gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2511503771	971	416	646	Gene3D	G3DSA:2.60.40.1190	IPR015922	Carbohydrate-binding domain, family 9-like, subgroup	GO:0016052|GO:0004553|GO:0030246
2511503771	971	416	645	Pfam	PF09985	IPR019248	Domain of unknown function DUF2223	
2511503772	397	341	393	Pfam	PF02824	IPR004095	TGS	
2511503772	397	2	115	Pfam	PF01926	IPR006073	GTP binding domain	GO:0005525
2511503772	397	3	23	PRINTS	PR00326	IPR006073	GTP binding domain	GO:0005525
2511503772	397	24	42	PRINTS	PR00326	IPR006073	GTP binding domain	GO:0005525
2511503772	397	75	90	PRINTS	PR00326	IPR006073	GTP binding domain	GO:0005525
2511503772	397	92	110	PRINTS	PR00326	IPR006073	GTP binding domain	GO:0005525
2511503772	397	322	393	SUPERFAMILY	SSF81271	IPR012676	TGS-like	
2511503772	397	220	327	Pfam	PF08438	IPR013646	GTPase of unknown function C-terminal	
2511503772	397	1	315	SUPERFAMILY	SSF52540			
2511503772	397	1	393	PANTHER	PTHR23305			
2511503772	397	1	393	PANTHER	PTHR23305:SF1			
2511503772	397	2	114	Gene3D	G3DSA:3.40.50.300			
2511503772	397	197	263	Gene3D	G3DSA:3.40.50.300			
2511503773	426	1	425	PANTHER	PTHR10113	IPR004403	Peptide chain release factor eRF1/aRF1	GO:0005737|GO:0006415|GO:0016149
2511503773	426	18	425	TIGRFAM	TIGR03676	IPR004403	Peptide chain release factor eRF1/aRF1	GO:0005737|GO:0006415|GO:0016149
2511503773	426	13	145	Pfam	PF03463	IPR005140	eRF1 domain 1/Pelota-like	
2511503773	426	151	283	Pfam	PF03464	IPR005141	eRF1 domain 2	
2511503773	426	287	425	Pfam	PF03465	IPR005142	eRF1 domain 3	
2511503773	426	12	425	Hamap	MF_00424	IPR020918	Peptide chain release factor aRF1	GO:0016149|GO:0006415|GO:0005737
2511503773	426	12	146	SUPERFAMILY	SSF55481	IPR024049	Peptide Chain Release Factor eRF1/aRF1, N-terminal	
2511503773	426	33	136	Gene3D	G3DSA:3.30.960.10	IPR024049	Peptide Chain Release Factor eRF1/aRF1, N-terminal	
2511503773	426	1	425	PANTHER	PTHR10113:SF6			
2511503773	426	14	426	TIGRFAM	TIGR00108			
2511503773	426	149	281	SUPERFAMILY	SSF53137			
2511503773	426	149	282	Gene3D	G3DSA:3.30.420.60			
2511503773	426	270	291	Coils	Coil			
2511503773	426	283	425	SUPERFAMILY	SSF55315			
2511503773	426	285	425	Gene3D	G3DSA:3.30.1330.30			
2511503774	356	14	251	Pfam	PF01637	IPR011579	ATPase domain, prokaryote	GO:0005524
2511503774	356	284	355	Gene3D	G3DSA:1.10.10.10	IPR011991	Winged helix-turn-helix transcription repressor DNA-binding	
2511503774	356	1	208	Gene3D	G3DSA:3.40.50.300			
2511503774	356	1	280	SUPERFAMILY	SSF52540			
2511503774	356	209	283	Gene3D	G3DSA:1.10.8.60			
2511503774	356	266	287	Coils	Coil			
2511503774	356	285	354	SUPERFAMILY	SSF46785			
2511503775	640	1	640	PANTHER	PTHR11956	IPR001278	Arginyl-tRNA synthetase, class Ia	GO:0006420|GO:0005524|GO:0004814|GO:0005737
2511503775	640	12	640	Hamap	MF_00123	IPR001278	Arginyl-tRNA synthetase, class Ia	GO:0006420|GO:0005524|GO:0004814|GO:0005737
2511503775	640	14	364	TIGRFAM	TIGR00456	IPR001278	Arginyl-tRNA synthetase, class Ia	GO:0006420|GO:0005524|GO:0004814|GO:0005737
2511503775	640	133	142	ProSitePatterns	PS00178	IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site	GO:0004812|GO:0005524|GO:0005737|GO:0000166|GO:0006418
2511503775	640	8	93	SMART	SM01016	IPR005148	Arginyl tRNA synthetase N-terminal domain	GO:0005737|GO:0006420|GO:0004814|GO:0000166|GO:0005524
2511503775	640	8	114	SUPERFAMILY	SSF55190	IPR005148	Arginyl tRNA synthetase N-terminal domain	GO:0005737|GO:0006420|GO:0004814|GO:0000166|GO:0005524
2511503775	640	14	92	Pfam	PF03485	IPR005148	Arginyl tRNA synthetase N-terminal domain	GO:0005737|GO:0006420|GO:0004814|GO:0000166|GO:0005524
2511503775	640	14	106	Gene3D	G3DSA:3.30.1360.70	IPR005148	Arginyl tRNA synthetase N-terminal domain	GO:0005737|GO:0006420|GO:0004814|GO:0000166|GO:0005524
2511503775	640	518	640	Pfam	PF05746	IPR008909	DALR anticodon binding	GO:0005524|GO:0004814|GO:0006420
2511503775	640	518	640	SMART	SM00836	IPR008909	DALR anticodon binding	GO:0005524|GO:0004814|GO:0006420
2511503775	640	514	640	SUPERFAMILY	SSF47323	IPR009080	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding	GO:0005737|GO:0005524|GO:0004812|GO:0000166|GO:0006418
2511503775	640	116	354	Gene3D	G3DSA:3.40.50.620	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold	
2511503775	640	387	511	Gene3D	G3DSA:3.40.50.620	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold	
2511503775	640	103	366	Pfam	PF00750	IPR015945	Arginyl-tRNA synthetase, class Ia, core	GO:0000166|GO:0005524|GO:0006420|GO:0004814|GO:0005737
2511503775	640	123	138	PRINTS	PR01038	IPR015945	Arginyl-tRNA synthetase, class Ia, core	GO:0000166|GO:0005524|GO:0006420|GO:0004814|GO:0005737
2511503775	640	138	154	PRINTS	PR01038	IPR015945	Arginyl-tRNA synthetase, class Ia, core	GO:0000166|GO:0005524|GO:0006420|GO:0004814|GO:0005737
2511503775	640	162	175	PRINTS	PR01038	IPR015945	Arginyl-tRNA synthetase, class Ia, core	GO:0000166|GO:0005524|GO:0006420|GO:0004814|GO:0005737
2511503775	640	328	349	PRINTS	PR01038	IPR015945	Arginyl-tRNA synthetase, class Ia, core	GO:0000166|GO:0005524|GO:0006420|GO:0004814|GO:0005737
2511503775	640	388	504	Pfam	PF00750	IPR015945	Arginyl-tRNA synthetase, class Ia, core	GO:0000166|GO:0005524|GO:0006420|GO:0004814|GO:0005737
2511503775	640	118	511	SUPERFAMILY	SSF52374			
2511503775	640	224	252	Coils	Coil			
2511503775	640	512	640	Gene3D	G3DSA:1.10.730.10			
2511503776	92	7	62	Gene3D	G3DSA:3.30.390.50	IPR005107	CO dehydrogenase flavoprotein, C-terminal	
2511503776	92	7	57	Pfam	PF10437	IPR019491	Lipoate protein ligase, C-terminal	
2511503776	92	4	86	SUPERFAMILY	SSF82649			
2511503777	189	22	184	Pfam	PF01944	IPR002798	Protein of unknown function DUF95, transmembrane	
2511503780	419	359	419	ProSiteProfiles	PS50926	IPR002792	TRAM domain	
2511503780	419	115	332	SMART	SM00729	IPR006638	Elongator protein 3/MiaB/NifB	GO:0051536|GO:0003824
2511503780	419	123	287	Pfam	PF04055	IPR007197	Radical SAM	GO:0051536|GO:0003824
2511503780	419	37	293	PANTHER	PTHR22960			
2511503780	419	37	293	PANTHER	PTHR22960:SF0			
2511503780	419	109	329	SUPERFAMILY	SSF102114			
2511503780	419	177	308	Gene3D	G3DSA:3.80.30.10			
2511503781	166	96	159	Pfam	PF01842	IPR002912	ACT domain	GO:0016597|GO:0008152
2511503781	166	1	166	PIRSF	PIRSF004897	IPR014424	Uncharacterised conserved protein UCP004897, ACT- type	
2511503781	166	105	164	SUPERFAMILY	SSF55021			
2511503781	166	106	164	Gene3D	G3DSA:3.30.70.260			
2511503782	177	1	177	PIRSF	PIRSF019239	IPR002758	Cation antiporter	GO:0006812|GO:0008324|GO:0016021
2511503782	177	13	162	Pfam	PF01899	IPR002758	Cation antiporter	GO:0006812|GO:0008324|GO:0016021
2511503783	84	29	82	Pfam	PF04066	IPR007208	Multiple resistance and pH regulation protein F	GO:0015075|GO:0034220|GO:0016021
2511503784	132	10	110	TIGRFAM	TIGR01300	IPR005133	Na+/H+ antiporter subunit	GO:0015672|GO:0015992|GO:0005451
2511503784	132	11	96	Pfam	PF03334	IPR005133	Na+/H+ antiporter subunit	GO:0015672|GO:0015992|GO:0005451
2511503785	94	13	81	Pfam	PF13244	IPR025383	Domain of unknown function DUF4040	
2511503786	235	96	225	Pfam	PF04039	IPR007182	Na+/H+ antiporter MnhB subunit-related protein	
2511503787	118	9	117	Pfam	PF00420	IPR001133	NADH-ubiquinone oxidoreductase chain 4L/K	GO:0055114|GO:0016651|GO:0042773
2511503788	495	130	399	Pfam	PF00361	IPR001750	NADH:ubiquinone/plastoquinone oxidoreductase	GO:0055114|GO:0008137|GO:0042773
2511503788	495	1	491	PANTHER	PTHR22773			
2511503788	495	78	103	PRINTS	PR01434			
2511503788	495	151	172	PRINTS	PR01434			
2511503788	495	216	237	PRINTS	PR01434			
2511503788	495	238	264	PRINTS	PR01434			
2511503788	495	309	321	PRINTS	PR01434			
2511503789	624	126	407	Pfam	PF00361	IPR001750	NADH:ubiquinone/plastoquinone oxidoreductase	GO:0055114|GO:0008137|GO:0042773
2511503789	624	1	624	PANTHER	PTHR22773			
2511503790	297	1	297	PANTHER	PTHR11432	IPR001694	NADH:ubiquinone oxidoreductase, subunit 1/F420H2 oxidoreductase subunit H	GO:0055114|GO:0016020
2511503790	297	7	295	Pfam	PF00146	IPR001694	NADH:ubiquinone oxidoreductase, subunit 1/F420H2 oxidoreductase subunit H	GO:0055114|GO:0016020
2511503790	297	1	297	PANTHER	PTHR11432:SF0			
2511503791	194	26	162	Gene3D	G3DSA:3.40.50.700	IPR006137	NADH:ubiquinone oxidoreductase-like, 20kDa subunit	GO:0051539|GO:0008137|GO:0055114|GO:0048038
2511503791	194	36	147	Pfam	PF01058	IPR006137	NADH:ubiquinone oxidoreductase-like, 20kDa subunit	GO:0051539|GO:0008137|GO:0055114|GO:0048038
2511503791	194	19	153	TIGRFAM	TIGR01957	IPR006138	NADH-ubiquinone oxidoreductase, 20 Kd subunit	GO:0055114|GO:0008137|GO:0048038|GO:0051539
2511503791	194	1	180	PANTHER	PTHR11995	IPR014406	[NiFe]-hydrogenase-3-type complex, small subunit/NADH:quinone oxidoreductase, subunit NuoB	GO:0055114|GO:0051539|GO:0016651
2511503791	194	1	180	PANTHER	PTHR11995:SF8			
2511503791	194	17	166	SUPERFAMILY	SSF56770			
2511503792	199	72	171	Pfam	PF00329	IPR001268	NADH:ubiquinone oxidoreductase, 30kDa subunit	GO:0008137|GO:0055114
2511503792	199	34	189	PANTHER	PTHR10884			
2511503792	199	52	185	SUPERFAMILY	SSF143243			
2511503793	394	142	315	Pfam	PF00346	IPR001135	NADH-quinone oxidoreductase, subunit D	GO:0055114|GO:0051287|GO:0048038|GO:0016651
2511503793	394	317	394	Pfam	PF00346	IPR001135	NADH-quinone oxidoreductase, subunit D	GO:0055114|GO:0051287|GO:0048038|GO:0016651
2511503793	394	64	75	ProSitePatterns	PS00535	IPR014029	NADH:ubiquinone oxidoreductase, 49kDa subunit, conserved site	GO:0016651|GO:0055114
2511503793	394	28	388	Gene3D	G3DSA:1.10.645.10			
2511503793	394	28	394	PANTHER	PTHR11993			
2511503793	394	28	394	PANTHER	PTHR11993:SF10			
2511503793	394	41	394	SUPERFAMILY	SSF56762			
2511503794	226	56	110	Pfam	PF12838	IPR001450	4Fe-4S binding domain	GO:0009055|GO:0051536
2511503794	226	15	111	Gene3D	G3DSA:1.10.1060.10	IPR012285	Fumarate reductase, C-terminal	GO:0016491|GO:0055114|GO:0051536
2511503794	226	48	77	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulpur binding domain	GO:0051536
2511503794	226	87	116	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulpur binding domain	GO:0051536
2511503794	226	57	68	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2511503794	226	96	107	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2511503794	226	18	114	SUPERFAMILY	SSF54862			
2511503794	226	21	128	PANTHER	PTHR10849			
2511503795	525	319	395	SUPERFAMILY	SSF49464	IPR008969	Carboxypeptidase-like, regulatory domain	
2511503795	525	319	400	Gene3D	G3DSA:2.60.40.1120	IPR014766	Carboxypeptidase, regulatory domain	GO:0004180
2511503795	525	317	392	Pfam	PF13620			
2511503796	137	9	94	Pfam	PF01870	IPR002732	Resolvase, Holliday junction-type	
2511503796	137	3	95	SUPERFAMILY	SSF52980	IPR011335	Restriction endonuclease  type II--like	
2511503796	137	3	110	Gene3D	G3DSA:3.40.1350.10	IPR011856	Endonuclease TnsA, N-terminal/resolvase Hjc/tRNA endonuclease, C-terminal	GO:0003676|GO:0004518
2511503796	137	1	131	PIRSF	PIRSF004985	IPR014428	Resolvase, Holliday junction-type, archaeal	
2511503797	174	11	45	Pfam	PF00132	IPR001451	Bacterial transferase hexapeptide repeat	
2511503797	174	72	103	Pfam	PF00132	IPR001451	Bacterial transferase hexapeptide repeat	
2511503797	174	88	121	Pfam	PF00132	IPR001451	Bacterial transferase hexapeptide repeat	
2511503797	174	4	169	SUPERFAMILY	SSF51161	IPR011004	Trimeric LpxA-like	GO:0016740
2511503797	174	1	173	PANTHER	PTHR13061			
2511503797	174	2	168	Gene3D	G3DSA:2.160.10.10			
2511503798	267	16	267	PANTHER	PTHR10291	IPR001441	Di-trans-poly-cis-decaprenylcistransferase-like	GO:0016765
2511503798	267	24	267	Gene3D	G3DSA:3.40.1180.10	IPR001441	Di-trans-poly-cis-decaprenylcistransferase-like	GO:0016765
2511503798	267	34	262	SUPERFAMILY	SSF64005	IPR001441	Di-trans-poly-cis-decaprenylcistransferase-like	GO:0016765
2511503798	267	35	267	Hamap	MF_01139	IPR001441	Di-trans-poly-cis-decaprenylcistransferase-like	GO:0016765
2511503798	267	37	266	TIGRFAM	TIGR00055	IPR001441	Di-trans-poly-cis-decaprenylcistransferase-like	GO:0016765
2511503798	267	44	267	Pfam	PF01255	IPR001441	Di-trans-poly-cis-decaprenylcistransferase-like	GO:0016765
2511503798	267	212	229	ProSitePatterns	PS01066	IPR018520	Di-trans-poly-cis-decaprenylcistransferase-like, conserved site	GO:0016765
2511503798	267	142	163	Coils	Coil			
2511503799	314	49	140	Pfam	PF13588			
2511503800	264	2	250	ProSiteProfiles	PS51278	IPR017932	Glutamine amidotransferase type 2 domain	
2511503800	264	1	247	Gene3D	G3DSA:3.60.20.10			
2511503800	264	40	249	SUPERFAMILY	SSF56235			
2511503800	264	73	147	Pfam	PF13522			
2511503801	136	10	61	Pfam	PF00571	IPR000644	Cystathionine beta-synthase, core	GO:0005515
2511503801	136	11	68	ProSiteProfiles	PS51371	IPR000644	Cystathionine beta-synthase, core	GO:0005515
2511503801	136	14	62	SMART	SM00116	IPR000644	Cystathionine beta-synthase, core	GO:0005515
2511503801	136	72	124	Pfam	PF00571	IPR000644	Cystathionine beta-synthase, core	GO:0005515
2511503801	136	76	131	ProSiteProfiles	PS51371	IPR000644	Cystathionine beta-synthase, core	GO:0005515
2511503801	136	79	126	SMART	SM00116	IPR000644	Cystathionine beta-synthase, core	GO:0005515
2511503801	136	8	126	Gene3D	G3DSA:3.20.20.70	IPR013785	Aldolase-type TIM barrel	GO:0003824
2511503801	136	9	128	SUPERFAMILY	SSF54631			
2511503801	136	10	131	PANTHER	PTHR11911			
2511503802	500	2	185	Pfam	PF00149	IPR004843	Metallophosphoesterase domain	GO:0016787
2511503802	500	272	469	Pfam	PF12850	IPR024654	Calcineurin-like phosphoesterase superfamily domain	
2511503802	500	1	151	PANTHER	PTHR12905			
2511503802	500	2	235	SUPERFAMILY	SSF56300			
2511503802	500	2	239	Gene3D	G3DSA:3.60.21.10			
2511503802	500	255	485	Gene3D	G3DSA:3.60.21.10			
2511503802	500	257	486	SUPERFAMILY	SSF56300			
2511503803	289	2	89	ProSiteProfiles	PS51161	IPR005144	ATP-cone	
2511503803	289	5	86	Pfam	PF03477	IPR005144	ATP-cone	
2511503803	289	70	103	Gene3D	G3DSA:3.40.50.300			
2511503803	289	92	259	SUPERFAMILY	SSF52540			
2511503803	289	93	236	Pfam	PF13238			
2511503803	289	104	286	Gene3D	G3DSA:3.40.50.300			
2511503804	438	1	433	Hamap	MF_01908	IPR016557	Cyclic 2, 3-diphospoglycerate synthetase	GO:0016886|GO:0005737
2511503804	438	1	434	PIRSF	PIRSF009445	IPR016557	Cyclic 2, 3-diphospoglycerate synthetase	GO:0016886|GO:0005737
2511503804	438	331	382	Gene3D	G3DSA:3.40.430.10	IPR024072	Dihydrofolate reductase-like domain	
2511503804	438	249	319	Gene3D	G3DSA:3.40.50.300			
2511503805	59	7	59	Gene3D	G3DSA:1.10.20.10	IPR009072	Histone-fold	GO:0003677
2511503805	59	8	59	SUPERFAMILY	SSF47113	IPR009072	Histone-fold	GO:0003677
2511503805	59	28	49	Coils	Coil			
2511503806	292	15	169	Pfam	PF00753	IPR001279	Beta-lactamase-like	GO:0016787
2511503806	292	15	200	SMART	SM00849	IPR001279	Beta-lactamase-like	GO:0016787
2511503806	292	15	272	SUPERFAMILY	SSF56281			
2511503806	292	18	227	Gene3D	G3DSA:3.60.15.10			
2511503806	292	18	253	PANTHER	PTHR11935			
2511503807	430	181	193	PRINTS	PR01042	IPR002312	Aspartyl/Asparaginyl-tRNA synthetase, class IIb	GO:0005737|GO:0006418|GO:0000166|GO:0005524|GO:0004812
2511503807	430	197	210	PRINTS	PR01042	IPR002312	Aspartyl/Asparaginyl-tRNA synthetase, class IIb	GO:0005737|GO:0006418|GO:0000166|GO:0005524|GO:0004812
2511503807	430	345	361	PRINTS	PR01042	IPR002312	Aspartyl/Asparaginyl-tRNA synthetase, class IIb	GO:0005737|GO:0006418|GO:0000166|GO:0005524|GO:0004812
2511503807	430	385	399	PRINTS	PR01042	IPR002312	Aspartyl/Asparaginyl-tRNA synthetase, class IIb	GO:0005737|GO:0006418|GO:0000166|GO:0005524|GO:0004812
2511503807	430	111	425	Pfam	PF00152	IPR004364	Aminoacyl-tRNA synthetase, class II (D/K/N)	GO:0004812|GO:0006418|GO:0005524|GO:0000166|GO:0005737
2511503807	430	19	97	Pfam	PF01336	IPR004365	Nucleic acid binding, OB-fold, tRNA/helicase-type	GO:0003676
2511503807	430	4	427	PANTHER	PTHR22594:SF6	IPR004522	Asparaginyl-tRNA synthetase, class IIb	GO:0005524|GO:0000166|GO:0006421|GO:0005737|GO:0004816
2511503807	430	4	430	Hamap	MF_00534	IPR004522	Asparaginyl-tRNA synthetase, class IIb	GO:0005524|GO:0000166|GO:0006421|GO:0005737|GO:0004816
2511503807	430	14	429	TIGRFAM	TIGR00457	IPR004522	Asparaginyl-tRNA synthetase, class IIb	GO:0005524|GO:0000166|GO:0006421|GO:0005737|GO:0004816
2511503807	430	131	422	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0005737|GO:0004812|GO:0005524|GO:0006418|GO:0000166
2511503807	430	4	99	Gene3D	G3DSA:2.40.50.140	IPR012340	Nucleic acid-binding, OB-fold	
2511503807	430	4	99	SUPERFAMILY	SSF50249	IPR016027	Nucleic acid-binding, OB-fold-like	
2511503807	430	4	427	PANTHER	PTHR22594	IPR018150	Aminoacyl-tRNA synthetase, class II (D/K/N)-like	GO:0004812|GO:0005524|GO:0000166|GO:0006418|GO:0005737
2511503807	430	107	429	Gene3D	G3DSA:3.30.930.10			
2511503807	430	110	425	SUPERFAMILY	SSF55681			
2511503808	398	51	357	Pfam	PF01979	IPR006680	Amidohydrolase 1	GO:0016787
2511503808	398	12	53	SUPERFAMILY	SSF51338	IPR011059	Metal-dependent hydrolase, composite domain	GO:0016810
2511503808	398	344	395	SUPERFAMILY	SSF51338	IPR011059	Metal-dependent hydrolase, composite domain	GO:0016810
2511503808	398	6	60	Gene3D	G3DSA:2.30.40.10			
2511503808	398	12	396	PANTHER	PTHR11271			
2511503808	398	12	396	PANTHER	PTHR11271:SF7			
2511503808	398	53	342	SUPERFAMILY	SSF51556			
2511503808	398	61	331	Gene3D	G3DSA:3.20.20.140			
2511503808	398	332	395	Gene3D	G3DSA:2.30.40.10			
2511503809	390	6	52	Pfam	PF00571	IPR000644	Cystathionine beta-synthase, core	GO:0005515
2511503809	390	10	65	ProSiteProfiles	PS51371	IPR000644	Cystathionine beta-synthase, core	GO:0005515
2511503809	390	71	122	Pfam	PF00571	IPR000644	Cystathionine beta-synthase, core	GO:0005515
2511503809	390	72	130	ProSiteProfiles	PS51371	IPR000644	Cystathionine beta-synthase, core	GO:0005515
2511503809	390	75	123	SMART	SM00116	IPR000644	Cystathionine beta-synthase, core	GO:0005515
2511503809	390	132	183	Pfam	PF00571	IPR000644	Cystathionine beta-synthase, core	GO:0005515
2511503809	390	136	194	ProSiteProfiles	PS51371	IPR000644	Cystathionine beta-synthase, core	GO:0005515
2511503809	390	139	187	SMART	SM00116	IPR000644	Cystathionine beta-synthase, core	GO:0005515
2511503809	390	211	261	Pfam	PF00571	IPR000644	Cystathionine beta-synthase, core	GO:0005515
2511503809	390	214	271	ProSiteProfiles	PS51371	IPR000644	Cystathionine beta-synthase, core	GO:0005515
2511503809	390	217	265	SMART	SM00116	IPR000644	Cystathionine beta-synthase, core	GO:0005515
2511503809	390	115	269	Gene3D	G3DSA:3.20.20.70	IPR013785	Aldolase-type TIM barrel	GO:0003824
2511503809	390	1	390	PIRSF	PIRSF036983	IPR014651	Uncharacterised conserved protein, 2xCBS, MJ1404 type	
2511503809	390	3	114	Gene3D	G3DSA:3.10.580.10			
2511503809	390	4	122	SUPERFAMILY	SSF54631			
2511503809	390	110	261	PANTHER	PTHR11911			
2511503809	390	127	261	SUPERFAMILY	SSF54631			
2511503809	390	357	378	Coils	Coil			
2511503810	411	1	411	PIRSF	PIRSF006392	IPR004456	Bisphosphoglycerate-independent phosphoglycerate mutase	GO:0046872|GO:0003824
2511503810	411	7	401	TIGRFAM	TIGR00306	IPR004456	Bisphosphoglycerate-independent phosphoglycerate mutase	GO:0046872|GO:0003824
2511503810	411	40	209	Pfam	PF10143	IPR004456	Bisphosphoglycerate-independent phosphoglycerate mutase	GO:0046872|GO:0003824
2511503810	411	5	401	Pfam	PF01676	IPR006124	Metalloenzyme	GO:0046872|GO:0003824
2511503810	411	5	83	Gene3D	G3DSA:3.40.720.10	IPR017849	Alkaline phosphatase-like, alpha/beta/alpha	GO:0003824|GO:0008152
2511503810	411	196	404	Gene3D	G3DSA:3.40.720.10	IPR017849	Alkaline phosphatase-like, alpha/beta/alpha	GO:0003824|GO:0008152
2511503810	411	4	73	SUPERFAMILY	SSF53649	IPR017850	Alkaline-phosphatase-like, core domain	GO:0003824|GO:0008152
2511503810	411	192	404	SUPERFAMILY	SSF53649	IPR017850	Alkaline-phosphatase-like, core domain	GO:0003824|GO:0008152
2511503810	411	4	402	Hamap	MF_01402_A	IPR023665	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	GO:0004619
2511503810	411	1	411	PANTHER	PTHR31209			
2511503810	411	1	411	PANTHER	PTHR31209:SF0			
