gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2511503987	628	4	628	0.0e+00	797.5	TIGR00134	glutamyl-tRNA(Gln) amidotransferase, subunit E
2511504007	602	2	602	0.0e+00	830.7	TIGR01135	glucosamine--fructose-6-phosphate aminotransferase (isomerizing)
2511504010	93	2	93	8.0e-32	96	TIGR00106	uncharacterized protein, MTH1187 family
2511504011	224	2	211	3.3e-76	241.6	TIGR01351	adenylate kinases
2511504015	330	15	327	2.9e-76	242.8	TIGR00345	arsenite-activated ATPase ArsA
2511504017	91	5	47	1.9e-15	42.6	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
2511504022	339	5	149	2.2e-55	174.1	TIGR00184	adenylosuccinate synthase
2511504026	140	11	140	3.3e-39	120.1	TIGR00293	prefoldin, archaeal alpha subunit/eukaryotic subunit 5
2511504060	388	80	195	9.4e-18	50.6	TIGR00231	small GTP-binding protein domain
2511504066	209	2	193	7.2e-59	186.5	TIGR01491	HAD-superfamily, subfamily-IB PSPase-like hydrolase, archaeal
2511504066	209	2	204	4.7e-35	108.7	TIGR00338	phosphoserine phosphatase SerB
2511504066	209	5	175	5.9e-37	114.9	TIGR01488	Haloacid Dehalogenase superfamily, subfamily IB, phosphoserine phosphatase-like
2511504078	626	20	604	0.0e+00	577.6	TIGR00418	threonyl-tRNA synthetase
2511504081	221	3	215	2.2e-76	241.8	TIGR03724	Kae1-associated kinase Bud32
2511504082	549	7	524	0.0e+00	792.1	TIGR02339	thermosome, various subunits, archaeal
2511504084	355	34	354	1.0e-112	362.4	TIGR01187	spermidine/putrescine ABC transporter ATP-binding subunit
2511504089	335	19	334	1.9e-125	404.2	TIGR00321	deoxyhypusine synthase
2511504095	154	3	149	9.4e-58	180.3	TIGR00581	molybdenum cofactor biosynthesis protein MoaC
2511504099	464	15	450	2.8e-130	420.7	TIGR00797	putative efflux protein, MATE family
2511504100	136	1	134	1.1e-50	157	TIGR00037	translation initiation factor eIF-5A
2511504102	215	1	207	7.8e-17	47.9	TIGR00040	phosphoesterase, MJ0936 family
2511504104	401	28	400	4.6e-70	222.4	TIGR00797	putative efflux protein, MATE family
2511504105	467	26	437	4.2e-73	232.4	TIGR00797	putative efflux protein, MATE family
2511504107	73	6	44	2.6e-11	29.3	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
2511504108	790	6	770	0.0e+00	972.8	TIGR01418	phosphoenolpyruvate synthase
2511504111	249	2	249	1.2e-42	132.2	TIGR00590	proliferating cell nuclear antigen (pcna)
2511504113	110	2	110	1.3e-42	130.9	TIGR01384	transcription factor S, archaeal
2511504115	441	4	436	0.0e+00	599.7	TIGR03385	CoA-disulfide reductase
2511504116	483	6	483	0.0e+00	613.7	TIGR00408	prolyl-tRNA synthetase, family I
2511504118	428	1	426	1.8e-82	264.6	TIGR00485	translation elongation factor TU
2511504118	428	1	428	0.0e+00	711	TIGR00483	translation elongation factor EF-1 alpha
2511504118	428	5	195	3.5e-19	56.8	TIGR00231	small GTP-binding protein domain
2511504119	102	2	100	5.7e-54	166.9	TIGR01046	ribosomal protein S10(archaeal)/S20(eukaryotic)
2511504125	213	1	207	5.8e-64	201.6	TIGR00427	membrane protein, MarC family
2511504133	166	2	166	2.4e-69	218.3	TIGR01382	intracellular protease, PfpI family
2511504134	375	1	374	4.0e-36	110.9	TIGR00234	tyrosyl-tRNA synthetase
2511504136	440	5	183	9.1e-11	29.2	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2511504136	440	57	177	1.9e-09	25.2	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
2511504141	397	1	396	4.9e-88	281.7	TIGR01265	tyrosine/nicotianamine aminotransferases
2511504146	314	3	299	5.5e-103	330.1	TIGR02651	ribonuclease Z
2511504150	353	34	345	1.8e-110	355	TIGR01187	spermidine/putrescine ABC transporter ATP-binding subunit
2511504155	230	7	210	5.0e-80	254.5	TIGR00729	ribonuclease H, mammalian HI/archaeal HII subfamily
2511504162	357	1	356	3.6e-117	377.5	TIGR00111	putative translation factor pelota
2511504169	660	1	159	3.3e-17	49.8	TIGR00231	small GTP-binding protein domain
2511504169	660	8	627	0.0e+00	612.6	TIGR00437	ferrous iron transporter FeoB
2511504170	84	21	80	1.4e-07	18.1	TIGR04085	radical SAM additional 4Fe4S-binding domain
2511504173	182	6	178	1.2e-73	232.8	TIGR00421	polyprenyl P-hydroxybenzoate and phenylacrylic acid decarboxylases
2511504175	169	1	166	1.6e-31	95.5	TIGR00318	adenylyl cyclase CyaB, putative
2511504195	635	20	625	0.0e+00	727.2	TIGR03336	indolepyruvate ferredoxin oxidoreductase, alpha subunit
2511504201	442	262	348	5.8e-20	57.9	TIGR01766	transposase, IS605 OrfB family, central region
2511504206	196	2	196	3.4e-56	176	TIGR00257	uncharacterized protein, YigZ family
2511504213	580	475	578	1.0e-13	39.2	TIGR00451	uncharacterized domain 2
2511504213	580	5	339	2.8e-91	293.6	TIGR00449	tRNA-guanine transglycosylases, various specificities
2511504213	580	5	394	0.0e+00	562	TIGR00432	tRNA-guanine transglycosylase, archaeosine-15-forming
2511504214	209	7	55	6.0e-14	38.4	TIGR01764	DNA binding domain, excisionase family
2511504215	460	258	331	2.7e-18	52.5	TIGR01766	transposase, IS605 OrfB family, central region
2511504221	406	1	406	0.0e+00	566.3	TIGR00533	3-hydroxy-3-methylglutaryl Coenzyme A reductase, hydroxymethylglutaryl-CoA reductase (NADP)
2511504223	349	6	337	1.4e-24	73.7	TIGR01202	2-desacetyl-2-hydroxyethyl bacteriochlorophyllide A dehydrogenase
2511504223	349	7	347	0.0e+00	584.9	TIGR00692	L-threonine 3-dehydrogenase
2511504224	499	161	497	3.9e-97	311.3	TIGR00468	phenylalanyl-tRNA synthetase, alpha subunit
2511504226	568	1	562	0.0e+00	585.5	TIGR00471	phenylalanyl-tRNA synthetase, beta subunit
2511504227	259	6	203	3.1e-54	169.7	TIGR02170	thymidylate synthase, flavin-dependent
2511504229	315	8	311	0.0e+00	485.4	TIGR00658	ornithine carbamoyltransferase
2511504239	187	3	169	1.7e-71	226.2	TIGR01527	nicotinamide-nucleotide adenylyltransferase
2511504239	187	3	65	2.0e-21	63.2	TIGR00125	cytidyltransferase-related domain
2511504243	719	6	671	0.0e+00	954.7	TIGR01057	DNA topoisomerase I, archaeal
2511504245	395	5	303	2.8e-78	249.6	TIGR02032	geranylgeranyl reductase family
2511504248	226	4	224	2.8e-91	291.1	TIGR02187	Glutaredoxin-like domain protein
2511504252	85	1	83	9.9e-18	50.5	TIGR01573	CRISPR-associated endoribonuclease Cas2
2511504254	326	4	326	0.0e+00	441.4	TIGR03641	CRISPR-associated endonuclease Cas1, subtype I-B/HMARI/TNEAP
2511504254	326	5	321	1.6e-100	323.3	TIGR00287	CRISPR-associated endonuclease Cas1
2511504255	178	20	178	3.5e-28	84.7	TIGR00372	CRISPR-associated protein Cas4
2511504256	868	320	686	1.3e-68	218.7	TIGR01587	CRISPR-associated helicase Cas3
2511504256	868	36	268	1.8e-17	51	TIGR01596	CRISPR-associated endonuclease Cas3-HD
2511504257	275	3	225	5.6e-34	104.6	TIGR01895	CRISPR-associated protein Cas5, subtype I-B/TNEAP
2511504257	275	5	46	9.1e-19	54.2	TIGR02593	CRISPR-associated protein Cas5, N-terminal domain
2511504258	393	4	300	5.4e-70	222.2	TIGR01875	CRISPR-associated autoregulator DevR family
2511504258	393	7	392	9.1e-86	274.7	TIGR02585	CRISPR-associated protein Cas7/Cst2/DevR, subtype I-B/TNEAP
2511504261	245	42	238	5.1e-52	163.3	TIGR01877	CRISPR-associated endoribonuclease Cas6
2511504264	410	7	409	0.0e+00	683.5	TIGR03680	translation initiation factor 2 subunit gamma
2511504264	410	9	196	1.9e-21	63.6	TIGR00231	small GTP-binding protein domain
2511504271	239	16	208	6.7e-60	188.1	TIGR01083	endonuclease III
2511504279	166	70	159	2.9e-19	55.4	TIGR04178	exosortase/archaeosortase family protein
2511504285	154	15	149	1.4e-54	170	TIGR00114	6,7-dimethyl-8-ribityllumazine synthase
2511504286	386	1	187	1.4e-35	109.7	TIGR00506	3,4-dihydroxy-2-butanone 4-phosphate synthase
2511504286	386	195	382	1.9e-71	226.6	TIGR00505	GTP cyclohydrolase II
2511504287	185	1	185	9.3e-55	171	TIGR00187	riboflavin synthase, alpha subunit
2511504288	352	1	340	8.6e-103	331	TIGR00326	riboflavin biosynthesis protein RibD
2511504288	352	142	343	2.0e-38	119.1	TIGR00227	riboflavin-specific deaminase C-terminal domain
2511504299	152	13	116	1.9e-22	65.7	TIGR01300	monovalent cation/proton antiporter, MnhG/PhaG subunit
2511504306	298	1	292	1.2e-52	165.3	TIGR00109	ferrochelatase
2511504311	331	1	213	8.5e-47	146.1	TIGR00203	cytochrome d oxidase, subunit II (cydB)
2511504312	400	287	371	2.0e-10	28.2	TIGR04085	radical SAM additional 4Fe4S-binding domain
2511504312	400	9	375	0.0e+00	522.1	TIGR04053	radical SAM protein, BA_1875 family
2511504318	485	4	448	3.2e-124	400.9	TIGR00148	UbiD family decarboxylases
2511504319	298	13	295	2.6e-81	259.1	TIGR01475	putative 4-hydroxybenzoate polyprenyltransferase
2511504323	229	2	228	5.1e-69	218	TIGR01934	ubiquinone/menaquinone biosynthesis methyltransferases
2511504330	180	38	93	6.6e-11	29	TIGR01444	methyltransferase, FkbM family
2511504357	115	7	115	5.0e-38	116	TIGR00332	desulfoferrodoxin ferrous iron-binding domain
2511504362	255	5	254	8.3e-67	211.2	TIGR00010	hydrolase, TatD family
2511504370	233	1	198	8.0e-20	57.6	TIGR00040	phosphoesterase, MJ0936 family
2511504372	463	6	456	0.0e+00	620.8	TIGR02717	acetyl coenzyme A synthetase (ADP forming), alpha domain
2511504374	339	1	338	0.0e+00	519.3	TIGR03674	flap structure-specific endonuclease
2511504379	136	5	123	1.2e-22	66.6	TIGR00253	putative RNA-binding protein, YhbY family
2511504381	82	1	42	1.0e-18	53	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
2511504396	228	6	208	1.4e-78	249	TIGR00370	TIGR00370 family protein
2511504397	329	1	311	9.6e-107	342.6	TIGR00724	biotin-dependent carboxylase uncharacterized domain
2511504398	245	2	228	8.8e-80	255.2	TIGR01487	sucrose-phosphate phosphatase-like hydrolase, Archaeal
2511504398	245	4	197	1.1e-19	59	TIGR01484	HAD-superfamily hydrolase, subfamily IIB
2511504398	245	5	232	7.8e-77	245.4	TIGR01482	sucrose-phosphate phosphatase subfamily
2511504400	383	16	370	7.3e-122	392.9	TIGR01891	amidohydrolase
2511504404	252	20	244	8.9e-81	257.6	TIGR01768	geranylgeranylglyceryl phosphate synthase family protein
2511504404	252	21	227	3.5e-88	281.8	TIGR01769	phosphoglycerol geranylgeranyltransferase
2511504407	1192	3	1165	0.0e+00	786	TIGR02168	chromosome segregation protein SMC, common bacterial type
2511504407	1192	3	1165	0.0e+00	1214.1	TIGR02169	chromosome segregation protein SMC, primarily archaeal type
2511504419	399	5	398	0.0e+00	440.9	TIGR01979	cysteine desulfurases, SufSfamily
2511504431	412	10	408	3.8e-106	341	TIGR01048	diaminopimelate decarboxylase
2511504435	333	2	329	1.8e-101	325.7	TIGR01177	TIGR01177 family protein
2511504444	131	15	121	7.1e-14	38.1	TIGR00369	uncharacterized domain 1
2511504446	308	4	303	2.1e-65	206.8	TIGR00367	K+-dependent Na+/Ca+ exchanger related-protein
2511504447	165	4	158	5.8e-65	204.1	TIGR00288	TIGR00288 family protein
2511504448	169	4	167	8.7e-69	216.6	TIGR00288	TIGR00288 family protein
2511504453	234	1	234	2.2e-114	366.9	TIGR00035	aspartate racemase
2511504458	260	109	206	2.8e-15	45.4	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
2511504458	260	19	239	6.9e-87	279.1	TIGR02253	HAD superfamily (subfamily IA) hydrolase, TIGR02253
2511504458	260	96	212	7.7e-14	40.5	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2511504458	260	96	215	7.2e-17	50.2	TIGR01662	HAD-superfamily hydrolase, subfamily IIIA
2511504469	226	1	226	4.0e-57	179.5	TIGR00035	aspartate racemase
2511504470	171	4	171	4.2e-61	191.7	TIGR00636	ATP:cob(I)alamin adenosyltransferase
2511504473	420	9	375	4.0e-106	341.4	TIGR00900	H+ Antiporter protein
2511504488	115	2	108	5.9e-25	74.2	TIGR00039	6-pyruvoyl tetrahydropterin synthase/QueD family protein
2511504493	141	10	139	1.6e-28	85.5	TIGR00293	prefoldin, archaeal alpha subunit/eukaryotic subunit 5
2511504495	183	2	180	4.0e-30	90.9	TIGR02175	2-oxoacid:acceptor oxidoreductase, gamma subunit, pyruvate/2-ketoisovalerate family
2511504505	324	3	322	1.0e-129	418.2	TIGR01210	TIGR01210 family protein
2511504510	260	1	243	2.9e-73	232.4	TIGR00087	5'/3'-nucleotidase SurE
2511504514	378	6	378	4.6e-99	318.3	TIGR00308	tRNA(guanine-26,N2-N2) methyltransferase
2511504520	337	69	336	1.9e-93	298.5	TIGR00446	NOL1/NOP2/sun family putative RNA methylase
2511504521	732	19	174	1.8e-23	70.7	TIGR00231	small GTP-binding protein domain
2511504521	732	3	721	0.0e+00	1231.6	TIGR00490	translation elongation factor aEF-2
2511504532	223	9	219	3.5e-78	248	TIGR01091	uracil phosphoribosyltransferase
2511504533	246	47	237	1.3e-49	155.4	TIGR01877	CRISPR-associated endoribonuclease Cas6
2511504534	397	124	395	2.0e-97	313.9	TIGR01241	ATP-dependent metalloprotease FtsH
2511504534	397	17	379	0.0e+00	658.8	TIGR01242	26S proteasome subunit P45 family
2511504550	122	13	112	1.1e-38	117.5	TIGR00523	eukaryotic/archaeal initiation factor 1A
2511504552	232	40	216	1.5e-71	225.8	TIGR03665	arCOG04150 universal archaeal KH domain protein
2511504553	560	9	533	0.0e+00	759.1	TIGR01052	DNA topoisomerase VI, B subunit
2511504559	188	1	179	6.4e-23	67.4	TIGR00231	small GTP-binding protein domain
2511504563	340	30	302	3.0e-129	415.9	TIGR03730	tungstate ABC transporter binding protein WtpA
2511504565	344	279	344	7.6e-23	66.6	TIGR00638	molybdenum-pterin binding domain
2511504567	396	182	313	1.5e-23	69.5	TIGR00177	molybdenum cofactor synthesis domain
2511504568	171	13	161	8.7e-39	118.9	TIGR00177	molybdenum cofactor synthesis domain
2511504570	328	1	326	3.7e-96	308	TIGR00519	L-asparaginases, type I
2511504579	97	1	94	7.9e-31	92.9	TIGR00106	uncharacterized protein, MTH1187 family
2511504580	205	1	201	1.7e-72	229.4	TIGR00296	uncharacterized protein, PH0010 family
2511504583	451	10	450	2.0e-72	231.6	TIGR00563	ribosomal RNA small subunit methyltransferase RsmB
2511504583	451	191	450	1.4e-61	195	TIGR00446	NOL1/NOP2/sun family putative RNA methylase
2511504586	1699	1005	1029	1.2e-09	26	TIGR01443	intein C-terminal splicing region
2511504586	1699	492	591	8.9e-13	36.9	TIGR01445	intein N-terminal splicing region
2511504586	1699	61	503	2.3e-98	318.1	TIGR00592	DNA polymerase (pol2)
2511504587	233	112	193	9.5e-11	29.4	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
2511504587	233	130	199	2.0e-10	28.1	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2511504595	460	12	457	0.0e+00	776.2	TIGR02045	ADP-specific phosphofructokinase
2511504609	380	4	372	8.8e-110	353.2	TIGR00342	thiazole biosynthesis/tRNA modification protein ThiI
2511504611	197	1	194	1.8e-53	167.9	TIGR00342	thiazole biosynthesis/tRNA modification protein ThiI
2511504621	116	4	113	1.0e-43	134	TIGR02338	prefoldin, beta subunit, archaeal
2511504625	289	1	263	1.4e-95	305.8	TIGR00222	3-methyl-2-oxobutanoate hydroxymethyltransferase
2511504629	311	39	306	6.4e-96	306.6	TIGR00446	NOL1/NOP2/sun family putative RNA methylase
2511504631	960	555	578	6.7e-11	29.4	TIGR01443	intein C-terminal splicing region
2511504631	960	97	176	6.1e-15	43.2	TIGR01445	intein N-terminal splicing region
2511504634	738	3	548	0.0e+00	590.2	TIGR00398	methionyl-tRNA synthetase
2511504634	738	602	738	2.2e-43	134.5	TIGR00399	methionyl-tRNA synthetase C-terminal region/beta chain
2511504636	227	37	190	6.3e-11	30.3	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2511504636	227	42	183	1.7e-10	29	TIGR01493	Haloacid dehalogenase superfamily, subfamily IA, variant 2 with 3rd motif like haloacid dehalogenase
2511504636	227	98	184	8.6e-12	33.4	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
2511504637	221	4	132	1.1e-38	118.8	TIGR00104	putative methyltransferase, YaeB/AF_0241 family
2511504643	421	7	421	0.0e+00	701.6	TIGR00936	adenosylhomocysteinase
2511504657	215	6	29	1.2e-09	24	TIGR02537	archaeal flagellin N-terminal-like domain
2511504658	224	7	30	9.4e-10	24.3	TIGR02537	archaeal flagellin N-terminal-like domain
2511504659	218	2	25	7.0e-09	21.5	TIGR02537	archaeal flagellin N-terminal-like domain
2511504660	216	4	27	2.2e-09	23.1	TIGR02537	archaeal flagellin N-terminal-like domain
2511504668	219	4	218	2.4e-64	203.1	TIGR00080	protein-L-isoaspartate(D-aspartate) O-methyltransferase
2511504679	476	3	474	0.0e+00	610.2	TIGR00435	cysteinyl-tRNA synthetase
2511504682	474	6	473	0.0e+00	563.6	TIGR01064	pyruvate kinase
2511504683	446	6	439	0.0e+00	623.9	TIGR00928	adenylosuccinate lyase
2511504684	91	4	90	1.3e-49	152.5	TIGR00285	DNA-binding protein Alba
2511504688	357	15	343	0.0e+00	426.6	TIGR00512	S-methyl-5-thioribose-1-phosphate isomerase
2511504688	357	41	343	8.4e-119	383.1	TIGR00524	eIF-2B alpha/beta/delta-related uncharacterized proteins
2511504721	548	23	541	0.0e+00	721.4	TIGR03801	aspartate 4-decarboxylase
2511504725	205	1	178	1.8e-64	203.1	TIGR00070	ATP phosphoribosyltransferase
2511504726	375	7	252	1.1e-94	303.8	TIGR00069	histidinol dehydrogenase
2511504728	196	2	196	2.1e-65	206.3	TIGR01855	imidazole glycerol phosphate synthase, glutamine amidotransferase subunit
2511504729	232	3	222	1.8e-70	223.2	TIGR00007	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase
2511504730	252	1	249	2.3e-112	360.4	TIGR00735	imidazoleglycerol phosphate synthase, cyclase subunit
2511504731	209	124	204	9.2e-32	95.4	TIGR03188	phosphoribosyl-ATP pyrophosphohydrolase
2511504732	338	3	331	4.6e-100	320.8	TIGR01141	histidinol-phosphate aminotransferase
2511504734	258	3	254	3.9e-82	261.8	TIGR00112	pyrroline-5-carboxylate reductase
2511504738	320	2	297	4.4e-100	321.7	TIGR00524	eIF-2B alpha/beta/delta-related uncharacterized proteins
2511504738	320	4	310	0.0e+00	495.8	TIGR00511	ribose-1,5-bisphosphate isomerase, e2b2 family
2511504743	328	50	324	3.5e-112	360.2	TIGR00064	signal recognition particle-docking protein FtsY
2511504755	329	86	292	3.1e-68	215.5	TIGR00706	signal peptide peptidase SppA, 36K type
2511504758	270	12	267	2.6e-73	232.9	TIGR01496	dihydropteroate synthase
2511504759	322	1	308	7.0e-54	169.2	TIGR00144	beta-RFAP synthase
2511504765	421	3	409	1.8e-117	378.7	TIGR00148	UbiD family decarboxylases
2511504769	533	1	525	0.0e+00	841.2	TIGR00337	CTP synthase
2511504771	196	49	193	1.5e-46	143.9	TIGR00481	Raf kinase inhibitor-like protein, YbhB/YbcL family
2511504774	93	4	90	1.6e-32	97.9	TIGR00251	TIGR00251 family protein
2511504777	76	3	45	8.5e-21	59.7	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
2511504779	335	6	334	0.0e+00	607.6	TIGR01546	glyceraldehyde-3-phosphate dehydrogenase, type II
2511504780	275	4	271	4.5e-48	149.9	TIGR00524	eIF-2B alpha/beta/delta-related uncharacterized proteins
2511504781	402	16	398	0.0e+00	430.6	TIGR00521	phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase, prokaryotic
2511504785	123	7	121	2.4e-29	88.3	TIGR00494	protein CrcB
2511504794	1714	1	1706	0.0e+00	1475.3	TIGR01054	reverse gyrase
2511504794	1714	1428	1449	1.4e-07	19.4	TIGR01443	intein C-terminal splicing region
2511504794	1714	961	1035	2.3e-15	45.2	TIGR01445	intein N-terminal splicing region
2511504797	228	5	226	6.1e-69	217.7	TIGR00323	translation initiation factor eIF-6, putative
2511504800	562	37	562	0.0e+00	974.5	TIGR00641	methylmalonyl-CoA mutase N-terminal domain
2511504805	796	497	773	5.3e-98	316.4	TIGR01242	26S proteasome subunit P45 family
2511504805	796	6	795	0.0e+00	1300	TIGR01243	AAA family ATPase, CDC48 subfamily
2511504826	356	30	338	2.7e-92	295.3	TIGR01254	ABC transporter periplasmic binding protein, thiB subfamily
2511504837	562	60	553	0.0e+00	557.6	TIGR00574	DNA ligase I, ATP-dependent (dnl1)
2511504839	648	12	648	0.0e+00	994.9	TIGR03675	arCOG00543 universal archaeal KH-domain/beta-lactamase-domain protein
2511504840	194	3	186	9.4e-81	255.9	TIGR03634	proteasome endopeptidase complex, archaeal, beta subunit
2511504841	838	12	826	0.0e+00	1308.8	TIGR01243	AAA family ATPase, CDC48 subfamily
2511504841	838	526	785	7.6e-98	315.9	TIGR01242	26S proteasome subunit P45 family
2511504844	277	18	257	3.1e-100	321.5	TIGR01718	uridine phosphorylase
2511504844	277	20	256	1.9e-36	112.7	TIGR00107	purine-nucleoside phosphorylase, family 1 (deoD)
2511504851	334	7	298	8.8e-89	284.6	TIGR00549	mevalonate kinase
2511504853	253	1	174	1.4e-29	89.1	TIGR00177	molybdenum cofactor synthesis domain
2511504855	523	104	506	7.8e-67	212	TIGR00497	type I restriction system adenine methylase (hsdM)
2511504860	983	9	683	0.0e+00	738.7	TIGR00348	type I site-specific deoxyribonuclease, HsdR family
2511504866	569	5	566	0.0e+00	725.1	TIGR00389	glycyl-tRNA synthetase, dimeric type
2511504875	513	1	501	2.8e-100	322.1	TIGR00284	dihydropteroate synthase-related protein
2511504879	444	11	438	0.0e+00	731	TIGR03326	ribulose bisphosphate carboxylase, type III
2511504881	591	6	587	0.0e+00	747.1	TIGR01108	oxaloacetate decarboxylase alpha subunit
2511504883	240	7	238	2.8e-61	193.1	TIGR00121	birA, biotin-[acetyl-CoA-carboxylase] ligase region
2511504887	195	5	182	1.5e-35	108.6	TIGR00281	segregation and condensation protein B
2511504894	182	1	178	1.2e-16	47.1	TIGR00231	small GTP-binding protein domain
