gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2511503812	282	53.85	1	194	1	187	4.0e-68	251	COG4902	Uncharacterized protein conserved in archaea	189
2511503814	235	55.56	53	214	30	189	9.0e-55	206	COG4902	Uncharacterized protein conserved in archaea	189
2511503815	97	34.52	5	88	2	85	1.0e-10	57.7	COG1777	Predicted transcriptional regulators	217
2511503818	275	48.85	14	270	13	258	2.0e-74	272	COG0656	Aldo/keto reductases, related to diketogulonate reductase	280
2511503819	621	45.26	1	601	1	612	0.0e+00	618	COG2414	Aldehyde:ferredoxin oxidoreductase	614
2511503820	192	50.52	1	192	5	198	3.0e-51	194	COG3273	Uncharacterized conserved protein	204
2511503821	201	58.92	10	193	8	192	1.0e-56	212	COG3273	Uncharacterized conserved protein	204
2511503822	393	29.8	197	392	6	203	1.0e-19	91.1	COG1824	Permease, similar to cation transporters	203
2511503823	257	29.93	2	256	1	273	4.0e-30	125	COG1082	Sugar phosphate isomerases/epimerases	274
2511503824	473	49.89	7	473	2	459	0.0e+00	475	COG1042	Acyl-CoA synthetase (NDP forming)	598
2511503825	253	24.3	1	238	5	250	2.0e-38	152	COG1042	Acyl-CoA synthetase (NDP forming)	598
2511503828	273	29.36	1	216	1	235	2.0e-32	132	COG1120	ABC-type cobalamin/Fe3+-siderophores transport systems, ATPase components	258
2511503830	139	26.4	1	122	15	137	7.0e-09	53.1	COG5378	Predicted nucleotide-binding protein	175
2511503832	331	26.63	2	329	12	343	1.0e-34	140	COG4260	Putative virion core protein (lumpy skin disease virus)	345
2511503835	329	41.94	1	31	2	32	7.0e-03	35.3	COG1996	DNA-directed RNA polymerase, subunit RPC10 (contains C4-type Zn-finger)	49
2511503838	257	30.95	10	256	12	258	2.0e-49	188	COG0426	Uncharacterized flavoproteins	388
2511503839	143	55.1	1	142	3	149	1.0e-46	178	COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	162
2511503840	249	21.77	6	129	8	126	5.0e-03	35.1	COG0467	RecA-superfamily ATPases implicated in signal transduction	260
2511503842	438	44.75	1	423	1	428	0.0e+00	479	COG0151	Phosphoribosylamine-glycine ligase	428
2511503843	380	55.61	1	380	1	361	0.0e+00	495	COG1759	ATP-utilizing enzymes of ATP-grasp superfamily (probably carboligases)	361
2511503844	169	28.16	1	167	14	187	7.0e-21	93.5	COG1611	Predicted Rossmann fold nucleotide-binding protein	205
2511503845	398	16.39	36	390	43	389	5.0e-05	42.5	COG2814	Arabinose efflux permease	394
2511503846	80	53.01	2	80	1	83	1.0e-20	91.4	COG1828	Phosphoribosylformylglycinamidine (FGAM) synthase, PurS component	83
2511503847	223	61.74	1	222	2	231	2.0e-94	338	COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	231
2511503848	713	49.86	1	704	24	743	0.0e+00	847	COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	743
2511503849	331	53.2	1	331	19	361	4.0e-126	444	COG1759	ATP-utilizing enzymes of ATP-grasp superfamily (probably carboligases)	361
2511503851	485	29.03	257	472	2	169	6.0e-29	122	COG0516	IMP dehydrogenase/GMP reductase	170
2511503852	307	68.57	1	307	1	315	0.0e+00	499	COG0519	GMP synthase, PP-ATPase domain/subunit	315
2511503853	69	46.94	1	48	3	51	2.0e-03	34.2	COG2880	Uncharacterized protein conserved in archaea	67
2511503854	148	23.66	2	132	1	122	1.0e-05	42.4	COG1848	Predicted nucleic acid-binding protein, contains PIN domain	140
2511503855	188	44.39	1	187	3	196	1.0e-52	199	COG0518	GMP synthase - Glutamine amidotransferase domain	198
2511503856	251	38.17	1	234	41	280	1.0e-45	176	COG4025	Predicted membrane protein	284
2511503857	793	25.62	6	749	1	613	2.0e-45	177	COG5306	Uncharacterized conserved protein	621
2511503862	213	22.63	73	209	2	129	2.0e-06	46.1	COG1991	Uncharacterized conserved protein	131
2511503864	365	29.91	1	328	12	328	2.0e-56	213	COG0206	Cell division GTPase	338
2511503865	754	19.73	77	404	193	517	6.0e-03	36.9	COG1657	Squalene cyclase	517
2511503866	333	48.96	37	320	1	266	6.0e-82	297	COG0731	Fe-S oxidoreductases	296
2511503867	451	50.69	3	431	10	422	1.0e-122	433	COG2379	Putative glycerate kinase	422
2511503868	209	25.62	3	198	14	213	6.0e-13	67.7	COG0170	Dolichol kinase	216
2511503869	268	30.04	1	258	6	272	2.0e-42	165	COG1533	DNA repair photolyase	297
2511503870	215	33.98	1	197	10	215	7.0e-34	137	COG1451	Predicted metal-dependent hydrolase	223
2511503871	131	28.24	3	131	300	430	2.0e-10	58	COG1030	Membrane-bound serine protease (ClpP class)	436
2511503874	142	48.15	8	140	2	136	1.0e-42	165	COG1832	Predicted CoA-binding protein	140
2511503875	366	32.71	1	365	3	347	2.0e-57	216	COG1041	Predicted DNA modification methylase	347
2511503878	141	50	1	132	4	136	2.0e-36	144	COG0432	Uncharacterized conserved protein	137
2511503879	278	50	1	273	1	271	4.0e-86	311	COG2362	D-aminopeptidase	274
2511503881	223	37.97	1	221	1	237	3.0e-45	175	COG1131	ABC-type multidrug transport system, ATPase component	293
2511503885	640	25.98	4	634	9	651	2.0e-89	324	COG1199	Rad3-related DNA helicases	654
2511503887	95	32.76	5	62	231	288	3.0e-03	33.8	COG0038	Chloride channel protein EriC	443
2511503888	221	38.26	1	218	4	233	5.0e-47	181	COG1131	ABC-type multidrug transport system, ATPase component	293
2511503892	348	53.87	1	344	2	347	6.0e-111	394	COG1363	Cellulase M and related proteins	355
2511503893	451	24.31	1	434	2	354	1.0e-17	84.4	COG1672	Predicted ATPase (AAA+ superfamily)	359
2511503894	236	32.75	11	236	8	232	4.0e-42	164	COG1489	DNA-binding protein, stimulates sugar fermentation	235
2511503895	49	61.22	1	49	2	49	1.0e-07	47.7	COG1996	DNA-directed RNA polymerase, subunit RPC10 (contains C4-type Zn-finger)	49
2511503896	86	66.27	1	83	1	83	7.0e-25	105	COG1997	Ribosomal protein L37AE/L43A	89
2511503897	67	35	12	67	9	68	1.0e-05	41.7	COG2104	Sulfur transfer protein involved in thiamine biosynthesis	68
2511503898	177	27.21	18	164	6	152	2.0e-13	68.9	COG1522	Transcriptional regulators	154
2511503900	196	45.08	1	192	107	297	2.0e-39	155	COG2431	Predicted membrane protein	297
2511503902	273	59.26	1	269	1	268	3.0e-85	308	COG1093	Translation initiation factor 2, alpha subunit (eIF-2alpha)	269
2511503903	59	65.52	1	58	1	58	9.0e-15	71.9	COG2260	Predicted Zn-ribbon RNA-binding protein	59
2511503904	266	56.18	1	266	2	257	4.0e-84	304	COG2047	Uncharacterized protein (ATP-grasp superfamily)	258
2511503905	221	39.25	1	213	1	204	9.0e-39	153	COG0310	ABC-type Co2+ transport system, permease component	204
2511503907	270	27.09	22	269	4	252	8.0e-18	84.3	COG0619	ABC-type cobalt transport system, permease component CbiQ and related transporters	252
2511503908	269	45.34	1	232	1	235	2.0e-61	229	COG1122	ABC-type cobalt transport system, ATPase component	235
2511503909	197	25.66	30	181	166	316	1.0e-06	46.3	COG0701	Predicted permeases	317
2511503910	160	23.13	14	160	171	316	7.0e-06	43.7	COG0701	Predicted permeases	317
2511503911	455	47.6	3	455	8	462	3.0e-127	448	COG1109	Phosphomannomutase	464
2511503913	465	49.85	1	328	2	333	5.0e-124	438	COG0836	Mannose-1-phosphate guanylyltransferase	333
2511503914	247	37.55	1	246	6	255	1.0e-59	223	COG3769	Predicted hydrolase (HAD superfamily)	274
2511503916	451	45.47	5	450	1	462	0.0e+00	481	COG4809	Archaeal ADP-dependent phosphofructokinase/glucokinase	466
2511503917	246	49.8	1	246	2	256	3.0e-79	288	COG1120	ABC-type cobalamin/Fe3+-siderophores transport systems, ATPase components	258
2511503918	346	45.45	9	346	1	333	7.0e-58	217	COG0609	ABC-type Fe3+-siderophore transport system, permease component	334
2511503919	389	29.28	2	341	1	319	9.0e-43	168	COG0614	ABC-type Fe3+-hydroxamate transport system, periplasmic component	319
2511503920	301	38.78	37	298	2	252	1.0e-48	186	COG3640	CO dehydrogenase maturation factor	255
2511503921	174	55.66	27	131	59	164	4.0e-33	134	COG0437	Fe-S-cluster-containing hydrogenase components 1	203
2511503922	656	31.63	1	656	1	576	1.0e-116	414	COG1151	6Fe-6S prismane cluster-containing protein	576
2511503923	135	39.34	8	68	66	123	1.0e-08	52.6	COG1149	MinD superfamily P-loop ATPase containing an inserted ferredoxin domain	284
2511503924	350	35.73	11	344	116	448	2.0e-62	232	COG0493	NADPH-dependent glutamate synthase beta chain and related oxidoreductases	457
2511503925	174	33.87	1	171	8	190	6.0e-33	134	COG0437	Fe-S-cluster-containing hydrogenase components 1	203
2511503926	156	25.66	14	154	2	151	3.0e-07	48	COG0680	Ni,Fe-hydrogenase maturation factor	160
2511503927	121	36.67	1	114	1	120	2.0e-18	84.6	COG1433	Uncharacterized conserved protein	121
2511503928	340	35.74	1	333	4	318	2.0e-47	183	COG1275	Tellurite resistance protein and related permeases	329
2511503929	207	29.77	1	207	44	257	3.0e-12	65.4	COG0730	Predicted permeases	258
2511503930	164	30.43	4	139	8	145	2.0e-16	79.2	COG1510	Predicted transcriptional regulators	177
2511503931	554	39.38	149	498	18	347	9.0e-65	241	COG0535	Predicted Fe-S oxidoreductases	347
2511503932	387	39.53	1	380	6	349	2.0e-74	273	COG1499	NMD protein affecting ribosome stability and mRNA decay	355
2511503933	99	65.98	2	98	4	100	8.0e-31	124	COG2412	Uncharacterized conserved protein	101
2511503934	196	44.44	1	181	1	198	8.0e-32	130	COG1777	Predicted transcriptional regulators	217
2511503935	67	65.15	1	66	1	66	2.0e-18	83.8	COG1383	Ribosomal protein S17E	74
2511503937	295	41.96	2	213	9	229	8.0e-61	227	COG0024	Methionine aminopeptidase	255
2511503938	489	37.75	13	489	2	491	1.0e-88	320	COG0168	Trk-type K+ transport systems, membrane components	499
2511503939	182	49.44	1	175	1	176	4.0e-38	151	COG1437	Adenylate cyclase, class 2 (thermophilic)	178
2511503940	187	40.54	1	185	3	181	2.0e-47	182	COG1913	Predicted Zn-dependent proteases	181
2511503941	345	48.13	1	338	2	346	2.0e-99	356	COG1363	Cellulase M and related proteins	355
2511503942	200	55.44	7	199	4	196	7.0e-69	253	COG1890	Ribosomal protein S3AE	214
2511503944	476	27.39	1	470	13	485	1.0e-58	221	COG0608	Single-stranded DNA-specific exonuclease	491
2511503945	151	34.29	44	148	1	89	6.0e-21	93.3	COG0184	Ribosomal protein S15P/S13E	89
2511503946	138	62.22	6	138	1	134	7.0e-40	156	COG1931	Uncharacterized protein conserved in archaea	140
2511503947	268	43.02	16	268	1	265	3.0e-39	155	COG0428	Predicted divalent heavy-metal cations transporter	266
2511503948	190	30	1	183	3	195	9.0e-22	96.9	COG0237	Dephospho-CoA kinase	201
2511503950	720	43.43	1	700	9	731	0.0e+00	634	COG1204	Superfamily II helicase	766
2511503952	324	59.42	1	313	1	266	1.0e-114	406	COG4608	ABC-type oligopeptide transport system, ATPase component	309
2511503953	326	58.2	5	326	1	315	0.0e+00	465	COG0444	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	316
2511503954	386	41.77	39	365	6	288	8.0e-75	274	COG1173	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	289
2511503955	333	42.77	4	333	1	315	5.0e-82	298	COG0601	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	317
2511503956	712	23.76	216	698	37	468	4.0e-43	170	COG0747	ABC-type dipeptide transport system, periplasmic component	556
2511503957	80	33.33	1	76	67	144	6.0e-05	39.3	COG1522	Transcriptional regulators	154
2511503958	109	37.37	1	99	1	93	5.0e-12	63	COG1400	Signal recognition particle 19 kDa protein	93
2511503960	254	52.36	2	254	1	252	6.0e-83	300	COG2519	tRNA(1-methyladenosine) methyltransferase and related methyltransferases	256
2511503965	292	31.82	1	258	9	252	1.0e-34	140	COG0543	2-polyprenylphenol hydroxylase and related flavodoxin oxidoreductases	252
2511503966	479	45.61	20	474	1	453	1.0e-127	450	COG0493	NADPH-dependent glutamate synthase beta chain and related oxidoreductases	457
2511503967	101	44.19	4	46	8	48	1.0e-05	41.4	COG1669	Predicted nucleotidyltransferases	97
2511503968	126	47.62	1	126	4	129	3.0e-24	104	COG1895	Uncharacterized conserved protein related to C-terminal domain of eukaryotic chaperone, SACSIN	129
2511503970	134	60.16	7	133	3	130	2.0e-39	154	COG0509	Glycine cleavage system H protein (lipoate-binding)	131
2511503972	283	42.11	13	267	1	258	5.0e-65	241	COG0030	Dimethyladenosine transferase (rRNA methylation)	259
2511503973	206	60.59	7	206	1	202	2.0e-68	252	COG1491	Predicted RNA-binding protein	202
2511503974	122	43.7	1	119	2	112	1.0e-17	82.2	COG1460	Uncharacterized protein conserved in archaea	114
2511503975	98	61.46	3	98	1	96	2.0e-31	126	COG2139	Ribosomal protein L21E	98
2511503976	385	50.77	1	385	2	392	7.0e-117	413	COG1258	Predicted pseudouridylate synthase	398
2511503977	88	51.9	9	86	19	97	2.0e-20	90.4	COG3357	Predicted transcriptional regulator containing an HTH domain fused to a Zn-ribbon	97
2511503979	69	39.19	1	65	4	77	2.0e-07	47.5	COG1873	Uncharacterized conserved protein	87
2511503981	214	51.89	6	212	4	214	2.0e-57	215	COG1339	Transcriptional regulator of a riboflavin/FAD biosynthetic operon	214
2511503982	191	38.1	1	183	2	209	3.0e-40	158	COG1515	Deoxyinosine 3'endonuclease (endonuclease V)	212
2511503983	206	54.27	3	200	1	199	3.0e-55	208	COG2178	Predicted RNA-binding protein of the translin family	204
2511503984	439	38.95	53	426	1	351	2.0e-105	376	COG0252	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	351
2511503985	70	40	3	62	7	66	2.0e-06	43.9	COG2880	Uncharacterized protein conserved in archaea	67
2511503986	157	26.76	9	150	2	130	1.0e-12	66.3	COG1848	Predicted nucleic acid-binding protein, contains PIN domain	140
2511503987	628	66.56	2	628	1	629	0.0e+00	864	COG2511	Archaeal Glu-tRNAGln amidotransferase subunit E (contains GAD domain)	631
2511503989	354	35.89	1	343	16	380	1.0e-42	167	COG1215	Glycosyltransferases, probably involved in cell wall biogenesis	439
2511503991	165	39.72	19	158	1	138	4.0e-34	137	COG0537	Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases	138
2511503994	331	51.33	1	331	3	341	1.0e-91	329	COG2520	Predicted methyltransferase	341
2511503995	432	34.12	3	415	7	394	1.0e-48	187	COG1373	Predicted ATPase (AAA+ superfamily)	398
2511503996	441	29.65	1	441	5	454	3.0e-79	289	COG0312	Predicted Zn-dependent proteases and their inactivated homologs	454
2511503997	455	35.27	1	455	1	453	4.0e-95	342	COG0312	Predicted Zn-dependent proteases and their inactivated homologs	454
2511504000	635	35.36	5	635	1	619	0.0e+00	461	COG1506	Dipeptidyl aminopeptidases/acylaminoacyl-peptidases	620
2511504003	108	24.19	1	98	1	124	6.0e-06	42.9	COG1487	Predicted nucleic acid-binding protein, contains PIN domain	133
2511504005	221	28	25	217	4	192	2.0e-17	83.1	COG0746	Molybdopterin-guanine dinucleotide biosynthesis protein A	192
2511504006	623	29.63	514	616	768	869	8.0e-08	52.7	COG3889	Predicted solute binding protein	872
2511504007	602	54.62	1	602	1	597	0.0e+00	800	COG0449	Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains	597
2511504008	985	19.56	24	777	7	722	1.0e-49	192	COG1287	Uncharacterized membrane protein, required for N-linked glycosylation	773
2511504009	222	28.12	2	193	15	238	2.0e-27	116	COG2226	Methylase involved in ubiquinone/menaquinone biosynthesis	238
2511504010	93	49.45	1	91	2	92	4.0e-23	99.5	COG0011	Uncharacterized conserved protein	100
2511504011	224	35.68	1	211	1	178	3.0e-37	148	COG0563	Adenylate kinase and related kinases	178
2511504012	148	51.37	2	147	36	181	4.0e-25	107	COG4345	Uncharacterized protein conserved in archaea	181
2511504013	571	41.65	1	563	1	562	1.0e-127	450	COG1966	Carbon starvation protein, predicted membrane protein	575
2511504015	330	38.99	10	326	1	301	1.0e-67	250	COG0003	Oxyanion-translocating ATPase	322
2511504017	91	37.5	4	73	6	77	7.0e-04	35.8	COG2002	Regulators of stationary/sporulation gene expression	89
2511504018	135	27.01	2	132	1	137	1.0e-14	72.5	COG1848	Predicted nucleic acid-binding protein, contains PIN domain	140
2511504019	258	36.26	3	258	24	296	2.0e-51	196	COG2267	Lysophospholipase	298
2511504022	339	40.14	1	339	1	429	6.0e-115	407	COG0104	Adenylosuccinate synthase	430
2511504023	310	43.85	4	308	1	314	3.0e-60	225	COG0451	Nucleoside-diphosphate-sugar epimerases	314
2511504024	476	18.51	118	434	177	496	1.0e-08	55.4	COG5306	Uncharacterized conserved protein	621
2511504025	191	55.43	1	183	2	181	6.0e-54	203	COG3620	Predicted transcriptional regulator with C-terminal CBS domains	187
2511504026	140	42.31	9	138	6	134	7.0e-19	86.5	COG1730	Predicted prefoldin, molecular chaperone implicated in de novo protein folding	145
2511504027	217	34.72	8	211	8	220	1.0e-28	119	COG1407	Predicted ICC-like phosphoesterases	235
2511504029	263	34.93	1	263	2	271	2.0e-51	195	COG0388	Predicted amidohydrolase	274
2511504031	386	29.9	6	379	1	387	4.0e-64	238	COG0665	Glycine/D-amino acid oxidases (deaminating)	387
2511504032	492	22.75	108	306	3	204	7.0e-08	52.6	COG0492	Thioredoxin reductase	305
2511504033	756	28.85	652	752	152	249	3.0e-03	38	COG1340	Uncharacterized archaeal coiled-coil protein	294
2511504034	381	30.99	9	371	135	494	6.0e-46	178	COG0464	ATPases of the AAA+ class	494
2511504036	385	28.81	3	344	1	351	2.0e-30	126	COG0515	Serine/threonine protein kinase	384
2511504040	1135	26.86	12	290	1	304	2.0e-19	92.2	COG1520	FOG: WD40-like repeat	370
2511504041	401	40.73	104	396	224	494	5.0e-52	198	COG0464	ATPases of the AAA+ class	494
2511504042	562	33.21	214	461	2	279	3.0e-32	133	COG0515	Serine/threonine protein kinase	384
2511504044	187	29.63	1	75	1	81	3.0e-06	44.9	COG1349	Transcriptional regulators of sugar metabolism	253
2511504045	446	42.6	5	438	8	458	3.0e-96	346	COG2865	Predicted transcriptional regulator containing an HTH domain and an uncharacterized domain shared with the mammalian protein Schlafen	467
2511504046	980	33	80	344	2	298	3.0e-30	127	COG0515	Serine/threonine protein kinase	384
2511504048	538	32.27	200	448	2	281	4.0e-32	132	COG0515	Serine/threonine protein kinase	384
2511504049	863	44.49	615	860	6	253	6.0e-60	226	COG0631	Serine/threonine protein phosphatase	262
2511504050	655	32.86	308	560	1	281	8.0e-29	122	COG0515	Serine/threonine protein kinase	384
2511504055	608	26.34	208	411	708	910	6.0e-06	46.2	COG1196	Chromosome segregation ATPases	1163
2511504057	1114	30.3	767	1033	2	298	2.0e-33	138	COG0515	Serine/threonine protein kinase	384
2511504058	447	21.13	1	420	2	354	1.0e-09	57.8	COG1672	Predicted ATPase (AAA+ superfamily)	359
2511504059	402	31.14	9	397	1	392	9.0e-59	221	COG1373	Predicted ATPase (AAA+ superfamily)	398
2511504060	388	52.42	19	388	1	365	0.0e+00	470	COG1163	Predicted GTPase	365
2511504061	156	45.75	1	150	2	154	1.0e-30	125	COG1522	Transcriptional regulators	154
2511504062	110	51.49	10	110	9	109	4.0e-22	96.3	COG5625	Predicted transcription regulator containing HTH domain	113
2511504063	565	21.86	74	460	51	435	7.0e-32	132	COG2234	Predicted aminopeptidases	435
2511504065	237	37.82	9	237	1	238	2.0e-37	149	COG0467	RecA-superfamily ATPases implicated in signal transduction	260
2511504066	209	37.5	1	188	3	192	2.0e-36	145	COG0560	Phosphoserine phosphatase	212
2511504069	112	51.35	2	111	1	111	2.0e-32	131	COG4043	Uncharacterized conserved protein	111
2511504070	189	56.45	1	185	6	188	7.0e-50	190	COG2411	Uncharacterized conserved protein	188
2511504073	98	41.24	1	94	5	99	7.0e-20	88.8	COG1761	DNA-directed RNA polymerase, subunit L	99
2511504074	211	45.24	3	211	1	204	5.0e-42	164	COG3286	Uncharacterized protein conserved in archaea	204
2511504075	195	52.97	8	192	3	185	2.0e-54	205	COG1096	Predicted RNA-binding protein (consists of S1 domain and a Zn-ribbon domain)	188
2511504076	213	33.47	1	213	1	234	2.0e-32	132	COG2430	Uncharacterized conserved protein	236
2511504077	364	36.09	100	364	51	311	4.0e-38	152	COG0668	Small-conductance mechanosensitive channel	316
2511504078	626	33.12	2	613	1	589	0.0e+00	481	COG0441	Threonyl-tRNA synthetase	589
2511504081	221	54.79	1	219	1	204	5.0e-63	234	COG3642	Mn2+-dependent serine/threonine protein kinase	204
2511504082	549	49.72	13	534	2	524	0.0e+00	505	COG0459	Chaperonin GroEL (HSP60 family)	524
2511504083	290	36.49	10	286	33	302	6.0e-43	168	COG0501	Zn-dependent protease with chaperone function	302
2511504084	355	52.66	1	354	3	350	1.0e-117	416	COG3842	ABC-type spermidine/putrescine transport systems, ATPase components	352
2511504085	552	33.81	1	550	1	538	2.0e-79	290	COG1178	ABC-type Fe3+ transport system, permease component	540
2511504086	353	31.7	59	351	1	291	4.0e-42	165	COG1840	ABC-type Fe3+ transport system, periplasmic component	299
2511504087	267	30.3	5	262	2	251	1.0e-28	120	COG1028	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	251
2511504088	348	32.17	16	328	125	456	8.0e-52	197	COG0493	NADPH-dependent glutamate synthase beta chain and related oxidoreductases	457
2511504089	335	51.05	5	335	1	314	5.0e-113	401	COG1899	Deoxyhypusine synthase	318
2511504090	385	35.58	7	361	1	355	4.0e-60	225	COG1373	Predicted ATPase (AAA+ superfamily)	398
2511504092	453	37.76	3	431	3	359	2.0e-45	176	COG1672	Predicted ATPase (AAA+ superfamily)	359
2511504093	424	49.41	1	419	1	415	3.0e-130	458	COG1571	Predicted DNA-binding protein containing a Zn-ribbon domain	421
2511504095	154	56.41	1	154	2	150	6.0e-53	200	COG0315	Molybdenum cofactor biosynthesis enzyme	157
2511504097	433	30.62	186	433	8	261	3.0e-40	159	COG2819	Predicted hydrolase of the alpha/beta superfamily	264
2511504098	575	23.83	1	572	145	729	5.0e-56	212	COG1193	Mismatch repair ATPase (MutS family)	753
2511504099	464	37.74	6	464	16	450	9.0e-76	277	COG0534	Na+-driven multidrug efflux pump	455
2511504100	136	32.8	4	128	1	122	9.0e-26	109	COG0231	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	131
2511504102	215	47.27	1	212	4	221	6.0e-56	210	COG2129	Predicted phosphoesterases, related to the Icc protein	226
2511504103	627	44.72	1	605	3	637	0.0e+00	622	COG1505	Serine proteases of the peptidase family S9A	648
2511504104	401	36.15	15	400	12	400	7.0e-62	231	COG0534	Na+-driven multidrug efflux pump	455
2511504105	467	33.99	13	467	12	452	3.0e-73	269	COG0534	Na+-driven multidrug efflux pump	455
