gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2511504286	386						0.0e+00		KO:K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	EC:3.5.4.25	No
2511504286	386						0.0e+00		KO:K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	EC:4.1.99.12	No
2511504287	185						0.0e+00		KO:K00793	riboflavin synthase [EC:2.5.1.9]	EC:2.5.1.9	No
2511504288	352						0.0e+00		KO:K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	EC:1.1.1.193	No
2511504288	352						0.0e+00		KO:K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	EC:3.5.4.26	No
2511504290	216						0.0e+00		KO:K03386	peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]	EC:1.11.1.15	No
2511504294	524						0.0e+00		KO:K05568	multicomponent Na+:H+ antiporter subunit D		No
2511504295	165						0.0e+00		KO:K05569	multicomponent Na+:H+ antiporter subunit E		No
2511504296	128	51.2	2	125	5	131	3.9e-32	137.9	KO:K05567	multicomponent Na+:H+ antiporter subunit C		Yes
2511504297	255	44.9	1	255	1	256	0.0e+00	203	KO:K05566	multicomponent Na+:H+ antiporter subunit B		Yes
2511504299	152						0.0e+00		KO:K05571	multicomponent Na+:H+ antiporter subunit G		No
2511504300	94	94.7	1	94	1	94	3.2e-44	177.6	KO:K05570	multicomponent Na+:H+ antiporter subunit F		Yes
2511504301	629	30.3	6	521	4	515	0.0e+00	205.3	KO:K00540			Yes
2511504302	494						0.0e+00		KO:K12139	hydrogenase-4 component D [EC:1.-.-.-]	EC:1.-	No
2511504303	306						0.0e+00		KO:K02523	octaprenyl-diphosphate synthase [EC:2.5.1.90]	EC:2.5.1.90	No
2511504306	298						0.0e+00		KO:K01772	ferrochelatase [EC:4.99.1.1]	EC:4.99.1.1	No
2511504310	507						0.0e+00		KO:K00425	cytochrome d ubiquinol oxidase subunit I [EC:1.10.3.-]	EC:1.10.3.-	No
2511504311	331						0.0e+00		KO:K00426	cytochrome d ubiquinol oxidase subunit II [EC:1.10.3.-]	EC:1.10.3.-	No
