gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2510076714	268	50.39	2	251	15	262	2.0e-78	286	COG0005	Purine nucleoside phosphorylase	262
2510076717	281	48.6	1	281	1	283	7.0e-77	280	COG1578	Uncharacterized conserved protein	285
2510076718	427	21.15	6	425	20	444	5.0e-17	82.6	COG2271	Sugar phosphate permease	448
2510076720	448	51.68	2	447	1	446	0.0e+00	565	COG0541	Signal recognition particle GTPase	451
2510076722	173	25.81	24	146	11	120	2.0e-08	52.3	COG0727	Predicted Fe-S-cluster oxidoreductase	132
2510076723	237	36.75	73	237	15	177	7.0e-28	117	COG0503	Adenine/guanine phosphoribosyltransferases and related PRPP-binding proteins	179
2510076725	147	42	1	147	5	154	2.0e-27	115	COG1522	Transcriptional regulators	154
2510076727	69	33.33	14	69	9	68	1.0e-05	41.7	COG2104	Sulfur transfer protein involved in thiamine biosynthesis	68
2510076728	397	41.79	3	395	2	392	9.0e-97	347	COG0436	Aspartate/tyrosine/aromatic aminotransferase	393
2510076730	369	49.46	2	369	3	364	0.0e+00	505	COG0409	Hydrogenase maturation factor	364
2510076731	74	55.84	1	74	1	77	4.0e-20	89.6	COG0298	Hydrogenase maturation factor	82
2510076732	291	41.02	1	291	4	296	2.0e-72	265	COG0329	Dihydrodipicolinate synthase/N-acetylneuraminate lyase	299
2510076733	284	21.97	4	266	3	305	7.0e-14	71.4	COG0524	Sugar kinases, ribokinase family	311
2510076734	170	44.37	34	170	1	142	1.0e-34	139	COG1051	ADP-ribose pyrophosphatase	145
2510076735	117	52.94	1	117	3	121	7.0e-33	132	COG1504	Uncharacterized conserved protein	121
2510076736	492	24.02	9	464	1	436	4.0e-29	123	COG3368	Predicted permease	465
2510076737	253	44.84	1	250	4	255	5.0e-67	247	COG1131	ABC-type multidrug transport system, ATPase component	293
2510076738	511	24.51	256	504	26	274	2.0e-18	87.3	COG0294	Dihydropteroate synthase and related enzymes	274
2510076741	253	33.59	1	250	3	256	1.0e-57	216	COG0084	Mg-dependent DNase	256
2510076742	87	43.24	6	78	2	75	3.0e-16	76.8	COG1531	Uncharacterized protein conserved in archaea	77
2510076743	229	27.88	1	222	7	225	6.0e-27	114	COG0491	Zn-dependent hydrolases, including glyoxylases	252
2510076744	350	25	1	349	10	408	4.0e-38	152	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases	409
2510076745	310	29.76	38	310	1	281	5.0e-33	135	COG0596	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	282
2510076746	916	41.03	1	794	8	810	0.0e+00	784	COG1201	Lhr-like helicases	814
2510076748	799	29.5	1	799	1	871	3.0e-92	333	COG3889	Predicted solute binding protein	872
2510076749	349	33.24	5	344	3	316	1.0e-63	237	COG0601	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	317
2510076750	472	41.56	242	471	62	288	9.0e-64	237	COG1173	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	289
2510076751	318	55.66	4	317	1	314	1.0e-125	443	COG0444	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	316
2510076752	335	47.83	3	324	2	266	3.0e-95	341	COG4608	ABC-type oligopeptide transport system, ATPase component	309
2510076754	254	47.17	4	254	3	258	7.0e-79	287	COG0171	NAD synthase	268
2510076755	283	24.04	1	275	5	284	7.0e-10	58.2	COG2962	Predicted permeases	293
2510076756	440	46.41	11	438	11	441	0.0e+00	474	COG0174	Glutamine synthetase	443
2510076757	138	46.72	1	137	4	140	1.0e-29	121	COG2083	Uncharacterized protein conserved in archaea	140
2510076764	285	24.73	9	280	13	280	9.0e-08	50.9	COG2962	Predicted permeases	293
2510076765	344	34.57	1	338	1	341	7.0e-60	224	COG1467	Eukaryotic-type DNA primase, catalytic (small) subunit	341
2510076766	398	25	1	393	6	363	9.0e-38	151	COG2219	Eukaryotic-type DNA primase, large subunit	363
2510076767	249	42.86	6	248	1	238	3.0e-46	178	COG0467	RecA-superfamily ATPases implicated in signal transduction	260
2510076768	261	32.52	16	256	1	232	8.0e-32	130	COG0467	RecA-superfamily ATPases implicated in signal transduction	260
2510076772	383	37.34	1	382	5	392	2.0e-57	216	COG1784	Predicted membrane protein	395
2510076774	396	44.81	4	393	1	393	3.0e-112	398	COG1092	Predicted SAM-dependent methyltransferases	393
2510076777	420	33.96	4	419	2	404	2.0e-70	260	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases	409
2510076778	628	46.86	2	599	1	621	0.0e+00	544	COG1297	Predicted membrane protein	624
2510076779	271	20.66	9	253	1	269	7.0e-29	121	COG1235	Metal-dependent hydrolases of the beta-lactamase superfamily I	269
2510076780	453	40.35	1	447	7	462	7.0e-106	377	COG1109	Phosphomannomutase	464
2510076783	138	40.31	5	133	3	127	4.0e-26	110	COG1255	Uncharacterized protein conserved in archaea	129
2510076784	372	57.65	1	366	1	338	0.0e+00	463	COG3839	ABC-type sugar transport systems, ATPase components	338
2510076785	1101	27.93	27	731	1	609	1.0e-112	401	COG1449	Alpha-amylase/alpha-mannosidase	615
2510076786	447	41.63	216	447	54	282	3.0e-64	239	COG3833	ABC-type maltose transport systems, permease component	282
2510076787	300	33.11	1	297	5	292	1.0e-45	177	COG1175	ABC-type sugar transport systems, permease components	295
2510076788	435	35.7	7	433	1	414	2.0e-89	323	COG2182	Maltose-binding periplasmic proteins/domains	420
2510076789	655	26.86	208	635	1	498	1.0e-51	198	COG0366	Glycosidases	505
2510076790	341	27.89	3	247	2	247	5.0e-30	125	COG1378	Predicted transcriptional regulators	247
2510076791	455	27.77	1	453	1	485	1.0e-80	294	COG0297	Glycogen synthase	487
2510076793	150	42.42	1	128	1	132	5.0e-30	123	COG0537	Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases	138
2510076794	250	27.33	105	250	5	154	1.0e-21	96.9	COG2606	Uncharacterized conserved protein	155
2510076797	626	52.91	16	620	13	625	0.0e+00	765	COG4231	Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits	640
2510076799	226	59.56	1	225	1	223	6.0e-78	283	COG2102	Predicted ATPases of PP-loop superfamily	223
2510076800	233	30.86	17	186	9	182	3.0e-21	95.5	COG3316	Transposase and inactivated derivatives	215
2510076804	360	49.43	1	352	1	338	2.0e-117	415	COG3839	ABC-type sugar transport systems, ATPase components	338
2510076805	289	31.06	1	286	1	278	9.0e-37	147	COG0395	ABC-type sugar transport system, permease component	281
2510076806	313	34.35	11	304	14	292	2.0e-41	163	COG1175	ABC-type sugar transport systems, permease components	295
2510076807	544	23.65	12	531	7	420	5.0e-68	252	COG2182	Maltose-binding periplasmic proteins/domains	420
2510076808	383	37.73	1	373	5	360	6.0e-113	401	COG1260	Myo-inositol-1-phosphate synthase	362
2510076810	214	54.29	4	213	2	209	2.0e-49	188	COG1394	Archaeal/vacuolar-type H+-ATPase subunit D	211
2510076811	462	80.83	1	459	2	460	0.0e+00	811	COG1156	Archaeal/vacuolar-type H+-ATPase subunit B	463
2510076812	585	65.48	1	581	2	588	0.0e+00	975	COG1155	Archaeal/vacuolar-type H+-ATPase subunit A	588
2510076813	102	43.52	1	102	3	104	3.0e-14	69.9	COG1436	Archaeal/vacuolar-type H+-ATPase subunit F	104
2510076814	372	35.92	31	371	2	346	2.0e-59	223	COG1527	Archaeal/vacuolar-type H+-ATPase subunit C	346
2510076815	203	38.92	1	203	1	193	2.0e-20	92.3	COG1390	Archaeal/vacuolar-type H+-ATPase subunit E	194
2510076817	661	35.02	2	659	1	660	1.0e-126	447	COG1269	Archaeal/vacuolar-type H+-ATPase subunit I	660
2510076819	231	34.93	1	225	1	224	5.0e-43	167	COG0569	K+ transport systems, NAD-binding component	225
2510076820	506	22.14	1	506	5	500	9.0e-65	241	COG0342	Preprotein translocase subunit SecD	506
2510076821	283	25.44	15	283	17	296	3.0e-40	159	COG0341	Preprotein translocase subunit SecF	305
2510076823	138	45.24	1	126	11	136	8.0e-43	165	COG1586	S-adenosylmethionine decarboxylase	136
2510076824	316	58.76	4	180	3	179	1.0e-23	104	COG1318	Predicted transcriptional regulators	182
2510076825	247	47.56	1	242	1	241	1.0e-58	219	COG0467	RecA-superfamily ATPases implicated in signal transduction	260
2510076826	166	38.55	2	164	10	174	1.0e-29	123	COG1374	Protein involved in ribosomal biogenesis, contains PUA domain	176
2510076828	166	54.49	1	166	1	167	2.0e-50	191	COG2150	Predicted regulator of amino acid metabolism, contains ACT domain	167
2510076829	168	44.51	7	168	1	158	3.0e-36	144	COG1863	Multisubunit Na+/H+ antiporter, MnhE subunit	158
2510076830	82	41.98	1	81	6	86	9.0e-09	52	COG2212	Multisubunit Na+/H+ antiporter, MnhF subunit	89
2510076831	137	46.02	1	113	1	111	2.0e-28	118	COG1320	Multisubunit Na+/H+ antiporter, MnhG subunit	113
2510076832	91	43.84	9	81	15	87	7.0e-10	55.6	COG1563	Predicted subunit of the Multisubunit Na+/H+ antiporter	87
2510076833	237	29.03	78	225	1	151	6.0e-12	64.6	COG2111	Multisubunit Na+/H+ antiporter, MnhB subunit	162
2510076834	113	50	1	113	2	114	4.0e-23	99	COG1006	Multisubunit Na+/H+ antiporter, MnhC subunit	115
2510076835	494	34.85	1	491	1	502	2.0e-63	237	COG0651	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	504
2510076836	617	36.33	1	494	2	495	3.0e-61	230	COG0651	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	504
2510076837	309	36.77	1	308	3	309	1.0e-59	223	COG0650	Formate hydrogenlyase subunit 4	309
2510076838	196	39.77	2	177	20	194	2.0e-58	218	COG0377	NADH:ubiquinone oxidoreductase 20 kD subunit and related Fe-S oxidoreductases	194
2510076839	175	30.95	9	175	10	172	2.0e-27	115	COG0852	NADH:ubiquinone oxidoreductase 27 kD subunit	176
2510076840	391	44.64	12	391	1	398	0.0e+00	462	COG0649	NADH:ubiquinone oxidoreductase 49 kD subunit 7	398
2510076841	205	37.68	19	151	12	149	4.0e-33	134	COG1143	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)	172
2510076842	250	48.55	7	245	1	239	1.0e-62	233	COG4047	Uncharacterized protein conserved in archaea	243
2510076848	398	28.76	36	397	1	369	3.0e-36	146	COG1215	Glycosyltransferases, probably involved in cell wall biogenesis	439
2510076856	362	32.24	150	357	16	229	2.0e-21	97	COG1814	Uncharacterized membrane protein	229
2510076864	287	32.99	2	286	99	385	9.0e-34	137	COG0475	Kef-type K+ transport systems, membrane components	397
2510076867	141	33.57	1	141	5	147	2.0e-25	107	COG1522	Transcriptional regulators	154
2510076868	419	39.63	1	408	5	431	5.0e-103	368	COG2265	SAM-dependent methyltransferases related to tRNA (uracil-5-)-methyltransferase	432
2510076870	188	42.86	7	186	3	183	4.0e-45	174	COG0461	Orotate phosphoribosyltransferase	201
2510076871	306	52.88	1	306	5	315	4.0e-113	401	COG0540	Aspartate carbamoyltransferase, catalytic chain	316
2510076872	150	64	1	148	4	153	3.0e-49	187	COG1781	Aspartate carbamoyltransferase, regulatory subunit	153
2510076873	421	45.07	1	421	1	425	7.0e-114	404	COG0044	Dihydroorotase and related cyclic amidohydrolases	430
2510076874	233	27.52	2	230	8	252	2.0e-18	86.2	COG0543	2-polyprenylphenol hydroxylase and related flavodoxin oxidoreductases	252
2510076875	306	42.58	4	303	1	309	6.0e-72	264	COG0167	Dihydroorotate dehydrogenase	310
2510076876	249	27.49	11	245	8	236	6.0e-25	108	COG0284	Orotidine-5'-phosphate decarboxylase	240
2510076877	232	23.37	1	227	2	262	1.0e-33	137	COG0561	Predicted hydrolases of the HAD superfamily	264
2510076878	422	42.69	4	420	6	397	9.0e-99	354	COG0585	Uncharacterized conserved protein	406
2510076879	118	64.71	1	117	3	121	5.0e-40	156	COG1990	Uncharacterized conserved protein	122
2510076881	438	48.65	1	438	1	435	0.0e+00	539	COG0017	Aspartyl/asparaginyl-tRNA synthetases	435
2510076882	169	21.64	1	169	16	180	4.0e-18	84.5	COG0195	Transcription elongation factor	190
2510076883	204	32.68	17	202	20	221	1.0e-24	106	COG1418	Predicted HD superfamily hydrolase	222
2510076886	214	33.92	1	213	4	229	2.0e-28	119	COG1011	Predicted hydrolase (HAD superfamily)	229
2510076887	251	20.41	9	244	17	309	9.0e-23	100	COG0206	Cell division GTPase	338
2510076888	406	52.11	1	210	4	215	2.0e-62	233	COG0269	3-hexulose-6-phosphate synthase and related proteins	217
2510076890	106	40.37	1	106	5	113	7.0e-17	78.9	COG1645	Uncharacterized Zn-finger containing protein	131
2510076892	264	26.64	3	249	1	247	1.0e-28	120	COG1378	Predicted transcriptional regulators	247
2510076895	206	32.28	19	172	26	182	3.0e-20	92.1	COG3316	Transposase and inactivated derivatives	215
2510076896	126	39.13	12	121	2	114	3.0e-16	77.3	COG1658	Small primase-like proteins (Toprim domain)	127
2510076897	470	26.22	38	453	34	544	7.0e-44	171	COG0358	DNA primase (bacterial type)	568
2510076898	66	61.9	3	65	2	64	2.0e-19	87.3	COG2075	Ribosomal protein L24E	66
2510076899	70	71.01	1	69	1	69	3.0e-18	83.4	COG2053	Ribosomal protein S28E/S33	69
2510076900	123	57.26	5	121	1	115	4.0e-24	103	COG1358	Ribosomal protein HS6-type (S12/L30/L7a)	116
2510076902	160	41.14	2	155	5	160	9.0e-37	146	COG1865	Uncharacterized conserved protein	200
2510076903	180	32.52	11	173	1	145	4.0e-33	134	COG0197	Ribosomal protein L16/L10E	146
2510076904	242	27.05	4	237	8	251	3.0e-07	48.9	COG0730	Predicted permeases	258
2510076911	740	60.16	2	738	1	714	0.0e+00	945	COG1107	Archaea-specific RecJ-like exonuclease, contains DnaJ-type Zn finger domain	715
2510076913	331	34.42	1	326	19	350	4.0e-73	268	COG0252	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	351
2510076914	391	18.04	9	390	11	387	8.0e-09	55.2	COG2814	Arabinose efflux permease	394
2510076915	128	33.33	1	126	12	141	3.0e-16	77.4	COG2050	Uncharacterized protein, possibly involved in aromatic compounds catabolism	141
2510076916	132	19.85	11	131	15	150	7.0e-06	43.1	COG3612	Uncharacterized protein conserved in archaea	157
2510076917	181	40	1	181	5	199	1.0e-39	156	COG1335	Amidases related to nicotinamidase	205
2510076918	330	24.32	6	326	16	344	1.0e-24	107	COG0628	Predicted permease	355
2510076919	278	23.53	35	277	4	273	6.0e-19	88.4	COG0037	Predicted ATPase of the PP-loop superfamily implicated in cell cycle control	298
2510076920	304	28.3	43	292	7	267	1.0e-24	107	COG0535	Predicted Fe-S oxidoreductases	347
2510076922	281	46.15	13	280	69	341	1.0e-71	263	COG2520	Predicted methyltransferase	341
2510076925	206	24	7	200	19	187	2.0e-15	75.8	COG1468	RecB family exonuclease	190
2510076926	290	23.61	21	233	31	243	5.0e-20	91.8	COG0491	Zn-dependent hydrolases, including glyoxylases	252
2510076927	177	45.11	1	177	5	187	9.0e-35	139	COG1896	Predicted hydrolases of HD superfamily	193
2510076933	135	47.06	1	134	2	137	9.0e-43	165	COG0432	Uncharacterized conserved protein	137
2510076935	369	31.27	6	368	3	347	1.0e-56	213	COG1041	Predicted DNA modification methylase	347
2510076936	400	40.82	12	396	1	381	2.0e-84	306	COG0498	Threonine synthase	411
2510076939	246	37.08	10	242	15	252	4.0e-37	148	COG3503	Predicted membrane protein	323
2510076941	265	33.88	1	231	10	252	1.0e-48	186	COG1533	DNA repair photolyase	297
2510076943	433	24.21	44	423	2	305	9.0e-51	194	COG2421	Predicted acetamidase/formamidase	305
2510076945	362	19.78	13	360	3	357	2.0e-23	103	COG1672	Predicted ATPase (AAA+ superfamily)	359
2510076949	187	38.04	5	182	8	190	4.0e-39	154	COG0235	Ribulose-5-phosphate 4-epimerase and related epimerases and aldolases	219
2510076950	84	63.1	1	84	10	92	6.0e-23	98.9	COG1698	Uncharacterized protein conserved in archaea	93
2510076953	176	46.63	1	176	21	198	5.0e-58	217	COG2109	ATP:corrinoid adenosyltransferase	198
2510076954	362	45.35	5	350	2	346	8.0e-97	347	COG3191	L-aminopeptidase/D-esterase	348
2510076955	398	27.18	7	395	12	403	2.0e-52	200	COG0520	Selenocysteine lyase	405
2510076956	281	34.04	6	280	1	276	1.0e-65	243	COG0648	Endonuclease IV	280
2510076958	387	38.67	10	376	2	363	6.0e-80	291	COG2237	Predicted membrane protein	364
2510076959	103	56.44	1	99	1	100	7.0e-23	98.8	COG0011	Uncharacterized conserved protein	100
2510076961	316	23.64	1	211	23	240	1.0e-20	94	COG1378	Predicted transcriptional regulators	247
2510076962	355	55.77	1	355	1	327	6.0e-126	443	COG3839	ABC-type sugar transport systems, ATPase components	338
2510076965	300	37.25	1	300	4	293	9.0e-59	220	COG1131	ABC-type multidrug transport system, ATPase component	293
2510076969	123	23	16	114	22	121	3.0e-15	74.1	COG1917	Uncharacterized conserved protein, contains double-stranded beta-helix domain	131
2510076971	231	26.7	51	231	3	179	4.0e-17	81.5	COG0778	Nitroreductase	207
2510076972	634	39.69	1	634	7	574	0.0e+00	469	COG1750	Archaeal serine proteases	579
2510076974	425	43.72	1	422	1	424	2.0e-81	296	COG1055	Na+/H+ antiporter NhaD and related arsenite permeases	424
2510076975	149	27.92	1	149	6	151	3.0e-10	57.7	COG0589	Universal stress protein UspA and related nucleotide-binding proteins	154
2510076979	341	45.91	4	341	1	322	3.0e-86	312	COG0142	Geranylgeranyl pyrophosphate synthase	322
2510076980	440	40.14	2	434	9	422	7.0e-109	387	COG0595	Predicted hydrolase of the metallo-beta-lactamase superfamily	555
2510076982	186	52.97	1	184	1	181	1.0e-53	202	COG3620	Predicted transcriptional regulator with C-terminal CBS domains	187
2510076985	251	29.08	3	251	6	212	2.0e-36	146	COG0602	Organic radical activating enzymes	212
2510076986	439	21.2	9	409	1	364	1.0e-29	124	COG0675	Transposase and inactivated derivatives	364
2510076987	813	43.39	19	813	1	757	0.0e+00	806	COG1444	Predicted P-loop ATPase fused to an acetyltransferase	758
2510076988	635	35.46	1	635	1	618	0.0e+00	471	COG1506	Dipeptidyl aminopeptidases/acylaminoacyl-peptidases	620
2510076994	316	29.57	3	291	5	297	1.0e-46	180	COG1397	ADP-ribosylglycohydrolase	314
2510076995	113	40.17	3	111	4	120	4.0e-16	76.5	COG2105	Uncharacterized conserved protein	120
2510076996	321	32.17	1	252	1	244	2.0e-46	180	COG0121	Predicted glutamine amidotransferase	252
2510076998	578	20.97	80	578	2	427	5.0e-53	202	COG0595	Predicted hydrolase of the metallo-beta-lactamase superfamily	555
2510077000	369	49.34	1	369	110	488	4.0e-109	388	COG1892	Uncharacterized protein conserved in archaea	488
2510077004	497	37.2	7	340	1	319	1.0e-87	317	COG4697	Uncharacterized protein conserved in archaea	319
2510077006	1063	70.79	635	1035	78	476	0.0e+00	589	COG1964	Predicted Fe-S oxidoreductases	514
2510077008	171	47.88	5	164	8	169	5.0e-41	160	COG1573	Uracil-DNA glycosylase	202
2510077010	552	29.08	2	527	1	482	5.0e-68	252	COG1757	Na+/H+ antiporter	485
2510077011	280	41.74	3	244	27	256	6.0e-57	214	COG1829	Predicted archaeal kinase (sugar kinase superfamily)	283
2510077013	560	41.84	67	550	1	443	2.0e-109	389	COG1793	ATP-dependent DNA ligase	444
2510077014	406	37.89	22	401	11	377	6.0e-77	281	COG1454	Alcohol dehydrogenase, class IV	377
2510077017	227	59.21	1	227	3	227	1.0e-78	286	COG0120	Ribose 5-phosphate isomerase	227
2510077019	443	40.32	1	357	5	374	9.0e-88	317	COG0498	Threonine synthase	411
2510077020	648	66.61	6	648	1	637	0.0e+00	978	COG1782	Predicted metal-dependent RNase, consists of a metallo-beta-lactamase domain and an RNA-binding KH domain	637
2510077021	238	50	37	238	27	232	5.0e-55	207	COG0638	20S proteasome, alpha and beta subunits	236
2510077022	243	14.61	13	231	4	213	1.0e-08	53.8	COG1475	Predicted transcriptional regulators	240
2510077023	221	31.98	1	213	3	217	3.0e-26	112	COG0546	Predicted phosphatases	220
2510077029	748	35.48	1	744	1	727	0.0e+00	540	COG1033	Predicted exporters of the RND superfamily	727
2510077030	922	23.67	362	886	22	495	7.0e-40	159	COG1361	S-layer domain	500
2510077031	295	32.69	137	287	4	159	5.0e-26	111	COG5608	Conserved secreted protein	161
2510077033	383	30.87	33	383	1	355	9.0e-71	261	COG0144	tRNA and rRNA cytosine-C5-methylases	355
2510077034	337	23.56	6	336	21	319	4.0e-16	79.3	COG0392	Predicted integral membrane protein	322
2510077035	277	43.42	1	277	1	277	1.0e-67	249	COG0061	Predicted sugar kinase	281
2510077037	325	47.95	1	325	1	342	3.0e-118	418	COG0533	Metal-dependent proteases with possible chaperone activity	342
2510077038	171	27.88	4	166	14	174	6.0e-30	123	COG1853	Conserved protein/domain typically associated with flavoprotein oxygenases, DIM6/NTAB family	176
2510077039	444	52.41	1	444	4	456	3.0e-124	439	COG1042	Acyl-CoA synthetase (NDP forming)	598
2510077041	155	49.03	1	155	2	155	4.0e-47	180	COG1019	Predicted nucleotidyltransferase	158
2510077042	419	22.66	1	406	4	479	4.0e-31	129	COG1233	Phytoene dehydrogenase and related proteins	487
2510077043	315	61.66	3	315	1	312	0.0e+00	466	COG0549	Carbamate kinase	312
2510077044	280	30.94	1	276	11	282	4.0e-58	218	COG0616	Periplasmic serine proteases (ClpP class)	317
2510077045	313	42.32	21	313	6	294	1.0e-19	90.7	COG1340	Uncharacterized archaeal coiled-coil protein	294
2510077046	571	39.49	31	570	1	517	3.0e-121	429	COG1549	Queuine tRNA-ribosyltransferases, contain PUA domain	519
2510077048	208	63.02	1	191	1	192	8.0e-61	226	COG2428	Uncharacterized conserved protein	196
2510077054	233	29.14	17	186	9	182	1.0e-19	90.1	COG3316	Transposase and inactivated derivatives	215
2510077056	351	38.1	230	350	10	135	9.0e-20	91.5	COG2246	Predicted membrane protein	139
2510077058	324	22.62	1	305	1	281	1.0e-20	94	COG0675	Transposase and inactivated derivatives	364
2510077060	413	35.71	17	402	13	401	4.0e-62	232	COG1301	Na+/H+-dicarboxylate symporters	415
2510077061	367	35.63	22	359	11	350	8.0e-74	271	COG0252	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	351
2510077062	592	64.05	1	453	5	462	0.0e+00	676	COG5016	Pyruvate/oxaloacetate carboxyltransferase	472
