gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2545869330	493	66.94	1	489	3	498	0.0e+00	802	COG0554	Glycerol kinase	499
2545869331	251	29.8	10	247	6	256	2.0e-33	136	COG0584	Glycerophosphoryl diester phosphodiesterase	257
2545869332	228	21.74	2	228	5	254	3.0e-17	82.2	COG0584	Glycerophosphoryl diester phosphodiesterase	257
2545869333	442	22.22	13	421	18	435	6.0e-22	99.1	COG2211	Na+/melibiose symporter and related transporters	467
2545869334	436	21.64	1	423	4	420	1.0e-15	78.3	COG2211	Na+/melibiose symporter and related transporters	467
2545869335	289	23.33	33	289	354	618	5.0e-21	95.3	COG1506	Dipeptidyl aminopeptidases/acylaminoacyl-peptidases	620
2545869337	207	47.89	2	207	3	208	3.0e-54	204	COG0125	Thymidylate kinase	208
2545869338	235	23.08	4	220	18	264	1.0e-21	97	COG1109	Phosphomannomutase	464
2545869339	71	41.67	16	63	278	325	5.0e-09	52.7	COG1208	Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunits (eIF-2Bgamma/eIF-2Bepsilon)	358
2545869340	111	47.32	1	111	26	136	4.0e-24	103	COG1208	Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunits (eIF-2Bgamma/eIF-2Bepsilon)	358
2545869341	624	40.65	10	607	3	608	0.0e+00	736	COG1274	Phosphoenolpyruvate carboxykinase (GTP)	608
2545869342	80	41.82	24	77	4	58	2.0e-08	50.7	COG0058	Glucan phosphorylase	750
2545869343	85	38.64	1	85	69	155	1.0e-22	98.1	COG0058	Glucan phosphorylase	750
2545869344	121	34.92	1	117	168	293	4.0e-24	103	COG0058	Glucan phosphorylase	750
2545869345	106	35.54	1	106	298	416	1.0e-26	111	COG0058	Glucan phosphorylase	750
2545869346	420	33.71	1	347	422	743	3.0e-81	296	COG0058	Glucan phosphorylase	750
2545869348	573	36.98	89	559	1	472	1.0e-114	407	COG0008	Glutamyl- and glutaminyl-tRNA synthetases	472
2545869349	455	26.37	35	439	34	545	1.0e-42	168	COG0358	DNA primase (bacterial type)	568
2545869350	132	35.71	15	121	5	114	2.0e-15	74.6	COG1658	Small primase-like proteins (Toprim domain)	127
2545869351	424	25.06	4	395	22	433	1.0e-46	180	COG1032	Fe-S oxidoreductase	490
2545869352	67	63.64	1	66	17	82	1.0e-12	64.6	COG2036	Histones H3 and H4	91
2545869353	155	36.81	1	154	2	183	3.0e-38	150	COG0717	Deoxycytidine deaminase	183
2545869355	105	66.67	1	96	1	96	2.0e-06	44.2	COG2058	Ribosomal protein L12E/L44/L45/RPP1/RPP2	109
2545869356	342	31.5	4	202	1	175	4.0e-25	108	COG0244	Ribosomal protein L10	175
2545869357	216	47.03	1	215	16	226	1.0e-55	209	COG0081	Ribosomal protein L1	228
2545869358	174	47.89	10	151	2	141	3.0e-41	161	COG0080	Ribosomal protein L11	141
2545869359	152	25.57	4	147	3	178	2.0e-17	81.9	COG0250	Transcription antiterminator	178
2545869360	61	51.79	6	61	9	64	2.0e-10	57.5	COG2443	Preprotein translocase subunit Sss1	65
2545869361	373	56.89	31	362	1	334	7.0e-100	357	COG0206	Cell division GTPase	338
2545869362	272	48	1	272	1	266	8.0e-80	290	COG1650	Uncharacterized protein conserved in archaea	266
2545869363	335	42.38	9	330	1	321	7.0e-78	284	COG2358	TRAP-type uncharacterized transport system, periplasmic component	321
2545869364	137	22.66	17	137	33	153	2.0e-04	38.4	COG4729	Uncharacterized conserved protein	156
2545869365	774	45.07	71	393	47	379	2.0e-68	254	COG4666	TRAP-type uncharacterized transport system, fused permease components	642
2545869367	402	18.09	41	387	61	447	7.0e-19	88.5	COG2407	L-fucose isomerase and related proteins	470
2545869368	199	46.92	2	195	5	215	1.0e-61	229	COG1458	Predicted DNA-binding protein containing PIN domain	221
2545869371	719	38.77	4	593	3	569	0.0e+00	537	COG0550	Topoisomerase IA	570
2545869372	396	31.58	3	393	1	391	1.0e-70	260	COG0644	Dehydrogenases (flavoproteins)	396
2545869373	67	31.34	4	59	47	113	9.0e-08	48.5	COG1143	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)	172
2545869374	236	34.11	1	214	3	214	3.0e-40	158	COG1777	Predicted transcriptional regulators	217
2545869375	226	23.53	6	226	3	195	1.0e-18	86.5	COG3634	Alkyl hydroperoxide reductase, large subunit	520
2545869376	85	52.81	1	85	1	89	2.0e-19	87.2	COG1343	Uncharacterized protein predicted to be involved in DNA repair	89
2545869378	340	41.72	15	339	2	327	4.0e-89	321	COG1518	Uncharacterized protein predicted to be involved in DNA repair	327
2545869379	105	26.73	4	100	40	140	2.0e-05	40.9	COG1848	Predicted nucleic acid-binding protein, contains PIN domain	140
2545869380	75	45.68	1	75	5	85	2.0e-05	40.8	COG2002	Regulators of stationary/sporulation gene expression	89
2545869381	170	43.68	11	170	15	188	2.0e-26	112	COG1468	RecB family exonuclease	190
2545869382	727	25.93	23	727	1	720	4.0e-89	322	COG1203	Predicted helicases	733
2545869383	208	27.11	1	207	3	227	4.0e-25	108	COG1688	Uncharacterized protein predicted to be involved in DNA repair (RAMP superfamily)	240
2545869384	361	25.76	1	355	1	334	5.0e-49	188	COG1857	Uncharacterized protein predicted to be involved in DNA repair	334
2545869386	257	41.8	2	244	2	240	1.0e-54	206	COG1583	Uncharacterized protein predicted to be involved in DNA repair (RAMP superfamily)	240
2545869387	232	23.98	1	230	3	244	3.0e-35	142	COG1042	Acyl-CoA synthetase (NDP forming)	598
2545869388	387	21.16	30	385	13	376	7.0e-10	58.9	COG5316	Uncharacterized conserved protein	421
2545869390	176	22.46	1	175	23	209	3.0e-09	55.4	COG4715	Uncharacterized conserved protein	587
2545869391	1221	55.89	1	1219	3	1186	0.0e+00	1508	COG1110	Reverse gyrase	1187
2545869392	264	25.58	4	249	2	247	1.0e-27	117	COG1378	Predicted transcriptional regulators	247
2545869395	70	34.78	2	45	5	50	3.0e-04	36.8	COG1414	Transcriptional regulator	246
2545869396	109	36.45	5	107	5	111	2.0e-19	87.8	COG1645	Uncharacterized Zn-finger containing protein	131
2545869397	241	25.34	39	241	90	299	6.0e-20	91.3	COG0010	Arginase/agmatinase/formimionoglutamate hydrolase, arginase family	305
2545869398	406	52.11	1	210	4	215	2.0e-62	233	COG0269	3-hexulose-6-phosphate synthase and related proteins	217
2545869399	250	23.2	77	250	123	314	3.0e-23	102	COG0206	Cell division GTPase	338
2545869400	214	35.68	1	213	4	229	2.0e-31	129	COG1011	Predicted hydrolase (HAD superfamily)	229
2545869403	206	33.17	17	204	20	221	1.0e-24	106	COG1418	Predicted HD superfamily hydrolase	222
2545869404	170	23.84	1	170	16	180	4.0e-19	87.6	COG0195	Transcription elongation factor	190
2545869405	438	47.97	1	438	1	435	0.0e+00	537	COG0017	Aspartyl/asparaginyl-tRNA synthetases	435
2545869407	118	60.5	1	117	3	121	4.0e-37	146	COG1990	Uncharacterized conserved protein	122
2545869408	416	41.99	6	414	8	397	9.0e-102	363	COG0585	Uncharacterized conserved protein	406
2545869409	236	21.59	1	227	2	261	3.0e-32	131	COG0561	Predicted hydrolases of the HAD superfamily	264
2545869412	400	47.44	19	398	1	389	5.0e-123	434	COG1473	Metal-dependent amidase/aminoacylase/carboxypeptidase	392
2545869415	95	55.32	1	93	1	90	1.0e-20	91.2	COG1849	Uncharacterized protein conserved in archaea	90
2545869416	126	60	1	115	1	115	1.0e-40	158	COG1885	Uncharacterized protein conserved in archaea	115
2545869417	532	66.6	3	530	2	530	0.0e+00	892	COG0504	CTP synthase (UTP-ammonia lyase)	533
2545869418	297	25.41	120	237	141	259	8.0e-04	38	COG5473	Predicted integral membrane protein	290
2545869419	130	67.97	1	126	1	127	1.0e-36	145	COG2007	Ribosomal protein S8E	127
2545869421	358	57.57	1	335	1	336	9.0e-119	420	COG1084	Predicted GTPase	346
2545869422	131	39.85	2	131	131	259	2.0e-24	104	COG1237	Metal-dependent hydrolases of the beta-lactamase superfamily II	259
2545869423	84	33.33	1	72	44	115	5.0e-12	62.6	COG1237	Metal-dependent hydrolases of the beta-lactamase superfamily II	259
2545869424	271	22.26	6	268	5	267	6.0e-13	68.3	COG1968	Uncharacterized bacitracin resistance protein	270
2545869425	419	38.42	1	399	2	358	3.0e-74	272	COG1208	Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunits (eIF-2Bgamma/eIF-2Bepsilon)	358
2545869427	391	25.37	136	266	251	373	6.0e-15	75.4	COG3448	CBS-domain-containing membrane protein	382
2545869429	295	43.46	2	203	9	219	3.0e-60	225	COG0024	Methionine aminopeptidase	255
2545869430	493	35.79	13	480	2	482	4.0e-85	309	COG0168	Trk-type K+ transport systems, membrane components	499
2545869431	284	50	1	246	1	235	1.0e-65	243	COG1122	ABC-type cobalt transport system, ATPase component	235
2545869433	184	48.9	1	177	1	178	9.0e-37	146	COG1437	Adenylate cyclase, class 2 (thermophilic)	178
2545869434	129	28.3	15	119	23	128	7.0e-09	53	COG2445	Uncharacterized conserved protein	138
2545869435	355	48.99	11	348	2	346	1.0e-99	356	COG1363	Cellulase M and related proteins	355
2545869436	509	18.95	34	127	390	484	1.0e-02	35.3	COG1470	Predicted membrane protein	513
2545869437	133	43.94	1	126	1	132	3.0e-32	130	COG1591	Holliday junction resolvase - archaeal type	137
2545869438	174	55.17	1	174	2	175	9.0e-59	219	COG0663	Carbonic anhydrases/acetyltransferases, isoleucine patch superfamily	176
2545869439	264	58.55	31	264	13	244	1.0e-85	309	COG0020	Undecaprenyl pyrophosphate synthase	245
2545869442	625	33.71	2	612	1	589	0.0e+00	478	COG0441	Threonyl-tRNA synthetase	589
2545869443	195	54.84	7	192	2	185	4.0e-56	210	COG1096	Predicted RNA-binding protein (consists of S1 domain and a Zn-ribbon domain)	188
2545869444	210	46.15	4	210	1	204	1.0e-42	165	COG3286	Uncharacterized protein conserved in archaea	204
2545869445	95	45.05	1	91	5	93	1.0e-19	88.1	COG1761	DNA-directed RNA polymerase, subunit L	99
2545869446	439	37.93	108	192	117	202	1.0e-04	41.4	COG5542	Predicted integral membrane protein	420
2545869448	268	24.39	15	241	14	242	1.0e-16	80.6	COG1082	Sugar phosphate isomerases/epimerases	274
2545869449	335	34.22	57	311	29	289	9.0e-50	191	COG0616	Periplasmic serine proteases (ClpP class)	317
2545869451	335	21.8	1	332	11	350	2.0e-22	100	COG0628	Predicted permease	355
2545869452	272	38.11	11	268	8	265	2.0e-49	189	COG0294	Dihydropteroate synthase and related enzymes	274
2545869453	323	43.81	1	308	2	312	9.0e-82	297	COG1907	Predicted archaeal sugar kinases	312
2545869454	266	52.12	23	256	2	234	4.0e-61	228	COG4047	Uncharacterized protein conserved in archaea	243
2545869455	302	22.22	9	302	3	278	1.0e-10	60.5	COG1277	ABC-type transport system involved in multi-copper enzyme maturation, permease component	278
2545869456	306	36.04	1	306	3	292	3.0e-67	248	COG1131	ABC-type multidrug transport system, ATPase component	293
2545869457	421	39.74	1	421	5	458	2.0e-113	403	COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase and related decarboxylases	477
2545869458	459	29.86	60	456	1	430	5.0e-65	242	COG1061	DNA or RNA helicases of superfamily II	442
2545869459	266	40.67	1	247	2	265	9.0e-63	233	COG0101	Pseudouridylate synthase	266
2545869460	559	31.51	1	555	1	548	1.0e-121	430	COG0072	Phenylalanyl-tRNA synthetase beta subunit	650
2545869461	500	33.7	143	495	5	335	6.0e-86	311	COG0016	Phenylalanyl-tRNA synthetase alpha subunit	335
2545869462	350	39.83	5	347	1	350	2.0e-78	286	COG1063	Threonine dehydrogenase and related Zn-dependent dehydrogenases	350
2545869463	247	32.11	1	245	3	242	1.0e-45	176	COG0455	ATPases involved in chromosome partitioning	262
2545869464	408	52.15	5	408	1	411	0.0e+00	470	COG1257	Hydroxymethylglutaryl-CoA reductase	436
2545869467	626	64.92	1	626	2	629	0.0e+00	839	COG2511	Archaeal Glu-tRNAGln amidotransferase subunit E (contains GAD domain)	631
2545869468	439	38.68	53	426	1	351	4.0e-107	381	COG0252	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	351
2545869469	77	55.41	2	74	24	97	4.0e-18	82.7	COG3357	Predicted transcriptional regulator containing an HTH domain fused to a Zn-ribbon	97
2545869470	387	53.83	1	386	2	392	3.0e-121	428	COG1258	Predicted pseudouridylate synthase	398
2545869471	98	58.33	3	98	1	96	3.0e-30	123	COG2139	Ribosomal protein L21E	98
2545869472	120	40.83	1	120	2	113	7.0e-16	76.1	COG1460	Uncharacterized protein conserved in archaea	114
2545869473	206	60.51	14	205	7	201	4.0e-66	244	COG1491	Predicted RNA-binding protein	202
2545869474	273	41.11	13	271	1	259	4.0e-63	235	COG0030	Dimethyladenosine transferase (rRNA methylation)	259
2545869475	138	25.38	3	130	40	169	2.0e-08	51.6	COG1633	Uncharacterized conserved protein	176
2545869476	581	60.48	1	579	1	560	0.0e+00	783	COG1031	Uncharacterized Fe-S oxidoreductase	560
2545869480	347	46.42	37	300	1	260	5.0e-76	278	COG1180	Pyruvate-formate lyase-activating enzyme	260
2545869481	237	30.47	2	127	66	182	7.0e-15	74.3	COG0726	Predicted xylanase/chitin deacetylase	267
2545869482	408	27.23	5	387	2	378	2.0e-34	140	COG0438	Glycosyltransferase	381
2545869483	291	24.14	2	290	33	322	4.0e-16	78.9	COG0392	Predicted integral membrane protein	322
2545869484	328	43.12	16	325	1	317	3.0e-75	275	COG0611	Thiamine monophosphate kinase	317
2545869486	131	17.95	14	125	95	210	2.0e-03	34.6	COG0170	Dolichol kinase	216
2545869487	419	62.19	1	401	1	402	0.0e+00	588	COG1379	Uncharacterized conserved protein	403
2545869488	573	38.25	12	440	13	443	6.0e-68	252	COG0038	Chloride channel protein EriC	443
2545869490	439	29.01	1	412	1	394	2.0e-42	167	COG0475	Kef-type K+ transport systems, membrane components	397
2545869491	164	36.36	99	153	2	56	6.0e-04	37	COG0517	FOG: CBS domain	117
2545869492	287	37.83	3	286	3	304	3.0e-55	209	COG0010	Arginase/agmatinase/formimionoglutamate hydrolase, arginase family	305
2545869493	136	31.3	4	134	1	128	7.0e-27	112	COG0231	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	131
2545869495	219	52.97	1	215	2	217	4.0e-69	254	COG1756	Uncharacterized conserved protein	223
2545869496	366	35.79	6	356	3	381	1.0e-75	276	COG1748	Saccharopine dehydrogenase and related proteins	389
2545869497	192	24.68	23	162	3	133	1.0e-05	43.1	COG0622	Predicted phosphoesterase	172
2545869503	309	41.5	9	308	53	353	5.0e-83	301	COG0144	tRNA and rRNA cytosine-C5-methylases	355
2545869504	315	60.45	2	311	1	310	0.0e+00	476	COG0078	Ornithine carbamoyltransferase	310
2545869505	168	36.05	18	157	30	176	2.0e-16	78.7	COG2245	Predicted membrane protein	182
2545869506	245	32.03	1	239	14	267	7.0e-53	200	COG1351	Predicted alternative thymidylate synthase	273
2545869508	81	30.43	7	75	375	442	2.0e-03	34.1	COG0527	Aspartokinases	447
2545869509	160	26.97	2	153	1	146	9.0e-13	66.4	COG1757	Na+/H+ antiporter	485
2545869510	270	24.16	5	262	190	433	9.0e-22	97.6	COG1757	Na+/H+ antiporter	485
2545869511	83	37.29	1	59	428	484	3.0e-03	33.3	COG1757	Na+/H+ antiporter	485
2545869513	166	39.01	19	158	1	138	2.0e-34	138	COG0537	Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases	138
2545869514	413	54.66	5	407	3	408	0.0e+00	538	COG3635	Predicted phosphoglycerate mutase, AP superfamily	408
2545869515	278	42.8	11	276	7	261	6.0e-70	257	COG0656	Aldo/keto reductases, related to diketogulonate reductase	280
2545869516	618	43.82	1	601	1	612	0.0e+00	615	COG2414	Aldehyde:ferredoxin oxidoreductase	614
2545869519	225	65.04	1	225	17	219	1.0e-68	252	COG2517	Predicted RNA-binding protein containing a C-terminal EMAP domain	219
2545869523	327	27.16	1	326	1	327	1.0e-47	183	COG0618	Exopolyphosphatase-related proteins	332
2545869525	116	50	1	116	1	116	8.0e-16	75.7	COG1382	Prefoldin, chaperonin cofactor	119
2545869526	92	52.05	20	92	6	78	1.0e-18	84.6	COG2892	Uncharacterized protein conserved in archaea	82
2545869527	212	37.06	1	197	4	191	1.0e-38	153	COG2136	Predicted exosome subunit/U3 small nucleolar ribonucleoprotein (snoRNP) component, contains IMP4 domain	191
2545869528	49	61.22	1	49	2	49	2.0e-08	51.1	COG1996	DNA-directed RNA polymerase, subunit RPC10 (contains C4-type Zn-finger)	49
2545869529	86	68.75	1	80	1	80	4.0e-24	102	COG1997	Ribosomal protein L37AE/L43A	89
2545869533	253	30.31	1	253	2	212	4.0e-34	138	COG0602	Organic radical activating enzymes	212
2545869536	440	67.19	4	440	6	450	0.0e+00	591	COG1224	DNA helicase TIP49, TBP-interacting protein	450
2545869540	153	48.08	1	153	15	167	2.0e-41	161	COG5423	Predicted metal-binding protein	167
2545869541	106	50.48	4	106	75	174	5.0e-27	112	COG1881	Phospholipid-binding protein	174
2545869545	267	26.17	35	243	10	220	3.0e-11	62.2	COG0785	Cytochrome c biogenesis protein	220
2545869546	116	22.32	18	111	30	139	2.0e-04	38.1	COG5429	Uncharacterized secreted protein	261
2545869549	128	30.83	8	127	1	119	5.0e-22	96.5	COG2522	Predicted transcriptional regulator	119
2545869550	463	44.23	42	454	155	568	0.0e+00	460	COG1151	6Fe-6S prismane cluster-containing protein	576
2545869552	453	51.04	18	450	3	409	1.0e-127	450	COG2461	Uncharacterized conserved protein	409
2545869553	103	32	4	102	11	110	2.0e-10	57.7	COG0662	Mannose-6-phosphate isomerase	127
2545869554	358	30.56	1	358	3	374	3.0e-61	229	COG0006	Xaa-Pro aminopeptidase	384
2545869555	153	41.67	5	146	4	147	1.0e-25	109	COG1522	Transcriptional regulators	154
2545869556	176	39.41	2	165	28	197	1.0e-43	169	COG0160	4-aminobutyrate aminotransferase and related aminotransferases	447
2545869557	95	51.76	2	85	204	288	1.0e-29	121	COG0160	4-aminobutyrate aminotransferase and related aminotransferases	447
2545869558	85	59.3	1	84	360	445	6.0e-25	105	COG0160	4-aminobutyrate aminotransferase and related aminotransferases	447
2545869559	433	41.15	9	433	2	433	1.0e-81	297	COG2233	Xanthine/uracil permeases	451
2545869560	215	35.26	15	169	12	167	1.0e-35	143	COG1143	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)	172
2545869561	391	42.89	12	391	1	398	0.0e+00	465	COG0649	NADH:ubiquinone oxidoreductase 49 kD subunit 7	398
2545869562	177	30.54	12	177	10	172	1.0e-30	125	COG0852	NADH:ubiquinone oxidoreductase 27 kD subunit	176
2545869563	190	40.91	1	176	20	194	2.0e-63	235	COG0377	NADH:ubiquinone oxidoreductase 20 kD subunit and related Fe-S oxidoreductases	194
2545869564	309	36.13	1	308	3	309	4.0e-61	228	COG0650	Formate hydrogenlyase subunit 4	309
2545869565	620	32.94	1	493	1	491	1.0e-63	237	COG0651	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	504
2545869566	495	34.83	8	485	7	494	9.0e-64	238	COG0651	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	504
2545869567	114	52.17	1	114	1	114	2.0e-22	97.6	COG1006	Multisubunit Na+/H+ antiporter, MnhC subunit	115
2545869568	236	27.1	79	226	1	151	1.0e-11	63.9	COG2111	Multisubunit Na+/H+ antiporter, MnhB subunit	162
2545869569	94	43.37	1	83	5	87	6.0e-12	62.6	COG1563	Predicted subunit of the Multisubunit Na+/H+ antiporter	87
2545869570	126	46.55	1	116	1	113	1.0e-27	115	COG1320	Multisubunit Na+/H+ antiporter, MnhG subunit	113
2545869571	84	44.58	1	83	4	86	8.0e-09	52	COG2212	Multisubunit Na+/H+ antiporter, MnhF subunit	89
2545869572	168	46.95	7	168	1	158	8.0e-37	146	COG1863	Multisubunit Na+/H+ antiporter, MnhE subunit	158
2545869573	166	53.29	1	166	1	167	2.0e-49	188	COG2150	Predicted regulator of amino acid metabolism, contains ACT domain	167
2545869574	419	62.77	4	419	2	414	0.0e+00	572	COG2100	Predicted Fe-S oxidoreductase	414
2545869578	377	47.01	1	375	4	383	2.0e-118	419	COG0381	UDP-N-acetylglucosamine 2-epimerase	383
2545869579	428	51.14	1	426	1	436	0.0e+00	518	COG0677	UDP-N-acetyl-D-mannosaminuronate dehydrogenase	436
2545869580	376	56.45	1	348	1	345	3.0e-113	401	COG1817	Uncharacterized protein conserved in archaea	346
2545869581	193	34.81	15	192	23	201	4.0e-16	78.4	COG1300	Uncharacterized membrane protein	207
2545869582	92	22.83	1	91	146	237	5.0e-05	39.6	COG0095	Lipoate-protein ligase A	248
2545869583	648	37.29	12	648	3	577	0.0e+00	515	COG0018	Arginyl-tRNA synthetase	577
2545869584	150	42.96	1	134	5	139	3.0e-38	151	COG0329	Dihydrodipicolinate synthase/N-acetylneuraminate lyase	299
2545869585	111	30.91	1	110	186	291	3.0e-17	79.9	COG0329	Dihydrodipicolinate synthase/N-acetylneuraminate lyase	299
2545869586	418	60.73	8	417	6	409	0.0e+00	473	COG1503	Peptide chain release factor 1 (eRF1)	411
2545869590	307	25.82	2	183	10	186	1.0e-12	67.7	COG4745	Predicted membrane-bound mannosyltransferase	556
2545869594	416	14.17	140	377	140	375	8.0e-12	65.2	COG0750	Predicted membrane-associated Zn-dependent proteases 1	375
