gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
638172492	469	370	441	Pfam	PF04167	IPR007295	Domain of unknown function DUF402	
638172492	469	5	469	PIRSF	PIRSF018644	IPR016730	RNA-binding, FAU-1	GO:0003723
638172492	469	7	469	Hamap	MF_01910	IPR016730	RNA-binding, FAU-1	GO:0003723
638172492	469	150	264	Pfam	PF10150	IPR019307	RNA-binding protein AU-1/Ribonuclease E/G	GO:0003723
638172492	469	316	468	SUPERFAMILY	SSF159234			
638172493	258	22	43	Coils	Coil			
638172494	450	274	449	Gene3D	G3DSA:3.40.1480.10	IPR007835	MOFRL domain	
638172494	450	336	443	Pfam	PF05161	IPR007835	MOFRL domain	
638172494	450	21	257	Pfam	PF13660	IPR025286	Domain of unknown function DUF4147	
638172494	450	18	449	SUPERFAMILY	SSF82544			
638172494	450	18	450	PANTHER	PTHR12227			
638172494	450	18	450	PANTHER	PTHR12227:SF0			
638172494	450	23	273	Gene3D	G3DSA:3.40.50.10180			
638172495	263	2	263	ProSiteProfiles	PS51278	IPR017932	Glutamine amidotransferase type 2 domain	
638172495	263	1	248	Gene3D	G3DSA:3.60.20.10			
638172495	263	32	122	Pfam	PF13230			
638172495	263	40	233	SUPERFAMILY	SSF56235			
638172496	453	33	138	Pfam	PF01909	IPR002934	Nucleotidyl transferase domain	GO:0016779
638172496	453	1	450	PIRSF	PIRSF005335	IPR008229	tRNA nucleotidyltransferase, archaea	GO:0003723|GO:0001680|GO:0004810
638172496	453	1	453	Hamap	MF_01264	IPR008229	tRNA nucleotidyltransferase, archaea	GO:0003723|GO:0001680|GO:0004810
638172496	453	6	414	TIGRFAM	TIGR03671	IPR008229	tRNA nucleotidyltransferase, archaea	GO:0003723|GO:0001680|GO:0004810
638172496	453	265	444	SUPERFAMILY	SSF55003	IPR011068	Nucleotidyltransferase, class I, C-terminal-like	GO:0016779|GO:0031123|GO:0003723
638172496	453	155	278	Pfam	PF09249	IPR015329	tRNA nucleotidyltransferase, substrate binding	GO:0004810|GO:0016437
638172496	453	1	150	SUPERFAMILY	SSF81301			
638172496	453	17	38	Coils	Coil			
638172496	453	153	279	SUPERFAMILY	SSF81631			
638172497	184	1	182	TIGRFAM	TIGR02258	IPR004175	2',5' RNA ligase	GO:0008664|GO:0016070
638172497	184	1	182	SUPERFAMILY	SSF55144	IPR009097	RNA ligase/cyclic nucleotide phosphodiesterase	GO:0016070|GO:0005622|GO:0003824
638172497	184	7	91	Pfam	PF02834	IPR014051	Phosphoesterase, HXTX	
638172497	184	99	174	Pfam	PF02834	IPR014051	Phosphoesterase, HXTX	
638172497	184	1	183	Gene3D	G3DSA:3.90.1140.10			
638172497	184	54	75	Coils	Coil			
638172498	150	13	150	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
638172498	150	72	140	Pfam	PF00583	IPR000182	GNAT domain	GO:0008080
638172498	150	9	145	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
638172498	150	9	150	Gene3D	G3DSA:3.40.630.30	IPR016181	Acyl-CoA N-acyltransferase	
638172498	150	9	147	PANTHER	PTHR23091			
638172499	477	137	279	SUPERFAMILY	SSF52402			
638172500	365	1	349	PIRSF	PIRSF026760	IPR011669	Protein of unknown function DUF1611	
638172500	365	36	339	Pfam	PF07755	IPR011669	Protein of unknown function DUF1611	
638172500	365	2	138	Gene3D	G3DSA:3.40.50.720	IPR016040	NAD(P)-binding domain	GO:0000166
638172500	365	3	344	SUPERFAMILY	SSF52540			
638172500	365	143	344	Gene3D	G3DSA:3.40.50.300			
638172501	304	13	302	Pfam	PF00291	IPR001926	Pyridoxal phosphate-dependent enzyme, beta subunit	GO:0003824|GO:0030170|GO:0008152
638172501	304	13	303	SUPERFAMILY	SSF53686	IPR001926	Pyridoxal phosphate-dependent enzyme, beta subunit	GO:0003824|GO:0030170|GO:0008152
638172501	304	14	303	PANTHER	PTHR10314			
638172501	304	39	134	Gene3D	G3DSA:3.40.50.1100			
638172501	304	135	303	Gene3D	G3DSA:3.40.50.1100			
638172505	322	4	239	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
638172505	322	47	167	Pfam	PF00005	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
638172505	322	32	240	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0017111|GO:0000166
638172505	322	1	229	PANTHER	PTHR24220			
638172505	322	3	239	Gene3D	G3DSA:3.40.50.300			
638172505	322	7	228	SUPERFAMILY	SSF52540			
638172505	322	280	319	Gene3D	G3DSA:3.40.50.300			
638172506	263	26	260	ProSiteProfiles	PS51012	IPR000412	ABC-2	GO:0005524|GO:0042626|GO:0016020|GO:0006810
638172506	263	29	225	Pfam	PF01061	IPR013525	ABC-2 type transporter	GO:0016020
638172507	564	15	228	Gene3D	G3DSA:1.25.10.10	IPR011989	Armadillo-like helical	
638172507	564	356	550	Gene3D	G3DSA:1.25.10.10	IPR011989	Armadillo-like helical	
638172507	564	25	275	SUPERFAMILY	SSF48371	IPR016024	Armadillo-type fold	GO:0005488
638172507	564	361	445	SUPERFAMILY	SSF48371	IPR016024	Armadillo-type fold	GO:0005488
638172507	564	472	557	SUPERFAMILY	SSF48371	IPR016024	Armadillo-type fold	GO:0005488
638172507	564	12	40	Coils	Coil			
638172507	564	236	279	Coils	Coil			
638172508	196	8	173	Pfam	PF00753	IPR001279	Beta-lactamase-like	GO:0016787
638172508	196	9	173	SMART	SM00849	IPR001279	Beta-lactamase-like	GO:0016787
638172508	196	8	192	SUPERFAMILY	SSF56281			
638172508	196	10	177	PANTHER	PTHR11935			
638172508	196	10	193	Gene3D	G3DSA:3.60.15.10			
638172508	196	175	196	Coils	Coil			
638172509	153	3	120	Pfam	PF00156	IPR000836	Phosphoribosyltransferase	GO:0009116
638172509	153	1	142	PANTHER	PTHR22573			
638172509	153	1	142	PANTHER	PTHR22573:SF9			
638172509	153	2	145	Gene3D	G3DSA:3.40.50.2020			
638172509	153	2	145	SUPERFAMILY	SSF53271			
638172510	191	20	188	SUPERFAMILY	SSF48317	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase	GO:0003824|GO:0016020
638172510	191	74	183	SMART	SM00014	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase	GO:0003824|GO:0016020
638172510	191	76	187	Pfam	PF01569	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase	GO:0003824|GO:0016020
638172510	191	35	187	Gene3D	G3DSA:1.20.144.10	IPR016118	Phosphatidic acid phosphatase/chloroperoxidase, N-terminal	GO:0003824
638172510	191	76	190	PANTHER	PTHR14969			
638172511	580	199	449	SMART	SM00729	IPR006638	Elongator protein 3/MiaB/NifB	GO:0003824|GO:0051536
638172511	580	203	402	Pfam	PF04055	IPR007197	Radical SAM	GO:0051536|GO:0003824
638172511	580	510	576	SUPERFAMILY	SSF81585	IPR018944	DNA polymerase lambda, fingers domain	GO:0016779
638172511	580	201	455	Gene3D	G3DSA:3.80.30.20	IPR023404	Radical SAM, alpha/beta horseshoe	
638172511	580	137	533	PANTHER	PTHR11918			
638172511	580	201	450	SUPERFAMILY	SSF102114			
638172511	580	511	562	Gene3D	G3DSA:1.10.150.280			
638172512	247	16	246	Pfam	PF04909	IPR006992	Amidohydrolase 2	GO:0003824|GO:0008152
638172512	247	13	247	Gene3D	G3DSA:3.20.20.140			
638172512	247	14	246	SUPERFAMILY	SSF51556			
638172513	817	497	795	Pfam	PF02896	IPR000121	PEP-utilising enzyme, C-terminal	GO:0016772|GO:0016310
638172513	817	16	377	Pfam	PF01326	IPR002192	Pyruvate phosphate dikinase, PEP/pyruvate-binding	GO:0016301|GO:0016310|GO:0005524
638172513	817	537	556	PRINTS	PR01736	IPR006318	Phosphoenolpyruvate-utilising enzyme	GO:0016772
638172513	817	701	716	PRINTS	PR01736	IPR006318	Phosphoenolpyruvate-utilising enzyme	GO:0016772
638172513	817	718	733	PRINTS	PR01736	IPR006318	Phosphoenolpyruvate-utilising enzyme	GO:0016772
638172513	817	754	766	PRINTS	PR01736	IPR006318	Phosphoenolpyruvate-utilising enzyme	GO:0016772
638172513	817	89	796	TIGRFAM	TIGR01418	IPR006319	Phosphoenolpyruvate synthase	GO:0008986
638172513	817	377	481	Gene3D	G3DSA:3.50.30.10	IPR008279	PEP-utilising enzyme, mobile domain	GO:0016310|GO:0016772
638172513	817	378	486	SUPERFAMILY	SSF52009	IPR008279	PEP-utilising enzyme, mobile domain	GO:0016310|GO:0016772
638172513	817	401	478	Pfam	PF00391	IPR008279	PEP-utilising enzyme, mobile domain	GO:0016310|GO:0016772
638172513	817	4	64	Gene3D	G3DSA:3.30.1490.20	IPR013815	ATP-grasp fold, subdomain 1	GO:0003824|GO:0005524
638172513	817	88	222	Gene3D	G3DSA:3.30.1490.20	IPR013815	ATP-grasp fold, subdomain 1	GO:0003824|GO:0005524
638172513	817	223	376	Gene3D	G3DSA:3.30.470.20	IPR013816	ATP-grasp fold, subdomain 2	GO:0005524
638172513	817	510	803	SUPERFAMILY	SSF51621	IPR015813	Pyruvate/Phosphoenolpyruvate kinase	GO:0003824
638172513	817	512	812	Gene3D	G3DSA:3.20.20.60	IPR015813	Pyruvate/Phosphoenolpyruvate kinase	GO:0003824
638172513	817	437	448	ProSitePatterns	PS00370	IPR018274	PEP-utilising enzyme, active site	GO:0016310|GO:0016772
638172513	817	701	719	ProSitePatterns	PS00742	IPR023151	PEP-utilising enzyme, conserved site	GO:0016772
638172513	817	2	406	SUPERFAMILY	SSF56059			
638172513	817	4	807	PANTHER	PTHR22931			
638172513	817	4	807	PANTHER	PTHR22931:SF7			
638172514	461	22	222	Pfam	PF02366	IPR003342	Glycosyl transferase, family 39	GO:0006493|GO:0000030|GO:0016020
638172514	461	259	351	Pfam	PF03901	IPR005599	GPI mannosyltransferase	GO:0016757|GO:0006506|GO:0031227
638172516	322	5	316	Pfam	PF01901	IPR002760	Protein of unknown function DUF70	
638172518	240	2	235	Gene3D	G3DSA:3.40.50.620	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold	
638172518	240	1	239	PIRSF	PIRSF006293	IPR018317	Queuosine biosynthesis protein QueC	
638172518	240	3	232	Hamap	MF_01633	IPR018317	Queuosine biosynthesis protein QueC	
638172518	240	4	150	Pfam	PF06508	IPR018317	Queuosine biosynthesis protein QueC	
638172518	240	5	219	TIGRFAM	TIGR00364	IPR018317	Queuosine biosynthesis protein QueC	
638172518	240	3	235	SUPERFAMILY	SSF52402			
638172519	301	3	19	PRINTS	PR00105	IPR001525	C-5 cytosine methyltransferase	GO:0003677|GO:0006306
638172519	301	3	165	Pfam	PF00145	IPR001525	C-5 cytosine methyltransferase	GO:0003677|GO:0006306
638172519	301	4	167	TIGRFAM	TIGR00675	IPR001525	C-5 cytosine methyltransferase	GO:0003677|GO:0006306
638172519	301	4	298	PANTHER	PTHR10629	IPR001525	C-5 cytosine methyltransferase	GO:0003677|GO:0006306
638172519	301	111	125	PRINTS	PR00105	IPR001525	C-5 cytosine methyltransferase	GO:0003677|GO:0006306
638172519	301	152	165	PRINTS	PR00105	IPR001525	C-5 cytosine methyltransferase	GO:0003677|GO:0006306
638172519	301	214	293	Pfam	PF00145	IPR001525	C-5 cytosine methyltransferase	GO:0003677|GO:0006306
638172519	301	2	295	SUPERFAMILY	SSF53335			
638172519	301	4	159	Gene3D	G3DSA:3.40.50.150			
638172519	301	4	298	PANTHER	PTHR10629:SF11			
638172519	301	160	285	Gene3D	G3DSA:3.90.120.10			
638172520	95	17	48	ProSitePatterns	PS01154	IPR008193	DNA-directed RNA polymerase Rpb11, 13-16kDa subunit, conserved site	GO:0006351|GO:0003677|GO:0003899
638172520	95	1	94	SUPERFAMILY	SSF55257	IPR009025	DNA-directed RNA polymerase, RBP11-like	GO:0003677|GO:0003899|GO:0006351
638172520	95	1	89	Hamap	MF_00261	IPR022905	DNA-directed RNA polymerase subunit L (Rpo11)	GO:0003899
638172520	95	1	93	PANTHER	PTHR13946			
638172520	95	1	93	PANTHER	PTHR13946:SF16			
638172520	95	1	94	Gene3D	G3DSA:3.30.1360.10			
638172520	95	11	87	Pfam	PF13656			
638172521	219	7	198	Pfam	PF09840	IPR019202	Protein of unknown function DUF2067	
638172521	219	39	67	Coils	Coil			
638172521	219	188	209	Coils	Coil			
638172522	197	13	64	SUPERFAMILY	SSF110324	IPR001684	Ribosomal protein L27	GO:0003735|GO:0005622|GO:0006412|GO:0005840
638172522	197	72	150	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
638172522	197	160	181	Pfam	PF06677	IPR009563	Uncharacterised protein family Sjogrens syndrome/UPF0148	
638172522	197	69	151	Gene3D	G3DSA:2.40.50.140	IPR012340	Nucleic acid-binding, OB-fold	
638172522	197	66	187	SUPERFAMILY	SSF50249	IPR016027	Nucleic acid-binding, OB-fold-like	
638172522	197	68	138	Pfam	PF10447	IPR019495	Exosome complex, component CSL4	
638172522	197	70	150	SMART	SM00316	IPR022967	RNA-binding domain, S1	
638172522	197	14	52	Pfam	PF14382	IPR025721	Exosome complex component, N-terminal domain	
638172522	197	6	197	PANTHER	PTHR12686			
638172523	836	404	587	ProSiteProfiles	PS51194	IPR001650	Helicase, C-terminal	GO:0005524|GO:0003676|GO:0004386
638172523	836	453	538	SMART	SM00490	IPR001650	Helicase, C-terminal	GO:0005524|GO:0003676|GO:0004386
638172523	836	458	537	Pfam	PF00271	IPR001650	Helicase, C-terminal	GO:0005524|GO:0003676|GO:0004386
638172523	836	219	384	Pfam	PF00270	IPR011545	DNA/RNA helicase, DEAD/DEAH box type, N-terminal	GO:0008026|GO:0005524|GO:0003676
638172523	836	213	408	SMART	SM00487	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
638172523	836	226	399	ProSiteProfiles	PS51192	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
638172523	836	194	222	ProSiteProfiles	PS51195	IPR014014	RNA helicase, DEAD-box type, Q motif	
638172523	836	97	827	PANTHER	PTHR11752			
638172523	836	97	827	PANTHER	PTHR11752:SF29			
638172523	836	203	393	Gene3D	G3DSA:3.40.50.300			
638172523	836	226	552	SUPERFAMILY	SSF52540			
638172523	836	406	559	Gene3D	G3DSA:3.40.50.300			
638172524	155	4	20	PRINTS	PR00033	IPR000485	HTH transcription regulator AsnC-type DNA-binding domain	GO:0043565|GO:0006355
638172524	155	4	65	ProSiteProfiles	PS50956	IPR000485	HTH transcription regulator AsnC-type DNA-binding domain	GO:0043565|GO:0006355
638172524	155	20	31	PRINTS	PR00033	IPR000485	HTH transcription regulator AsnC-type DNA-binding domain	GO:0043565|GO:0006355
638172524	155	31	50	PRINTS	PR00033	IPR000485	HTH transcription regulator AsnC-type DNA-binding domain	GO:0043565|GO:0006355
638172524	155	66	149	SUPERFAMILY	SSF54909	IPR011008	Dimeric alpha-beta barrel	
638172524	155	2	55	Gene3D	G3DSA:1.10.10.10	IPR011991	Winged helix-turn-helix transcription repressor DNA-binding	
638172524	155	22	48	ProSitePatterns	PS00519	IPR019885	Transcription regulator HTH, AsnC-type, conserved site	
638172524	155	57	150	Gene3D	G3DSA:3.30.70.920	IPR019887	Transcription regulator AsnC-type, C-terminal	
638172524	155	70	145	Pfam	PF01037	IPR019887	Transcription regulator AsnC-type, C-terminal	
638172524	155	4	113	SMART	SM00344	IPR019888	Transcription regulator AsnC-type	GO:0006355|GO:0003700|GO:0005622|GO:0043565
638172524	155	4	63	SUPERFAMILY	SSF46785			
638172524	155	4	149	PANTHER	PTHR30154			
638172524	155	4	149	PANTHER	PTHR30154:SF0			
638172524	155	5	51	Pfam	PF13412			
638172525	111	14	85	Pfam	PF01978	IPR002831	Transcription regulator TrmB, N-terminal	
638172525	111	7	108	Gene3D	G3DSA:1.10.10.10	IPR011991	Winged helix-turn-helix transcription repressor DNA-binding	
638172525	111	7	111	SUPERFAMILY	SSF46785			
638172525	111	86	107	Coils	Coil			
638172526	122	7	110	SUPERFAMILY	SSF51182	IPR011051	RmlC-like cupin domain	
638172526	122	39	107	Pfam	PF07883	IPR013096	Cupin 2, conserved barrel	
638172526	122	2	109	Gene3D	G3DSA:2.60.120.10	IPR014710	RmlC-like jelly roll fold	
638172527	551	107	185	Pfam	PF02225	IPR003137	Protease-associated domain, PA	
638172527	551	219	390	Pfam	PF04389	IPR007484	Peptidase M28	GO:0006508|GO:0008233
638172527	551	2	46	SUPERFAMILY	SSF53187			
638172527	551	2	58	Gene3D	G3DSA:3.40.630.10			
638172527	551	84	193	Gene3D	G3DSA:3.50.30.30			
638172527	551	192	406	SUPERFAMILY	SSF53187			
638172527	551	199	407	Gene3D	G3DSA:3.40.630.10			
638172528	352	4	167	Pfam	PF00535	IPR001173	Glycosyl transferase, family 2	
638172528	352	236	350	Pfam	PF04138	IPR007267	GtrA-like protein	GO:0016021|GO:0006810|GO:0000271
638172528	352	1	225	Gene3D	G3DSA:3.90.550.10			
638172528	352	1	227	SUPERFAMILY	SSF53448			
638172528	352	2	225	PANTHER	PTHR10859			
638172528	352	2	225	PANTHER	PTHR10859:SF37			
638172529	227	1	227	PIRSF	PIRSF006540	IPR000692	Fibrillarin	GO:0008033|GO:0006364|GO:0003723|GO:0008168
638172529	227	2	223	PANTHER	PTHR10335	IPR000692	Fibrillarin	GO:0008033|GO:0006364|GO:0003723|GO:0008168
