gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
638172598	321	3	298	5.6e-97	311.4	TIGR00524	eIF-2B alpha/beta/delta-related uncharacterized proteins
638172598	321	5	311	0.0e+00	488.7	TIGR00511	ribose-1,5-bisphosphate isomerase, e2b2 family
638172603	281	4	273	7.2e-79	250.8	TIGR00417	spermidine synthase
638172606	202	2	191	2.1e-30	92	TIGR00427	membrane protein, MarC family
638172614	523	2	522	0.0e+00	523.3	TIGR00467	lysyl-tRNA synthetase, archaeal and spirochete
638172618	199	3	190	4.0e-56	176.1	TIGR03334	indolepyruvate ferredoxin oxidoreductase, beta subunit
638172624	204	5	128	2.7e-41	127.2	TIGR00104	putative methyltransferase, YaeB/AF_0241 family
638172631	219	1	219	4.1e-81	257.8	TIGR00266	TIGR00266 family protein
638172632	234	1	232	1.3e-77	246.9	TIGR00081	phosphoribosylaminoimidazole-succinocarboxamide synthase
638172633	449	12	441	0.0e+00	510.4	TIGR01134	amidophosphoribosyltransferase
638172634	437	3	437	0.0e+00	429.4	TIGR00457	asparaginyl-tRNA synthetase
638172634	437	8	437	1.2e-111	360.7	TIGR00458	aspartyl-tRNA synthetase, archaeal type
638172638	598	2	598	0.0e+00	811.9	TIGR01135	glucosamine--fructose-6-phosphate aminotransferase (isomerizing)
638172640	196	6	190	4.5e-81	256.9	TIGR03634	proteasome endopeptidase complex, archaeal, beta subunit
638172645	401	5	398	0.0e+00	451.3	TIGR01979	cysteine desulfurases, SufSfamily
638172646	230	68	193	1.4e-10	28.9	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
638172647	172	2	165	4.3e-58	181.4	TIGR00725	TIGR00725 family protein
638172650	386	146	382	8.6e-69	218.7	TIGR00446	NOL1/NOP2/sun family putative RNA methylase
638172650	386	80	161	7.1e-11	29.5	TIGR00451	uncharacterized domain 2
638172651	332	10	330	4.0e-60	189.9	TIGR00374	conserved hypothetical protein
638172653	324	3	324	0.0e+00	519	TIGR03722	universal archaeal protein Kae1
638172653	324	4	291	1.9e-108	349.3	TIGR00329	metallohydrolase, glycoprotease/Kae1 family
638172655	505	290	490	1.1e-34	106.2	TIGR01129	protein-export membrane protein SecD
638172657	103	5	89	1.6e-27	81.9	TIGR02926	ATP synthase archaeal, H subunit
638172661	370	31	367	3.1e-89	285.6	TIGR02923	ATP synthase A1, C subunit
638172663	1013	241	333	2.6e-21	64.2	TIGR01445	intein N-terminal splicing region
638172663	1013	643	666	5.5e-09	23.9	TIGR01443	intein C-terminal splicing region
638172664	462	4	461	0.0e+00	714.6	TIGR01040	V-type (H+)-ATPase V1, B subunit
638172664	462	4	461	0.0e+00	898.7	TIGR01041	ATP synthase archaeal, B subunit
638172665	214	4	211	5.9e-74	234.2	TIGR00309	H(+)-transporting ATP synthase, vacuolar type, subunit D
638172670	414	13	387	0.0e+00	438.7	TIGR00857	dihydroorotase, multifunctional complex type
638172674	319	232	318	1.0e-34	104.8	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
638172675	335	241	331	4.2e-32	96.4	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
638172678	79	3	78	4.9e-27	80.3	TIGR00302	phosphoribosylformylglycinamidine synthase, purS protein
638172679	227	6	225	1.7e-101	324.4	TIGR01737	phosphoribosylformylglycinamidine synthase I
638172680	704	1	703	0.0e+00	1022.4	TIGR01736	phosphoribosylformylglycinamidine synthase II
638172682	480	1	199	4.9e-49	153.8	TIGR00197	yjeF N-terminal region
638172682	480	204	476	7.8e-76	242	TIGR00196	yjeF C-terminal region, hydroxyethylthiazole kinase-related
638172683	831	7	830	0.0e+00	1087.3	TIGR01341	aconitate hydratase 1
638172684	400	1	398	0.0e+00	522.8	TIGR00183	isocitrate dehydrogenase, NADP-dependent, prokaryotic type
638172685	377	9	376	0.0e+00	556.2	TIGR01800	2-methylcitrate synthase/citrate synthase II
638172689	410	2	390	0.0e+00	557.3	TIGR00032	argininosuccinate synthase
638172690	459	3	438	3.2e-102	328.8	TIGR00838	argininosuccinate lyase
638172691	273	2	267	6.9e-87	278.3	TIGR00768	alpha-L-glutamate ligases, RimK family
638172691	273	3	273	2.0e-109	352	TIGR02144	Lysine biosynthesis enzyme LysX
638172694	775	1	483	2.3e-98	316.5	TIGR00592	DNA polymerase (pol2)
638172697	430	7	429	0.0e+00	659.6	TIGR01060	phosphopyruvate hydratase
638172698	190	1	181	1.1e-57	180.7	TIGR00172	MAF protein
638172701	151	4	144	6.3e-21	61.2	TIGR00039	6-pyruvoyl tetrahydropterin synthase/QueD family protein
638172702	386	2	207	6.2e-87	277.6	TIGR03128	3-hexulose-6-phosphate synthase
638172702	386	219	386	9.1e-73	231	TIGR03127	6-phospho 3-hexuloisomerase
638172704	219	1	207	4.2e-57	181.4	TIGR02253	HAD superfamily (subfamily IA) hydrolase, TIGR02253
638172704	219	68	185	3.4e-15	44.6	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
638172704	219	73	188	2.9e-15	44.7	TIGR01662	HAD-superfamily hydrolase, subfamily IIIA
638172704	219	74	179	3.4e-17	51.3	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
638172707	204	33	115	1.9e-15	42.8	TIGR00277	uncharacterized domain HDIG
638172719	465	5	459	0.0e+00	545.3	TIGR02717	acetyl coenzyme A synthetase (ADP forming), alpha domain
638172721	420	1	399	0.0e+00	531.4	TIGR03992	UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
638172721	420	2	346	5.2e-82	262.5	TIGR01208	glucose-1-phosphate thymidylylransferase, long form
638172722	279	1	279	1.3e-97	312.4	TIGR01251	ribose-phosphate pyrophosphokinase
638172728	385	72	385	2.5e-112	361.3	TIGR00233	tryptophanyl-tRNA synthetase
638172737	185	2	180	2.2e-67	212.1	TIGR00042	non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family
638172744	189	1	179	2.4e-68	215.3	TIGR00448	DNA-directed RNA polymerase (rpoE), archaeal and eukaryotic form
638172747	100	3	98	5.4e-34	103	TIGR00106	uncharacterized protein, MTH1187 family
638172750	748	10	734	0.0e+00	854.1	TIGR00921	The (Largely Archaeal Putative) Hydrophobe/Amphiphile Efflux-3 (HAE3) Family
638172750	748	26	516	0.0e+00	444.8	TIGR00833	Transport protein
638172753	432	3	419	0.0e+00	434.1	TIGR00442	histidyl-tRNA synthetase
638172753	432	9	327	1.3e-86	277.6	TIGR00443	ATP phosphoribosyltransferase, regulatory subunit
638172754	395	19	385	0.0e+00	427.5	TIGR00858	8-amino-7-oxononanoate synthase
638172754	395	7	394	0.0e+00	690.7	TIGR01825	pyridoxal phosphate-dependent acyltransferase, putative
638172755	170	5	168	2.0e-42	131.1	TIGR00324	tRNA intron endonuclease
638172756	170	27	157	6.3e-38	116.1	TIGR01575	ribosomal-protein-alanine acetyltransferase
638172760	914	2	914	0.0e+00	1363.1	TIGR03683	alanyl-tRNA synthetase
638172760	914	61	897	0.0e+00	769.8	TIGR00344	alanine--tRNA ligase
638172763	303	192	294	2.5e-31	94.3	TIGR00269	TIGR00269 family protein
638172772	213	1	201	4.4e-18	51.9	TIGR00040	phosphoesterase, MJ0936 family
638172775	485	14	452	0.0e+00	644.9	TIGR01302	inosine-5'-monophosphate dehydrogenase
638172781	891	2	880	0.0e+00	904.6	TIGR00422	valyl-tRNA synthetase
638172783	329	12	328	1.7e-127	410.9	TIGR00321	deoxyhypusine synthase
638172785	141	2	130	2.7e-59	185.6	TIGR03161	alpha-ribazole phosphatase CobZ
638172786	231	3	219	2.0e-38	118.3	TIGR00290	MJ0570-related uncharacterized domain
638172787	285	2	283	4.1e-90	288.1	TIGR00380	cobalamin biosynthesis protein CobD
638172791	228	1	224	9.7e-48	149.1	TIGR00317	cobalamin 5'-phosphate synthase/cobalamin synthase
638172793	483	5	477	0.0e+00	521.8	TIGR00313	cobyric acid synthase CobQ
638172795	331	1	323	2.1e-104	335.3	TIGR00303	TIGR00303 family protein
638172798	341	235	318	2.2e-05	12.6	TIGR01445	intein N-terminal splicing region
638172798	341	6	209	4.7e-74	235	TIGR00057	Sua5/YciO/YrdC/YwlC family protein
638172800	339	5	150	1.2e-56	178.3	TIGR00184	adenylosuccinate synthase
638172809	154	3	149	4.7e-44	136.1	TIGR02228	signal peptidase I, archaeal type
638172815	336	4	332	9.5e-97	310.8	TIGR01327	D-3-phosphoglycerate dehydrogenase
638172818	138	4	132	1.3e-35	108.7	TIGR02793	nickel-responsive transcriptional regulator NikR
638172824	331	5	145	5.3e-22	64.5	TIGR02228	signal peptidase I, archaeal type
638172835	264	2	25	4.1e-09	22.3	TIGR02537	archaeal flagellin N-terminal-like domain
638172841	421	7	421	0.0e+00	715.3	TIGR00936	adenosylhomocysteinase
638172842	377	254	339	1.7e-09	24.2	TIGR04085	radical SAM additional 4Fe4S-binding domain
638172843	82	1	82	5.6e-26	77.2	TIGR01687	MoaD family protein, archaeal
638172854	187	8	181	1.1e-36	112.7	TIGR01894	CRISPR type III-B/RAMP module RAMP protein Cmr1
638172855	379	9	379	0.0e+00	517.7	TIGR01209	RNA ligase, Pab1020 family
638172863	324	229	317	4.4e-31	93.1	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
638172864	321	228	314	6.6e-25	73.3	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
638172875	169	13	159	4.5e-36	110.1	TIGR00177	molybdenum cofactor synthesis domain
638172878	146	7	137	4.0e-42	129.6	TIGR00293	prefoldin, archaeal alpha subunit/eukaryotic subunit 5
638172880	227	5	226	1.7e-71	226	TIGR00323	translation initiation factor eIF-6, putative
638172885	117	4	113	7.3e-45	137.7	TIGR02338	prefoldin, beta subunit, archaeal
638172897	241	42	236	5.0e-54	169.8	TIGR01877	CRISPR-associated endoribonuclease Cas6
638172901	186	1	180	2.9e-24	71.8	TIGR00231	small GTP-binding protein domain
638172904	329	3	327	2.0e-110	355.2	TIGR01177	TIGR01177 family protein
638172926	439	2	420	0.0e+00	503.9	TIGR00877	phosphoribosylamine--glycine ligase
638172931	372	2	357	0.0e+00	447.2	TIGR01161	phosphoribosylaminoimidazole carboxylase, PurK protein
638172932	170	4	159	1.0e-76	241.9	TIGR01162	phosphoribosylaminoimidazole carboxylase, PurE protein
638172934	493	11	493	5.3e-129	418	TIGR02121	sodium/proline symporter
638172934	493	41	440	9.5e-85	272	TIGR00813	transporter, SSS family
638172936	429	18	411	0.0e+00	644.4	TIGR01142	phosphoribosylglycinamide formyltransferase 2
638172937	334	2	321	0.0e+00	424.2	TIGR00878	phosphoribosylaminoimidazole synthetase
638172938	273	3	257	9.4e-59	187.1	TIGR01452	phosphoglycolate/pyridoxal phosphate phosphatase family
638172938	273	4	257	2.6e-61	195.2	TIGR01457	HAD-superfamily subfamily IIA hydrolase, TIGR01457
638172938	273	5	233	4.5e-52	165.2	TIGR01460	Haloacid Dehalogenase Superfamily Class (subfamily) IIA
638172949	1740	1280	1617	2.3e-128	417.3	TIGR02504	ribonucleoside-diphosphate reductase, adenosylcobalamin-dependent
638172949	1740	302	404	5.6e-15	44.3	TIGR01445	intein N-terminal splicing region
638172949	1740	731	756	9.2e-11	30	TIGR01443	intein C-terminal splicing region
638172950	327	2	321	1.8e-57	180.8	TIGR00209	galactose-1-phosphate uridylyltransferase, family 1
638172954	352	1	352	1.6e-83	266.7	TIGR00131	galactokinase
638172960	439	130	438	0.0e+00	466.9	TIGR00653	glutamine synthetase, type I
638172964	370	3	279	6.3e-56	176.2	TIGR02032	geranylgeranyl reductase family
638172968	188	3	170	8.7e-76	240.2	TIGR01527	nicotinamide-nucleotide adenylyltransferase
638172968	188	3	66	1.8e-21	63.4	TIGR00125	cytidyltransferase-related domain
638172974	234	1	225	8.1e-74	236.1	TIGR02253	HAD superfamily (subfamily IA) hydrolase, TIGR02253
638172974	234	2	208	1.2e-28	88.5	TIGR01428	2-haloalkanoic acid dehalogenase, type II
638172974	234	68	195	5.7e-13	37.6	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
638172974	234	68	201	8.4e-13	36.8	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
638172978	1028	204	301	1.4e-12	35.7	TIGR01445	intein N-terminal splicing region
638172978	1028	9	1016	0.0e+00	1156.9	TIGR00764	lon-related putative ATP-dependent protease
638172984	226	9	219	3.2e-79	251.1	TIGR03724	Kae1-associated kinase Bud32
638172987	252	1	174	5.5e-31	93.6	TIGR00177	molybdenum cofactor synthesis domain
638172994	140	7	140	3.5e-57	178.1	TIGR00311	translation initiation factor aIF-2, beta subunit, putative
638172995	1049	362	455	2.1e-15	44.7	TIGR01445	intein N-terminal splicing region
638172995	1049	707	729	1.6e-13	37.8	TIGR01443	intein C-terminal splicing region
638172998	245	3	244	4.4e-111	356	TIGR01969	cell division ATPase MinD, archaeal
638173004	195	8	169	4.6e-52	161.9	TIGR00373	TIGR00373 family protein
638173008	1060	315	386	3.6e-14	41.3	TIGR01445	intein N-terminal splicing region
638173008	1060	5	332	0.0e+00	511.1	TIGR01057	DNA topoisomerase I, archaeal
638173008	1060	666	688	1.9e-12	34.9	TIGR01443	intein C-terminal splicing region
638173009	1214	1	1211	0.0e+00	1488.4	TIGR01054	reverse gyrase
638173028	174	7	170	4.7e-35	106.7	TIGR00270	TIGR00270 family protein
638173029	459	20	445	2.0e-106	342	TIGR00700	4-aminobutyrate aminotransferase, prokaryotic type
638173030	547	231	542	1.6e-94	303.1	TIGR00835	amino acid carrier protein
638173041	408	17	369	7.9e-114	366.6	TIGR00065	cell division protein FtsZ
638173044	269	15	201	1.1e-65	206.7	TIGR01166	cobalt transport protein ATP-binding subunit
638173047	204	1	198	1.9e-23	69.5	TIGR00123	cobalamin biosynthesis protein CbiM
638173048	457	2	448	0.0e+00	570.6	TIGR02717	acetyl coenzyme A synthetase (ADP forming), alpha domain
638173049	646	15	638	0.0e+00	914.6	TIGR03336	indolepyruvate ferredoxin oxidoreductase, alpha subunit
638173050	214	6	196	9.0e-95	302.1	TIGR03334	indolepyruvate ferredoxin oxidoreductase, beta subunit
638173051	142	1	138	9.0e-64	199.6	TIGR00721	DNA-binding protein, Tfx family
638173057	244	3	199	1.7e-57	180.4	TIGR02170	thymidylate synthase, flavin-dependent
638173058	295	1	202	3.5e-43	134.9	TIGR00500	methionine aminopeptidase, type I
638173058	295	1	295	9.0e-116	373.5	TIGR00501	methionine aminopeptidase, type II
638173060	401	180	317	9.2e-36	109.1	TIGR00177	molybdenum cofactor synthesis domain
638173061	90	4	90	1.6e-36	111.9	TIGR01687	MoaD family protein, archaeal
638173061	90	4	90	2.8e-22	66.6	TIGR01682	molybdopterin converting factor, subunit 1, non-archaeal
638173062	133	3	132	1.7e-52	162.8	TIGR00149	secondary thiamine-phosphate synthase enzyme
638173066	75	1	75	2.5e-33	100.1	TIGR00074	hydrogenase assembly chaperone HypC/HupF
638173067	367	1	367	0.0e+00	446.2	TIGR00075	hydrogenase expression/formation protein HypD
638173068	220	61	219	2.3e-49	153.3	TIGR03605	SagB-type dehydrogenase domain
638173070	399	7	342	2.1e-121	391.2	TIGR00832	arsenical-resistance protein
638173076	295	8	284	9.6e-94	299.8	TIGR01297	cation diffusion facilitator family transporter
638173077	779	12	764	0.0e+00	891	TIGR00143	[NiFe] hydrogenase maturation protein HypF
638173093	655	15	653	0.0e+00	832.3	TIGR00376	DNA helicase, putative
638173094	75	3	45	6.9e-21	60	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
638173103	254	10	248	2.7e-124	400.5	TIGR01247	daunorubicin resistance ABC transporter membrane protein
638173103	254	26	251	6.3e-20	58.7	TIGR00025	ABC transporter efflux protein, DrrB family
638173104	321	11	301	2.4e-125	403.8	TIGR01188	daunorubicin resistance ABC transporter ATP-binding subunit
638173109	455	2	450	0.0e+00	601.8	TIGR03990	phosphoglucosamine mutase
638173110	461	1	460	0.0e+00	536.1	TIGR01479	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase
638173110	461	316	393	9.4e-05	10.6	TIGR01445	intein N-terminal splicing region
638173111	242	4	221	1.3e-18	55.4	TIGR01484	HAD-superfamily hydrolase, subfamily IIB
638173111	242	4	222	5.3e-104	334.8	TIGR02461	mannosyl-3-phosphoglycerate phosphatase
638173111	242	4	240	2.5e-76	243.9	TIGR01486	mannosyl-3-phosphoglycerate phosphatase family
638173112	394	2	383	0.0e+00	641.5	TIGR02460	mannosyl-3-phosphoglycerate synthase
638173115	315	8	311	0.0e+00	497.4	TIGR00658	ornithine carbamoyltransferase
638173116	269	2	257	1.4e-108	348.1	TIGR00522	diphthine synthase
638173118	382	15	369	1.3e-121	392.1	TIGR01891	amidohydrolase
638173119	152	1	151	5.3e-70	220.1	TIGR00240	aspartate carbamoyltransferase, regulatory subunit
638173120	308	6	306	0.0e+00	449	TIGR00670	aspartate carbamoyltransferase
638173125	323	1	323	8.8e-121	388.9	TIGR02124	hydrogenase expression/formation protein HypE
638173136	139	1	136	2.3e-27	81.5	TIGR00100	hydrogenase nickel insertion protein HypA
638173138	158	14	157	9.3e-41	126.1	TIGR00142	hydrogenase maturation protease HycI
638173138	158	15	155	1.2e-38	119.4	TIGR00072	hydrogenase maturation protease
638173160	348	3	348	0.0e+00	508.7	TIGR01914	CRISPR-associated protein Cas8a2/Csa4, subtype I-A/APERN
638173161	382	5	378	0.0e+00	495.6	TIGR01914	CRISPR-associated protein Cas8a2/Csa4, subtype I-A/APERN
638173162	237	11	218	6.9e-22	64.4	TIGR01596	CRISPR-associated endonuclease Cas3-HD
638173163	658	35	397	3.0e-61	193.4	TIGR01587	CRISPR-associated helicase Cas3
638173164	263	3	42	4.7e-13	36	TIGR02593	CRISPR-associated protein Cas5, N-terminal domain
638173164	263	4	174	2.9e-41	128.4	TIGR01874	CRISPR-associated protein Cas5, subtype I-A/APERN
638173165	340	2	296	1.3e-114	369.3	TIGR02583	CRISPR-associated protein Cas7/Csa2, subtype I-A/APERN
638173165	340	3	275	2.1e-56	177.7	TIGR01875	CRISPR-associated autoregulator DevR family
638173167	220	2	220	4.5e-23	67.7	TIGR01884	CRISPR locus-related DNA-binding protein
638173170	548	400	486	1.9e-17	49.7	TIGR04085	radical SAM additional 4Fe4S-binding domain
638173181	298	3	290	4.6e-63	198.7	TIGR00674	dihydrodipicolinate synthase
638173190	452	135	451	1.5e-73	235.3	TIGR00563	ribosomal RNA small subunit methyltransferase RsmB
638173190	452	190	449	1.9e-69	220.8	TIGR00446	NOL1/NOP2/sun family putative RNA methylase
638173191	450	6	439	0.0e+00	628.4	TIGR00928	adenylosuccinate lyase
638173193	126	2	125	8.6e-62	193.1	TIGR00004	endoribonuclease L-PSP, putative
638173196	522	5	522	0.0e+00	1013	TIGR01117	methylmalonyl-CoA decarboxylase alpha subunit
638173197	128	11	101	7.1e-21	60.9	TIGR01195	sodium pump decarboxylases, gamma subunit
638173199	400	22	394	0.0e+00	520.2	TIGR01109	sodium ion-translocating decarboxylase, beta subunit
638173201	314	3	314	0.0e+00	510	TIGR00746	carbamate kinase
638173205	137	6	137	3.7e-38	116.4	TIGR00149	secondary thiamine-phosphate synthase enzyme
638173218	458	35	441	0.0e+00	636.1	TIGR01703	hydroxylamine reductase
638173234	172	46	106	9.1e-14	37.6	TIGR00013	4-oxalocrotonate tautomerase family enzyme
638173235	461	26	426	7.9e-91	290.8	TIGR00797	putative efflux protein, MATE family
638173251	189	1	189	3.5e-79	251	TIGR03137	peroxiredoxin
638173252	278	1	273	5.5e-74	235.3	TIGR00145	FTR1 family protein
638173256	72	3	66	9.1e-20	56.9	TIGR00003	copper ion binding protein
638173271	799	2	67	4.0e-23	70.2	TIGR00003	copper ion binding protein
638173271	799	204	795	0.0e+00	612.2	TIGR01511	copper-(or silver)-translocating P-type ATPase
638173271	799	223	794	0.0e+00	656.1	TIGR01525	heavy metal translocating P-type ATPase
638173271	799	258	773	4.9e-105	340.2	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
638173276	211	1	205	8.9e-64	201	TIGR00427	membrane protein, MarC family
638173282	195	35	193	4.4e-58	181.7	TIGR03605	SagB-type dehydrogenase domain
638173285	288	17	286	4.1e-116	373.4	TIGR02177	2-oxoacid:acceptor oxidoreductase, beta subunit, pyruvate/2-ketoisovalerate family
638173286	570	7	565	0.0e+00	683.5	TIGR03710	2-oxoacid:acceptor oxidoreductase, alpha subunit
638173294	432	262	343	6.5e-09	22.5	TIGR01766	transposase, IS605 OrfB family, central region
638173300	429	1	408	0.0e+00	457.7	TIGR03026	nucleotide sugar dehydrogenase
638173305	292	3	263	7.5e-119	382.1	TIGR01099	UTP-glucose-1-phosphate uridylyltransferase
638173306	410	1	394	0.0e+00	448.2	TIGR03026	nucleotide sugar dehydrogenase
638173333	358	1	357	8.5e-123	396	TIGR00236	UDP-N-acetylglucosamine 2-epimerase
638173352	76	5	43	3.2e-11	29.1	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
638173362	192	6	175	3.0e-68	216.2	TIGR02173	cytidylate kinase, putative
638173365	471	28	439	4.2e-72	229.1	TIGR00797	putative efflux protein, MATE family
638173366	490	39	439	3.5e-81	259	TIGR00797	putative efflux protein, MATE family
638173369	409	8	400	4.3e-64	202.9	TIGR00479	23S rRNA (uracil-5-)-methyltransferase RumA
638173370	229	5	229	2.8e-87	279.4	TIGR00289	TIGR00289 family protein
638173370	229	5	229	1.0e-84	271.2	TIGR00290	MJ0570-related uncharacterized domain
638173370	229	8	224	1.4e-90	289.9	TIGR03679	arCOG00187 universal archaeal metal-binding-domain/4Fe-4S-binding-domain containing ABC transporter, ATP-binding protein
638173376	106	1	91	8.1e-42	129	TIGR03161	alpha-ribazole phosphatase CobZ
638173381	230	1	222	5.2e-46	143.4	TIGR00317	cobalamin 5'-phosphate synthase/cobalamin synthase
638173390	621	10	615	0.0e+00	736.1	TIGR03336	indolepyruvate ferredoxin oxidoreductase, alpha subunit
638173399	265	3	247	1.5e-99	318.2	TIGR01694	5'-deoxy-5'-methylthioadenosine phosphorylase
638173404	394	9	350	0.0e+00	450.7	TIGR02151	isopentenyl-diphosphate delta-isomerase, type 2
638173405	79	8	77	5.4e-10	25.9	TIGR04085	radical SAM additional 4Fe4S-binding domain
638173406	663	2	161	1.9e-15	44.1	TIGR00231	small GTP-binding protein domain
638173406	663	9	630	0.0e+00	604.6	TIGR00437	ferrous iron transporter FeoB
638173408	252	1	250	1.2e-76	243.5	TIGR00010	hydrolase, TatD family
638173409	262	8	260	1.1e-99	319.1	TIGR00259	membrane complex biogenesis protein, BtpA family
638173410	452	2	442	0.0e+00	548.5	TIGR03990	phosphoglucosamine mutase
638173412	375	1	375	2.6e-34	104.9	TIGR00234	tyrosyl-tRNA synthetase
638173413	171	1	165	1.7e-32	98.7	TIGR00318	adenylyl cyclase CyaB, putative
638173415	177	2	175	1.1e-75	239.4	TIGR00421	polyprenyl P-hydroxybenzoate and phenylacrylic acid decarboxylases
638173419	438	5	438	0.0e+00	622.7	TIGR00458	aspartyl-tRNA synthetase, archaeal type
638173441	967	7	967	0.0e+00	1220.8	TIGR00395	leucyl-tRNA synthetase, archaeal and cytosolic family
638173456	322	1	308	2.9e-53	167.1	TIGR00144	beta-RFAP synthase
638173471	266	1	219	7.5e-61	191.7	TIGR00071	pseudouridylate synthase I
638173481	76	8	56	9.0e-13	34.7	TIGR01764	DNA binding domain, excisionase family
638173488	631	2	631	0.0e+00	591.8	TIGR00604	DNA repair helicase (rad3)
638173490	564	3	564	0.0e+00	732.1	TIGR00118	acetolactate synthase, large subunit, biosynthetic type
638173491	332	18	332	0.0e+00	447.1	TIGR00465	ketol-acid reductoisomerase
638173492	499	4	495	0.0e+00	747.6	TIGR00973	2-isopropylmalate synthase, bacterial type
