gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
638172586	396	100	1	396	22	417	0.0e+00	802.4	KO:K02685	DNA primase large subunit [EC:2.7.7.-]	EC:2.7.7.-	Yes
638172587	354	100	1	354	1	354	0.0e+00	682.9	KO:K06947			Yes
638172590	396	100	1	396	1	396	0.0e+00	774.6	KO:K03420	proteasome regulatory subunit		Yes
638172591	364	100	1	364	1	364	0.0e+00	719.2	KO:K02023	multiple sugar transport system ATP-binding protein		Yes
638172592	289	100	1	289	1	289	0.0e+00	564.7	KO:K02026	multiple sugar transport system permease protein		Yes
638172593	315	100	1	315	1	315	0.0e+00	633.6	KO:K02025	multiple sugar transport system permease protein		Yes
638172594	541	100	1	541	1	541	0.0e+00	1108.6	KO:K02027	multiple sugar transport system substrate-binding protein		Yes
638172598	321	100	1	321	1	321	0.0e+00	636.7	KO:K03680	translation initiation factor eIF-2B subunit delta		Yes
638172599	132	100	1	132	1	132	0.0e+00	261.9	KO:K09713	hypothetical protein		Yes
638172603	281	100	1	281	1	281	0.0e+00	568.2	KO:K00797	spermidine synthase [EC:2.5.1.16]	EC:2.5.1.16	Yes
638172605	170	100	1	170	1	170	0.0e+00	336.7	KO:K07038	inner membrane protein		Yes
638172606	202	100	1	202	3	204	0.0e+00	367.9	KO:K05595	multiple antibiotic resistance protein		Yes
638172612	188	100	1	188	4	191	0.0e+00	371.7	KO:K09139	hypothetical protein		Yes
638172614	523	100	1	523	1	523	0.0e+00	1082.4	KO:K04566	lysyl-tRNA synthetase, class I [EC:6.1.1.6]	EC:6.1.1.6	Yes
638172618	199	100	1	199	1	199	0.0e+00	392.1	KO:K00180	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	EC:1.2.7.8	Yes
638172621	306	100	1	306	1	306	0.0e+00	601.3	KO:K13051	beta-aspartyl-peptidase (threonine type) [EC:3.4.19.5]	EC:3.4.19.5	Yes
638172623	309	100	1	309	1	309	0.0e+00	626.3	KO:K01012	biotin synthetase [EC:2.8.1.6]	EC:2.8.1.6	Yes
638172628	263	100	1	263	1	263	0.0e+00	510	KO:K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	EC:1.1.1.100	Yes
638172632	234	100	1	234	1	234	0.0e+00	469.5	KO:K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	EC:6.3.2.6	Yes
638172633	449	99.8	1	449	1	449	0.0e+00	900.6	KO:K00764	amidophosphoribosyltransferase [EC:2.4.2.14]	EC:2.4.2.14	Yes
638172634	437	99.8	1	437	1	437	0.0e+00	883.2	KO:K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	EC:6.1.1.22	Yes
638172636	967	100	1	967	1	967	0.0e+00	1934.5	KO:K07151	dolichyl-diphosphooligosaccharide--protein glycosyltransferase [EC:2.4.1.119]	EC:2.4.1.119	Yes
638172638	598	99.8	1	598	1	598	0.0e+00	1172.5	KO:K00820	glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	EC:2.6.1.16	Yes
638172640	196	100	1	196	1	196	0.0e+00	387.1	KO:K03433	proteasome beta subunit [EC:3.4.25.1]	EC:3.4.25.1	Yes
638172641	457	100	1	457	1	457	0.0e+00	906	KO:K03568	TldD protein		Yes
638172642	420	52	4	420	6	426	0.0e+00	439.1	KO:K03592	PmbA protein		Yes
638172645	401	92	1	398	1	398	0.0e+00	754.6	KO:K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	EC:2.8.1.7	Yes
638172645	401	92	1	398	1	398	0.0e+00	754.6	KO:K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	EC:4.4.1.16	Yes
638172646	230	67.4	1	230	2	230	0.0e+00	318.9	KO:K07025	putative hydrolase of the HAD superfamily		Yes
638172647	172	100	1	172	1	172	0.0e+00	331.6	KO:K06966			Yes
638172651	332	100	1	332	1	332	0.0e+00	632.9	KO:K07027			Yes
638172653	324	100	1	324	1	324	0.0e+00	637.1	KO:K15900	tRNA threonylcarbamoyladenosine biosynthesis protein		Yes
638172654	296	99.7	1	296	1	296	0.0e+00	561.2	KO:K03074	preprotein translocase subunit SecF		Yes
638172655	505	100	1	505	1	505	0.0e+00	961.4	KO:K03072	preprotein translocase subunit SecD		Yes
638172656	230	100	1	230	1	230	0.0e+00	443	KO:K03499	trk system potassium uptake protein TrkA		Yes
638172657	103	100	1	103	6	108	0.0e+00	192.6	KO:K02121	V-type H+-transporting ATPase subunit E [EC:3.6.3.14]	EC:3.6.3.14	Yes
638172658	663	100	1	663	1	663	0.0e+00	1301.6	KO:K02123	V-type H+-transporting ATPase subunit I [EC:3.6.3.14]	EC:3.6.3.14	Yes
638172659	159	100	1	159	1	159	0.0e+00	301.2	KO:K02124	V-type H+-transporting ATPase subunit K [EC:3.6.3.14]	EC:3.6.3.14	Yes
638172660	198	100	1	198	6	203	0.0e+00	369.4	KO:K02121	V-type H+-transporting ATPase subunit E [EC:3.6.3.14]	EC:3.6.3.14	Yes
638172661	370	100	1	370	1	370	0.0e+00	703	KO:K02119	V-type H+-transporting ATPase subunit C [EC:3.6.3.14]	EC:3.6.3.14	Yes
638172662	103	100	1	103	1	103	0.0e+00	199.9	KO:K02122	V-type H+-transporting ATPase subunit F [EC:3.6.3.14]	EC:3.6.3.14	Yes
638172663	1013	100	1	1013	1	1013	0.0e+00	2010	KO:K02117	V-type H+-transporting ATPase subunit A [EC:3.6.3.14]	EC:3.6.3.14	Yes
638172664	462	100	1	462	1	462	0.0e+00	915.6	KO:K02118	V-type H+-transporting ATPase subunit B [EC:3.6.3.14]	EC:3.6.3.14	Yes
638172665	214	100	1	214	1	214	0.0e+00	404.1	KO:K02120	V-type H+-transporting ATPase subunit D [EC:3.6.3.14]	EC:3.6.3.14	Yes
638172666	404	100	1	404	1	404	0.0e+00	803.9	KO:K07050			Yes
638172669	247	99.6	1	247	1	247	0.0e+00	502.3	KO:K02823	dihydroorotate dehydrogenase electron transfer subunit		Yes
638172670	414	100	1	414	36	449	0.0e+00	832	KO:K01465	dihydroorotase [EC:3.5.2.3]	EC:3.5.2.3	Yes
638172671	829	100	1	829	1	829	0.0e+00	1711	KO:K02035	peptide/nickel transport system substrate-binding protein		Yes
638172672	349	100	1	349	1	349	0.0e+00	681	KO:K02033	peptide/nickel transport system permease protein		Yes
638172673	474	100	1	474	1	474	0.0e+00	949.5	KO:K02034	peptide/nickel transport system permease protein		Yes
638172674	319	100	1	319	1	319	0.0e+00	643.3	KO:K02031	peptide/nickel transport system ATP-binding protein		Yes
638172675	335	100	1	335	1	335	0.0e+00	676.4	KO:K02032	peptide/nickel transport system ATP-binding protein		Yes
638172677	189	100	1	189	1	189	0.0e+00	393.3	KO:K06859	glucose-6-phosphate isomerase, archaeal [EC:5.3.1.9]	EC:5.3.1.9	Yes
638172678	79	100	1	79	1	79	1.3e-41	168.7	KO:K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	EC:6.3.5.3	Yes
638172679	227	100	1	227	1	227	0.0e+00	463.8	KO:K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	EC:6.3.5.3	Yes
638172680	704	100	1	704	1	704	0.0e+00	1412.5	KO:K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	EC:6.3.5.3	Yes
638172683	831	100	1	831	1	831	0.0e+00	1651	KO:K01681	aconitate hydratase 1 [EC:4.2.1.3]	EC:4.2.1.3	Yes
638172684	400	100	1	400	1	400	0.0e+00	786.2	KO:K00031	isocitrate dehydrogenase [EC:1.1.1.42]	EC:1.1.1.42	Yes
638172685	377	100	1	377	1	377	0.0e+00	760	KO:K01647	citrate synthase [EC:2.3.3.1]	EC:2.3.3.1	Yes
638172689	410	99.8	1	410	1	410	0.0e+00	816.6	KO:K01940	argininosuccinate synthase [EC:6.3.4.5]	EC:6.3.4.5	Yes
638172690	459	100	1	459	1	459	0.0e+00	889.4	KO:K01755	argininosuccinate lyase [EC:4.3.2.1]	EC:4.3.2.1	Yes
638172691	273	100	1	273	1	273	0.0e+00	552.4	KO:K05827	alpha-aminoadipate--LysW ligase LysX [EC:6.3.2.-]	EC:6.3.2.-	Yes
638172693	204	100	1	204	1	204	0.0e+00	401.7	KO:K07579	putative methylase		Yes
638172694	775	100	1	775	1	775	0.0e+00	1560	KO:K02319	DNA polymerase I [EC:2.7.7.7]	EC:2.7.7.7	Yes
638172696	246	100	1	246	1	246	0.0e+00	476.5	KO:K07134			Yes
638172697	430	100	1	430	1	430	0.0e+00	846.7	KO:K01689	enolase [EC:4.2.1.11]	EC:4.2.1.11	Yes
638172698	190	100	1	190	1	190	0.0e+00	375.2	KO:K06287	septum formation protein		Yes
638172699	94	100	1	94	1	94	0.0e+00	202.6	KO:K02929	large subunit ribosomal protein L44e		Yes
638172700	63	100	1	63	1	63	1.8e-30	131.3	KO:K02978	small subunit ribosomal protein S27e		Yes
638172701	151	70.2	1	151	1	151	0.0e+00	240.7	KO:K01737	6-pyruvoyl tetrahydrobiopterin synthase [EC:4.2.3.12]	EC:4.2.3.12	Yes
638172702	386	100	1	386	49	434	0.0e+00	744.2	KO:K13831	3-hexulose-6-phosphate synthase / 6-phospho-3-hexuloisomerase [EC:4.1.2.43 5.3.1.27]	EC:4.1.2.43	Yes
638172702	386	100	1	386	49	434	0.0e+00	744.2	KO:K13831	3-hexulose-6-phosphate synthase / 6-phospho-3-hexuloisomerase [EC:4.1.2.43 5.3.1.27]	EC:5.3.1.27	Yes
638172704	219	100	1	219	1	219	0.0e+00	441.8	KO:K07025	putative hydrolase of the HAD superfamily		Yes
638172707	204	99.5	1	204	1	204	0.0e+00	396	KO:K06950	uncharacterized protein		Yes
638172717	101	100	1	101	1	101	0.0e+00	198.4	KO:K09732	hypothetical protein		Yes
638172721	420	100	1	420	1	420	0.0e+00	840.9	KO:K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	EC:2.3.1.157	Yes
638172721	420	100	1	420	1	420	0.0e+00	840.9	KO:K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	EC:2.7.7.23	Yes
638172722	279	100	1	279	1	279	0.0e+00	540.4	KO:K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	EC:2.7.6.1	Yes
638172725	86	100	1	86	8	93	6.8e-41	166.4	KO:K09721	hypothetical protein		Yes
638172728	385	100	1	385	1	385	0.0e+00	798.5	KO:K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	EC:6.1.1.2	Yes
638172730	408	100	1	408	1	408	0.0e+00	825.9	KO:K07133			Yes
638172736	162	100	1	162	1	162	0.0e+00	315.8	KO:K09129	hypothetical protein		Yes
638172737	185	100	1	185	1	185	0.0e+00	378.3	KO:K02428	dITP/XTP pyrophosphatase [EC:3.6.1.19]	EC:3.6.1.19	Yes
638172739	398	100	1	398	1	398	0.0e+00	783.5	KO:K06969	23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	EC:2.1.1.191	Yes
638172740	50	100	1	50	1	50	2.5e-27	120.6	KO:K02977	small subunit ribosomal protein S27Ae		Yes
638172741	99	100	1	99	1	99	0.0e+00	201.1	KO:K02974	small subunit ribosomal protein S24e		Yes
638172742	177	100	1	177	1	177	0.0e+00	350.1	KO:K09735	hypothetical protein		Yes
638172743	61	98.4	1	61	1	61	8.6e-30	129	KO:K03050	DNA-directed RNA polymerase subunit E" [EC:2.7.7.6]	EC:2.7.7.6	Yes
638172744	189	100	1	189	1	189	0.0e+00	379	KO:K03049	DNA-directed RNA polymerase subunit E' [EC:2.7.7.6]	EC:2.7.7.6	Yes
638172745	178	100	1	178	1	178	0.0e+00	371.7	KO:K01507	inorganic pyrophosphatase [EC:3.6.1.1]	EC:3.6.1.1	Yes
638172746	281	100	1	281	1	281	0.0e+00	560.8	KO:K01151	deoxyribonuclease IV [EC:3.1.21.2]	EC:3.1.21.2	Yes
638172748	376	100	1	376	1	376	0.0e+00	721.5	KO:K08975	putative membrane protein		Yes
638172750	748	100	1	748	1	748	0.0e+00	1428.7	KO:K07003			Yes
638172753	432	100	1	432	1	432	0.0e+00	848.6	KO:K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	EC:6.1.1.21	Yes
638172754	395	100	1	395	1	395	0.0e+00	783.5	KO:K00639	glycine C-acetyltransferase [EC:2.3.1.29]	EC:2.3.1.29	Yes
638172755	170	100	1	170	1	170	0.0e+00	344.7	KO:K01170	tRNA-intron endonuclease, archaea type [EC:3.1.27.9]	EC:3.1.27.9	Yes
638172756	170	100	1	170	1	170	0.0e+00	341.7	KO:K03789	ribosomal-protein-alanine N-acetyltransferase [EC:2.3.1.128]	EC:2.3.1.128	Yes
638172760	914	100	1	914	1	914	0.0e+00	1840.1	KO:K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	EC:6.1.1.7	Yes
638172762	656	99.8	1	656	1	656	0.0e+00	1350.5	KO:K07405	alpha-amylase [EC:3.2.1.1]	EC:3.2.1.1	Yes
638172766	483	100	1	483	1	483	0.0e+00	984.6	KO:K07137			Yes
638172768	262	99.6	1	262	1	262	0.0e+00	498.8	KO:K01992	ABC-2 type transport system permease protein		Yes
638172769	312	100	1	312	1	312	0.0e+00	615.9	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
638172772	213	100	1	213	1	213	0.0e+00	428.3	KO:K07096			Yes
638172773	91	100	1	91	1	91	0.0e+00	190.7	KO:K01512	acylphosphatase [EC:3.6.1.7]	EC:3.6.1.7	Yes
638172774	193	100	1	193	4	196	0.0e+00	381.3	KO:K07103			Yes
638172775	485	100	1	485	1	485	0.0e+00	940.6	KO:K00088	IMP dehydrogenase [EC:1.1.1.205]	EC:1.1.1.205	Yes
638172776	272	100	1	272	1	272	0.0e+00	545.8	KO:K07500	hypothetical protein		Yes
638172778	1398	100	1	1398	1	1398	0.0e+00	2811.9	KO:K01362			Yes
638172780	624	100	1	624	1	624	0.0e+00	1284.6	KO:K01596	phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	EC:4.1.1.32	Yes
638172781	891	100	1	891	1	891	0.0e+00	1855.9	KO:K01873	valyl-tRNA synthetase [EC:6.1.1.9]	EC:6.1.1.9	Yes
638172782	266	100	1	266	1	266	0.0e+00	524.6	KO:K04518	prephenate dehydratase [EC:4.2.1.51]	EC:4.2.1.51	Yes
638172783	329	99.7	1	329	1	329	0.0e+00	659.1	KO:K00809	deoxyhypusine synthase [EC:2.5.1.46]	EC:2.5.1.46	Yes
638172784	318	100	1	318	1	318	0.0e+00	646.4	KO:K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	EC:2.6.1.9	Yes
638172786	231	100	1	231	1	231	0.0e+00	468	KO:K06927			Yes
638172787	285	100	1	285	1	285	0.0e+00	563.5	KO:K02227	adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	EC:6.3.1.10	Yes
638172791	228	100	1	228	1	228	0.0e+00	448	KO:K02233	adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]	EC:2.7.8.26	Yes
638172793	483	100	1	483	1	483	0.0e+00	959.9	KO:K02232	adenosylcobyric acid synthase [EC:6.3.5.10]	EC:6.3.5.10	Yes
638172796	442	99.8	1	442	1	442	0.0e+00	877.9	KO:K06921			Yes
638172797	193	100	1	193	1	193	0.0e+00	387.5	KO:K08260	adenosylcobinamide hydrolase [EC:3.5.1.90]	EC:3.5.1.90	Yes
638172798	341	100	1	341	1	341	0.0e+00	667.9	KO:K07566	tRNA threonylcarbamoyladenosine biosynthesis protein		Yes
638172800	339	100	1	339	1	339	0.0e+00	681	KO:K01939	adenylosuccinate synthase [EC:6.3.4.4]	EC:6.3.4.4	Yes
638172802	425	99.8	1	425	1	425	0.0e+00	796.2	KO:K01992	ABC-2 type transport system permease protein		Yes
638172803	245	100	1	245	45	289	0.0e+00	474.2	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
638172805	455	100	1	455	1	455	0.0e+00	897.1	KO:K00918	ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147]	EC:2.7.1.146	Yes
638172805	455	100	1	455	1	455	0.0e+00	897.1	KO:K00918	ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147]	EC:2.7.1.147	Yes
638172809	154	72.5	2	154	3	155	0.0e+00	231.5	KO:K13280	signal peptidase, endoplasmic reticulum-type [EC:3.4.-.-]	EC:3.4.-	Yes
638172810	181	100	1	181	12	192	0.0e+00	362.1	KO:K09725	hypothetical protein		Yes
638172815	336	100	1	336	1	336	0.0e+00	664.5	KO:K00015	glyoxylate reductase [EC:1.1.1.26]	EC:1.1.1.26	Yes
638172818	138	100	1	138	1	138	0.0e+00	275	KO:K07722	CopG family transcriptional regulator, nickel-responsive regulator		Yes
638172824	331	100	1	331	4	334	0.0e+00	653.7	KO:K13280	signal peptidase, endoplasmic reticulum-type [EC:3.4.-.-]	EC:3.4.-	Yes
638172828	568	100	1	568	1	568	0.0e+00	1090.5	KO:K07333	archaeal flagellar protein FlaJ		Yes
638172829	537	100	1	537	1	537	0.0e+00	1078.2	KO:K07332	archaeal flagellar protein FlaI		Yes
638172830	232	90.5	1	232	1	232	0.0e+00	417.5	KO:K07331	archaeal flagellar protein FlaH		Yes
638172831	160	100	1	160	1	160	0.0e+00	311.6	KO:K07330	archaeal flagellar protein FlaG		Yes
638172832	185	100	1	185	1	185	0.0e+00	388.7	KO:K07329	archaeal flagellar protein FlaF		Yes
638172833	402	100	1	402	1	402	0.0e+00	770.4	KO:K07327	archaeal flagellar protein FlaD		Yes
638172834	158	100	1	158	1	158	0.0e+00	300.4	KO:K07822	archaeal flagellar protein FlaC		Yes
638172835	264	100	1	264	1	264	0.0e+00	535.4	KO:K07325	archaeal flagellin FlaB		Yes
638172836	197	99.5	1	197	1	197	0.0e+00	389.4	KO:K07325	archaeal flagellin FlaB		Yes
638172838	108	99.1	1	108	1	108	0.0e+00	217.6	KO:K09745	hypothetical protein		Yes
638172841	421	100	1	421	1	421	0.0e+00	840.1	KO:K01251	adenosylhomocysteinase [EC:3.3.1.1]	EC:3.3.1.1	Yes
638172843	82	100	1	82	1	82	1.7e-41	168.3	KO:K03636	molybdopterin synthase sulfur carrier subunit		Yes
638172844	605	100	1	605	1	605	0.0e+00	1236.1	KO:K03738	aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5]	EC:1.2.7.5	Yes
638172852	314	99.6	41	314	1	274	0.0e+00	506.9	KO:K07301	inner membrane protein		Yes
638172854	187	100	1	187	10	196	0.0e+00	374	KO:K07061			Yes
638172855	379	100	1	379	4	382	0.0e+00	752.7	KO:K07468	putative ATP-dependent DNA ligase [EC:6.5.1.1]	EC:6.5.1.1	Yes
638172857	149	100	1	149	3	151	0.0e+00	287.3	KO:K07062			Yes
638172859	483	100	1	483	1	483	0.0e+00	1011.1	KO:K01190	beta-galactosidase [EC:3.2.1.23]	EC:3.2.1.23	Yes
638172860	631	100	1	631	1	631	0.0e+00	1297.3	KO:K02035	peptide/nickel transport system substrate-binding protein		Yes
