gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2501414544	208	48.77	36	197	1	162	6.0e-49	187	COG1528	Ferritin-like protein	167
2501414545	363	43.24	2	361	5	372	5.0e-90	324	COG0301	Thiamine biosynthesis ATP pyrophosphatase	383
2501414546	318	35.8	3	226	11	253	4.0e-38	152	COG0476	Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2	254
2501414550	178	32.54	1	167	3	206	6.0e-22	97.3	COG0778	Nitroreductase	207
2501414552	109	44.25	1	109	1	113	6.0e-24	102	COG3370	Uncharacterized protein conserved in archaea	113
2501414553	435	25.23	204	416	8	220	4.0e-15	76.1	COG0785	Cytochrome c biogenesis protein	220
2501414554	117	25.86	1	115	10	125	8.0e-11	59.2	COG3439	Uncharacterized conserved protein	137
2501414557	334	57.59	5	162	7	164	2.0e-62	233	COG0225	Peptide methionine sulfoxide reductase	174
2501414558	509	35.29	24	461	1	432	1.0e-98	353	COG1012	NAD-dependent aldehyde dehydrogenases	472
2501414561	137	32.61	1	135	1	137	2.0e-18	85	COG1765	Predicted redox protein, regulator of disulfide bond formation	137
2501414563	310	43.97	1	305	1	293	3.0e-77	281	COG1131	ABC-type multidrug transport system, ATPase component	293
2501414564	159	28.39	1	153	4	152	6.0e-15	73.5	COG0589	Universal stress protein UspA and related nucleotide-binding proteins	154
2501414565	341	29.22	4	327	7	338	7.0e-45	174	COG0798	Arsenite efflux pump ACR3 and related permeases	342
2501414567	337	29.62	1	329	6	340	1.0e-50	193	COG0798	Arsenite efflux pump ACR3 and related permeases	342
2501414571	132	40.87	1	112	1	114	1.0e-22	98.8	COG1433	Uncharacterized conserved protein	121
2501414572	330	38.96	1	326	2	313	4.0e-50	192	COG1275	Tellurite resistance protein and related permeases	329
2501414573	316	25.08	1	316	71	389	4.0e-50	192	COG0719	ABC-type transport system involved in Fe-S cluster assembly, permease component	412
2501414574	243	38.34	1	240	1	251	1.0e-65	243	COG0396	ABC-type transport system involved in Fe-S cluster assembly, ATPase component	251
2501414575	144	43.44	22	143	14	134	9.0e-37	145	COG4273	Uncharacterized conserved protein	135
2501414578	109	39.81	1	103	1	102	9.0e-20	88.4	COG1433	Uncharacterized conserved protein	121
2501414579	244	28.17	1	244	5	255	2.0e-16	79.7	COG0730	Predicted permeases	258
2501414580	158	33.12	9	156	9	162	9.0e-25	106	COG1510	Predicted transcriptional regulators	177
2501414582	396	29.11	9	396	6	377	6.0e-37	148	COG0438	Glycosyltransferase	381
2501414583	294	30.56	11	290	1	294	3.0e-39	155	COG0524	Sugar kinases, ribokinase family	311
2501414584	338	27.57	1	236	2	244	2.0e-27	117	COG1378	Predicted transcriptional regulators	247
2501414585	149	35.29	6	132	5	139	7.0e-28	116	COG0394	Protein-tyrosine-phosphatase	139
2501414586	364	46.96	4	348	7	336	2.0e-85	309	COG0798	Arsenite efflux pump ACR3 and related permeases	342
2501414587	196	25.13	13	196	2	186	7.0e-15	73.8	COG0778	Nitroreductase	207
2501414588	570	33.42	200	569	2	362	5.0e-74	272	COG0674	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, alpha subunit	365
2501414589	294	42.14	22	294	15	293	3.0e-78	285	COG1013	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, beta subunit	294
2501414590	148	36.36	1	148	4	153	1.0e-31	129	COG1225	Peroxiredoxin	157
2501414591	411	37.28	5	408	1	388	2.0e-102	366	COG0426	Uncharacterized flavoproteins	388
2501414592	181	26.97	3	144	13	164	3.0e-09	55.4	COG1633	Uncharacterized conserved protein	176
2501414594	174	33.12	11	165	16	174	3.0e-18	84.7	COG1633	Uncharacterized conserved protein	176
2501414595	300	47.47	1	295	4	300	1.0e-91	330	COG1732	Periplasmic glycine betaine/choline-binding (lipo)protein of an ABC-type transport system (osmoprotectant binding protein)	300
2501414596	366	52.29	11	309	2	307	7.0e-105	374	COG1125	ABC-type proline/glycine betaine transport systems, ATPase components	309
2501414597	209	44.61	6	209	18	221	4.0e-44	171	COG1174	ABC-type proline/glycine betaine transport systems, permease component	221
2501414598	205	47.67	7	199	24	216	2.0e-46	179	COG1174	ABC-type proline/glycine betaine transport systems, permease component	221
2501414599	263	38.26	3	260	35	298	1.0e-58	219	COG1732	Periplasmic glycine betaine/choline-binding (lipo)protein of an ABC-type transport system (osmoprotectant binding protein)	300
2501414601	345	24.74	165	344	75	265	3.0e-13	69.6	COG1659	Uncharacterized protein, linocin/CFP29 homolog	267
2501414602	183	61.9	6	172	5	172	3.0e-57	214	COG2406	Protein distantly related to bacterial ferritins	172
2501414603	125	42.75	1	124	3	132	4.0e-19	86.9	COG0735	Fe2+/Zn2+ uptake regulation proteins	145
2501414604	158	32.67	5	148	27	176	5.0e-15	73.9	COG1633	Uncharacterized conserved protein	176
2501414607	271	34.85	17	271	40	302	9.0e-38	150	COG0668	Small-conductance mechanosensitive channel	316
2501414612	229	36.24	1	221	3	231	9.0e-46	177	COG1131	ABC-type multidrug transport system, ATPase component	293
2501414616	174	27.33	6	155	26	173	2.0e-08	52.7	COG1633	Uncharacterized conserved protein	176
2501414619	108	32.29	7	102	2	87	3.0e-05	40.1	COG3609	Predicted transcriptional regulators containing the CopG/Arc/MetJ DNA-binding domain	89
2501414620	283	39.38	1	280	2	293	3.0e-66	245	COG1131	ABC-type multidrug transport system, ATPase component	293
2501414625	216	42	1	194	2	194	6.0e-59	220	COG0450	Peroxiredoxin	194
2501414630	197	39.8	3	192	2	195	9.0e-40	156	COG3363	Archaeal IMP cyclohydrolase	200
2501414631	308	39.94	1	298	19	349	2.0e-67	249	COG1759	ATP-utilizing enzymes of ATP-grasp superfamily (probably carboligases)	361
2501414632	219	42.93	2	201	5	200	8.0e-42	163	COG0152	Phosphoribosylaminoimidazolesuccinocarboxamide (SAICAR) synthase	247
2501414633	430	54.99	1	429	1	427	0.0e+00	617	COG0422	Thiamine biosynthesis protein ThiC	432
2501414634	252	61.96	1	252	8	262	3.0e-94	337	COG1635	Flavoprotein involved in thiazole biosynthesis	262
2501414635	275	52.29	17	275	5	265	3.0e-87	314	COG2145	Hydroxyethylthiazole kinase, sugar kinase family	265
2501414636	204	48.5	9	203	8	207	7.0e-52	197	COG0352	Thiamine monophosphate synthase	211
2501414637	430	44.36	1	248	2	257	2.0e-68	253	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	263
2501414638	240	47.01	1	238	1	251	1.0e-48	186	COG1028	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	251
2501414639	653	46.73	6	538	3	503	0.0e+00	562	COG1543	Uncharacterized conserved protein	504
2501414640	307	47.76	1	307	1	306	5.0e-92	331	COG2896	Molybdenum cofactor biosynthesis enzyme	322
2501414641	136	40.15	6	135	1	136	7.0e-29	119	COG1765	Predicted redox protein, regulator of disulfide bond formation	137
2501414642	280	34.71	1	278	12	297	1.0e-61	229	COG1533	DNA repair photolyase	297
2501414643	258	42.46	1	242	2	237	1.0e-59	223	COG2071	Predicted glutamine amidotransferases	243
2501414645	448	60.13	1	445	1	449	0.0e+00	618	COG2403	Predicted GTPase	449
2501414646	145	33.07	24	145	28	154	2.0e-19	88.4	COG2606	Uncharacterized conserved protein	155
2501414650	255	45.91	1	255	8	261	2.0e-71	262	COG3885	Uncharacterized conserved protein	261
2501414652	94	27.27	1	88	3	87	2.0e-04	37.5	COG1873	Uncharacterized conserved protein	87
2501414653	235	24.09	1	214	2	168	2.0e-12	66.6	COG0622	Predicted phosphoesterase	172
2501414654	118	27.71	13	95	1	82	1.0e-04	38.3	COG2151	Predicted metal-sulfur cluster biosynthetic enzyme	111
2501414658	504	28.52	2	282	1	298	5.0e-41	162	COG1409	Predicted phosphohydrolases	301
2501414660	255	30.92	1	245	3	242	1.0e-42	166	COG0455	ATPases involved in chromosome partitioning	262
2501414661	408	52.63	5	408	1	411	0.0e+00	474	COG1257	Hydroxymethylglutaryl-CoA reductase	436
2501414664	629	64.4	2	629	1	630	0.0e+00	839	COG2511	Archaeal Glu-tRNAGln amidotransferase subunit E (contains GAD domain)	631
2501414666	439	38.42	53	426	1	351	2.0e-103	369	COG0252	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	351
2501414667	97	45.83	1	95	1	95	3.0e-22	97	COG3357	Predicted transcriptional regulator containing an HTH domain fused to a Zn-ribbon	97
2501414668	378	52.17	1	378	2	392	2.0e-113	402	COG1258	Predicted pseudouridylate synthase	398
2501414669	97	58.95	3	97	1	95	2.0e-29	120	COG2139	Ribosomal protein L21E	98
2501414670	121	44.63	1	121	2	114	4.0e-19	86.8	COG1460	Uncharacterized protein conserved in archaea	114
2501414671	295	33.75	135	289	1	160	2.0e-27	116	COG5608	Conserved secreted protein	161
2501414673	650	41.53	1	574	1	564	5.0e-124	438	COG1293	Predicted RNA-binding protein homologous to eukaryotic snRNP	564
2501414675	1912	21.35	631	1060	2	420	2.0e-22	102	COG1372	Intein/homing endonuclease	420
2501414676	148	56.55	3	147	37	181	5.0e-28	117	COG4345	Uncharacterized protein conserved in archaea	181
2501414677	225	33.8	1	211	1	178	8.0e-38	150	COG0563	Adenylate kinase and related kinases	178
2501414678	245	38.65	3	245	7	256	3.0e-36	145	COG3503	Predicted membrane protein	323
2501414679	105	51.79	1	104	1	112	2.0e-23	101	COG0347	Nitrogen regulatory protein PII	112
2501414681	336	36.05	1	336	3	340	3.0e-67	249	COG2520	Predicted methyltransferase	341
2501414685	361	28.57	1	360	2	347	9.0e-48	184	COG1041	Predicted DNA modification methylase	347
2501414686	244	34.94	1	244	4	252	2.0e-20	93.2	COG0730	Predicted permeases	258
2501414687	359	30.48	1	359	2	374	4.0e-60	225	COG0006	Xaa-Pro aminopeptidase	384
2501414688	373	19.73	3	372	14	382	2.0e-11	64.1	COG2814	Arabinose efflux permease	394
2501414689	103	26.32	10	103	17	111	7.0e-10	55.4	COG0662	Mannose-6-phosphate isomerase	127
2501414690	446	51.49	9	443	3	409	6.0e-128	450	COG2461	Uncharacterized conserved protein	409
2501414691	158	32.95	1	83	8	94	2.0e-05	42.3	COG4309	Uncharacterized conserved protein	98
2501414700	456	44.58	35	455	155	576	0.0e+00	468	COG1151	6Fe-6S prismane cluster-containing protein	576
2501414701	128	32.5	8	127	1	119	7.0e-22	96.2	COG2522	Predicted transcriptional regulator	119
2501414703	229	21.51	48	229	2	179	1.0e-16	80.4	COG0778	Nitroreductase	207
2501414704	894	21.83	359	865	40	497	2.0e-36	148	COG1361	S-layer domain	500
2501414705	749	34.14	1	745	1	727	0.0e+00	532	COG1033	Predicted exporters of the RND superfamily	727
2501414707	176	33.91	1	168	2	175	2.0e-27	115	COG1510	Predicted transcriptional regulators	177
2501414708	168	28.43	4	168	32	235	9.0e-09	53.4	COG0575	CDP-diglyceride synthetase	265
2501414709	74	55.38	10	74	5	69	8.0e-14	68.8	COG3269	Predicted RNA-binding protein, contains TRAM domain	73
2501414710	195	43.72	1	195	34	232	3.0e-49	188	COG0638	20S proteasome, alpha and beta subunits	236
2501414711	648	63.55	8	648	3	637	0.0e+00	958	COG1782	Predicted metal-dependent RNase, consists of a metallo-beta-lactamase domain and an RNA-binding KH domain	637
2501414712	103	42.86	1	99	3	107	6.0e-11	58.9	COG5625	Predicted transcription regulator containing HTH domain	113
2501414713	263	27.07	26	249	36	260	2.0e-14	73	COG0382	4-hydroxybenzoate polyprenyltransferase and related prenyltransferases	289
2501414714	307	20.7	9	292	21	303	3.0e-04	39.7	COG0392	Predicted integral membrane protein	322
2501414715	377	36.67	1	377	1	380	7.0e-52	198	COG0438	Glycosyltransferase	381
2501414720	250	39.02	1	244	1	235	1.0e-50	193	COG1583	Uncharacterized protein predicted to be involved in DNA repair (RAMP superfamily)	240
2501414723	467	16.71	1	350	2	279	3.0e-10	60	COG1857	Uncharacterized protein predicted to be involved in DNA repair	334
2501414724	284	20.33	4	239	2	223	2.0e-14	73.2	COG1688	Uncharacterized protein predicted to be involved in DNA repair (RAMP superfamily)	240
2501414725	939	20.62	93	881	6	695	6.0e-52	199	COG1203	Predicted helicases	733
2501414726	193	41.01	30	193	11	188	4.0e-29	121	COG1468	RecB family exonuclease	190
2501414728	326	41.41	1	325	2	327	2.0e-87	315	COG1518	Uncharacterized protein predicted to be involved in DNA repair	327
2501414729	223	24.87	29	213	21	186	2.0e-03	36.5	COG1468	RecB family exonuclease	190
2501414730	85	48.31	1	85	1	89	6.0e-19	85.7	COG1343	Uncharacterized protein predicted to be involved in DNA repair	89
2501414731	1221	24.16	2	937	3	851	2.0e-83	305	COG3889	Predicted solute binding protein	872
2501414732	231	41.28	1	230	5	234	2.0e-36	146	COG4089	Predicted membrane protein	235
2501414734	587	30.35	1	559	4	514	8.0e-48	185	COG0433	Predicted ATPase	520
2501414735	446	29.34	1	404	1	385	5.0e-41	162	COG0420	DNA repair exonuclease	390
2501414736	892	28.99	1	887	1	907	3.0e-47	184	COG0419	ATPase involved in DNA repair	908
2501414737	402	27.95	28	401	21	379	1.0e-30	127	COG1630	Uncharacterized protein conserved in archaea	379
2501414738	324	45.62	1	320	2	293	5.0e-81	294	COG1131	ABC-type multidrug transport system, ATPase component	293
2501414739	267	26.13	59	257	67	257	3.0e-08	52.5	COG1682	ABC-type polysaccharide/polyol phosphate export systems, permease component	263
2501414741	244	38.27	1	155	2	161	1.0e-27	116	COG1763	Molybdopterin-guanine dinucleotide biosynthesis protein	161
2501414745	155	34.09	26	155	2	128	7.0e-17	80.2	COG1310	Predicted metal-dependent protease of the PAD1/JAB1 superfamily	134
2501414750	280	31.29	1	276	11	282	4.0e-58	218	COG0616	Periplasmic serine proteases (ClpP class)	317
2501414751	121	26.5	2	117	8	124	8.0e-06	42.6	COG2445	Uncharacterized conserved protein	138
2501414752	194	38.37	13	178	4	174	2.0e-37	148	COG1913	Predicted Zn-dependent proteases	181
2501414753	180	47.22	5	179	1	176	8.0e-36	143	COG1437	Adenylate cyclase, class 2 (thermophilic)	178
2501414754	206	31.39	1	204	2	221	2.0e-26	112	COG1418	Predicted HD superfamily hydrolase	222
2501414758	211	60.2	4	204	5	202	2.0e-67	249	COG2078	Uncharacterized conserved protein	203
2501414759	750	55.2	1	537	7	542	0.0e+00	634	COG1111	ERCC4-like helicases	542
2501414761	113	54.9	11	112	1	99	1.0e-28	118	COG1342	Predicted DNA-binding proteins	99
2501414762	209	27.11	7	209	17	237	5.0e-17	81.1	COG2226	Methylase involved in ubiquinone/menaquinone biosynthesis	238
2501414763	296	49.32	1	294	2	284	1.0e-87	316	COG1149	MinD superfamily P-loop ATPase containing an inserted ferredoxin domain	284
2501414764	290	48.08	1	286	2	284	2.0e-88	318	COG1149	MinD superfamily P-loop ATPase containing an inserted ferredoxin domain	284
2501414766	168	47.71	9	159	4	156	6.0e-46	177	COG1720	Uncharacterized conserved protein	156
2501414767	246	59.68	1	246	4	250	2.0e-78	285	COG2014	Uncharacterized conserved protein	250
2501414769	315	39.46	1	290	8	296	2.0e-76	279	COG0731	Fe-S oxidoreductases	296
2501414770	492	37.78	11	488	3	493	4.0e-72	266	COG0591	Na+/proline symporter	493
2501414772	202	48.72	1	117	1	115	6.0e-29	120	COG1433	Uncharacterized conserved protein	121
2501414775	194	33.33	1	183	1	177	3.0e-24	104	COG3371	Predicted membrane protein	181
2501414777	451	30.88	22	450	1	412	6.0e-92	331	COG0719	ABC-type transport system involved in Fe-S cluster assembly, permease component	412
2501414778	246	53.01	1	246	3	249	9.0e-86	310	COG0396	ABC-type transport system involved in Fe-S cluster assembly, ATPase component	251
2501414779	154	45.97	1	124	1	121	3.0e-28	117	COG1433	Uncharacterized conserved protein	121
2501414780	270	49.08	1	270	1	259	3.0e-69	255	COG1237	Metal-dependent hydrolases of the beta-lactamase superfamily II	259
2501414782	263	36.26	4	259	1	251	6.0e-38	151	COG1028	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	251
2501414784	257	31	2	199	1	199	2.0e-27	116	COG1378	Predicted transcriptional regulators	247
2501414788	139	44.53	2	137	5	139	7.0e-34	136	COG1661	Predicted DNA-binding protein with PD1-like DNA-binding motif	141
2501414790	254	40	1	252	4	258	6.0e-23	101	COG0730	Predicted permeases	258
2501414792	213	40.45	1	213	1	218	8.0e-53	200	COG2102	Predicted ATPases of PP-loop superfamily	223
2501414793	191	27.67	1	133	1	159	7.0e-22	97.3	COG1267	Phosphatidylglycerophosphatase A and related proteins	160
2501414794	231	39.83	1	230	5	245	5.0e-38	151	COG0368	Cobalamin-5-phosphate synthase	246
2501414795	179	42.08	1	179	2	172	1.0e-42	165	COG2266	GTP:adenosylcobinamide-phosphate guanylyltransferase	177
2501414797	483	47.36	2	481	1	484	0.0e+00	489	COG1492	Cobyric acid synthase	486
2501414798	238	26.96	6	226	29	244	1.0e-22	100	COG1180	Pyruvate-formate lyase-activating enzyme	260
2501414799	329	33.03	5	315	2	316	2.0e-51	196	COG0614	ABC-type Fe3+-hydroxamate transport system, periplasmic component	319
2501414800	338	39.71	1	329	19	345	2.0e-72	266	COG2038	NaMN:DMB phosphoribosyltransferase	347
2501414802	320	38.89	10	318	12	351	2.0e-65	242	COG0079	Histidinol-phosphate/aromatic aminotransferase and cobyric acid decarboxylase	356
2501414803	292	43.17	1	288	5	319	3.0e-73	268	COG1270	Cobalamin biosynthesis protein CobD/CbiB	320
2501414805	184	44.32	1	179	15	197	3.0e-42	164	COG1865	Uncharacterized conserved protein	200
2501414806	395	49.74	18	394	2	376	1.0e-121	429	COG1867	N2,N2-dimethylguanosine tRNA methyltransferase	380
2501414807	85	46.43	2	84	10	93	3.0e-19	86.5	COG2451	Ribosomal protein L35AE/L33A	100
2501414808	188	40	4	188	3	188	1.0e-34	139	COG2411	Uncharacterized conserved protein	188
2501414809	241	34.89	1	227	3	229	9.0e-33	133	COG1011	Predicted hydrolase (HAD superfamily)	229
2501414812	253	50.2	1	246	1	246	8.0e-85	306	COG0846	NAD-dependent protein deacetylases, SIR2 family	250
2501414813	134	46.97	1	127	1	131	5.0e-31	126	COG1591	Holliday junction resolvase - archaeal type	137
2501414815	273	31.63	3	269	2	292	2.0e-34	139	COG0524	Sugar kinases, ribokinase family	311
2501414817	280	27.76	1	279	4	254	3.0e-29	122	COG2512	Uncharacterized membrane-associated protein/domain	258
2501414818	121	28.35	5	121	4	129	1.0e-14	71.7	COG1310	Predicted metal-dependent protease of the PAD1/JAB1 superfamily	134
2501414820	128	57.48	1	126	3	129	4.0e-36	143	COG0251	Putative translation initiation inhibitor, yjgF family	130
2501414821	592	66.72	1	590	2	591	0.0e+00	959	COG1245	Predicted ATPase, RNase L inhibitor (RLI) homolog	591
2501414822	725	46.86	1	547	5	553	0.0e+00	640	COG0143	Methionyl-tRNA synthetase	558
2501414823	317	23.96	4	315	3	253	8.0e-24	104	COG2512	Uncharacterized membrane-associated protein/domain	258
2501414825	347	44.53	37	299	1	260	7.0e-73	267	COG1180	Pyruvate-formate lyase-activating enzyme	260
2501414829	583	59.69	1	570	1	551	0.0e+00	768	COG1031	Uncharacterized Fe-S oxidoreductase	560
2501414830	274	40.15	14	271	1	258	6.0e-60	224	COG0030	Dimethyladenosine transferase (rRNA methylation)	259
2501414831	203	59.28	14	203	8	201	2.0e-64	239	COG1491	Predicted RNA-binding protein	202
2501414833	614	43.64	1	613	2	646	0.0e+00	632	COG1505	Serine proteases of the peptidase family S9A	648
2501414835	580	36.53	6	345	1	372	1.0e-108	387	COG0343	Queuine/archaeosine tRNA-ribosyltransferase	372
2501414836	310	38.24	2	306	7	325	4.0e-43	168	COG0306	Phosphate/sulphate permeases	326
2501414838	347	33.89	1	333	12	371	5.0e-43	168	COG1215	Glycosyltransferases, probably involved in cell wall biogenesis	439
2501414839	345	42.77	1	345	2	335	4.0e-94	338	COG3839	ABC-type sugar transport systems, ATPase components	338
2501414843	248	34.1	3	245	9	269	9.0e-50	190	COG0555	ABC-type sulfate transport system, permease component	274
2501414844	342	24.46	1	322	2	258	3.0e-41	162	COG0725	ABC-type molybdate transport system, periplasmic component	258
2501414845	291	33.57	3	280	6	273	7.0e-36	144	COG2810	Predicted type IV restriction endonuclease	284
2501414846	272	39.03	11	272	8	269	3.0e-49	188	COG0294	Dihydropteroate synthase and related enzymes	274
2501414848	1705	52.41	1	970	3	948	0.0e+00	1134	COG1110	Reverse gyrase	1187
2501414849	264	21.69	3	249	1	247	2.0e-28	119	COG1378	Predicted transcriptional regulators	247
2501414851	106	47.57	5	104	9	111	4.0e-20	89.7	COG1645	Uncharacterized Zn-finger containing protein	131
2501414853	175	41.55	35	171	1	142	6.0e-29	120	COG1051	ADP-ribose pyrophosphatase	145
2501414855	333	41.1	1	320	1	324	6.0e-87	314	COG1052	Lactate dehydrogenase and related dehydrogenases	324
2501414856	331	41.86	1	331	3	346	3.0e-85	309	COG1363	Cellulase M and related proteins	355
2501414858	311	41.39	1	294	3	291	2.0e-68	253	COG1131	ABC-type multidrug transport system, ATPase component	293
2501414861	295	32.73	15	289	1	252	1.0e-44	173	COG0543	2-polyprenylphenol hydroxylase and related flavodoxin oxidoreductases	252
2501414862	259	41.73	3	245	2	247	3.0e-66	245	COG1941	Coenzyme F420-reducing hydrogenase, gamma subunit	247
2501414863	430	42	6	430	1	428	1.0e-126	446	COG3259	Coenzyme F420-reducing hydrogenase, alpha subunit	441
2501414865	144	28.28	4	141	2	140	5.0e-13	67.1	COG1848	Predicted nucleic acid-binding protein, contains PIN domain	140
2501414866	148	30.72	1	148	2	152	8.0e-21	93.1	COG0680	Ni,Fe-hydrogenase maturation factor	160
2501414867	425	43.33	1	416	5	413	0.0e+00	508	COG0112	Glycine/serine hydroxymethyltransferase	413
2501414868	336	50.58	1	336	1	339	2.0e-103	368	COG0309	Hydrogenase maturation factor	339
2501414869	431	23.44	7	390	1	352	8.0e-34	138	COG0675	Transposase and inactivated derivatives	364
2501414873	223	35.85	5	212	4	195	6.0e-47	180	COG0164	Ribonuclease HII	199
2501414874	304	22.22	154	296	16	159	5.0e-11	62.2	COG5608	Conserved secreted protein	161
2501414876	146	38.93	1	146	6	154	3.0e-26	110	COG1522	Transcriptional regulators	154
