gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2501414593	363	66.9	1	363	1	363	0.0e+00	494.6	KO:K00362	nitrite reductase (NAD(P)H) large subunit [EC:1.7.1.4]	EC:1.7.1.4	Yes
2501414595	300	84.6	1	299	1	299	0.0e+00	521.2	KO:K05845	osmoprotectant transport system substrate-binding protein		Yes
2501414596	366	74.7	3	366	1	364	0.0e+00	551.2	KO:K05847	osmoprotectant transport system ATP-binding protein		Yes
2501414597	209	82.3	1	209	1	209	0.0e+00	351.3	KO:K05846	osmoprotectant transport system permease protein		Yes
2501414598	205	89.2	1	204	1	204	0.0e+00	357.5	KO:K05846	osmoprotectant transport system permease protein		Yes
2501414599	263	46.8	2	260	24	286	0.0e+00	233.8	KO:K05845	osmoprotectant transport system substrate-binding protein		Yes
2501414603	125	69.6	1	125	1	125	0.0e+00	183.7	KO:K09825	Fur family transcriptional regulator, peroxide stress response regulator		Yes
2501414612	229	56.1	2	223	1	222	0.0e+00	261.5	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2501414620	283	91.5	1	283	1	283	0.0e+00	524.2	KO:K09687	antibiotic transport system ATP-binding protein		Yes
2501414621	233	76.8	1	233	1	233	0.0e+00	378.6	KO:K09686	antibiotic transport system permease protein		Yes
2501414625	216	94.9	1	216	1	216	0.0e+00	427.2	KO:K03386	peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]	EC:1.11.1.15	Yes
2501414630	197	85.9	1	192	1	192	0.0e+00	345.5	KO:K11176	IMP cyclohydrolase [EC:3.5.4.10]	EC:3.5.4.10	Yes
2501414631	308	87.9	1	305	1	305	0.0e+00	553.1	KO:K06863	5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase [EC:6.3.4.-]	EC:6.3.4.-	Yes
2501414632	219	89.4	1	218	1	218	0.0e+00	389.4	KO:K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	EC:6.3.2.6	Yes
2501414633	430	94.4	3	429	1	427	0.0e+00	818.5	KO:K03147	thiamine biosynthesis protein ThiC		Yes
2501414634	252	91.2	1	249	1	249	0.0e+00	449.9	KO:K03146	thiamine biosynthetic enzyme		Yes
2501414635	275	70.8	12	275	1	264	0.0e+00	381.3	KO:K00878	hydroxyethylthiazole kinase [EC:2.7.1.50]	EC:2.7.1.50	Yes
2501414636	204	65.5	1	203	1	203	0.0e+00	265	KO:K00788	thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]	EC:2.5.1.3	Yes
2501414637	430	79.3	1	430	1	430	0.0e+00	696.8	KO:K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	EC:2.7.1.49	Yes
2501414637	430	79.3	1	430	1	430	0.0e+00	696.8	KO:K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	EC:2.7.4.7	Yes
2501414638	240	79.2	1	240	1	240	0.0e+00	386	KO:K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	EC:1.1.1.100	Yes
2501414640	307	84.4	1	307	1	307	0.0e+00	537.3	KO:K03639	molybdenum cofactor biosynthesis protein		Yes
2501414641	136	88.7	3	135	1	133	0.0e+00	244.6	KO:K07397	putative redox protein		Yes
2501414643	258	51.4	1	243	1	243	0.0e+00	270.8	KO:K07010	putative glutamine amidotransferase		Yes
2501414647	163	82.1	3	153	1	151	0.0e+00	256.5	KO:K07050			Yes
2501414656	833	83	3	833	1	834	0.0e+00	1367.4	KO:K13525	transitional endoplasmic reticulum ATPase		Yes
2501414661	408	94.9	1	408	1	408	0.0e+00	768.8	KO:K00021	hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34]	EC:1.1.1.34	Yes
2501414664	629	89.7	1	629	1	629	0.0e+00	1108.2	KO:K03330	glutamyl-tRNA(Gln) amidotransferase subunit E [EC:6.3.5.7]	EC:6.3.5.7	Yes
2501414666	439	79	1	439	1	439	0.0e+00	727.2	KO:K09482	glutamyl-tRNA(Gln) amidotransferase subunit D [EC:6.3.5.7]	EC:6.3.5.7	Yes
2501414667	97	71.9	2	97	1	96	5.9e-37	153.7	KO:K07743	hypothetical protein		Yes
2501414668	378	60.1	1	376	2	387	0.0e+00	459.1	KO:K07583	tRNA pseudouridine synthase 10 [EC:5.4.99.-]	EC:5.4.99.-	Yes
2501414669	97	90.7	1	97	1	97	0.0e+00	193	KO:K02889	large subunit ribosomal protein L21e		Yes
2501414670	121	65.3	1	121	1	121	6.5e-41	167.2	KO:K03051	DNA-directed RNA polymerase subunit F [EC:2.7.7.6]	EC:2.7.7.6	Yes
2501414674	480	64.1	1	478	1	499	0.0e+00	636.3	KO:K04800	replication factor C large subunit		Yes
2501414675	1912	58	10	1419	2	1426	0.0e+00	1650.6	KO:K04801	replication factor C small subunit		Yes
2501414677	225	74.4	1	219	1	219	0.0e+00	357.8	KO:K00939	adenylate kinase [EC:2.7.4.3]	EC:2.7.4.3	Yes
2501414679	105	71.4	1	105	1	105	6.2e-40	163.7	KO:K04751	nitrogen regulatory protein P-II 1		Yes
2501414681	336	81.2	1	336	1	336	0.0e+00	562	KO:K15429	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	EC:2.1.1.228	Yes
2501414686	244	66.3	1	243	1	242	0.0e+00	301.6	KO:K07090			Yes
2501414690	446	90.1	1	446	1	446	0.0e+00	822	KO:K09155	hypothetical protein		Yes
2501414700	456	92.8	1	456	3	458	0.0e+00	884	KO:K00378	hydroxylamine reductase [EC:1.7.-.-]	EC:1.7.-	Yes
2501414701	128	78.1	1	128	1	128	0.0e+00	214.5	KO:K07108			Yes
2501414705	749	74.1	1	749	1	748	0.0e+00	1148.3	KO:K07003			Yes
2501414710	195	68.7	1	195	13	207	0.0e+00	285	KO:K03433	proteasome beta subunit [EC:3.4.25.1]	EC:3.4.25.1	Yes
2501414711	648	85.8	1	648	1	648	0.0e+00	1145.6	KO:K07041			Yes
2501414713	263	59.5	1	254	4	265	0.0e+00	292.7	KO:K03179	4-hydroxybenzoate octaprenyltransferase [EC:2.5.1.-]	EC:2.5.1.-	Yes
2501414718	259	95.7	28	259	1	232	0.0e+00	436.8	KO:K01905	acetyl-CoA synthetase (ADP-forming) [EC:6.2.1.13]	EC:6.2.1.13	Yes
2501414719	411	55.1	1	407	1	405	0.0e+00	466.8	KO:K06921			Yes
2501414725	939	54.2	1	937	1	865	0.0e+00	937.2	KO:K07012			Yes
2501414726	193	75.8	2	193	1	190	0.0e+00	303.1	KO:K07464	putative RecB family exonuclease		Yes
2501414728	326	88.3	1	326	1	326	0.0e+00	587	KO:K15342	CRISP-associated protein Cas1		Yes
2501414731	1221	37.5	1	868	1	861	0.0e+00	568.5	KO:K02035	peptide/nickel transport system substrate-binding protein		Yes
2501414734	587	50.1	8	585	11	558	0.0e+00	522.3	KO:K06915			Yes
2501414736	892	39.3	1	889	1	882	0.0e+00	576.2	KO:K03546	exonuclease SbcC		Yes
2501414738	324	79.9	1	324	1	322	0.0e+00	523.5	KO:K09687	antibiotic transport system ATP-binding protein		Yes
2501414739	267	65.5	1	267	1	267	0.0e+00	372.5	KO:K09686	antibiotic transport system permease protein		Yes
2501414740	272	69.9	1	272	1	272	0.0e+00	398.7	KO:K01992	ABC-2 type transport system permease protein		Yes
2501414741	244	83.2	1	244	1	244	0.0e+00	413.3	KO:K03753	molybdopterin-guanine dinucleotide biosynthesis protein B		Yes
2501414752	194	43.6	8	181	2	181	7.0e-37	154.5	KO:K06974			Yes
2501414753	180	69.5	5	180	1	177	0.0e+00	254.6	KO:K05873	adenylate cyclase, class 2 [EC:4.6.1.1]	EC:4.6.1.1	Yes
2501414754	206	83.5	1	206	1	206	0.0e+00	353.2	KO:K06950	uncharacterized protein		Yes
2501414758	211	81.2	1	207	1	207	0.0e+00	362.5	KO:K09141	hypothetical protein		Yes
2501414759	750	73	1	750	1	769	0.0e+00	1112.4	KO:K10896	fanconi anemia group M protein		Yes
2501414761	113	83	1	112	4	115	0.0e+00	191	KO:K06933			Yes
2501414767	246	75.1	1	245	1	245	0.0e+00	379	KO:K09138	hypothetical protein		Yes
2501414770	492	83.1	1	492	1	492	0.0e+00	831.6	KO:K11928	sodium/proline symporter		Yes
2501414777	451	91.7	8	451	3	446	0.0e+00	830.9	KO:K09014	Fe-S cluster assembly protein SufB		Yes
2501414778	246	89.8	1	246	1	246	0.0e+00	447.6	KO:K09013	Fe-S cluster assembly ATP-binding protein		Yes
2501414780	270	70.4	1	270	13	282	0.0e+00	391	KO:K06897			Yes
2501414782	263	93.2	1	263	1	263	0.0e+00	481.1	KO:K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	EC:1.1.1.100	Yes
2501414788	139	86	1	136	1	136	0.0e+00	244.6	KO:K06934			Yes
2501414790	254	90.2	1	254	1	254	0.0e+00	456.8	KO:K07090			Yes
2501414792	213	75.2	1	210	1	210	0.0e+00	333.2	KO:K06927			Yes
2501414794	231	77	1	230	1	230	0.0e+00	365.5	KO:K02233	adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]	EC:2.7.8.26	Yes
2501414797	483	89	1	481	1	481	0.0e+00	858.6	KO:K02232	adenosylcobyric acid synthase [EC:6.3.5.10]	EC:6.3.5.10	Yes
2501414799	329	69.2	1	329	1	351	0.0e+00	483.8	KO:K02016	iron complex transport system substrate-binding protein		Yes
2501414802	320	77.2	1	318	1	320	0.0e+00	523.5	KO:K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	EC:2.6.1.9	Yes
2501414803	292	74.7	8	292	10	294	0.0e+00	440.7	KO:K02227	adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	EC:6.3.1.10	Yes
2501414805	184	76	1	183	12	194	0.0e+00	292.7	KO:K08260	adenosylcobinamide hydrolase [EC:3.5.1.90]	EC:3.5.1.90	Yes
2501414806	395	65.4	17	395	1	379	0.0e+00	526.9	KO:K00555	tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]	EC:2.1.1.215	Yes
2501414806	395	65.4	17	395	1	379	0.0e+00	526.9	KO:K00555	tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]	EC:2.1.1.216	Yes
2501414807	85	59.5	1	84	1	84	7.8e-25	113.2	KO:K02917	large subunit ribosomal protein L35Ae		Yes
2501414809	241	80	1	239	1	240	0.0e+00	396.7	KO:K07025	putative hydrolase of the HAD superfamily		Yes
2501414812	253	72.1	1	246	22	268	0.0e+00	381.7	KO:K12410	NAD-dependent deacetylase [EC:3.5.1.-]	EC:3.5.1.-	Yes
2501414813	134	68.7	1	134	1	132	1.4e-45	183.7	KO:K03552	holliday junction resolvase, archaea type		Yes
2501414820	128	78.4	1	125	1	125	0.0e+00	204.1	KO:K07567	TdcF protein		Yes
2501414821	592	85.5	3	589	2	588	0.0e+00	1027.7	KO:K06174	ATP-binding cassette, sub-family E, member 1		Yes
2501414822	725	87	1	725	2	741	0.0e+00	1336.6	KO:K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	EC:6.1.1.10	Yes
2501414825	347	81.6	1	347	1	348	0.0e+00	633.6	KO:K04069	pyruvate formate lyase activating enzyme [EC:1.97.1.4]	EC:1.97.1.4	Yes
2501414830	274	72.9	5	273	4	272	0.0e+00	414.1	KO:K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	EC:2.1.1.182	Yes
2501414831	203	70.9	2	203	5	204	0.0e+00	300.4	KO:K07572	putative nucleotide binding protein		Yes
2501414833	614	86.6	1	613	1	614	0.0e+00	1126.3	KO:K01322	prolyl oligopeptidase [EC:3.4.21.26]	EC:3.4.21.26	Yes
2501414835	580	89.5	1	580	1	580	0.0e+00	1056.6	KO:K00773	queuine tRNA-ribosyltransferase [EC:2.4.2.29]	EC:2.4.2.29	Yes
2501414836	310	69.4	7	300	4	298	0.0e+00	396.7	KO:K03306	inorganic phosphate transporter, PiT family		Yes
2501414839	345	84	3	345	2	344	0.0e+00	569.7	KO:K15497	molybdate/tungstate transport system ATP-binding protein [EC:3.6.3.-]	EC:3.6.3.-	Yes
2501414842	198	47.9	1	185	11	190	5.1e-35	148.3	KO:K06926			Yes
2501414843	248	89.9	1	248	1	248	0.0e+00	429.5	KO:K15496	molybdate/tungstate transport system permease protein		Yes
2501414844	342	81.9	9	341	11	347	0.0e+00	547.7	KO:K15495	molybdate/tungstate transport system substrate-binding protein		Yes
2501414845	291	49.8	6	290	14	289	0.0e+00	275.8	KO:K07504	hypothetical protein		Yes
2501414846	272	81.2	1	272	1	272	0.0e+00	463	KO:K00796	dihydropteroate synthase [EC:2.5.1.15]	EC:2.5.1.15	Yes
2501414848	1705	74.2	1	1704	1	1709	0.0e+00	2615.5	KO:K03170	reverse gyrase [EC:5.99.1.3 3.6.4.12]	EC:3.6.4.12	Yes
2501414848	1705	74.2	1	1704	1	1709	0.0e+00	2615.5	KO:K03170	reverse gyrase [EC:5.99.1.3 3.6.4.12]	EC:5.99.1.3	Yes
2501414851	106	77.5	3	104	2	103	1.1e-41	169.5	KO:K07143	UPF0148 protein		Yes
2501414853	175	63.4	1	175	1	174	0.0e+00	232.6	KO:K03574	7,8-dihydro-8-oxoguanine triphosphatase [EC:3.6.1.-]	EC:3.6.1.-	Yes
2501414855	333	88	1	333	1	333	0.0e+00	583.6	KO:K00058	D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95]	EC:1.1.1.95	Yes
2501414857	236	59.8	3	236	1	234	0.0e+00	282	KO:K09686	antibiotic transport system permease protein		Yes
2501414858	311	56.1	2	311	4	312	0.0e+00	349.4	KO:K09687	antibiotic transport system ATP-binding protein		Yes
2501414866	148	75	1	148	1	148	0.0e+00	233.8	KO:K08567	hydrogenase 2 maturation protease [EC:3.4.24.-]	EC:3.4.24.-	Yes
2501414867	425	91.7	3	424	5	426	0.0e+00	803.5	KO:K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	EC:2.1.2.1	Yes
2501414868	336	89.6	2	336	4	338	0.0e+00	606.3	KO:K04655	hydrogenase expression/formation protein HypE		Yes
2501414869	431	85.2	1	431	1	431	0.0e+00	758.1	KO:K07496	putative transposase		Yes
2501414873	223	69.6	1	223	1	230	0.0e+00	332.8	KO:K03470	ribonuclease HII [EC:3.1.26.4]	EC:3.1.26.4	Yes
2501414878	394	41.2	6	393	5	393	0.0e+00	322.4	KO:K07013			Yes
2501414879	237	81.9	1	237	1	237	0.0e+00	386	KO:K00759	adenine phosphoribosyltransferase [EC:2.4.2.7]	EC:2.4.2.7	Yes
2501414881	451	84	1	451	1	448	0.0e+00	754.6	KO:K03106	signal recognition particle subunit SRP54		Yes
2501414883	172	65.2	5	161	3	160	0.0e+00	240	KO:K06940			Yes
2501414884	421	68.7	1	419	1	402	0.0e+00	588.2	KO:K01200	pullulanase [EC:3.2.1.41]	EC:3.2.1.41	Yes
2501414888	413	83.8	1	413	1	413	0.0e+00	731.9	KO:K00966	mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	EC:2.7.7.13	Yes
2501414896	376	59.9	1	376	15	387	0.0e+00	445.7	KO:K15566	tRNA (adenine9-N1/guanine9-N1)-methyltransferase [EC:2.1.1.218 2.1.1.221]	EC:2.1.1.218	Yes
2501414896	376	59.9	1	376	15	387	0.0e+00	445.7	KO:K15566	tRNA (adenine9-N1/guanine9-N1)-methyltransferase [EC:2.1.1.218 2.1.1.221]	EC:2.1.1.221	Yes
2501414899	306	85.6	1	306	1	306	0.0e+00	524.2	KO:K13051	beta-aspartyl-peptidase (threonine type) [EC:3.4.19.5]	EC:3.4.19.5	Yes
2501414901	194	89.1	1	193	1	193	0.0e+00	348.6	KO:K00180	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	EC:1.2.7.8	Yes
2501414902	598	72.6	1	598	1	602	0.0e+00	889.8	KO:K00820	glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	EC:2.6.1.16	Yes
2501414903	949	61.9	1	949	1	951	0.0e+00	1211.4	KO:K07151	dolichyl-diphosphooligosaccharide--protein glycosyltransferase [EC:2.4.99.18]	EC:2.4.99.18	Yes
2501414904	131	64.3	3	131	9	137	1.1e-38	159.8	KO:K00088	IMP dehydrogenase [EC:1.1.1.205]	EC:1.1.1.205	Yes
2501414906	168	56.7	1	168	2	172	0.0e+00	204.5	KO:K07095			Yes
2501414907	186	74.1	1	185	1	185	0.0e+00	275	KO:K06883			Yes
2501414909	173	63.4	1	170	3	177	0.0e+00	231.9	KO:K07023	putative hydrolases of HD superfamily		Yes
2501414911	213	90.1	2	213	3	215	0.0e+00	405.2	KO:K07050			Yes
2501414913	564	84.2	1	564	1	568	0.0e+00	982.6	KO:K01890	phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]	EC:6.1.1.20	Yes
2501414914	743	51.4	1	743	1	742	0.0e+00	735.3	KO:K03406	methyl-accepting chemotaxis protein		Yes
2501414915	266	59.2	3	263	2	263	0.0e+00	330.9	KO:K06173	tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	EC:5.4.99.12	Yes
2501414919	201	77.8	1	198	1	198	0.0e+00	310.1	KO:K16317	tRNA (pseudouridine54-N1)-methyltransferase [EC:2.1.1.257]	EC:2.1.1.257	Yes
2501414920	264	91.7	1	264	1	264	0.0e+00	486.1	KO:K00586	diphthine synthase [EC:2.1.1.98]	EC:2.1.1.98	Yes
2501414922	283	86.6	1	283	1	283	0.0e+00	496.1	KO:K09116	hypothetical protein		Yes
2501414923	503	78.1	46	498	2	454	0.0e+00	746.5	KO:K06921			Yes
2501414925	450	68.7	1	448	1	447	0.0e+00	621.7	KO:K06921			Yes
2501414926	381	90	1	381	1	381	0.0e+00	709.1	KO:K09003	hypothetical protein		Yes
2501414929	192	83.8	1	191	1	191	0.0e+00	329.3	KO:K00857	thymidine kinase [EC:2.7.1.21]	EC:2.7.1.21	Yes
2501414930	115	75.7	1	115	1	115	0.0e+00	183.7	KO:K01737	6-pyruvoyl tetrahydrobiopterin synthase [EC:4.2.3.12]	EC:4.2.3.12	Yes
2501414931	262	67.8	1	261	1	261	0.0e+00	358.6	KO:K02074	zinc/manganese transport system ATP-binding protein		Yes
2501414932	273	78	1	273	1	273	0.0e+00	426.4	KO:K02075	zinc/manganese transport system permease protein		Yes
2501414935	215	80.4	1	214	1	214	0.0e+00	374.4	KO:K07101			Yes
2501414936	476	91.6	1	476	1	476	0.0e+00	916.8	KO:K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	EC:6.1.1.16	Yes
2501414939	231	77.4	1	230	1	230	0.0e+00	376.7	KO:K01779	aspartate racemase [EC:5.1.1.13]	EC:5.1.1.13	Yes
2501414940	325	64.9	7	325	9	327	0.0e+00	435.6	KO:K03284	magnesium transporter		Yes
2501414941	276	76	1	274	1	275	0.0e+00	435.3	KO:K06897			Yes
2501414944	397	87.7	1	397	1	397	0.0e+00	718.4	KO:K06942			Yes
2501414945	170	76.2	1	168	1	168	0.0e+00	257.7	KO:K05873	adenylate cyclase, class 2 [EC:4.6.1.1]	EC:4.6.1.1	Yes
2501414947	179	75.8	1	178	1	178	0.0e+00	284.3	KO:K03186	3-octaprenyl-4-hydroxybenzoate carboxy-lyase UbiX [EC:4.1.1.-]	EC:4.1.1.-	Yes
2501414948	290	80	1	290	1	290	0.0e+00	474.2	KO:K03799	heat shock protein HtpX [EC:3.4.24.-]	EC:3.4.24.-	Yes
2501414951	407	84.7	3	407	1	405	0.0e+00	695.3	KO:K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	EC:2.5.1.6	Yes
2501414955	215	66.2	1	212	1	213	0.0e+00	309.7	KO:K07096			Yes
2501414956	398	76.9	1	398	1	399	0.0e+00	607.4	KO:K03750	molybdopterin molybdotransferase [EC:2.10.1.1]	EC:2.10.1.1	Yes
