gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
650726471	150	4	20	PRINTS	PR00033	IPR000485	HTH transcription regulator AsnC-type DNA-binding domain	GO:0043565|GO:0006355
650726471	150	4	65	ProSiteProfiles	PS50956	IPR000485	HTH transcription regulator AsnC-type DNA-binding domain	GO:0043565|GO:0006355
650726471	150	20	31	PRINTS	PR00033	IPR000485	HTH transcription regulator AsnC-type DNA-binding domain	GO:0043565|GO:0006355
650726471	150	31	50	PRINTS	PR00033	IPR000485	HTH transcription regulator AsnC-type DNA-binding domain	GO:0043565|GO:0006355
650726471	150	64	142	SUPERFAMILY	SSF54909	IPR011008	Dimeric alpha-beta barrel	
650726471	150	2	55	Gene3D	G3DSA:1.10.10.10	IPR011991	Winged helix-turn-helix transcription repressor DNA-binding	
650726471	150	22	48	ProSitePatterns	PS00519	IPR019885	Transcription regulator HTH, AsnC-type, conserved site	
650726471	150	67	142	Gene3D	G3DSA:3.30.70.920	IPR019887	Transcription regulator AsnC-type, C-terminal	
650726471	150	70	140	Pfam	PF01037	IPR019887	Transcription regulator AsnC-type, C-terminal	
650726471	150	4	110	SMART	SM00344	IPR019888	Transcription regulator AsnC-type	GO:0005622|GO:0043565|GO:0006355|GO:0003700
650726471	150	3	149	PANTHER	PTHR30154			
650726471	150	3	149	PANTHER	PTHR30154:SF0			
650726471	150	4	51	Pfam	PF13412			
650726471	150	4	64	SUPERFAMILY	SSF46785			
650726472	81	4	81	SUPERFAMILY	SSF54909	IPR011008	Dimeric alpha-beta barrel	
650726472	81	5	81	Gene3D	G3DSA:3.30.70.920	IPR019887	Transcription regulator AsnC-type, C-terminal	
650726472	81	10	78	Pfam	PF01037	IPR019887	Transcription regulator AsnC-type, C-terminal	
650726473	398	37	398	PANTHER	PTHR11695	IPR002085	Alcohol dehydrogenase superfamily, zinc-type	GO:0008270|GO:0055114|GO:0016491
650726473	398	96	110	ProSitePatterns	PS00059	IPR002328	Alcohol dehydrogenase, zinc-type, conserved site	GO:0055114|GO:0016491|GO:0008270
650726473	398	39	222	SUPERFAMILY	SSF50129	IPR011032	GroES-like	
650726473	398	223	292	Pfam	PF00107	IPR013149	Alcohol dehydrogenase, C-terminal	GO:0008270|GO:0055114|GO:0016491
650726473	398	56	173	Pfam	PF08240	IPR013154	Alcohol dehydrogenase GroES-like	GO:0016491|GO:0055114
650726473	398	219	333	Gene3D	G3DSA:3.40.50.720	IPR016040	NAD(P)-binding domain	GO:0000166
650726473	398	31	396	SMART	SM00829	IPR020843	Polyketide synthase, enoylreductase	GO:0016747|GO:0016491
650726473	398	37	398	PANTHER	PTHR11695:SF286			
650726473	398	39	218	Gene3D	G3DSA:3.90.180.10			
650726473	398	188	363	SUPERFAMILY	SSF51735			
650726474	364	65	307	Pfam	PF02633	IPR003785	Creatininase/formamide hydrolase	
650726474	364	64	311	SUPERFAMILY	SSF102215	IPR024087	Creatininase-like domain	
650726474	364	64	315	Gene3D	G3DSA:3.40.50.10310	IPR024087	Creatininase-like domain	
650726475	340	1	340	PANTHER	PTHR11695	IPR002085	Alcohol dehydrogenase superfamily, zinc-type	GO:0008270|GO:0055114|GO:0016491
650726475	340	1	169	SUPERFAMILY	SSF50129	IPR011032	GroES-like	
650726475	340	172	290	Pfam	PF00107	IPR013149	Alcohol dehydrogenase, C-terminal	GO:0008270|GO:0055114|GO:0016491
650726475	340	27	130	Pfam	PF08240	IPR013154	Alcohol dehydrogenase GroES-like	GO:0016491|GO:0055114
650726475	340	165	283	Gene3D	G3DSA:3.40.50.720	IPR016040	NAD(P)-binding domain	GO:0000166
650726475	340	10	338	SMART	SM00829	IPR020843	Polyketide synthase, enoylreductase	GO:0016747|GO:0016491
650726475	340	1	164	Gene3D	G3DSA:3.90.180.10			
650726475	340	134	307	SUPERFAMILY	SSF51735			
650726476	89	10	81	Pfam	PF08666	IPR013974	SAF domain	
650726476	89	10	81	SMART	SM00858	IPR013974	SAF domain	
650726476	89	1	81	PANTHER	PTHR30536			
650726476	89	1	81	PANTHER	PTHR30536:SF0			
650726477	394	5	390	Pfam	PF04295	IPR007392	D-galactarate dehydratase/Altronate hydrolase, C-terminal	GO:0016836
650726477	394	1	30	ProSiteProfiles	PS51257			
650726477	394	1	394	PANTHER	PTHR30536			
650726477	394	1	394	PANTHER	PTHR30536:SF0			
650726478	319	28	47	PRINTS	PR00990	IPR002139	Ribokinase	GO:0006014|GO:0004747
650726478	319	184	199	PRINTS	PR00990	IPR002139	Ribokinase	GO:0006014|GO:0004747
650726478	319	225	236	PRINTS	PR00990	IPR002139	Ribokinase	GO:0006014|GO:0004747
650726478	319	2	291	Pfam	PF00294	IPR011611	PfkB	
650726478	319	1	309	SUPERFAMILY	SSF53613			
650726478	319	1	311	Gene3D	G3DSA:3.40.1190.20			
650726478	319	4	319	PANTHER	PTHR10584			
650726478	319	4	319	PANTHER	PTHR10584:SF35			
650726479	294	1	293	PIRSF	PIRSF001365	IPR002220	Dihydrodipicolinate synthetase-like	GO:0008152|GO:0016829
650726479	294	1	294	PANTHER	PTHR12128	IPR002220	Dihydrodipicolinate synthetase-like	GO:0008152|GO:0016829
650726479	294	2	291	Pfam	PF00701	IPR002220	Dihydrodipicolinate synthetase-like	GO:0008152|GO:0016829
650726479	294	35	56	PRINTS	PR00146	IPR002220	Dihydrodipicolinate synthetase-like	GO:0008152|GO:0016829
650726479	294	71	89	PRINTS	PR00146	IPR002220	Dihydrodipicolinate synthetase-like	GO:0008152|GO:0016829
650726479	294	103	119	PRINTS	PR00146	IPR002220	Dihydrodipicolinate synthetase-like	GO:0008152|GO:0016829
650726479	294	128	145	PRINTS	PR00146	IPR002220	Dihydrodipicolinate synthetase-like	GO:0008152|GO:0016829
650726479	294	7	289	TIGRFAM	TIGR00674	IPR005263	Dihydrodipicolinate synthase, DapA	GO:0009089|GO:0008840
650726479	294	1	294	Gene3D	G3DSA:3.20.20.70	IPR013785	Aldolase-type TIM barrel	GO:0003824
650726479	294	1	290	Hamap	MF_00418			
650726479	294	1	294	PANTHER	PTHR12128:SF10			
650726479	294	2	292	SUPERFAMILY	SSF51569			
650726480	359	1	357	PANTHER	PTHR11695	IPR002085	Alcohol dehydrogenase superfamily, zinc-type	GO:0008270|GO:0055114|GO:0016491
650726480	359	78	92	ProSitePatterns	PS00059	IPR002328	Alcohol dehydrogenase, zinc-type, conserved site	GO:0055114|GO:0016491|GO:0008270
650726480	359	1	188	SUPERFAMILY	SSF50129	IPR011032	GroES-like	
650726480	359	191	316	Pfam	PF00107	IPR013149	Alcohol dehydrogenase, C-terminal	GO:0008270|GO:0055114|GO:0016491
650726480	359	45	149	Pfam	PF08240	IPR013154	Alcohol dehydrogenase GroES-like	GO:0016491|GO:0055114
650726480	359	183	305	Gene3D	G3DSA:3.40.50.720	IPR016040	NAD(P)-binding domain	GO:0000166
650726480	359	21	357	SMART	SM00829	IPR020843	Polyketide synthase, enoylreductase	GO:0016747|GO:0016491
650726480	359	1	182	Gene3D	G3DSA:3.90.180.10			
650726480	359	159	310	SUPERFAMILY	SSF51735			
650726481	259	48	225	SMART	SM00849	IPR001279	Beta-lactamase-like	GO:0016787
650726481	259	13	257	SUPERFAMILY	SSF56281			
650726481	259	14	259	Gene3D	G3DSA:3.60.15.10			
650726481	259	60	226	Pfam	PF12706			
650726482	245	4	223	TIGRFAM	TIGR01484	IPR006379	HAD-superfamily hydrolase, subfamily IIB	GO:0008152|GO:0003824
650726482	245	3	229	TIGRFAM	TIGR01486	IPR006381	HAD-superfamily hydrolase, superfamily IIB, YedP	GO:0050531|GO:0005737|GO:0008152
650726482	245	3	224	TIGRFAM	TIGR02461	IPR012813	Mannosyl-3-phosphoglycerate phosphatase	GO:0051479|GO:0005737|GO:0050531
650726482	245	4	226	Pfam	PF08282	IPR013200	HAD superfamily hydrolase-like, type 3	
650726482	245	1	228	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
650726482	245	2	78	Gene3D	G3DSA:3.40.50.1000	IPR023214	HAD-like domain	
650726482	245	176	227	Gene3D	G3DSA:3.40.50.1000	IPR023214	HAD-like domain	
650726482	245	93	175	Gene3D	G3DSA:3.30.980.20			
650726483	460	305	455	Pfam	PF01050	IPR001538	Mannose-6-phosphate isomerase, type II, C-terminal	GO:0016779|GO:0005976
650726483	460	2	273	Pfam	PF00483	IPR005835	Nucleotidyl transferase	GO:0009058|GO:0016779
650726483	460	3	458	TIGRFAM	TIGR01479	IPR006375	Mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	GO:0009103|GO:0016779
650726483	460	186	459	SUPERFAMILY	SSF51182	IPR011051	RmlC-like cupin domain	
650726483	460	343	460	Gene3D	G3DSA:2.60.120.10	IPR014710	RmlC-like jelly roll fold	
650726483	460	1	257	Gene3D	G3DSA:3.90.550.10			
650726483	460	1	267	SUPERFAMILY	SSF53448			
650726483	460	1	314	PANTHER	PTHR12526			
650726483	460	1	314	PANTHER	PTHR12526:SF1			
650726484	466	104	118	PRINTS	PR00509	IPR005841	Alpha-D-phosphohexomutase superfamily	GO:0005975|GO:0016868
650726484	466	184	203	PRINTS	PR00509	IPR005841	Alpha-D-phosphohexomutase superfamily	GO:0005975|GO:0016868
650726484	466	218	231	PRINTS	PR00509	IPR005841	Alpha-D-phosphohexomutase superfamily	GO:0005975|GO:0016868
650726484	466	246	261	PRINTS	PR00509	IPR005841	Alpha-D-phosphohexomutase superfamily	GO:0005975|GO:0016868
650726484	466	399	452	Pfam	PF00408	IPR005843	Alpha-D-phosphohexomutase, C-terminal	GO:0005975|GO:0016868
650726484	466	12	147	Pfam	PF02878	IPR005844	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I	GO:0005975|GO:0016868
650726484	466	166	266	Pfam	PF02879	IPR005845	Alpha-D-phosphohexomutase, alpha/beta/alpha domain II	GO:0016868|GO:0005975
650726484	466	271	379	Pfam	PF02880	IPR005846	Alpha-D-phosphohexomutase, alpha/beta/alpha domain III	GO:0016868|GO:0005975
650726484	466	9	190	SUPERFAMILY	SSF53738	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
650726484	466	13	159	Gene3D	G3DSA:3.40.120.10	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
650726484	466	166	269	SUPERFAMILY	SSF53738	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
650726484	466	187	261	Gene3D	G3DSA:3.40.120.10	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
650726484	466	263	379	Gene3D	G3DSA:3.40.120.10	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
650726484	466	271	377	SUPERFAMILY	SSF53738	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
650726484	466	12	454	TIGRFAM	TIGR03990	IPR024086	Phosphoglucosamine mutase, archaeal-related	GO:0008966
650726484	466	10	454	PANTHER	PTHR22573			
650726484	466	10	454	PANTHER	PTHR22573:SF15			
650726484	466	368	465	SUPERFAMILY	SSF55957			
650726484	466	390	464	Gene3D	G3DSA:3.30.310.50			
650726488	299	8	141	Pfam	PF03069	IPR004304	Acetamidase/Formamidase	GO:0016811|GO:0008152
650726488	299	144	285	Pfam	PF03069	IPR004304	Acetamidase/Formamidase	GO:0016811|GO:0008152
650726488	299	1	285	PANTHER	PTHR31891			
650726488	299	2	287	SUPERFAMILY	SSF141130			
650726488	299	4	81	Gene3D	G3DSA:2.60.120.580			
650726488	299	125	207	Gene3D	G3DSA:2.60.120.580			
650726488	299	211	288	Gene3D	G3DSA:3.10.28.20			
650726489	263	2	231	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0016887|GO:0005524
650726489	263	41	162	Pfam	PF00005	IPR003439	ABC transporter-like	GO:0016887|GO:0005524
650726489	263	26	216	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
650726489	263	13	193	TIGRFAM	TIGR01166	IPR005876	Cobalt transport protein ATP-binding subunit	GO:0006824
650726489	263	134	148	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
650726489	263	1	221	Gene3D	G3DSA:3.40.50.300			
650726489	263	1	224	SUPERFAMILY	SSF52540			
650726489	263	1	238	PANTHER	PTHR24220			
650726489	263	1	238	PANTHER	PTHR24220:SF66			
650726490	218	6	192	Pfam	PF02361	IPR003339	ABC/ECF transporter, transmembrane component	
650726491	82	8	78	Pfam	PF13190	IPR025937	PDGLE domain	
650726492	204	2	198	Pfam	PF01891	IPR002751	Cobalamin (vitamin B12) biosynthesis CbiM family	GO:0016021|GO:0000041
650726494	576	450	502	Pfam	PF00571	IPR000644	Cystathionine beta-synthase, core	GO:0005515
650726494	576	454	510	ProSiteProfiles	PS51371	IPR000644	Cystathionine beta-synthase, core	GO:0005515
650726494	576	457	505	SMART	SM00116	IPR000644	Cystathionine beta-synthase, core	GO:0005515
650726494	576	510	565	Pfam	PF00571	IPR000644	Cystathionine beta-synthase, core	GO:0005515
650726494	576	514	572	ProSiteProfiles	PS51371	IPR000644	Cystathionine beta-synthase, core	GO:0005515
650726494	576	517	567	SMART	SM00116	IPR000644	Cystathionine beta-synthase, core	GO:0005515
650726494	576	76	416	Pfam	PF00654	IPR001807	Chloride channel, voltage gated	GO:0005247|GO:0055085|GO:0016020|GO:0006821
650726494	576	89	106	PRINTS	PR00762	IPR001807	Chloride channel, voltage gated	GO:0005247|GO:0055085|GO:0016020|GO:0006821
650726494	576	169	188	PRINTS	PR00762	IPR001807	Chloride channel, voltage gated	GO:0005247|GO:0055085|GO:0016020|GO:0006821
650726494	576	334	354	PRINTS	PR00762	IPR001807	Chloride channel, voltage gated	GO:0005247|GO:0055085|GO:0016020|GO:0006821
650726494	576	367	383	PRINTS	PR00762	IPR001807	Chloride channel, voltage gated	GO:0005247|GO:0055085|GO:0016020|GO:0006821
650726494	576	385	404	PRINTS	PR00762	IPR001807	Chloride channel, voltage gated	GO:0005247|GO:0055085|GO:0016020|GO:0006821
650726494	576	8	437	SUPERFAMILY	SSF81340	IPR014743	Chloride channel, core	GO:0005216|GO:0055085
650726494	576	13	437	Gene3D	G3DSA:1.10.3080.10	IPR014743	Chloride channel, core	GO:0005216|GO:0055085
650726494	576	4	568	PANTHER	PTHR11689			
650726494	576	4	568	PANTHER	PTHR11689:SF14			
650726494	576	444	567	SUPERFAMILY	SSF54631			
650726494	576	445	568	Gene3D	G3DSA:3.10.580.10			
650726495	446	18	420	Pfam	PF00999	IPR006153	Cation/H+ exchanger	GO:0015299|GO:0055085|GO:0006812|GO:0016021
650726495	446	6	437	PANTHER	PTHR32507			
650726496	285	18	281	TIGRFAM	TIGR01230	IPR005925	Agmatinase-related	
650726496	285	2	285	PIRSF	PIRSF036979	IPR006035	Ureohydrolase	GO:0046872|GO:0016813
650726496	285	13	285	ProSiteProfiles	PS51409	IPR006035	Ureohydrolase	GO:0046872|GO:0016813
650726496	285	14	285	PANTHER	PTHR11358	IPR006035	Ureohydrolase	GO:0046872|GO:0016813
650726496	285	22	280	Pfam	PF00491	IPR006035	Ureohydrolase	GO:0046872|GO:0016813
650726496	285	12	283	Gene3D	G3DSA:3.40.800.10	IPR023696	Ureohydrolase domain	
650726496	285	14	285	PANTHER	PTHR11358:SF12			
650726496	285	15	283	SUPERFAMILY	SSF52768			
650726497	136	1	136	PIRSF	PIRSF003025	IPR001884	Translation elongation factor IF5A	GO:0006452|GO:0043022|GO:0008612|GO:0003746|GO:0003723|GO:0045901|GO:0045905
650726497	136	4	134	TIGRFAM	TIGR00037	IPR001884	Translation elongation factor IF5A	GO:0006452|GO:0043022|GO:0008612|GO:0003746|GO:0003723|GO:0045901|GO:0045905
650726497	136	9	134	PANTHER	PTHR11673	IPR001884	Translation elongation factor IF5A	GO:0006452|GO:0043022|GO:0008612|GO:0003746|GO:0003723|GO:0045901|GO:0045905
650726497	136	5	78	SUPERFAMILY	SSF50104	IPR008991	Translation protein SH3-like	
650726497	136	71	134	Gene3D	G3DSA:2.40.50.140	IPR012340	Nucleic acid-binding, OB-fold	
650726497	136	9	42	Pfam	PF08207	IPR013185	Translation elongation factor, KOW-like	
650726497	136	6	70	Gene3D	G3DSA:2.30.30.30	IPR014722	Translation protein SH3-like, subgroup	
650726497	136	71	132	SUPERFAMILY	SSF50249	IPR016027	Nucleic acid-binding, OB-fold-like	
650726497	136	35	42	ProSitePatterns	PS00302	IPR019769	Translation elongation factor, IF5A, hypusine site	GO:0043022|GO:0003746|GO:0006452|GO:0003723|GO:0045905|GO:0045901
650726497	136	70	134	Pfam	PF01287	IPR020189	Translation elongation factor, IF5A C-terminal	GO:0006452|GO:0003746|GO:0003723|GO:0045901|GO:0045905|GO:0043022
650726497	136	3	133	Hamap	MF_00085	IPR022847	Translation elongation factor IF5A, archaeal	
650726497	136	9	134	PANTHER	PTHR11673:SF1	IPR022847	Translation elongation factor IF5A, archaeal	
650726498	438	1	409	ProSiteProfiles	PS50267	IPR000175	Sodium:neurotransmitter symporter	GO:0006836|GO:0005328|GO:0016021
650726498	438	9	374	SUPERFAMILY	SSF161070			
650726499	219	2	219	PANTHER	PTHR12636	IPR005304	Ribosomal biogenesis, methyltransferase, EMG1/NEP1	GO:0008168
650726499	219	5	215	Pfam	PF03587	IPR005304	Ribosomal biogenesis, methyltransferase, EMG1/NEP1	GO:0008168
650726499	219	2	216	Hamap	MF_00554	IPR023503	Ribosome biogenesis protein NEP1, archaea	GO:0008168
650726499	219	1	217	SUPERFAMILY	SSF75217			
650726499	219	2	219	PANTHER	PTHR12636:SF5			
650726500	354	3	347	Pfam	PF03435	IPR005097	Saccharopine dehydrogenase / Homospermidine synthase	GO:0016491|GO:0055114
650726500	354	1	113	Gene3D	G3DSA:3.40.50.720	IPR016040	NAD(P)-binding domain	GO:0000166
650726500	354	1	166	SUPERFAMILY	SSF51735			
650726500	354	2	201	PANTHER	PTHR11133			
650726500	354	2	201	PANTHER	PTHR11133:SF1			
650726500	354	118	252	SUPERFAMILY	SSF55347			
650726500	354	119	310	Gene3D	G3DSA:3.30.360.10			
650726501	201	30	112	Pfam	PF00149	IPR004843	Metallophosphoesterase domain	GO:0016787
650726501	201	30	140	SUPERFAMILY	SSF56300			
650726501	201	30	171	Gene3D	G3DSA:3.60.21.10			
650726501	201	76	97	Coils	Coil			
650726502	332	200	221	Coils	Coil			
650726502	332	287	315	Coils	Coil			
650726503	225	9	213	Pfam	PF03192	IPR005489	Protein of unknown function DUF257	
650726504	215	5	212	Pfam	PF03192	IPR005489	Protein of unknown function DUF257	
650726505	310	31	307	Pfam	PF01189	IPR001678	Bacterial Fmu (Sun)/eukaryotic nucleolar NOL1/Nop2p	
650726505	310	42	308	TIGRFAM	TIGR00446	IPR011023	Nop2p	GO:0008757|GO:0006364|GO:0003723
650726505	310	182	193	ProSitePatterns	PS01153	IPR018314	Bacterial Fmu (Sun)/eukaryotic nucleolar NOL1/Nop2p, conserved site	GO:0008168|GO:0003723
650726505	310	88	102	PRINTS	PR02008	IPR023267	RNA (C5-cytosine) methyltransferase	
650726505	310	117	127	PRINTS	PR02008	IPR023267	RNA (C5-cytosine) methyltransferase	
650726505	310	183	195	PRINTS	PR02008	IPR023267	RNA (C5-cytosine) methyltransferase	
650726505	310	233	249	PRINTS	PR02008	IPR023267	RNA (C5-cytosine) methyltransferase	
650726505	310	291	308	PRINTS	PR02008	IPR023267	RNA (C5-cytosine) methyltransferase	
650726505	310	7	309	SUPERFAMILY	SSF53335			
650726505	310	9	310	PANTHER	PTHR22807			
650726505	310	41	94	Gene3D	G3DSA:3.30.70.1170			
650726505	310	97	308	Gene3D	G3DSA:3.40.50.150			
650726506	315	8	310	TIGRFAM	TIGR00658	IPR002292	Ornithine/putrescine carbamoyltransferase	GO:0016743
650726506	315	51	65	PRINTS	PR00102	IPR002292	Ornithine/putrescine carbamoyltransferase	GO:0016743
650726506	315	84	97	PRINTS	PR00102	IPR002292	Ornithine/putrescine carbamoyltransferase	GO:0016743
650726506	315	124	138	PRINTS	PR00102	IPR002292	Ornithine/putrescine carbamoyltransferase	GO:0016743
650726506	315	227	237	PRINTS	PR00102	IPR002292	Ornithine/putrescine carbamoyltransferase	GO:0016743
650726506	315	289	300	PRINTS	PR00102	IPR002292	Ornithine/putrescine carbamoyltransferase	GO:0016743
650726506	315	4	313	SUPERFAMILY	SSF53671	IPR006130	Aspartate/ornithine carbamoyltransferase	GO:0016743|GO:0016597|GO:0006520
650726506	315	53	60	ProSitePatterns	PS00097	IPR006130	Aspartate/ornithine carbamoyltransferase	GO:0016743|GO:0016597|GO:0006520
650726506	315	53	72	PRINTS	PR00100	IPR006130	Aspartate/ornithine carbamoyltransferase	GO:0016743|GO:0016597|GO:0006520
650726506	315	135	146	PRINTS	PR00100	IPR006130	Aspartate/ornithine carbamoyltransferase	GO:0016743|GO:0016597|GO:0006520
650726506	315	263	272	PRINTS	PR00100	IPR006130	Aspartate/ornithine carbamoyltransferase	GO:0016743|GO:0016597|GO:0006520
650726506	315	275	298	PRINTS	PR00100	IPR006130	Aspartate/ornithine carbamoyltransferase	GO:0016743|GO:0016597|GO:0006520
650726506	315	154	308	Pfam	PF00185	IPR006131	Aspartate/ornithine carbamoyltransferase, Asp/Orn-binding domain	GO:0016597|GO:0016743|GO:0006520
650726506	315	8	149	Pfam	PF02729	IPR006132	Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding	GO:0006520|GO:0016743
650726506	315	7	311	Hamap	MF_01109	IPR024904	Ornithine carbamoyltransferase	GO:0004585|GO:0006591
650726506	315	1	305	PANTHER	PTHR11405			
650726506	315	2	144	Gene3D	G3DSA:3.40.50.1370			
650726506	315	145	297	Gene3D	G3DSA:3.40.50.1370			
650726507	244	1	218	Hamap	MF_01408	IPR003669	Thymidylate synthase ThyX	GO:0050797|GO:0050660|GO:0006231
650726507	244	3	198	SUPERFAMILY	SSF69796	IPR003669	Thymidylate synthase ThyX	GO:0050797|GO:0050660|GO:0006231
650726507	244	4	209	ProSiteProfiles	PS51331	IPR003669	Thymidylate synthase ThyX	GO:0050797|GO:0050660|GO:0006231
650726507	244	5	199	TIGRFAM	TIGR02170	IPR003669	Thymidylate synthase ThyX	GO:0050797|GO:0050660|GO:0006231
650726507	244	6	198	Pfam	PF02511	IPR003669	Thymidylate synthase ThyX	GO:0050797|GO:0050660|GO:0006231
650726508	176	2	168	Pfam	PF03192	IPR005489	Protein of unknown function DUF257	
650726509	172	19	162	PANTHER	PTHR23089	IPR001310	Histidine triad (HIT) protein	
650726509	172	22	132	ProSiteProfiles	PS51084	IPR001310	Histidine triad (HIT) protein	
650726509	172	34	125	Pfam	PF01230	IPR001310	Histidine triad (HIT) protein	
