gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2518820834	93	4	91	2.3e-32	97.4	TIGR00251	TIGR00251 family protein
2518820837	570	6	567	0.0e+00	722	TIGR00389	glycyl-tRNA synthetase, dimeric type
2518820841	456	17	428	6.5e-129	416.2	TIGR00797	putative efflux protein, MATE family
2518820845	378	6	378	8.9e-101	323.9	TIGR00308	tRNA(guanine-26,N2-N2) methyltransferase
2518820849	345	1	344	2.7e-114	368	TIGR00111	putative translation factor pelota
2518820854	658	2	161	2.9e-14	40.2	TIGR00231	small GTP-binding protein domain
2518820854	658	9	625	0.0e+00	637.6	TIGR00437	ferrous iron transporter FeoB
2518820855	89	17	78	3.5e-07	16.8	TIGR04085	radical SAM additional 4Fe4S-binding domain
2518820857	735	4	549	0.0e+00	587.8	TIGR00398	methionyl-tRNA synthetase
2518820857	735	594	735	1.1e-41	129.1	TIGR00399	methionyl-tRNA synthetase C-terminal region/beta chain
2518820866	483	6	483	0.0e+00	601.5	TIGR00408	prolyl-tRNA synthetase, family I
2518820871	218	1	211	7.7e-15	41.4	TIGR00040	phosphoesterase, MJ0936 family
2518820894	141	1	135	1.0e-29	89.5	TIGR00072	hydrogenase maturation protease
2518820896	445	2	437	3.0e-105	338.4	TIGR01980	FeS assembly protein SufB
2518820897	246	2	240	5.5e-86	273.9	TIGR01978	FeS assembly ATPase SufC
2518820898	634	23	628	0.0e+00	1104.4	TIGR00764	lon-related putative ATP-dependent protease
2518820900	127	3	127	2.6e-53	165.7	TIGR00004	endoribonuclease L-PSP, putative
2518820905	237	7	236	9.5e-57	178.4	TIGR00297	TIGR00297 family protein
2518820926	417	9	416	0.0e+00	601.9	TIGR03676	peptide chain release factor 1, archaeal and eukaryotic forms
2518820927	642	10	371	1.5e-80	257.1	TIGR00456	arginyl-tRNA synthetase
2518820931	428	10	409	5.3e-128	413.2	TIGR03026	nucleotide sugar dehydrogenase
2518820932	377	1	364	0.0e+00	429.8	TIGR00236	UDP-N-acetylglucosamine 2-epimerase
2518820938	176	21	176	4.2e-54	168.6	TIGR00942	Monovalent Cation (K+ or Na+):Proton Antiporter-3 (CPA3) subfamily
2518820940	135	10	110	1.0e-31	95.4	TIGR01300	monovalent cation/proton antiporter, MnhG/PhaG subunit
2518820944	495	10	468	2.5e-76	243.5	TIGR01770	proton-translocating NADH-quinone oxidoreductase, chain N
2518820947	195	14	156	3.3e-48	149.4	TIGR01957	NADH-quinone oxidoreductase, B subunit
2518820952	433	19	432	7.5e-101	324	TIGR00801	uracil-xanthine permease
2518820953	447	13	430	3.0e-103	331.6	TIGR00700	4-aminobutyrate aminotransferase, prokaryotic type
2518820959	105	20	102	1.6e-23	68.9	TIGR00411	small redox-active disulfide protein 1
2518820964	155	7	152	1.3e-47	147.4	TIGR00481	Raf kinase inhibitor-like protein, YbhB/YbcL family
2518820976	86	1	85	1.0e-40	124.2	TIGR00280	ribosomal protein L37a
2518820980	116	4	113	1.1e-43	133.8	TIGR02338	prefoldin, beta subunit, archaeal
2518820996	411	7	401	0.0e+00	453.7	TIGR00306	2,3-bisphosphoglycerate-independent phosphoglycerate mutase, archaeal form
2518820999	250	6	202	2.9e-56	176.4	TIGR02170	thymidylate synthase, flavin-dependent
2518821002	286	1	282	0.0e+00	459.1	TIGR00658	ornithine carbamoyltransferase
2518821004	309	41	308	7.9e-93	297.5	TIGR00446	NOL1/NOP2/sun family putative RNA methylase
2518821004	309	9	309	5.3e-60	190.7	TIGR00563	ribosomal RNA small subunit methyltransferase RsmB
2518821010	136	1	134	4.2e-51	158.3	TIGR00037	translation initiation factor eIF-5A
2518821011	285	15	282	6.2e-71	225.2	TIGR01230	agmatinase
2518821017	420	4	380	2.1e-130	421.4	TIGR00375	TIGR00375 family protein
2518821018	322	2	309	1.5e-89	286.1	TIGR01379	thiamine-monophosphate kinase
2518821019	279	1	151	4.4e-22	64.9	TIGR00374	conserved hypothetical protein
2518821024	593	4	194	3.1e-36	111.1	TIGR01564	S-layer protein, MJ0822 family
2518821028	272	14	266	9.7e-80	253.5	TIGR00755	dimethyladenosine transferase
2518821032	386	6	386	0.0e+00	473.4	TIGR01213	TIGR01213 family protein
2518821034	439	31	434	0.0e+00	659.4	TIGR02153	glutamyl-tRNA(Gln) amidotransferase, subunit D
2518821034	439	92	430	0.0e+00	501.4	TIGR00519	L-asparaginases, type I
2518821035	630	4	628	0.0e+00	796.1	TIGR00134	glutamyl-tRNA(Gln) amidotransferase, subunit E
2518821036	359	166	331	1.7e-20	59.6	TIGR00231	small GTP-binding protein domain
2518821039	419	1	398	0.0e+00	508.9	TIGR03992	UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
2518821039	419	2	345	1.8e-78	250.8	TIGR01208	glucose-1-phosphate thymidylylransferase, long form
2518821043	295	1	204	3.0e-42	131.8	TIGR00500	methionine aminopeptidase, type I
2518821043	295	1	295	1.1e-120	389.6	TIGR00501	methionine aminopeptidase, type II
2518821044	493	95	469	1.9e-114	368.7	TIGR00933	potassium uptake protein, TrkH family
2518821047	177	1	175	2.0e-49	153.8	TIGR00318	adenylyl cyclase CyaB, putative
2518821053	264	34	263	1.3e-90	288.7	TIGR00055	undecaprenyl diphosphate synthase
2518821056	626	20	604	0.0e+00	580.9	TIGR00418	threonyl-tRNA synthetase
2518821075	333	89	295	4.8e-70	221.5	TIGR00706	signal peptide peptidase SppA, 36K type
2518821078	272	12	267	2.8e-73	232.7	TIGR01496	dihydropteroate synthase
2518821080	322	1	308	1.4e-52	164.8	TIGR00144	beta-RFAP synthase
2518821085	421	2	409	5.7e-118	380.3	TIGR00148	UbiD family decarboxylases
2518821087	267	1	223	4.2e-55	172.9	TIGR00071	pseudouridylate synthase I
2518821088	568	1	562	0.0e+00	580.7	TIGR00471	phenylalanyl-tRNA synthetase, beta subunit
2518821091	500	159	498	1.1e-96	309.9	TIGR00468	phenylalanyl-tRNA synthetase, alpha subunit
2518821092	350	6	337	2.9e-25	76	TIGR01202	2-desacetyl-2-hydroxyethyl bacteriochlorophyllide A dehydrogenase
2518821092	350	7	347	0.0e+00	591	TIGR00692	L-threonine 3-dehydrogenase
2518821094	406	1	406	0.0e+00	562.1	TIGR00533	3-hydroxy-3-methylglutaryl Coenzyme A reductase, hydroxymethylglutaryl-CoA reductase (NADP)
2518821096	130	1	127	1.3e-51	160.2	TIGR00307	ribosomal protein S8.e
2518821098	533	1	525	0.0e+00	843.8	TIGR00337	CTP synthase
2518821103	381	14	368	1.5e-125	405	TIGR01891	amidohydrolase
2518821105	245	2	225	3.4e-78	250	TIGR01487	sucrose-phosphate phosphatase-like hydrolase, Archaeal
2518821105	245	4	197	1.5e-18	55.2	TIGR01484	HAD-superfamily hydrolase, subfamily IIB
2518821105	245	5	232	1.6e-74	237.9	TIGR01482	sucrose-phosphate phosphatase subfamily
2518821106	415	6	415	2.7e-87	279.7	TIGR00094	tRNA pseudouridine synthase, TruD family
2518821107	118	4	118	7.4e-47	144.6	TIGR00283	peptidyl-tRNA hydrolase
2518821109	438	5	438	0.0e+00	614.1	TIGR00458	aspartyl-tRNA synthetase, archaeal type
2518821109	438	5	438	2.6e-97	313.4	TIGR00457	asparaginyl-tRNA synthetase
2518821111	206	30	112	7.6e-14	37.6	TIGR00277	uncharacterized domain HDIG
2518821114	214	1	192	4.2e-26	80.5	TIGR01428	2-haloalkanoic acid dehalogenase, type II
2518821114	214	1	207	6.8e-56	177.8	TIGR02253	HAD superfamily (subfamily IA) hydrolase, TIGR02253
2518821114	214	36	179	2.8e-14	42.2	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
2518821114	214	38	185	4.3e-16	47.8	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2518821116	406	2	207	1.7e-86	276.1	TIGR03128	3-hexulose-6-phosphate synthase
2518821116	406	219	406	1.5e-77	246.6	TIGR03127	6-phospho 3-hexuloisomerase
2518821121	1228	1	1219	0.0e+00	1473	TIGR01054	reverse gyrase
2518821126	261	43	239	1.7e-50	158.3	TIGR01877	CRISPR-associated endoribonuclease Cas6
2518821127	428	63	365	1.9e-89	286.1	TIGR01908	CRISPR-associated protein Cas8a1/Cst1, subtype I-B/TNEAP
2518821128	362	12	353	2.5e-84	270	TIGR02585	CRISPR-associated protein Cas7/Cst2/DevR, subtype I-B/TNEAP
2518821128	362	9	276	4.2e-42	130.9	TIGR01875	CRISPR-associated autoregulator DevR family
2518821129	205	1	195	4.5e-61	193.2	TIGR01895	CRISPR-associated protein Cas5, subtype I-B/TNEAP
2518821129	205	1	44	1.2e-21	63.4	TIGR02593	CRISPR-associated protein Cas5, N-terminal domain
2518821130	725	14	207	4.0e-32	98.8	TIGR01596	CRISPR-associated endonuclease Cas3-HD
2518821130	725	244	586	1.3e-105	340.4	TIGR01587	CRISPR-associated helicase Cas3
2518821131	190	32	190	3.2e-27	81.6	TIGR00372	CRISPR-associated protein Cas4
2518821132	326	4	326	0.0e+00	432.5	TIGR03641	CRISPR-associated endonuclease Cas1, subtype I-B/HMARI/TNEAP
2518821132	326	5	321	3.2e-98	315.7	TIGR00287	CRISPR-associated endonuclease Cas1
2518821134	85	1	83	2.8e-16	45.8	TIGR01573	CRISPR-associated endoribonuclease Cas2
2518821136	226	4	224	1.3e-90	289	TIGR02187	Glutaredoxin-like domain protein
2518821139	396	6	304	3.4e-79	252.6	TIGR02032	geranylgeranyl reductase family
2518821140	716	6	665	0.0e+00	946.8	TIGR01057	DNA topoisomerase I, archaeal
2518821143	199	2	190	3.2e-74	234.9	TIGR03875	RNA ligase partner, MJ_0950 family
2518821146	769	33	762	0.0e+00	552.7	TIGR02123	TRAP transporter, 4TM/12TM fusion protein
2518821148	345	1	336	5.5e-109	349.8	TIGR02122	TRAP transporter solute receptor, TAXI family
2518821150	372	24	370	0.0e+00	452.7	TIGR00065	cell division protein FtsZ
2518821151	61	3	61	9.8e-23	66	TIGR00327	protein translocase SEC61 complex gamma subunit, archaeal and eukaryotic
2518821152	152	7	151	8.5e-56	174.1	TIGR00405	ribosomal protein L24p/L26e, archaeal
2518821156	105	1	105	7.8e-46	141	TIGR03685	50S ribosomal protein L12P
2518821159	156	2	153	4.7e-48	149.3	TIGR02274	deoxycytidine triphosphate deaminase
2518821161	424	4	392	0.0e+00	470.9	TIGR04013	B12-binding domain/radical SAM domain protein, MJ_1487 family
2518821164	573	3	573	0.0e+00	702.7	TIGR00463	glutamyl-tRNA synthetase, archaeal and eukaryotic family
2518821166	830	109	691	0.0e+00	843.5	TIGR02094	alpha-glucan phosphorylases
2518821170	205	1	194	7.6e-62	194.5	TIGR00041	thymidylate kinase
2518821197	1122	521	1122	0.0e+00	1047.7	TIGR03670	DNA-directed RNA polymerase subunit B
2518821198	905	5	894	0.0e+00	1421.3	TIGR02390	DNA-directed RNA polymerase subunit A'
2518821199	391	15	383	0.0e+00	505.3	TIGR02389	DNA-directed RNA polymerase, subunit A''
2518821201	145	1	145	2.0e-63	199.1	TIGR01952	NusA family KH domain protein, archaeal
2518821202	147	9	147	2.5e-85	269.3	TIGR00982	ribosomal protein S23 (S12)
2518821203	215	14	215	3.0e-93	296.7	TIGR01028	ribosomal protein S7(archaeal)/S5(eukaryotic)
2518821211	417	247	328	2.5e-28	84.7	TIGR01766	transposase, IS605 OrfB family, central region
2518821220	266	2	266	1.4e-78	249.8	TIGR00162	TIGR00162 family protein
2518821221	191	1	187	2.1e-21	62.8	TIGR00123	cobalamin biosynthesis protein CbiM
2518821224	263	11	196	4.0e-72	227.7	TIGR01166	cobalt transport protein ATP-binding subunit
2518821226	456	2	450	0.0e+00	594.8	TIGR03990	phosphoglucosamine mutase
2518821228	465	1	464	0.0e+00	519	TIGR01479	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase
2518821234	314	3	299	3.7e-100	320.8	TIGR02651	ribonuclease Z
2518821237	340	6	333	3.6e-89	285.2	TIGR00816	C4-dicarboxylate transporter/malic acid transport protein
2518821240	139	1	136	5.9e-26	77	TIGR00100	hydrogenase nickel insertion protein HypA
2518821242	171	13	158	1.7e-33	102.5	TIGR00142	hydrogenase maturation protease HycI
2518821242	171	14	154	3.7e-34	104.9	TIGR00072	hydrogenase maturation protease
2518821244	74	1	74	8.7e-32	95.1	TIGR00074	hydrogenase assembly chaperone HypC/HupF
2518821245	370	1	369	0.0e+00	431.1	TIGR00075	hydrogenase expression/formation protein HypD
2518821246	772	6	757	0.0e+00	869.4	TIGR00143	[NiFe] hydrogenase maturation protein HypF
2518821249	338	4	338	7.9e-126	405.5	TIGR02124	hydrogenase expression/formation protein HypE
2518821251	399	5	398	0.0e+00	442.3	TIGR01979	cysteine desulfurases, SufSfamily
2518821255	544	22	540	0.0e+00	725.6	TIGR03801	aspartate 4-decarboxylase
2518821259	441	4	436	0.0e+00	595.4	TIGR03385	CoA-disulfide reductase
2518821267	784	6	771	0.0e+00	964.1	TIGR01418	phosphoenolpyruvate synthase
2518821268	456	20	441	5.5e-77	245.2	TIGR00797	putative efflux protein, MATE family
2518821269	476	20	421	6.7e-77	244.9	TIGR00797	putative efflux protein, MATE family
2518821270	222	9	219	9.5e-80	253.2	TIGR01091	uracil phosphoribosyltransferase
2518821290	393	238	317	1.1e-29	89	TIGR01766	transposase, IS605 OrfB family, central region
2518821291	202	3	51	3.6e-19	55.2	TIGR01764	DNA binding domain, excisionase family
2518821292	163	5	129	9.3e-13	34.7	TIGR00305	putative toxin-antitoxin system toxin component, PIN family
2518821295	227	4	223	5.6e-86	273.5	TIGR00021	ribose 5-phosphate isomerase
2518821297	443	47	360	3.5e-46	143.8	TIGR00260	threonine synthase
2518821298	648	12	648	0.0e+00	993	TIGR03675	arCOG00543 universal archaeal KH-domain/beta-lactamase-domain protein
2518821299	203	7	190	1.9e-80	254.9	TIGR03634	proteasome endopeptidase complex, archaeal, beta subunit
2518821309	138	4	131	3.2e-36	110.6	TIGR02793	nickel-responsive transcriptional regulator NikR
2518821311	334	113	292	1.7e-31	96.3	TIGR00271	uncharacterized hydrophobic domain
2518821311	334	70	333	1.1e-43	136.8	TIGR00341	TIGR00341 family protein
2518821318	966	7	966	0.0e+00	1187.7	TIGR00395	leucyl-tRNA synthetase, archaeal and cytosolic family
2518821321	510	1	489	2.4e-63	200.5	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2518821325	444	2	444	0.0e+00	519.6	TIGR00649	conserved hypothetical protein
2518821326	390	30	371	0.0e+00	438.2	TIGR02151	isopentenyl-diphosphate delta-isomerase, type 2
2518821329	334	7	298	2.5e-89	286.4	TIGR00549	mevalonate kinase
2518821331	278	18	257	4.7e-99	317.7	TIGR01718	uridine phosphorylase
2518821331	278	20	256	5.3e-36	111.2	TIGR00107	purine-nucleoside phosphorylase, family 1 (deoD)
2518821335	267	3	248	1.0e-98	315.5	TIGR01694	5'-deoxy-5'-methylthioadenosine phosphorylase
2518821350	201	3	198	2.5e-102	327.5	TIGR01012	ribosomal protein Sa(cytosolic)/S2(archaeal)
2518821355	135	3	135	1.7e-65	205.3	TIGR03627	archaeal ribosomal protein S9P
2518821356	142	2	142	2.5e-68	215	TIGR01077	ribosomal protein L13, archaeal/eukaryotic
2518821360	138	14	130	2.7e-70	220.5	TIGR03628	archaeal ribosomal protein S11P
2518821361	180	1	161	5.6e-80	253.1	TIGR01018	ribosomal protein S4(archaeal type)/S9(eukaryote cytosolic type)
2518821362	149	4	148	3.9e-65	204.6	TIGR03629	archaeal ribosomal protein S13P
2518821364	334	14	334	0.0e+00	453.3	TIGR00425	rRNA pseudouridine synthase, putative
2518821364	334	224	325	1.3e-13	38.9	TIGR00451	uncharacterized domain 2
2518821364	334	45	220	3.2e-35	109.3	TIGR00431	tRNA pseudouridine 55 synthase
2518821367	197	6	175	5.8e-66	208.7	TIGR02173	cytidylate kinase, putative
2518821371	481	27	472	2.5e-95	305.7	TIGR00967	preprotein translocase, SecY subunit
2518821373	155	4	155	5.3e-67	210.8	TIGR01309	50S ribosomal protein L30P, archaeal
2518821374	235	8	222	1.5e-109	350.4	TIGR01020	ribosomal protein S5(archaeal type)/S2(eukaryote cytosolic type)
2518821378	184	8	177	2.3e-83	264.3	TIGR03653	archaeal ribosomal protein L6P
2518821383	121	5	120	9.6e-62	192.7	TIGR01080	ribosomal protein L24p/L26e, archaeal/eukaryotic
2518821384	141	10	141	5.2e-64	200.1	TIGR03673	50S ribosomal protein L14P
2518821385	111	4	105	1.0e-50	156.2	TIGR03630	archaeal ribosomal protein S17P
2518821387	88	1	87	4.6e-38	115.7	TIGR01158	translation initation factor SUI1, putative, prokaryotic
2518821388	66	5	61	6.6e-24	70	TIGR00012	ribosomal protein L29
2518821389	210	3	197	1.6e-97	312	TIGR01008	ribosomal protein S3, eukaryotic/archaeal type
2518821389	210	4	189	9.6e-32	97.4	TIGR01009	ribosomal protein S3, bacterial type
2518821390	156	8	154	2.4e-70	221.3	TIGR01038	ribosomal protein L22(archaeal)/L17(eukaryotic/archaeal)
2518821391	135	35	125	2.6e-30	91.8	TIGR01050	ribosomal protein S19, bacterial/organelle
2518821391	135	5	135	4.5e-69	217.6	TIGR01025	ribosomal protein S19(archaeal)/S15(eukaryotic)
2518821393	86	10	86	3.9e-43	132	TIGR03636	archaeal ribosomal protein L23
2518821394	255	1	253	5.6e-121	388.7	TIGR03672	50S ribosomal protein L4P
2518821395	347	5	346	0.0e+00	452.9	TIGR03626	archaeal ribosomal protein L3
2518821397	380	9	380	0.0e+00	491.3	TIGR01209	RNA ligase, Pab1020 family
2518821398	182	1	171	1.1e-67	213.1	TIGR00279	ribosomal protein L10.e
2518821405	952	89	493	1.2e-122	395.8	TIGR01316	glutamate synthase (NADPH), homotetrameric
2518821407	154	5	148	1.8e-46	144	TIGR01958	NADH-quinone oxidoreductase, E subunit
2518821414	344	4	325	0.0e+00	428.2	TIGR03399	RNA 3'-phosphate cyclase
2518821417	170	1	157	5.9e-41	126.3	TIGR00040	phosphoesterase, MJ0936 family
2518821419	2019	331	428	7.1e-24	71.9	TIGR01445	intein N-terminal splicing region
2518821419	2019	782	804	5.5e-12	32.9	TIGR01443	intein C-terminal splicing region
2518821420	143	10	143	4.9e-55	171.2	TIGR00311	translation initiation factor aIF-2, beta subunit, putative
2518821421	522	5	522	0.0e+00	990.1	TIGR01117	methylmalonyl-CoA decarboxylase alpha subunit
2518821422	122	2	84	1.9e-18	53.1	TIGR01195	sodium pump decarboxylases, gamma subunit
2518821424	401	23	395	0.0e+00	526.7	TIGR01109	sodium ion-translocating decarboxylase, beta subunit
2518821431	222	24	219	2.5e-64	203.2	TIGR00310	ZPR1 zinc finger domain
2518821431	222	26	192	6.4e-73	230.6	TIGR00340	ZPR1-related zinc finger protein
2518821435	249	9	238	2.3e-124	399.2	TIGR02065	archaeal exosome-like complex exonuclease 1
2518821437	236	2	232	3.9e-95	303.6	TIGR00291	rRNA metabolism protein, SBDS family
2518821438	260	8	235	3.5e-110	352.9	TIGR03633	proteasome endopeptidase complex, archaeal, alpha subunit
2518821446	635	20	625	0.0e+00	723.5	TIGR03336	indolepyruvate ferredoxin oxidoreductase, alpha subunit
2518821453	127	13	119	1.3e-14	40.5	TIGR00369	uncharacterized domain 1
2518821463	231	126	193	8.0e-10	26.4	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
2518821463	231	129	199	7.0e-11	29.6	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2518821465	1471	1	510	8.5e-105	339.4	TIGR00592	DNA polymerase (pol2)
2518821465	1471	1005	1029	7.1e-10	26.7	TIGR01443	intein C-terminal splicing region
2518821465	1471	493	591	2.9e-12	35.2	TIGR01445	intein N-terminal splicing region
2518821467	451	10	451	2.6e-73	234.5	TIGR00563	ribosomal RNA small subunit methyltransferase RsmB
2518821467	451	191	450	2.5e-62	197.5	TIGR00446	NOL1/NOP2/sun family putative RNA methylase
2518821469	205	1	201	4.1e-73	231.4	TIGR00296	uncharacterized protein, PH0010 family
2518821470	100	2	97	2.8e-32	97.5	TIGR00106	uncharacterized protein, MTH1187 family
2518821483	201	5	182	2.9e-35	107.6	TIGR00281	segregation and condensation protein B
2518821491	207	1	178	2.0e-15	43	TIGR00231	small GTP-binding protein domain
2518821495	410	7	409	0.0e+00	682.2	TIGR03680	translation initiation factor 2 subunit gamma
2518821495	410	9	196	2.7e-20	60.4	TIGR00231	small GTP-binding protein domain
2518821502	442	126	441	3.0e-75	240.9	TIGR00563	ribosomal RNA small subunit methyltransferase RsmB
2518821502	442	182	439	2.2e-64	204.2	TIGR00446	NOL1/NOP2/sun family putative RNA methylase
2518821505	344	17	325	7.5e-115	370.3	TIGR03682	diphthamide biosynthesis enzyme Dph2
2518821505	344	2	313	3.7e-94	302.6	TIGR00322	diphthamide biosynthesis enzyme Dph1/Dph2 domain
2518821526	354	1	154	6.2e-20	57.8	TIGR02228	signal peptidase I, archaeal type
2518821530	185	1	179	1.2e-71	226	TIGR00448	DNA-directed RNA polymerase (rpoE), archaeal and eukaryotic form
2518821536	196	15	190	7.5e-64	201.8	TIGR00537	HemK-related putative methylase
2518821536	196	2	180	8.3e-25	74.4	TIGR00536	HemK family putative methylases
2518821537	333	15	315	0.0e+00	426.7	TIGR03972	wyosine biosynthesis protein TYW1
2518821548	189	2	188	1.1e-84	268.5	TIGR00888	GMP synthase (glutamine-hydrolyzing), N-terminal domain or A subunit
2518821551	307	4	307	0.0e+00	499.7	TIGR00884	GMP synthase (glutamine-hydrolyzing), C-terminal domain or B subunit
2518821553	713	1	709	0.0e+00	957.6	TIGR01736	phosphoribosylformylglycinamidine synthase II
2518821554	223	2	221	5.7e-100	319.4	TIGR01737	phosphoribosylformylglycinamidine synthase I
2518821555	80	3	78	1.3e-29	88.5	TIGR00302	phosphoribosylformylglycinamidine synthase, purS protein
2518821557	438	1	419	0.0e+00	485.3	TIGR00877	phosphoribosylamine--glycine ligase
2518821558	143	3	143	1.6e-56	176.3	TIGR01162	phosphoribosylaminoimidazole carboxylase, PurE protein
2518821559	429	18	411	0.0e+00	620.8	TIGR01142	phosphoribosylglycinamide formyltransferase 2
2518821560	334	2	322	8.2e-127	408.9	TIGR00878	phosphoribosylaminoimidazole synthetase
2518821562	229	4	222	7.6e-51	159	TIGR00024	putative phosphoesterase, SbcD/Mre11-related
2518821564	231	1	231	3.4e-80	255.4	TIGR00081	phosphoribosylaminoimidazole-succinocarboxamide synthase
2518821565	444	5	438	0.0e+00	535.4	TIGR01134	amidophosphoribosyltransferase
2518821566	670	4	656	0.0e+00	883.9	TIGR01591	formate dehydrogenase, alpha subunit, archaeal-type
2518821567	197	3	194	3.6e-78	247.8	TIGR03800	pyridoxal 5'-phosphate synthase, glutaminase subunit Pdx2
2518821568	335	15	335	0.0e+00	483.3	TIGR00343	pyridoxal 5'-phosphate synthase, synthase subunit Pdx1
2518821569	277	6	273	1.1e-100	322.3	TIGR00078	nicotinate-nucleotide pyrophosphorylase
2518821571	302	1	302	8.5e-118	379	TIGR00550	quinolinate synthetase complex, A subunit
2518821572	465	1	447	0.0e+00	511.8	TIGR00551	L-aspartate oxidase
2518821575	485	14	453	0.0e+00	623.1	TIGR01302	inosine-5'-monophosphate dehydrogenase
2518821579	660	19	658	0.0e+00	831.5	TIGR00376	DNA helicase, putative
2518821588	545	8	525	0.0e+00	806	TIGR02339	thermosome, various subunits, archaeal
2518821590	614	21	612	0.0e+00	534.8	TIGR02487	anaerobic ribonucleoside-triphosphate reductase
2518821592	60	17	54	6.0e-06	13	TIGR01643	YD repeat (two copies)
2518821593	91	3	91	6.9e-25	73.2	TIGR00489	translation elongation factor aEF-1 beta
2518821601	449	20	427	0.0e+00	441.6	TIGR03026	nucleotide sugar dehydrogenase
2518821604	358	1	357	4.3e-118	380.5	TIGR00236	UDP-N-acetylglucosamine 2-epimerase
2518821623	277	167	260	1.4e-18	53.3	TIGR04178	exosortase/archaeosortase family protein
2518821634	262	1	226	4.5e-46	145.2	TIGR01460	Haloacid Dehalogenase Superfamily Class (subfamily) IIA
2518821634	262	1	250	2.6e-62	198.1	TIGR01457	HAD-superfamily subfamily IIA hydrolase, TIGR01457
2518821634	262	1	250	9.0e-56	176.9	TIGR01452	phosphoglycolate/pyridoxal phosphate phosphatase family
2518821636	906	119	781	0.0e+00	768.3	TIGR02504	ribonucleoside-diphosphate reductase, adenosylcobalamin-dependent
2518821636	906	196	772	8.4e-115	371.4	TIGR02506	ribonucleoside-diphosphate reductase, alpha subunit
2518821639	184	1	182	4.1e-58	182.3	TIGR02258	2'-5' RNA ligase
2518821641	460	10	423	0.0e+00	474.7	TIGR03671	CCA-adding enzyme
2518821648	1065	6	876	0.0e+00	1030.7	TIGR00392	isoleucyl-tRNA synthetase
