gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
638185377	621	7	204	Pfam	PF02730	IPR013983	Aldehyde ferredoxin oxidoreductase, N-terminal	GO:0055114|GO:0016625|GO:0051536|GO:0016491
638185377	621	7	207	SMART	SM00790	IPR013983	Aldehyde ferredoxin oxidoreductase, N-terminal	GO:0055114|GO:0016625|GO:0051536|GO:0016491
638185377	621	240	431	Gene3D	G3DSA:1.10.569.10	IPR013984	Aldehyde ferredoxin oxidoreductase, domain 2	
638185377	621	4	605	PANTHER	PTHR30038			
638185377	621	4	605	PANTHER	PTHR30038:SF0			
638185380	273	10	266	PANTHER	PTHR11732	IPR001395	Aldo/keto reductase	
638185380	273	131	148	ProSitePatterns	PS00062	IPR018170	Aldo/keto reductase, conserved site	GO:0055114|GO:0016491
638185380	273	43	67	PRINTS	PR00069	IPR020471	Aldo/keto reductase subgroup	GO:0055114|GO:0016491
638185380	273	99	117	PRINTS	PR00069	IPR020471	Aldo/keto reductase subgroup	GO:0055114|GO:0016491
638185380	273	131	148	PRINTS	PR00069	IPR020471	Aldo/keto reductase subgroup	GO:0055114|GO:0016491
638185380	273	206	230	PRINTS	PR00069	IPR020471	Aldo/keto reductase subgroup	GO:0055114|GO:0016491
638185380	273	11	266	SUPERFAMILY	SSF51430	IPR023210	NADP-dependent oxidoreductase domain	
638185380	273	11	267	Gene3D	G3DSA:3.20.20.100	IPR023210	NADP-dependent oxidoreductase domain	
638185380	273	15	271	Pfam	PF00248	IPR023210	NADP-dependent oxidoreductase domain	
638185380	273	10	266	PANTHER	PTHR11732:SF98			
638185381	370	55	363	Pfam	PF00654	IPR001807	Chloride channel, voltage gated	GO:0016020|GO:0006821|GO:0055085|GO:0005247
638185381	370	3	363	SUPERFAMILY	SSF81340	IPR014743	Chloride channel, core	GO:0005216|GO:0055085
638185381	370	4	363	Gene3D	G3DSA:1.10.3080.10	IPR014743	Chloride channel, core	GO:0005216|GO:0055085
638185381	370	4	364	PANTHER	PTHR11689			
638185381	370	4	364	PANTHER	PTHR11689:SF14			
638185383	335	1	335	Hamap	MF_01086	IPR002805	Nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase, putative	
638185383	335	2	325	TIGRFAM	TIGR00303	IPR002805	Nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase, putative	
638185383	335	21	330	SUPERFAMILY	SSF52733	IPR003200	Nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase-like	GO:0009236|GO:0008939
638185383	335	70	252	Pfam	PF02277	IPR003200	Nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase-like	GO:0009236|GO:0008939
638185383	335	103	251	Gene3D	G3DSA:3.40.50.10210			
638185386	412	2	412	PIRSF	PIRSF006392	IPR004456	Bisphosphoglycerate-independent phosphoglycerate mutase	GO:0046872|GO:0003824
638185386	412	8	402	TIGRFAM	TIGR00306	IPR004456	Bisphosphoglycerate-independent phosphoglycerate mutase	GO:0046872|GO:0003824
638185386	412	41	210	Pfam	PF10143	IPR004456	Bisphosphoglycerate-independent phosphoglycerate mutase	GO:0046872|GO:0003824
638185386	412	6	402	Pfam	PF01676	IPR006124	Metalloenzyme	GO:0046872|GO:0003824
638185386	412	6	84	Gene3D	G3DSA:3.40.720.10	IPR017849	Alkaline phosphatase-like, alpha/beta/alpha	GO:0008152|GO:0003824
638185386	412	197	405	Gene3D	G3DSA:3.40.720.10	IPR017849	Alkaline phosphatase-like, alpha/beta/alpha	GO:0008152|GO:0003824
638185386	412	5	74	SUPERFAMILY	SSF53649	IPR017850	Alkaline-phosphatase-like, core domain	GO:0003824|GO:0008152
638185386	412	193	405	SUPERFAMILY	SSF53649	IPR017850	Alkaline-phosphatase-like, core domain	GO:0003824|GO:0008152
638185386	412	5	403	Hamap	MF_01402_A	IPR023665	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	GO:0004619
638185386	412	4	412	PANTHER	PTHR31209			
638185386	412	4	412	PANTHER	PTHR31209:SF0			
638185388	312	11	27	PRINTS	PR00105	IPR001525	C-5 cytosine methyltransferase	GO:0006306|GO:0003677
638185388	312	11	174	Pfam	PF00145	IPR001525	C-5 cytosine methyltransferase	GO:0006306|GO:0003677
638185388	312	12	175	TIGRFAM	TIGR00675	IPR001525	C-5 cytosine methyltransferase	GO:0006306|GO:0003677
638185388	312	12	310	PANTHER	PTHR10629	IPR001525	C-5 cytosine methyltransferase	GO:0006306|GO:0003677
638185388	312	120	134	PRINTS	PR00105	IPR001525	C-5 cytosine methyltransferase	GO:0006306|GO:0003677
638185388	312	161	174	PRINTS	PR00105	IPR001525	C-5 cytosine methyltransferase	GO:0006306|GO:0003677
638185388	312	239	302	Pfam	PF00145	IPR001525	C-5 cytosine methyltransferase	GO:0006306|GO:0003677
638185388	312	11	304	SUPERFAMILY	SSF53335			
638185388	312	12	165	Gene3D	G3DSA:3.40.50.150			
638185388	312	12	310	PANTHER	PTHR10629:SF11			
638185388	312	166	294	Gene3D	G3DSA:3.90.120.10			
638185391	95	17	48	ProSitePatterns	PS01154	IPR008193	DNA-directed RNA polymerase Rpb11, 13-16kDa subunit, conserved site	GO:0006351|GO:0003677|GO:0003899
638185391	95	1	93	SUPERFAMILY	SSF55257	IPR009025	DNA-directed RNA polymerase, RBP11-like	GO:0003899|GO:0003677|GO:0006351
638185391	95	1	89	Hamap	MF_00261	IPR022905	DNA-directed RNA polymerase subunit L (Rpo11)	GO:0003899
638185391	95	1	93	PANTHER	PTHR13946			
638185391	95	1	93	PANTHER	PTHR13946:SF16			
638185391	95	1	94	Gene3D	G3DSA:3.30.1360.10			
638185391	95	13	87	Pfam	PF13656			
638185392	209	7	198	Pfam	PF09840	IPR019202	Protein of unknown function DUF2067	
638185392	209	39	67	Coils	Coil			
638185393	200	15	66	SUPERFAMILY	SSF110324	IPR001684	Ribosomal protein L27	GO:0005622|GO:0006412|GO:0005840|GO:0003735
638185393	200	74	153	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
638185393	200	71	154	Gene3D	G3DSA:2.40.50.140	IPR012340	Nucleic acid-binding, OB-fold	
638185393	200	69	191	SUPERFAMILY	SSF50249	IPR016027	Nucleic acid-binding, OB-fold-like	
638185393	200	70	141	Pfam	PF10447	IPR019495	Exosome complex, component CSL4	
638185393	200	72	153	SMART	SM00316	IPR022967	RNA-binding domain, S1	
638185393	200	16	54	Pfam	PF14382	IPR025721	Exosome complex component, N-terminal domain	
638185393	200	8	200	PANTHER	PTHR12686			
638185394	855	404	587	ProSiteProfiles	PS51194	IPR001650	Helicase, C-terminal	GO:0003676|GO:0005524|GO:0004386
638185394	855	453	538	SMART	SM00490	IPR001650	Helicase, C-terminal	GO:0003676|GO:0005524|GO:0004386
638185394	855	458	537	Pfam	PF00271	IPR001650	Helicase, C-terminal	GO:0003676|GO:0005524|GO:0004386
638185394	855	219	384	Pfam	PF00270	IPR011545	DNA/RNA helicase, DEAD/DEAH box type, N-terminal	GO:0003676|GO:0008026|GO:0005524
638185394	855	213	408	SMART	SM00487	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
638185394	855	226	399	ProSiteProfiles	PS51192	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
638185394	855	65	805	PANTHER	PTHR11752			
638185394	855	65	805	PANTHER	PTHR11752:SF29			
638185394	855	204	393	Gene3D	G3DSA:3.40.50.300			
638185394	855	226	552	SUPERFAMILY	SSF52540			
638185394	855	406	558	Gene3D	G3DSA:3.40.50.300			
638185395	155	4	20	PRINTS	PR00033	IPR000485	HTH transcription regulator AsnC-type DNA-binding domain	GO:0006355|GO:0043565
638185395	155	4	65	ProSiteProfiles	PS50956	IPR000485	HTH transcription regulator AsnC-type DNA-binding domain	GO:0006355|GO:0043565
638185395	155	20	31	PRINTS	PR00033	IPR000485	HTH transcription regulator AsnC-type DNA-binding domain	GO:0006355|GO:0043565
638185395	155	31	50	PRINTS	PR00033	IPR000485	HTH transcription regulator AsnC-type DNA-binding domain	GO:0006355|GO:0043565
638185395	155	67	150	SUPERFAMILY	SSF54909	IPR011008	Dimeric alpha-beta barrel	
638185395	155	3	55	Gene3D	G3DSA:1.10.10.10	IPR011991	Winged helix-turn-helix transcription repressor DNA-binding	
638185395	155	22	48	ProSitePatterns	PS00519	IPR019885	Transcription regulator HTH, AsnC-type, conserved site	
638185395	155	57	151	Gene3D	G3DSA:3.30.70.920	IPR019887	Transcription regulator AsnC-type, C-terminal	
638185395	155	75	145	Pfam	PF01037	IPR019887	Transcription regulator AsnC-type, C-terminal	
638185395	155	4	113	SMART	SM00344	IPR019888	Transcription regulator AsnC-type	GO:0003700|GO:0005622|GO:0043565|GO:0006355
638185395	155	4	45	Pfam	PF13404			
638185395	155	4	63	SUPERFAMILY	SSF46785			
638185396	113	14	85	Pfam	PF01978	IPR002831	Transcription regulator TrmB, N-terminal	
