gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
638185470	1310	29.08	7	422	1	455	7.0e-87	316	COG2251	Predicted nuclease (RecB family)	474
638185473	855	36.94	550	855	1	320	2.0e-46	180	COG0470	ATPase involved in DNA replication	324
638185474	468	19.55	16	339	1	324	4.0e-28	119	COG0470	ATPase involved in DNA replication	324
638185475	316	48.73	7	316	1	310	1.0e-98	352	COG2896	Molybdenum cofactor biosynthesis enzyme	322
638185476	343	41.69	13	343	5	340	4.0e-80	291	COG2520	Predicted methyltransferase	341
638185478	472	20.5	1	472	5	473	1.0e-72	267	COG1530	Ribonucleases G and E	487
638185480	228	28.05	1	228	30	268	1.0e-52	199	COG0468	RecA/RadA recombinase	279
638185481	211	32.5	1	207	7	246	7.0e-33	133	COG2220	Predicted Zn-dependent hydrolases of the beta-lactamase fold	258
638185482	1434	94.78	1120	1367	1	249	9.0e-123	435	COG1933	Archaeal DNA polymerase II, large subunit	253
638185484	622	45.28	113	619	1	481	0.0e+00	499	COG1311	Archaeal DNA polymerase II, small subunit/DNA polymerase delta, subunit B	481
638185485	437	52.36	38	419	1	364	4.0e-103	368	COG1474	Cdc6-related protein, AAA superfamily ATPase	366
638185486	260	55.42	3	243	15	262	6.0e-89	320	COG0005	Purine nucleoside phosphorylase	262
638185487	241	50.82	2	241	1	244	5.0e-74	270	COG1938	Archaeal enzymes of ATP-grasp superfamily	244
638185488	126	63.93	1	118	1	122	6.0e-35	139	COG1935	Uncharacterized conserved protein	122
638185489	253	57.25	1	251	1	253	9.0e-91	326	COG1637	Predicted nuclease of the RecB family	253
638185490	267	46.32	1	264	1	271	9.0e-71	260	COG1967	Predicted membrane protein	271
638185493	249	30.98	1	244	1	252	1.0e-25	110	COG0619	ABC-type cobalt transport system, permease component CbiQ and related transporters	252
638185494	260	51.77	1	223	3	228	2.0e-71	262	COG1122	ABC-type cobalt transport system, ATPase component	235
638185496	300	42.32	8	300	6	294	1.0e-18	87.3	COG1340	Uncharacterized archaeal coiled-coil protein	294
638185497	570	48.17	30	568	1	519	0.0e+00	579	COG1549	Queuine tRNA-ribosyltransferases, contain PUA domain	519
638185498	375	38.28	1	375	5	387	4.0e-50	192	COG0475	Kef-type K+ transport systems, membrane components	397
638185499	378	36.53	6	378	1	349	1.0e-75	277	COG3949	Uncharacterized membrane protein	349
638185500	466	48.34	4	450	1	446	0.0e+00	543	COG0160	4-aminobutyrate aminotransferase and related aminotransferases	447
638185502	158	43.15	8	151	2	147	2.0e-28	119	COG1522	Transcriptional regulators	154
638185504	289	29.63	1	289	30	318	2.0e-54	205	COG1680	Beta-lactamase class C and other penicillin binding proteins	390
638185506	323	35.19	7	323	2	322	3.0e-61	229	COG0598	Mg2+ and Co2+ transporters	322
638185510	167	40.65	13	167	1	142	5.0e-36	143	COG1569	Predicted nucleic acid-binding protein, contains PIN domain	142
638185511	235	43.04	16	233	1	236	1.0e-52	199	COG0340	Biotin-(acetyl-CoA carboxylase) ligase	238
638185513	301	60.66	1	301	1	299	1.0e-107	383	COG2074	2-phosphoglycerate kinase	299
638185514	435	29.58	7	433	10	437	3.0e-87	315	COG2403	Predicted GTPase	449
638185515	340	27.55	1	320	1	258	6.0e-44	171	COG0725	ABC-type molybdate transport system, periplasmic component	258
638185516	240	28.36	1	240	2	246	1.0e-44	173	COG1801	Uncharacterized conserved protein	263
638185518	248	34.22	4	248	9	271	1.0e-53	203	COG0555	ABC-type sulfate transport system, permease component	274
638185519	317	28.84	1	317	1	371	5.0e-60	224	COG1106	Predicted ATPases	371
638185521	345	40.29	1	344	3	335	5.0e-95	341	COG3839	ABC-type sugar transport systems, ATPase components	338
638185523	162	54.71	1	159	5	174	4.0e-27	114	COG1268	Uncharacterized conserved protein	184
638185524	177	47.73	2	177	32	207	1.0e-60	225	COG1859	RNA:NAD 2'-phosphotransferase	211
638185525	242	33.98	4	241	1	240	1.0e-43	170	COG1583	Uncharacterized protein predicted to be involved in DNA repair (RAMP superfamily)	240
638185526	690	32.88	1	690	63	796	2.0e-127	450	COG1353	Predicted hydrolase of the HD superfamily (permuted catalytic motifs)	799
638185528	160	34.93	14	159	1	137	8.0e-32	129	COG1421	Uncharacterized protein predicted to be involved in DNA repair	137
638185529	291	42.76	1	279	1	249	2.0e-61	229	COG1337	Uncharacterized protein predicted to be involved in DNA repair (RAMP superfamily)	249
638185530	284	39	2	280	15	313	2.0e-74	272	COG1567	Uncharacterized protein predicted to be involved in DNA repair (RAMP superfamily)	313
638185531	385	38.3	15	385	1	365	7.0e-113	400	COG1332	Uncharacterized protein predicted to be involved in DNA repair (RAMP superfamily)	369
638185532	417	32.45	1	408	2	406	4.0e-91	328	COG1517	Uncharacterized protein predicted to be involved in DNA repair	406
638185534	336	31.69	1	331	1	334	1.0e-49	190	COG1857	Uncharacterized protein predicted to be involved in DNA repair	334
638185535	227	29.05	4	227	1	240	2.0e-31	129	COG1688	Uncharacterized protein predicted to be involved in DNA repair (RAMP superfamily)	240
638185537	317	43.69	1	316	3	327	1.0e-84	306	COG1518	Uncharacterized protein predicted to be involved in DNA repair	327
638185539	88	48.31	4	88	1	89	2.0e-15	74.1	COG1343	Uncharacterized protein predicted to be involved in DNA repair	89
638185540	162	46.29	1	162	14	188	3.0e-31	127	COG1468	RecB family exonuclease	190
638185541	690	26.96	1	690	7	720	4.0e-107	382	COG1203	Predicted helicases	733
638185543	226	24.76	16	225	13	194	2.0e-17	82.7	COG3634	Alkyl hydroperoxide reductase, large subunit	520
638185545	241	46.58	2	219	2	217	6.0e-57	214	COG1777	Predicted transcriptional regulators	217
638185546	64	46	9	58	190	239	1.0e-07	48	COG2768	Uncharacterized Fe-S center protein	354
638185547	393	34.92	1	390	2	387	5.0e-71	261	COG0644	Dehydrogenases (flavoproteins)	396
638185548	257	47.43	4	257	3	265	2.0e-78	285	COG0171	NAD synthase	268
638185550	149	47.3	1	147	1	146	8.0e-41	159	COG0314	Molybdopterin converting factor, large subunit	149
638185551	310	19.46	5	308	15	344	5.0e-13	68.9	COG0535	Predicted Fe-S oxidoreductases	347
638185552	251	46.31	9	250	2	238	3.0e-47	181	COG0467	RecA-superfamily ATPases implicated in signal transduction	260
638185553	251	33.61	12	250	1	233	2.0e-34	139	COG0467	RecA-superfamily ATPases implicated in signal transduction	260
638185555	373	49.49	1	372	3	395	1.0e-88	320	COG1784	Predicted membrane protein	395
638185557	189	36.27	2	188	6	198	3.0e-43	168	COG0235	Ribulose-5-phosphate 4-epimerase and related epimerases and aldolases	219
638185559	633	28.11	1	632	1	615	3.0e-121	429	COG1449	Alpha-amylase/alpha-mannosidase	615
638185560	375	57.65	4	369	1	338	0.0e+00	470	COG3839	ABC-type sugar transport systems, ATPase components	338
638185561	346	39.08	1	342	3	341	2.0e-82	299	COG1467	Eukaryotic-type DNA primase, catalytic (small) subunit	341
638185562	397	32.49	2	385	4	363	3.0e-70	259	COG2219	Eukaryotic-type DNA primase, large subunit	363
638185563	361	50.8	1	361	24	398	5.0e-115	408	COG1341	Predicted GTPase or GTP-binding protein	398
638185565	155	26.92	4	152	2	143	1.0e-05	42.7	COG1522	Transcriptional regulators	154
638185566	190	35.6	1	185	24	199	3.0e-39	154	COG0218	Predicted GTPase	200
638185567	399	65.26	15	392	25	404	0.0e+00	562	COG1222	ATP-dependent 26S proteasome regulatory subunit	406
638185569	362	50.28	1	352	1	338	2.0e-121	428	COG3839	ABC-type sugar transport systems, ATPase components	338
638185570	289	32.37	13	286	16	278	1.0e-39	156	COG0395	ABC-type sugar transport system, permease component	281
638185571	312	34.87	1	304	4	292	2.0e-42	166	COG1175	ABC-type sugar transport systems, permease components	295
638185572	544	25.14	6	529	2	420	3.0e-81	296	COG2182	Maltose-binding periplasmic proteins/domains	420
638185573	428	45.25	32	428	65	459	6.0e-123	434	COG1167	Transcriptional regulators containing a DNA-binding HTH domain and an aminotransferase domain (MocR family) and their eukaryotic orthologs	459
638185574	324	55.48	4	313	1	301	5.0e-104	371	COG1184	Translation initiation factor 2B subunit, eIF-2B alpha/beta/delta family	301
638185575	131	58.02	1	131	1	127	2.0e-43	168	COG1255	Uncharacterized protein conserved in archaea	129
638185576	70	37.66	1	68	4	80	4.0e-09	52.9	COG1873	Uncharacterized conserved protein	87
638185577	444	31.97	58	442	1	414	2.0e-70	260	COG1061	DNA or RNA helicases of superfamily II	442
638185578	280	47.02	2	280	2	280	3.0e-80	291	COG0421	Spermidine synthase	282
638185579	395	20.27	15	303	13	263	1.0e-06	47.6	COG3267	Type II secretory pathway, component ExeA (predicted ATPase)	269
638185580	171	26.46	1	171	1	189	7.0e-09	53.5	COG1988	Predicted membrane-bound metal-dependent hydrolases	190
638185581	202	33.66	1	198	3	203	1.0e-22	99.5	COG2095	Multiple antibiotic transporter	203
638185583	296	56.52	132	292	1	161	5.0e-54	204	COG5608	Conserved secreted protein	161
638185595	489	47.46	3	336	1	319	5.0e-129	454	COG4697	Uncharacterized protein conserved in archaea	319
638185596	190	64.21	2	190	2	189	4.0e-72	264	COG2029	Uncharacterized conserved protein	189
638185598	523	55.66	1	523	1	521	0.0e+00	665	COG1384	Lysyl-tRNA synthetase (class I)	521
638185600	227	42.99	36	139	49	153	2.0e-18	85.7	COG2226	Methylase involved in ubiquinone/menaquinone biosynthesis	238
638185601	316	44.79	1	315	1	312	8.0e-112	396	COG1907	Predicted archaeal sugar kinases	312
638185602	383	79.68	5	383	1	374	0.0e+00	548	COG2441	Predicted butyrate kinase	374
638185603	196	30.93	2	194	1	192	1.0e-35	143	COG1014	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit	203
638185604	385	16.16	25	385	35	391	2.0e-07	50.6	COG2814	Arabinose efflux permease	394
638185605	303	33.46	2	262	1	239	5.0e-29	121	COG0704	Phosphate uptake regulator	240
638185606	305	53.4	1	305	3	307	5.0e-92	331	COG1446	Asparaginase	307
638185607	387	23.81	21	375	31	382	3.0e-21	96.4	COG2814	Arabinose efflux permease	394
638185608	311	55.72	1	311	3	334	7.0e-109	387	COG2516	Biotin synthase-related enzyme	339
638185609	190	54.69	1	190	5	196	6.0e-60	223	COG3273	Uncharacterized conserved protein	204
638185610	205	60.78	4	205	1	204	2.0e-70	259	COG3273	Uncharacterized conserved protein	204
638185613	238	57.26	1	238	1	241	4.0e-81	294	COG0152	Phosphoribosylaminoimidazolesuccinocarboxamide (SAICAR) synthase	247
638185614	449	56.52	6	448	1	459	0.0e+00	614	COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	470
638185615	434	53.65	1	434	1	435	0.0e+00	556	COG0017	Aspartyl/asparaginyl-tRNA synthetases	435
638185618	976	23.91	10	889	3	768	3.0e-106	380	COG1287	Uncharacterized membrane protein, required for N-linked glycosylation	773
638185619	601	52.56	5	601	2	597	0.0e+00	788	COG0449	Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains	597
638185622	197	41.33	4	196	28	222	1.0e-48	185	COG0638	20S proteasome, alpha and beta subunits	236
638185624	454	41.21	2	452	1	453	9.0e-111	393	COG0312	Predicted Zn-dependent proteases and their inactivated homologs	454
638185626	426	28.77	2	412	1	431	7.0e-65	241	COG0312	Predicted Zn-dependent proteases and their inactivated homologs	454
638185628	191	38.95	1	188	1	186	1.0e-33	136	COG3601	Predicted membrane protein	186
638185630	235	28.26	2	230	2	227	1.0e-26	113	COG1011	Predicted hydrolase (HAD superfamily)	229
638185632	175	24.73	1	175	14	195	2.0e-24	105	COG1611	Predicted Rossmann fold nucleotide-binding protein	205
638185633	377	19.12	4	370	1	371	8.0e-23	101	COG0750	Predicted membrane-associated Zn-dependent proteases 1	375
638185636	243	55.69	2	243	2	247	2.0e-62	232	COG1836	Predicted membrane protein	247
638185637	257	23.99	1	257	4	267	7.0e-32	130	COG1235	Metal-dependent hydrolases of the beta-lactamase superfamily I	269
638185638	206	63.68	1	197	3	201	2.0e-59	221	COG1326	Uncharacterized archaeal Zn-finger protein	201
638185639	192	40.68	16	191	2	176	4.0e-33	134	COG3371	Predicted membrane protein	181
638185640	529	31.6	325	529	74	266	1.0e-55	211	COG0468	RecA/RadA recombinase	279
638185642	411	34.62	7	408	1	402	2.0e-73	270	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases	409
638185643	247	26.09	21	204	2	201	7.0e-13	67.7	COG3129	Predicted SAM-dependent methyltransferase	292
638185645	178	31.4	6	125	150	269	1.0e-19	89.6	COG2905	Predicted signal-transduction protein containing cAMP-binding and CBS domains	610
638185646	630	33.59	224	475	8	258	1.0e-57	217	COG0175	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase and related enzymes	261
638185646	630	68.75	2	209	2	202	8.0e-76	278	COG5270	PUA domain (predicted RNA-binding domain)	202
638185648	294	28.35	8	293	127	435	4.0e-62	231	COG0017	Aspartyl/asparaginyl-tRNA synthetases	435
638185649	215	43	3	201	1	192	8.0e-50	190	COG2236	Predicted phosphoribosyltransferases	192
638185651	136	27.78	5	104	165	272	8.0e-09	53	COG3185	4-hydroxyphenylpyruvate dioxygenase and related hemolysins	363
638185653	317	55.11	1	316	1	323	5.0e-116	410	COG1703	Putative periplasmic protein kinase ArgK and related GTPases of G3E family	323
638185654	147	55.56	9	143	12	143	5.0e-40	156	COG2185	Methylmalonyl-CoA mutase, C-terminal domain/subunit (cobalamin-binding)	143
638185655	206	69	3	202	1	198	6.0e-87	313	COG2117	Predicted subunit of tRNA(5-methylaminomethyl-2-thiouridylate) methyltransferase, contains the PP-loop ATPase domain	198
638185659	488	37.5	146	482	1	332	4.0e-62	232	COG0618	Exopolyphosphatase-related proteins	332
638185660	508	27.05	212	494	1	274	2.0e-30	126	COG0294	Dihydropteroate synthase and related enzymes	274
638185661	174	42.77	5	174	3	174	1.0e-43	168	COG1374	Protein involved in ribosomal biogenesis, contains PUA domain	176
638185662	280	31.69	1	280	11	288	1.0e-59	223	COG0616	Periplasmic serine proteases (ClpP class)	317
638185663	279	58.79	8	189	1	182	3.0e-30	125	COG1318	Predicted transcriptional regulators	182
638185664	252	47.15	6	247	1	241	1.0e-57	216	COG0467	RecA-superfamily ATPases implicated in signal transduction	260
638185665	112	38.79	4	111	8	123	2.0e-17	80.8	COG0073	EMAP domain	123
638185666	899	25.59	326	873	1	500	3.0e-63	237	COG1361	S-layer domain	500
638185667	746	40.88	1	742	1	727	0.0e+00	658	COG1033	Predicted exporters of the RND superfamily	727
638185669	169	42.53	1	169	2	175	2.0e-46	178	COG1510	Predicted transcriptional regulators	177
638185671	431	45.39	1	430	3	429	0.0e+00	465	COG0124	Histidyl-tRNA synthetase	429
638185673	398	51.66	4	391	1	388	0.0e+00	467	COG0156	7-keto-8-aminopelargonate synthetase and related enzymes	388
638185676	170	51.15	1	170	8	181	2.0e-44	171	COG1676	tRNA splicing endonuclease	181
638185677	172	37.95	20	168	12	177	6.0e-24	103	COG0456	Acetyltransferases	177
638185680	915	36.7	54	915	3	876	0.0e+00	841	COG0013	Alanyl-tRNA synthetase	879
638185684	310	33.92	25	305	1	281	3.0e-54	205	COG0037	Predicted ATPase of the PP-loop superfamily implicated in cell cycle control	298
638185686	380	36.55	1	379	5	386	2.0e-43	170	COG0475	Kef-type K+ transport systems, membrane components	397
638185687	484	52.97	1	462	15	486	0.0e+00	624	COG2509	Uncharacterized FAD-dependent dehydrogenases	486
638185689	213	52.94	1	213	4	224	2.0e-69	255	COG2129	Predicted phosphoesterases, related to the Icc protein	226
638185690	91	54.95	1	90	1	91	2.0e-27	113	COG1254	Acylphosphatases	92
638185691	197	48.5	4	168	1	167	4.0e-51	194	COG2150	Predicted regulator of amino acid metabolism, contains ACT domain	167
638185692	486	26.73	257	472	2	169	4.0e-27	116	COG0516	IMP dehydrogenase/GMP reductase	170
638185692	486	29.75	94	206	150	269	1.0e-14	75.3	COG2905	Predicted signal-transduction protein containing cAMP-binding and CBS domains	610
638185694	277	57.3	4	276	1	266	2.0e-78	285	COG3780	DNA endonuclease related to intein-encoded endonucleases	266
638185696	1155	47.17	438	484	264	316	4.0e-09	57.8	COG4870	Cysteine protease	372
638185697	176	57.27	67	175	1	110	7.0e-30	123	COG2151	Predicted metal-sulfur cluster biosynthetic enzyme	111
638185698	621	43.57	5	603	1	608	0.0e+00	809	COG1274	Phosphoenolpyruvate carboxykinase (GTP)	608
638185700	896	44.52	7	896	1	876	0.0e+00	1013	COG0525	Valyl-tRNA synthetase	877
638185702	334	45.93	1	327	3	341	2.0e-110	392	COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	345
638185708	107	44.34	2	107	47	151	1.0e-24	104	COG5378	Predicted nucleotide-binding protein	175
638185710	433	58.13	10	415	3	394	0.0e+00	588	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	394
638185712	177	67.5	10	169	3	162	3.0e-66	244	COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	162
638185715	438	43.71	2	423	2	428	0.0e+00	485	COG0151	Phosphoribosylamine-glycine ligase	428
638185716	383	57.44	4	383	1	361	0.0e+00	513	COG1759	ATP-utilizing enzymes of ATP-grasp superfamily (probably carboligases)	361
638185717	364	33.33	152	359	16	229	4.0e-25	109	COG1814	Uncharacterized membrane protein	229
638185718	1003	27.47	50	310	1	260	3.0e-32	134	COG1305	Transglutaminase-like enzymes, putative cysteine proteases	319
638185721	317	48.44	1	313	11	329	1.0e-75	276	COG0714	MoxR-like ATPases	329
638185723	406	30.69	1	394	1	397	7.0e-63	235	COG1721	Uncharacterized conserved protein (some members contain a von Willebrand factor type A (vWA) domain)	416
638185725	399	12.63	1	376	1	358	2.0e-24	107	COG1520	FOG: WD40-like repeat	370
638185727	206	38.46	1	206	1	234	2.0e-60	225	COG2430	Uncharacterized conserved protein	236
638185728	335	33.54	13	335	1	306	9.0e-38	151	COG0668	Small-conductance mechanosensitive channel	316
638185730	329	45.24	1	328	1	345	2.0e-93	335	COG1041	Predicted DNA modification methylase	347
638185732	740	63.55	2	738	1	715	0.0e+00	998	COG1107	Archaea-specific RecJ-like exonuclease, contains DnaJ-type Zn finger domain	715
638185735	170	28.92	6	170	32	235	2.0e-10	58.4	COG0575	CDP-diglyceride synthetase	265
638185736	186	33.33	2	184	218	377	8.0e-20	90.2	COG0486	Predicted GTPase	454
638185739	177	39.34	4	176	5	187	8.0e-38	150	COG1896	Predicted hydrolases of HD superfamily	193
638185740	273	27.84	1	272	27	312	5.0e-26	111	COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	319
638185742	239	46.86	1	239	1	237	2.0e-70	258	COG1583	Uncharacterized protein predicted to be involved in DNA repair (RAMP superfamily)	240
638185743	407	18.85	126	365	135	375	4.0e-17	82.9	COG0750	Predicted membrane-associated Zn-dependent proteases 1	375
638185745	134	65.91	1	130	1	131	2.0e-40	157	COG1786	Uncharacterized conserved protein	131
