gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
638185373	91	100	1	91	1	91	8.4e-45	179.5	KO:K03232	elongation factor 1-beta		Yes
638185374	66	93.9	1	66	1	66	1.1e-35	148.7	KO:K07580	hypothetical protein		Yes
638185375	277	99.6	1	277	1	277	0.0e+00	540.8	KO:K03179	4-hydroxybenzoate octaprenyltransferase [EC:2.5.1.-]	EC:2.5.1.-	Yes
638185377	621	99.8	1	621	1	621	0.0e+00	1271.9	KO:K03738	aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5]	EC:1.2.7.5	Yes
638185386	412	100	1	412	1	412	0.0e+00	827	KO:K15635	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.1]	EC:5.4.2.1	Yes
638185388	312	99.7	1	312	1	312	0.0e+00	635.2	KO:K00558	DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37]	EC:2.1.1.37	Yes
638185391	95	100	1	95	1	95	0.0e+00	191.4	KO:K03056	DNA-directed RNA polymerase subunit L [EC:2.7.7.6]	EC:2.7.7.6	Yes
638185392	209	100	1	209	1	209	0.0e+00	407.9	KO:K09742	hypothetical protein		Yes
638185393	200	99.5	1	200	1	200	0.0e+00	397.5	KO:K07573	exosome complex component CSL4		Yes
638185394	855	100	1	855	1	855	0.0e+00	1672.1	KO:K03725	archaea-specific helicase [EC:3.6.1.-]	EC:3.6.1.-	Yes
638185395	155	100	1	155	1	155	0.0e+00	298.9	KO:K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein		Yes
638185401	353	100	1	353	1	353	0.0e+00	701.8	KO:K00721	dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	EC:2.4.1.83	Yes
638185402	227	100	1	227	1	227	0.0e+00	454.1	KO:K04795	fibrillarin-like pre-rRNA processing protein		Yes
638185403	404	99.8	1	404	1	404	0.0e+00	805.8	KO:K14564	nucleolar protein 56		Yes
638185404	328	100	4	328	1	325	0.0e+00	635.6	KO:K01505	1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]	EC:3.5.99.7	Yes
638185409	158	100	1	158	1	158	0.0e+00	323.2	KO:K02956	small subunit ribosomal protein S15		Yes
638185410	478	99.8	1	478	1	478	0.0e+00	949.1	KO:K07463	archaea-specific RecJ-like exonuclease		Yes
638185412	199	100	1	199	1	199	0.0e+00	392.1	KO:K02984	small subunit ribosomal protein S3Ae		Yes
638185415	137	100	1	137	1	137	0.0e+00	276.6	KO:K03892	ArsR family transcriptional regulator		Yes
638185424	328	100	1	328	1	328	0.0e+00	640.2	KO:K01424	L-asparaginase [EC:3.5.1.1]	EC:3.5.1.1	Yes
638185429	456	76.6	11	454	1	442	0.0e+00	718.8	KO:K00703	starch synthase [EC:2.4.1.21]	EC:2.4.1.21	Yes
638185431	193	100	1	193	1	193	0.0e+00	372.1	KO:K09120	hypothetical protein		Yes
638185435	175	100	1	175	1	175	0.0e+00	354.8	KO:K00798	cob(I)alamin adenosyltransferase [EC:2.5.1.17]	EC:2.5.1.17	Yes
638185438	361	100	1	361	1	361	0.0e+00	708.8	KO:K01266	D-aminopeptidase [EC:3.4.11.19]	EC:3.4.11.19	Yes
638185440	355	100	1	355	1	355	0.0e+00	706.1	KO:K06963	tRNA acetyltransferase TAN1		Yes
638185441	240	100	1	240	1	240	0.0e+00	471.9	KO:K03753	molybdopterin-guanine dinucleotide biosynthesis protein B		Yes
638185443	281	100	1	281	1	281	0.0e+00	563.1	KO:K01623	fructose-bisphosphate aldolase, class I [EC:4.1.2.13]	EC:4.1.2.13	Yes
638185444	283	100	1	283	1	283	0.0e+00	564.3	KO:K01480	agmatinase [EC:3.5.3.11]	EC:3.5.3.11	Yes
638185445	158	100	1	158	1	158	0.0e+00	310.8	KO:K06963	tRNA acetyltransferase TAN1		Yes
638185446	239	100	1	239	31	269	0.0e+00	476.1	KO:K06920	queuosine biosynthesis protein QueC		Yes
638185453	821	99.9	1	821	1	821	0.0e+00	1610.9	KO:K01007	pyruvate, water dikinase [EC:2.7.9.2]	EC:2.7.9.2	Yes
638185454	247	100	1	247	1	247	0.0e+00	504.6	KO:K07045			Yes
638185456	153	100	1	153	1	153	0.0e+00	312.8	KO:K07101			Yes
638185459	158	100	9	158	1	150	0.0e+00	290.4	KO:K07064			Yes
638185460	184	100	1	184	1	184	0.0e+00	359.4	KO:K01975	2'-5' RNA ligase [EC:6.5.1.-]	EC:6.5.1.-	Yes
638185462	449	100	1	449	33	481	0.0e+00	893.3	KO:K07558	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72]	EC:2.7.7.72	Yes
638185463	271	100	1	271	1	271	0.0e+00	541.6	KO:K07008	glutamine amidotransferase		Yes
638185464	266	100	1	266	1	266	0.0e+00	523.1	KO:K07504	hypothetical protein		Yes
638185469	216	99.5	1	216	1	216	0.0e+00	450.7	KO:K07050			Yes
638185470	1310	99.9	123	1310	1	1188	0.0e+00	2352.8	KO:K06860	uncharacterized protein		Yes
638185473	855	99.9	1	855	1	855	0.0e+00	1681.4	KO:K04801	replication factor C small subunit		Yes
638185474	468	100	1	468	1	468	0.0e+00	920.6	KO:K04800	replication factor C large subunit		Yes
638185475	316	100	1	316	1	316	0.0e+00	630.6	KO:K03639	molybdenum cofactor biosynthesis protein		Yes
638185476	343	99.7	48	343	1	296	0.0e+00	583.2	KO:K15429	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]		Yes
638185480	228	100	1	228	1	228	0.0e+00	445.7	KO:K04484	DNA repair protein RadB		Yes
638185482	1434	99.9	1	1434	1	1434	0.0e+00	2871.3	KO:K02322	DNA polymerase II large subunit [EC:2.7.7.7]	EC:2.7.7.7	Yes
638185484	622	100	1	622	1	622	0.0e+00	1238.4	KO:K02323	DNA polymerase II small subunit [EC:2.7.7.7]	EC:2.7.7.7	Yes
638185485	437	99.8	1	437	1	437	0.0e+00	857.1	KO:K10725	archaeal cell division control protein 6		Yes
638185486	260	99.6	1	260	1	260	0.0e+00	531.6	KO:K00772	5'-methylthioadenosine phosphorylase [EC:2.4.2.28]	EC:2.4.2.28	Yes
638185487	241	100	1	241	1	241	0.0e+00	476.1	KO:K06869	uncharacterized protein		Yes
638185488	126	100	1	126	1	126	0.0e+00	249.6	KO:K09135	hypothetical protein		Yes
638185489	253	100	1	253	1	253	0.0e+00	502.3	KO:K07503	hypothetical protein		Yes
638185493	249	100	1	249	1	249	0.0e+00	476.1	KO:K02008	cobalt/nickel transport system permease protein		Yes
638185494	260	100	1	260	1	260	0.0e+00	511.5	KO:K02006	cobalt/nickel transport system ATP-binding protein		Yes
638185497	570	100	1	570	1	570	0.0e+00	1147.1	KO:K07557	archaeosine tRNA-ribosyltransferase [EC:2.4.2.-]	EC:2.4.2.-	Yes
638185500	466	99.8	1	466	1	466	0.0e+00	935.6	KO:K00823	4-aminobutyrate aminotransferase [EC:2.6.1.19]	EC:2.6.1.19	Yes
638185502	158	94.8	6	158	3	155	0.0e+00	285	KO:K03718	Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA		Yes
638185506	323	100	1	323	1	323	0.0e+00	624.8	KO:K03284	magnesium transporter		Yes
638185510	167	100	1	167	1	167	0.0e+00	328.2	KO:K07063			Yes
638185511	235	100	1	235	1	235	0.0e+00	461.5	KO:K03524	BirA family transcriptional regulator, biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	EC:6.3.4.15	Yes
638185513	301	100	1	301	1	301	0.0e+00	579.3	KO:K05715	2-phosphoglycerate kinase [EC:2.7.2.-]	EC:2.7.2.-	Yes
638185514	435	99.8	1	435	1	435	0.0e+00	845.5	KO:K05716	cyclic 2,3-diphosphoglycerate synthetase [EC:4.6.1.-]	EC:4.6.1.-	Yes
638185515	340	100	1	340	1	340	0.0e+00	672.2	KO:K15495	molybdate/tungstate transport system substrate-binding protein		Yes
638185518	248	99.6	1	248	1	248	0.0e+00	472.2	KO:K15496	molybdate/tungstate transport system permease protein		Yes
638185519	317	100	1	317	1	317	0.0e+00	623.2	KO:K06926			Yes
638185521	345	100	1	345	1	345	0.0e+00	670.2	KO:K15497	molybdate/tungstate transport system ATP-binding protein [EC:3.6.3.-]	EC:3.6.3.-	Yes
638185523	162	100	1	162	1	162	0.0e+00	313.2	KO:K03523	putative biotin biosynthesis protein BioY		Yes
638185524	177	99.4	1	177	1	177	0.0e+00	361.3	KO:K07559	putative RNA 2'-phosphotransferase [EC:2.7.1.-]	EC:2.7.1.-	Yes
638185526	690	100	1	690	1	690	0.0e+00	1388.2	KO:K07016			Yes
638185529	291	100	1	291	1	291	0.0e+00	592.4	KO:K09002	hypothetical protein		Yes
638185537	317	74.8	1	317	1	317	0.0e+00	497.7	KO:K15342	CRISP-associated protein Cas1		Yes
638185540	162	100	1	162	1	162	0.0e+00	334.7	KO:K07464	putative RecB family exonuclease		Yes
638185541	690	100	1	690	1	690	0.0e+00	1365.5	KO:K07012			Yes
638185548	257	100	1	257	1	257	0.0e+00	507.7	KO:K01916	NAD+ synthase [EC:6.3.1.5]	EC:6.3.1.5	Yes
638185550	149	100	1	149	1	149	0.0e+00	295.8	KO:K03635	molybdopterin synthase catalytic subunit [EC:2.-.-.-]	EC:2.-	Yes
638185555	373	100	1	373	1	373	0.0e+00	708.4	KO:K08971	putative membrane protein		Yes
638185557	189	99.5	1	189	1	189	0.0e+00	371.3	KO:K01628	L-fuculose-phosphate aldolase [EC:4.1.2.17]	EC:4.1.2.17	Yes
638185559	633	100	1	633	1	633	0.0e+00	1299.6	KO:K07405	alpha-amylase [EC:3.2.1.1]	EC:3.2.1.1	Yes
638185560	375	100	4	375	1	372	0.0e+00	735.3	KO:K10116	maltooligosaccharide transport system ATP-binding protein		Yes
638185561	346	100	1	346	1	346	0.0e+00	693.7	KO:K02683	DNA primase [EC:2.7.7.-]	EC:2.7.7.-	Yes
638185562	397	100	1	397	5	401	0.0e+00	806.6	KO:K02685	DNA primase large subunit [EC:2.7.7.-]	EC:2.7.7.-	Yes
638185563	361	100	1	361	1	361	0.0e+00	704.1	KO:K06947			Yes
638185567	399	99.7	1	399	1	399	0.0e+00	779.2	KO:K03420	proteasome regulatory subunit		Yes
638185569	362	100	1	362	1	362	0.0e+00	711.8	KO:K02023	multiple sugar transport system ATP-binding protein		Yes
638185570	289	100	1	289	1	289	0.0e+00	564.7	KO:K02026	multiple sugar transport system permease protein		Yes
638185571	312	100	1	312	1	312	0.0e+00	625.9	KO:K02025	multiple sugar transport system permease protein		Yes
638185572	544	100	1	544	1	544	0.0e+00	1117.1	KO:K02027	multiple sugar transport system substrate-binding protein		Yes
638185574	324	99.7	1	324	1	324	0.0e+00	641.3	KO:K03680	translation initiation factor eIF-2B subunit delta		Yes
638185575	131	100	1	131	1	131	0.0e+00	261.2	KO:K09713	hypothetical protein		Yes
638185578	280	99.6	1	280	1	280	0.0e+00	564.7	KO:K00797	spermidine synthase [EC:2.5.1.16]	EC:2.5.1.16	Yes
638185580	171	100	1	171	1	171	0.0e+00	342.4	KO:K07038	inner membrane protein		Yes
638185581	202	100	1	202	1	202	0.0e+00	369.8	KO:K05595	multiple antibiotic resistance protein		Yes
638185596	190	99.5	1	190	1	190	0.0e+00	374.4	KO:K09139	hypothetical protein		Yes
638185598	523	100	1	523	1	523	0.0e+00	1082.4	KO:K04566	lysyl-tRNA synthetase, class I [EC:6.1.1.6]	EC:6.1.1.6	Yes
638185601	316	100	1	316	1	316	0.0e+00	640.6	KO:K06984			Yes
638185603	196	99.5	1	196	1	196	0.0e+00	382.9	KO:K00180	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	EC:1.2.7.8	Yes
638185606	305	100	1	305	1	305	0.0e+00	598.2	KO:K13051	beta-aspartyl-peptidase (threonine type) [EC:3.4.19.5]	EC:3.4.19.5	Yes
638185608	311	100	1	311	1	311	0.0e+00	641.7	KO:K01012	biotin synthetase [EC:2.8.1.6]	EC:2.8.1.6	Yes
638185613	238	100	1	238	1	238	0.0e+00	479.2	KO:K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	EC:6.3.2.6	Yes
638185614	449	100	1	449	1	449	0.0e+00	902.1	KO:K00764	amidophosphoribosyltransferase [EC:2.4.2.14]	EC:2.4.2.14	Yes
638185615	434	100	1	434	1	434	0.0e+00	883.2	KO:K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	EC:6.1.1.22	Yes
638185618	976	100	1	976	1	976	0.0e+00	1939.1	KO:K07151	dolichyl-diphosphooligosaccharide--protein glycosyltransferase [EC:2.4.1.119]	EC:2.4.1.119	Yes
638185619	601	99.8	1	601	1	601	0.0e+00	1181	KO:K00820	glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	EC:2.6.1.16	Yes
638185622	197	100	1	197	1	197	0.0e+00	387.9	KO:K03433	proteasome beta subunit [EC:3.4.25.1]	EC:3.4.25.1	Yes
638185624	454	100	1	454	51	504	0.0e+00	897.1	KO:K03568	TldD protein		Yes
638185626	426	62.4	2	426	1	426	0.0e+00	557.4	KO:K03592	PmbA protein		Yes
638185630	235	99.6	1	235	1	235	0.0e+00	458.4	KO:K07025	putative hydrolase of the HAD superfamily		Yes
638185632	175	100	1	175	1	175	0.0e+00	338.2	KO:K06966			Yes
638185637	257	73.9	1	257	1	257	0.0e+00	398.7	KO:K06167	PhnP protein		Yes
638185640	529	99.8	1	529	1	529	0.0e+00	1037.3	KO:K04483	DNA repair protein RadA		Yes
638185642	411	99.8	1	411	1	411	0.0e+00	822.4	KO:K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	EC:3.5.1.18	Yes
638185646	630	99.8	1	630	1	630	0.0e+00	1292.3	KO:K00390	phosphoadenosine phosphosulfate reductase [EC:1.8.4.8]	EC:1.8.4.8	Yes
638185648	294	100	1	294	1	294	0.0e+00	597.4	KO:K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	EC:6.1.1.22	Yes
638185649	215	100	1	215	1	215	0.0e+00	446	KO:K07101			Yes
638185651	136	99.3	1	136	1	136	0.0e+00	268.5	KO:K05606	methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]	EC:5.1.99.1	Yes
638185653	317	100	1	317	1	317	0.0e+00	614	KO:K07588	LAO/AO transport system kinase [EC:2.7.-.-]	EC:2.7.-	Yes
638185654	147	99.3	1	147	1	147	0.0e+00	282.7	KO:K01849	methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]	EC:5.4.99.2	Yes
638185655	206	100	1	206	1	206	0.0e+00	410.6	KO:K07585	hypothetical protein		Yes
638185659	488	100	1	488	1	488	0.0e+00	931	KO:K06881	phosphoesterase RecJ domain-containing protein		Yes
638185661	174	100	9	174	1	166	0.0e+00	335.5	KO:K07565	60S ribosome subunit biogenesis protein NIP7		Yes
638185663	279	100	1	279	1	279	0.0e+00	526.6	KO:K07745	hypothetical protein		Yes
638185665	112	99.1	1	112	1	112	0.0e+00	224.6	KO:K06878	tRNA-binding protein		Yes
638185667	746	100	1	746	42	787	0.0e+00	1420.6	KO:K07003			Yes
638185671	431	100	1	431	1	431	0.0e+00	849.4	KO:K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	EC:6.1.1.21	Yes
638185673	398	99.7	1	398	1	398	0.0e+00	786.2	KO:K00639	glycine C-acetyltransferase [EC:2.3.1.29]	EC:2.3.1.29	Yes
638185676	170	100	1	170	1	170	0.0e+00	348.2	KO:K01170	tRNA-intron endonuclease, archaea type [EC:3.1.27.9]	EC:3.1.27.9	Yes
638185677	172	100	1	172	1	172	0.0e+00	346.3	KO:K03789	ribosomal-protein-alanine N-acetyltransferase [EC:2.3.1.128]	EC:2.3.1.128	Yes
638185680	915	100	1	915	1	915	0.0e+00	1839.7	KO:K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	EC:6.1.1.7	Yes
638185687	484	100	1	484	1	484	0.0e+00	987.6	KO:K07137			Yes
638185689	213	100	1	213	1	213	0.0e+00	426	KO:K07096			Yes
638185690	91	100	1	91	1	91	0.0e+00	190.3	KO:K01512	acylphosphatase [EC:3.6.1.7]	EC:3.6.1.7	Yes
638185691	197	99.5	1	197	1	197	0.0e+00	387.1	KO:K07103			Yes
638185692	486	100	1	486	1	486	0.0e+00	942.2	KO:K00088	IMP dehydrogenase [EC:1.1.1.205]	EC:1.1.1.205	Yes
638185694	277	100	1	277	1	277	0.0e+00	550.1	KO:K07500	hypothetical protein		Yes
638185698	621	100	1	621	1	621	0.0e+00	1281.2	KO:K01596	phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	EC:4.1.1.32	Yes
638185700	896	100	1	896	1	896	0.0e+00	1862	KO:K01873	valyl-tRNA synthetase [EC:6.1.1.9]	EC:6.1.1.9	Yes
638185702	334	100	1	334	1	334	0.0e+00	662.1	KO:K01933	phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]	EC:6.3.3.1	Yes
638185710	433	99.8	1	433	1	433	0.0e+00	870.9	KO:K08289	phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2]	EC:2.1.2.2	Yes
638185712	177	99.4	1	177	1	177	0.0e+00	339	KO:K01588	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	EC:5.4.99.18	Yes
638185715	438	99.8	1	438	1	438	0.0e+00	871.7	KO:K01945	phosphoribosylamine--glycine ligase [EC:6.3.4.13]	EC:6.3.4.13	Yes
638185716	383	99.7	1	383	1	383	0.0e+00	765.4	KO:K06863	5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase [EC:6.3.4.-]	EC:6.3.4.-	Yes
638185721	317	100	1	317	1	317	0.0e+00	621.3	KO:K03924	MoxR-like ATPase [EC:3.6.3.-]	EC:3.6.3.-	Yes
638185727	206	100	1	206	7	212	0.0e+00	414.8	KO:K09149	hypothetical protein		Yes
638185730	329	100	1	329	1	329	0.0e+00	657.9	KO:K07446	tRNA (guanine10-N2)-dimethyltransferase [EC:2.1.1.213]		Yes
638185732	740	100	1	740	1	740	0.0e+00	1513.4	KO:K07463	archaea-specific RecJ-like exonuclease		Yes
638185736	186	100	1	186	1	186	0.0e+00	361.3	KO:K06883			Yes
638185739	177	99.4	1	177	1	177	0.0e+00	342.8	KO:K07023	putative hydrolases of HD superfamily		Yes
638185740	273	100	1	273	1	273	0.0e+00	523.9	KO:K01001	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase [EC:2.7.8.15]	EC:2.7.8.15	Yes
638185745	134	100	1	134	1	134	0.0e+00	260.4	KO:K09128	hypothetical protein		Yes
638185746	388	99.7	1	388	1	388	0.0e+00	768.1	KO:K09123	hypothetical protein		Yes
638185750	136	100	1	136	1	136	0.0e+00	263.1	KO:K09737	hypothetical protein		Yes
638185752	443	99.8	1	443	1	443	0.0e+00	907.5	KO:K01915	glutamine synthetase [EC:6.3.1.2]	EC:6.3.1.2	Yes
638185756	1291	100	1	1291	1	1291	0.0e+00	2593.1	KO:K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	EC:1.17.4.1	Yes
638185758	327	100	1	327	1	327	0.0e+00	684.5	KO:K00965	UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]	EC:2.7.7.12	Yes
638185759	423	100	1	423	1	423	0.0e+00	888.6	KO:K01188	beta-glucosidase [EC:3.2.1.21]	EC:3.2.1.21	Yes
638185762	350	100	1	350	1	350	0.0e+00	698.7	KO:K00849	galactokinase [EC:2.7.1.6]	EC:2.7.1.6	Yes
638185764	261	100	1	261	1	261	0.0e+00	520.8	KO:K09144	hypothetical protein		Yes
638185766	230	99.6	1	230	1	230	0.0e+00	446.4	KO:K02233	adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]	EC:2.7.8.26	Yes
638185769	221	100	1	221	1	221	0.0e+00	449.1	KO:K06927			Yes
638185770	283	100	1	283	1	283	0.0e+00	556.2	KO:K02227	adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	EC:6.3.1.10	Yes
638185771	317	100	1	317	12	328	0.0e+00	630.2	KO:K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	EC:2.6.1.9	Yes
638185773	318	100	1	318	1	318	0.0e+00	633.6	KO:K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	EC:5.1.3.2	Yes
638185774	385	99.7	1	385	1	385	0.0e+00	755	KO:K06921			Yes
638185775	327	99.7	1	327	1	327	0.0e+00	651	KO:K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	EC:2.7.7.24	Yes
638185782	312	99.7	1	312	1	312	0.0e+00	603.2	KO:K03924	MoxR-like ATPase [EC:3.6.3.-]	EC:3.6.3.-	Yes
638185797	229	30.9	1	223	1	221	5.7e-26	118.2	KO:K00991	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]	EC:2.7.7.60	Yes
638185801	133	100	1	133	1	133	0.0e+00	268.9	KO:K07076			Yes
638185822	107	77.1	1	106	1	109	7.0e-43	173.3	KO:K07062			Yes
638185831	356	100	1	356	1	356	0.0e+00	711.8	KO:K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	EC:2.7.7.24	Yes
638185832	336	99.7	1	336	1	336	0.0e+00	692.6	KO:K01710	dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	EC:4.2.1.46	Yes
638185834	188	99.5	1	188	1	188	0.0e+00	389.4	KO:K01790	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	EC:5.1.3.13	Yes
638185835	290	99.7	1	290	1	290	0.0e+00	583.9	KO:K00067	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]	EC:1.1.1.133	Yes
638185848	455	57.3	5	435	6	439	0.0e+00	524.2	KO:K02472	UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.-]	EC:1.1.1.-	Yes
638185851	393	33.8	5	386	7	379	0.0e+00	224.9	KO:K12996	rhamnosyltransferase [EC:2.4.1.-]	EC:2.4.1.-	Yes
638185852	304	100	1	304	1	304	0.0e+00	606.3	KO:K00721	dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	EC:2.4.1.83	Yes
638185854	340	100	1	340	1	340	0.0e+00	664.1	KO:K07566	tRNA threonylcarbamoyladenosine biosynthesis protein		Yes
638185855	452	99.8	1	452	1	452	0.0e+00	902.9	KO:K06921			Yes
638185856	367	100	1	367	1	367	0.0e+00	724.9	KO:K06921			Yes
638185857	339	100	1	339	1	339	0.0e+00	680.2	KO:K01939	adenylosuccinate synthase [EC:6.3.4.4]	EC:6.3.4.4	Yes
638185858	255	99.6	1	255	1	255	0.0e+00	504.2	KO:K03742	competence/damage-inducible protein CinA		Yes
638185859	276	100	1	276	1	276	0.0e+00	535	KO:K03680	translation initiation factor eIF-2B subunit delta		Yes
638185862	428	100	1	428	1	428	0.0e+00	793.1	KO:K03406	methyl-accepting chemotaxis protein		Yes
638185864	219	100	1	219	1	219	0.0e+00	436	KO:K07174	Mn2+-dependent serine/threonine protein kinase [EC:2.7.1.-]	EC:2.7.1.-	Yes
638185866	394	99.7	1	394	1	394	0.0e+00	771.2	KO:K07991	archaeal preflagellin peptidase FlaK [EC:3.4.23.52]		Yes
638185869	378	100	1	378	1	378	0.0e+00	730.7	KO:K09744	hypothetical protein		Yes
638185872	1127	100	1	1127	1	1127	0.0e+00	2204.9	KO:K04076	Lon-like ATP-dependent protease [EC:3.4.21.-]	EC:3.4.21.-	Yes
638185877	653	100	1	653	1	653	0.0e+00	1348.6	KO:K11389	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin) [EC:1.2.7.6]	EC:1.2.7.6	Yes
638185879	129	100	1	129	1	129	0.0e+00	258.1	KO:K07076			Yes
638185880	232	100	1	232	1	232	0.0e+00	473.4	KO:K01560	2-haloacid dehalogenase [EC:3.8.1.2]	EC:3.8.1.2	Yes
638185882	188	100	1	188	1	188	0.0e+00	358.6	KO:K00995	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	EC:2.7.8.5	Yes
638185883	206	99.5	1	206	1	206	0.0e+00	411.8	KO:K07254	tRNA (cytidine56-2'-O)-methyltransferase [EC:2.1.1.206]	EC:2.1.1.206	Yes
638185885	256	100	1	256	1	256	0.0e+00	511.9	KO:K09134	hypothetical protein		Yes
638185886	186	100	1	186	1	186	0.0e+00	371.3	KO:K00952	nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]	EC:2.7.7.1	Yes
638185888	515	100	1	515	1	515	0.0e+00	1043.1	KO:K01299	carboxypeptidase Taq [EC:3.4.17.19]	EC:3.4.17.19	Yes
638185889	514	99.8	1	514	1	514	0.0e+00	1044.3	KO:K07021			Yes
638185893	146	99.3	1	146	1	146	0.0e+00	288.5	KO:K07063			Yes
638185900	325	100	1	325	1	325	0.0e+00	600.1	KO:K07301	inner membrane protein		Yes
638185905	145	100	1	145	1	145	0.0e+00	280.8	KO:K03408	purine-binding chemotaxis protein CheW		Yes
638185906	341	83.8	1	339	44	382	0.0e+00	545	KO:K03406	methyl-accepting chemotaxis protein		Yes
638185908	280	100	1	280	1	280	0.0e+00	557	KO:K00575	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	EC:2.1.1.80	Yes
638185909	120	100	1	120	1	120	0.0e+00	229.2	KO:K03413	two-component system, chemotaxis family, response regulator CheY		Yes
