gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
650829988	287	4	284	3.8e-81	258.5	TIGR01297	cation diffusion facilitator family transporter
650829998	124	7	123	3.7e-61	190.5	TIGR03677	50S ribosomal protein L7Ae
650830000	220	10	202	9.3e-63	197.4	TIGR01083	endonuclease III
650830002	443	12	426	1.5e-105	339.2	TIGR00700	4-aminobutyrate aminotransferase, prokaryotic type
650830004	329	13	307	4.4e-129	416	TIGR01188	daunorubicin resistance ABC transporter ATP-binding subunit
650830005	254	10	248	3.9e-127	409.7	TIGR01247	daunorubicin resistance ABC transporter membrane protein
650830005	254	28	252	2.5e-22	66.6	TIGR00025	ABC transporter efflux protein, DrrB family
650830006	124	7	121	5.9e-33	99.9	TIGR00494	protein CrcB
650830010	428	1	424	0.0e+00	611.1	TIGR00190	thiamine biosynthesis protein ThiC
650830014	836	109	696	0.0e+00	876.8	TIGR02094	alpha-glucan phosphorylases
650830018	299	2	297	0.0e+00	445.3	TIGR01037	dihydroorotate dehydrogenase (subfamily 1) family protein
650830019	461	3	453	0.0e+00	637.1	TIGR02717	acetyl coenzyme A synthetase (ADP forming), alpha domain
650830025	112	1	108	1.0e-37	115.1	TIGR00264	alpha-NAC-related protein
650830030	343	2	324	0.0e+00	449.1	TIGR03399	RNA 3'-phosphate cyclase
650830031	170	1	157	4.4e-44	136.4	TIGR00040	phosphoesterase, MJ0936 family
650830037	421	4	380	2.4e-127	411.3	TIGR00375	TIGR00375 family protein
650830039	311	39	309	6.6e-97	309.8	TIGR00446	NOL1/NOP2/sun family putative RNA methylase
650830041	404	1	404	1.0e-83	268	TIGR00094	tRNA pseudouridine synthase, TruD family
650830042	118	4	118	8.6e-48	147.6	TIGR00283	peptidyl-tRNA hydrolase
650830043	215	14	215	1.4e-99	317.3	TIGR01028	ribosomal protein S7(archaeal)/S5(eukaryotic)
650830044	147	9	147	5.1e-87	274.8	TIGR00982	ribosomal protein S23 (S12)
650830045	145	1	145	6.0e-63	197.5	TIGR01952	NusA family KH domain protein, archaeal
650830047	397	17	385	0.0e+00	518	TIGR02389	DNA-directed RNA polymerase, subunit A''
650830048	906	5	895	0.0e+00	1439.7	TIGR02390	DNA-directed RNA polymerase subunit A'
650830049	1117	519	1117	0.0e+00	1077.9	TIGR03670	DNA-directed RNA polymerase subunit B
650830056	249	9	238	1.6e-125	403	TIGR02065	archaeal exosome-like complex exonuclease 1
650830058	236	2	232	2.6e-96	307.5	TIGR00291	rRNA metabolism protein, SBDS family
650830059	260	8	235	1.6e-112	360.6	TIGR03633	proteasome endopeptidase complex, archaeal, alpha subunit
650830062	329	1	320	1.4e-101	326	TIGR00303	TIGR00303 family protein
650830064	214	1	213	8.2e-36	109.8	TIGR00290	MJ0570-related uncharacterized domain
650830073	564	9	533	0.0e+00	805.5	TIGR01052	DNA topoisomerase VI, B subunit
650830074	220	38	214	2.2e-73	231.7	TIGR03665	arCOG04150 universal archaeal KH domain protein
650830076	113	4	102	1.1e-36	111.1	TIGR00523	eukaryotic/archaeal initiation factor 1A
650830077	329	84	290	1.7e-81	258.8	TIGR00706	signal peptide peptidase SppA, 36K type
650830086	140	1	136	5.7e-27	80.3	TIGR00100	hydrogenase nickel insertion protein HypA
650830088	441	10	427	0.0e+00	745.8	TIGR01415	pyridoxal-phosphate dependent TrpB-like enzyme
650830089	414	7	414	0.0e+00	601.1	TIGR03676	peptide chain release factor 1, archaeal and eukaryotic forms
650830095	264	34	263	4.5e-94	300.1	TIGR00055	undecaprenyl diphosphate synthase
650830103	503	2	500	0.0e+00	799.9	TIGR03327	AMP phosphorylase
650830103	503	3	494	0.0e+00	784	TIGR02645	putative thymidine phosphorylase
650830105	260	4	252	2.0e-122	393.2	TIGR01969	cell division ATPase MinD, archaeal
650830108	916	510	533	5.8e-12	32.8	TIGR01443	intein C-terminal splicing region
650830108	916	77	156	1.4e-17	51.7	TIGR01445	intein N-terminal splicing region
650830112	158	4	156	1.5e-43	134.2	TIGR00286	arginine decarboxylase, pyruvoyl-dependent
650830115	571	6	568	0.0e+00	723.8	TIGR00389	glycyl-tRNA synthetase, dimeric type
650830118	230	1	199	2.7e-20	59.2	TIGR00040	phosphoesterase, MJ0936 family
650830119	374	1	360	0.0e+00	437	TIGR00236	UDP-N-acetylglucosamine 2-epimerase
650830120	418	1	399	0.0e+00	451.7	TIGR03026	nucleotide sugar dehydrogenase
650830125	559	57	550	0.0e+00	582.9	TIGR00574	DNA ligase I, ATP-dependent (dnl1)
650830127	333	7	297	2.3e-88	283.2	TIGR00549	mevalonate kinase
650830134	205	7	202	3.0e-105	337	TIGR01012	ribosomal protein Sa(cytosolic)/S2(archaeal)
650830139	135	3	135	1.8e-65	205.3	TIGR03627	archaeal ribosomal protein S9P
650830140	142	2	142	1.2e-69	219.2	TIGR01077	ribosomal protein L13, archaeal/eukaryotic
650830144	137	13	129	2.3e-71	223.9	TIGR03628	archaeal ribosomal protein S11P
650830145	180	1	161	5.9e-82	259.5	TIGR01018	ribosomal protein S4(archaeal type)/S9(eukaryote cytosolic type)
650830146	148	3	147	2.5e-68	215	TIGR03629	archaeal ribosomal protein S13P
650830151	339	14	335	0.0e+00	461.7	TIGR00425	rRNA pseudouridine synthase, putative
650830151	339	222	325	4.1e-14	40.5	TIGR00451	uncharacterized domain 2
650830151	339	45	220	2.1e-33	103.4	TIGR00431	tRNA pseudouridine 55 synthase
650830152	453	7	449	0.0e+00	680.1	TIGR02045	ADP-specific phosphofructokinase
650830153	362	180	311	2.2e-24	72.2	TIGR00177	molybdenum cofactor synthesis domain
650830156	253	4	253	1.3e-106	341.5	TIGR00972	phosphate ABC transporter, ATP-binding protein
650830157	275	9	274	3.6e-67	212.4	TIGR00974	phosphate ABC transporter, permease protein PstA
650830158	302	2	297	3.7e-91	291.2	TIGR02138	phosphate ABC transporter, permease protein PstC
650830160	378	46	376	3.3e-128	413.1	TIGR00975	phosphate ABC transporter, phosphate-binding protein
650830161	219	3	206	1.4e-85	272.6	TIGR00729	ribonuclease H, mammalian HI/archaeal HII subfamily
650830165	173	12	146	2.3e-51	159.6	TIGR00114	6,7-dimethyl-8-ribityllumazine synthase
650830166	397	195	382	1.9e-75	239.6	TIGR00505	GTP cyclohydrolase II
650830166	397	3	187	8.0e-38	117	TIGR00506	3,4-dihydroxy-2-butanone 4-phosphate synthase
650830167	193	1	182	6.9e-55	171.4	TIGR00187	riboflavin synthase, alpha subunit
650830168	349	149	345	1.1e-36	113.4	TIGR00227	riboflavin-specific deaminase C-terminal domain
650830168	349	8	342	4.3e-97	312.3	TIGR00326	riboflavin biosynthesis protein RibD
650830169	238	1	221	3.6e-97	312.7	TIGR02253	HAD superfamily (subfamily IA) hydrolase, TIGR02253
650830169	238	81	197	1.5e-17	52.4	TIGR01662	HAD-superfamily hydrolase, subfamily IIIA
650830169	238	83	188	2.3e-16	48.9	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
650830169	238	84	194	6.4e-15	44	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
650830174	181	3	180	2.1e-26	78.8	TIGR02175	2-oxoacid:acceptor oxidoreductase, gamma subunit, pyruvate/2-ketoisovalerate family
650830181	322	44	317	5.1e-114	366.2	TIGR00064	signal recognition particle-docking protein FtsY
650830182	92	2	89	3.2e-28	84.1	TIGR00251	TIGR00251 family protein
650830184	387	79	194	2.2e-19	55.9	TIGR00231	small GTP-binding protein domain
650830190	323	202	306	2.2e-41	126.6	TIGR00269	TIGR00269 family protein
650830196	307	36	298	5.4e-117	375.8	TIGR00722	hydro-lyases, Fe-S type, tartrate/fumarate subfamily, alpha region
650830197	169	12	164	6.8e-52	161.9	TIGR00723	hydro-lyases, Fe-S type, tartrate/fumarate subfamily, beta region
650830201	571	3	571	0.0e+00	718.6	TIGR00463	glutamyl-tRNA synthetase, archaeal and eukaryotic family
650830213	205	1	194	1.1e-61	194	TIGR00041	thymidylate kinase
650830218	423	3	391	0.0e+00	480.1	TIGR04013	B12-binding domain/radical SAM domain protein, MJ_1487 family
650830222	166	2	166	6.0e-74	233.3	TIGR01382	intracellular protease, PfpI family
650830223	339	21	321	0.0e+00	439.5	TIGR03972	wyosine biosynthesis protein TYW1
650830224	411	7	410	0.0e+00	707.3	TIGR03680	translation initiation factor 2 subunit gamma
650830224	411	9	197	1.9e-19	57.1	TIGR00231	small GTP-binding protein domain
650830227	261	4	257	4.3e-85	271.5	TIGR00112	pyrroline-5-carboxylate reductase
650830229	324	2	321	3.0e-125	403.9	TIGR01245	anthranilate phosphoribosyltransferase
650830230	434	11	431	0.0e+00	567.9	TIGR01820	anthranilate synthase component I, archaeal clade
650830231	190	1	188	6.0e-53	165.5	TIGR00566	glutamine amidotransferase of anthranilate synthase or aminodeoxychorismate synthase
650830233	388	1	385	0.0e+00	647.3	TIGR00263	tryptophan synthase, beta subunit
650830234	248	2	246	3.0e-91	290.9	TIGR00262	tryptophan synthase, alpha subunit
650830235	363	11	357	2.5e-121	390.9	TIGR00033	chorismate synthase
650830236	401	12	401	7.5e-130	419.4	TIGR01356	3-phosphoshikimate 1-carboxyvinyltransferase
650830241	273	7	270	6.5e-92	293.6	TIGR01920	shikimate kinase
650830242	273	8	270	1.1e-91	292.7	TIGR00507	shikimate 5-dehydrogenase
650830243	213	1	208	1.1e-49	155.6	TIGR01093	3-dehydroquinate dehydratase, type I
650830244	333	7	330	7.5e-104	333.6	TIGR01357	3-dehydroquinate synthase
650830245	263	1	258	0.0e+00	436	TIGR01361	phospho-2-dehydro-3-deoxyheptonate aldolase
650830249	326	9	324	3.5e-130	420.1	TIGR01902	N-acetyl-ornithine/N-acetyl-lysine deacetylase
650830250	369	2	362	0.0e+00	495.6	TIGR00707	acetylornithine and succinylornithine transaminases
650830251	244	1	234	1.1e-59	187.8	TIGR00761	acetylglutamate kinase
650830252	330	2	329	1.3e-118	382.1	TIGR01850	N-acetyl-gamma-glutamyl-phosphate reductase, common form
650830253	273	2	267	9.4e-94	300.8	TIGR00768	alpha-L-glutamate ligases, RimK family
650830253	273	3	273	4.6e-116	373.8	TIGR02144	Lysine biosynthesis enzyme LysX
650830254	55	2	55	1.1e-27	82	TIGR01206	lysine biosynthesis protein LysW
650830255	345	4	316	0.0e+00	450	TIGR02088	isopropylmalate/isohomocitrate dehydrogenases
650830256	163	5	157	1.3e-70	222.3	TIGR02087	3-isopropylmalate dehydratase, small subunit
650830257	380	1	378	0.0e+00	528.9	TIGR02086	3-isopropylmalate dehydratase, large subunit
650830258	364	5	345	0.0e+00	527.4	TIGR02146	homocitrate synthase
650830264	226	1	226	8.6e-61	191.5	TIGR00035	aspartate racemase
650830270	218	43	190	9.2e-10	26.6	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
650830270	218	70	184	3.3e-11	31.5	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
650830274	163	1	156	5.9e-41	126.3	TIGR00040	phosphoesterase, MJ0936 family
650830275	205	1	198	1.2e-42	131.9	TIGR00372	CRISPR-associated protein Cas4
650830283	468	27	459	1.7e-95	306.3	TIGR00967	preprotein translocase, SecY subunit
650830285	155	4	155	3.4e-71	224.4	TIGR01309	50S ribosomal protein L30P, archaeal
650830286	236	9	223	2.7e-111	356.1	TIGR01020	ribosomal protein S5(archaeal type)/S2(eukaryote cytosolic type)
650830290	184	8	177	4.4e-84	266.6	TIGR03653	archaeal ribosomal protein L6P
650830295	121	5	120	5.4e-65	203.2	TIGR01080	ribosomal protein L24p/L26e, archaeal/eukaryotic
650830296	141	10	141	2.4e-66	207.7	TIGR03673	50S ribosomal protein L14P
650830297	113	5	106	1.4e-52	162.2	TIGR03630	archaeal ribosomal protein S17P
650830299	98	2	97	2.9e-40	122.7	TIGR01158	translation initation factor SUI1, putative, prokaryotic
650830300	68	5	61	1.1e-23	69.2	TIGR00012	ribosomal protein L29
650830301	210	3	188	3.6e-30	92.3	TIGR01009	ribosomal protein S3, bacterial type
650830301	210	3	197	1.5e-98	315.3	TIGR01008	ribosomal protein S3, eukaryotic/archaeal type
650830302	155	7	153	5.7e-73	229.9	TIGR01038	ribosomal protein L22(archaeal)/L17(eukaryotic/archaeal)
650830303	132	2	132	2.2e-74	234.8	TIGR01025	ribosomal protein S19(archaeal)/S15(eukaryotic)
650830305	86	10	86	7.2e-44	134.3	TIGR03636	archaeal ribosomal protein L23
650830306	255	1	253	7.9e-120	385	TIGR03672	50S ribosomal protein L4P
650830307	362	5	361	6.6e-130	418.7	TIGR03626	archaeal ribosomal protein L3
650830316	198	1	195	3.7e-60	189.9	TIGR00342	thiazole biosynthesis/tRNA modification protein ThiI
650830319	487	25	479	0.0e+00	547.3	TIGR02717	acetyl coenzyme A synthetase (ADP forming), alpha domain
650830320	537	1	525	0.0e+00	841.7	TIGR00337	CTP synthase
650830324	1178	3	1157	0.0e+00	788.7	TIGR02168	chromosome segregation protein SMC, common bacterial type
650830324	1178	3	1157	0.0e+00	1263.9	TIGR02169	chromosome segregation protein SMC, primarily archaeal type
650830326	224	1	224	1.3e-92	295.4	TIGR00659	TIGR00659 family protein
650830329	408	1	408	0.0e+00	551.2	TIGR00533	3-hydroxy-3-methylglutaryl Coenzyme A reductase, hydroxymethylglutaryl-CoA reductase (NADP)
650830331	463	14	435	0.0e+00	463.4	TIGR00797	putative efflux protein, MATE family
650830335	164	5	153	1.9e-58	182.6	TIGR00581	molybdenum cofactor biosynthesis protein MoaC
650830337	493	95	470	2.5e-123	398	TIGR00933	potassium uptake protein, TrkH family
650830342	183	1	175	1.2e-49	154.6	TIGR00318	adenylyl cyclase CyaB, putative
650830346	271	14	264	8.4e-87	276.7	TIGR00755	dimethyladenosine transferase
650830352	378	6	378	1.9e-101	326.1	TIGR00308	tRNA(guanine-26,N2-N2) methyltransferase
650830354	334	5	333	0.0e+00	608.3	TIGR01546	glyceraldehyde-3-phosphate dehydrogenase, type II
650830357	309	2	298	1.2e-96	309.4	TIGR01379	thiamine-monophosphate kinase
650830358	173	92	169	4.8e-24	70.5	TIGR00589	O-6-methylguanine DNA methyltransferase
650830361	221	20	208	5.8e-75	237.3	TIGR03875	RNA ligase partner, MJ_0950 family
650830362	93	4	91	1.6e-48	148.9	TIGR00285	DNA-binding protein Alba
650830363	795	496	772	1.5e-98	318.2	TIGR01242	26S proteasome subunit P45 family
650830363	795	6	794	0.0e+00	1308.2	TIGR01243	AAA family ATPase, CDC48 subfamily
650830370	318	22	313	3.9e-107	344	TIGR01188	daunorubicin resistance ABC transporter ATP-binding subunit
650830385	597	18	578	0.0e+00	896.3	TIGR01211	histone acetyltransferase, ELP3 family
650830386	390	66	389	1.2e-46	145.4	TIGR01513	putative nicotinate phosphoribosyltransferase
650830388	476	15	471	0.0e+00	726	TIGR01316	glutamate synthase (NADPH), homotetrameric
650830390	429	7	425	0.0e+00	447.2	TIGR00089	radical SAM methylthiotransferase, MiaB/RimO family
650830390	429	7	428	0.0e+00	483.8	TIGR01578	MiaB-like tRNA modifying enzyme, archaeal-type
650830397	229	8	212	5.1e-71	225.1	TIGR00419	triosephosphate isomerase
650830398	206	1	190	4.7e-80	255.1	TIGR01491	HAD-superfamily, subfamily-IB PSPase-like hydrolase, archaeal
650830398	206	3	172	1.9e-45	142.1	TIGR01488	Haloacid Dehalogenase superfamily, subfamily IB, phosphoserine phosphatase-like
650830399	217	2	216	6.4e-68	214.8	TIGR00080	protein-L-isoaspartate(D-aspartate) O-methyltransferase
650830406	319	226	315	3.7e-34	103	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
650830407	324	231	316	3.4e-34	103.1	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
650830420	393	2	391	0.0e+00	571.4	TIGR00032	argininosuccinate synthase
650830421	447	1	437	1.0e-97	313.9	TIGR00838	argininosuccinate lyase
650830422	373	3	368	0.0e+00	429.1	TIGR01368	carbamoyl-phosphate synthase, small subunit
650830423	1059	1	1020	0.0e+00	1369.4	TIGR01369	carbamoyl-phosphate synthase, large subunit
650830424	55	2	55	3.4e-27	80.4	TIGR01206	lysine biosynthesis protein LysW
650830425	273	2	267	2.9e-92	295.9	TIGR00768	alpha-L-glutamate ligases, RimK family
650830425	273	3	273	2.5e-112	361.5	TIGR02144	Lysine biosynthesis enzyme LysX
650830429	329	2	319	0.0e+00	466.1	TIGR01210	TIGR01210 family protein
650830434	192	5	182	6.0e-35	106.6	TIGR00281	segregation and condensation protein B
650830443	732	19	174	1.1e-24	75.1	TIGR00231	small GTP-binding protein domain
650830443	732	3	721	0.0e+00	1235.6	TIGR00490	translation elongation factor aEF-2
650830447	83	1	83	3.7e-41	125.6	TIGR00280	ribosomal protein L37a
650830453	209	4	51	7.3e-14	38.2	TIGR01764	DNA binding domain, excisionase family
650830454	432	245	329	3.5e-26	77.8	TIGR01766	transposase, IS605 OrfB family, central region
650830458	205	1	201	1.9e-74	235.7	TIGR00296	uncharacterized protein, PH0010 family
650830459	275	6	273	8.3e-103	329.3	TIGR00078	nicotinate-nucleotide pyrophosphorylase
650830461	300	1	299	6.9e-119	382.6	TIGR00550	quinolinate synthetase complex, A subunit
650830462	395	2	394	0.0e+00	481.5	TIGR00529	converved hypothetical integral membrane protein
650830463	462	1	445	0.0e+00	552.7	TIGR00551	L-aspartate oxidase
650830464	470	2	470	0.0e+00	610.1	TIGR02751	phosphoenolpyruvate carboxylase, archaeal type
650830465	550	8	525	0.0e+00	820.1	TIGR02339	thermosome, various subunits, archaeal
650830467	1252	67	1208	0.0e+00	835.2	TIGR02257	cobaltochelatase, CobN subunit
650830473	240	2	194	8.7e-58	180.9	TIGR02495	anaerobic ribonucleoside-triphosphate reductase activating protein
650830474	614	21	611	0.0e+00	547.9	TIGR02487	anaerobic ribonucleoside-triphosphate reductase
650830476	91	3	91	3.1e-25	74.3	TIGR00489	translation elongation factor aEF-1 beta
650830492	412	8	402	0.0e+00	445	TIGR00306	2,3-bisphosphoglycerate-independent phosphoglycerate mutase, archaeal form
650830493	310	12	181	8.2e-44	136.5	TIGR00675	DNA-methyltransferase (dcm)
650830505	329	15	325	3.7e-121	390.3	TIGR01275	pyridoxal phosphate-dependent enzymes, D-cysteine desulfhydrase family
650830511	472	334	423	1.2e-18	53.6	TIGR04085	radical SAM additional 4Fe4S-binding domain
650830515	569	410	535	1.0e-09	23.5	TIGR01564	S-layer protein, MJ0822 family
650830531	304	2	302	1.7e-84	269.6	TIGR00519	L-asparaginases, type I
650830534	206	4	52	1.8e-16	46.6	TIGR01764	DNA binding domain, excisionase family
650830535	437	262	348	2.7e-20	58.9	TIGR01766	transposase, IS605 OrfB family, central region
650830536	444	1	435	1.3e-91	293.6	TIGR02095	glycogen/starch synthases, ADP-glucose type
650830537	280	19	275	3.3e-82	262.8	TIGR00950	Carboxylate/Amino Acid/Amine Transporter
650830540	194	2	163	7.1e-65	203.8	TIGR00288	TIGR00288 family protein
650830541	165	3	161	3.1e-70	221.3	TIGR00288	TIGR00288 family protein
650830542	183	11	183	5.8e-80	253.3	TIGR00708	cob(I)alamin adenosyltransferase
650830546	245	4	157	1.8e-27	82.4	TIGR00176	molybdopterin-guanine dinucleotide biosynthesis protein MobB
650830549	286	8	280	4.2e-73	232.3	TIGR01230	agmatinase
650830551	239	4	218	3.0e-55	172.9	TIGR00364	queuosine biosynthesis protein QueC
650830556	789	55	767	0.0e+00	888.2	TIGR01418	phosphoenolpyruvate synthase
650830562	184	1	182	8.8e-60	187.7	TIGR02258	2'-5' RNA ligase
650830563	445	2	410	0.0e+00	468	TIGR03671	CCA-adding enzyme
650830570	1267	443	467	2.4e-07	18.2	TIGR01443	intein C-terminal splicing region
650830570	1267	84	175	8.5e-10	26.7	TIGR01445	intein N-terminal splicing region
650830572	306	2	306	4.2e-129	415.8	TIGR02668	probable molybdenum cofactor biosynthesis protein A, archaeal
650830577	224	11	216	2.2e-81	258.7	TIGR02237	DNA repair and recombination protein RadB
650830579	1699	5	972	0.0e+00	1159.4	TIGR00354	DNA polymerase, archaeal type II, large subunit
650830579	1699	959	1055	1.2e-18	55.2	TIGR01445	intein N-terminal splicing region
650830581	419	22	386	0.0e+00	502.3	TIGR02928	orc1/cdc6 family replication initiation protein
650830582	257	3	239	8.1e-106	338.7	TIGR01694	5'-deoxy-5'-methylthioadenosine phosphorylase
650830583	242	4	242	7.4e-71	224.6	TIGR00161	TIGR00161 family protein
650830589	260	11	197	5.4e-67	211	TIGR01166	cobalt transport protein ATP-binding subunit
650830591	568	500	567	3.1e-13	36.1	TIGR00451	uncharacterized domain 2
650830594	463	26	446	6.7e-113	363.4	TIGR00700	4-aminobutyrate aminotransferase, prokaryotic type
650830602	323	233	319	3.8e-36	109.3	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
650830603	343	233	322	7.8e-27	79.5	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
650830608	114	64	99	1.8e-13	36.2	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
650830613	241	18	236	1.7e-53	167.6	TIGR00121	birA, biotin-[acetyl-CoA-carboxylase] ligase region
650830616	337	25	299	6.1e-128	411.7	TIGR03730	tungstate ABC transporter binding protein WtpA
650830622	344	279	344	1.7e-19	55.9	TIGR00638	molybdenum-pterin binding domain
650830624	228	9	73	2.1e-18	52.3	TIGR00122	BirA biotin operon repressor domain
650830627	226	4	224	1.3e-96	308.5	TIGR02187	Glutaredoxin-like domain protein
650830630	393	3	301	2.0e-79	253.3	TIGR02032	geranylgeranyl reductase family
650830631	257	5	255	7.8e-84	266.8	TIGR00552	NAD+ synthetase
650830634	308	218	302	1.2e-12	34.4	TIGR04085	radical SAM additional 4Fe4S-binding domain
650830641	344	9	333	1.4e-56	178.3	TIGR00335	DNA primase, eukaryotic-type, small subunit, putative
650830645	190	1	179	1.6e-18	53.1	TIGR00231	small GTP-binding protein domain
650830647	396	107	393	1.0e-97	314.8	TIGR01241	ATP-dependent metalloprotease FtsH
650830647	396	16	378	0.0e+00	676.7	TIGR01242	26S proteasome subunit P45 family
650830653	321	3	298	4.1e-102	328.3	TIGR00524	eIF-2B alpha/beta/delta-related uncharacterized proteins
650830653	321	5	311	0.0e+00	506.1	TIGR00511	ribose-1,5-bisphosphate isomerase, e2b2 family
650830657	280	2	272	7.7e-82	260.6	TIGR00417	spermidine synthase
650830660	203	4	191	2.1e-29	88.8	TIGR00427	membrane protein, MarC family
650830668	523	2	522	0.0e+00	541.1	TIGR00467	lysyl-tRNA synthetase, archaeal and spirochete
650830671	315	1	314	2.9e-44	137.5	TIGR00144	beta-RFAP synthase
650830673	195	3	190	2.5e-52	163.7	TIGR03334	indolepyruvate ferredoxin oxidoreductase, beta subunit
650830683	500	1	500	0.0e+00	617.5	TIGR00395	leucyl-tRNA synthetase, archaeal and cytosolic family
650830687	439	330	415	7.7e-10	25.4	TIGR04085	radical SAM additional 4Fe4S-binding domain
650830689	234	1	232	2.0e-77	246.3	TIGR00081	phosphoribosylaminoimidazole-succinocarboxamide synthase
650830690	445	5	436	0.0e+00	543.2	TIGR01134	amidophosphoribosyltransferase
650830692	434	3	434	0.0e+00	426.3	TIGR00457	asparaginyl-tRNA synthetase
650830692	434	5	434	1.4e-112	363.7	TIGR00458	aspartyl-tRNA synthetase, archaeal type
650830694	598	2	598	0.0e+00	830.5	TIGR01135	glucosamine--fructose-6-phosphate aminotransferase (isomerizing)
650830696	216	25	209	6.7e-79	249.9	TIGR03634	proteasome endopeptidase complex, archaeal, beta subunit
650830701	402	5	398	0.0e+00	455.4	TIGR01979	cysteine desulfurases, SufSfamily
650830702	232	126	194	9.3e-12	32.7	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
650830702	232	134	200	7.9e-11	29.4	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
650830703	170	1	163	2.1e-59	185.6	TIGR00725	TIGR00725 family protein
650830706	232	2	231	5.4e-62	195.6	TIGR00297	TIGR00297 family protein
650830710	234	73	233	4.1e-52	162.2	TIGR03605	SagB-type dehydrogenase domain
650830712	354	41	354	0.0e+00	546.6	TIGR02236	DNA repair and recombination protein RadA
650830713	413	19	406	6.7e-87	278	TIGR01910	acetylornithine deacetylase or succinyl-diaminopimelate desuccinylase
650830716	649	94	208	1.4e-15	43.7	TIGR00451	uncharacterized domain 2
650830720	133	4	130	9.6e-58	180.5	TIGR03081	methylmalonyl-CoA epimerase
650830721	321	14	312	0.0e+00	444.3	TIGR00750	LAO/AO transport system ATPase
650830722	141	5	139	1.2e-66	208.8	TIGR00640	methylmalonyl-CoA mutase C-terminal domain
650830726	507	1	495	2.4e-96	309.1	TIGR00284	dihydropteroate synthase-related protein
