gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
650829926	330	72	82	PRINTS	PR00469	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II	GO:0016491|GO:0055114
650829926	330	125	133	PRINTS	PR00469	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II	GO:0016491|GO:0055114
650829926	330	147	159	PRINTS	PR00469	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II	GO:0016491|GO:0055114
650829926	330	162	186	PRINTS	PR00469	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II	GO:0016491|GO:0055114
650829926	330	213	229	PRINTS	PR00469	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II	GO:0016491|GO:0055114
650829926	330	251	272	PRINTS	PR00469	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II	GO:0016491|GO:0055114
650829926	330	285	303	PRINTS	PR00469	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II	GO:0016491|GO:0055114
650829926	330	167	237	Pfam	PF00070	IPR001327	Pyridine nucleotide-disulphide oxidoreductase, NAD-binding domain	GO:0055114|GO:0016491|GO:0050660
650829926	330	18	321	TIGRFAM	TIGR01292	IPR005982	Thioredoxin reductase	GO:0055114|GO:0005737|GO:0019430|GO:0004791
650829926	330	154	174	ProSitePatterns	PS00573	IPR008255	Pyridine nucleotide-disulphide oxidoreductase, class-II, active site	GO:0055114|GO:0016491
650829926	330	20	39	PRINTS	PR00368	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	GO:0055114
650829926	330	124	142	PRINTS	PR00368	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	GO:0055114
650829926	330	166	184	PRINTS	PR00368	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	GO:0055114
650829926	330	249	265	PRINTS	PR00368	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	GO:0055114
650829926	330	275	297	PRINTS	PR00368	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	GO:0055114
650829926	330	19	298	Pfam	PF07992	IPR023753	Pyridine nucleotide-disulphide oxidoreductase, FAD/NAD(P)-binding domain	GO:0055114|GO:0016491
650829926	330	13	323	PANTHER	PTHR22912			
650829926	330	13	323	PANTHER	PTHR22912:SF48			
650829926	330	14	319	SUPERFAMILY	SSF51905			
650829926	330	16	129	Gene3D	G3DSA:3.50.50.60			
650829926	330	130	317	Gene3D	G3DSA:3.50.50.60			
650829927	167	1	167	PIRSF	PIRSF019239	IPR002758	Cation antiporter	GO:0016021|GO:0006812|GO:0008324
650829927	167	7	164	Pfam	PF01899	IPR002758	Cation antiporter	GO:0016021|GO:0006812|GO:0008324
650829928	84	28	81	Pfam	PF04066	IPR007208	Multiple resistance and pH regulation protein F	GO:0016021|GO:0015075|GO:0034220
650829929	122	8	112	TIGRFAM	TIGR01300	IPR005133	Na+/H+ antiporter subunit	GO:0005451|GO:0015992|GO:0015672
650829929	122	9	98	Pfam	PF03334	IPR005133	Na+/H+ antiporter subunit	GO:0005451|GO:0015992|GO:0015672
650829930	84	11	80	Pfam	PF13244	IPR025383	Domain of unknown function DUF4040	
650829932	148	7	138	Pfam	PF04039	IPR007182	Na+/H+ antiporter MnhB subunit-related protein	
650829933	117	5	116	Pfam	PF00420	IPR001133	NADH-ubiquinone oxidoreductase chain 4L/K	GO:0042773|GO:0055114|GO:0016651
650829934	510	72	120	Pfam	PF00662	IPR001516	NADH:ubiquinone oxidoreductase, chain 5/L, N-terminal	GO:0055114|GO:0008137|GO:0042773
650829934	510	134	415	Pfam	PF00361	IPR001750	NADH:ubiquinone/plastoquinone oxidoreductase	GO:0008137|GO:0055114|GO:0042773
650829934	510	1	507	PANTHER	PTHR22773			
650829934	510	81	106	PRINTS	PR01434			
650829934	510	109	129	PRINTS	PR01434			
650829934	510	221	242	PRINTS	PR01434			
650829934	510	316	328	PRINTS	PR01434			
650829936	172	31	159	Gene3D	G3DSA:3.40.50.700	IPR006137	NADH:ubiquinone oxidoreductase-like, 20kDa subunit	GO:0048038|GO:0051539|GO:0008137|GO:0055114
650829936	172	43	152	Pfam	PF01058	IPR006137	NADH:ubiquinone oxidoreductase-like, 20kDa subunit	GO:0048038|GO:0051539|GO:0008137|GO:0055114
650829936	172	30	159	PANTHER	PTHR11995	IPR014406	[NiFe]-hydrogenase-3-type complex, small subunit/NADH:quinone oxidoreductase, subunit NuoB	GO:0051539|GO:0016651|GO:0055114
650829936	172	30	160	SUPERFAMILY	SSF56770			
650829937	174	46	149	Pfam	PF00329	IPR001268	NADH:ubiquinone oxidoreductase, 30kDa subunit	GO:0008137|GO:0055114
650829937	174	9	160	SUPERFAMILY	SSF143243			
650829938	426	121	380	Pfam	PF00346	IPR001135	NADH-quinone oxidoreductase, subunit D	GO:0051287|GO:0055114|GO:0048038|GO:0016651
650829938	426	46	113	Pfam	PF00374	IPR001501	Nickel-dependent hydrogenase, large subunit	GO:0016151
650829938	426	7	397	PANTHER	PTHR11993			
650829938	426	8	379	Gene3D	G3DSA:1.10.645.10			
650829938	426	17	380	SUPERFAMILY	SSF56762			
650829939	321	3	321	PANTHER	PTHR11432	IPR001694	NADH:ubiquinone oxidoreductase, subunit 1/F420H2 oxidoreductase subunit H	GO:0016020|GO:0055114
650829939	321	7	312	Pfam	PF00146	IPR001694	NADH:ubiquinone oxidoreductase, subunit 1/F420H2 oxidoreductase subunit H	GO:0016020|GO:0055114
650829939	321	3	321	PANTHER	PTHR11432:SF0			
650829940	136	37	66	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulpur binding domain	GO:0051536
650829940	136	68	97	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulpur binding domain	GO:0051536
650829940	136	46	57	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
650829940	136	77	88	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
650829940	136	10	105	PANTHER	PTHR10849			
650829940	136	12	96	Gene3D	G3DSA:3.30.70.20			
650829940	136	27	109	SUPERFAMILY	SSF54862			
650829940	136	38	88	Pfam	PF13237			
650829940	136	114	135	Coils	Coil			
650829941	427	235	400	Pfam	PF01507	IPR002500	Phosphoadenosine phosphosulphate reductase	GO:0008152|GO:0003824
650829941	427	223	396	Gene3D	G3DSA:3.40.50.620	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold	
650829941	427	215	389	SUPERFAMILY	SSF52402			
650829942	638	76	178	Pfam	PF05362	IPR008269	Peptidase S16, Lon C-terminal	GO:0004176|GO:0006508|GO:0004252
650829942	638	38	184	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
650829942	638	213	232	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
650829942	638	253	352	Pfam	PF14346	IPR025511	Domain of unknown function DUF4398	
650829942	638	76	174	PANTHER	PTHR10046			
650829942	638	109	128	PRINTS	PR00830			
650829942	638	139	158	PRINTS	PR00830			
650829942	638	162	180	PRINTS	PR00830			
650829942	638	369	390	Coils	Coil			
650829943	401	14	190	Gene3D	G3DSA:3.40.50.1950	IPR003382	Flavoprotein	GO:0003824
650829943	401	18	217	SUPERFAMILY	SSF52507	IPR003382	Flavoprotein	GO:0003824
650829943	401	19	147	Pfam	PF02441	IPR003382	Flavoprotein	GO:0003824
650829943	401	18	397	TIGRFAM	TIGR00521	IPR005252	Bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase	GO:0010181|GO:0015937|GO:0004632|GO:0015941|GO:0004633
650829943	401	180	400	SUPERFAMILY	SSF102645	IPR007085	DNA/pantothenate metabolism flavoprotein, C-terminal	
650829943	401	191	401	Gene3D	G3DSA:3.40.50.10300	IPR007085	DNA/pantothenate metabolism flavoprotein, C-terminal	
650829943	401	193	373	Pfam	PF04127	IPR007085	DNA/pantothenate metabolism flavoprotein, C-terminal	
650829943	401	8	401	PANTHER	PTHR14359			
650829943	401	8	401	PANTHER	PTHR14359:SF6			
650829943	401	257	278	Coils	Coil			
650829943	401	333	354	Coils	Coil			
650829944	202	57	111	Pfam	PF12838	IPR001450	4Fe-4S binding domain	GO:0009055|GO:0051536
650829944	202	18	112	Gene3D	G3DSA:1.10.1060.10	IPR012285	Fumarate reductase, C-terminal	GO:0016491|GO:0055114|GO:0051536
650829944	202	49	78	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulpur binding domain	GO:0051536
650829944	202	88	117	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulpur binding domain	GO:0051536
650829944	202	58	69	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
650829944	202	97	108	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
650829944	202	20	116	SUPERFAMILY	SSF54862			
650829944	202	24	130	PANTHER	PTHR10849			
650829945	391	139	312	Pfam	PF00346	IPR001135	NADH-quinone oxidoreductase, subunit D	GO:0051287|GO:0055114|GO:0048038|GO:0016651
650829945	391	314	391	Pfam	PF00346	IPR001135	NADH-quinone oxidoreductase, subunit D	GO:0051287|GO:0055114|GO:0048038|GO:0016651
650829945	391	61	72	ProSitePatterns	PS00535	IPR014029	NADH:ubiquinone oxidoreductase, 49kDa subunit, conserved site	GO:0055114|GO:0016651
650829945	391	3	391	PANTHER	PTHR11993			
650829945	391	3	391	PANTHER	PTHR11993:SF10			
650829945	391	25	385	Gene3D	G3DSA:1.10.645.10			
650829945	391	38	391	SUPERFAMILY	SSF56762			
650829946	174	43	147	Pfam	PF00329	IPR001268	NADH:ubiquinone oxidoreductase, 30kDa subunit	GO:0008137|GO:0055114
650829946	174	21	160	PANTHER	PTHR10884			
650829946	174	21	160	PANTHER	PTHR10884:SF6			
650829946	174	23	163	SUPERFAMILY	SSF143243			
650829947	192	15	152	Gene3D	G3DSA:3.40.50.700	IPR006137	NADH:ubiquinone oxidoreductase-like, 20kDa subunit	GO:0048038|GO:0051539|GO:0008137|GO:0055114
650829947	192	25	136	Pfam	PF01058	IPR006137	NADH:ubiquinone oxidoreductase-like, 20kDa subunit	GO:0048038|GO:0051539|GO:0008137|GO:0055114
650829947	192	8	143	TIGRFAM	TIGR01957	IPR006138	NADH-ubiquinone oxidoreductase, 20 Kd subunit	GO:0055114|GO:0008137|GO:0048038|GO:0051539
650829947	192	1	169	PANTHER	PTHR11995	IPR014406	[NiFe]-hydrogenase-3-type complex, small subunit/NADH:quinone oxidoreductase, subunit NuoB	GO:0051539|GO:0016651|GO:0055114
650829947	192	1	169	PANTHER	PTHR11995:SF8			
650829947	192	6	155	SUPERFAMILY	SSF56770			
650829948	309	1	307	PANTHER	PTHR11432	IPR001694	NADH:ubiquinone oxidoreductase, subunit 1/F420H2 oxidoreductase subunit H	GO:0016020|GO:0055114
650829948	309	4	295	Pfam	PF00146	IPR001694	NADH:ubiquinone oxidoreductase, subunit 1/F420H2 oxidoreductase subunit H	GO:0016020|GO:0055114
650829948	309	1	307	PANTHER	PTHR11432:SF0			
650829949	617	116	404	Pfam	PF00361	IPR001750	NADH:ubiquinone/plastoquinone oxidoreductase	GO:0008137|GO:0055114|GO:0042773
650829949	617	1	617	PANTHER	PTHR22773			
650829950	494	129	400	Pfam	PF00361	IPR001750	NADH:ubiquinone/plastoquinone oxidoreductase	GO:0008137|GO:0055114|GO:0042773
650829950	494	1	494	PANTHER	PTHR22773			
650829950	494	77	102	PRINTS	PR01434			
650829950	494	150	171	PRINTS	PR01434			
650829950	494	217	238	PRINTS	PR01434			
650829950	494	239	265	PRINTS	PR01434			
650829950	494	310	322	PRINTS	PR01434			
650829950	494	414	433	PRINTS	PR01434			
650829951	114	5	113	Pfam	PF00420	IPR001133	NADH-ubiquinone oxidoreductase chain 4L/K	GO:0016651|GO:0042773|GO:0055114
650829952	234	97	223	Pfam	PF04039	IPR007182	Na+/H+ antiporter MnhB subunit-related protein	
650829953	94	13	81	Pfam	PF13244	IPR025383	Domain of unknown function DUF4040	
650829954	120	11	95	Pfam	PF03334	IPR005133	Na+/H+ antiporter subunit	GO:0015672|GO:0005451|GO:0015992
650829954	120	11	109	TIGRFAM	TIGR01300	IPR005133	Na+/H+ antiporter subunit	GO:0015672|GO:0005451|GO:0015992
650829955	84	29	82	Pfam	PF04066	IPR007208	Multiple resistance and pH regulation protein F	GO:0015075|GO:0016021|GO:0034220
650829956	168	1	168	PIRSF	PIRSF019239	IPR002758	Cation antiporter	GO:0006812|GO:0016021|GO:0008324
650829956	168	14	167	Pfam	PF01899	IPR002758	Cation antiporter	GO:0006812|GO:0016021|GO:0008324
650829956	168	21	168	TIGRFAM	TIGR00942	IPR004847	Na(+)/H(+) antiporter subunit E1	GO:0015297|GO:0016021|GO:0015992
650829957	966	69	80	ProSitePatterns	PS01305	IPR000385	MoaA/nifB/pqqE, iron-sulphur binding, conserved site	GO:0003824|GO:0051539|GO:0046872
650829957	966	492	540	SMART	SM00305	IPR003586	Hint domain C-terminal	
650829957	966	78	200	SMART	SM00306	IPR003587	Hint domain N-terminal	
650829957	966	298	432	ProSiteProfiles	PS50819	IPR004042	Intein DOD homing endonuclease	GO:0004519
650829957	966	80	176	ProSiteProfiles	PS50817	IPR006141	Intein splice site	GO:0016539
650829957	966	80	176	TIGRFAM	TIGR01445	IPR006141	Intein splice site	GO:0016539
650829957	966	511	535	ProSiteProfiles	PS50818	IPR006141	Intein splice site	GO:0016539
650829957	966	511	535	TIGRFAM	TIGR01443	IPR006141	Intein splice site	GO:0016539
650829957	966	163	176	PRINTS	PR00379	IPR006142	Intein	GO:0016539
650829957	966	295	307	PRINTS	PR00379	IPR006142	Intein	GO:0016539
650829957	966	389	401	PRINTS	PR00379	IPR006142	Intein	GO:0016539
650829957	966	419	434	PRINTS	PR00379	IPR006142	Intein	GO:0016539
650829957	966	509	526	PRINTS	PR00379	IPR006142	Intein	GO:0016539
650829957	966	535	681	Pfam	PF04055	IPR007197	Radical SAM	GO:0003824|GO:0051536
650829957	966	80	201	SUPERFAMILY	SSF51294			
650829957	966	80	209	Gene3D	G3DSA:2.170.16.10			
650829957	966	290	347	SUPERFAMILY	SSF55608			
650829957	966	372	470	SUPERFAMILY	SSF55608			
650829957	966	373	484	Gene3D	G3DSA:3.10.28.10			
650829957	966	496	535	Gene3D	G3DSA:2.170.16.10			
650829957	966	496	535	SUPERFAMILY	SSF51294			
650829957	966	535	772	PANTHER	PTHR22960			
650829957	966	535	772	PANTHER	PTHR22960:SF0			
650829957	966	535	773	SUPERFAMILY	SSF102114			
650829957	966	569	702	Gene3D	G3DSA:3.80.30.10			
650829958	91	1	67	SUPERFAMILY	SSF55008	IPR006121	Heavy metal-associated domain, HMA	GO:0030001|GO:0046872
650829958	91	6	89	Pfam	PF11491	IPR021583	Protein of unknown function DUF3213	
650829959	577	24	293	Pfam	PF00664	IPR001140	ABC transporter, transmembrane domain	GO:0005524|GO:0016021|GO:0006810|GO:0055085|GO:0042626
650829959	577	338	572	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0016887|GO:0005524
650829959	577	378	502	Pfam	PF00005	IPR003439	ABC transporter-like	GO:0016887|GO:0005524
650829959	577	363	549	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0017111|GO:0000166
650829959	577	10	324	SUPERFAMILY	SSF90123	IPR011527	ABC transporter, transmembrane domain, type 1	GO:0055085|GO:0005524|GO:0016021|GO:0006810|GO:0042626
650829959	577	475	489	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
650829959	577	24	306	ProSiteProfiles	PS50929	IPR017940	ABC transporter, integral membrane type 1	
650829959	577	3	574	PANTHER	PTHR24221			
650829959	577	3	574	PANTHER	PTHR24221:SF50			
650829959	577	10	324	Gene3D	G3DSA:1.20.1560.10			
650829959	577	301	322	Coils	Coil			
650829959	577	330	573	SUPERFAMILY	SSF52540			
650829959	577	338	567	Gene3D	G3DSA:3.40.50.300			
650829960	573	19	289	Pfam	PF00664	IPR001140	ABC transporter, transmembrane domain	GO:0005524|GO:0016021|GO:0006810|GO:0055085|GO:0042626
650829960	573	335	569	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0016887|GO:0005524
650829960	573	375	499	Pfam	PF00005	IPR003439	ABC transporter-like	GO:0016887|GO:0005524
650829960	573	360	546	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0017111|GO:0000166
650829960	573	6	322	SUPERFAMILY	SSF90123	IPR011527	ABC transporter, transmembrane domain, type 1	GO:0055085|GO:0005524|GO:0016021|GO:0006810|GO:0042626
650829960	573	472	486	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
650829960	573	19	301	ProSiteProfiles	PS50929	IPR017940	ABC transporter, integral membrane type 1	
650829960	573	4	571	PANTHER	PTHR24221			
650829960	573	6	324	Gene3D	G3DSA:1.20.1560.10			
650829960	573	324	568	SUPERFAMILY	SSF52540			
650829960	573	335	560	Gene3D	G3DSA:3.40.50.300			
650829961	438	91	428	TIGRFAM	TIGR00519	IPR006033	L-asparaginase, type I	GO:0006520|GO:0004067
650829961	438	45	427	PIRSF	PIRSF001220	IPR006034	Asparaginase/glutaminase	GO:0006520
650829961	438	86	434	SUPERFAMILY	SSF53774	IPR006034	Asparaginase/glutaminase	GO:0006520
650829961	438	93	416	SMART	SM00870	IPR006034	Asparaginase/glutaminase	GO:0006520
650829961	438	94	105	PRINTS	PR00139	IPR006034	Asparaginase/glutaminase	GO:0006520
650829961	438	94	416	Pfam	PF00710	IPR006034	Asparaginase/glutaminase	GO:0006520
650829961	438	170	188	PRINTS	PR00139	IPR006034	Asparaginase/glutaminase	GO:0006520
650829961	438	353	371	PRINTS	PR00139	IPR006034	Asparaginase/glutaminase	GO:0006520
650829961	438	14	433	Hamap	MF_00586	IPR011878	Glutamyl-tRNA(Gln) amidotransferase subunit  D	GO:0006450
650829961	438	31	432	TIGRFAM	TIGR02153	IPR011878	Glutamyl-tRNA(Gln) amidotransferase subunit  D	GO:0006450
650829961	438	96	104	ProSitePatterns	PS00144	IPR020827	Asparaginase/glutaminase, conserved site	GO:0006520
650829961	438	171	181	ProSitePatterns	PS00917	IPR020827	Asparaginase/glutaminase, conserved site	GO:0006520
650829961	438	3	73	SUPERFAMILY	SSF141300			
650829961	438	51	429	PANTHER	PTHR11707			
650829961	438	51	429	PANTHER	PTHR11707:SF3			
650829961	438	90	299	Gene3D	G3DSA:3.40.50.1170			
