gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
650829937	174	41.32	1	166	2	165	7.0e-47	180	COG3262	Ni,Fe-hydrogenase III component G	165
650829938	426	48.46	1	389	2	376	0.0e+00	482	COG3261	Ni,Fe-hydrogenase III large subunit	382
650829939	321	40.06	1	316	1	309	8.0e-65	240	COG0650	Formate hydrogenlyase subunit 4	309
650829940	136	37.41	1	134	13	158	3.0e-29	120	COG1143	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)	172
650829941	427	67.76	1	181	1	183	3.0e-68	253	COG4027	Uncharacterized protein conserved in archaea	194
650829942	638	45.33	1	638	7	578	0.0e+00	531	COG1750	Archaeal serine proteases	579
650829943	401	47.38	15	401	1	391	1.0e-97	350	COG0452	Phosphopantothenoylcysteine synthetase/decarboxylase	392
650829944	202	38.69	1	167	1	167	8.0e-42	163	COG1143	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)	172
650829945	391	44.14	12	391	1	398	0.0e+00	481	COG0649	NADH:ubiquinone oxidoreductase 49 kD subunit 7	398
650829946	174	33.14	4	174	5	172	6.0e-34	136	COG0852	NADH:ubiquinone oxidoreductase 27 kD subunit	176
650829947	192	43.18	1	176	20	194	2.0e-67	248	COG0377	NADH:ubiquinone oxidoreductase 20 kD subunit and related Fe-S oxidoreductases	194
650829948	309	40	1	308	3	309	5.0e-65	241	COG0650	Formate hydrogenlyase subunit 4	309
650829949	617	35.14	1	480	2	481	7.0e-64	238	COG0651	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	504
650829950	494	37.92	1	466	1	475	9.0e-65	241	COG0651	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	504
650829951	114	50.43	1	114	1	114	6.0e-22	96.1	COG1006	Multisubunit Na+/H+ antiporter, MnhC subunit	115
650829952	234	29.68	79	224	1	151	4.0e-11	61.9	COG2111	Multisubunit Na+/H+ antiporter, MnhB subunit	162
650829953	94	48.05	7	83	11	87	3.0e-12	63.3	COG1563	Predicted subunit of the Multisubunit Na+/H+ antiporter	87
650829954	120	43.86	1	114	1	112	9.0e-27	112	COG1320	Multisubunit Na+/H+ antiporter, MnhG subunit	113
650829955	84	46.99	1	83	4	86	9.0e-09	51.7	COG2212	Multisubunit Na+/H+ antiporter, MnhF subunit	89
650829956	168	47.56	7	168	1	158	4.0e-39	153	COG1863	Multisubunit Na+/H+ antiporter, MnhE subunit	158
650829957	966	73.83	535	937	78	476	0.0e+00	592	COG1964	Predicted Fe-S oxidoreductases	514
650829959	577	40.53	6	575	1	566	0.0e+00	462	COG1132	ABC-type multidrug transport system, ATPase and permease components	567
650829960	573	39.09	1	573	1	567	5.0e-127	448	COG1132	ABC-type multidrug transport system, ATPase and permease components	567
650829961	438	37.89	52	425	1	351	2.0e-109	389	COG0252	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	351
650829962	630	66.98	1	629	1	631	0.0e+00	881	COG2511	Archaeal Glu-tRNAGln amidotransferase subunit E (contains GAD domain)	631
650829963	650	42.78	1	575	1	564	4.0e-128	452	COG1293	Predicted RNA-binding protein homologous to eukaryotic snRNP	564
650829965	277	37.8	1	276	12	297	3.0e-65	242	COG1533	DNA repair photolyase	297
650829966	143	37.96	5	134	2	137	1.0e-28	118	COG1765	Predicted redox protein, regulator of disulfide bond formation	137
650829967	260	76.08	1	254	1	255	2.0e-109	388	COG1701	Uncharacterized protein conserved in archaea	256
650829968	177	32.65	1	160	3	193	2.0e-21	95.4	COG0778	Nitroreductase	207
650829969	239	68.49	1	236	6	241	8.0e-95	339	COG1709	Predicted transcriptional regulator	241
650829970	197	47.78	1	195	3	202	5.0e-53	200	COG1573	Uracil-DNA glycosylase	202
650829971	119	20.75	7	111	71	173	9.0e-03	32.5	COG1955	Archaeal flagella assembly protein J	527
650829972	267	22.13	17	241	16	242	1.0e-17	83.3	COG1082	Sugar phosphate isomerases/epimerases	274
650829974	351	49.16	5	351	1	357	1.0e-106	379	COG0371	Glycerol dehydrogenase and related enzymes	360
650829975	142	49.32	1	142	3	147	9.0e-39	152	COG1860	Uncharacterized protein conserved in archaea	147
650829976	629	39.02	5	629	3	577	0.0e+00	535	COG0018	Arginyl-tRNA synthetase	577
650829977	356	52.5	1	356	1	352	5.0e-106	378	COG1537	Predicted RNA-binding proteins	352
650829978	118	47.46	1	118	3	120	7.0e-34	135	COG1369	RNase P/RNase MRP subunit POP5	124
650829979	300	60.88	5	298	2	284	2.0e-97	348	COG1405	Transcription initiation factor TFIIIB, Brf1 subunit/Transcription initiation factor TFIIB	285
650829981	102	43.69	1	102	3	104	2.0e-28	117	COG0051	Ribosomal protein S10	104
650829982	428	63.84	1	426	1	428	0.0e+00	612	COG5256	Translation elongation factor EF-1alpha (GTPase)	428
650829983	250	49.41	1	250	2	248	5.0e-59	220	COG0095	Lipoate-protein ligase A	248
650829985	245	18.45	72	232	40	207	5.0e-03	35.2	COG1377	Flagellar biosynthesis pathway, component FlhB	363
650829987	226	33.48	1	224	4	236	5.0e-43	167	COG1131	ABC-type multidrug transport system, ATPase component	293
650829988	287	40.93	1	280	8	288	1.0e-67	249	COG0053	Predicted Co/Zn/Cd cation transporters	304
650829989	140	30.22	2	139	1	134	2.0e-21	94.8	COG1310	Predicted metal-dependent protease of the PAD1/JAB1 superfamily	134
650829993	285	20.65	5	279	13	288	3.0e-07	49.1	COG0697	Permeases of the drug/metabolite transporter (DMT) superfamily	292
650829994	708	28.1	20	134	174	291	1.0e-04	42.6	COG1715	Restriction endonuclease	308
650829995	72	41.1	1	72	141	213	2.0e-12	64.6	COG1131	ABC-type multidrug transport system, ATPase component	293
650829996	66	58.73	3	65	2	64	4.0e-20	89.6	COG2075	Ribosomal protein L24E	66
650829997	71	76.47	3	70	2	69	4.0e-18	83	COG2053	Ribosomal protein S28E/S33	69
650829998	124	56.78	6	123	1	116	2.0e-25	108	COG1358	Ribosomal protein HS6-type (S12/L30/L7a)	116
650829999	192	33.33	11	186	30	218	6.0e-12	64	COG0705	Uncharacterized membrane protein (homolog of Drosophila rhomboid)	228
650830000	220	49.29	9	217	2	209	7.0e-70	257	COG0177	Predicted EndoIII-related endonuclease	211
650830002	443	51.73	1	428	16	447	0.0e+00	524	COG0160	4-aminobutyrate aminotransferase and related aminotransferases	447
650830003	150	37.5	1	132	1	136	2.0e-14	71.8	COG1695	Predicted transcriptional regulators	138
650830004	329	46.41	4	308	3	293	1.0e-84	306	COG1131	ABC-type multidrug transport system, ATPase component	293
650830005	254	26.29	25	251	51	282	1.0e-09	56.8	COG0842	ABC-type multidrug transport system, permease component	286
650830006	124	50.81	2	123	1	124	2.0e-21	94.8	COG0239	Integral membrane protein possibly involved in chromosome condensation	126
650830007	127	55.14	4	110	1	107	3.0e-36	143	COG1993	Uncharacterized conserved protein	109
650830008	118	57.14	2	118	3	121	2.0e-35	140	COG1504	Uncharacterized conserved protein	121
650830009	634	72.27	3	633	1	593	0.0e+00	833	COG2401	ABC-type ATPase fused to a predicted acetyltransferase domain	593
650830010	428	54.93	1	424	3	424	0.0e+00	633	COG0422	Thiamine biosynthesis protein ThiC	432
650830011	439	34.88	1	422	4	406	6.0e-72	265	COG1251	NAD(P)H-nitrite reductase	793
650830012	439	48.39	5	438	7	434	5.0e-124	438	COG1030	Membrane-bound serine protease (ClpP class)	436
650830013	265	51.89	12	212	8	219	7.0e-40	157	COG0330	Membrane protease subunits, stomatin/prohibitin homologs	291
650830014	836	35.87	21	762	5	743	0.0e+00	729	COG0058	Glucan phosphorylase	750
650830015	183	42.54	1	180	4	174	3.0e-41	161	COG2110	Predicted phosphatase homologous to the C-terminal domain of histone macroH2A1	179
650830017	422	43.74	1	409	2	418	1.0e-98	353	COG0402	Cytosine deaminase and related metal-dependent hydrolases	421
650830018	299	46.62	1	299	1	310	3.0e-87	315	COG0167	Dihydroorotate dehydrogenase	310
650830019	461	52.92	1	460	2	458	0.0e+00	476	COG1042	Acyl-CoA synthetase (NDP forming)	598
650830020	62	67.74	1	62	1	61	5.0e-10	56.2	COG2126	Ribosomal protein L37E	61
650830021	75	42.11	1	72	4	79	2.0e-12	63.8	COG1958	Small nuclear ribonucleoprotein (snRNP) homolog	79
650830022	152	45.45	1	151	1	154	2.0e-33	134	COG1522	Transcriptional regulators	154
650830025	112	51.26	2	108	4	122	2.0e-22	97.7	COG1308	Transcription factor homologous to NACalpha-BTF3	122
650830028	348	54.47	1	342	2	345	4.0e-114	404	COG1363	Cellulase M and related proteins	355
650830030	343	59.29	1	337	2	340	3.0e-128	451	COG0430	RNA 3'-terminal phosphate cyclase	341
650830031	170	39.29	1	160	2	164	3.0e-36	144	COG0622	Predicted phosphoesterase	172
650830032	422	31.21	1	419	1	407	3.0e-49	189	COG1668	ABC-type Na+ efflux pump, permease component	407
650830033	241	49.36	1	233	2	236	2.0e-67	249	COG1131	ABC-type multidrug transport system, ATPase component	293
650830035	66	69.7	1	66	2	67	3.0e-21	93	COG1476	Predicted transcriptional regulators	68
650830036	151	31.4	31	151	9	124	3.0e-11	61.1	COG4854	Predicted membrane protein	126
650830037	421	65.67	1	401	1	402	0.0e+00	604	COG1379	Uncharacterized conserved protein	403
650830038	142	63.83	2	142	1	137	3.0e-38	150	COG1371	Uncharacterized conserved protein	137
650830039	311	39.17	3	311	50	355	5.0e-77	281	COG0144	tRNA and rRNA cytosine-C5-methylases	355
650830041	404	45.45	4	404	11	398	2.0e-104	372	COG0585	Uncharacterized conserved protein	406
650830042	118	67.5	1	118	3	122	3.0e-41	160	COG1990	Uncharacterized conserved protein	122
650830043	215	41.86	44	215	2	148	3.0e-42	165	COG0049	Ribosomal protein S7	148
650830044	147	43.48	10	147	1	124	2.0e-36	144	COG0048	Ribosomal protein S12	129
650830045	145	28.77	1	145	42	183	3.0e-26	110	COG0195	Transcription elongation factor	190
650830046	99	64.58	1	96	5	100	1.0e-32	131	COG1911	Ribosomal protein L30E	100
650830047	397	36.9	18	397	369	757	4.0e-73	269	COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	808
650830048	906	37.25	8	896	4	808	0.0e+00	871	COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	808
650830049	1117	38.93	10	1117	10	1060	0.0e+00	1190	COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit	1060
650830050	82	65	1	80	1	80	4.0e-27	113	COG2012	DNA-directed RNA polymerase, subunit H, RpoH/RPB5	80
650830055	274	60.52	1	270	1	271	2.0e-94	338	COG2123	RNase PH-related exoribonuclease	272
650830056	249	49.57	9	235	1	230	4.0e-77	281	COG0689	RNase PH	230
650830057	268	54.13	2	242	1	239	1.0e-75	276	COG1097	RNA-binding protein Rrp4 and related proteins (contain S1 domain and KH domain)	239
650830058	236	61.11	2	235	1	234	4.0e-81	294	COG1500	Predicted exosome subunit	234
650830059	260	53.78	8	240	1	235	1.0e-66	246	COG0638	20S proteasome, alpha and beta subunits	236
650830060	166	55.09	1	166	1	167	1.0e-51	195	COG2150	Predicted regulator of amino acid metabolism, contains ACT domain	167
650830061	194	40.4	3	194	6	200	1.0e-48	185	COG1865	Uncharacterized conserved protein	200
650830062	329	38.1	1	325	25	347	2.0e-77	282	COG2038	NaMN:DMB phosphoribosyltransferase	347
650830064	214	36.04	1	214	1	220	1.0e-50	192	COG2102	Predicted ATPases of PP-loop superfamily	223
650830067	455	34.91	1	455	1	453	6.0e-101	361	COG0312	Predicted Zn-dependent proteases and their inactivated homologs	454
650830068	442	27.77	9	441	14	454	2.0e-80	293	COG0312	Predicted Zn-dependent proteases and their inactivated homologs	454
650830070	138	69.85	1	135	4	139	1.0e-38	152	COG1710	Uncharacterized protein conserved in archaea	139
650830071	415	62.77	2	414	1	469	2.0e-119	422	COG1771	Uncharacterized protein conserved in archaea	471
650830072	380	50	15	377	8	356	2.0e-123	436	COG1697	DNA topoisomerase VI, subunit A	356
650830073	564	57.89	1	564	1	526	0.0e+00	701	COG1389	DNA topoisomerase VI, subunit B	538
650830074	220	50.78	28	220	1	192	5.0e-54	204	COG1094	Predicted RNA-binding protein (contains KH domains)	194
650830075	266	51.49	1	266	5	265	3.0e-81	294	COG1718	Serine/threonine protein kinase involved in cell cycle control	268
650830076	113	34.21	16	90	1	75	8.0e-18	82.5	COG0361	Translation initiation factor 1 (IF-1)	75
650830077	329	35.96	71	329	47	313	7.0e-55	208	COG0616	Periplasmic serine proteases (ClpP class)	317
650830078	152	22.67	86	149	17	91	9.0e-03	33.3	COG3414	Phosphotransferase system, galactitol-specific IIB component	93
650830079	338	21.43	1	335	8	354	6.0e-20	91.9	COG0628	Predicted permease	355
650830080	324	43.11	1	324	8	339	4.0e-89	321	COG0309	Hydrogenase maturation factor	339
650830081	283	55.75	1	280	1	285	2.0e-85	309	COG1578	Uncharacterized conserved protein	285
650830082	208	74.49	1	195	1	196	3.0e-71	261	COG2428	Uncharacterized conserved protein	196
650830083	251	21.01	10	232	26	280	1.0e-12	67.1	COG0524	Sugar kinases, ribokinase family	311
650830084	170	45.32	34	169	3	141	2.0e-34	138	COG1051	ADP-ribose pyrophosphatase	145
650830085	242	39.13	14	211	54	257	7.0e-40	157	COG0489	ATPases involved in chromosome partitioning	265
650830086	140	33.82	1	136	1	115	4.0e-27	113	COG0375	Zn finger protein HypA/HybF (possibly regulating hydrogenase expression)	115
650830087	282	54.51	5	279	1	274	5.0e-98	351	COG2362	D-aminopeptidase	274
650830088	441	71.23	1	430	2	432	0.0e+00	716	COG1350	Predicted alternative tryptophan synthase beta-subunit (paralog of TrpB)	432
650830089	414	61.71	5	414	6	409	0.0e+00	485	COG1503	Peptide chain release factor 1 (eRF1)	411
650830090	288	28.28	64	250	4	198	5.0e-12	65.5	COG0463	Glycosyltransferases involved in cell wall biogenesis	291
650830091	118	68.7	1	115	8	121	7.0e-28	116	COG2456	Uncharacterized conserved protein	121
650830092	122	26.09	14	122	1	114	1.0e-20	91.9	COG3682	Predicted transcriptional regulator	123
650830093	261	25.48	11	255	46	301	6.0e-25	108	COG0501	Zn-dependent protease with chaperone function	302
650830094	182	57.59	21	169	7	164	7.0e-50	190	COG2131	Deoxycytidylate deaminase	164
650830095	264	60.17	34	264	16	244	2.0e-87	315	COG0020	Undecaprenyl pyrophosphate synthase	245
650830096	173	53.76	1	173	2	174	2.0e-60	225	COG0663	Carbonic anhydrases/acetyltransferases, isoleucine patch superfamily	176
650830097	141	34.97	1	141	5	147	1.0e-25	108	COG1522	Transcriptional regulators	154
650830098	420	60	4	418	1	411	0.0e+00	564	COG0334	Glutamate dehydrogenase/leucine dehydrogenase	411
650830099	425	28.95	1	406	2	395	1.0e-45	177	COG0475	Kef-type K+ transport systems, membrane components	397
650830100	172	22.83	23	147	7	117	1.0e-06	45.9	COG0517	FOG: CBS domain	117
650830102	207	28.37	1	207	7	216	8.0e-17	80.6	COG0463	Glycosyltransferases involved in cell wall biogenesis	291
650830103	503	47.21	84	499	1	427	0.0e+00	476	COG0213	Thymidine phosphorylase	435
650830104	131	73.5	15	131	1	98	5.0e-30	123	COG4003	Uncharacterized protein conserved in archaea	98
650830105	260	45.8	2	257	1	262	2.0e-63	235	COG0455	ATPases involved in chromosome partitioning	262
650830107	117	55.56	6	113	1	105	5.0e-24	103	COG2023	RNase P subunit RPR2	105
650830108	916	52.07	531	916	77	432	0.0e+00	509	COG1690	Uncharacterized conserved protein	432
650830109	383	38.95	1	374	5	361	2.0e-118	419	COG1260	Myo-inositol-1-phosphate synthase	362
650830110	249	26.55	1	249	4	263	8.0e-35	140	COG1235	Metal-dependent hydrolases of the beta-lactamase superfamily I	269
650830111	260	22.57	1	243	2	256	7.0e-24	104	COG0037	Predicted ATPase of the PP-loop superfamily implicated in cell cycle control	298
650830112	158	46.34	1	157	1	163	1.0e-44	172	COG1945	Uncharacterized conserved protein	163
650830113	130	61.11	3	128	1	125	1.0e-44	172	COG1844	Uncharacterized protein conserved in archaea	125
650830114	168	49.42	6	168	8	179	7.0e-50	189	COG2306	Uncharacterized conserved protein	183
650830115	571	55.15	4	571	2	554	0.0e+00	752	COG0423	Glycyl-tRNA synthetase (class II)	558
650830116	419	68.74	3	418	1	413	0.0e+00	631	COG2100	Predicted Fe-S oxidoreductase	414
650830118	230	21.74	1	205	2	164	2.0e-14	72.7	COG0622	Predicted phosphoesterase	172
650830119	374	49.6	1	368	7	380	1.0e-120	426	COG0381	UDP-N-acetylglucosamine 2-epimerase	383
650830120	418	52.67	1	416	10	436	0.0e+00	543	COG0677	UDP-N-acetyl-D-mannosaminuronate dehydrogenase	436
650830121	370	56.86	1	349	1	346	6.0e-126	443	COG1817	Uncharacterized protein conserved in archaea	346
650830122	185	38.17	1	184	17	201	2.0e-20	92.7	COG1300	Uncharacterized membrane protein	207
650830123	92	23.08	1	90	147	237	9.0e-08	48.4	COG0095	Lipoate-protein ligase A	248
650830124	143	31.47	4	143	1	136	5.0e-19	87	COG1765	Predicted redox protein, regulator of disulfide bond formation	137
650830125	559	40.94	66	550	1	444	4.0e-112	398	COG1793	ATP-dependent DNA ligase	444
650830126	254	49.61	2	254	3	252	3.0e-70	258	COG1608	Predicted archaeal kinase	252
650830127	333	48.17	3	328	1	307	3.0e-84	305	COG1577	Mevalonate kinase	307
650830131	64	42.86	1	42	603	643	2.0e-10	57.5	COG0060	Isoleucyl-tRNA synthetase	933
650830132	292	48.82	1	290	2	279	2.0e-91	329	COG1355	Predicted dioxygenase	279
650830133	344	34.7	1	339	5	370	6.0e-79	287	COG0498	Threonine synthase	411
650830134	205	35.89	10	204	4	250	2.0e-53	202	COG0052	Ribosomal protein S2	252
650830135	341	30.79	1	341	1	419	1.0e-80	293	COG0148	Enolase	423
650830136	57	35.09	1	56	11	67	4.0e-08	49.9	COG1758	DNA-directed RNA polymerase, subunit K/omega	74
650830138	65	76.19	1	63	1	63	1.0e-24	104	COG1644	DNA-directed RNA polymerase, subunit N (RpoN/RPB10)	63
650830139	135	43.38	1	135	3	130	4.0e-34	136	COG0103	Ribosomal protein S9	130
650830140	142	44.54	1	106	15	132	2.0e-28	118	COG0102	Ribosomal protein L13	148
650830141	120	67.5	1	120	3	122	2.0e-42	163	COG1727	Ribosomal protein L18E	122
650830143	259	25.57	3	252	6	314	3.0e-33	135	COG0202	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	317
650830144	137	50.75	1	134	5	129	8.0e-39	152	COG0100	Ribosomal protein S11	129
650830145	180	34.97	6	168	8	159	7.0e-33	133	COG0522	Ribosomal protein S4 and related proteins	205
650830146	148	39.86	7	147	1	121	5.0e-33	133	COG0099	Ribosomal protein S13	121
650830148	195	40	1	194	103	298	4.0e-58	217	COG2813	16S RNA G1207 methylase RsmC	300
650830151	339	44.11	34	326	5	271	2.0e-75	276	COG0130	Pseudouridine synthase	271
650830152	453	56.89	7	449	18	466	0.0e+00	566	COG4809	Archaeal ADP-dependent phosphofructokinase/glucokinase	466
650830153	362	44.69	1	356	1	360	1.0e-99	356	COG0303	Molybdopterin biosynthesis enzyme	404
650830154	506	56.95	57	501	1	437	0.0e+00	499	COG4346	Predicted membrane-bound dolichyl-phosphate-mannose-protein mannosyltransferase	438
650830155	196	26.17	1	195	8	221	7.0e-14	70.5	COG0704	Phosphate uptake regulator	240
650830156	253	57.31	1	253	4	253	3.0e-111	394	COG1117	ABC-type phosphate transport system, ATPase component	253
650830157	275	40.5	5	274	12	289	2.0e-52	199	COG0581	ABC-type phosphate transport system, permease component	292
650830158	302	38.46	3	297	21	307	2.0e-58	219	COG0573	ABC-type phosphate transport system, permease component	310
650830159	262	24.3	9	234	4	249	1.0e-16	80.6	COG1082	Sugar phosphate isomerases/epimerases	274
650830160	378	33.7	1	365	3	318	2.0e-62	233	COG0226	ABC-type phosphate transport system, periplasmic component	318
650830161	219	35.78	3	216	2	199	2.0e-50	192	COG0164	Ribonuclease HII	199
650830162	276	25.09	1	275	9	269	5.0e-25	108	COG1108	ABC-type Mn2+/Zn2+ transport systems, permease components	274
650830163	261	35.71	1	250	1	250	4.0e-67	248	COG1121	ABC-type Mn/Zn transport systems, ATPase component	254
650830164	427	42.96	1	416	5	413	0.0e+00	517	COG0112	Glycine/serine hydroxymethyltransferase	413
650830165	173	58.67	2	148	3	152	3.0e-48	184	COG0054	Riboflavin synthase beta-chain	152
650830166	397	56.02	194	382	3	193	4.0e-63	235	COG0807	GTP cyclohydrolase II	193
650830167	193	46.07	1	179	1	191	5.0e-52	197	COG0307	Riboflavin synthase alpha chain	204
650830168	349	59.86	1	147	3	146	1.0e-55	210	COG0117	Pyrimidine deaminase	146
650830169	238	35.74	1	227	3	229	3.0e-35	141	COG1011	Predicted hydrolase (HAD superfamily)	229
650830170	188	51.81	2	188	1	188	1.0e-48	186	COG2411	Uncharacterized conserved protein	188
650830172	153	59.86	12	153	1	142	2.0e-36	145	COG2426	Predicted membrane protein	142
650830173	350	33.77	45	337	11	318	3.0e-53	202	COG0614	ABC-type Fe3+-hydroxamate transport system, periplasmic component	319
650830174	181	37.82	1	179	2	193	3.0e-31	127	COG1014	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit	203
650830175	281	42.7	7	274	1	273	2.0e-78	285	COG1013	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, beta subunit	294
650830176	385	38.3	12	381	5	359	1.0e-85	310	COG0674	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, alpha subunit	365
650830177	170	38.22	1	170	4	194	1.0e-29	122	COG1014	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit	203
650830178	280	41.04	12	273	6	271	7.0e-77	280	COG1013	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, beta subunit	294
650830179	396	39.69	20	396	1	362	2.0e-87	316	COG0674	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, alpha subunit	365
650830180	89	45.31	25	88	2	61	1.0e-08	51.7	COG1146	Ferredoxin	68
650830181	322	51.36	4	318	13	340	1.0e-97	349	COG0552	Signal recognition particle GTPase	340
650830182	92	43.16	1	92	5	99	1.0e-15	75	COG1872	Uncharacterized conserved protein	102
650830183	225	38.06	1	225	6	250	1.0e-40	159	COG2220	Predicted Zn-dependent hydrolases of the beta-lactamase fold	258
650830184	387	53.37	19	387	1	365	0.0e+00	476	COG1163	Predicted GTPase	365
650830185	362	40.51	1	350	1	337	2.0e-73	269	COG2247	Putative cell wall-binding domain	337
650830186	362	44.76	1	351	1	336	1.0e-75	276	COG2247	Putative cell wall-binding domain	337
650830187	376	53.97	1	376	2	355	3.0e-98	352	COG3199	Uncharacterized conserved protein	355
650830189	259	27.59	118	232	119	224	9.0e-05	41	COG0569	K+ transport systems, NAD-binding component	225
650830190	323	35.91	25	320	1	283	1.0e-54	207	COG0037	Predicted ATPase of the PP-loop superfamily implicated in cell cycle control	298
650830191	118	45	13	111	3	101	1.0e-11	62.2	COG1695	Predicted transcriptional regulators	138
650830193	112	57.41	7	112	1	108	9.0e-30	121	COG0393	Uncharacterized conserved protein	108
650830195	234	35.39	1	219	7	249	2.0e-51	195	COG0300	Short-chain dehydrogenases of various substrate specificities	265
650830196	307	48.6	31	307	5	290	8.0e-89	320	COG1951	Tartrate dehydratase alpha subunit/Fumarate hydratase class I, N-terminal domain	297
650830197	169	48.3	1	163	1	174	5.0e-52	196	COG1838	Tartrate dehydratase beta subunit/Fumarate hydratase class I, C-terminal domain	184
650830199	318	25.68	2	316	54	423	3.0e-19	89.1	COG1055	Na+/H+ antiporter NhaD and related arsenite permeases	424
650830201	571	39.3	89	557	1	472	1.0e-121	430	COG0008	Glutamyl- and glutaminyl-tRNA synthetases	472
650830203	355	34.38	1	353	2	383	1.0e-74	273	COG1748	Saccharopine dehydrogenase and related proteins	389
650830205	151	31.03	6	150	4	134	2.0e-14	71.5	COG4113	Predicted nucleic acid-binding protein, contains PIN domain	134
650830208	237	35.06	65	237	7	177	2.0e-28	119	COG0503	Adenine/guanine phosphoribosyltransferases and related PRPP-binding proteins	179
650830209	148	39.07	1	148	4	154	2.0e-25	108	COG1522	Transcriptional regulators	154
650830210	140	34.96	17	139	3	112	7.0e-15	73.1	COG0727	Predicted Fe-S-cluster oxidoreductase	132
650830211	76	36	3	75	70	144	3.0e-07	47	COG1522	Transcriptional regulators	154
650830212	443	51.39	2	432	1	431	0.0e+00	563	COG0541	Signal recognition particle GTPase	451
650830213	205	51.67	1	202	1	205	9.0e-56	209	COG0125	Thymidylate kinase	208
650830214	234	24.05	4	234	18	276	1.0e-26	113	COG1109	Phosphomannomutase	464
650830215	361	43.13	1	358	2	357	3.0e-86	312	COG1208	Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunits (eIF-2Bgamma/eIF-2Bepsilon)	358
