gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2514741563	207	3	204	Gene3D	G3DSA:3.20.20.70	IPR013785	Aldolase-type TIM barrel	GO:0003824
2514741563	207	6	203	SUPERFAMILY	SSF51391	IPR022998	Thiamin phosphate synthase superfamily	
2514741563	207	1	204	PANTHER	PTHR20857			
2514741563	207	1	204	PANTHER	PTHR20857:SF15			
2514741564	266	1	264	PIRSF	PIRSF000513	IPR000417	Hydroxyethylthiazole kinase	GO:0009228|GO:0004417
2514741564	266	8	251	Pfam	PF02110	IPR000417	Hydroxyethylthiazole kinase	GO:0009228|GO:0004417
2514741564	266	8	251	TIGRFAM	TIGR00694	IPR000417	Hydroxyethylthiazole kinase	GO:0009228|GO:0004417
2514741564	266	10	256	Hamap	MF_00228	IPR000417	Hydroxyethylthiazole kinase	GO:0009228|GO:0004417
2514741564	266	16	23	PRINTS	PR01099	IPR000417	Hydroxyethylthiazole kinase	GO:0009228|GO:0004417
2514741564	266	29	50	PRINTS	PR01099	IPR000417	Hydroxyethylthiazole kinase	GO:0009228|GO:0004417
2514741564	266	60	68	PRINTS	PR01099	IPR000417	Hydroxyethylthiazole kinase	GO:0009228|GO:0004417
2514741564	266	86	103	PRINTS	PR01099	IPR000417	Hydroxyethylthiazole kinase	GO:0009228|GO:0004417
2514741564	266	117	131	PRINTS	PR01099	IPR000417	Hydroxyethylthiazole kinase	GO:0009228|GO:0004417
2514741564	266	162	179	PRINTS	PR01099	IPR000417	Hydroxyethylthiazole kinase	GO:0009228|GO:0004417
2514741564	266	8	231	PANTHER	PTHR20857:SF14	IPR026012	Hydroxyethylthiazole kinase/thiamine biosynthetic bifunctional enzyme	
2514741564	266	4	263	SUPERFAMILY	SSF53613			
2514741564	266	6	263	Gene3D	G3DSA:3.40.1190.20			
2514741564	266	8	231	PANTHER	PTHR20857			
2514741565	425	8	386	Pfam	PF02133	IPR001248	Permease, cytosine/purines, uracil, thiamine, allantoin	GO:0015205|GO:0016020|GO:0015851
2514741565	425	20	423	TIGRFAM	TIGR02358	IPR012732	Hydroxymethylpyrimidine transporter CytX	
2514741565	425	1	425	PIRSF	PIRSF002744	IPR026030	Purine-cytosine permease	
2514741565	425	4	402	PANTHER	PTHR30569			
2514741566	333	159	327	Pfam	PF01170	IPR000241	Putative RNA methylase domain	
2514741566	333	255	261	ProSitePatterns	PS00092	IPR002052	DNA methylase, N-6 adenine-specific, conserved site	GO:0003676|GO:0032259|GO:0008168
2514741566	333	44	147	ProSiteProfiles	PS51165	IPR004114	THUMP	
2514741566	333	58	145	SMART	SM00981	IPR004114	THUMP	
2514741566	333	68	144	Pfam	PF02926	IPR004114	THUMP	
2514741566	333	3	331	TIGRFAM	TIGR01177	IPR005885	Conserved hypothetical protein CHP01177	GO:0008168
2514741566	333	31	138	SUPERFAMILY	SSF143437			
2514741566	333	105	257	PANTHER	PTHR10108			
2514741566	333	105	257	PANTHER	PTHR10108:SF217			
2514741566	333	156	329	Gene3D	G3DSA:3.40.50.150			
2514741566	333	158	290	SUPERFAMILY	SSF53335			
2514741567	413	275	294	PRINTS	PR01035	IPR001958	Tetracycline resistance protein, TetA/multidrug resistance protein MdtG	GO:0005886|GO:0005215
2514741567	413	364	386	PRINTS	PR01035	IPR001958	Tetracycline resistance protein, TetA/multidrug resistance protein MdtG	GO:0005886|GO:0005215
2514741567	413	31	272	Pfam	PF07690	IPR011701	Major facilitator superfamily	GO:0055085|GO:0016021
2514741567	413	275	410	Pfam	PF07690	IPR011701	Major facilitator superfamily	GO:0055085|GO:0016021
2514741567	413	22	407	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2514741567	413	27	413	ProSiteProfiles	PS50850	IPR020846	Major facilitator superfamily domain	
2514741567	413	21	209	Gene3D	G3DSA:1.20.1250.20			
2514741567	413	21	410	PANTHER	PTHR24003			
2514741567	413	243	409	Gene3D	G3DSA:1.20.1250.20			
2514741568	265	15	265	PIRSF	PIRSF006601	IPR012096	ATPase, PP-loop, MJ1638-related	
2514741568	265	68	178	Gene3D	G3DSA:3.40.50.620	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold	
2514741568	265	73	205	SUPERFAMILY	SSF52402			
2514741569	251	1	187	SUPERFAMILY	SSF53218	IPR001453	Molybdopterin binding	GO:0006777
2514741569	251	3	179	Gene3D	G3DSA:3.40.980.10	IPR001453	Molybdopterin binding	GO:0006777
2514741569	251	4	177	Pfam	PF00994	IPR001453	Molybdopterin binding	GO:0006777
2514741569	251	4	179	SMART	SM00852	IPR001453	Molybdopterin binding	GO:0006777
2514741569	251	3	174	TIGRFAM	TIGR00177	IPR020817	Molybdenum cofactor synthesis	GO:0006777
2514741569	251	1	243	PANTHER	PTHR23293			
2514741569	251	1	243	PANTHER	PTHR23293:SF0			
2514741570	475	6	474	TIGRFAM	TIGR01064	IPR001697	Pyruvate kinase	GO:0006096|GO:0030955|GO:0004743|GO:0000287
2514741570	475	6	475	PANTHER	PTHR11817	IPR001697	Pyruvate kinase	GO:0006096|GO:0030955|GO:0004743|GO:0000287
2514741570	475	63	79	PRINTS	PR01050	IPR001697	Pyruvate kinase	GO:0006096|GO:0030955|GO:0004743|GO:0000287
2514741570	475	188	202	PRINTS	PR01050	IPR001697	Pyruvate kinase	GO:0006096|GO:0030955|GO:0004743|GO:0000287
2514741570	475	218	244	PRINTS	PR01050	IPR001697	Pyruvate kinase	GO:0006096|GO:0030955|GO:0004743|GO:0000287
2514741570	475	245	269	PRINTS	PR01050	IPR001697	Pyruvate kinase	GO:0006096|GO:0030955|GO:0004743|GO:0000287
2514741570	475	270	294	PRINTS	PR01050	IPR001697	Pyruvate kinase	GO:0006096|GO:0030955|GO:0004743|GO:0000287
2514741570	475	295	313	PRINTS	PR01050	IPR001697	Pyruvate kinase	GO:0006096|GO:0030955|GO:0004743|GO:0000287
2514741570	475	314	330	PRINTS	PR01050	IPR001697	Pyruvate kinase	GO:0006096|GO:0030955|GO:0004743|GO:0000287
2514741570	475	75	168	SUPERFAMILY	SSF50800	IPR011037	Pyruvate kinase-like, insert domain	
2514741570	475	6	339	Pfam	PF00224	IPR015793	Pyruvate kinase, barrel	GO:0004743|GO:0000287|GO:0006096|GO:0030955
2514741570	475	327	474	Gene3D	G3DSA:3.40.1380.20	IPR015794	Pyruvate kinase, alpha/beta	GO:0030955|GO:0004743|GO:0006096|GO:0000287
2514741570	475	324	474	SUPERFAMILY	SSF52935	IPR015795	Pyruvate kinase, C-terminal	
2514741570	475	363	472	Pfam	PF02887	IPR015795	Pyruvate kinase, C-terminal	
2514741570	475	78	169	Gene3D	G3DSA:2.40.33.10	IPR015806	Pyruvate kinase, beta-barrel insert domain	GO:0004743
2514741570	475	4	79	SUPERFAMILY	SSF51621	IPR015813	Pyruvate/Phosphoenolpyruvate kinase	GO:0003824
2514741570	475	7	77	Gene3D	G3DSA:3.20.20.60	IPR015813	Pyruvate/Phosphoenolpyruvate kinase	GO:0003824
2514741570	475	169	340	SUPERFAMILY	SSF51621	IPR015813	Pyruvate/Phosphoenolpyruvate kinase	GO:0003824
2514741570	475	171	326	Gene3D	G3DSA:3.20.20.60	IPR015813	Pyruvate/Phosphoenolpyruvate kinase	GO:0003824
2514741570	475	216	228	ProSitePatterns	PS00110	IPR018209	Pyruvate kinase, active site	GO:0004743
2514741570	475	6	475	PANTHER	PTHR11817:SF0			
2514741570	475	44	65	Coils	Coil			
2514741573	342	128	277	Pfam	PF04055	IPR007197	Radical SAM	GO:0051536|GO:0003824
2514741573	342	45	342	PIRSF	PIRSF004869	IPR016431	Pyruvate-formate lyase-activating enzyme, predicted	
2514741573	342	132	183	Gene3D	G3DSA:3.80.30.20	IPR023404	Radical SAM, alpha/beta horseshoe	
2514741573	342	126	215	Pfam	PF13353			
2514741573	342	131	335	SUPERFAMILY	SSF102114			
2514741573	342	184	340	Gene3D	G3DSA:3.80.30.10			
2514741574	621	211	620	SUPERFAMILY	SSF48310	IPR001203	Aldehyde ferredoxin oxidoreductase, C-terminal	GO:0016491|GO:0051536|GO:0016625|GO:0009055|GO:0055114
2514741574	621	215	607	Pfam	PF01314	IPR001203	Aldehyde ferredoxin oxidoreductase, C-terminal	GO:0016491|GO:0051536|GO:0016625|GO:0009055|GO:0055114
2514741574	621	1	209	Gene3D	G3DSA:3.60.9.10	IPR013983	Aldehyde ferredoxin oxidoreductase, N-terminal	GO:0016625|GO:0016491|GO:0055114|GO:0051536
2514741574	621	1	209	SUPERFAMILY	SSF56228	IPR013983	Aldehyde ferredoxin oxidoreductase, N-terminal	GO:0016625|GO:0016491|GO:0055114|GO:0051536
2514741574	621	4	205	Pfam	PF02730	IPR013983	Aldehyde ferredoxin oxidoreductase, N-terminal	GO:0016625|GO:0016491|GO:0055114|GO:0051536
2514741574	621	4	205	SMART	SM00790	IPR013983	Aldehyde ferredoxin oxidoreductase, N-terminal	GO:0016625|GO:0016491|GO:0055114|GO:0051536
2514741574	621	380	610	Gene3D	G3DSA:1.10.599.10	IPR013985	Aldehyde ferredoxin oxidoreductase, domain 3	GO:0055114|GO:0016625|GO:0051536
2514741574	621	1	611	PANTHER	PTHR30038			
2514741574	621	1	611	PANTHER	PTHR30038:SF0			
2514741576	70	1	70	Pfam	PF01385	IPR001959	Transposase, probable, IS891/IS1136/IS1341	
2514741577	330	4	324	PANTHER	PTHR21716	IPR002549	Uncharacterised protein family UPF0118	
2514741577	330	7	322	Pfam	PF01594	IPR002549	Uncharacterised protein family UPF0118	
2514741578	181	2	177	Gene3D	G3DSA:3.40.50.850	IPR000868	Isochorismatase-like	GO:0003824|GO:0008152
2514741578	181	3	180	Pfam	PF00857	IPR000868	Isochorismatase-like	GO:0003824|GO:0008152
2514741578	181	3	181	SUPERFAMILY	SSF52499	IPR000868	Isochorismatase-like	GO:0003824|GO:0008152
2514741578	181	2	181	PANTHER	PTHR11080			
2514741578	181	2	181	PANTHER	PTHR11080:SF2			
2514741579	132	11	129	Pfam	PF09999	IPR018716	Protein of unknown function DUF2240	
2514741580	130	29	118	PANTHER	PTHR10233	IPR000649	Initiation factor 2B-related	GO:0044237
2514741580	130	29	118	PANTHER	PTHR10233:SF6	IPR005251	Putative translation initiation factor, aIF-2BI/5-methylthioribose-1-phosphate isomerase	GO:0044249
2514741580	130	40	112	Pfam	PF03061	IPR006683	Thioesterase superfamily	
2514741580	130	9	127	Gene3D	G3DSA:3.10.129.10			
2514741580	130	13	120	SUPERFAMILY	SSF54637			
2514741582	101	14	84	Pfam	PF03551	IPR005149	Transcription regulator PadR N-terminal	
2514741582	101	3	97	Gene3D	G3DSA:1.10.10.10	IPR011991	Winged helix-turn-helix transcription repressor DNA-binding	
2514741582	101	2	96	SUPERFAMILY	SSF46785			
2514741583	391	17	260	Pfam	PF07690	IPR011701	Major facilitator superfamily	GO:0055085|GO:0016021
2514741583	391	1	390	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2514741583	391	12	391	ProSiteProfiles	PS50850	IPR020846	Major facilitator superfamily domain	
2514741583	391	9	388	PANTHER	PTHR24003			
2514741583	391	10	204	Gene3D	G3DSA:1.20.1250.20			
2514741583	391	212	391	Gene3D	G3DSA:1.20.1250.20			
2514741584	331	1	330	TIGRFAM	TIGR00519	IPR006033	L-asparaginase, type I	GO:0006520|GO:0004067
2514741584	331	1	329	PIRSF	PIRSF001220	IPR006034	Asparaginase/glutaminase	GO:0006520
2514741584	331	1	330	SUPERFAMILY	SSF53774	IPR006034	Asparaginase/glutaminase	GO:0006520
2514741584	331	3	317	Pfam	PF00710	IPR006034	Asparaginase/glutaminase	GO:0006520
2514741584	331	3	318	SMART	SM00870	IPR006034	Asparaginase/glutaminase	GO:0006520
2514741584	331	4	15	PRINTS	PR00139	IPR006034	Asparaginase/glutaminase	GO:0006520
2514741584	331	78	96	PRINTS	PR00139	IPR006034	Asparaginase/glutaminase	GO:0006520
2514741584	331	6	14	ProSitePatterns	PS00144	IPR020827	Asparaginase/glutaminase, conserved site	GO:0006520
2514741584	331	79	89	ProSitePatterns	PS00917	IPR020827	Asparaginase/glutaminase, conserved site	GO:0006520
2514741584	331	1	194	Gene3D	G3DSA:3.40.50.1170			
2514741584	331	1	329	PANTHER	PTHR11707			
2514741584	331	206	323	Gene3D	G3DSA:3.40.50.40			
2514741586	740	1	88	ProSiteProfiles	PS51188	IPR001305	Heat shock protein DnaJ, cysteine-rich domain	GO:0051082|GO:0031072
2514741586	740	4	85	SUPERFAMILY	SSF57938	IPR001305	Heat shock protein DnaJ, cysteine-rich domain	GO:0051082|GO:0031072
2514741586	740	6	70	Gene3D	G3DSA:2.10.230.10	IPR001305	Heat shock protein DnaJ, cysteine-rich domain	GO:0051082|GO:0031072
2514741586	740	71	125	Gene3D	G3DSA:2.10.230.10	IPR001305	Heat shock protein DnaJ, cysteine-rich domain	GO:0051082|GO:0031072
2514741586	740	353	522	Pfam	PF01368	IPR001667	Phosphoesterase, RecJ-like	GO:0030145|GO:0016787
2514741586	740	130	193	Pfam	PF00575	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
2514741586	740	133	196	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
2514741586	740	227	297	Pfam	PF01336	IPR004365	Nucleic acid binding, OB-fold, tRNA/helicase-type	GO:0003676
2514741586	740	126	193	Gene3D	G3DSA:2.40.50.140	IPR012340	Nucleic acid-binding, OB-fold	
2514741586	740	215	296	Gene3D	G3DSA:2.40.50.140	IPR012340	Nucleic acid-binding, OB-fold	
2514741586	740	121	197	SUPERFAMILY	SSF50249	IPR016027	Nucleic acid-binding, OB-fold-like	
2514741586	740	225	295	SUPERFAMILY	SSF50249	IPR016027	Nucleic acid-binding, OB-fold-like	
2514741586	740	131	196	SMART	SM00316	IPR022967	RNA-binding domain, S1	
2514741586	740	336	734	SUPERFAMILY	SSF64182			
2514741593	387	19	200	Pfam	PF07690	IPR011701	Major facilitator superfamily	GO:0055085|GO:0016021
2514741593	387	217	385	Pfam	PF07690	IPR011701	Major facilitator superfamily	GO:0055085|GO:0016021
2514741593	387	14	384	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2514741593	387	11	386	ProSiteProfiles	PS50850	IPR020846	Major facilitator superfamily domain	
2514741593	387	14	382	PANTHER	PTHR24003			
2514741593	387	15	199	Gene3D	G3DSA:1.20.1250.20			
2514741593	387	217	384	Gene3D	G3DSA:1.20.1250.20			
2514741594	396	29	210	Pfam	PF07690	IPR011701	Major facilitator superfamily	GO:0055085|GO:0016021
2514741594	396	225	391	Pfam	PF07690	IPR011701	Major facilitator superfamily	GO:0055085|GO:0016021
2514741594	396	15	393	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2514741594	396	1	394	ProSiteProfiles	PS50850	IPR020846	Major facilitator superfamily domain	
2514741594	396	17	393	PANTHER	PTHR24003			
2514741594	396	22	208	Gene3D	G3DSA:1.20.1250.20			
2514741594	396	224	393	Gene3D	G3DSA:1.20.1250.20			
2514741595	487	377	485	Pfam	PF05124	IPR022651	S-layer protein, C-terminal	
2514741596	242	7	235	Pfam	PF01925	IPR002781	Protein of unknown function DUF81	GO:0016021
2514741596	242	4	237	PANTHER	PTHR30269			
2514741596	242	4	237	PANTHER	PTHR30269:SF0			
2514741597	179	34	177	Pfam	PF09622	IPR024464	Protein of unknown function DUF2391	
2514741597	179	17	45	Coils	Coil			
2514741599	527	10	142	ProSiteProfiles	PS51332	IPR006158	Cobalamin (vitamin B12)-binding	GO:0031419|GO:0046872
2514741599	527	17	132	Pfam	PF02310	IPR006158	Cobalamin (vitamin B12)-binding	GO:0031419|GO:0046872
2514741599	527	52	138	Gene3D	G3DSA:3.40.50.280	IPR006158	Cobalamin (vitamin B12)-binding	GO:0031419|GO:0046872
2514741599	527	54	146	SUPERFAMILY	SSF52242	IPR006158	Cobalamin (vitamin B12)-binding	GO:0031419|GO:0046872
2514741599	527	192	406	SMART	SM00729	IPR006638	Elongator protein 3/MiaB/NifB	GO:0051536|GO:0003824
2514741599	527	196	363	Pfam	PF04055	IPR007197	Radical SAM	GO:0051536|GO:0003824
2514741599	527	192	391	Gene3D	G3DSA:3.80.30.20	IPR023404	Radical SAM, alpha/beta horseshoe	
2514741599	527	26	394	PANTHER	PTHR11918			
2514741599	527	158	399	SUPERFAMILY	SSF102114			
2514741600	535	215	448	SMART	SM00729	IPR006638	Elongator protein 3/MiaB/NifB	GO:0051536|GO:0003824
2514741600	535	219	403	Pfam	PF04055	IPR007197	Radical SAM	GO:0051536|GO:0003824
2514741600	535	214	464	Gene3D	G3DSA:3.80.30.20	IPR023404	Radical SAM, alpha/beta horseshoe	
2514741600	535	127	404	PANTHER	PTHR11918			
2514741600	535	216	464	SUPERFAMILY	SSF102114			
2514741601	748	235	361	ProSiteProfiles	PS50156	IPR000731	Sterol-sensing domain	GO:0016021
2514741601	748	609	737	ProSiteProfiles	PS50156	IPR000731	Sterol-sensing domain	GO:0016021
2514741601	748	10	737	TIGRFAM	TIGR00921	IPR004767	Hydrophobe/amphiphile efflux-3 HAE3	
2514741601	748	44	362	Pfam	PF03176	IPR004869	Membrane transport protein, MMPL type	GO:0016020
2514741601	748	525	737	Pfam	PF03176	IPR004869	Membrane transport protein, MMPL type	GO:0016020
2514741601	748	148	365	SUPERFAMILY	SSF82866			
2514741601	748	549	743	SUPERFAMILY	SSF82866			
2514741603	295	183	274	Pfam	PF03168	IPR004864	Late embryogenesis abundant protein, LEA-14	
2514741603	295	30	150	Gene3D	G3DSA:2.60.40.10	IPR013783	Immunoglobulin-like fold	
2514741603	295	161	287	Gene3D	G3DSA:2.60.40.10	IPR013783	Immunoglobulin-like fold	
2514741603	295	29	143	SMART	SM00769	IPR013990	Water stress and hypersensitive response domain	GO:0009269
2514741603	295	163	281	SMART	SM00769	IPR013990	Water stress and hypersensitive response domain	GO:0009269
2514741603	295	158	276	SUPERFAMILY	SSF117070			
2514741604	170	9	158	Pfam	PF11447	IPR024505	Protein of unknown function DUF3201	
2514741604	170	1	167	Gene3D	G3DSA:3.30.930.10			
2514741604	170	4	167	SUPERFAMILY	SSF142913			
2514741605	383	167	380	Pfam	PF01189	IPR001678	Bacterial Fmu (Sun)/eukaryotic nucleolar NOL1/Nop2p	
2514741605	383	88	163	ProSiteProfiles	PS50890	IPR002478	Pseudouridine synthase/archaeosine transglycosylase	GO:0003723
2514741605	383	89	158	Pfam	PF01472	IPR002478	Pseudouridine synthase/archaeosine transglycosylase	GO:0003723
2514741605	383	89	163	SMART	SM00359	IPR002478	Pseudouridine synthase/archaeosine transglycosylase	GO:0003723
2514741605	383	85	158	TIGRFAM	TIGR00451	IPR004521	Uncharacterised domain CHP00451	GO:0003723
2514741605	383	88	159	SUPERFAMILY	SSF88697	IPR015947	PUA-like domain	
2514741605	383	173	187	PRINTS	PR02008	IPR023267	RNA (C5-cytosine) methyltransferase	
2514741605	383	202	212	PRINTS	PR02008	IPR023267	RNA (C5-cytosine) methyltransferase	
2514741605	383	268	280	PRINTS	PR02008	IPR023267	RNA (C5-cytosine) methyltransferase	
2514741605	383	315	331	PRINTS	PR02008	IPR023267	RNA (C5-cytosine) methyltransferase	
2514741605	383	364	381	PRINTS	PR02008	IPR023267	RNA (C5-cytosine) methyltransferase	
2514741605	383	5	57	SUPERFAMILY	SSF53335			
2514741605	383	6	383	PANTHER	PTHR22807			
2514741605	383	38	77	Gene3D	G3DSA:3.30.70.1170			
2514741605	383	90	158	Gene3D	G3DSA:2.30.130.10			
2514741605	383	143	382	SUPERFAMILY	SSF53335			
2514741605	383	182	381	Gene3D	G3DSA:3.40.50.150			
2514741605	383	228	249	Coils	Coil			
2514741606	337	10	334	TIGRFAM	TIGR00374	IPR022791	Lysylphosphatidylglycerol synthetase/glycosyltransferase AglD	
2514741606	337	13	321	Pfam	PF03706	IPR022791	Lysylphosphatidylglycerol synthetase/glycosyltransferase AglD	
2514741607	277	1	277	PANTHER	PTHR20275	IPR002504	Inorganic polyphosphate/ATP-NAD kinase, predicted	GO:0008152|GO:0003951
2514741607	277	2	261	Pfam	PF01513	IPR002504	Inorganic polyphosphate/ATP-NAD kinase, predicted	GO:0008152|GO:0003951
2514741607	277	15	275	Hamap	MF_00361	IPR002504	Inorganic polyphosphate/ATP-NAD kinase, predicted	GO:0008152|GO:0003951
2514741607	277	3	269	SUPERFAMILY	SSF111331	IPR016064	ATP-NAD kinase, PpnK-type	GO:0003951|GO:0008152
2514741607	277	139	250	Gene3D	G3DSA:2.60.200.30	IPR017437	ATP-NAD kinase, PpnK-type, all-beta	GO:0003951|GO:0008152
2514741607	277	8	138	Gene3D	G3DSA:3.40.50.10330	IPR017438	ATP-NAD kinase, PpnK-type, alpha/beta	GO:0008152|GO:0003951
2514741607	277	1	277	PANTHER	PTHR20275:SF0			
2514741608	324	23	292	Pfam	PF00814	IPR000905	Peptidase M22, glycoprotease	GO:0004222|GO:0006508
2514741608	324	92	112	ProSitePatterns	PS01016	IPR017860	Peptidase M22, glycoprotease, conserved site	GO:0006508|GO:0004222
2514741608	324	4	17	PRINTS	PR00789	IPR017861	Peptidase M22, glycoprotease, subgroup	GO:0006508|GO:0004222
2514741608	324	4	291	TIGRFAM	TIGR00329	IPR017861	Peptidase M22, glycoprotease, subgroup	GO:0006508|GO:0004222
2514741608	324	72	92	PRINTS	PR00789	IPR017861	Peptidase M22, glycoprotease, subgroup	GO:0006508|GO:0004222
2514741608	324	93	112	PRINTS	PR00789	IPR017861	Peptidase M22, glycoprotease, subgroup	GO:0006508|GO:0004222
2514741608	324	124	136	PRINTS	PR00789	IPR017861	Peptidase M22, glycoprotease, subgroup	GO:0006508|GO:0004222
2514741608	324	146	167	PRINTS	PR00789	IPR017861	Peptidase M22, glycoprotease, subgroup	GO:0006508|GO:0004222
2514741608	324	248	257	PRINTS	PR00789	IPR017861	Peptidase M22, glycoprotease, subgroup	GO:0006508|GO:0004222
2514741608	324	4	324	TIGRFAM	TIGR03722	IPR022449	Kae1, peptidase M22-related	GO:0004222
2514741608	324	1	293	SUPERFAMILY	SSF53067			
2514741608	324	1	324	Hamap	MF_01446			
2514741608	324	1	324	PANTHER	PTHR11735			
2514741610	318	71	259	Gene3D	G3DSA:1.25.40.10	IPR011990	Tetratricopeptide-like helical	GO:0005515
2514741610	318	81	154	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
2514741610	318	81	114	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2514741610	318	81	114	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2514741610	318	121	154	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2514741610	318	121	154	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2514741610	318	77	218	SUPERFAMILY	SSF48452			
2514741610	318	94	115	Coils	Coil			
2514741610	318	130	165	Coils	Coil			
2514741610	318	177	198	Coils	Coil			
2514741611	297	1	192	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
