gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2514741615	339	92.9	1	339	1	339	0.0e+00	646.4	KO:K01939	adenylosuccinate synthase [EC:6.3.4.4]	EC:6.3.4.4	Yes
2514741620	421	94.1	1	421	1	421	0.0e+00	790.8	KO:K01251	adenosylhomocysteinase [EC:3.3.1.1]	EC:3.3.1.1	Yes
2514741624	397	93.7	1	397	1	397	0.0e+00	777.3	KO:K00605	aminomethyltransferase [EC:2.1.2.10]	EC:2.1.2.10	Yes
2514741627	237	71.7	1	237	6	242	0.0e+00	371.7	KO:K01470	creatinine amidohydrolase [EC:3.5.2.10]	EC:3.5.2.10	Yes
2514741630	264	76.4	1	263	1	263	0.0e+00	411	KO:K03179	4-hydroxybenzoate octaprenyltransferase [EC:2.5.1.-]	EC:2.5.1.-	Yes
2514741632	282	85.4	1	281	1	281	0.0e+00	510.4	KO:K00797	spermidine synthase [EC:2.5.1.16]	EC:2.5.1.16	Yes
2514741633	123	91.6	4	122	5	123	0.0e+00	232.3	KO:K01611	S-adenosylmethionine decarboxylase [EC:4.1.1.50]	EC:4.1.1.50	Yes
2514741634	158	92.4	1	158	1	158	0.0e+00	295.4	KO:K02626	arginine decarboxylase [EC:4.1.1.19]	EC:4.1.1.19	Yes
2514741637	507	70.8	1	505	1	506	0.0e+00	722.2	KO:K05568	multicomponent Na+:H+ antiporter subunit D		Yes
2514741639	97	84.5	1	97	1	97	1.5e-39	162.2	KO:K05567	multicomponent Na+:H+ antiporter subunit C		Yes
2514741640	140	84.1	3	140	1	138	0.0e+00	238.4	KO:K05566	multicomponent Na+:H+ antiporter subunit B		Yes
2514741641	81	70.4	1	81	1	81	1.0e-25	115.9	KO:K05565	multicomponent Na+:H+ antiporter subunit A		Yes
2514741642	76	64.9	1	74	1	74	2.5e-18	91.3	KO:K05565	multicomponent Na+:H+ antiporter subunit A		Yes
2514741643	104	96.2	1	104	1	104	0.0e+00	198.4	KO:K05571	multicomponent Na+:H+ antiporter subunit G		Yes
2514741644	91	85.6	1	90	1	90	2.6e-38	157.9	KO:K05570	multicomponent Na+:H+ antiporter subunit F		Yes
2514741645	201	84.1	1	201	1	201	0.0e+00	355.1	KO:K05569	multicomponent Na+:H+ antiporter subunit E		Yes
2514741649	224	91.9	1	223	1	223	0.0e+00	427.9	KO:K00939	adenylate kinase [EC:2.7.4.3]	EC:2.7.4.3	Yes
2514741652	128	71.7	1	127	10	136	0.0e+00	191.4	KO:K00088	IMP dehydrogenase [EC:1.1.1.205]	EC:1.1.1.205	Yes
2514741659	399	92.8	1	399	1	400	0.0e+00	730.7	KO:K03420	proteasome regulatory subunit		Yes
2514741665	813	90.8	1	813	1	813	0.0e+00	1504.2	KO:K06957	tRNA(Met) cytidine acetyltransferase [EC:2.3.1.193]	EC:2.3.1.193	Yes
2514741670	476	81.3	1	476	10	485	0.0e+00	812.8	KO:K01595	phosphoenolpyruvate carboxylase [EC:4.1.1.31]	EC:4.1.1.31	Yes
2514741673	1038	78	1	1037	1	1040	0.0e+00	1696	KO:K06937			Yes
2514741676	331	84	1	331	1	331	0.0e+00	575.9	KO:K00015	glyoxylate reductase [EC:1.1.1.26]	EC:1.1.1.26	Yes
2514741682	157	92.9	1	154	1	154	0.0e+00	291.2	KO:K01494	dCTP deaminase [EC:3.5.4.13]	EC:3.5.4.13	Yes
2514741683	104	96.2	1	104	1	104	0.0e+00	189.1	KO:K02869	large subunit ribosomal protein L12		Yes
2514741684	339	91.7	1	339	1	338	0.0e+00	601.7	KO:K02864	large subunit ribosomal protein L10		Yes
2514741685	216	93.5	1	216	6	221	0.0e+00	402.1	KO:K02863	large subunit ribosomal protein L1		Yes
2514741686	163	92.6	1	163	4	166	0.0e+00	298.5	KO:K02867	large subunit ribosomal protein L11		Yes
2514741687	151	94	2	151	6	155	0.0e+00	273.5	KO:K02601	transcriptional antiterminator NusG		Yes
2514741688	63	82	1	61	4	64	3.6e-23	107.1	KO:K07342	protein transport protein SEC61 subunit gamma and related proteins		Yes
2514741689	373	93	1	373	6	378	0.0e+00	669.5	KO:K03531	cell division protein FtsZ		Yes
2514741690	272	81.3	1	272	8	280	0.0e+00	447.2	KO:K09716	hypothetical protein		Yes
2514741691	330	90.6	1	330	1	328	0.0e+00	582.4	KO:K07080			Yes
2514741697	195	91.7	1	193	4	196	0.0e+00	360.9	KO:K09006	hypothetical protein		Yes
2514741702	260	78.2	1	257	1	257	0.0e+00	411	KO:K06971			Yes
2514741709	194	94.3	1	194	8	201	0.0e+00	386.7	KO:K02877	large subunit ribosomal protein L15e		Yes
2514741710	356	87.4	1	356	9	364	0.0e+00	638.3	KO:K06965	protein pelota		Yes
2514741713	279	83.5	1	279	1	279	0.0e+00	475.3	KO:K06983			Yes
2514741714	310	76.8	1	310	1	311	0.0e+00	503.8	KO:K01273	membrane dipeptidase [EC:3.4.13.19]	EC:3.4.13.19	Yes
2514741716	182	86.1	1	180	12	191	0.0e+00	321.2	KO:K09725	hypothetical protein		Yes
2514741717	169	83.9	2	169	3	170	0.0e+00	307	KO:K13280	signal peptidase, endoplasmic reticulum-type [EC:3.4.-.-]	EC:3.4.-	Yes
2514741718	249	82.3	1	249	4	252	0.0e+00	423.3	KO:K03800	lipoate-protein ligase A [EC:2.7.7.63]	EC:2.7.7.63	Yes
2514741720	170	90.6	1	170	1	170	0.0e+00	302	KO:K06966			Yes
2514741723	335	81	1	335	1	337	0.0e+00	593.6	KO:K04069	pyruvate formate lyase activating enzyme [EC:1.97.1.4]	EC:1.97.1.4	Yes
2514741726	661	83.8	1	661	1	662	0.0e+00	1127.5	KO:K09150	hypothetical protein		Yes
2514741727	197	86.7	1	196	1	196	0.0e+00	350.9	KO:K07103			Yes
2514741728	91	93.4	1	91	1	91	1.4e-45	181.8	KO:K01512	acylphosphatase [EC:3.6.1.7]	EC:3.6.1.7	Yes
2514741729	104	90.4	1	104	1	104	0.0e+00	203	KO:K03926	periplasmic divalent cation tolerance protein		Yes
2514741730	195	82.1	1	195	1	195	0.0e+00	330.5	KO:K09120	hypothetical protein		Yes
2514741732	239	88.7	1	239	1	239	0.0e+00	441.8	KO:K06920	queuosine biosynthesis protein QueC		Yes
2514741733	164	81.1	1	164	8	171	0.0e+00	275.4	KO:K06963	tRNA acetyltransferase TAN1		Yes
2514741736	330	87	1	330	4	334	0.0e+00	599.4	KO:K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	EC:1.8.1.9	Yes
2514741737	447	93.7	1	447	1	447	0.0e+00	862.8	KO:K00823	4-aminobutyrate aminotransferase [EC:2.6.1.19]	EC:2.6.1.19	Yes
2514741740	219	94.9	1	217	3	219	0.0e+00	407.1	KO:K01619	deoxyribose-phosphate aldolase [EC:4.1.2.4]	EC:4.1.2.4	Yes
2514741741	308	84	1	307	1	307	0.0e+00	492.7	KO:K07301	inner membrane protein		Yes
2514741742	278	81.5	4	278	1	275	0.0e+00	481.1	KO:K09711	hypothetical protein		Yes
2514741746	1280	85.2	1	1280	8	1291	0.0e+00	2251.9	KO:K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	EC:1.17.4.1	Yes
2514741751	740	62.6	1	740	1	725	0.0e+00	923.7	KO:K07012			Yes
2514741752	204	81.5	37	204	6	173	0.0e+00	291.2	KO:K07464	putative RecB family exonuclease		Yes
2514741753	322	86.8	1	322	1	326	0.0e+00	562	KO:K15342	CRISP-associated protein Cas1		Yes
2514741757	492	79	1	486	10	488	0.0e+00	775.4	KO:K07012			Yes
2514741759	220	73.5	1	219	1	219	0.0e+00	339.3	KO:K07475	putative phosphohydrolase		Yes
2514741760	223	83.4	1	223	3	225	0.0e+00	372.5	KO:K07725	putative transcriptional regulator		Yes
2514741766	412	50	3	405	5	408	0.0e+00	412.1	KO:K00329	NADH dehydrogenase [EC:1.6.5.3]	EC:1.6.5.3	Yes
2514741770	517	92.6	1	517	1	517	0.0e+00	952.6	KO:K05568	multicomponent Na+:H+ antiporter subunit D		Yes
2514741771	121	93.4	1	121	1	121	0.0e+00	224.9	KO:K05567	multicomponent Na+:H+ antiporter subunit C		Yes
2514741772	155	87.7	1	155	1	155	0.0e+00	276.9	KO:K05566	multicomponent Na+:H+ antiporter subunit B		Yes
2514741775	118	86.8	1	114	1	114	0.0e+00	205.7	KO:K05571	multicomponent Na+:H+ antiporter subunit G		Yes
2514741776	91	89.3	8	91	1	84	3.5e-35	147.5	KO:K05570	multicomponent Na+:H+ antiporter subunit F		Yes
2514741777	155	91	1	155	13	167	0.0e+00	296.6	KO:K05569	multicomponent Na+:H+ antiporter subunit E		Yes
2514741784	541	79.6	3	540	4	527	0.0e+00	873.6	KO:K05568	multicomponent Na+:H+ antiporter subunit D		Yes
2514741785	120	92.5	1	120	1	120	0.0e+00	226.9	KO:K05567	multicomponent Na+:H+ antiporter subunit C		Yes
2514741786	148	86.3	3	148	6	151	0.0e+00	264.2	KO:K05566	multicomponent Na+:H+ antiporter subunit B		Yes
2514741789	121	84	1	119	1	119	0.0e+00	207.6	KO:K05571	multicomponent Na+:H+ antiporter subunit G		Yes
2514741790	87	86.2	1	87	8	94	1.8e-36	151.8	KO:K05570	multicomponent Na+:H+ antiporter subunit F		Yes
2514741791	166	85.5	1	166	4	169	0.0e+00	303.9	KO:K05569	multicomponent Na+:H+ antiporter subunit E		Yes
2514741793	272	63.4	1	272	1	270	0.0e+00	351.3	KO:K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	EC:3.6.1.27	Yes
2514741794	419	88.3	1	419	1	419	0.0e+00	768.1	KO:K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	EC:2.3.1.157	Yes
2514741794	419	88.3	1	419	1	419	0.0e+00	768.1	KO:K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	EC:2.7.7.23	Yes
2514741798	204	93.1	1	204	1	204	0.0e+00	376.3	KO:K02007	cobalt/nickel transport system permease protein		Yes
2514741799	82	67.1	1	82	1	82	1.8e-27	121.7	KO:K02009	cobalt transport protein		Yes
2514741800	218	87.6	1	218	1	218	0.0e+00	377.5	KO:K02008	cobalt/nickel transport system permease protein		Yes
2514741801	262	90.4	1	261	1	261	0.0e+00	460.7	KO:K02006	cobalt/nickel transport system ATP-binding protein		Yes
2514741802	831	87.1	1	830	1	830	0.0e+00	1538.1	KO:K00688	starch phosphorylase [EC:2.4.1.1]	EC:2.4.1.1	Yes
2514741803	225	96	1	225	1	225	0.0e+00	426.8	KO:K09903	uridylate kinase [EC:2.7.4.22]	EC:2.7.4.22	Yes
2514741804	439	88.2	1	439	1	439	0.0e+00	771.9	KO:K03885	NADH dehydrogenase [EC:1.6.99.3]	EC:1.6.99.3	Yes
2514741805	189	65.4	8	189	34	215	0.0e+00	267.7	KO:K07559	putative RNA 2'-phosphotransferase [EC:2.7.1.-]	EC:2.7.1.-	Yes
2514741806	427	88.1	1	427	1	427	0.0e+00	767.3	KO:K03308	neurotransmitter:Na+ symporter, NSS family		Yes
2514741812	391	86.2	1	391	8	398	0.0e+00	692.6	KO:K00812	aspartate aminotransferase [EC:2.6.1.1]	EC:2.6.1.1	Yes
2514741813	140	72.5	10	140	6	136	0.0e+00	189.5	KO:K09119	hypothetical protein		Yes
2514741815	415	88.4	1	415	1	414	0.0e+00	723.8	KO:K03531	cell division protein FtsZ		Yes
2514741816	148	83.8	1	148	1	148	0.0e+00	249.6	KO:K14656	FAD synthetase		Yes
2514741817	170	86.5	1	170	1	170	0.0e+00	295.8	KO:K07575	PUA domain protein		Yes
2514741819	380	86.3	1	380	1	380	0.0e+00	684.5	KO:K07468	putative ATP-dependent DNA ligase [EC:6.5.1.1]	EC:6.5.1.1	Yes
2514741823	241	88.8	1	241	1	241	0.0e+00	434.5	KO:K07135			Yes
2514741826	326	84.8	1	323	1	323	0.0e+00	550.1	KO:K06881	phosphoesterase RecJ domain-containing protein		Yes
2514741828	116	89.7	1	116	17	133	0.0e+00	201.8	KO:K04798	prefoldin beta subunit		Yes
2514741829	78	75.3	2	78	4	80	1.2e-28	125.6	KO:K09741	hypothetical protein		Yes
2514741830	209	91.7	1	205	1	205	0.0e+00	401.4	KO:K14561	U3 small nucleolar ribonucleoprotein protein IMP4		Yes
2514741831	49	89.8	1	49	5	53	5.8e-21	99.4	KO:K03059	DNA-directed RNA polymerase subunit P [EC:2.7.7.6]	EC:2.7.7.6	Yes
2514741832	85	95.2	1	84	1	84	9.4e-43	172.6	KO:K02921	large subunit ribosomal protein L37Ae		Yes
2514741835	269	85.1	1	269	1	269	0.0e+00	459.1	KO:K12589	exosome complex component RRP42		Yes
2514741836	247	95.9	2	247	1	246	0.0e+00	466.1	KO:K11600	exosome complex component RRP41		Yes
2514741837	251	90.8	1	249	1	249	0.0e+00	464.2	KO:K03679	exosome complex component RRP4		Yes
2514741838	260	96.2	1	260	1	260	0.0e+00	493	KO:K03432	proteasome alpha subunit [EC:3.4.25.1]	EC:3.4.25.1	Yes
2514741839	120	84.2	1	120	1	120	0.0e+00	217.6	KO:K03537	ribonuclease P/MRP protein subunit POP5 [EC:3.1.26.5]	EC:3.1.26.5	Yes
2514741843	571	83.9	1	570	1	570	0.0e+00	992.6	KO:K07557	archaeosine tRNA-ribosyltransferase [EC:2.4.2.-]	EC:2.4.2.-	Yes
2514741845	221	57.2	1	215	1	212	0.0e+00	263.1	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2514741851	384	31.9	23	384	2	329	2.6e-31	136.7	KO:K01992	ABC-2 type transport system permease protein		Yes
2514741856	351	80.9	1	351	1	351	0.0e+00	608.2	KO:K00721	dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	EC:2.4.1.83	Yes
2514741860	218	71.1	1	217	1	218	0.0e+00	326.2	KO:K06953			Yes
2514741864	907	89.9	1	907	5	911	0.0e+00	1689.1	KO:K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	EC:6.1.1.7	Yes
2514741871	587	93.2	1	587	6	593	0.0e+00	1136.7	KO:K07739	elongator complex protein 3 [EC:2.3.1.48]	EC:2.3.1.48	Yes
2514741876	171	81.3	1	171	1	171	0.0e+00	314.7	KO:K06940			Yes
2514741877	166	91	1	166	1	166	0.0e+00	317	KO:K07565	60S ribosome subunit biogenesis protein NIP7		Yes
2514741879	316	89.2	1	316	4	319	0.0e+00	537	KO:K07745	hypothetical protein		Yes
2514741880	138	94.2	1	138	4	141	0.0e+00	275.8	KO:K01611	S-adenosylmethionine decarboxylase [EC:4.1.1.50]	EC:4.1.1.50	Yes
2514741881	283	85.5	1	283	4	286	0.0e+00	487.3	KO:K03074	preprotein translocase subunit SecF		Yes
2514741882	506	89.1	1	506	1	506	0.0e+00	869.8	KO:K03072	preprotein translocase subunit SecD		Yes
2514741883	231	87	1	231	1	231	0.0e+00	404.8	KO:K03499	trk system potassium uptake protein TrkA		Yes
2514741884	103	70.9	1	103	1	103	1.7e-33	142.1	KO:K02121	V-type H+-transporting ATPase subunit E [EC:3.6.3.14]	EC:3.6.3.14	Yes
2514741885	661	78.7	1	661	1	661	0.0e+00	1052	KO:K02123	V-type H+-transporting ATPase subunit I [EC:3.6.3.14]	EC:3.6.3.14	Yes
2514741886	161	95.7	1	161	1	161	0.0e+00	291.2	KO:K02124	V-type H+-transporting ATPase subunit K [EC:3.6.3.14]	EC:3.6.3.14	Yes
2514741887	203	70.4	1	203	1	203	0.0e+00	287	KO:K02121	V-type H+-transporting ATPase subunit E [EC:3.6.3.14]	EC:3.6.3.14	Yes
2514741888	369	74.4	1	367	1	367	0.0e+00	555.8	KO:K02119	V-type H+-transporting ATPase subunit C [EC:3.6.3.14]	EC:3.6.3.14	Yes
2514741889	102	84.3	1	102	1	102	3.5e-44	177.6	KO:K02122	V-type H+-transporting ATPase subunit F [EC:3.6.3.14]	EC:3.6.3.14	Yes
2514741890	1014	87	2	1013	5	1012	0.0e+00	1791.2	KO:K02117	V-type H+-transporting ATPase subunit A [EC:3.6.3.14]	EC:3.6.3.14	Yes
2514741891	462	97.8	1	462	6	467	0.0e+00	899	KO:K02118	V-type H+-transporting ATPase subunit B [EC:3.6.3.14]	EC:3.6.3.14	Yes
2514741892	214	91.1	1	213	1	213	0.0e+00	371.7	KO:K02120	V-type H+-transporting ATPase subunit D [EC:3.6.3.14]	EC:3.6.3.14	Yes
2514741893	408	77.1	1	407	1	407	0.0e+00	672.2	KO:K07050			Yes
2514741894	383	89	1	383	1	383	0.0e+00	691.4	KO:K01858	myo-inositol-1-phosphate synthase [EC:5.5.1.4]	EC:5.5.1.4	Yes
2514741895	543	84.1	4	543	2	542	0.0e+00	958.7	KO:K02027	multiple sugar transport system substrate-binding protein		Yes
2514741896	313	84.7	4	311	7	314	0.0e+00	547	KO:K02025	multiple sugar transport system permease protein		Yes
2514741897	289	85.5	1	289	1	289	0.0e+00	503.1	KO:K02026	multiple sugar transport system permease protein		Yes
2514741898	360	85.8	1	360	1	359	0.0e+00	618.6	KO:K02023	multiple sugar transport system ATP-binding protein		Yes
2514741899	226	85.3	1	225	4	228	0.0e+00	402.1	KO:K06927			Yes
2514741901	627	91.6	1	627	5	632	0.0e+00	1162.9	KO:K00179	indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]	EC:1.2.7.8	Yes
2514741907	455	85.7	1	454	2	456	0.0e+00	818.9	KO:K00703	starch synthase [EC:2.4.1.21]	EC:2.4.1.21	Yes
2514741910	436	69.3	1	435	1	448	0.0e+00	628.2	KO:K10113	maltooligosaccharide transport system substrate-binding protein		Yes
2514741911	300	80.8	1	297	1	297	0.0e+00	510.4	KO:K10114	maltooligosaccharide transport system permease protein		Yes
2514741912	447	64	3	447	1	444	0.0e+00	583.2	KO:K10115	maltooligosaccharide transport system permease protein		Yes
2514741914	371	98.9	1	371	1	371	0.0e+00	721.1	KO:K10116	maltooligosaccharide transport system ATP-binding protein		Yes
2514741925	300	81.7	1	300	5	304	0.0e+00	498.4	KO:K01733	threonine synthase [EC:4.2.3.1]	EC:4.2.3.1	Yes
2514741927	109	94.5	1	109	1	109	0.0e+00	212.2	KO:K06878	tRNA-binding protein		Yes
2514741928	278	78.1	1	278	1	278	0.0e+00	467.6	KO:K01480	agmatinase [EC:3.5.3.11]	EC:3.5.3.11	Yes
2514741929	383	83.7	1	380	1	378	0.0e+00	640.2	KO:K01733	threonine synthase [EC:4.2.3.1]	EC:4.2.3.1	Yes
2514741937	248	88.7	1	248	5	252	0.0e+00	458.4	KO:K06167	PhnP protein		Yes
2514741938	158	83.2	1	155	1	155	0.0e+00	279.3	KO:K09122	hypothetical protein		Yes
2514741939	328	90.9	1	328	9	336	0.0e+00	603.6	KO:K02032	peptide/nickel transport system ATP-binding protein		Yes
2514741940	319	87.8	1	319	4	322	0.0e+00	572.4	KO:K02031	peptide/nickel transport system ATP-binding protein		Yes
2514741941	282	94	1	282	1	282	0.0e+00	528.5	KO:K02034	peptide/nickel transport system permease protein		Yes
2514741942	339	95.9	1	339	1	339	0.0e+00	658.3	KO:K02033	peptide/nickel transport system permease protein		Yes
2514741943	525	91.2	1	523	1	522	0.0e+00	985.7	KO:K02035	peptide/nickel transport system substrate-binding protein		Yes
2514741944	230	80	1	230	1	230	0.0e+00	380.6	KO:K07142			Yes
2514741948	214	70.4	3	214	13	225	0.0e+00	301.6	KO:K07176	putative serine/threonine protein kinase		Yes
2514741950	228	86.4	1	228	4	231	0.0e+00	393.3	KO:K07220	hypothetical protein		Yes
2514741951	408	93.4	1	408	4	411	0.0e+00	756.5	KO:K03306	inorganic phosphate transporter, PiT family		Yes
2514741954	380	85.4	1	372	1	376	0.0e+00	642.1	KO:K05592	ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	EC:3.6.4.13	Yes
2514741957	299	85.6	1	299	1	299	0.0e+00	530.4	KO:K07022			Yes
2514741960	263	78.2	3	262	2	262	0.0e+00	409.8	KO:K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	EC:1.1.1.100	Yes
2514741963	347	85.6	1	347	5	351	0.0e+00	593.6	KO:K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	EC:3.4.13.9	Yes
2514741964	138	94.2	1	138	1	138	0.0e+00	263.5	KO:K09736	hypothetical protein		Yes
2514741965	424	86.3	1	424	1	424	0.0e+00	734.2	KO:K03665	GTP-binding protein HflX		Yes
2514741967	113	94.7	1	113	1	113	0.0e+00	211.1	KO:K03626	nascent polypeptide-associated complex subunit alpha		Yes
2514741969	175	71.4	1	175	1	175	0.0e+00	268.9	KO:K00567	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	EC:2.1.1.63	Yes
2514741972	299	76.7	1	299	1	300	0.0e+00	474.2	KO:K00077	2-dehydropantoate 2-reductase [EC:1.1.1.169]	EC:1.1.1.169	Yes
2514741973	215	78.6	1	215	1	215	0.0e+00	329.7	KO:K07220	hypothetical protein		Yes
2514741974	305	86.5	1	304	1	304	0.0e+00	524.6	KO:K00058	D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95]	EC:1.1.1.95	Yes
2514741975	333	80.1	1	332	1	332	0.0e+00	560.8	KO:K00058	D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95]	EC:1.1.1.95	Yes
2514741976	487	89.4	8	487	9	488	0.0e+00	906.7	KO:K01881	prolyl-tRNA synthetase [EC:6.1.1.15]	EC:6.1.1.15	Yes
2514741977	200	76.5	1	200	3	202	0.0e+00	320.5	KO:K01304	pyroglutamyl-peptidase [EC:3.4.19.3]	EC:3.4.19.3	Yes
2514741980	500	85.2	1	499	1	500	0.0e+00	895.6	KO:K01299	carboxypeptidase Taq [EC:3.4.17.19]	EC:3.4.17.19	Yes
2514741982	605	95.9	1	605	1	605	0.0e+00	1190.6	KO:K03738	aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5]	EC:1.2.7.5	Yes
2514741983	82	82.9	1	82	1	82	4.2e-32	137.1	KO:K03636	molybdopterin synthase sulfur carrier subunit		Yes
2514741985	515	85.6	1	515	1	515	0.0e+00	891.3	KO:K03310	alanine or glycine:cation symporter, AGCS family		Yes
2514741986	458	93.9	1	458	1	458	0.0e+00	869.8	KO:K00823	4-aminobutyrate aminotransferase [EC:2.6.1.19]	EC:2.6.1.19	Yes
2514741987	138	92.8	1	138	1	138	0.0e+00	265.8	KO:K04651	hydrogenase nickel incorporation protein HypA/HybF		Yes
2514741988	241	88.4	1	241	1	241	0.0e+00	436.4	KO:K03593	ATP-binding protein involved in chromosome partitioning		Yes
2514741989	155	86.5	1	155	3	157	0.0e+00	277.3	KO:K08315	hydrogenase 3 maturation protease [EC:3.4.23.51]	EC:3.4.23.51	Yes
2514741991	430	92.3	1	430	2	431	0.0e+00	822	KO:K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	EC:6.1.1.22	Yes
2514742000	288	69.3	1	287	1	287	0.0e+00	411.4	KO:K03298	drug/metabolite transporter, DME family		Yes
2514742002	487	80.3	1	487	4	490	0.0e+00	781.2	KO:K06881	phosphoesterase RecJ domain-containing protein		Yes
2514742005	211	77.7	1	211	1	211	0.0e+00	344	KO:K07732	riboflavin kinase, archaea type [EC:2.7.1.161]	EC:2.7.1.161	Yes
2514742006	186	78.9	1	184	1	185	0.0e+00	297.4	KO:K05982	deoxyribonuclease V [EC:3.1.21.7]	EC:3.1.21.7	Yes
2514742007	206	81.6	1	206	3	208	0.0e+00	335.5	KO:K07477	translin		Yes
2514742008	405	92.8	1	405	3	407	0.0e+00	752.7	KO:K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	EC:2.5.1.6	Yes
2514742011	292	92.5	1	292	1	292	0.0e+00	552	KO:K03799	heat shock protein HtpX [EC:3.4.24.-]	EC:3.4.24.-	Yes
2514742017	199	79.9	1	199	1	199	0.0e+00	329.3	KO:K07573	exosome complex component CSL4		Yes
