gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
651049343	101						0.0e+00		KO:K09131	hypothetical protein		No
651049345	334						0.0e+00		KO:K00150	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)) [EC:1.2.1.59]	EC:1.2.1.59	No
651049346	252						0.0e+00		KO:K03742	competence/damage-inducible protein CinA		No
651049349	275						0.0e+00		KO:K03680	translation initiation factor eIF-2B subunit delta		No
651049360	293						0.0e+00		KO:K07088			No
651049362	780	44.3	2	723	3	735	0.0e+00	611.7	KO:K02035	peptide/nickel transport system substrate-binding protein		Yes
651049369	375						0.0e+00		KO:K09003	hypothetical protein		No
651049376	580						0.0e+00		KO:K00773	queuine tRNA-ribosyltransferase [EC:2.4.2.29]	EC:2.4.2.29	No
651049377	302						0.0e+00		KO:K03306	inorganic phosphate transporter, PiT family		No
651049383	617						0.0e+00		KO:K01322	prolyl oligopeptidase [EC:3.4.21.26]	EC:3.4.21.26	No
651049385	390	79.1	1	388	42	429	0.0e+00	602.1	KO:K03307	solute:Na+ symporter, SSS family		Yes
651049386	195						0.0e+00		KO:K11176	IMP cyclohydrolase [EC:3.5.4.10]	EC:3.5.4.10	No
651049387	310						0.0e+00		KO:K06863	5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase [EC:6.3.4.-]	EC:6.3.4.-	No
651049388	219						0.0e+00		KO:K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	EC:6.3.2.6	No
651049389	426						0.0e+00		KO:K03147	thiamine biosynthesis protein ThiC		No
651049390	250						0.0e+00		KO:K03146	thiamine biosynthetic enzyme		No
651049391	431						0.0e+00		KO:K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	EC:2.7.1.49	No
651049391	431						0.0e+00		KO:K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	EC:2.7.4.7	No
651049396	354						0.0e+00		KO:K03775	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]	EC:5.2.1.8	No
651049397	476						0.0e+00		KO:K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	EC:6.1.1.16	No
651049398	215						0.0e+00		KO:K07101			No
651049401	330						0.0e+00		KO:K02077	zinc/manganese transport system substrate-binding protein		No
651049402	297						0.0e+00		KO:K02057	simple sugar transport system permease protein		No
651049403	349						0.0e+00		KO:K02057	simple sugar transport system permease protein		No
651049404	512						0.0e+00		KO:K02056	simple sugar transport system ATP-binding protein [EC:3.6.3.17]	EC:3.6.3.17	No
651049405	409						0.0e+00		KO:K07335	basic membrane protein A and related proteins		No
651049407	327						0.0e+00		KO:K03110	fused signal recognition particle receptor		No
651049409	259						0.0e+00		KO:K03787	5'-nucleotidase [EC:3.1.3.5]	EC:3.1.3.5	No
651049410	324						0.0e+00		KO:K06936			No
651049411	90						0.0e+00		KO:K00176	2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]	EC:1.2.7.3	No
651049412	396						0.0e+00		KO:K00174	2-oxoglutarate ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3]	EC:1.2.7.3	No
651049413	284						0.0e+00		KO:K00175	2-oxoglutarate ferredoxin oxidoreductase subunit beta [EC:1.2.7.3]	EC:1.2.7.3	No
651049414	170						0.0e+00		KO:K00177	2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]	EC:1.2.7.3	No
651049415	382						0.0e+00		KO:K00174	2-oxoglutarate ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3]	EC:1.2.7.3	No
651049416	281						0.0e+00		KO:K00175	2-oxoglutarate ferredoxin oxidoreductase subunit beta [EC:1.2.7.3]	EC:1.2.7.3	No
651049417	186						0.0e+00		KO:K00177	2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]	EC:1.2.7.3	No
651049418	129						0.0e+00		KO:K09005	hypothetical protein		No
651049421	115						0.0e+00		KO:K01737	6-pyruvoyl tetrahydrobiopterin synthase [EC:4.2.3.12]	EC:4.2.3.12	No
651049422	744						0.0e+00		KO:K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	EC:6.1.1.10	No
651049423	460	49	5	455	5	453	0.0e+00	429.1	KO:K06921			Yes
651049427	250						0.0e+00		KO:K07090			No
651049429	254						0.0e+00		KO:K07090			No
651049433	333						0.0e+00		KO:K00058	D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95]	EC:1.1.1.95	No
651049434	482						0.0e+00		KO:K01881	prolyl-tRNA synthetase [EC:6.1.1.15]	EC:6.1.1.15	No
651049436	537						0.0e+00		KO:K00612	carbamoyltransferase [EC:2.1.3.-]	EC:2.1.3.-	No
651049439	389						0.0e+00		KO:K10907	aminotransferase [EC:2.6.1.-]	EC:2.6.1.-	No
651049440	218	65.1	1	218	1	218	0.0e+00	301.6	KO:K07096			Yes
651049441	285	45.4	5	282	5	286	0.0e+00	238.4	KO:K03799	heat shock protein HtpX [EC:3.4.24.-]	EC:3.4.24.-	Yes
651049444	405						0.0e+00		KO:K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	EC:2.5.1.6	No
651049445	219						0.0e+00		KO:K07477	translin		No
651049446	187						0.0e+00		KO:K05982	deoxyribonuclease V [EC:3.1.21.7]	EC:3.1.21.7	No
651049447	212						0.0e+00		KO:K07732	riboflavin kinase, archaea type [EC:2.7.1.161]	EC:2.7.1.161	No
651049450	487						0.0e+00		KO:K06881	phosphoesterase RecJ domain-containing protein		No
651049452	289	78.1	1	288	1	288	0.0e+00	443.7	KO:K03298	drug/metabolite transporter, DME family		Yes
651049454	625						0.0e+00		KO:K02016	iron complex transport system substrate-binding protein		No
651049456	276						0.0e+00		KO:K00441	coenzyme F420 hydrogenase beta subunit [EC:1.12.98.1]	EC:1.12.98.1	No
651049457	230						0.0e+00		KO:K00443	coenzyme F420 hydrogenase gamma subunit [EC:1.12.98.1]	EC:1.12.98.1	No
651049458	392						0.0e+00		KO:K00440	coenzyme F420 hydrogenase alpha subunit [EC:1.12.98.1]	EC:1.12.98.1	No
651049461	352						0.0e+00		KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.13	No
651049461	352						0.0e+00		KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.14	No
651049463	510						0.0e+00		KO:K05568	multicomponent Na+:H+ antiporter subunit D		No
651049464	164						0.0e+00		KO:K05569	multicomponent Na+:H+ antiporter subunit E		No
651049465	125						0.0e+00		KO:K05567	multicomponent Na+:H+ antiporter subunit C		No
651049466	238						0.0e+00		KO:K05566	multicomponent Na+:H+ antiporter subunit B		No
651049468	110						0.0e+00		KO:K05571	multicomponent Na+:H+ antiporter subunit G		No
651049469	89						0.0e+00		KO:K05570	multicomponent Na+:H+ antiporter subunit F		No
651049472	165						0.0e+00		KO:K15831	formate hydrogenlyase subunit 6		No
651049474	292	39.2	9	291	13	305	0.0e+00	232.3	KO:K12138	hydrogenase-4 component C [EC:1.-.-.-]	EC:1.-	Yes
651049475	594	35.5	5	529	11	560	0.0e+00	316.6	KO:K00540			Yes
651049476	474						0.0e+00		KO:K12139	hydrogenase-4 component D [EC:1.-.-.-]	EC:1.-	No
651049477	164	53.1	2	163	4	158	0.0e+00	191	KO:K00124	formate dehydrogenase, beta subunit		Yes
651049478	574	36.1	9	571	68	691	0.0e+00	322.8	KO:K00123	formate dehydrogenase, alpha subunit [EC:1.2.1.2]	EC:1.2.1.2	Yes
651049485	149						0.0e+00		KO:K08567	hydrogenase 2 maturation protease [EC:3.4.24.-]	EC:3.4.24.-	No
651049486	444						0.0e+00		KO:K09014	Fe-S cluster assembly protein SufB		No
651049487	246						0.0e+00		KO:K09013	Fe-S cluster assembly ATP-binding protein		No
651049488	634						0.0e+00		KO:K04076	Lon-like ATP-dependent protease [EC:3.4.21.-]	EC:3.4.21.-	No
651049490	127						0.0e+00		KO:K07567	TdcF protein		No
651049492	125	57.3	1	117	1	117	1.8e-37	155.6	KO:K03892	ArsR family transcriptional regulator		Yes
651049496	351						0.0e+00		KO:K06963	tRNA acetyltransferase TAN1		No
651049497	200						0.0e+00		KO:K02984	small subunit ribosomal protein S3Ae		No
651049499	475						0.0e+00		KO:K07463	archaea-specific RecJ-like exonuclease		No
651049500	151						0.0e+00		KO:K02956	small subunit ribosomal protein S15		No
651049501	347	54.8	11	321	1	313	0.0e+00	341.3	KO:K07500	hypothetical protein		Yes
651049505	386						0.0e+00		KO:K09123	hypothetical protein		No
651049506	133						0.0e+00		KO:K09128	hypothetical protein		No
651049515	415						0.0e+00		KO:K03265	peptide chain release factor subunit 1		No
651049516	293						0.0e+00		KO:K01714	dihydrodipicolinate synthase [EC:4.2.1.52]	EC:4.2.1.52	No
651049517	357	73.7	1	357	1	357	0.0e+00	556.2	KO:K06921			Yes
651049518	641						0.0e+00		KO:K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	EC:6.1.1.19	No
651049522	189						0.0e+00		KO:K06384	stage II sporulation protein M		No
651049523	379						0.0e+00		KO:K09726	hypothetical protein		No
651049524	428						0.0e+00		KO:K02472	UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.-]	EC:1.1.1.-	No
651049525	377						0.0e+00		KO:K01791	UDP-N-acetylglucosamine 2-epimerase [EC:5.1.3.14]	EC:5.1.3.14	No
651049528	419						0.0e+00		KO:K06935			No
651049529	166						0.0e+00		KO:K07103			No
651049530	176						0.0e+00		KO:K05569	multicomponent Na+:H+ antiporter subunit E		No
651049531	84						0.0e+00		KO:K05570	multicomponent Na+:H+ antiporter subunit F		No
651049532	133						0.0e+00		KO:K05571	multicomponent Na+:H+ antiporter subunit G		No
651049534	235						0.0e+00		KO:K05566	multicomponent Na+:H+ antiporter subunit B		No
651049535	114						0.0e+00		KO:K05567	multicomponent Na+:H+ antiporter subunit C		No
651049536	495						0.0e+00		KO:K05568	multicomponent Na+:H+ antiporter subunit D		No
651049537	614						0.0e+00		KO:K00342	NADH-quinone oxidoreductase subunit M [EC:1.6.5.3]	EC:1.6.5.3	No
651049538	297						0.0e+00		KO:K00337	NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]	EC:1.6.5.3	No
651049539	196						0.0e+00		KO:K00331	NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]	EC:1.6.5.3	No
651049540	199						0.0e+00		KO:K00332	NADH-quinone oxidoreductase subunit C [EC:1.6.5.3]	EC:1.6.5.3	No
651049541	394						0.0e+00		KO:K00333	NADH-quinone oxidoreductase subunit D [EC:1.6.5.3]	EC:1.6.5.3	No
651049542	245						0.0e+00		KO:K00338	NADH-quinone oxidoreductase subunit I [EC:1.6.5.3]	EC:1.6.5.3	No
651049545	433						0.0e+00		KO:K03458	nucleobase:cation symporter-2, NCS2 family		No
651049546	447						0.0e+00		KO:K00823	4-aminobutyrate aminotransferase [EC:2.6.1.19]	EC:2.6.1.19	No
651049547	153						0.0e+00		KO:K03718	Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA		No
651049549	446						0.0e+00		KO:K09155	hypothetical protein		No
651049551	455						0.0e+00		KO:K00378	hydroxylamine reductase [EC:1.7.-.-]	EC:1.7.-	No
651049552	128						0.0e+00		KO:K07108			No
651049557	83	74	4	80	4	80	1.1e-27	122.5	KO:K15383	MtN3 and saliva related transmembrane protein		Yes
651049558	155						0.0e+00		KO:K06910			No
651049564	441						0.0e+00		KO:K07472	TBP-interacting protein		No
651049570	86						0.0e+00		KO:K02921	large subunit ribosomal protein L37Ae		No
651049571	49						0.0e+00		KO:K03059	DNA-directed RNA polymerase subunit P [EC:2.7.7.6]	EC:2.7.7.6	No
651049572	210						0.0e+00		KO:K14561	U3 small nucleolar ribonucleoprotein protein IMP4		No
651049573	74						0.0e+00		KO:K09741	hypothetical protein		No
651049574	261	38.4	1	249	1	262	0.0e+00	205.7	KO:K07052			Yes
651049575	116						0.0e+00		KO:K04798	prefoldin beta subunit		No
651049578	128	54.3	2	128	3	129	1.5e-31	136	KO:K09132	hypothetical protein		Yes
651049579	327						0.0e+00		KO:K06881	phosphoesterase RecJ domain-containing protein		No
