gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
651049133	640	72	638	0.0e+00	627.8	TIGR01525	heavy metal translocating P-type ATPase
651049144	249	2	249	1.9e-42	131.5	TIGR00590	proliferating cell nuclear antigen (pcna)
651049146	110	2	110	1.4e-42	130.8	TIGR01384	transcription factor S, archaeal
651049155	242	1	221	5.7e-89	286	TIGR02253	HAD superfamily (subfamily IA) hydrolase, TIGR02253
651049155	242	80	197	3.2e-16	48.1	TIGR01662	HAD-superfamily hydrolase, subfamily IIIA
651049155	242	83	194	6.2e-13	37.6	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
651049155	242	90	188	1.6e-16	49.5	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
651049170	229	1	229	2.1e-53	167.3	TIGR00035	aspartate racemase
651049173	404	16	400	0.0e+00	423.4	TIGR00521	phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase, prokaryotic
651049175	137	21	135	2.4e-30	91.5	TIGR00494	protein CrcB
651049180	478	6	478	0.0e+00	557.9	TIGR01064	pyruvate kinase
651049181	224	2	211	9.6e-74	233.6	TIGR01351	adenylate kinases
651049183	93	1	93	1.5e-23	69.4	TIGR01687	MoaD family protein, archaeal
651049184	93	2	93	1.1e-31	95.6	TIGR00106	uncharacterized protein, MTH1187 family
651049188	602	2	602	0.0e+00	813.4	TIGR01135	glucosamine--fructose-6-phosphate aminotransferase (isomerizing)
651049192	231	3	206	5.5e-81	257.6	TIGR00729	ribonuclease H, mammalian HI/archaeal HII subfamily
651049195	124	15	114	3.4e-38	115.9	TIGR00523	eukaryotic/archaeal initiation factor 1A
651049197	248	40	216	1.4e-71	225.8	TIGR03665	arCOG04150 universal archaeal KH domain protein
651049198	565	9	534	0.0e+00	764.1	TIGR01052	DNA topoisomerase VI, B subunit
651049209	732	19	174	1.9e-23	70.7	TIGR00231	small GTP-binding protein domain
651049209	732	3	721	0.0e+00	1229.5	TIGR00490	translation elongation factor aEF-2
651049211	428	1	426	1.5e-79	255	TIGR00485	translation elongation factor TU
651049211	428	1	428	0.0e+00	706.4	TIGR00483	translation elongation factor EF-1 alpha
651049211	428	5	195	8.0e-19	55.6	TIGR00231	small GTP-binding protein domain
651049212	102	2	100	1.8e-53	166.3	TIGR01046	ribosomal protein S10(archaeal)/S20(eukaryotic)
651049212	102	2	100	7.6e-24	71.1	TIGR01049	ribosomal protein S10, bacterial/organelle
651049215	982	8	682	0.0e+00	738.5	TIGR00348	type I site-specific deoxyribonuclease, HsdR family
651049221	517	125	505	4.9e-70	222.6	TIGR00497	type I restriction system adenine methylase (hsdM)
651049225	213	13	210	2.1e-31	95.2	TIGR00372	CRISPR-associated protein Cas4
651049234	330	19	322	7.5e-37	113.9	TIGR01379	thiamine-monophosphate kinase
651049234	330	9	330	9.2e-48	149.8	TIGR02124	hydrogenase expression/formation protein HypE
651049238	209	1	201	8.1e-56	174.8	TIGR00257	uncharacterized protein, YigZ family
651049245	285	1	263	1.5e-93	299.1	TIGR00222	3-methyl-2-oxobutanoate hydroxymethyltransferase
651049247	311	39	306	3.3e-96	307.6	TIGR00446	NOL1/NOP2/sun family putative RNA methylase
651049249	960	555	578	6.7e-11	29.4	TIGR01443	intein C-terminal splicing region
651049249	960	97	176	2.2e-14	41.5	TIGR01445	intein N-terminal splicing region
651049253	156	4	148	8.2e-59	183.8	TIGR00581	molybdenum cofactor biosynthesis protein MoaC
651049256	222	3	216	8.9e-75	236.6	TIGR03724	Kae1-associated kinase Bud32
651049257	550	8	525	0.0e+00	787.3	TIGR02339	thermosome, various subunits, archaeal
651049261	336	19	335	2.3e-124	400.6	TIGR00321	deoxyhypusine synthase
651049280	396	182	313	6.5e-24	70.7	TIGR00177	molybdenum cofactor synthesis domain
651049283	171	13	161	4.8e-39	119.8	TIGR00177	molybdenum cofactor synthesis domain
651049287	333	1	323	1.5e-104	335.7	TIGR00303	TIGR00303 family protein
651049290	231	1	224	6.1e-51	159.6	TIGR00317	cobalamin 5'-phosphate synthase/cobalamin synthase
651049291	138	4	132	6.5e-57	177.9	TIGR03161	alpha-ribazole phosphatase CobZ
651049292	248	102	238	6.8e-21	60.8	TIGR00758	uracil-DNA glycosylase, family 4
651049293	294	1	289	1.8e-86	276.1	TIGR00380	cobalamin biosynthesis protein CobD
651049301	890	2	878	0.0e+00	895.2	TIGR00422	valyl-tRNA synthetase
651049311	231	1	231	2.5e-105	337.3	TIGR00035	aspartate racemase
651049312	327	11	327	1.3e-84	270.3	TIGR00383	magnesium Mg(2+) and cobalt Co(2+) transport protein (corA)
651049316	170	1	166	7.1e-36	109.7	TIGR00318	adenylyl cyclase CyaB, putative
651049318	177	2	175	4.0e-76	240.8	TIGR00421	polyprenyl P-hydroxybenzoate and phenylacrylic acid decarboxylases
651049324	89	19	79	3.2e-07	17	TIGR04085	radical SAM additional 4Fe4S-binding domain
651049325	658	2	161	3.7e-16	46.4	TIGR00231	small GTP-binding protein domain
651049325	658	9	625	0.0e+00	624.6	TIGR00437	ferrous iron transporter FeoB
651049332	357	1	356	1.6e-114	368.8	TIGR00111	putative translation factor pelota
651049336	378	6	378	2.0e-96	309.6	TIGR00308	tRNA(guanine-26,N2-N2) methyltransferase
651049338	456	17	428	1.6e-129	418.2	TIGR00797	putative efflux protein, MATE family
651049341	570	6	567	0.0e+00	726.3	TIGR00389	glycyl-tRNA synthetase, dimeric type
651049343	101	6	93	3.0e-34	103.4	TIGR00251	TIGR00251 family protein
651049345	334	5	333	0.0e+00	597.9	TIGR01546	glyceraldehyde-3-phosphate dehydrogenase, type II
651049346	252	1	174	6.0e-28	83.8	TIGR00177	molybdenum cofactor synthesis domain
651049351	171	4	171	2.3e-61	192.5	TIGR00636	ATP:cob(I)alamin adenosyltransferase
651049352	414	7	374	3.8e-106	341.4	TIGR00900	H+ Antiporter protein
651049353	415	12	376	2.2e-97	312.6	TIGR00900	H+ Antiporter protein
651049367	217	62	184	2.6e-11	31.8	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
651049367	217	74	190	5.2e-12	33.9	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
651049376	580	474	579	8.7e-14	39.4	TIGR00451	uncharacterized domain 2
651049376	580	6	340	2.8e-92	296.9	TIGR00449	tRNA-guanine transglycosylases, various specificities
651049376	580	6	395	0.0e+00	567.5	TIGR00432	tRNA-guanine transglycosylase, archaeosine-15-forming
651049385	390	1	334	1.6e-60	191.3	TIGR00813	transporter, SSS family
651049386	195	2	194	5.5e-46	142.8	TIGR01922	IMP cyclohydrolase
651049388	219	1	217	5.0e-42	130.2	TIGR00081	phosphoribosylaminoimidazole-succinocarboxamide synthase
651049389	426	1	424	0.0e+00	601.6	TIGR00190	thiamine biosynthesis protein ThiC
651049390	250	4	250	4.8e-96	306.9	TIGR00292	thiazole biosynthesis enzyme
651049391	431	3	240	2.2e-64	203.2	TIGR00097	phosphomethylpyrimidine kinase
651049397	476	3	474	0.0e+00	594.6	TIGR00435	cysteinyl-tRNA synthetase
651049407	327	50	324	3.7e-112	360.1	TIGR00064	signal recognition particle-docking protein FtsY
651049409	259	2	245	6.9e-74	234.4	TIGR00087	5'/3'-nucleotidase SurE
651049410	324	3	322	1.7e-125	404.3	TIGR01210	TIGR01210 family protein
651049417	186	2	180	3.6e-26	78.1	TIGR02175	2-oxoacid:acceptor oxidoreductase, gamma subunit, pyruvate/2-ketoisovalerate family
651049421	115	2	113	2.8e-26	78.5	TIGR00039	6-pyruvoyl tetrahydropterin synthase/QueD family protein
651049422	744	4	550	0.0e+00	584.9	TIGR00398	methionyl-tRNA synthetase
651049422	744	609	744	1.9e-41	128.3	TIGR00399	methionyl-tRNA synthetase C-terminal region/beta chain
651049431	84	3	46	1.1e-19	56.2	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
651049434	482	6	482	0.0e+00	593.6	TIGR00408	prolyl-tRNA synthetase, family I
651049457	230	3	220	3.1e-64	202.8	TIGR03294	coenzyme F420 hydrogenase, subunit gamma
651049468	110	9	104	3.4e-24	71.3	TIGR01300	monovalent cation/proton antiporter, MnhG/PhaG subunit
651049485	149	4	147	1.0e-34	105.8	TIGR00072	hydrogenase maturation protease
651049486	444	1	436	1.7e-106	342.4	TIGR01980	FeS assembly protein SufB
651049487	246	2	240	1.0e-85	273	TIGR01978	FeS assembly ATPase SufC
651049488	634	23	628	0.0e+00	1086.3	TIGR00764	lon-related putative ATP-dependent protease
651049490	127	3	127	3.4e-53	165.3	TIGR00004	endoribonuclease L-PSP, putative
651049495	239	6	236	6.7e-53	165.8	TIGR00297	TIGR00297 family protein
651049515	415	7	414	0.0e+00	591.4	TIGR03676	peptide chain release factor 1, archaeal and eukaryotic forms
651049516	293	3	291	6.5e-57	178.5	TIGR00674	dihydrodipicolinate synthase
651049518	641	10	375	7.3e-82	261.4	TIGR00456	arginyl-tRNA synthetase
651049524	428	10	409	3.8e-129	417	TIGR03026	nucleotide sugar dehydrogenase
651049525	377	1	364	0.0e+00	435.1	TIGR00236	UDP-N-acetylglucosamine 2-epimerase
651049530	176	21	176	1.5e-53	166.8	TIGR00942	Monovalent Cation (K+ or Na+):Proton Antiporter-3 (CPA3) subfamily
651049532	133	10	110	2.9e-32	97.1	TIGR01300	monovalent cation/proton antiporter, MnhG/PhaG subunit
651049536	495	8	468	2.5e-76	243.4	TIGR01770	proton-translocating NADH-quinone oxidoreductase, chain N
651049539	196	16	157	2.3e-47	146.7	TIGR01957	NADH-quinone oxidoreductase, B subunit
651049545	433	19	432	7.4e-101	325	TIGR00801	uracil-xanthine permease
651049545	433	28	433	4.3e-116	374.9	TIGR03173	xanthine permease
651049546	447	13	430	5.7e-105	337.2	TIGR00700	4-aminobutyrate aminotransferase, prokaryotic type
651049551	455	32	438	0.0e+00	621.2	TIGR01703	hydroxylamine reductase
651049558	155	7	152	2.5e-46	143.2	TIGR00481	Raf kinase inhibitor-like protein, YbhB/YbcL family
651049570	86	1	85	1.9e-40	123.3	TIGR00280	ribosomal protein L37a
651049575	116	4	113	5.0e-44	135	TIGR02338	prefoldin, beta subunit, archaeal
651049588	411	7	401	0.0e+00	448.7	TIGR00306	2,3-bisphosphoglycerate-independent phosphoglycerate mutase, archaeal form
651049593	245	6	202	1.3e-56	177.5	TIGR02170	thymidylate synthase, flavin-dependent
651049595	315	8	311	0.0e+00	479.4	TIGR00658	ornithine carbamoyltransferase
651049596	309	41	308	2.2e-96	309.1	TIGR00446	NOL1/NOP2/sun family putative RNA methylase
651049596	309	9	309	6.9e-61	193.6	TIGR00563	ribosomal RNA small subunit methyltransferase RsmB
651049602	136	1	134	1.5e-51	159.8	TIGR00037	translation initiation factor eIF-5A
651049603	288	13	282	5.3e-71	225.4	TIGR01230	agmatinase
651049609	424	4	380	0.0e+00	424	TIGR00375	TIGR00375 family protein
651049610	327	2	318	1.2e-53	168.2	TIGR00209	galactose-1-phosphate uridylyltransferase, family 1
651049611	321	1	308	4.0e-89	284.7	TIGR01379	thiamine-monophosphate kinase
651049612	293	4	160	1.6e-24	72.9	TIGR00374	conserved hypothetical protein
651049617	595	4	592	8.5e-66	208.6	TIGR01564	S-layer protein, MJ0822 family
651049621	273	14	266	3.0e-76	242.1	TIGR00755	dimethyladenosine transferase
651049625	386	6	386	0.0e+00	485.1	TIGR01213	TIGR01213 family protein
651049627	439	31	434	0.0e+00	650.3	TIGR02153	glutamyl-tRNA(Gln) amidotransferase, subunit D
651049627	439	92	430	0.0e+00	492.2	TIGR00519	L-asparaginases, type I
651049630	628	4	628	0.0e+00	788.2	TIGR00134	glutamyl-tRNA(Gln) amidotransferase, subunit E
651049633	408	1	408	0.0e+00	558.5	TIGR00533	3-hydroxy-3-methylglutaryl Coenzyme A reductase, hydroxymethylglutaryl-CoA reductase (NADP)
651049635	350	7	337	4.2e-24	72.1	TIGR01202	2-desacetyl-2-hydroxyethyl bacteriochlorophyllide A dehydrogenase
651049635	350	7	347	0.0e+00	598.9	TIGR00692	L-threonine 3-dehydrogenase
651049636	501	163	499	7.2e-99	317	TIGR00468	phenylalanyl-tRNA synthetase, alpha subunit
651049637	568	1	562	0.0e+00	573.2	TIGR00471	phenylalanyl-tRNA synthetase, beta subunit
651049639	267	1	223	3.6e-56	176.4	TIGR00071	pseudouridylate synthase I
651049641	421	2	409	2.7e-118	381.3	TIGR00148	UbiD family decarboxylases
651049645	322	1	308	2.1e-50	157.7	TIGR00144	beta-RFAP synthase
651049647	272	12	267	7.7e-71	224.7	TIGR01496	dihydropteroate synthase
651049650	334	89	295	2.0e-69	219.5	TIGR00706	signal peptide peptidase SppA, 36K type
651049658	626	20	604	0.0e+00	579	TIGR00418	threonyl-tRNA synthetase
651049661	264	34	263	2.6e-89	284.5	TIGR00055	undecaprenyl diphosphate synthase
651049668	177	1	175	6.1e-48	149	TIGR00318	adenylyl cyclase CyaB, putative
651049671	493	95	469	1.9e-113	365.5	TIGR00933	potassium uptake protein, TrkH family
651049672	295	1	204	5.1e-43	134.3	TIGR00500	methionine aminopeptidase, type I
651049672	295	1	295	2.0e-121	392	TIGR00501	methionine aminopeptidase, type II
651049676	419	1	398	0.0e+00	508.1	TIGR03992	UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
651049676	419	2	343	1.7e-74	237.7	TIGR01208	glucose-1-phosphate thymidylylransferase, long form
651049679	359	165	331	9.8e-20	57.1	TIGR00231	small GTP-binding protein domain
651049681	130	1	127	2.1e-51	159.5	TIGR00307	ribosomal protein S8.e
651049683	533	1	525	0.0e+00	833.5	TIGR00337	CTP synthase
651049689	383	16	370	1.1e-126	408.7	TIGR01891	amidohydrolase
651049691	245	3	228	8.5e-75	238.9	TIGR01487	sucrose-phosphate phosphatase-like hydrolase, Archaeal
651049691	245	5	197	3.6e-16	47.4	TIGR01484	HAD-superfamily hydrolase, subfamily IIB
651049691	245	6	232	3.7e-71	226.8	TIGR01482	sucrose-phosphate phosphatase subfamily
651049692	416	5	416	7.3e-89	284.9	TIGR00094	tRNA pseudouridine synthase, TruD family
651049693	118	4	118	1.1e-46	144.1	TIGR00283	peptidyl-tRNA hydrolase
651049695	438	5	438	0.0e+00	615.4	TIGR00458	aspartyl-tRNA synthetase, archaeal type
651049695	438	5	438	2.4e-96	310.2	TIGR00457	asparaginyl-tRNA synthetase
651049697	206	30	112	1.3e-12	33.7	TIGR00277	uncharacterized domain HDIG
651049700	214	1	192	9.6e-29	89.1	TIGR01428	2-haloalkanoic acid dehalogenase, type II
651049700	214	1	207	2.9e-62	198.6	TIGR02253	HAD superfamily (subfamily IA) hydrolase, TIGR02253
651049700	214	36	179	4.7e-17	51.2	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
651049700	214	65	185	1.3e-17	52.7	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
651049702	406	2	207	1.0e-85	273.6	TIGR03128	3-hexulose-6-phosphate synthase
651049702	406	219	406	1.8e-78	249.6	TIGR03127	6-phospho 3-hexuloisomerase
651049710	1226	1	1219	0.0e+00	1460.7	TIGR01054	reverse gyrase
651049715	253	43	239	4.2e-53	166.8	TIGR01877	CRISPR-associated endoribonuclease Cas6
651049716	768	31	380	1.2e-59	189.7	TIGR01587	CRISPR-associated helicase Cas3
651049716	768	561	756	5.5e-23	69.5	TIGR01596	CRISPR-associated endonuclease Cas3-HD
651049719	318	11	261	6.0e-51	158.9	TIGR01875	CRISPR-associated autoregulator DevR family
651049720	223	3	40	5.0e-10	25.3	TIGR02593	CRISPR-associated protein Cas5, N-terminal domain
651049721	170	12	170	2.8e-28	85	TIGR00372	CRISPR-associated protein Cas4
651049722	326	4	326	0.0e+00	441.4	TIGR03641	CRISPR-associated endonuclease Cas1, subtype I-B/HMARI/TNEAP
651049722	326	5	321	9.5e-99	317.5	TIGR00287	CRISPR-associated endonuclease Cas1
651049724	85	1	84	5.1e-17	48.2	TIGR01573	CRISPR-associated endoribonuclease Cas2
651049726	226	4	224	8.0e-89	283.1	TIGR02187	Glutaredoxin-like domain protein
651049729	396	6	304	1.4e-81	260.5	TIGR02032	geranylgeranyl reductase family
651049730	719	6	668	0.0e+00	927.8	TIGR01057	DNA topoisomerase I, archaeal
651049733	199	2	190	3.9e-74	234.6	TIGR03875	RNA ligase partner, MJ_0950 family
651049735	771	40	764	0.0e+00	552.1	TIGR02123	TRAP transporter, 4TM/12TM fusion protein
651049737	321	5	312	2.2e-105	338	TIGR02122	TRAP transporter solute receptor, TAXI family
651049739	373	26	371	0.0e+00	453.3	TIGR00065	cell division protein FtsZ
651049740	61	3	61	2.0e-21	61.9	TIGR00327	protein translocase SEC61 complex gamma subunit, archaeal and eukaryotic
651049741	152	7	151	5.3e-56	174.8	TIGR00405	ribosomal protein L24p/L26e, archaeal
651049745	105	1	105	2.8e-45	139.2	TIGR03685	50S ribosomal protein L12P
651049747	155	2	153	2.4e-49	153.5	TIGR02274	deoxycytidine triphosphate deaminase
651049750	424	4	392	0.0e+00	467.3	TIGR04013	B12-binding domain/radical SAM domain protein, MJ_1487 family
651049753	573	3	573	0.0e+00	700.7	TIGR00463	glutamyl-tRNA synthetase, archaeal and eukaryotic family
651049755	833	110	692	0.0e+00	832.6	TIGR02094	alpha-glucan phosphorylases
651049759	207	1	196	8.8e-62	194.3	TIGR00041	thymidylate kinase
651049768	493	3	487	0.0e+00	714.3	TIGR01311	glycerol kinase
651049787	1122	521	1122	0.0e+00	1051.8	TIGR03670	DNA-directed RNA polymerase subunit B
651049788	905	5	894	0.0e+00	1419.2	TIGR02390	DNA-directed RNA polymerase subunit A'
651049789	391	15	383	0.0e+00	500.7	TIGR02389	DNA-directed RNA polymerase, subunit A''
651049791	145	1	145	1.1e-63	199.9	TIGR01952	NusA family KH domain protein, archaeal
651049792	147	9	147	2.3e-83	262.9	TIGR00982	ribosomal protein S23 (S12)
651049793	215	14	215	3.5e-92	293.2	TIGR01028	ribosomal protein S7(archaeal)/S5(eukaryotic)
651049802	399	1	397	4.9e-87	278.4	TIGR01265	tyrosine/nicotianamine aminotransferases
651049809	266	2	266	2.1e-78	249.3	TIGR00162	TIGR00162 family protein
651049812	455	2	450	0.0e+00	591.8	TIGR03990	phosphoglucosamine mutase
651049814	467	1	466	0.0e+00	526.6	TIGR01479	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase
651049821	314	3	299	1.0e-103	332.5	TIGR02651	ribonuclease Z
651049826	308	11	304	1.1e-106	342.4	TIGR01188	daunorubicin resistance ABC transporter ATP-binding subunit
651049832	64	1	60	7.5e-15	41.1	TIGR00013	4-oxalocrotonate tautomerase family enzyme
651049834	334	8	334	3.2e-92	295.2	TIGR00816	C4-dicarboxylate transporter/malic acid transport protein
651049836	241	2	224	1.6e-47	148	TIGR01978	FeS assembly ATPase SufC
651049840	381	258	343	2.2e-09	23.9	TIGR04085	radical SAM additional 4Fe4S-binding domain
651049842	139	1	136	1.4e-25	75.8	TIGR00100	hydrogenase nickel insertion protein HypA
651049844	157	13	157	6.5e-35	107.2	TIGR00142	hydrogenase maturation protease HycI
651049844	157	14	154	5.3e-35	107.7	TIGR00072	hydrogenase maturation protease
651049846	74	1	74	1.1e-31	94.8	TIGR00074	hydrogenase assembly chaperone HypC/HupF
651049847	372	1	371	0.0e+00	432.5	TIGR00075	hydrogenase expression/formation protein HypD
651049848	772	6	757	0.0e+00	871.2	TIGR00143	[NiFe] hydrogenase maturation protein HypF
651049851	338	4	338	8.9e-125	402	TIGR02124	hydrogenase expression/formation protein HypE
651049853	399	5	398	0.0e+00	450.5	TIGR01979	cysteine desulfurases, SufSfamily
651049860	441	4	436	0.0e+00	587.8	TIGR03385	CoA-disulfide reductase
651049868	783	6	770	0.0e+00	959.7	TIGR01418	phosphoenolpyruvate synthase
651049869	460	20	424	3.0e-79	252.7	TIGR00797	putative efflux protein, MATE family
651049871	477	28	429	6.3e-78	248.3	TIGR00797	putative efflux protein, MATE family
651049872	222	9	219	2.5e-79	251.8	TIGR01091	uracil phosphoribosyltransferase
651049874	227	4	223	1.3e-85	272.3	TIGR00021	ribose 5-phosphate isomerase
651049876	443	47	360	1.8e-44	138.3	TIGR00260	threonine synthase
651049877	651	15	651	0.0e+00	983.9	TIGR03675	arCOG00543 universal archaeal KH-domain/beta-lactamase-domain protein
651049878	203	7	190	5.9e-79	250	TIGR03634	proteasome endopeptidase complex, archaeal, beta subunit
651049889	138	4	132	2.0e-37	114.6	TIGR02793	nickel-responsive transcriptional regulator NikR
651049891	333	113	292	4.6e-30	91.7	TIGR00271	uncharacterized hydrophobic domain
651049891	333	39	333	1.1e-44	140	TIGR00341	TIGR00341 family protein
651049902	966	7	966	0.0e+00	1183.9	TIGR00395	leucyl-tRNA synthetase, archaeal and cytosolic family
651049904	520	7	498	1.4e-63	201.2	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
651049906	444	2	444	0.0e+00	517	TIGR00649	conserved hypothetical protein
651049907	372	12	353	0.0e+00	429.7	TIGR02151	isopentenyl-diphosphate delta-isomerase, type 2
651049914	334	3	183	1.2e-23	70.7	TIGR01220	phosphomevalonate kinase, ERG8-type, Gram-positive branch
651049914	334	7	298	6.3e-88	281.8	TIGR00549	mevalonate kinase
651049918	278	18	257	2.2e-100	322	TIGR01718	uridine phosphorylase
651049918	278	20	256	2.0e-36	112.6	TIGR00107	purine-nucleoside phosphorylase, family 1 (deoD)
651049922	267	3	248	1.6e-99	318.1	TIGR01694	5'-deoxy-5'-methylthioadenosine phosphorylase
651049938	201	3	198	2.7e-102	327.4	TIGR01012	ribosomal protein Sa(cytosolic)/S2(archaeal)
651049943	135	3	135	1.6e-64	202.2	TIGR03627	archaeal ribosomal protein S9P
651049944	142	2	142	1.1e-67	212.8	TIGR01077	ribosomal protein L13, archaeal/eukaryotic
651049948	140	16	132	3.4e-69	216.9	TIGR03628	archaeal ribosomal protein S11P
651049949	180	1	161	3.0e-78	247.5	TIGR01018	ribosomal protein S4(archaeal type)/S9(eukaryote cytosolic type)
651049950	149	4	148	2.1e-65	205.5	TIGR03629	archaeal ribosomal protein S13P
651049954	334	14	334	0.0e+00	450.1	TIGR00425	rRNA pseudouridine synthase, putative
651049954	334	223	325	3.6e-13	37.4	TIGR00451	uncharacterized domain 2
651049954	334	45	220	5.9e-35	108.4	TIGR00431	tRNA pseudouridine 55 synthase
651049956	193	6	175	7.9e-65	205	TIGR02173	cytidylate kinase, putative
651049960	481	27	472	1.5e-95	306.5	TIGR00967	preprotein translocase, SecY subunit
651049962	155	4	155	9.7e-66	206.7	TIGR01309	50S ribosomal protein L30P, archaeal
651049963	235	8	222	6.5e-110	351.6	TIGR01020	ribosomal protein S5(archaeal type)/S2(eukaryote cytosolic type)
651049967	184	8	177	1.8e-83	264.6	TIGR03653	archaeal ribosomal protein L6P
651049972	121	5	120	3.3e-61	191	TIGR01080	ribosomal protein L24p/L26e, archaeal/eukaryotic
651049973	141	10	141	7.8e-64	199.6	TIGR03673	50S ribosomal protein L14P
651049974	111	4	105	6.1e-51	156.9	TIGR03630	archaeal ribosomal protein S17P
651049976	98	2	97	3.3e-39	119.3	TIGR01158	translation initation factor SUI1, putative, prokaryotic
651049977	66	5	61	6.6e-24	70	TIGR00012	ribosomal protein L29
651049978	210	2	189	1.6e-32	100	TIGR01009	ribosomal protein S3, bacterial type
651049978	210	3	197	6.6e-97	310	TIGR01008	ribosomal protein S3, eukaryotic/archaeal type
651049979	156	8	154	1.3e-70	222.3	TIGR01038	ribosomal protein L22(archaeal)/L17(eukaryotic/archaeal)
651049980	133	3	133	3.7e-68	214.6	TIGR01025	ribosomal protein S19(archaeal)/S15(eukaryotic)
