gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
644807641	300	4	299	0.0e+00	436.9	TIGR01037	dihydroorotate dehydrogenase (subfamily 1) family protein
644807646	225	3	224	7.7e-90	286.4	TIGR02076	uridylate kinase, putative
644807648	153	5	121	2.6e-31	94.5	TIGR00305	putative toxin-antitoxin system toxin component, PIN family
644807663	390	68	388	9.0e-45	139.3	TIGR01513	putative nicotinate phosphoribosyltransferase
644807676	381	1	376	5.8e-112	360.3	TIGR00221	N-acetylglucosamine-6-phosphate deacetylase
644807683	412	12	397	3.2e-93	298.8	TIGR01910	acetylornithine deacetylase or succinyl-diaminopimelate desuccinylase
644807686	471	15	464	0.0e+00	770.8	TIGR01316	glutamate synthase (NADPH), homotetrameric
644807706	454	6	418	0.0e+00	459.6	TIGR03671	CCA-adding enzyme
644807707	184	1	182	1.7e-59	186.8	TIGR02258	2'-5' RNA ligase
644807709	911	119	781	0.0e+00	765.8	TIGR02504	ribonucleoside-diphosphate reductase, adenosylcobalamin-dependent
644807711	269	2	259	2.5e-57	182.4	TIGR01452	phosphoglycolate/pyridoxal phosphate phosphatase family
644807711	269	3	259	3.9e-61	194.7	TIGR01457	HAD-superfamily subfamily IIA hydrolase, TIGR01457
644807711	269	6	235	1.6e-49	156.9	TIGR01460	Haloacid Dehalogenase Superfamily Class (subfamily) IIA
644807713	458	3	449	0.0e+00	557.4	TIGR02717	acetyl coenzyme A synthetase (ADP forming), alpha domain
644807714	647	15	640	0.0e+00	901.9	TIGR03336	indolepyruvate ferredoxin oxidoreductase, alpha subunit
644807715	202	4	194	2.6e-95	303.8	TIGR03334	indolepyruvate ferredoxin oxidoreductase, beta subunit
644807718	285	14	282	2.5e-74	236.4	TIGR01230	agmatinase
644807721	421	4	380	1.3e-128	415.5	TIGR00375	TIGR00375 family protein
644807722	81	6	48	8.5e-20	56.5	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
644807723	319	2	309	1.6e-87	279.4	TIGR01379	thiamine-monophosphate kinase
644807726	293	2	167	2.8e-23	68.8	TIGR00374	conserved hypothetical protein
644807731	627	22	623	4.3e-34	104	TIGR01564	S-layer protein, MJ0822 family
644807741	180	10	177	2.4e-26	78.4	TIGR00270	TIGR00270 family protein
644807748	350	10	350	0.0e+00	637.2	TIGR00748	hydroxymethylglutaryl-CoA synthase, putative
644807749	222	1	222	7.1e-89	283.2	TIGR00266	TIGR00266 family protein
644807753	241	5	239	1.2e-55	174.8	TIGR00297	TIGR00297 family protein
644807755	637	25	630	0.0e+00	1128.9	TIGR00764	lon-related putative ATP-dependent protease
644807757	147	24	147	6.0e-46	141.9	TIGR00004	endoribonuclease L-PSP, putative
644807763	163	1	158	5.5e-38	116.6	TIGR00040	phosphoesterase, MJ0936 family
644807766	207	10	198	3.4e-75	238	TIGR03875	RNA ligase partner, MJ_0950 family
644807772	373	27	370	0.0e+00	457.2	TIGR00065	cell division protein FtsZ
644807773	64	4	62	5.5e-24	70	TIGR00327	protein translocase SEC61 complex gamma subunit, archaeal and eukaryotic
644807774	152	7	151	6.2e-58	181	TIGR00405	ribosomal protein L24p/L26e, archaeal
644807778	106	1	106	4.7e-46	141.7	TIGR03685	50S ribosomal protein L12P
644807779	157	2	153	4.3e-52	162.5	TIGR02274	deoxycytidine triphosphate deaminase
644807786	352	1	156	5.3e-21	61.2	TIGR02228	signal peptidase I, archaeal type
644807790	186	1	179	3.4e-72	227.8	TIGR00448	DNA-directed RNA polymerase (rpoE), archaeal and eukaryotic form
644807795	195	17	192	2.1e-61	193.8	TIGR00537	HemK-related putative methylase
644807795	195	4	185	1.0e-24	74.1	TIGR00536	HemK family putative methylases
644807796	222	1	222	3.8e-101	323.2	TIGR00703	TIGR00703 family protein
644807803	634	95	207	9.5e-15	41	TIGR00451	uncharacterized domain 2
644807817	341	17	325	3.3e-115	371.5	TIGR03682	diphthamide biosynthesis enzyme Dph2
644807817	341	3	313	7.3e-91	291.8	TIGR00322	diphthamide biosynthesis enzyme Dph1/Dph2 domain
644807823	443	128	440	9.0e-74	236	TIGR00563	ribosomal RNA small subunit methyltransferase RsmB
644807823	443	182	439	7.0e-66	209.1	TIGR00446	NOL1/NOP2/sun family putative RNA methylase
644807825	333	1	323	3.5e-105	337.8	TIGR00303	TIGR00303 family protein
644807826	483	5	477	0.0e+00	525.6	TIGR00313	cobyric acid synthase CobQ
644807828	397	85	390	4.0e-118	380	TIGR01370	possible cysteinyl-tRNA synthetase, Methanococcus type
644807829	233	1	224	3.7e-54	170.1	TIGR00317	cobalamin 5'-phosphate synthase/cobalamin synthase
644807830	136	6	134	7.9e-56	174.4	TIGR03161	alpha-ribazole phosphatase CobZ
644807833	213	1	213	6.1e-41	126.5	TIGR00290	MJ0570-related uncharacterized domain
644807834	254	107	242	4.9e-22	64.5	TIGR00758	uracil-DNA glycosylase, family 4
644807835	294	1	290	5.6e-86	274.5	TIGR00380	cobalamin biosynthesis protein CobD
644807846	446	2	438	4.0e-105	337.9	TIGR01980	FeS assembly protein SufB
644807847	246	2	240	1.9e-88	282	TIGR01978	FeS assembly ATPase SufC
644807854	88	7	50	1.2e-20	59.3	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
644807857	237	3	229	1.3e-59	189.6	TIGR02253	HAD superfamily (subfamily IA) hydrolase, TIGR02253
644807857	237	4	211	2.0e-28	87.8	TIGR01428	2-haloalkanoic acid dehalogenase, type II
644807857	237	72	205	2.4e-11	32.1	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
644807857	237	76	199	7.7e-16	46.9	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
644807865	227	1	222	1.4e-49	154.8	TIGR00024	putative phosphoesterase, SbcD/Mre11-related
644807872	199	46	197	2.6e-44	136.7	TIGR00286	arginine decarboxylase, pyruvoyl-dependent
644807874	293	13	284	4.3e-82	261.4	TIGR00417	spermidine synthase
644807878	229	54	226	1.2e-59	187.3	TIGR00258	inosine/xanthosine triphosphatase
644807879	1066	6	876	0.0e+00	1039.5	TIGR00392	isoleucyl-tRNA synthetase
644807888	448	1	439	8.2e-88	281	TIGR02095	glycogen/starch synthases, ADP-glucose type
644807897	453	1	440	0.0e+00	494.7	TIGR03990	phosphoglucosamine mutase
644807899	438	36	431	2.6e-84	269.5	TIGR01910	acetylornithine deacetylase or succinyl-diaminopimelate desuccinylase
644807909	660	19	658	0.0e+00	819.9	TIGR00376	DNA helicase, putative
644807911	465	1	447	0.0e+00	508.6	TIGR00551	L-aspartate oxidase
644807912	302	1	302	6.7e-118	379.3	TIGR00550	quinolinate synthetase complex, A subunit
644807915	277	6	273	1.8e-100	321.6	TIGR00078	nicotinate-nucleotide pyrophosphorylase
644807920	335	15	335	0.0e+00	479.6	TIGR00343	pyridoxal 5'-phosphate synthase, synthase subunit Pdx1
644807921	197	3	194	6.4e-80	253.5	TIGR03800	pyridoxal 5'-phosphate synthase, glutaminase subunit Pdx2
644807922	662	4	656	0.0e+00	883.3	TIGR01591	formate dehydrogenase, alpha subunit, archaeal-type
644807925	452	8	446	0.0e+00	524.3	TIGR01134	amidophosphoribosyltransferase
644807926	235	1	232	4.6e-80	255	TIGR00081	phosphoribosylaminoimidazole-succinocarboxamide synthase
644807928	334	2	322	1.4e-125	404.8	TIGR00878	phosphoribosylaminoimidazole synthetase
644807929	430	18	411	0.0e+00	625.3	TIGR01142	phosphoribosylglycinamide formyltransferase 2
644807933	420	1	398	0.0e+00	521.9	TIGR03992	UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
644807933	420	2	398	4.3e-78	249.6	TIGR01208	glucose-1-phosphate thymidylylransferase, long form
644807936	357	166	332	2.1e-21	62.5	TIGR00231	small GTP-binding protein domain
644807937	130	1	127	5.7e-51	158.1	TIGR00307	ribosomal protein S8.e
644807971	222	17	214	3.7e-33	100.9	TIGR00372	CRISPR-associated protein Cas4
644807978	888	2	873	0.0e+00	907.3	TIGR00422	valyl-tRNA synthetase
644807988	418	10	417	0.0e+00	607	TIGR03676	peptide chain release factor 1, archaeal and eukaryotic forms
644807993	640	11	372	2.3e-84	269.7	TIGR00456	arginyl-tRNA synthetase
644807999	177	21	177	8.1e-57	177.4	TIGR00942	Monovalent Cation (K+ or Na+):Proton Antiporter-3 (CPA3) subfamily
644808001	131	10	110	1.8e-31	94.6	TIGR01300	monovalent cation/proton antiporter, MnhG/PhaG subunit
644808005	495	6	468	2.3e-74	237	TIGR01770	proton-translocating NADH-quinone oxidoreductase, chain N
644808008	194	14	155	8.2e-49	151.4	TIGR01957	NADH-quinone oxidoreductase, B subunit
644808015	264	34	263	1.4e-92	295.2	TIGR00055	undecaprenyl diphosphate synthase
644808024	430	4	430	0.0e+00	433.4	TIGR00457	asparaginyl-tRNA synthetase
644808027	411	7	401	0.0e+00	453.4	TIGR00306	2,3-bisphosphoglycerate-independent phosphoglycerate mutase, archaeal form
644808037	474	9	465	0.0e+00	537.1	TIGR02717	acetyl coenzyme A synthetase (ADP forming), alpha domain
644808043	143	3	143	1.4e-57	179.6	TIGR01162	phosphoribosylaminoimidazole carboxylase, PurE protein
644808046	438	1	419	0.0e+00	486.5	TIGR00877	phosphoribosylamine--glycine ligase
644808050	80	3	78	6.7e-26	76.6	TIGR00302	phosphoribosylformylglycinamidine synthase, purS protein
644808051	223	2	221	1.0e-100	321.8	TIGR01737	phosphoribosylformylglycinamidine synthase I
644808052	712	1	706	0.0e+00	975.1	TIGR01736	phosphoribosylformylglycinamidine synthase II
644808055	485	14	452	0.0e+00	640.4	TIGR01302	inosine-5'-monophosphate dehydrogenase
644808056	311	8	311	0.0e+00	503	TIGR00884	GMP synthase (glutamine-hydrolyzing), C-terminal domain or B subunit
644808059	188	2	188	1.2e-84	268.4	TIGR00888	GMP synthase (glutamine-hydrolyzing), N-terminal domain or A subunit
644808071	336	18	318	0.0e+00	439.6	TIGR03972	wyosine biosynthesis protein TYW1
644808086	141	3	133	1.6e-43	133.8	TIGR00149	secondary thiamine-phosphate synthase enzyme
644808093	640	300	631	2.5e-83	266.8	TIGR00604	DNA repair helicase (rad3)
644808095	1292	42	82	6.1e-06	12.3	TIGR02608	delta-60 repeat domain
644808098	236	1	236	4.1e-56	175.9	TIGR00230	sugar fermentation stimulation protein
644808100	86	1	85	1.0e-40	124.2	TIGR00280	ribosomal protein L37a
644808107	266	3	266	4.1e-78	248.3	TIGR00162	TIGR00162 family protein
644808109	462	5	453	0.0e+00	596.3	TIGR03990	phosphoglucosamine mutase
644808111	465	1	464	0.0e+00	532	TIGR01479	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase
644808112	247	4	225	2.1e-22	67.9	TIGR01484	HAD-superfamily hydrolase, subfamily IIB
644808112	247	4	226	2.5e-82	263.9	TIGR02461	mannosyl-3-phosphoglycerate phosphatase
644808112	247	4	243	3.0e-71	227.3	TIGR01486	mannosyl-3-phosphoglycerate phosphatase family
644808113	391	2	380	0.0e+00	594.5	TIGR02460	mannosyl-3-phosphoglycerate synthase
644808120	656	117	656	0.0e+00	575.8	TIGR01702	carbon-monoxide dehydrogenase, catalytic subunit
644808126	299	12	287	1.5e-91	292.6	TIGR01297	cation diffusion facilitator family transporter
644808133	308	11	304	1.7e-108	348.4	TIGR01188	daunorubicin resistance ABC transporter ATP-binding subunit
644808139	334	8	334	2.8e-94	302	TIGR00816	C4-dicarboxylate transporter/malic acid transport protein
644808141	234	2	226	1.3e-49	154.8	TIGR01978	FeS assembly ATPase SufC
644808144	337	11	336	4.0e-89	285.1	TIGR00816	C4-dicarboxylate transporter/malic acid transport protein
644808147	558	409	495	1.6e-17	50	TIGR04085	radical SAM additional 4Fe4S-binding domain
644808153	295	1	295	1.5e-120	389.1	TIGR00501	methionine aminopeptidase, type II
644808154	489	68	469	7.3e-116	373.4	TIGR00933	potassium uptake protein, TrkH family
644808156	182	1	175	1.4e-46	144.6	TIGR00318	adenylyl cyclase CyaB, putative
644808169	327	232	323	3.1e-34	103.2	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
644808170	326	239	325	2.6e-36	109.9	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
644808193	482	18	472	0.0e+00	692.1	TIGR01316	glutamate synthase (NADPH), homotetrameric
644808197	298	5	296	1.9e-17	49.6	TIGR00374	conserved hypothetical protein
644808200	134	8	133	1.5e-51	160	TIGR00527	glycine cleavage system H protein
644808201	278	14	263	2.0e-82	262.3	TIGR00755	dimethyladenosine transferase
644808206	386	6	386	0.0e+00	486.3	TIGR01213	TIGR01213 family protein
644808214	439	31	434	0.0e+00	649.6	TIGR02153	glutamyl-tRNA(Gln) amidotransferase, subunit D
644808214	439	92	430	0.0e+00	489.7	TIGR00519	L-asparaginases, type I
644808217	628	4	628	0.0e+00	797.9	TIGR00134	glutamyl-tRNA(Gln) amidotransferase, subunit E
644808234	602	2	602	0.0e+00	833.7	TIGR01135	glucosamine--fructose-6-phosphate aminotransferase (isomerizing)
644808237	93	2	93	1.3e-31	95.3	TIGR00106	uncharacterized protein, MTH1187 family
644808238	224	2	211	1.8e-75	239.2	TIGR01351	adenylate kinases
644808243	336	15	328	2.8e-78	249.5	TIGR00345	arsenite-activated ATPase ArsA
644808246	101	15	57	2.4e-15	42.3	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
644808250	339	5	149	8.1e-56	175.6	TIGR00184	adenylosuccinate synthase
644808254	143	14	143	3.7e-38	116.7	TIGR00293	prefoldin, archaeal alpha subunit/eukaryotic subunit 5
644808261	538	3	507	2.8e-128	415.6	TIGR02121	sodium/proline symporter
644808261	538	33	435	3.5e-84	270.1	TIGR00813	transporter, SSS family
644808267	518	43	83	1.3e-09	24	TIGR02608	delta-60 repeat domain
644808268	3037	981	1021	3.5e-11	29.1	TIGR02608	delta-60 repeat domain
644808272	957	12	49	8.7e-09	21.4	TIGR02608	delta-60 repeat domain
644808289	388	80	192	3.7e-16	45.4	TIGR00231	small GTP-binding protein domain
644808295	210	1	193	5.3e-61	193.4	TIGR01491	HAD-superfamily, subfamily-IB PSPase-like hydrolase, archaeal
644808295	210	1	204	8.9e-36	111.1	TIGR00338	phosphoserine phosphatase SerB
644808295	210	5	175	2.6e-37	116.1	TIGR01488	Haloacid Dehalogenase superfamily, subfamily IB, phosphoserine phosphatase-like
644808306	626	20	604	0.0e+00	579.8	TIGR00418	threonyl-tRNA synthetase
644808309	221	3	215	6.9e-76	240.2	TIGR03724	Kae1-associated kinase Bud32
644808310	547	7	524	0.0e+00	787.6	TIGR02339	thermosome, various subunits, archaeal
644808312	355	34	354	2.2e-113	364.5	TIGR01187	spermidine/putrescine ABC transporter ATP-binding subunit
644808318	336	19	335	7.4e-126	405.5	TIGR00321	deoxyhypusine synthase
644808329	158	7	153	1.4e-57	179.8	TIGR00581	molybdenum cofactor biosynthesis protein MoaC
644808332	464	15	436	0.0e+00	422.4	TIGR00797	putative efflux protein, MATE family
644808333	136	1	134	6.6e-51	157.7	TIGR00037	translation initiation factor eIF-5A
644808335	215	1	201	6.3e-18	51.4	TIGR00040	phosphoesterase, MJ0936 family
644808337	479	28	424	7.5e-74	234.9	TIGR00797	putative efflux protein, MATE family
644808338	470	28	439	3.9e-75	239.1	TIGR00797	putative efflux protein, MATE family
644808340	73	6	44	2.6e-11	29.3	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
644808341	791	6	771	0.0e+00	964.6	TIGR01418	phosphoenolpyruvate synthase
644808344	249	2	249	2.1e-42	131.4	TIGR00590	proliferating cell nuclear antigen (pcna)
644808346	110	2	110	7.0e-43	131.7	TIGR01384	transcription factor S, archaeal
644808348	441	4	436	0.0e+00	598.1	TIGR03385	CoA-disulfide reductase
644808349	483	6	483	0.0e+00	612	TIGR00408	prolyl-tRNA synthetase, family I
644808352	428	1	426	1.5e-83	268.3	TIGR00485	translation elongation factor TU
644808352	428	1	428	0.0e+00	710.2	TIGR00483	translation elongation factor EF-1 alpha
644808352	428	5	195	1.1e-19	58.5	TIGR00231	small GTP-binding protein domain
644808353	102	2	100	5.7e-54	166.9	TIGR01046	ribosomal protein S10(archaeal)/S20(eukaryotic)
644808359	213	1	207	2.1e-63	199.8	TIGR00427	membrane protein, MarC family
644808368	166	2	166	9.0e-71	222.9	TIGR01382	intracellular protease, PfpI family
644808369	375	1	374	1.3e-35	109.2	TIGR00234	tyrosyl-tRNA synthetase
644808376	398	1	397	8.5e-90	288.5	TIGR01265	tyrosine/nicotianamine aminotransferases
644808376	398	1	397	1.5e-80	257.9	TIGR01264	tyrosine aminotransferase, eukaryotic
644808381	314	3	299	3.3e-102	327.6	TIGR02651	ribonuclease Z
644808385	353	34	345	1.7e-110	355.1	TIGR01187	spermidine/putrescine ABC transporter ATP-binding subunit
644808390	226	5	208	6.9e-81	257.3	TIGR00729	ribonuclease H, mammalian HI/archaeal HII subfamily
644808397	357	1	356	1.2e-117	379.1	TIGR00111	putative translation factor pelota
644808404	662	1	161	1.3e-15	44.7	TIGR00231	small GTP-binding protein domain
