gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
644807294	392	28	391	SUPERFAMILY	SSF53756			
644807294	392	42	204	Pfam	PF13579			
644807294	392	270	320	Gene3D	G3DSA:3.40.50.2000			
644807295	331	253	281	Pfam	PF00132	IPR001451	Bacterial transferase hexapeptide repeat	
644807295	331	3	233	Pfam	PF00483	IPR005835	Nucleotidyl transferase	GO:0009058|GO:0016779
644807295	331	1	285	Gene3D	G3DSA:3.90.550.10			
644807295	331	1	286	SUPERFAMILY	SSF53448			
644807295	331	1	330	PANTHER	PTHR22572			
644807296	316	3	239	Pfam	PF01370	IPR001509	NAD-dependent epimerase/dehydratase	GO:0044237|GO:0050662|GO:0003824
644807296	316	1	193	Gene3D	G3DSA:3.40.50.720	IPR016040	NAD(P)-binding domain	GO:0000166
644807296	316	1	314	PANTHER	PTHR10366			
644807296	316	1	314	PANTHER	PTHR10366:SF73			
644807296	316	1	315	SUPERFAMILY	SSF51735			
644807296	316	194	315	Gene3D	G3DSA:3.90.25.10			
644807297	382	108	127	PRINTS	PR01000	IPR001193	Peptidase M50, mammalian sterol-regulatory element binding protein	GO:0016020|GO:0006508|GO:0004222
644807297	382	128	142	PRINTS	PR01000	IPR001193	Peptidase M50, mammalian sterol-regulatory element binding protein	GO:0016020|GO:0006508|GO:0004222
644807297	382	144	159	PRINTS	PR01000	IPR001193	Peptidase M50, mammalian sterol-regulatory element binding protein	GO:0016020|GO:0006508|GO:0004222
644807297	382	160	172	PRINTS	PR01000	IPR001193	Peptidase M50, mammalian sterol-regulatory element binding protein	GO:0016020|GO:0006508|GO:0004222
644807297	382	195	268	SMART	SM00228	IPR001478	PDZ domain	GO:0005515
644807297	382	209	268	ProSiteProfiles	PS50106	IPR001478	PDZ domain	GO:0005515
644807297	382	209	299	SUPERFAMILY	SSF50156	IPR001478	PDZ domain	GO:0005515
644807297	382	120	370	Pfam	PF02163	IPR008915	Peptidase M50	GO:0006508|GO:0004222
644807297	382	7	260	PANTHER	PTHR13325			
644807297	382	7	260	PANTHER	PTHR13325:SF0			
644807297	382	209	282	Gene3D	G3DSA:2.30.42.10			
644807297	382	210	277	Pfam	PF13180			
644807298	325	206	307	TIGRFAM	TIGR00269	IPR000541	tRNA 2-thiolation protein	GO:0000049|GO:0005737|GO:0034227
644807298	325	52	247	Pfam	PF01171	IPR011063	tRNA(Ile)-lysidine/2-thiocytidine synthase	
644807298	325	3	314	PIRSF	PIRSF004976	IPR012089	2-thiocytidine tRNA biosynthesis protein, TtcA	GO:0005524|GO:0008033
644807298	325	33	232	Gene3D	G3DSA:3.40.50.620	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold	
644807298	325	1	313	PANTHER	PTHR11807			
644807298	325	1	313	PANTHER	PTHR11807:SF3			
644807298	325	38	272	SUPERFAMILY	SSF52402			
644807300	189	1	22	Coils	Coil			
644807301	98	6	93	SMART	SM00418	IPR001845	HTH ArsR-type DNA-binding domain	GO:0003700|GO:0005622|GO:0006355
644807301	98	13	94	Gene3D	G3DSA:1.10.10.10	IPR011991	Winged helix-turn-helix transcription repressor DNA-binding	
644807301	98	7	94	SUPERFAMILY	SSF46785			
644807301	98	17	93	Pfam	PF13601			
644807301	98	74	95	Coils	Coil			
644807302	207	102	193	Pfam	PF02517	IPR003675	CAAX amino terminal protease	GO:0016020
644807303	255	2	81	ProSiteProfiles	PS50162	IPR020588	DNA recombination/repair protein RecA/RadB, ATP-binding domain	GO:0003677|GO:0008094|GO:0005524|GO:0006259
644807303	255	5	253	Gene3D	G3DSA:3.40.50.300			
644807305	99	11	97	Gene3D	G3DSA:1.10.10.10	IPR011991	Winged helix-turn-helix transcription repressor DNA-binding	
644807305	99	6	96	SUPERFAMILY	SSF46785			
644807305	99	17	94	Pfam	PF13601			
644807307	668	210	350	Pfam	PF04312	IPR007408	Protein of unknown function DUF460	
644807307	668	417	473	Coils	Coil			
644807307	668	476	511	Coils	Coil			
644807307	668	612	668	Coils	Coil			
644807308	111	44	65	Coils	Coil			
644807309	199	1	196	Pfam	PF01470	IPR000816	Peptidase C15, pyroglutamyl peptidase I	GO:0006508
644807309	199	1	198	Hamap	MF_00417	IPR000816	Peptidase C15, pyroglutamyl peptidase I	GO:0006508
644807309	199	1	199	PIRSF	PIRSF015592	IPR000816	Peptidase C15, pyroglutamyl peptidase I	GO:0006508
644807309	199	2	195	TIGRFAM	TIGR00504	IPR000816	Peptidase C15, pyroglutamyl peptidase I	GO:0006508
644807309	199	3	26	PRINTS	PR00706	IPR000816	Peptidase C15, pyroglutamyl peptidase I	GO:0006508
644807309	199	60	72	PRINTS	PR00706	IPR000816	Peptidase C15, pyroglutamyl peptidase I	GO:0006508
644807309	199	67	83	ProSitePatterns	PS01333	IPR000816	Peptidase C15, pyroglutamyl peptidase I	GO:0006508
644807309	199	78	98	PRINTS	PR00706	IPR000816	Peptidase C15, pyroglutamyl peptidase I	GO:0006508
644807309	199	130	146	PRINTS	PR00706	IPR000816	Peptidase C15, pyroglutamyl peptidase I	GO:0006508
644807309	199	160	172	PRINTS	PR00706	IPR000816	Peptidase C15, pyroglutamyl peptidase I	GO:0006508
644807309	199	1	198	SUPERFAMILY	SSF53182	IPR016125	Peptidase C15, pyroglutamyl peptidase I-like	
644807309	199	1	199	Gene3D	G3DSA:3.40.630.20	IPR016125	Peptidase C15, pyroglutamyl peptidase I-like	
644807309	199	1	199	PANTHER	PTHR23402	IPR016125	Peptidase C15, pyroglutamyl peptidase I-like	
644807310	370	3	279	Pfam	PF01494	IPR002938	Monooxygenase, FAD-binding	
644807310	370	4	26	PRINTS	PR00420	IPR003042	Aromatic-ring hydroxylase-like	GO:0016491|GO:0008152
644807310	370	134	149	PRINTS	PR00420	IPR003042	Aromatic-ring hydroxylase-like	GO:0016491|GO:0008152
644807310	370	244	259	PRINTS	PR00420	IPR003042	Aromatic-ring hydroxylase-like	GO:0016491|GO:0008152
644807310	370	3	278	TIGRFAM	TIGR02032	IPR011777	Geranylgeranyl reductase	GO:0055114|GO:0016628
644807310	370	1	51	Gene3D	G3DSA:3.40.50.720	IPR016040	NAD(P)-binding domain	GO:0000166
644807310	370	92	150	Gene3D	G3DSA:3.40.50.720	IPR016040	NAD(P)-binding domain	GO:0000166
644807310	370	1	161	SUPERFAMILY	SSF51905			
644807310	370	1	339	PANTHER	PTHR10617			
644807310	370	1	339	PANTHER	PTHR10617:SF7			
644807310	370	151	280	Gene3D	G3DSA:3.30.9.10			
644807310	370	241	281	SUPERFAMILY	SSF51905			
644807311	174	19	155	Pfam	PF02915	IPR003251	Rubrerythrin	GO:0046872|GO:0055114|GO:0016491
644807311	174	15	159	SUPERFAMILY	SSF47240	IPR009078	Ferritin/ribonucleotide reductase-like	GO:0016491|GO:0055114|GO:0046914
644807311	174	11	157	Gene3D	G3DSA:1.20.1260.10	IPR012347	Ferritin-related	
644807312	145	85	137	Gene3D	G3DSA:1.10.1060.10	IPR012285	Fumarate reductase, C-terminal	GO:0055114|GO:0016491|GO:0051536
644807312	145	37	66	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulpur binding domain	GO:0051536
644807312	145	68	97	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulpur binding domain	GO:0051536
644807312	145	46	57	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
644807312	145	77	88	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
644807312	145	10	110	PANTHER	PTHR10849			
644807312	145	12	84	Gene3D	G3DSA:3.30.70.20			
644807312	145	27	110	SUPERFAMILY	SSF54862			
644807312	145	45	91	Pfam	PF13187			
644807312	145	114	146	Coils	Coil			
644807313	327	1	327	PANTHER	PTHR11432	IPR001694	NADH:ubiquinone oxidoreductase, subunit 1/F420H2 oxidoreductase subunit H	GO:0055114|GO:0016020
644807313	327	17	319	Pfam	PF00146	IPR001694	NADH:ubiquinone oxidoreductase, subunit 1/F420H2 oxidoreductase subunit H	GO:0055114|GO:0016020
644807313	327	1	327	PANTHER	PTHR11432:SF0			
644807314	425	121	380	Pfam	PF00346	IPR001135	NADH-quinone oxidoreductase, subunit D	GO:0016651|GO:0055114|GO:0048038|GO:0051287
644807314	425	46	114	Pfam	PF00374	IPR001501	Nickel-dependent hydrogenase, large subunit	GO:0016151
644807314	425	7	397	PANTHER	PTHR11993			
644807314	425	8	379	Gene3D	G3DSA:1.10.645.10			
644807314	425	17	380	SUPERFAMILY	SSF56762			
644807315	188	59	162	Pfam	PF00329	IPR001268	NADH:ubiquinone oxidoreductase, 30kDa subunit	GO:0055114|GO:0008137
644807315	188	20	174	SUPERFAMILY	SSF143243			
644807316	174	32	160	Gene3D	G3DSA:3.40.50.700	IPR006137	NADH:ubiquinone oxidoreductase-like, 20kDa subunit	GO:0055114|GO:0008137|GO:0051539|GO:0048038
644807316	174	44	153	Pfam	PF01058	IPR006137	NADH:ubiquinone oxidoreductase-like, 20kDa subunit	GO:0055114|GO:0008137|GO:0051539|GO:0048038
644807316	174	15	161	PANTHER	PTHR11995	IPR014406	[NiFe]-hydrogenase-3-type complex, small subunit/NADH:quinone oxidoreductase, subunit NuoB	GO:0055114|GO:0051539|GO:0016651
644807316	174	15	161	PANTHER	PTHR11995:SF3			
644807316	174	32	161	SUPERFAMILY	SSF56770			
644807318	515	77	125	Pfam	PF00662	IPR001516	NADH:ubiquinone oxidoreductase, chain 5/L, N-terminal	GO:0042773|GO:0008137|GO:0055114
644807318	515	139	420	Pfam	PF00361	IPR001750	NADH:ubiquinone/plastoquinone oxidoreductase	GO:0055114|GO:0008137|GO:0042773
644807318	515	1	494	PANTHER	PTHR22773			
644807318	515	86	111	PRINTS	PR01434			
644807318	515	114	134	PRINTS	PR01434			
644807318	515	226	247	PRINTS	PR01434			
644807318	515	321	333	PRINTS	PR01434			
644807319	119	5	118	Pfam	PF00420	IPR001133	NADH-ubiquinone oxidoreductase chain 4L/K	GO:0016651|GO:0042773|GO:0055114
644807320	144	3	133	Pfam	PF04039	IPR007182	Na+/H+ antiporter MnhB subunit-related protein	
644807322	87	16	84	Pfam	PF13244	IPR025383	Domain of unknown function DUF4040	
644807323	123	11	100	Pfam	PF03334	IPR005133	Na+/H+ antiporter subunit	GO:0005451|GO:0015992|GO:0015672
644807323	123	11	114	TIGRFAM	TIGR01300	IPR005133	Na+/H+ antiporter subunit	GO:0005451|GO:0015992|GO:0015672
644807324	87	31	84	Pfam	PF04066	IPR007208	Multiple resistance and pH regulation protein F	GO:0015075|GO:0034220|GO:0016021
644807325	167	1	167	PIRSF	PIRSF019239	IPR002758	Cation antiporter	GO:0008324|GO:0016021|GO:0006812
644807325	167	7	164	Pfam	PF01899	IPR002758	Cation antiporter	GO:0008324|GO:0016021|GO:0006812
644807326	525	135	424	Pfam	PF00361	IPR001750	NADH:ubiquinone/plastoquinone oxidoreductase	GO:0055114|GO:0008137|GO:0042773
644807326	525	1	511	PANTHER	PTHR22773			
644807326	525	82	107	PRINTS	PR01434			
644807326	525	233	254	PRINTS	PR01434			
644807326	525	255	281	PRINTS	PR01434			
644807327	161	1	161	PIRSF	PIRSF019239	IPR002758	Cation antiporter	GO:0008324|GO:0016021|GO:0006812
644807327	161	8	160	Pfam	PF01899	IPR002758	Cation antiporter	GO:0008324|GO:0016021|GO:0006812
644807328	134	11	121	Pfam	PF00420	IPR001133	NADH-ubiquinone oxidoreductase chain 4L/K	GO:0016651|GO:0042773|GO:0055114
644807329	252	110	236	Pfam	PF04039	IPR007182	Na+/H+ antiporter MnhB subunit-related protein	
644807329	252	1	19	ProSiteProfiles	PS51257			
644807330	84	14	82	Pfam	PF13244	IPR025383	Domain of unknown function DUF4040	
644807331	115	10	109	TIGRFAM	TIGR01300	IPR005133	Na+/H+ antiporter subunit	GO:0005451|GO:0015992|GO:0015672
644807331	115	11	97	Pfam	PF03334	IPR005133	Na+/H+ antiporter subunit	GO:0005451|GO:0015992|GO:0015672
644807332	95	37	89	Pfam	PF04066	IPR007208	Multiple resistance and pH regulation protein F	GO:0015075|GO:0034220|GO:0016021
644807333	344	14	271	Pfam	PF01226	IPR000292	Formate/nitrite transporter	GO:0006810|GO:0005215|GO:0016020
644807333	344	26	320	PANTHER	PTHR30520			
644807333	344	26	320	PANTHER	PTHR30520:SF0			
644807335	283	3	154	Gene3D	G3DSA:3.40.50.700	IPR006137	NADH:ubiquinone oxidoreductase-like, 20kDa subunit	GO:0055114|GO:0008137|GO:0051539|GO:0048038
644807335	283	16	151	Pfam	PF01058	IPR006137	NADH:ubiquinone oxidoreductase-like, 20kDa subunit	GO:0055114|GO:0008137|GO:0051539|GO:0048038
644807335	283	4	152	PANTHER	PTHR11995	IPR014406	[NiFe]-hydrogenase-3-type complex, small subunit/NADH:quinone oxidoreductase, subunit NuoB	GO:0055114|GO:0051539|GO:0016651
644807335	283	4	152	PANTHER	PTHR11995:SF3			
644807335	283	5	164	SUPERFAMILY	SSF56770			
644807336	165	29	78	Pfam	PF12838	IPR001450	4Fe-4S binding domain	GO:0009055|GO:0051536
644807336	165	20	50	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulpur binding domain	GO:0051536
644807336	165	55	84	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulpur binding domain	GO:0051536
644807336	165	29	40	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
644807336	165	64	75	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
644807336	165	3	94	PANTHER	PTHR10849			
644807336	165	7	107	SUPERFAMILY	SSF54862			
644807336	165	19	71	Gene3D	G3DSA:3.30.70.20			
644807336	165	72	110	Gene3D	G3DSA:3.30.70.20			
644807337	578	305	468	Pfam	PF00346	IPR001135	NADH-quinone oxidoreductase, subunit D	GO:0016651|GO:0055114|GO:0048038|GO:0051287
644807337	578	472	542	Pfam	PF00346	IPR001135	NADH-quinone oxidoreductase, subunit D	GO:0016651|GO:0055114|GO:0048038|GO:0051287
644807337	578	65	163	Pfam	PF00329	IPR001268	NADH:ubiquinone oxidoreductase, 30kDa subunit	GO:0055114|GO:0008137
644807337	578	229	297	Pfam	PF00374	IPR001501	Nickel-dependent hydrogenase, large subunit	GO:0016151
644807337	578	128	149	ProSitePatterns	PS00542	IPR020396	NADH:ubiquinone oxidoreductase, 30kDa subunit, conserved site	GO:0016651|GO:0055114
644807337	578	19	205	SUPERFAMILY	SSF143243			
644807337	578	103	564	PANTHER	PTHR11993			
644807337	578	103	564	PANTHER	PTHR11993:SF18			
644807337	578	192	548	Gene3D	G3DSA:1.10.645.10			
644807337	578	203	548	SUPERFAMILY	SSF56762			
644807338	306	1	284	PANTHER	PTHR11432	IPR001694	NADH:ubiquinone oxidoreductase, subunit 1/F420H2 oxidoreductase subunit H	GO:0055114|GO:0016020
644807338	306	22	292	Pfam	PF00146	IPR001694	NADH:ubiquinone oxidoreductase, subunit 1/F420H2 oxidoreductase subunit H	GO:0055114|GO:0016020
644807338	306	191	204	ProSitePatterns	PS00668	IPR018086	NADH:ubiquinone oxidoreductase, subunit 1, conserved site	GO:0016020|GO:0055114
644807338	306	1	284	PANTHER	PTHR11432:SF0			
644807339	694	134	412	Pfam	PF00361	IPR001750	NADH:ubiquinone/plastoquinone oxidoreductase	GO:0055114|GO:0008137|GO:0042773
644807339	694	76	493	PANTHER	PTHR22773			
644807339	694	76	493	PANTHER	PTHR22773:SF13			
644807339	694	79	104	PRINTS	PR01434			
644807339	694	220	241	PRINTS	PR01434			
644807339	694	311	323	PRINTS	PR01434			
644807340	406	67	332	Pfam	PF00361	IPR001750	NADH:ubiquinone/plastoquinone oxidoreductase	GO:0055114|GO:0008137|GO:0042773
644807340	406	104	128	PRINTS	PR01437	IPR003918	NADH:ubiquinone oxidoreductase	GO:0042773|GO:0008137|GO:0055114
644807340	406	167	191	PRINTS	PR01437	IPR003918	NADH:ubiquinone oxidoreductase	GO:0042773|GO:0008137|GO:0055114
644807340	406	258	277	PRINTS	PR01437	IPR003918	NADH:ubiquinone oxidoreductase	GO:0042773|GO:0008137|GO:0055114
644807340	406	310	336	PRINTS	PR01437	IPR003918	NADH:ubiquinone oxidoreductase	GO:0042773|GO:0008137|GO:0055114
644807340	406	3	404	PANTHER	PTHR22773			
644807341	483	137	406	Pfam	PF00361	IPR001750	NADH:ubiquinone/plastoquinone oxidoreductase	GO:0055114|GO:0008137|GO:0042773
644807341	483	1	478	PANTHER	PTHR22773			
644807341	483	79	104	PRINTS	PR01434			
644807341	483	114	134	PRINTS	PR01434			
644807341	483	160	181	PRINTS	PR01434			
644807341	483	222	243	PRINTS	PR01434			
644807341	483	244	270	PRINTS	PR01434			
644807341	483	313	325	PRINTS	PR01434			
644807342	166	48	58	PRINTS	PR00354	IPR000813	7Fe ferredoxin	GO:0009055
644807342	166	58	68	PRINTS	PR00354	IPR000813	7Fe ferredoxin	GO:0009055
644807342	166	75	92	PRINTS	PR00354	IPR000813	7Fe ferredoxin	GO:0009055
644807342	166	6	24	Pfam	PF12797	IPR001450	4Fe-4S binding domain	GO:0009055|GO:0051536
644807342	166	4	23	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulpur binding domain	GO:0051536
644807342	166	38	70	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulpur binding domain	GO:0051536
644807342	166	71	100	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulpur binding domain	GO:0051536
644807342	166	13	24	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
644807342	166	80	91	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
644807342	166	1	149	SUPERFAMILY	SSF54862			
644807342	166	2	150	PANTHER	PTHR11938			
644807342	166	2	150	PANTHER	PTHR11938:SF10			
644807342	166	3	53	Gene3D	G3DSA:3.30.70.20			
644807342	166	41	135	Pfam	PF13247			
644807342	166	54	84	Gene3D	G3DSA:3.30.70.20			
644807342	166	85	119	Gene3D	G3DSA:3.30.70.20			
644807342	166	120	151	Gene3D	G3DSA:3.30.70.20			
644807343	716	14	689	TIGRFAM	TIGR01591	IPR006478	Formate dehydrogenase, alpha subunit	GO:0009326|GO:0055114|GO:0015942|GO:0008863
644807343	716	69	490	Pfam	PF00384	IPR006656	Molybdopterin oxidoreductase	GO:0016491|GO:0055114
644807343	716	583	686	Pfam	PF01568	IPR006657	Molydopterin dinucleotide-binding domain	GO:0030151|GO:0016491|GO:0055114
644807343	716	9	64	Pfam	PF04879	IPR006963	Molybdopterin oxidoreductase, Fe4S4 domain	GO:0016491|GO:0055114
644807343	716	9	66	SMART	SM00926	IPR006963	Molybdopterin oxidoreductase, Fe4S4 domain	GO:0016491|GO:0055114
644807343	716	544	691	SUPERFAMILY	SSF50692	IPR009010	Aspartate decarboxylase-like fold	
644807343	716	580	691	Gene3D	G3DSA:2.40.40.20	IPR009010	Aspartate decarboxylase-like fold	
644807343	716	6	585	SUPERFAMILY	SSF53706			
644807343	716	8	58	Gene3D	G3DSA:2.20.25.90			
644807343	716	15	708	PANTHER	PTHR11615			
644807343	716	15	708	PANTHER	PTHR11615:SF38			
644807343	716	59	220	Gene3D	G3DSA:3.40.50.740			
644807343	716	258	565	Gene3D	G3DSA:3.40.50.740			
644807344	276	15	92	Pfam	PF04422	IPR007516	Coenzyme F420 hydrogenase/dehydrogenase beta subunit, N-terminal	
644807344	276	99	249	Pfam	PF04432	IPR007525	Coenzyme F420 hydrogenase/dehydrogenase beta subunit, C-terminal	
644807345	229	5	134	Gene3D	G3DSA:3.40.50.700	IPR006137	NADH:ubiquinone oxidoreductase-like, 20kDa subunit	GO:0055114|GO:0008137|GO:0051539|GO:0048038
644807345	229	17	135	Pfam	PF01058	IPR006137	NADH:ubiquinone oxidoreductase-like, 20kDa subunit	GO:0055114|GO:0008137|GO:0051539|GO:0048038
644807345	229	53	199	PANTHER	PTHR11995	IPR014406	[NiFe]-hydrogenase-3-type complex, small subunit/NADH:quinone oxidoreductase, subunit NuoB	GO:0055114|GO:0051539|GO:0016651
644807345	229	167	196	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulpur binding domain	GO:0051536
644807345	229	197	227	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulpur binding domain	GO:0051536
644807345	229	176	187	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
644807345	229	205	216	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
644807345	229	6	217	SUPERFAMILY	SSF56770			
644807345	229	53	199	PANTHER	PTHR11995:SF6			
644807345	229	171	216	Pfam	PF13237			
644807345	229	173	217	Gene3D	G3DSA:3.30.70.20			
644807346	393	42	117	Pfam	PF00374	IPR001501	Nickel-dependent hydrogenase, large subunit	GO:0016151
644807346	393	279	388	Pfam	PF00374	IPR001501	Nickel-dependent hydrogenase, large subunit	GO:0016151
644807346	393	42	67	ProSitePatterns	PS00507	IPR018194	Nickel-dependent hydrogenase, large subunit, nickel binding site	GO:0016151|GO:0008901|GO:0055114
644807346	393	5	388	SUPERFAMILY	SSF56762			
644807346	393	6	388	Gene3D	G3DSA:1.10.645.10			
644807346	393	7	390	PANTHER	PTHR11993			
644807346	393	7	390	PANTHER	PTHR11993:SF9			
644807347	167	10	24	Pfam	PF12800	IPR001450	4Fe-4S binding domain	GO:0009055|GO:0051536
644807347	167	3	22	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulpur binding domain	GO:0051536
644807347	167	36	69	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulpur binding domain	GO:0051536
644807347	167	70	99	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulpur binding domain	GO:0051536
644807347	167	12	23	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
644807347	167	79	90	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
644807347	167	1	148	SUPERFAMILY	SSF54862			
644807347	167	1	167	PANTHER	PTHR11938			
644807347	167	1	167	PANTHER	PTHR11938:SF10			
644807347	167	7	58	Gene3D	G3DSA:3.30.70.20			
644807347	167	44	134	Pfam	PF13247			
644807347	167	59	99	Gene3D	G3DSA:3.30.70.20			
644807347	167	100	150	Gene3D	G3DSA:3.30.70.20			
644807348	356	23	45	PRINTS	PR00469	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II	GO:0016491|GO:0055114
644807348	356	172	196	PRINTS	PR00469	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II	GO:0016491|GO:0055114
644807348	356	315	333	PRINTS	PR00469	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II	GO:0016491|GO:0055114
644807348	356	24	43	PRINTS	PR00368	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	GO:0055114
644807348	356	121	139	PRINTS	PR00368	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	GO:0055114
644807348	356	176	194	PRINTS	PR00368	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	GO:0055114
644807348	356	278	294	PRINTS	PR00368	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	GO:0055114
644807348	356	305	327	PRINTS	PR00368	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	GO:0055114
644807348	356	18	263	Gene3D	G3DSA:3.40.50.720	IPR016040	NAD(P)-binding domain	GO:0000166
