gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2517227489	385	100	1	385	1	385	0.0e+00	798.5	KO:K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	EC:6.1.1.2	Yes
2517227491	397	100	1	397	12	408	0.0e+00	802.7	KO:K07133			Yes
2517227496	162	100	1	162	1	162	0.0e+00	315.8	KO:K09129	hypothetical protein		Yes
2517227497	185	100	1	185	1	185	0.0e+00	378.3	KO:K02428	dITP/XTP pyrophosphatase [EC:3.6.1.19]	EC:3.6.1.19	Yes
2517227499	398	100	1	398	1	398	0.0e+00	783.5	KO:K06969	23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	EC:2.1.1.191	Yes
2517227501	50	100	1	50	1	50	2.5e-27	120.6	KO:K02977	small subunit ribosomal protein S27Ae		Yes
2517227502	99	100	1	99	1	99	0.0e+00	201.1	KO:K02974	small subunit ribosomal protein S24e		Yes
2517227503	177	100	1	177	1	177	0.0e+00	350.1	KO:K09735	hypothetical protein		Yes
2517227504	61	100	1	61	1	61	2.9e-30	130.6	KO:K03050	DNA-directed RNA polymerase subunit E" [EC:2.7.7.6]	EC:2.7.7.6	Yes
2517227505	189	100	1	189	1	189	0.0e+00	379	KO:K03049	DNA-directed RNA polymerase subunit E' [EC:2.7.7.6]	EC:2.7.7.6	Yes
2517227506	178	100	1	178	1	178	0.0e+00	371.7	KO:K01507	inorganic pyrophosphatase [EC:3.6.1.1]	EC:3.6.1.1	Yes
2517227507	281	100	1	281	1	281	0.0e+00	560.8	KO:K01151	deoxyribonuclease IV [EC:3.1.21.2]	EC:3.1.21.2	Yes
2517227509	376	100	1	376	1	376	0.0e+00	721.5	KO:K08975	putative membrane protein		Yes
2517227511	748	100	1	748	1	748	0.0e+00	1428.7	KO:K07003			Yes
2517227513	432	100	1	432	1	432	0.0e+00	848.6	KO:K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	EC:6.1.1.21	Yes
2517227514	395	100	1	395	1	395	0.0e+00	783.5	KO:K00639	glycine C-acetyltransferase [EC:2.3.1.29]	EC:2.3.1.29	Yes
2517227515	170	100	1	170	1	170	0.0e+00	344.7	KO:K01170	tRNA-intron endonuclease, archaea type [EC:3.1.27.9]	EC:3.1.27.9	Yes
2517227516	170	100	1	170	1	170	0.0e+00	341.7	KO:K03789	ribosomal-protein-alanine N-acetyltransferase [EC:2.3.1.128]	EC:2.3.1.128	Yes
2517227519	914	99.8	1	914	1	914	0.0e+00	1837.4	KO:K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	EC:6.1.1.7	Yes
2517227521	649	99.8	1	649	8	656	0.0e+00	1334.7	KO:K07405	alpha-amylase [EC:3.2.1.1]	EC:3.2.1.1	Yes
2517227525	483	100	1	483	1	483	0.0e+00	984.6	KO:K07137			Yes
2517227527	262	100	1	262	1	262	0.0e+00	500.4	KO:K01992	ABC-2 type transport system permease protein		Yes
2517227528	312	100	1	312	1	312	0.0e+00	615.9	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2517227531	213	100	1	213	1	213	0.0e+00	428.3	KO:K07096			Yes
2517227532	91	100	1	91	1	91	0.0e+00	190.7	KO:K01512	acylphosphatase [EC:3.6.1.7]	EC:3.6.1.7	Yes
2517227533	193	100	1	193	4	196	0.0e+00	381.3	KO:K07103			Yes
2517227534	485	100	1	485	1	485	0.0e+00	940.6	KO:K00088	IMP dehydrogenase [EC:1.1.1.205]	EC:1.1.1.205	Yes
2517227535	272	100	1	272	1	272	0.0e+00	545.8	KO:K07500	hypothetical protein		Yes
2517227537	1398	100	1	1398	1	1398	0.0e+00	2811.9	KO:K01362			Yes
2517227539	624	100	1	624	1	624	0.0e+00	1284.6	KO:K01596	phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	EC:4.1.1.32	Yes
2517227540	891	100	1	891	1	891	0.0e+00	1855.9	KO:K01873	valyl-tRNA synthetase [EC:6.1.1.9]	EC:6.1.1.9	Yes
2517227541	266	100	1	266	1	266	0.0e+00	524.6	KO:K04518	prephenate dehydratase [EC:4.2.1.51]	EC:4.2.1.51	Yes
2517227542	336	99.7	8	336	1	329	0.0e+00	659.1	KO:K00809	deoxyhypusine synthase [EC:2.5.1.46]	EC:2.5.1.46	Yes
2517227543	318	100	1	318	1	318	0.0e+00	646.4	KO:K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	EC:2.6.1.9	Yes
2517227545	231	100	1	231	1	231	0.0e+00	468	KO:K06927			Yes
2517227546	285	100	1	285	1	285	0.0e+00	563.5	KO:K02227	adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	EC:6.3.1.10	Yes
2517227551	221	100	1	221	8	228	0.0e+00	434.5	KO:K02233	adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]	EC:2.7.8.26	Yes
2517227553	483	100	1	483	1	483	0.0e+00	959.9	KO:K02232	adenosylcobyric acid synthase [EC:6.3.5.10]	EC:6.3.5.10	Yes
2517227556	467	99.8	26	467	1	442	0.0e+00	877.9	KO:K06921			Yes
2517227557	193	100	1	193	1	193	0.0e+00	387.5	KO:K08260	adenosylcobinamide hydrolase [EC:3.5.1.90]	EC:3.5.1.90	Yes
2517227558	341	100	1	341	1	341	0.0e+00	667.9	KO:K07566	tRNA threonylcarbamoyladenosine biosynthesis protein		Yes
2517227560	339	100	1	339	1	339	0.0e+00	681	KO:K01939	adenylosuccinate synthase [EC:6.3.4.4]	EC:6.3.4.4	Yes
2517227563	425	100	1	425	1	425	0.0e+00	797.3	KO:K01992	ABC-2 type transport system permease protein		Yes
2517227564	245	100	1	245	45	289	0.0e+00	474.2	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2517227566	455	100	1	455	1	455	0.0e+00	897.1	KO:K00918	ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147]	EC:2.7.1.146	Yes
2517227566	455	100	1	455	1	455	0.0e+00	897.1	KO:K00918	ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147]	EC:2.7.1.147	Yes
2517227567	154	73.2	2	154	3	155	0.0e+00	236.5	KO:K13280	signal peptidase, endoplasmic reticulum-type [EC:3.4.-.-]	EC:3.4.-	Yes
2517227568	192	100	1	192	1	192	0.0e+00	383.6	KO:K09725	hypothetical protein		Yes
2517227572	336	100	1	336	1	336	0.0e+00	664.5	KO:K00015	glyoxylate reductase [EC:1.1.1.26]	EC:1.1.1.26	Yes
2517227575	138	100	1	138	1	138	0.0e+00	275	KO:K07722	CopG family transcriptional regulator, nickel-responsive regulator		Yes
2517227581	331	100	1	331	4	334	0.0e+00	653.7	KO:K13280	signal peptidase, endoplasmic reticulum-type [EC:3.4.-.-]	EC:3.4.-	Yes
2517227585	568	100	1	568	1	568	0.0e+00	1090.5	KO:K07333	archaeal flagellar protein FlaJ		Yes
2517227586	537	100	1	537	1	537	0.0e+00	1078.2	KO:K07332	archaeal flagellar protein FlaI		Yes
2517227587	232	91.4	1	232	1	232	0.0e+00	419.9	KO:K07331	archaeal flagellar protein FlaH		Yes
2517227588	160	100	1	160	1	160	0.0e+00	311.6	KO:K07330	archaeal flagellar protein FlaG		Yes
2517227589	172	97.6	6	172	19	185	0.0e+00	344.7	KO:K07329	archaeal flagellar protein FlaF		Yes
2517227590	402	100	1	402	1	402	0.0e+00	770.4	KO:K07327	archaeal flagellar protein FlaD		Yes
2517227591	158	100	1	158	1	158	0.0e+00	300.4	KO:K07822	archaeal flagellar protein FlaC		Yes
2517227592	264	100	1	264	1	264	0.0e+00	535.4	KO:K07325	archaeal flagellin FlaB		Yes
2517227593	204	99.5	8	204	1	197	0.0e+00	389.4	KO:K07325	archaeal flagellin FlaB		Yes
2517227595	108	100	1	108	1	108	0.0e+00	219.2	KO:K09745	hypothetical protein		Yes
2517227598	421	100	1	421	1	421	0.0e+00	840.1	KO:K01251	adenosylhomocysteinase [EC:3.3.1.1]	EC:3.3.1.1	Yes
2517227600	82	100	1	82	1	82	1.7e-41	168.3	KO:K03636	molybdopterin synthase sulfur carrier subunit		Yes
2517227601	605	100	1	605	1	605	0.0e+00	1236.1	KO:K03738	aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5]	EC:1.2.7.5	Yes
2517227608	241	100	1	241	1	241	0.0e+00	472.6	KO:K07135			Yes
2517227610	330	100	1	330	1	330	0.0e+00	639.4	KO:K06881	phosphoesterase RecJ domain-containing protein		Yes
2517227612	117	95.7	1	117	1	117	0.0e+00	214.9	KO:K04798	prefoldin beta subunit		Yes
2517227615	51	100	1	51	1	51	3.8e-23	106.7	KO:K02924	large subunit ribosomal protein L39e		Yes
2517227616	95	100	1	95	4	98	0.0e+00	188.3	KO:K02910	large subunit ribosomal protein L31e		Yes
2517227617	227	100	1	227	1	227	0.0e+00	446	KO:K03264	translation initiation factor 6		Yes
2517227618	77	100	1	77	1	77	1.8e-37	154.8	KO:K02944	large subunit ribosomal protein LX		Yes
2517227619	146	100	1	146	1	146	0.0e+00	276.6	KO:K04797	prefoldin alpha subunit		Yes
2517227620	397	100	1	397	1	397	0.0e+00	792	KO:K06942			Yes
2517227621	325	100	1	325	1	325	0.0e+00	632.9	KO:K02077	zinc/manganese transport system substrate-binding protein		Yes
2517227622	169	100	1	169	1	169	0.0e+00	328.2	KO:K03638	molybdenum cofactor biosynthesis protein B		Yes
2517227623	427	99.8	1	427	4	430	0.0e+00	825.5	KO:K03308	neurotransmitter:Na+ symporter, NSS family		Yes
2517227624	333	100	1	333	1	333	0.0e+00	656.4	KO:K00058	D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95]	EC:1.1.1.95	Yes
2517227626	251	100	1	251	1	251	0.0e+00	485	KO:K07090			Yes
2517227628	193	99.5	1	193	4	196	0.0e+00	375.6	KO:K00859	dephospho-CoA kinase [EC:2.7.1.24]	EC:2.7.1.24	Yes
2517227630	311	100	1	311	1	311	0.0e+00	621.3	KO:K07179	RIO kinase 2 [EC:2.7.11.1]	EC:2.7.11.1	Yes
2517227631	777	99.6	8	777	3	772	0.0e+00	1582.4	KO:K12308	beta-galactosidase [EC:3.2.1.23]	EC:3.2.1.23	Yes
2517227633	321	100	1	321	1	321	0.0e+00	648.3	KO:K02032	peptide/nickel transport system ATP-binding protein		Yes
2517227634	324	99.7	1	324	1	324	0.0e+00	643.7	KO:K02031	peptide/nickel transport system ATP-binding protein		Yes
2517227635	304	100	1	304	1	304	0.0e+00	598.2	KO:K02034	peptide/nickel transport system permease protein		Yes
2517227636	330	100	1	330	1	330	0.0e+00	657.5	KO:K02033	peptide/nickel transport system permease protein		Yes
2517227637	630	99.8	1	630	1	631	0.0e+00	1290.8	KO:K02035	peptide/nickel transport system substrate-binding protein		Yes
2517227638	483	99.6	1	483	1	483	0.0e+00	1008.4	KO:K01190	beta-galactosidase [EC:3.2.1.23]	EC:3.2.1.23	Yes
2517227640	149	100	1	149	3	151	0.0e+00	287.3	KO:K07062			Yes
2517227642	379	100	1	379	4	382	0.0e+00	752.7	KO:K07468	putative ATP-dependent DNA ligase [EC:6.5.1.1]	EC:6.5.1.1	Yes
2517227644	314	99.6	41	314	1	274	0.0e+00	506.9	KO:K07301	inner membrane protein		Yes
2517227648	385	100	1	385	1	385	0.0e+00	763.5	KO:K09123	hypothetical protein		Yes
2517227649	134	100	1	134	1	134	0.0e+00	258.1	KO:K09128	hypothetical protein		Yes
2517227653	298	100	1	298	1	298	0.0e+00	573.5	KO:K01001	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase [EC:2.7.8.15]	EC:2.7.8.15	Yes
2517227654	176	100	1	176	1	176	0.0e+00	341.3	KO:K07023	putative hydrolases of HD superfamily		Yes
2517227656	186	100	1	186	1	186	0.0e+00	360.5	KO:K06883			Yes
2517227658	740	100	1	740	1	740	0.0e+00	1513.4	KO:K07463	archaea-specific RecJ-like exonuclease		Yes
2517227659	329	100	1	329	1	329	0.0e+00	657.5	KO:K07446	tRNA (guanine10-N2)-dimethyltransferase [EC:2.1.1.213]		Yes
2517227662	316	100	1	316	1	316	0.0e+00	632.1	KO:K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	EC:5.1.3.2	Yes
2517227665	310	84.8	2	310	1	309	0.0e+00	524.2	KO:K03924	MoxR-like ATPase [EC:3.6.3.-]	EC:3.6.3.-	Yes
2517227670	743	100	1	743	1	743	0.0e+00	1488	KO:K07151	dolichyl-diphosphooligosaccharide--protein glycosyltransferase [EC:2.4.1.119]	EC:2.4.1.119	Yes
2517227672	207	100	1	207	2	208	0.0e+00	412.5	KO:K09149	hypothetical protein		Yes
2517227677	317	100	1	317	1	317	0.0e+00	620.2	KO:K03924	MoxR-like ATPase [EC:3.6.3.-]	EC:3.6.3.-	Yes
2517227680	380	100	1	380	1	380	0.0e+00	760	KO:K06863	5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase [EC:6.3.4.-]	EC:6.3.4.-	Yes
2517227681	438	99.8	1	438	2	439	0.0e+00	873.2	KO:K01945	phosphoribosylamine--glycine ligase [EC:6.3.4.13]	EC:6.3.4.13	Yes
2517227683	372	100	1	372	1	372	0.0e+00	723	KO:K01589	5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	EC:6.3.4.18	Yes
2517227684	170	100	1	170	1	170	0.0e+00	328.9	KO:K01588	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	EC:5.4.99.18	Yes
2517227685	149	100	1	149	1	149	0.0e+00	300.1	KO:K07050			Yes
2517227690	429	100	1	429	1	429	0.0e+00	866.7	KO:K08289	phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2]	EC:2.1.2.2	Yes
2517227691	334	100	1	334	1	334	0.0e+00	661.8	KO:K01933	phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]	EC:6.3.3.1	Yes
2517227692	271	100	1	271	3	273	0.0e+00	541.6	KO:K01101	4-nitrophenyl phosphatase [EC:3.1.3.41]	EC:3.1.3.41	Yes
2517227696	455	100	1	455	1	455	0.0e+00	916.4	KO:K06921			Yes
2517227703	1740	100	1	1740	1	1740	0.0e+00	3509.9	KO:K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	EC:1.17.4.1	Yes
2517227704	327	100	1	327	1	327	0.0e+00	682.9	KO:K00965	UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]	EC:2.7.7.12	Yes
2517227705	421	100	1	421	1	421	0.0e+00	882.1	KO:K01188	beta-glucosidase [EC:3.2.1.21]	EC:3.2.1.21	Yes
2517227708	352	100	1	352	1	352	0.0e+00	698.7	KO:K00849	galactokinase [EC:2.7.1.6]	EC:2.7.1.6	Yes
2517227709	152	99.3	1	152	1	152	0.0e+00	307	KO:K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	EC:2.7.7.24	Yes
2517227712	292	100	1	292	1	292	0.0e+00	558.1	KO:K07088			Yes
2517227713	439	100	1	439	1	439	0.0e+00	903.7	KO:K01915	glutamine synthetase [EC:6.3.1.2]	EC:6.3.1.2	Yes
2517227715	136	100	1	136	1	136	0.0e+00	270	KO:K09737	hypothetical protein		Yes
2517227719	499	100	1	499	1	499	0.0e+00	1013.1	KO:K01299	carboxypeptidase Taq [EC:3.4.17.19]	EC:3.4.17.19	Yes
2517227721	188	100	1	188	1	188	0.0e+00	374	KO:K00952	nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]	EC:2.7.7.1	Yes
2517227722	257	100	1	257	1	257	0.0e+00	515.8	KO:K09134	hypothetical protein		Yes
2517227724	193	100	1	193	1	193	0.0e+00	381.3	KO:K07254	tRNA (cytidine56-2'-O)-methyltransferase [EC:2.1.1.206]	EC:2.1.1.206	Yes
2517227725	187	100	1	187	1	187	0.0e+00	360.1	KO:K00995	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	EC:2.7.8.5	Yes
2517227726	234	99.6	1	234	1	234	0.0e+00	468.4	KO:K01560	2-haloacid dehalogenase [EC:3.8.1.2]	EC:3.8.1.2	Yes
2517227727	653	100	1	653	1	653	0.0e+00	1340.5	KO:K11389	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin) [EC:1.2.7.6]	EC:1.2.7.6	Yes
2517227730	1028	100	1	1028	1	1028	0.0e+00	1994.9	KO:K04076	Lon-like ATP-dependent protease [EC:3.4.21.-]	EC:3.4.21.-	Yes
2517227734	397	100	1	397	1	397	0.0e+00	768.5	KO:K07991	archaeal preflagellin peptidase FlaK [EC:3.4.23.52]		Yes
2517227736	220	100	1	220	7	226	0.0e+00	433.3	KO:K07174	Mn2+-dependent serine/threonine protein kinase [EC:2.7.1.-]	EC:2.7.1.-	Yes
2517227738	276	100	1	276	1	276	0.0e+00	530.8	KO:K03680	translation initiation factor eIF-2B subunit delta		Yes
2517227739	252	100	1	252	1	252	0.0e+00	496.1	KO:K03742	competence/damage-inducible protein CinA		Yes
2517227740	460	99.8	1	460	14	473	0.0e+00	1006.1	KO:K01176	alpha-amylase [EC:3.2.1.1]	EC:3.2.1.1	Yes
2517227744	140	100	1	140	1	140	0.0e+00	289.3	KO:K03238	translation initiation factor 2 subunit 2		Yes
2517227745	1049	100	1	1049	1	1049	0.0e+00	2033.1	KO:K10726	replicative DNA helicase Mcm [EC:3.6.4.-]	EC:3.6.4.-	Yes
2517227747	248	100	1	248	1	248	0.0e+00	505.8	KO:K06883			Yes
2517227748	245	100	1	245	1	245	0.0e+00	477.6	KO:K03609	septum site-determining protein MinD		Yes
2517227749	284	100	1	284	1	284	0.0e+00	542	KO:K03298	drug/metabolite transporter, DME family		Yes
2517227751	125	100	1	125	1	125	0.0e+00	250.8	KO:K02991	small subunit ribosomal protein S6e		Yes
2517227754	195	100	1	195	1	195	0.0e+00	396.4	KO:K03136	transcription initiation factor TFIIE subunit alpha		Yes
2517227757	659	100	1	659	1	659	0.0e+00	1273.1	KO:K09150	hypothetical protein		Yes
2517227758	1060	100	1	1060	1	1060	0.0e+00	2120.5	KO:K03168	DNA topoisomerase I [EC:5.99.1.2]	EC:5.99.1.2	Yes
2517227759	1214	100	1	1214	1	1214	0.0e+00	2390.5	KO:K03170	reverse gyrase [EC:5.99.1.3 3.6.4.12]	EC:3.6.4.12	Yes
2517227759	1214	100	1	1214	1	1214	0.0e+00	2390.5	KO:K03170	reverse gyrase [EC:5.99.1.3 3.6.4.12]	EC:5.99.1.3	Yes
2517227763	105	100	1	105	1	105	0.0e+00	213.8	KO:K07143	UPF0148 protein		Yes
2517227765	278	100	1	278	1	278	0.0e+00	556.6	KO:K07055	tRNA wybutosine-synthesizing protein 2 [EC:2.1.1.-]	EC:2.1.1.-	Yes
2517227766	184	100	1	184	1	184	0.0e+00	361.7	KO:K06928	nucleoside-triphosphatase THEP1 [EC:3.6.1.15]	EC:3.6.1.15	Yes
2517227767	238	100	1	238	1	238	0.0e+00	468	KO:K02013	iron complex transport system ATP-binding protein [EC:3.6.3.34]	EC:3.6.3.34	Yes
2517227768	331	100	1	331	1	331	0.0e+00	633.3	KO:K02015	iron complex transport system permease protein		Yes
2517227769	816	100	1	816	1	816	0.0e+00	1628.6	KO:K06957	tRNA(Met) cytidine acetyltransferase [EC:2.3.1.193]	EC:2.3.1.193	Yes
2517227776	272	100	1	272	1	272	0.0e+00	553.5	KO:K01247	DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	EC:3.2.2.21	Yes
2517227777	174	100	1	174	1	174	0.0e+00	352.8	KO:K03627	putative transcription factor		Yes
2517227778	459	100	1	459	1	459	0.0e+00	907.9	KO:K00823	4-aminobutyrate aminotransferase [EC:2.6.1.19]	EC:2.6.1.19	Yes
2517227779	517	100	1	517	31	547	0.0e+00	1017.7	KO:K03310	alanine or glycine:cation symporter, AGCS family		Yes
2517227782	314	100	1	314	1	314	0.0e+00	605.1	KO:K03924	MoxR-like ATPase [EC:3.6.3.-]	EC:3.6.3.-	Yes
2517227787	390	100	1	390	1	390	0.0e+00	776.5	KO:K00812	aspartate aminotransferase [EC:2.6.1.1]	EC:2.6.1.1	Yes
2517227788	142	100	1	142	1	142	0.0e+00	274.2	KO:K09119	hypothetical protein		Yes
2517227790	408	77.3	4	408	3	408	0.0e+00	597	KO:K03531	cell division protein FtsZ		Yes
2517227791	258	100	1	258	1	258	0.0e+00	501.9	KO:K03496	chromosome partitioning protein		Yes
2517227793	269	100	1	269	1	269	0.0e+00	528.1	KO:K02006	cobalt/nickel transport system ATP-binding protein		Yes
2517227794	217	100	1	217	1	217	0.0e+00	417.5	KO:K02008	cobalt/nickel transport system permease protein		Yes
2517227795	83	100	1	83	1	83	3.6e-39	160.6	KO:K02009	cobalt transport protein		Yes
2517227796	204	100	1	204	1	204	0.0e+00	393.3	KO:K02007	cobalt/nickel transport system permease protein		Yes
2517227798	646	100	1	646	1	646	0.0e+00	1302.7	KO:K00179	indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]	EC:1.2.7.8	Yes
2517227799	204	96.6	1	204	1	204	0.0e+00	387.5	KO:K00180	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	EC:1.2.7.8	Yes
2517227800	142	100	1	142	1	142	0.0e+00	273.9	KO:K09714	hypothetical protein		Yes
2517227802	770	100	1	770	1	770	0.0e+00	1521.1	KO:K07578	homologs of the eukaryotic argonaute protein		Yes
2517227807	244	100	1	244	1	244	0.0e+00	503.8	KO:K03465	thymidylate synthase (FAD) [EC:2.1.1.148]	EC:2.1.1.148	Yes
2517227808	295	100	1	295	1	295	0.0e+00	577.4	KO:K01265	methionyl aminopeptidase [EC:3.4.11.18]	EC:3.4.11.18	Yes
2517227810	401	100	1	401	1	401	0.0e+00	773.1	KO:K03750	molybdopterin molybdotransferase [EC:2.10.1.1]		Yes
2517227811	90	100	1	90	1	90	0.0e+00	184.5	KO:K03636	molybdopterin synthase sulfur carrier subunit		Yes
2517227816	75	100	1	75	1	75	3.4e-36	150.6	KO:K04653	hydrogenase expression/formation protein HypC		Yes
2517227817	367	100	1	367	1	367	0.0e+00	750.4	KO:K04654	hydrogenase expression/formation protein HypD		Yes
2517227820	367	99.7	1	364	1	364	0.0e+00	712.2	KO:K03325	arsenite transporter, ACR3 family		Yes
2517227821	149	100	1	149	1	149	0.0e+00	306.2	KO:K03741	arsenate reductase [EC:1.20.4.1]	EC:1.20.4.1	Yes
2517227824	260	100	1	260	1	260	0.0e+00	513.1	KO:K00540			Yes
2517227825	295	100	1	295	1	295	0.0e+00	573.2	KO:K03295	cation efflux system protein, CDF family		Yes
2517227826	773	100	1	773	7	779	0.0e+00	1555	KO:K04656	hydrogenase maturation protein HypF		Yes
2517227833	1105	100	1	1105	1	1105	0.0e+00	2167.1	KO:K06922			Yes
2517227834	860	99.9	1	860	31	890	0.0e+00	1717.6	KO:K07445	putative DNA methylase		Yes
2517227839	133	100	1	133	1	133	0.0e+00	262.7	KO:K07064			Yes
