gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2517227513	432	46.08	1	431	3	429	0.0e+00	462	COG0124	Histidyl-tRNA synthetase	429
2517227514	395	52.17	1	388	1	388	0.0e+00	468	COG0156	7-keto-8-aminopelargonate synthetase and related enzymes	388
2517227515	170	48.28	1	170	8	181	3.0e-40	157	COG1676	tRNA splicing endonuclease	181
2517227516	170	38.41	17	163	11	174	1.0e-23	103	COG0456	Acetyltransferases	177
2517227517	375	34.73	1	374	5	386	2.0e-42	166	COG0475	Kef-type K+ transport systems, membrane components	397
2517227519	914	36	54	914	3	875	0.0e+00	833	COG0013	Alanyl-tRNA synthetase	879
2517227521	649	25.04	4	628	3	596	1.0e-85	310	COG1449	Alpha-amylase/alpha-mannosidase	615
2517227522	303	35.9	27	294	1	268	5.0e-51	195	COG0037	Predicted ATPase of the PP-loop superfamily implicated in cell cycle control	298
2517227523	233	31.72	14	189	1	185	2.0e-22	99	COG3316	Transposase and inactivated derivatives	215
2517227524	379	36.03	1	379	5	386	6.0e-45	175	COG0475	Kef-type K+ transport systems, membrane components	397
2517227525	483	51.59	1	461	16	486	0.0e+00	618	COG2509	Uncharacterized FAD-dependent dehydrogenases	486
2517227527	262	30	1	200	3	199	2.0e-05	43.2	COG1277	ABC-type transport system involved in multi-copper enzyme maturation, permease component	278
2517227528	312	37.72	1	275	1	289	1.0e-64	240	COG1131	ABC-type multidrug transport system, ATPase component	293
2517227531	213	52.29	1	208	4	221	6.0e-61	227	COG2129	Predicted phosphoesterases, related to the Icc protein	226
2517227532	91	57.78	1	89	1	90	3.0e-27	113	COG1254	Acylphosphatases	92
2517227533	193	40.96	1	164	1	166	6.0e-44	170	COG2150	Predicted regulator of amino acid metabolism, contains ACT domain	167
2517227534	485	27.73	254	472	2	169	7.0e-28	118	COG0516	IMP dehydrogenase/GMP reductase	170
2517227535	272	49.26	4	272	1	263	1.0e-58	220	COG3780	DNA endonuclease related to intein-encoded endonucleases	266
2517227537	1398	24	358	701	178	470	2.0e-13	72.3	COG1404	Subtilisin-like serine proteases	508
2517227538	173	59.62	70	172	7	110	2.0e-27	115	COG2151	Predicted metal-sulfur cluster biosynthetic enzyme	111
2517227539	624	42.03	11	608	2	608	0.0e+00	782	COG1274	Phosphoenolpyruvate carboxykinase (GTP)	608
2517227540	891	44.52	2	891	1	876	0.0e+00	1005	COG0525	Valyl-tRNA synthetase	877
2517227541	266	50.55	1	265	3	274	1.0e-82	299	COG0077	Prephenate dehydratase	279
2517227542	336	49.07	17	336	8	314	6.0e-113	400	COG1899	Deoxyhypusine synthase	318
2517227543	318	33.63	17	316	22	352	4.0e-64	238	COG0079	Histidinol-phosphate/aromatic aminotransferase and cobyric acid decarboxylase	356
2517227544	141	28.39	2	130	6	160	6.0e-22	96.5	COG1267	Phosphatidylglycerophosphatase A and related proteins	160
2517227545	231	38.79	4	210	2	213	1.0e-50	192	COG2102	Predicted ATPases of PP-loop superfamily	223
2517227546	285	43.09	7	283	11	314	1.0e-78	286	COG1270	Cobalamin biosynthesis protein CobD/CbiB	320
2517227551	221	33.62	1	221	12	243	9.0e-35	140	COG0368	Cobalamin-5-phosphate synthase	246
2517227552	183	37.5	1	180	2	173	3.0e-42	164	COG2266	GTP:adenosylcobinamide-phosphate guanylyltransferase	177
2517227553	483	46.76	2	483	1	486	0.0e+00	492	COG1492	Cobyric acid synthase	486
2517227554	236	28.64	11	202	37	220	3.0e-23	102	COG1180	Pyruvate-formate lyase-activating enzyme	260
2517227555	331	39.88	2	326	23	345	4.0e-80	291	COG2038	NaMN:DMB phosphoribosyltransferase	347
2517227556	467	33.18	27	454	4	359	4.0e-29	122	COG1672	Predicted ATPase (AAA+ superfamily)	359
2517227557	193	44.16	2	192	6	200	7.0e-50	190	COG1865	Uncharacterized conserved protein	200
2517227558	341	50.47	1	211	1	211	1.0e-70	260	COG0009	Putative translation factor (SUA5)	211
2517227559	336	28.16	1	336	2	379	3.0e-29	122	COG0438	Glycosyltransferase	381
2517227560	339	40.37	1	339	1	429	2.0e-117	415	COG0104	Adenylosuccinate synthase	430
2517227562	233	31.72	14	189	1	185	2.0e-22	99	COG3316	Transposase and inactivated derivatives	215
2517227563	425	25.76	1	423	1	407	2.0e-42	167	COG1668	ABC-type Na+ efflux pump, permease component	407
2517227564	245	47.23	1	234	2	236	3.0e-67	248	COG1131	ABC-type multidrug transport system, ATPase component	293
2517227566	455	47.2	7	453	1	462	0.0e+00	479	COG4809	Archaeal ADP-dependent phosphofructokinase/glucokinase	466
2517227568	192	70	12	191	1	178	4.0e-74	270	COG1772	Uncharacterized protein conserved in archaea	178
2517227570	280	25.17	1	278	2	291	1.0e-08	54.1	COG0697	Permeases of the drug/metabolite transporter (DMT) superfamily	292
2517227571	620	30	3	608	1	620	2.0e-111	397	COG1506	Dipeptidyl aminopeptidases/acylaminoacyl-peptidases	620
2517227572	336	53.96	1	324	1	324	1.0e-111	396	COG1052	Lactate dehydrogenase and related dehydrogenases	324
2517227574	392	26.71	121	266	236	373	4.0e-17	82.7	COG3448	CBS-domain-containing membrane protein	382
2517227575	138	49.63	1	134	2	136	7.0e-36	143	COG0864	Predicted transcriptional regulators containing the CopG/Arc/MetJ DNA-binding domain and a metal-binding domain	136
2517227580	177	22.22	1	63	1	57	5.0e-03	34.2	COG2247	Putative cell wall-binding domain	337
2517227581	331	16.39	10	131	10	129	3.0e-06	46.5	COG0681	Signal peptidase I	166
2517227584	654	21.91	377	623	656	862	2.0e-04	41.6	COG3889	Predicted solute binding protein	872
2517227585	568	46.33	36	553	5	522	0.0e+00	533	COG1955	Archaeal flagella assembly protein J	527
2517227586	537	49.52	143	455	2	312	1.0e-90	327	COG0630	Type IV secretory pathway, VirB11 components, and related ATPases involved in archaeal flagella biosynthesis	312
2517227587	232	48.09	1	232	2	235	3.0e-70	258	COG2874	Predicted ATPases involved in biogenesis of archaeal flagella	235
2517227588	160	48.41	3	158	2	154	4.0e-38	150	COG3354	Putative archaeal flagellar protein G	154
2517227589	172	25.34	1	145	1	132	3.0e-10	58.5	COG3353	Putative archaeal flagellar protein F	137
2517227590	402	45.99	166	402	3	214	2.0e-34	140	COG3351	Putative archaeal flagellar protein D/E	214
2517227591	158	40.25	1	157	2	157	7.0e-20	90.1	COG3352	Putative archaeal flagellar protein C	157
2517227592	264	39.02	1	263	1	209	2.0e-49	189	COG1681	Archaeal flagellins	209
2517227593	204	43.9	2	203	12	209	9.0e-47	180	COG1681	Archaeal flagellins	209
2517227594	316	28.91	119	300	9	218	1.0e-14	74.2	COG2226	Methylase involved in ubiquinone/menaquinone biosynthesis	238
2517227595	108	67.59	1	108	1	108	5.0e-43	165	COG3373	Uncharacterized protein conserved in archaea	108
2517227596	322	23.45	29	316	721	1010	5.0e-04	38.9	COG1196	Chromosome segregation ATPases	1163
2517227597	233	25.69	88	196	55	161	4.0e-03	35.3	COG5096	Vesicle coat complex, various subunits	757
2517227598	421	68.1	3	421	1	420	0.0e+00	677	COG0499	S-adenosylhomocysteine hydrolase	420
2517227599	377	25.94	24	361	20	347	3.0e-34	139	COG0535	Predicted Fe-S oxidoreductases	347
2517227600	82	44.58	3	82	4	84	1.0e-14	71.5	COG1977	Molybdopterin converting factor, small subunit	84
2517227601	605	56.01	1	604	1	612	0.0e+00	723	COG2414	Aldehyde:ferredoxin oxidoreductase	614
2517227605	233	31.72	14	189	1	185	2.0e-22	99	COG3316	Transposase and inactivated derivatives	215
2517227606	302	23.53	14	171	6	175	7.0e-05	41.8	COG2245	Predicted membrane protein	182
2517227607	112	22.52	2	112	17	127	2.0e-13	67.5	COG1917	Uncharacterized conserved protein, contains double-stranded beta-helix domain	131
2517227608	241	69.42	1	241	1	219	9.0e-83	299	COG2517	Predicted RNA-binding protein containing a C-terminal EMAP domain	219
2517227610	330	29.25	2	327	1	326	2.0e-47	182	COG0618	Exopolyphosphatase-related proteins	332
2517227612	117	52.99	1	117	1	117	1.0e-16	78.7	COG1382	Prefoldin, chaperonin cofactor	119
2517227614	242	16.06	13	230	4	213	9.0e-11	60.7	COG1475	Predicted transcriptional regulators	240
2517227615	51	84.31	1	51	1	51	4.0e-06	43.4	COG2167	Ribosomal protein L39E	51
2517227616	95	66.25	1	80	1	79	2.0e-17	80.3	COG2097	Ribosomal protein L31E	89
2517227617	227	58.59	1	227	1	222	5.0e-80	290	COG1976	Translation initiation factor 6 (eIF-6)	222
2517227618	77	51.25	1	77	2	81	4.0e-11	59.6	COG2157	Ribosomal protein L20A (L18A)	85
2517227619	146	45	2	141	3	141	3.0e-20	91.1	COG1730	Predicted prefoldin, molecular chaperone implicated in de novo protein folding	145
2517227620	397	35.62	1	390	3	366	7.0e-107	381	COG0012	Predicted GTPase, probable translation factor	372
2517227621	325	26.82	1	285	8	303	8.0e-35	141	COG0803	ABC-type metal ion transport system, periplasmic component/surface adhesin	303
2517227622	169	49.07	7	164	1	157	7.0e-43	166	COG0521	Molybdopterin biosynthesis enzymes	169
2517227623	427	44.11	3	427	5	436	3.0e-98	352	COG0733	Na+-dependent transporters of the SNF family	439
2517227624	333	42.33	1	320	1	324	7.0e-89	321	COG1052	Lactate dehydrogenase and related dehydrogenases	324
2517227625	332	42.52	1	328	2	342	1.0e-89	323	COG1363	Cellulase M and related proteins	355
2517227626	251	36.65	1	248	7	257	7.0e-22	97.8	COG0730	Predicted permeases	258
2517227628	193	30.39	4	193	3	195	2.0e-23	101	COG0237	Dephospho-CoA kinase	201
2517227629	304	25.96	54	157	235	326	6.0e-03	35.2	COG1030	Membrane-bound serine protease (ClpP class)	436
2517227630	311	56.31	4	311	1	303	4.0e-105	374	COG0478	RIO-like serine/threonine protein kinase fused to N-terminal HTH domain	304
2517227631	777	29.01	3	732	1	669	0.0e+00	463	COG1874	Beta-galactosidase	673
2517227632	325	34.99	1	325	3	340	1.0e-68	253	COG2222	Predicted phosphosugar isomerases	340
2517227633	321	40.99	1	316	1	316	4.0e-91	328	COG0444	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	316
2517227634	324	48.12	3	317	1	314	4.0e-107	381	COG0444	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	316
2517227635	304	33.77	1	304	12	289	9.0e-55	207	COG1173	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	289
2517227636	330	36.62	6	327	4	317	1.0e-71	263	COG0601	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	317
2517227637	630	27.35	1	543	4	554	2.0e-68	254	COG0747	ABC-type dipeptide transport system, periplasmic component	556
2517227638	483	37.62	1	481	6	453	2.0e-113	403	COG2723	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase	460
2517227640	149	30.83	4	134	1	133	2.0e-15	74.8	COG1487	Predicted nucleic acid-binding protein, contains PIN domain	133
2517227641	267	33.2	22	265	1	237	8.0e-52	197	COG2120	Uncharacterized proteins, LmbE homologs	237
2517227642	379	49.74	1	378	2	382	3.0e-124	438	COG1423	ATP-dependent DNA ligase, homolog of eukaryotic ligase III	382
2517227643	442	28.02	1	228	8	211	2.0e-29	124	COG1367	Uncharacterized protein predicted to be involved in DNA repair (RAMP superfamily)	393
2517227644	314	41.03	3	307	8	319	5.0e-44	171	COG0530	Ca2+/Na+ antiporter	320
2517227646	233	31.72	14	189	1	185	2.0e-22	99	COG3316	Transposase and inactivated derivatives	215
2517227648	385	55.39	1	385	4	402	0.0e+00	525	COG1679	Uncharacterized conserved protein	403
2517227649	134	65.15	1	130	1	131	2.0e-37	148	COG1786	Uncharacterized conserved protein	131
2517227650	408	17.01	127	366	135	372	4.0e-15	76.4	COG0750	Predicted membrane-associated Zn-dependent proteases 1	375
2517227651	233	30.86	17	186	9	182	3.0e-21	95.5	COG3316	Transposase and inactivated derivatives	215
2517227652	227	45.78	2	226	15	238	2.0e-59	222	COG1583	Uncharacterized protein predicted to be involved in DNA repair (RAMP superfamily)	240
2517227653	298	25.79	1	298	5	313	3.0e-24	106	COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	319
2517227654	176	41.62	1	175	5	189	1.0e-32	132	COG1896	Predicted hydrolases of HD superfamily	193
2517227656	186	31.69	2	184	218	377	4.0e-20	91.4	COG0486	Predicted GTPase	454
2517227657	170	26.47	7	170	32	235	7.0e-11	60.3	COG0575	CDP-diglyceride synthetase	265
2517227658	740	62.6	2	738	1	715	0.0e+00	987	COG1107	Archaea-specific RecJ-like exonuclease, contains DnaJ-type Zn finger domain	715
2517227659	329	40.35	1	328	1	345	3.0e-81	295	COG1041	Predicted DNA modification methylase	347
2517227661	233	30.86	17	186	9	182	3.0e-21	95.5	COG3316	Transposase and inactivated derivatives	215
2517227662	316	36.73	1	315	1	310	2.0e-58	219	COG0451	Nucleoside-diphosphate-sugar epimerases	314
2517227664	418	25	1	418	4	413	2.0e-38	153	COG1721	Uncharacterized conserved protein (some members contain a von Willebrand factor type A (vWA) domain)	416
2517227665	310	48.58	6	310	13	329	9.0e-69	253	COG0714	MoxR-like ATPases	329
2517227670	743	23.38	12	738	31	770	2.0e-65	244	COG1287	Uncharacterized membrane protein, required for N-linked glycosylation	773
2517227671	334	32.68	36	333	4	307	4.0e-39	155	COG0668	Small-conductance mechanosensitive channel	316
2517227672	207	28.51	1	207	1	234	7.0e-37	147	COG2430	Uncharacterized conserved protein	236
2517227676	399	32.69	1	352	4	360	6.0e-48	185	COG1721	Uncharacterized conserved protein (some members contain a von Willebrand factor type A (vWA) domain)	416
2517227677	317	49.38	1	313	11	329	4.0e-76	278	COG0714	MoxR-like ATPases	329
2517227679	952	23.03	65	376	3	309	7.0e-24	106	COG1305	Transglutaminase-like enzymes, putative cysteine proteases	319
2517227680	380	57.96	1	380	1	361	0.0e+00	513	COG1759	ATP-utilizing enzymes of ATP-grasp superfamily (probably carboligases)	361
2517227681	438	45.43	1	423	1	428	0.0e+00	495	COG0151	Phosphoribosylamine-glycine ligase	428
2517227683	372	44.39	1	368	2	370	3.0e-119	421	COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	375
2517227684	170	70.19	1	161	2	162	2.0e-68	251	COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	162
2517227685	149	38.36	4	149	96	235	1.0e-25	109	COG2872	Predicted metal-dependent hydrolases related to alanyl-tRNA synthetase HxxxH domain	241
2517227686	295	34.85	1	290	189	493	5.0e-37	148	COG0591	Na+/proline symporter	493
2517227687	233	30.86	17	186	9	182	3.0e-21	95.5	COG3316	Transposase and inactivated derivatives	215
2517227688	197	39.46	10	194	2	184	1.0e-28	119	COG0591	Na+/proline symporter	493
2517227690	429	58.87	7	412	3	394	0.0e+00	594	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	394
2517227691	334	44.48	1	327	3	341	5.0e-109	387	COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	345
2517227692	271	50.57	3	262	11	268	5.0e-81	294	COG0647	Predicted sugar phosphatases of the HAD superfamily	269
2517227696	455	35.9	3	431	3	359	8.0e-43	168	COG1672	Predicted ATPase (AAA+ superfamily)	359
2517227700	125	26.15	1	123	264	384	5.0e-10	56.6	COG1373	Predicted ATPase (AAA+ superfamily)	398
2517227701	378	15.24	26	205	147	356	5.0e-03	36	COG1520	FOG: WD40-like repeat	370
2517227703	1740	40.77	1283	1618	350	645	3.0e-72	268	COG0209	Ribonucleotide reductase, alpha subunit	696
2517227704	327	43.62	1	319	1	336	2.0e-96	345	COG1085	Galactose-1-phosphate uridylyltransferase	338
2517227705	421	38.7	2	412	1	459	6.0e-110	391	COG2723	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase	460
2517227706	443	20.19	5	421	9	390	2.0e-25	110	COG2814	Arabinose efflux permease	394
2517227707	364	25.33	1	363	69	448	3.0e-81	295	COG1543	Uncharacterized conserved protein	504
2517227708	352	44.02	1	352	21	388	2.0e-108	386	COG0153	Galactokinase	390
2517227709	152	35	2	151	183	342	8.0e-24	103	COG1208	Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunits (eIF-2Bgamma/eIF-2Bepsilon)	358
2517227710	233	31.72	14	189	1	185	2.0e-22	99	COG3316	Transposase and inactivated derivatives	215
2517227711	153	32.21	1	149	2	148	4.0e-24	104	COG1208	Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunits (eIF-2Bgamma/eIF-2Bepsilon)	358
2517227712	292	23.86	7	282	13	297	4.0e-16	78.8	COG0679	Predicted permeases	311
2517227713	439	51.69	11	437	12	441	0.0e+00	512	COG0174	Glutamine synthetase	443
2517227715	136	54.01	1	136	4	139	2.0e-32	131	COG2083	Uncharacterized protein conserved in archaea	140
2517227717	370	27.16	1	363	2	394	1.0e-52	200	COG0644	Dehydrogenases (flavoproteins)	396
2517227718	110	65.14	1	109	1	109	3.0e-29	120	COG4043	Uncharacterized conserved protein	111
2517227719	499	55.53	4	499	1	496	0.0e+00	702	COG2317	Zn-dependent carboxypeptidase	497
2517227720	188	26.74	4	188	12	188	7.0e-09	53.9	COG1994	Zn-dependent proteases	230
2517227721	188	55.81	1	171	3	172	4.0e-57	214	COG1056	Nicotinamide mononucleotide adenylyltransferase	172
2517227722	257	47.74	1	255	4	267	1.0e-86	313	COG1912	Uncharacterized conserved protein	268
2517227723	534	16.76	34	206	42	226	9.0e-04	39	COG1361	S-layer domain	500
2517227724	193	71.75	1	175	3	176	2.0e-73	268	COG1303	Uncharacterized protein conserved in archaea	179
2517227725	187	34.03	13	187	1	190	3.0e-19	88.5	COG0558	Phosphatidylglycerophosphate synthase	192
2517227726	234	29.74	1	231	3	229	4.0e-31	128	COG1011	Predicted hydrolase (HAD superfamily)	229
2517227727	653	30.07	1	653	4	613	2.0e-126	446	COG2414	Aldehyde:ferredoxin oxidoreductase	614
2517227728	350	33.51	3	350	12	381	3.0e-42	165	COG1215	Glycosyltransferases, probably involved in cell wall biogenesis	439
2517227730	1028	40.37	496	1021	107	639	0.0e+00	498	COG1067	Predicted ATP-dependent protease	647
2517227731	122	26.15	2	122	1	129	3.0e-15	74	COG1310	Predicted metal-dependent protease of the PAD1/JAB1 superfamily	134
2517227732	190	65.59	1	186	6	188	3.0e-61	227	COG2411	Uncharacterized conserved protein	188
2517227733	113	55.45	2	110	1	110	8.0e-31	125	COG4043	Uncharacterized conserved protein	111
2517227736	220	57.6	1	217	1	204	1.0e-64	239	COG3642	Mn2+-dependent serine/threonine protein kinase	204
2517227737	562	27.16	1	562	147	732	9.0e-73	268	COG1193	Mismatch repair ATPase (MutS family)	753
2517227738	276	41.58	1	273	1	291	2.0e-66	246	COG1184	Translation initiation factor 2B subunit, eIF-2B alpha/beta/delta family	301
2517227739	252	40.38	1	252	2	253	1.0e-69	256	COG1058	Predicted nucleotide-utilizing enzyme related to molybdopterin-biosynthesis enzyme MoeA	255
2517227740	460	18.97	43	398	20	418	2.0e-11	64.2	COG0366	Glycosidases	505
2517227741	722	26.78	27	408	1	387	2.0e-39	157	COG0366	Glycosidases	505
2517227743	257	34.69	4	257	24	294	4.0e-52	197	COG2267	Lysophospholipase	298
2517227744	140	53.96	1	138	1	139	2.0e-44	171	COG1601	Translation initiation factor 2, beta subunit (eIF-2beta)/eIF-5 N-terminal domain	151
2517227745	1049	56.5	729	1049	360	682	2.0e-103	370	COG1241	Predicted ATPase involved in replication control, Cdc46/Mcm family	682
2517227747	248	22.83	1	174	6	186	1.0e-14	73.5	COG1100	GTPase SAR1 and related small G proteins	219
2517227748	245	46.96	1	242	1	247	1.0e-61	229	COG0455	ATPases involved in chromosome partitioning	262
2517227749	284	32.84	4	136	5	137	3.0e-11	62.9	COG2510	Predicted membrane protein	140
2517227750	333	28.3	1	263	1	308	1.0e-36	147	COG2247	Putative cell wall-binding domain	337
2517227751	125	59.2	1	125	1	115	1.0e-38	151	COG2125	Ribosomal protein S6E (S10)	120
2517227753	243	67.78	1	239	1	238	1.0e-88	319	COG4044	Uncharacterized protein conserved in archaea	247
2517227754	195	48.3	4	178	1	175	6.0e-42	163	COG1675	Transcription initiation factor IIE, alpha subunit	176
2517227757	659	53.2	1	649	5	652	0.0e+00	623	COG2433	Uncharacterized conserved protein	652
2517227758	1060	38.12	1	313	1	291	2.0e-82	301	COG0550	Topoisomerase IA	570
2517227759	1214	59	1	1212	3	1187	0.0e+00	1586	COG1110	Reverse gyrase	1187
2517227760	264	25.77	3	249	1	247	6.0e-32	131	COG1378	Predicted transcriptional regulators	247
2517227761	70	28.3	2	52	5	57	5.0e-03	32.9	COG1414	Transcriptional regulator	246
