gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
638206142	1670	744	766	TIGRFAM	TIGR01443	IPR006141	Intein splice site	GO:0016539
638206142	1670	861	949	TIGRFAM	TIGR01445	IPR006141	Intein splice site	GO:0016539
638206142	1670	887	950	ProSiteProfiles	PS50817	IPR006141	Intein splice site	GO:0016539
638206142	1670	1364	1388	ProSiteProfiles	PS50818	IPR006141	Intein splice site	GO:0016539
638206142	1670	1364	1388	TIGRFAM	TIGR01443	IPR006141	Intein splice site	GO:0016539
638206142	1670	937	950	PRINTS	PR00379	IPR006142	Intein	GO:0016539
638206142	1670	1128	1140	PRINTS	PR00379	IPR006142	Intein	GO:0016539
638206142	1670	1224	1236	PRINTS	PR00379	IPR006142	Intein	GO:0016539
638206142	1670	1251	1266	PRINTS	PR00379	IPR006142	Intein	GO:0016539
638206142	1670	1362	1379	PRINTS	PR00379	IPR006142	Intein	GO:0016539
638206142	1670	132	1446	SMART	SM00486	IPR006172	DNA-directed DNA polymerase, family B	GO:0003887|GO:0006139|GO:0003676|GO:0000166
638206142	1670	1	346	SUPERFAMILY	SSF53098	IPR012337	Ribonuclease H-like domain	GO:0003676
638206142	1670	1434	1442	ProSitePatterns	PS00116	IPR017964	DNA-directed DNA polymerase, family B, conserved site	GO:0003676|GO:0000166|GO:0006139|GO:0003887
638206142	1670	344	404	Gene3D	G3DSA:3.90.1600.10	IPR023211	DNA polymerase, palm domain	
638206142	1670	752	775	Gene3D	G3DSA:3.90.1600.10	IPR023211	DNA polymerase, palm domain	
638206142	1670	1402	1519	Gene3D	G3DSA:3.90.1600.10	IPR023211	DNA polymerase, palm domain	
638206142	1670	1	1650	PANTHER	PTHR10322			
638206142	1670	1	1650	PANTHER	PTHR10322:SF12			
638206142	1670	135	327	Gene3D	G3DSA:3.30.420.10			
638206142	1670	348	405	SUPERFAMILY	SSF56672			
638206142	1670	405	557	SUPERFAMILY	SSF51294			
638206142	1670	406	510	Gene3D	G3DSA:2.170.16.10			
638206142	1670	609	720	SUPERFAMILY	SSF55608			
638206142	1670	622	721	Gene3D	G3DSA:3.10.28.10			
638206142	1670	706	727	Coils	Coil			
638206142	1670	724	764	SUPERFAMILY	SSF51294			
638206142	1670	729	751	Gene3D	G3DSA:2.170.16.10			
638206142	1670	738	852	SUPERFAMILY	SSF56672			
638206142	1670	851	975	SUPERFAMILY	SSF51294			
638206142	1670	852	983	Gene3D	G3DSA:2.170.16.10			
638206142	1670	1207	1299	SUPERFAMILY	SSF55608			
638206142	1670	1208	1343	Gene3D	G3DSA:3.10.28.10			
638206142	1670	1349	1388	SUPERFAMILY	SSF51294			
638206142	1670	1349	1389	Gene3D	G3DSA:2.170.16.10			
638206142	1670	1386	1656	SUPERFAMILY	SSF56672			
638206143	215	11	198	Pfam	PF01863	IPR002725	Protein of unknown function DUF45	
638206144	129	18	126	Pfam	PF01957	IPR002810	Nodulation efficiency, NfeD	
638206144	129	71	125	Gene3D	G3DSA:2.40.50.140	IPR012340	Nucleic acid-binding, OB-fold	
638206144	129	64	126	SUPERFAMILY	SSF141322			
638206146	142	18	111	SMART	SM00881	IPR003781	CoA-binding	GO:0048037
638206146	142	23	137	Pfam	PF13380	IPR003781	CoA-binding	GO:0048037
638206146	142	6	140	Gene3D	G3DSA:3.40.50.720	IPR016040	NAD(P)-binding domain	GO:0000166
638206146	142	7	139	SUPERFAMILY	SSF51735			
638206146	142	23	103	PANTHER	PTHR32383			
638206146	142	23	103	PANTHER	PTHR32383:SF2			
638206147	108	2	86	Pfam	PF10130	IPR019298	PIN domain-containing protein	
638206147	108	3	91	Gene3D	G3DSA:3.40.50.1010			
638206147	108	12	91	SUPERFAMILY	SSF88723			
638206149	366	174	320	Pfam	PF01170	IPR000241	Putative RNA methylase domain	
638206149	366	167	338	Gene3D	G3DSA:3.40.50.150			
638206149	366	173	340	SUPERFAMILY	SSF53335			
638206150	416	165	198	Gene3D	G3DSA:1.25.40.10	IPR011990	Tetratricopeptide-like helical	GO:0005515
638206150	416	293	389	Gene3D	G3DSA:1.25.40.10	IPR011990	Tetratricopeptide-like helical	GO:0005515
638206152	140	2	131	SUPERFAMILY	SSF111038	IPR001602	Uncharacterised protein family UPF0047	
638206152	140	2	134	PIRSF	PIRSF004681	IPR001602	Uncharacterised protein family UPF0047	
638206152	140	3	131	Gene3D	G3DSA:2.60.120.460	IPR001602	Uncharacterised protein family UPF0047	
638206152	140	4	131	TIGRFAM	TIGR00149	IPR001602	Uncharacterised protein family UPF0047	
638206152	140	16	131	Pfam	PF01894	IPR001602	Uncharacterised protein family UPF0047	
638206153	185	2	175	TIGRFAM	TIGR00231	IPR005225	Small GTP-binding protein domain	GO:0005525
638206153	185	3	136	Pfam	PF01926	IPR006073	GTP binding domain	GO:0005525
638206153	185	4	24	PRINTS	PR00326	IPR006073	GTP binding domain	GO:0005525
638206153	185	88	106	PRINTS	PR00326	IPR006073	GTP binding domain	GO:0005525
638206153	185	1	182	PANTHER	PTHR11649			
638206153	185	2	181	Gene3D	G3DSA:3.40.50.300			
638206153	185	2	182	SUPERFAMILY	SSF52540			
638206155	185	26	144	SMART	SM00471	IPR003607	HD/PDEase domain	GO:0003824
638206155	185	2	173	Gene3D	G3DSA:1.10.3210.10	IPR006674	HD domain	GO:0008081|GO:0046872
638206155	185	1	182	PANTHER	PTHR11845			
638206155	185	2	171	SUPERFAMILY	SSF109604			
638206155	185	9	147	Pfam	PF13023			
638206156	354	37	310	TIGRFAM	TIGR03730	IPR022498	ABC transporter, tungstate-binding, WtpA	
638206156	354	1	21	ProSiteProfiles	PS51257			
638206156	354	5	134	Gene3D	G3DSA:3.40.190.10			
638206156	354	35	343	SUPERFAMILY	SSF53850			
638206156	354	39	322	Pfam	PF13531			
638206156	354	135	287	Gene3D	G3DSA:3.40.190.10			
638206156	354	288	324	Gene3D	G3DSA:3.40.190.10			
638206157	138	3	132	Pfam	PF01850	IPR002716	PIN domain	
638206157	138	1	130	SMART	SM00670	IPR006596	Nucleotide binding protein, PINc	
638206157	138	2	138	Hamap	MF_00265	IPR022907	VapC family	GO:0004540
638206157	138	1	136	SUPERFAMILY	SSF88723			
638206158	71	6	47	SMART	SM00966	IPR007159	AbrB-like domain	
638206158	71	8	41	Pfam	PF02381	IPR020603	MraZ domain	
638206158	71	1	53	SUPERFAMILY	SSF89447			
638206158	71	4	30	Gene3D	G3DSA:2.10.260.10			
638206159	247	52	238	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0006810|GO:0005215|GO:0016020
638206159	247	70	242	Pfam	PF00528	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0006810|GO:0005215|GO:0016020
638206159	247	2	244	PANTHER	PTHR30183			
638206159	247	2	244	PANTHER	PTHR30183:SF0			
638206159	247	6	241	SUPERFAMILY	SSF161098			
638206159	247	10	245	Gene3D	G3DSA:1.10.3720.10			
638206160	339	1	68	Gene3D	G3DSA:3.40.50.300			
638206160	339	1	309	SUPERFAMILY	SSF52540			
638206160	339	24	291	Pfam	PF13304			
638206160	339	101	321	Gene3D	G3DSA:3.40.50.300			
638206161	243	3	241	Pfam	PF11536	IPR024508	Protein of unknown function DUF3226	
638206161	243	1	144	Gene3D	G3DSA:3.40.50.10620			
638206161	243	1	242	SUPERFAMILY	SSF160945			
638206161	243	68	89	Coils	Coil			
638206161	243	145	231	Gene3D	G3DSA:1.10.3490.10			
638206161	243	161	182	Coils	Coil			
638206162	330	3	232	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
638206162	330	41	160	Pfam	PF00005	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
638206162	330	26	272	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0017111|GO:0000166
638206162	330	236	293	SUPERFAMILY	SSF50331	IPR008995	Molybdate/tungstate binding	GO:0005524|GO:0005215|GO:0043190|GO:0016820|GO:0006810
638206162	330	132	146	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0016887|GO:0005524
638206162	330	1	274	PANTHER	PTHR24220			
638206162	330	2	231	Gene3D	G3DSA:3.40.50.300			
638206162	330	3	238	SUPERFAMILY	SSF52540			
638206163	334	16	204	Pfam	PF13421			
638206163	334	75	203	SUPERFAMILY	SSF117892			
638206163	334	288	309	Pfam	PF13248			
638206164	164	35	63	Coils	Coil			
638206167	217	98	188	TIGRFAM	TIGR01509	IPR006402	HAD-superfamily hydrolase, subfamily IA, variant 3	GO:0016787
638206167	217	67	184	TIGRFAM	TIGR01549	IPR006439	HAD-superfamily hydrolase, subfamily IA, variant 1	GO:0008967|GO:0008152
638206167	217	1	215	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
638206167	217	2	16	Gene3D	G3DSA:3.40.50.1000	IPR023214	HAD-like domain	
638206167	217	89	214	Gene3D	G3DSA:3.40.50.1000	IPR023214	HAD-like domain	
638206167	217	2	216	PANTHER	PTHR18901			
638206167	217	5	188	Pfam	PF13419			
638206168	218	18	129	Pfam	PF01980	IPR001378	Uncharacterised domain UPF0066	
638206168	218	21	132	TIGRFAM	TIGR00104	IPR001378	Uncharacterised domain UPF0066	
638206168	218	76	87	ProSitePatterns	PS01318	IPR023368	Uncharacterised protein family UPF0066, conserved site	
638206168	218	6	141	SUPERFAMILY	SSF118196	IPR023370	Uncharacterised domain UPF0066, YaeB-like domain	
638206168	218	21	139	Gene3D	G3DSA:2.40.30.70	IPR023370	Uncharacterised domain UPF0066, YaeB-like domain	
638206168	218	25	147	PANTHER	PTHR12818			
638206169	421	1	421	PIRSF	PIRSF001109	IPR000043	Adenosylhomocysteinase	GO:0006730|GO:0004013
638206169	421	2	421	Hamap	MF_00563	IPR000043	Adenosylhomocysteinase	GO:0006730|GO:0004013
638206169	421	6	417	Pfam	PF05221	IPR000043	Adenosylhomocysteinase	GO:0006730|GO:0004013
638206169	421	6	420	PANTHER	PTHR23420	IPR000043	Adenosylhomocysteinase	GO:0006730|GO:0004013
638206169	421	6	420	SMART	SM00996	IPR000043	Adenosylhomocysteinase	GO:0006730|GO:0004013
638206169	421	7	421	TIGRFAM	TIGR00936	IPR000043	Adenosylhomocysteinase	GO:0006730|GO:0004013
638206169	421	188	348	Pfam	PF00670	IPR015878	S-adenosyl-L-homocysteine hydrolase, NAD binding domain	
638206169	421	188	349	SMART	SM00997	IPR015878	S-adenosyl-L-homocysteine hydrolase, NAD binding domain	
638206169	421	78	92	ProSitePatterns	PS00738	IPR020082	S-adenosyl-L-homocysteine hydrolase, conserved site	GO:0004013|GO:0006730
638206169	421	210	226	ProSitePatterns	PS00739	IPR020082	S-adenosyl-L-homocysteine hydrolase, conserved site	GO:0004013|GO:0006730
638206169	421	5	187	SUPERFAMILY	SSF52283			
638206169	421	6	246	Gene3D	G3DSA:3.40.50.1480			
638206169	421	188	350	SUPERFAMILY	SSF51735			
638206169	421	247	400	Gene3D	G3DSA:3.40.50.1480			
638206169	421	350	421	SUPERFAMILY	SSF52283			
638206170	292	15	188	Pfam	PF00753	IPR001279	Beta-lactamase-like	GO:0016787
638206170	292	15	200	SMART	SM00849	IPR001279	Beta-lactamase-like	GO:0016787
638206170	292	2	230	Gene3D	G3DSA:3.60.15.10			
638206170	292	6	277	SUPERFAMILY	SSF56281			
638206170	292	18	247	PANTHER	PTHR11935			
638206171	189	2	134	Pfam	PF04199	IPR007325	Putative cyclase	
638206171	189	2	188	SUPERFAMILY	SSF102198			
638206172	132	14	107	PANTHER	PTHR14742	IPR007175	RNAse P, Rpr2/Rpp21 subunit	
638206172	132	20	101	Pfam	PF04032	IPR007175	RNAse P, Rpr2/Rpp21 subunit	
638206172	132	1	116	PIRSF	PIRSF004878	IPR016432	Ribonuclease P, protein component 4	GO:0001682|GO:0004526
638206172	132	10	109	Hamap	MF_00757	IPR016432	Ribonuclease P, protein component 4	GO:0001682|GO:0004526
638206172	132	14	107	PANTHER	PTHR14742:SF0			
638206173	500	339	400	SUPERFAMILY	SSF54826			
638206175	351	60	81	Coils	Coil			
638206175	351	85	113	Coils	Coil			
638206175	351	157	178	Coils	Coil			
638206175	351	186	262	Coils	Coil			
638206175	351	291	340	Coils	Coil			
638206176	247	28	218	Pfam	PF01602	IPR002553	Clathrin/coatomer adaptor, adaptin-like, N-terminal	GO:0016192|GO:0006886|GO:0030117
638206176	247	24	241	Gene3D	G3DSA:1.25.10.10	IPR011989	Armadillo-like helical	
638206176	247	20	243	SUPERFAMILY	SSF48371	IPR016024	Armadillo-type fold	GO:0005488
638206176	247	179	207	ProSiteProfiles	PS50077	IPR021133	HEAT, type 2	
638206176	247	195	223	Coils	Coil			
638206177	425	45	397	Gene3D	G3DSA:2.140.10.10	IPR011047	Quinonprotein alcohol dehydrogenase-like	
638206177	425	55	90	SUPERFAMILY	SSF50998	IPR011047	Quinonprotein alcohol dehydrogenase-like	
638206177	425	122	412	SUPERFAMILY	SSF50998	IPR011047	Quinonprotein alcohol dehydrogenase-like	
638206177	425	48	93	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
638206177	425	137	182	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
638206177	425	189	230	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
638206177	425	279	313	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
638206177	425	320	367	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
638206177	425	306	359	Pfam	PF13570			
638206178	109	10	98	Pfam	PF07381	IPR010863	Protein of unknown function DUF1495	
638206178	109	16	100	Gene3D	G3DSA:1.10.10.10	IPR011991	Winged helix-turn-helix transcription repressor DNA-binding	
638206178	109	18	107	SUPERFAMILY	SSF46785			
638206179	319	49	304	PANTHER	PTHR10108			
638206179	319	121	284	SUPERFAMILY	SSF53335			
638206179	319	141	308	Gene3D	G3DSA:3.40.50.150			
638206179	319	147	304	Pfam	PF13489			
638206180	294	8	280	Pfam	PF01917	IPR002774	Flagellin, archaea	GO:0006928|GO:0005198
638206180	294	6	29	TIGRFAM	TIGR02537	IPR013373	Archaeal flagellin, N-terminal	GO:0019861
638206181	580	9	229	Pfam	PF01917	IPR002774	Flagellin, archaea	GO:0006928|GO:0005198
638206181	580	367	566	Pfam	PF01917	IPR002774	Flagellin, archaea	GO:0006928|GO:0005198
638206181	580	7	30	TIGRFAM	TIGR02537	IPR013373	Archaeal flagellin, N-terminal	GO:0019861
638206182	258	8	244	Pfam	PF01917	IPR002774	Flagellin, archaea	GO:0006928|GO:0005198
638206182	258	6	29	TIGRFAM	TIGR02537	IPR013373	Archaeal flagellin, N-terminal	GO:0019861
638206183	219	5	205	Pfam	PF01917	IPR002774	Flagellin, archaea	GO:0006928|GO:0005198
638206183	219	3	26	TIGRFAM	TIGR02537	IPR013373	Archaeal flagellin, N-terminal	GO:0019861
638206184	275	4	261	Pfam	PF01917	IPR002774	Flagellin, archaea	GO:0006928|GO:0005198
638206184	275	2	25	TIGRFAM	TIGR02537	IPR013373	Archaeal flagellin, N-terminal	GO:0019861
638206185	158	49	103	Pfam	PF05377	IPR008039	Flagella accessory C	
638206185	158	1	158	PIRSF	PIRSF018660	IPR009205	Predicted archaeal flagellar protein C	GO:0019861
638206185	158	30	92	Coils	Coil			
638206185	158	67	139	Gene3D	G3DSA:1.20.58.70			
638206185	158	116	137	Coils	Coil			
638206186	474	350	447	Pfam	PF04659	IPR006752	Archaeal flagella protein	GO:0001539
638206186	474	1	474	PIRSF	PIRSF017066	IPR016682	Flagella accessory protein D, predicted, archaeal	
638206186	474	65	86	Coils	Coil			
638206186	474	98	133	Coils	Coil			
638206186	474	136	215	Coils	Coil			
638206186	474	447	475	Coils	Coil			
638206187	174	2	151	Pfam	PF01917	IPR002774	Flagellin, archaea	GO:0006928|GO:0005198
638206187	174	1	174	PIRSF	PIRSF024658	IPR016825	Flagella-related protein F	
638206188	161	4	156	Pfam	PF01917	IPR002774	Flagellin, archaea	GO:0006928|GO:0005198
638206189	232	15	225	Pfam	PF06745	IPR014774	Circadian clock protein KaiC/DNA repair protein RadA	
638206189	232	4	221	SUPERFAMILY	SSF52540			
638206189	232	14	225	Gene3D	G3DSA:3.40.50.300			
638206190	540	161	406	Pfam	PF00437	IPR001482	Type II secretion system protein E	GO:0005622|GO:0005524|GO:0006810
638206190	540	141	523	SUPERFAMILY	SSF52540			
638206190	540	157	256	Gene3D	G3DSA:3.30.450.90			
638206190	540	260	530	Gene3D	G3DSA:3.40.50.300			
638206190	540	281	404	PANTHER	PTHR30258			
638206191	579	88	215	Pfam	PF00482	IPR018076	Type II secretion system F domain	
638206191	579	338	462	Pfam	PF00482	IPR018076	Type II secretion system F domain	
638206192	664	362	431	Gene3D	G3DSA:2.60.40.10	IPR013783	Immunoglobulin-like fold	
638206194	219	4	217	Hamap	MF_00090	IPR000682	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	GO:0006464|GO:0004719
638206194	219	11	214	TIGRFAM	TIGR00080	IPR000682	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	GO:0006464|GO:0004719
638206194	219	13	213	Pfam	PF01135	IPR000682	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	GO:0006464|GO:0004719
638206194	219	14	218	PANTHER	PTHR11579	IPR000682	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	GO:0006464|GO:0004719
638206194	219	136	151	ProSitePatterns	PS01279	IPR000682	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	GO:0006464|GO:0004719
638206194	219	5	215	SUPERFAMILY	SSF53335			
638206194	219	7	215	Gene3D	G3DSA:3.40.50.150			
638206194	219	14	218	PANTHER	PTHR11579:SF0			
638206195	209	4	172	TIGRFAM	TIGR01488	IPR006383	HAD-superfamily hydrolase, subfamily IB, PSPase-like	GO:0008152|GO:0016791
638206195	209	1	183	TIGRFAM	TIGR01491	IPR006386	HAD-superfamily hydrolase, subfamily IB, PSPase-like, archaeal	
638206195	209	1	186	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
638206195	209	4	13	Gene3D	G3DSA:3.40.50.1000	IPR023214	HAD-like domain	
638206195	209	70	187	Gene3D	G3DSA:3.40.50.1000	IPR023214	HAD-like domain	
638206195	209	2	182	PANTHER	PTHR10000			
638206195	209	5	170	Pfam	PF12710			
638206196	400	254	365	Pfam	PF06819	IPR009639	Peptidase A24A-predicted, C-terminal archaea	
638206196	400	348	369	Coils	Coil			
638206197	55	3	28	Pfam	PF04021	IPR007166	Class III signal peptide motif	
638206198	112	6	109	SMART	SM01022	IPR007374	ASCH domain	
638206198	112	7	107	Pfam	PF04266	IPR007374	ASCH domain	
638206198	112	2	108	Gene3D	G3DSA:3.10.480.10	IPR010759	ProFAR isomerase-like	
638206198	112	1	108	SUPERFAMILY	SSF88697	IPR015947	PUA-like domain	
638206198	112	1	111	PIRSF	PIRSF016134	IPR016645	Uncharacterised conserved protein UCP016134	
638206199	189	4	103	Pfam	PF04266	IPR007374	ASCH domain	
638206199	189	4	104	SMART	SM01022	IPR007374	ASCH domain	
638206199	189	1	103	SUPERFAMILY	SSF88697	IPR015947	PUA-like domain	
638206201	234	1	12	PRINTS	PR00413	IPR005833	Haloacid dehalogenase/epoxide hydrolase	GO:0008152|GO:0016787
638206201	234	114	127	PRINTS	PR00413	IPR005833	Haloacid dehalogenase/epoxide hydrolase	GO:0008152|GO:0016787
638206201	234	145	161	PRINTS	PR00413	IPR005833	Haloacid dehalogenase/epoxide hydrolase	GO:0008152|GO:0016787
638206201	234	163	183	PRINTS	PR00413	IPR005833	Haloacid dehalogenase/epoxide hydrolase	GO:0008152|GO:0016787
638206201	234	102	201	TIGRFAM	TIGR01509	IPR006402	HAD-superfamily hydrolase, subfamily IA, variant 3	GO:0016787
638206201	234	99	196	TIGRFAM	TIGR01549	IPR006439	HAD-superfamily hydrolase, subfamily IA, variant 1	GO:0008967|GO:0008152
638206201	234	2	226	TIGRFAM	TIGR02253	IPR011950	HAD-superfamily hydrolase, subfamily IA, CTE7	GO:0016787
638206201	234	1	14	Gene3D	G3DSA:3.40.50.1000	IPR023214	HAD-like domain	
638206201	234	1	230	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
638206201	234	101	231	Gene3D	G3DSA:3.40.50.1000	IPR023214	HAD-like domain	
638206201	234	1	229	PANTHER	PTHR12725			
638206201	234	4	201	Pfam	PF13419			
638206202	189	24	126	Pfam	PF01066	IPR000462	CDP-alcohol phosphatidyltransferase	GO:0008654|GO:0016020|GO:0016780
638206202	189	67	89	ProSitePatterns	PS00379	IPR000462	CDP-alcohol phosphatidyltransferase	GO:0008654|GO:0016020|GO:0016780
638206202	189	1	189	PANTHER	PTHR22572			
638206202	189	1	189	PANTHER	PTHR22572:SF2			
638206203	180	1	180	PIRSF	PIRSF016123	IPR002845	tRNA ribose 2'-O-methyltransferase, aTrm56	GO:0002128|GO:0008175|GO:0005737
638206203	180	4	179	Hamap	MF_00077	IPR002845	tRNA ribose 2'-O-methyltransferase, aTrm56	GO:0002128|GO:0008175|GO:0005737
638206203	180	57	178	Pfam	PF01994	IPR002845	tRNA ribose 2'-O-methyltransferase, aTrm56	GO:0002128|GO:0008175|GO:0005737
638206203	180	3	178	Gene3D	G3DSA:3.40.1280.10			
638206203	180	4	177	SUPERFAMILY	SSF75217			
638206204	532	293	388	Pfam	PF01841	IPR002931	Transglutaminase-like	
638206204	532	333	391	SMART	SM00460	IPR002931	Transglutaminase-like	
638206204	532	1	22	ProSiteProfiles	PS51257			
638206204	532	289	455	SUPERFAMILY	SSF54001			
638206205	256	1	252	Pfam	PF01887	IPR002747	S-adenosyl-l-methionine hydroxide adenosyltransferase	
638206205	256	1	256	PIRSF	PIRSF006779	IPR002747	S-adenosyl-l-methionine hydroxide adenosyltransferase	
638206205	256	163	252	Gene3D	G3DSA:2.40.30.90	IPR023227	S-adenosyl-l-methionine hydroxide adenosyltransferase, C-terminal	
638206205	256	164	252	SUPERFAMILY	SSF101852	IPR023227	S-adenosyl-l-methionine hydroxide adenosyltransferase, C-terminal	
638206205	256	1	161	SUPERFAMILY	SSF102522	IPR023228	S-adenosyl-l-methionine hydroxide adenosyltransferase, N-terminal	
638206206	182	12	58	Pfam	PF01022	IPR001845	HTH ArsR-type DNA-binding domain	GO:0005622|GO:0003700|GO:0006355
638206206	182	91	154	Pfam	PF01909	IPR002934	Nucleotidyl transferase domain	GO:0016779
638206206	182	10	70	Gene3D	G3DSA:1.10.10.10	IPR011991	Winged helix-turn-helix transcription repressor DNA-binding	
638206206	182	13	79	SUPERFAMILY	SSF46785			
638206206	182	80	177	SUPERFAMILY	SSF81301			
638206206	182	81	178	Gene3D	G3DSA:3.30.460.10			
638206207	126	9	125	Pfam	PF05168	IPR007842	HEPN	
638206207	126	6	126	Gene3D	G3DSA:1.20.120.330			
638206207	126	12	125	SUPERFAMILY	SSF81593			
638206209	154	4	135	Pfam	PF01850	IPR002716	PIN domain	
638206209	154	2	133	SMART	SM00670	IPR006596	Nucleotide binding protein, PINc	
638206209	154	1	142	SUPERFAMILY	SSF88723			
638206209	154	2	135	Gene3D	G3DSA:3.40.50.1010			
638206210	188	6	137	Pfam	PF01467	IPR004820	Cytidylyltransferase	GO:0016779|GO:0009058
638206210	188	4	63	TIGRFAM	TIGR00125	IPR004821	Cytidyltransferase-related	GO:0009058|GO:0003824
638206210	188	1	188	Hamap	MF_00243	IPR006418	Nicotinamide-nucleotide adenylyltransferase, archaeal type	GO:0009435|GO:0000309|GO:0005737
638206210	188	4	169	TIGRFAM	TIGR01527	IPR006418	Nicotinamide-nucleotide adenylyltransferase, archaeal type	GO:0009435|GO:0000309|GO:0005737
638206210	188	2	176	Gene3D	G3DSA:3.40.50.620	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold	
638206210	188	2	165	PANTHER	PTHR21342			
638206210	188	2	165	PANTHER	PTHR21342:SF0			
638206210	188	3	167	SUPERFAMILY	SSF52374			
638206212	215	11	207	TIGRFAM	TIGR00372	IPR013343	CRISPR-associated protein Cas4	
638206212	215	60	205	Pfam	PF12705			
638206214	278	29	223	Pfam	PF02475	IPR003402	tRNA transferase Trm5/Tyw2	GO:0016740
638206214	278	12	273	PANTHER	PTHR23245			
638206214	278	19	276	SUPERFAMILY	SSF53335			
638206214	278	106	259	Gene3D	G3DSA:3.40.50.150			
638206215	633	213	629	SUPERFAMILY	SSF48310	IPR001203	Aldehyde ferredoxin oxidoreductase, C-terminal	GO:0055114|GO:0016625|GO:0009055|GO:0016491|GO:0051536
638206215	633	217	622	Pfam	PF01314	IPR001203	Aldehyde ferredoxin oxidoreductase, C-terminal	GO:0055114|GO:0016625|GO:0009055|GO:0016491|GO:0051536
638206215	633	6	209	SUPERFAMILY	SSF56228	IPR013983	Aldehyde ferredoxin oxidoreductase, N-terminal	GO:0051536|GO:0016491|GO:0055114|GO:0016625
638206215	633	6	210	Gene3D	G3DSA:3.60.9.10	IPR013983	Aldehyde ferredoxin oxidoreductase, N-terminal	GO:0051536|GO:0016491|GO:0055114|GO:0016625
638206215	633	7	207	Pfam	PF02730	IPR013983	Aldehyde ferredoxin oxidoreductase, N-terminal	GO:0051536|GO:0016491|GO:0055114|GO:0016625
638206215	633	7	207	SMART	SM00790	IPR013983	Aldehyde ferredoxin oxidoreductase, N-terminal	GO:0051536|GO:0016491|GO:0055114|GO:0016625
638206215	633	404	623	Gene3D	G3DSA:1.10.599.10	IPR013985	Aldehyde ferredoxin oxidoreductase, domain 3	GO:0051536|GO:0055114|GO:0016625
638206215	633	4	626	PANTHER	PTHR30038			
638206215	633	4	626	PANTHER	PTHR30038:SF0			
