gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
638206212	215	10	207	8.5e-36	109.5	TIGR00372	CRISPR-associated protein Cas4
638206233	478	280	411	1.1e-09	23.4	TIGR01564	S-layer protein, MJ0822 family
638206237	125	72	106	6.4e-11	28.1	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
638206250	264	2	257	3.7e-110	353.3	TIGR00522	diphthine synthase
638206254	246	103	192	3.9e-09	24.2	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
638206254	246	128	198	2.8e-09	24.4	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
638206256	91	3	91	5.8e-25	73.5	TIGR00489	translation elongation factor aEF-1 beta
638206259	538	3	507	1.6e-125	406.5	TIGR02121	sodium/proline symporter
638206259	538	33	435	4.6e-80	256.6	TIGR00813	transporter, SSS family
638206261	386	3	380	4.0e-58	183.1	TIGR01373	sarcosine oxidase, beta subunit family, heterotetrameric form
638206266	385	1	380	5.8e-66	208.9	TIGR01373	sarcosine oxidase, beta subunit family, heterotetrameric form
638206270	180	7	176	3.1e-25	74.8	TIGR00270	TIGR00270 family protein
638206279	202	4	194	2.7e-101	323.4	TIGR03334	indolepyruvate ferredoxin oxidoreductase, beta subunit
638206280	647	15	640	0.0e+00	895.1	TIGR03336	indolepyruvate ferredoxin oxidoreductase, alpha subunit
638206283	458	3	449	0.0e+00	549.7	TIGR02717	acetyl coenzyme A synthetase (ADP forming), alpha domain
638206291	288	9	280	7.7e-84	267.1	TIGR00417	spermidine synthase
638206293	157	4	155	2.4e-42	130.3	TIGR00286	arginine decarboxylase, pyruvoyl-dependent
638206294	134	8	133	8.5e-51	157.5	TIGR00527	glycine cleavage system H protein
638206317	100	2	97	4.2e-34	103.4	TIGR00106	uncharacterized protein, MTH1187 family
638206318	205	1	201	1.4e-72	229.7	TIGR00296	uncharacterized protein, PH0010 family
638206322	661	20	658	0.0e+00	832.8	TIGR00376	DNA helicase, putative
638206325	350	10	350	0.0e+00	630.6	TIGR00748	hydroxymethylglutaryl-CoA synthase, putative
638206326	222	1	222	1.7e-89	285.2	TIGR00266	TIGR00266 family protein
638206329	322	4	299	2.6e-102	329	TIGR00524	eIF-2B alpha/beta/delta-related uncharacterized proteins
638206329	322	6	312	0.0e+00	495.6	TIGR00511	ribose-1,5-bisphosphate isomerase, e2b2 family
638206334	188	2	188	2.0e-85	271	TIGR00888	GMP synthase (glutamine-hydrolyzing), N-terminal domain or A subunit
638206337	307	4	307	0.0e+00	505	TIGR00884	GMP synthase (glutamine-hydrolyzing), C-terminal domain or B subunit
638206338	486	14	453	0.0e+00	639.3	TIGR01302	inosine-5'-monophosphate dehydrogenase
638206341	713	1	709	0.0e+00	979.1	TIGR01736	phosphoribosylformylglycinamidine synthase II
638206345	223	2	221	4.2e-100	319.8	TIGR01737	phosphoribosylformylglycinamidine synthase I
638206346	80	3	78	8.5e-28	82.7	TIGR00302	phosphoribosylformylglycinamidine synthase, purS protein
638206348	431	1	418	0.0e+00	486.4	TIGR00877	phosphoribosylamine--glycine ligase
638206351	429	18	411	0.0e+00	622.6	TIGR01142	phosphoribosylglycinamide formyltransferase 2
638206352	334	2	322	8.9e-129	415.4	TIGR00878	phosphoribosylaminoimidazole synthetase
638206354	235	1	232	6.2e-79	251.3	TIGR00081	phosphoribosylaminoimidazole-succinocarboxamide synthase
638206355	449	5	443	0.0e+00	526.1	TIGR01134	amidophosphoribosyltransferase
638206358	659	4	656	0.0e+00	870.6	TIGR01591	formate dehydrogenase, alpha subunit, archaeal-type
638206360	197	3	194	3.6e-79	251	TIGR03800	pyridoxal 5'-phosphate synthase, glutaminase subunit Pdx2
638206361	335	15	335	0.0e+00	485	TIGR00343	pyridoxal 5'-phosphate synthase, synthase subunit Pdx1
638206362	277	6	273	4.1e-101	323.7	TIGR00078	nicotinate-nucleotide pyrophosphorylase
638206383	109	1	109	2.0e-39	120.7	TIGR00399	methionyl-tRNA synthetase C-terminal region/beta chain
638206384	273	2	273	4.8e-68	215.7	TIGR01230	agmatinase
638206387	203	1	176	3.1e-59	186	TIGR00070	ATP phosphoribosyltransferase
638206388	376	8	255	3.5e-97	312	TIGR00069	histidinol dehydrogenase
638206390	195	2	195	1.4e-66	210.1	TIGR01855	imidazole glycerol phosphate synthase, glutamine amidotransferase subunit
638206391	233	3	223	7.0e-72	227.8	TIGR00007	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase
638206392	252	1	249	1.6e-112	360.9	TIGR00735	imidazoleglycerol phosphate synthase, cyclase subunit
638206393	209	124	204	3.1e-32	96.9	TIGR03188	phosphoribosyl-ATP pyrophosphohydrolase
638206394	336	3	330	2.8e-96	308.4	TIGR01141	histidinol-phosphate aminotransferase
638206397	325	4	322	1.2e-118	382.2	TIGR01245	anthranilate phosphoribosyltransferase
638206398	433	11	430	0.0e+00	563.3	TIGR01820	anthranilate synthase component I, archaeal clade
638206399	192	1	188	1.5e-49	154.4	TIGR00566	glutamine amidotransferase of anthranilate synthase or aminodeoxychorismate synthase
638206401	389	4	387	0.0e+00	641.8	TIGR00263	tryptophan synthase, beta subunit
638206402	251	2	251	3.6e-89	284	TIGR00262	tryptophan synthase, alpha subunit
638206406	355	6	351	2.4e-123	397.5	TIGR00033	chorismate synthase
638206407	399	11	399	0.0e+00	426.2	TIGR01356	3-phosphoshikimate 1-carboxyvinyltransferase
638206408	271	5	268	9.9e-93	296.3	TIGR01920	shikimate kinase
638206409	272	7	271	1.9e-86	275.6	TIGR00507	shikimate 5-dehydrogenase
638206410	213	1	208	1.0e-42	132.8	TIGR01093	3-dehydroquinate dehydratase, type I
638206411	341	8	323	7.4e-98	313.8	TIGR01357	3-dehydroquinate synthase
638206412	304	3	260	0.0e+00	424.1	TIGR01361	phospho-2-dehydro-3-deoxyheptonate aldolase
638206418	262	3	256	1.4e-78	250.1	TIGR00112	pyrroline-5-carboxylate reductase
638206419	344	9	325	3.0e-122	394	TIGR01902	N-acetyl-ornithine/N-acetyl-lysine deacetylase
638206420	362	1	359	0.0e+00	464.6	TIGR00707	acetylornithine and succinylornithine transaminases
638206421	251	1	241	3.7e-57	179.5	TIGR00761	acetylglutamate kinase
638206422	330	2	329	3.9e-118	380.5	TIGR01850	N-acetyl-gamma-glutamyl-phosphate reductase, common form
638206423	273	2	267	2.7e-88	282.9	TIGR00768	alpha-L-glutamate ligases, RimK family
638206423	273	3	273	7.2e-110	353.5	TIGR02144	Lysine biosynthesis enzyme LysX
638206424	53	1	53	1.5e-29	87.9	TIGR01206	lysine biosynthesis protein LysW
638206425	347	4	316	6.4e-128	412.5	TIGR02088	isopropylmalate/isohomocitrate dehydrogenases
638206426	163	5	157	1.6e-67	212.2	TIGR02087	3-isopropylmalate dehydratase, small subunit
638206427	380	1	378	0.0e+00	511.4	TIGR02086	3-isopropylmalate dehydratase, large subunit
638206428	361	2	342	0.0e+00	489	TIGR02146	homocitrate synthase
638206435	819	29	818	0.0e+00	647.4	TIGR01774	pyruvate formate-lyase
638206436	306	9	299	3.7e-111	357	TIGR02494	glycyl-radical enzyme activating protein family
638206442	302	1	302	3.1e-118	380.4	TIGR00550	quinolinate synthetase complex, A subunit
638206443	466	1	448	0.0e+00	506	TIGR00551	L-aspartate oxidase
638206444	431	259	341	2.2e-14	40	TIGR01766	transposase, IS605 OrfB family, central region
638206451	225	3	224	1.0e-91	292.5	TIGR02076	uridylate kinase, putative
638206457	102	2	100	2.2e-54	168.2	TIGR01046	ribosomal protein S10(archaeal)/S20(eukaryotic)
638206458	428	1	426	2.9e-83	267.3	TIGR00485	translation elongation factor TU
638206458	428	1	428	0.0e+00	709.7	TIGR00483	translation elongation factor EF-1 alpha
638206458	428	5	195	3.0e-20	60.3	TIGR00231	small GTP-binding protein domain
638206459	732	19	173	1.1e-23	71.4	TIGR00231	small GTP-binding protein domain
638206459	732	3	721	0.0e+00	1251.6	TIGR00490	translation elongation factor aEF-2
638206467	252	1	250	2.7e-73	232.5	TIGR00010	hydrolase, TatD family
638206469	510	3	503	1.3e-101	326.5	TIGR00284	dihydropteroate synthase-related protein
638206478	144	5	139	1.2e-64	202.3	TIGR00640	methylmalonyl-CoA mutase C-terminal domain
638206479	319	12	312	0.0e+00	431.8	TIGR00750	LAO/AO transport system ATPase
638206480	132	4	130	3.3e-57	178.8	TIGR03081	methylmalonyl-CoA epimerase
638206482	331	1	312	2.6e-108	347.7	TIGR00724	biotin-dependent carboxylase uncharacterized domain
638206483	228	6	209	1.3e-73	232.8	TIGR00370	TIGR00370 family protein
638206499	259	4	252	7.0e-121	388.1	TIGR01969	cell division ATPase MinD, archaeal
638206502	503	2	500	0.0e+00	825.7	TIGR03327	AMP phosphorylase
638206502	503	3	494	0.0e+00	762.7	TIGR02645	putative thymidine phosphorylase
638206504	156	4	155	1.2e-57	180	TIGR00581	molybdenum cofactor biosynthesis protein MoaC
638206510	312	39	306	2.7e-96	307.8	TIGR00446	NOL1/NOP2/sun family putative RNA methylase
638206513	284	1	263	5.6e-94	300.5	TIGR00222	3-methyl-2-oxobutanoate hydroxymethyltransferase
638206517	191	1	191	7.5e-59	185.6	TIGR00342	thiazole biosynthesis/tRNA modification protein ThiI
638206519	381	5	372	7.0e-108	347	TIGR00342	thiazole biosynthesis/tRNA modification protein ThiI
638206527	461	13	458	0.0e+00	786.3	TIGR02045	ADP-specific phosphofructokinase
638206560	145	12	52	2.6e-14	39	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
638206576	353	150	351	9.0e-43	133.3	TIGR00227	riboflavin-specific deaminase C-terminal domain
638206576	353	9	348	6.2e-108	348	TIGR00326	riboflavin biosynthesis protein RibD
638206577	184	1	184	8.5e-55	171.1	TIGR00187	riboflavin synthase, alpha subunit
638206580	386	195	382	1.4e-71	227	TIGR00505	GTP cyclohydrolase II
638206581	156	15	149	1.4e-53	166.8	TIGR00114	6,7-dimethyl-8-ribityllumazine synthase
638206582	198	2	195	1.3e-55	174.3	TIGR01922	IMP cyclohydrolase
638206584	219	1	219	1.2e-44	138.7	TIGR00081	phosphoribosylaminoimidazole-succinocarboxamide synthase
638206585	428	1	424	0.0e+00	625	TIGR00190	thiamine biosynthesis protein ThiC
638206586	251	3	250	1.9e-95	304.9	TIGR00292	thiazole biosynthesis enzyme
638206587	431	5	249	1.6e-68	216.7	TIGR00097	phosphomethylpyrimidine kinase
638206596	476	3	474	0.0e+00	605.6	TIGR00435	cysteinyl-tRNA synthetase
638206597	85	1	83	1.9e-16	46.4	TIGR01573	CRISPR-associated endoribonuclease Cas2
638206599	257	41	255	2.2e-29	89.4	TIGR01877	CRISPR-associated endoribonuclease Cas6
638206600	225	2	211	1.1e-41	128.4	TIGR01884	CRISPR locus-related DNA-binding protein
638206601	220	16	187	1.4e-16	47.2	TIGR01596	CRISPR-associated endonuclease Cas3-HD
638206602	533	49	394	3.6e-95	305	TIGR01587	CRISPR-associated helicase Cas3
638206603	399	23	399	0.0e+00	781.1	TIGR02671	CRISPR-associated protein Cas8a2/Csx9, subtype I-A/APERN
638206604	247	10	189	1.3e-16	47.1	TIGR01874	CRISPR-associated protein Cas5, subtype I-A/APERN
638206605	400	111	344	1.4e-33	103	TIGR01875	CRISPR-associated autoregulator DevR family
638206605	400	3	138	4.5e-38	118.1	TIGR02583	CRISPR-associated protein Cas7/Csa2, subtype I-A/APERN
638206606	121	18	113	2.1e-34	104.2	TIGR01878	CRISPR type I-A/APERN-associated protein Csa5
638206607	326	4	326	0.0e+00	440.5	TIGR03641	CRISPR-associated endonuclease Cas1, subtype I-B/HMARI/TNEAP
638206607	326	5	321	1.1e-97	314	TIGR00287	CRISPR-associated endonuclease Cas1
638206609	75	3	45	4.7e-19	54.1	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
638206610	170	12	170	1.3e-28	86.1	TIGR00372	CRISPR-associated protein Cas4
638206612	740	14	212	5.8e-32	98.2	TIGR01596	CRISPR-associated endonuclease Cas3-HD
638206612	740	249	600	1.3e-100	323.9	TIGR01587	CRISPR-associated helicase Cas3
638206613	210	1	200	2.7e-57	180.9	TIGR01895	CRISPR-associated protein Cas5, subtype I-B/TNEAP
638206613	210	1	44	4.3e-20	58.5	TIGR02593	CRISPR-associated protein Cas5, N-terminal domain
638206614	358	12	349	5.4e-84	268.9	TIGR02585	CRISPR-associated protein Cas7/Cst2/DevR, subtype I-B/TNEAP
638206614	358	9	272	6.8e-45	140	TIGR01875	CRISPR-associated autoregulator DevR family
638206615	490	127	430	1.8e-82	263.2	TIGR01908	CRISPR-associated protein Cas8a1/Cst1, subtype I-B/TNEAP
638206616	263	43	239	5.8e-51	159.8	TIGR01877	CRISPR-associated endoribonuclease Cas6
638206622	1711	1	1708	0.0e+00	1483.8	TIGR01054	reverse gyrase
638206622	1711	1429	1450	1.0e-06	16.7	TIGR01443	intein C-terminal splicing region
638206622	1711	961	1035	7.5e-17	49.9	TIGR01445	intein N-terminal splicing region
638206627	406	2	207	3.7e-88	281.5	TIGR03128	3-hexulose-6-phosphate synthase
638206627	406	219	406	4.9e-80	254.7	TIGR03127	6-phospho 3-hexuloisomerase
638206629	217	3	210	2.0e-54	173	TIGR02253	HAD superfamily (subfamily IA) hydrolase, TIGR02253
638206629	217	4	195	3.1e-28	87.5	TIGR01428	2-haloalkanoic acid dehalogenase, type II
638206629	217	72	188	8.1e-17	50.2	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
638206629	217	76	182	1.2e-15	46.7	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
638206632	206	30	113	4.1e-13	35.3	TIGR00277	uncharacterized domain HDIG
638206644	438	5	438	0.0e+00	615.7	TIGR00458	aspartyl-tRNA synthetase, archaeal type
638206646	384	16	370	1.7e-123	398.3	TIGR01891	amidohydrolase
638206649	420	259	341	1.4e-12	34.2	TIGR01766	transposase, IS605 OrfB family, central region
638206658	232	2	232	1.7e-109	350.9	TIGR00035	aspartate racemase
638206659	325	9	325	3.7e-92	295	TIGR00383	magnesium Mg(2+) and cobalt Co(2+) transport protein (corA)
638206661	173	1	166	3.2e-34	104.3	TIGR00318	adenylyl cyclase CyaB, putative
638206663	185	2	175	3.0e-76	241.2	TIGR00421	polyprenyl P-hydroxybenzoate and phenylacrylic acid decarboxylases
638206665	478	6	478	0.0e+00	557.2	TIGR01064	pyruvate kinase
638206668	123	7	121	6.0e-33	99.9	TIGR00494	protein CrcB
638206671	403	16	400	0.0e+00	427.1	TIGR00521	phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase, prokaryotic
638206673	205	1	200	5.7e-56	175.3	TIGR00257	uncharacterized protein, YigZ family
638206679	115	7	115	1.6e-36	111.2	TIGR00332	desulfoferrodoxin ferrous iron-binding domain
638206688	110	2	110	3.7e-42	129.4	TIGR01384	transcription factor S, archaeal
638206690	249	2	249	2.2e-43	134.6	TIGR00590	proliferating cell nuclear antigen (pcna)
638206696	396	182	313	2.0e-23	69.1	TIGR00177	molybdenum cofactor synthesis domain
638206699	170	13	160	6.2e-37	112.9	TIGR00177	molybdenum cofactor synthesis domain
638206702	218	1	209	1.4e-18	53.5	TIGR00040	phosphoesterase, MJ0936 family
638206705	481	5	481	0.0e+00	609.7	TIGR00408	prolyl-tRNA synthetase, family I
638206711	356	15	343	0.0e+00	422.7	TIGR00512	S-methyl-5-thioribose-1-phosphate isomerase
638206711	356	41	343	2.2e-117	378.4	TIGR00524	eIF-2B alpha/beta/delta-related uncharacterized proteins
638206715	91	4	90	1.9e-49	151.9	TIGR00285	DNA-binding protein Alba
638206716	454	6	439	0.0e+00	623.8	TIGR00928	adenylosuccinate lyase
638206718	154	9	125	3.3e-21	62.1	TIGR00039	6-pyruvoyl tetrahydropterin synthase/QueD family protein
638206723	375	1	372	1.1e-38	119.3	TIGR00234	tyrosyl-tRNA synthetase
638206727	353	34	349	5.5e-111	356.7	TIGR01187	spermidine/putrescine ABC transporter ATP-binding subunit
638206738	253	2	252	6.4e-32	97	TIGR00590	proliferating cell nuclear antigen (pcna)
638206744	140	66	105	4.2e-11	28.7	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
638206771	86	1	85	1.6e-40	123.6	TIGR00280	ribosomal protein L37a
638206776	104	5	99	6.0e-35	105.7	TIGR01300	monovalent cation/proton antiporter, MnhG/PhaG subunit
638206801	117	4	113	4.0e-44	135.3	TIGR02338	prefoldin, beta subunit, archaeal
638206811	342	65	339	2.4e-113	364	TIGR00064	signal recognition particle-docking protein FtsY
638206812	417	259	332	2.4e-19	55.9	TIGR01766	transposase, IS605 OrfB family, central region
638206813	209	7	55	4.9e-15	41.9	TIGR01764	DNA binding domain, excisionase family
638206823	465	6	456	0.0e+00	617.7	TIGR02717	acetyl coenzyme A synthetase (ADP forming), alpha domain
638206825	235	1	201	1.3e-21	63.4	TIGR00040	phosphoesterase, MJ0936 family
638206827	835	12	823	0.0e+00	1325.5	TIGR01243	AAA family ATPase, CDC48 subfamily
638206827	835	524	781	1.4e-98	318.3	TIGR01242	26S proteasome subunit P45 family
638206829	337	19	335	1.2e-125	404.8	TIGR00321	deoxyhypusine synthase
638206833	445	324	413	1.7e-08	21.1	TIGR04085	radical SAM additional 4Fe4S-binding domain
638206836	548	8	525	0.0e+00	793.4	TIGR02339	thermosome, various subunits, archaeal
638206837	221	3	215	3.7e-78	247.6	TIGR03724	Kae1-associated kinase Bud32
638206841	333	4	331	1.0e-90	290.9	TIGR01327	D-3-phosphoglycerate dehydrogenase
638206844	242	1	221	2.7e-91	293.2	TIGR02253	HAD superfamily (subfamily IA) hydrolase, TIGR02253
638206844	242	78	197	8.1e-18	53	TIGR01662	HAD-superfamily hydrolase, subfamily IIIA
638206844	242	83	194	6.0e-16	47	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
638206844	242	89	188	2.2e-17	51.9	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
638206854	146	2	115	9.4e-26	76.6	TIGR00305	putative toxin-antitoxin system toxin component, PIN family
638206869	169	9	148	1.7e-46	144.1	TIGR00104	putative methyltransferase, YaeB/AF_0241 family
638206872	672	1	161	9.4e-16	45.1	TIGR00231	small GTP-binding protein domain
638206872	672	10	640	0.0e+00	729.8	TIGR00437	ferrous iron transporter FeoB
638206875	272	47	266	4.6e-27	81.4	TIGR01256	molybdenum ABC transporter, periplasmic molybdate-binding protein
638206876	265	28	251	2.8e-83	264.8	TIGR01581	NifC-like ABC-type porter
638206877	351	286	351	3.0e-11	30.4	TIGR00638	molybdenum-pterin binding domain
638206877	351	5	348	1.5e-76	244.8	TIGR02142	molybdenum ABC transporter, ATP-binding protein
638206888	446	2	438	1.3e-106	342.9	TIGR01980	FeS assembly protein SufB
638206889	246	2	240	3.6e-89	284.4	TIGR01978	FeS assembly ATPase SufC
638206904	262	11	196	1.8e-66	209.3	TIGR01166	cobalt transport protein ATP-binding subunit
638206905	239	76	239	7.7e-34	104.3	TIGR00121	birA, biotin-[acetyl-CoA-carboxylase] ligase region
638206905	239	9	74	3.1e-20	59.1	TIGR00122	BirA biotin operon repressor domain
638206913	165	5	165	2.2e-67	212	TIGR00288	TIGR00288 family protein
638206914	166	3	160	3.0e-67	211.6	TIGR00288	TIGR00288 family protein
638206915	380	26	333	3.0e-84	268.8	TIGR01254	ABC transporter periplasmic binding protein, thiB subfamily
638206917	431	4	431	0.0e+00	428.9	TIGR00457	asparaginyl-tRNA synthetase
638206919	580	474	579	2.2e-13	38.1	TIGR00451	uncharacterized domain 2
638206919	580	6	340	1.1e-92	298.3	TIGR00449	tRNA-guanine transglycosylases, various specificities
638206919	580	6	395	0.0e+00	565.6	TIGR00432	tRNA-guanine transglycosylase, archaeosine-15-forming
638206923	1390	346	416	2.1e-12	34.2	TIGR01445	intein N-terminal splicing region
638206924	334	5	333	0.0e+00	607.7	TIGR01546	glyceraldehyde-3-phosphate dehydrogenase, type II
638206927	94	4	91	9.3e-34	101.8	TIGR00251	TIGR00251 family protein
638206938	237	5	237	5.8e-57	178.7	TIGR00230	sugar fermentation stimulation protein
638206943	637	1	317	4.4e-69	219.7	TIGR00604	DNA repair helicase (rad3)
638206959	567	9	534	0.0e+00	755.8	TIGR01052	DNA topoisomerase VI, B subunit
638206960	238	40	216	1.9e-72	228.7	TIGR03665	arCOG04150 universal archaeal KH domain protein
638206962	117	9	107	9.5e-40	120.9	TIGR00523	eukaryotic/archaeal initiation factor 1A
638206965	228	3	206	4.9e-76	241.4	TIGR00729	ribonuclease H, mammalian HI/archaeal HII subfamily
638206969	602	2	602	0.0e+00	824.6	TIGR01135	glucosamine--fructose-6-phosphate aminotransferase (isomerizing)
638206972	224	2	211	1.4e-77	246.2	TIGR01351	adenylate kinases
638206976	294	22	291	6.7e-115	369.4	TIGR02177	2-oxoacid:acceptor oxidoreductase, beta subunit, pyruvate/2-ketoisovalerate family
638206977	570	7	565	0.0e+00	684	TIGR03710	2-oxoacid:acceptor oxidoreductase, alpha subunit
638206979	338	198	330	3.2e-53	166.4	TIGR00357	methionine-R-sulfoxide reductase
638206979	338	9	163	1.7e-61	194.2	TIGR00401	methionine-S-sulfoxide reductase
638206995	381	6	358	6.7e-120	386.6	TIGR01161	phosphoribosylaminoimidazole carboxylase, PurK protein
638206996	174	4	159	2.3e-76	240.7	TIGR01162	phosphoribosylaminoimidazole carboxylase, PurE protein
638206997	799	2	67	2.6e-22	67.4	TIGR00003	copper ion binding protein
638206997	799	204	795	0.0e+00	606	TIGR01511	copper-(or silver)-translocating P-type ATPase
638206997	799	223	794	0.0e+00	656.7	TIGR01525	heavy metal translocating P-type ATPase
638206997	799	258	774	9.2e-107	345.6	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
638206999	196	35	193	4.6e-53	165.3	TIGR03605	SagB-type dehydrogenase domain
638207000	231	72	230	6.8e-50	155	TIGR03605	SagB-type dehydrogenase domain
638207002	365	7	342	4.6e-121	390.1	TIGR00832	arsenical-resistance protein
638207010	431	259	341	3.0e-12	33.1	TIGR01766	transposase, IS605 OrfB family, central region
638207012	335	1	323	1.8e-105	338.8	TIGR00303	TIGR00303 family protein
638207014	483	5	477	0.0e+00	534.3	TIGR00313	cobyric acid synthase CobQ
638207017	231	1	224	2.8e-52	163.9	TIGR00317	cobalamin 5'-phosphate synthase/cobalamin synthase
638207018	137	6	134	6.2e-59	184.5	TIGR03161	alpha-ribazole phosphatase CobZ
638207021	193	1	185	3.1e-28	85	TIGR00290	MJ0570-related uncharacterized domain
638207023	294	1	291	2.6e-86	275.6	TIGR00380	cobalamin biosynthesis protein CobD
638207026	411	7	401	0.0e+00	461.6	TIGR00306	2,3-bisphosphoglycerate-independent phosphoglycerate mutase, archaeal form
638207027	311	3	301	1.4e-62	197.6	TIGR00367	K+-dependent Na+/Ca+ exchanger related-protein
638207030	245	6	202	1.1e-56	177.7	TIGR02170	thymidylate synthase, flavin-dependent
638207031	315	8	311	0.0e+00	483.2	TIGR00658	ornithine carbamoyltransferase
638207032	309	41	308	1.2e-92	295.9	TIGR00446	NOL1/NOP2/sun family putative RNA methylase
638207038	136	1	134	6.1e-51	157.8	TIGR00037	translation initiation factor eIF-5A
638207042	288	13	282	4.5e-72	228.9	TIGR01230	agmatinase
638207047	421	4	379	0.0e+00	433.7	TIGR00375	TIGR00375 family protein
638207048	80	3	45	6.7e-20	56.8	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
638207049	141	2	112	1.5e-19	56.6	TIGR00305	putative toxin-antitoxin system toxin component, PIN family
638207050	309	2	305	2.8e-90	288.5	TIGR01379	thiamine-monophosphate kinase
638207055	612	4	608	1.1e-97	314	TIGR01564	S-layer protein, MJ0822 family
638207059	279	14	266	1.2e-80	256.5	TIGR00755	dimethyladenosine transferase
638207063	393	6	386	0.0e+00	498.8	TIGR01213	TIGR01213 family protein
638207068	440	32	435	0.0e+00	646.9	TIGR02153	glutamyl-tRNA(Gln) amidotransferase, subunit D
638207068	440	93	431	0.0e+00	483.8	TIGR00519	L-asparaginases, type I
638207071	629	4	628	0.0e+00	791.1	TIGR00134	glutamyl-tRNA(Gln) amidotransferase, subunit E
638207074	408	1	408	0.0e+00	558.1	TIGR00533	3-hydroxy-3-methylglutaryl Coenzyme A reductase, hydroxymethylglutaryl-CoA reductase (NADP)
638207076	350	4	337	2.8e-26	79.3	TIGR01202	2-desacetyl-2-hydroxyethyl bacteriochlorophyllide A dehydrogenase
638207076	350	7	347	0.0e+00	597.2	TIGR00692	L-threonine 3-dehydrogenase
638207081	501	165	499	2.0e-99	318.8	TIGR00468	phenylalanyl-tRNA synthetase, alpha subunit
638207084	136	1	122	5.2e-12	32.3	TIGR00305	putative toxin-antitoxin system toxin component, PIN family
638207085	574	1	568	0.0e+00	588.1	TIGR00471	phenylalanyl-tRNA synthetase, beta subunit
638207087	267	1	223	2.8e-58	183.3	TIGR00071	pseudouridylate synthase I
