gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
638199355	330						0.0e+00		KO:K01505	1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]	EC:3.5.99.7	No
638199360	158						0.0e+00		KO:K02956	small subunit ribosomal protein S15		No
638199361	481						0.0e+00		KO:K07463	archaea-specific RecJ-like exonuclease		No
638199363	200						0.0e+00		KO:K02984	small subunit ribosomal protein S3Ae		No
638199366	134						0.0e+00		KO:K03892	ArsR family transcriptional regulator		No
638199371	340						0.0e+00		KO:K01424	L-asparaginase [EC:3.5.1.1]	EC:3.5.1.1	No
638199374	437						0.0e+00		KO:K00703	starch synthase [EC:2.4.1.21]	EC:2.4.1.21	No
638199376	207						0.0e+00		KO:K09120	hypothetical protein		No
638199380	175						0.0e+00		KO:K00798	cob(I)alamin adenosyltransferase [EC:2.5.1.17]	EC:2.5.1.17	No
638199382	361						0.0e+00		KO:K01266	D-aminopeptidase [EC:3.4.11.19]	EC:3.4.11.19	No
638199383	355						0.0e+00		KO:K06963	tRNA acetyltransferase TAN1		No
638199384	244						0.0e+00		KO:K03753	molybdopterin-guanine dinucleotide biosynthesis protein B		No
638199387	281						0.0e+00		KO:K01623	fructose-bisphosphate aldolase, class I [EC:4.1.2.13]	EC:4.1.2.13	No
638199388	283						0.0e+00		KO:K01480	agmatinase [EC:3.5.3.11]	EC:3.5.3.11	No
638199389	161						0.0e+00		KO:K06963	tRNA acetyltransferase TAN1		No
638199390	239						0.0e+00		KO:K06920	queuosine biosynthesis protein QueC		No
638199396	819						0.0e+00		KO:K01007	pyruvate, water dikinase [EC:2.7.9.2]	EC:2.7.9.2	No
638199397	248						0.0e+00		KO:K07045			No
638199399	153						0.0e+00		KO:K07101			No
638199401	184						0.0e+00		KO:K01975	2'-5' RNA ligase [EC:6.5.1.-]	EC:6.5.1.-	No
638199402	448						0.0e+00		KO:K07558	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72]	EC:2.7.7.72	No
638199403	276						0.0e+00		KO:K07008	glutamine amidotransferase		No
638199404	286						0.0e+00		KO:K07504	hypothetical protein		No
638199407	213						0.0e+00		KO:K07050			No
638199408	1308						0.0e+00		KO:K06860	uncharacterized protein		No
638199409	1437						0.0e+00		KO:K04801	replication factor C small subunit		No
638199410	479						0.0e+00		KO:K04800	replication factor C large subunit		No
638199411	306						0.0e+00		KO:K03639	molybdenum cofactor biosynthesis protein		No
638199412	333						0.0e+00		KO:K07055	tRNA wybutosine-synthesizing protein 2 [EC:2.1.1.-]	EC:2.1.1.-	No
638199412	333						0.0e+00		KO:K15429	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]		No
638199415	128						0.0e+00		KO:K07064			No
638199417	239						0.0e+00		KO:K04484	DNA repair protein RadB		No
638199419	1455						0.0e+00		KO:K02322	DNA polymerase II large subunit [EC:2.7.7.7]	EC:2.7.7.7	No
638199420	619						0.0e+00		KO:K02323	DNA polymerase II small subunit [EC:2.7.7.7]	EC:2.7.7.7	No
638199421	432						0.0e+00		KO:K10725	archaeal cell division control protein 6		No
638199422	257						0.0e+00		KO:K00772	5'-methylthioadenosine phosphorylase [EC:2.4.2.28]	EC:2.4.2.28	No
638199423	241						0.0e+00		KO:K06869	uncharacterized protein		No
638199424	126						0.0e+00		KO:K09135	hypothetical protein		No
638199425	251						0.0e+00		KO:K07503	hypothetical protein		No
638199428	248						0.0e+00		KO:K02008	cobalt/nickel transport system permease protein		No
638199429	260						0.0e+00		KO:K02006	cobalt/nickel transport system ATP-binding protein		No
638199431	570						0.0e+00		KO:K07557	archaeosine tRNA-ribosyltransferase [EC:2.4.2.-]	EC:2.4.2.-	No
638199432	399						0.0e+00		KO:K07133			No
638199435	466						0.0e+00		KO:K00823	4-aminobutyrate aminotransferase [EC:2.6.1.19]	EC:2.6.1.19	No
638199436	158	99.4	4	158	1	155	0.0e+00	295	KO:K03718	Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA		Yes
638199437	447						0.0e+00		KO:K01467	beta-lactamase [EC:3.5.2.6]	EC:3.5.2.6	No
638199441	526	94.3	1	526	1	526	0.0e+00	1013.4	KO:K06015	N-acyl-D-amino-acid deacylase [EC:3.5.1.81]	EC:3.5.1.81	Yes
638199442	556						0.0e+00		KO:K02035	peptide/nickel transport system substrate-binding protein		No
638199443	310						0.0e+00		KO:K02033	peptide/nickel transport system permease protein		No
638199444	287						0.0e+00		KO:K02034	peptide/nickel transport system permease protein		No
638199445	323						0.0e+00		KO:K02031	peptide/nickel transport system ATP-binding protein		No
638199446	345						0.0e+00		KO:K02032	peptide/nickel transport system ATP-binding protein		No
638199449	237						0.0e+00		KO:K03524	BirA family transcriptional regulator, biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	EC:6.3.4.15	No
638199450	302						0.0e+00		KO:K05715	2-phosphoglycerate kinase [EC:2.7.2.-]	EC:2.7.2.-	No
638199451	431						0.0e+00		KO:K05716	cyclic 2,3-diphosphoglycerate synthetase [EC:4.6.1.-]	EC:4.6.1.-	No
638199452	344						0.0e+00		KO:K02061	putative sulfate transport system substrate-binding protein		No
638199452	344						0.0e+00		KO:K15495	molybdate/tungstate transport system substrate-binding protein		No
638199455	248						0.0e+00		KO:K02060	putative sulfate transport system permease protein		No
638199455	248						0.0e+00		KO:K15496	molybdate/tungstate transport system permease protein		No
638199456	344						0.0e+00		KO:K02059	putative sulfate transport system ATP-binding protein		No
638199456	344						0.0e+00		KO:K15497	molybdate/tungstate transport system ATP-binding protein [EC:3.6.3.-]	EC:3.6.3.-	No
638199457	163						0.0e+00		KO:K03523	putative biotin biosynthesis protein BioY		No
638199458	227						0.0e+00		KO:K03524	BirA family transcriptional regulator, biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	EC:6.3.4.15	No
638199459	183						0.0e+00		KO:K07559	putative RNA 2'-phosphotransferase [EC:2.7.1.-]	EC:2.7.1.-	No
638199467	257						0.0e+00		KO:K01916	NAD+ synthase [EC:6.3.1.5]	EC:6.3.1.5	No
638199469	148						0.0e+00		KO:K03635	molybdopterin synthase catalytic subunit [EC:2.-.-.-]	EC:2.-	No
638199474	372						0.0e+00		KO:K08971	putative membrane protein		No
638199476	187						0.0e+00		KO:K01628	L-fuculose-phosphate aldolase [EC:4.1.2.17]	EC:4.1.2.17	No
638199478	655						0.0e+00		KO:K07405	alpha-amylase [EC:3.2.1.1]	EC:3.2.1.1	No
638199479	453						0.0e+00		KO:K10113	maltooligosaccharide transport system substrate-binding protein		No
638199480	302						0.0e+00		KO:K10114	maltooligosaccharide transport system permease protein		No
638199481	412						0.0e+00		KO:K10115	maltooligosaccharide transport system permease protein		No
638199483	371						0.0e+00		KO:K10116	maltooligosaccharide transport system ATP-binding protein		No
638199484	345						0.0e+00		KO:K02683	DNA primase [EC:2.7.7.-]	EC:2.7.7.-	No
638199485	400						0.0e+00		KO:K02685	DNA primase large subunit [EC:2.7.7.-]	EC:2.7.7.-	No
638199486	357						0.0e+00		KO:K06947			No
638199489	399						0.0e+00		KO:K03420	proteasome regulatory subunit		No
638199490	362						0.0e+00		KO:K02023	multiple sugar transport system ATP-binding protein		No
638199491	289						0.0e+00		KO:K02026	multiple sugar transport system permease protein		No
638199492	313						0.0e+00		KO:K02025	multiple sugar transport system permease protein		No
638199493	545						0.0e+00		KO:K02027	multiple sugar transport system substrate-binding protein		No
638199495	324						0.0e+00		KO:K03680	translation initiation factor eIF-2B subunit delta		No
638199496	131						0.0e+00		KO:K09713	hypothetical protein		No
638199499	279						0.0e+00		KO:K00797	spermidine synthase [EC:2.5.1.16]	EC:2.5.1.16	No
638199501	170						0.0e+00		KO:K07038	inner membrane protein		No
638199502	202						0.0e+00		KO:K05595	multiple antibiotic resistance protein		No
638199510	190						0.0e+00		KO:K09139	hypothetical protein		No
638199511	526						0.0e+00		KO:K04566	lysyl-tRNA synthetase, class I [EC:6.1.1.6]	EC:6.1.1.6	No
638199514	318						0.0e+00		KO:K06984			No
638199516	194						0.0e+00		KO:K00180	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	EC:1.2.7.8	No
638199519	305						0.0e+00		KO:K13051	beta-aspartyl-peptidase (threonine type) [EC:3.4.19.5]	EC:3.4.19.5	No
638199521	302						0.0e+00		KO:K01012	biotin synthetase [EC:2.8.1.6]	EC:2.8.1.6	No
638199527	234						0.0e+00		KO:K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	EC:6.3.2.6	No
638199528	447						0.0e+00		KO:K00764	amidophosphoribosyltransferase [EC:2.4.2.14]	EC:2.4.2.14	No
638199530	434						0.0e+00		KO:K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	EC:6.1.1.22	No
638199531	976						0.0e+00		KO:K07151	dolichyl-diphosphooligosaccharide--protein glycosyltransferase [EC:2.4.1.119]	EC:2.4.1.119	No
638199532	598						0.0e+00		KO:K00820	glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	EC:2.6.1.16	No
638199534	197						0.0e+00		KO:K03433	proteasome beta subunit [EC:3.4.25.1]	EC:3.4.25.1	No
638199535	452						0.0e+00		KO:K03568	TldD protein		No
638199536	427	63.8	1	427	1	426	0.0e+00	563.1	KO:K03592	PmbA protein		Yes
638199539	401	93.8	1	401	1	401	0.0e+00	771.5	KO:K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	EC:2.8.1.7	Yes
638199539	401	93.8	1	401	1	401	0.0e+00	771.5	KO:K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	EC:4.4.1.16	Yes
638199540	233						0.0e+00		KO:K07025	putative hydrolase of the HAD superfamily		No
638199541	178						0.0e+00		KO:K06966			No
638199548	356						0.0e+00		KO:K04483	DNA repair protein RadA		No
638199552	632						0.0e+00		KO:K00390	phosphoadenosine phosphosulfate reductase [EC:1.8.4.8]	EC:1.8.4.8	No
638199553	294						0.0e+00		KO:K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	EC:6.1.1.22	No
638199554	215						0.0e+00		KO:K07101			No
638199556	133						0.0e+00		KO:K01759	lactoylglutathione lyase [EC:4.4.1.5]	EC:4.4.1.5	No
638199556	133						0.0e+00		KO:K05606	methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]	EC:5.1.99.1	No
638199557	324						0.0e+00		KO:K07588	LAO/AO transport system kinase [EC:2.7.-.-]	EC:2.7.-	No
638199558	146						0.0e+00		KO:K01849	methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]	EC:5.4.99.2	No
638199559	210						0.0e+00		KO:K07585	hypothetical protein		No
638199561	488						0.0e+00		KO:K06881	phosphoesterase RecJ domain-containing protein		No
638199563	166						0.0e+00		KO:K07565	60S ribosome subunit biogenesis protein NIP7		No
638199565	286						0.0e+00		KO:K07745	hypothetical protein		No
638199567	185						0.0e+00		KO:K09729	hypothetical protein		No
638199570	263						0.0e+00		KO:K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	EC:1.1.1.100	No
638199574	250						0.0e+00		KO:K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	EC:3.1.4.46	No
638199575	494						0.0e+00		KO:K00864	glycerol kinase [EC:2.7.1.30]	EC:2.7.1.30	No
638199577	497						0.0e+00		KO:K00111	glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	EC:1.1.5.3	No
638199580	83						0.0e+00		KO:K02921	large subunit ribosomal protein L37Ae		No
638199581	49						0.0e+00		KO:K03059	DNA-directed RNA polymerase subunit P [EC:2.7.7.6]	EC:2.7.7.6	No
638199582	224						0.0e+00		KO:K14561	U3 small nucleolar ribonucleoprotein protein IMP4		No
638199583	77						0.0e+00		KO:K09741	hypothetical protein		No
638199584	732						0.0e+00		KO:K03234	elongation factor 2		No
638199586	254						0.0e+00		KO:K01092	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	EC:3.1.3.25	No
638199587	752						0.0e+00		KO:K10896	fanconi anemia group M protein		No
638199592	272						0.0e+00		KO:K09746	hypothetical protein		No
638199594	375						0.0e+00		KO:K07466	replication factor A1		No
638199595	192						0.0e+00		KO:K06024	segregation and condensation protein B		No
638199597	329						0.0e+00		KO:K06936			No
638199602	105						0.0e+00		KO:K07043			No
638199603	1104						0.0e+00		KO:K01153	type I restriction enzyme, R subunit [EC:3.1.21.3]	EC:3.1.21.3	No
638199604	385						0.0e+00		KO:K06921			No
638199605	427						0.0e+00		KO:K01154	type I restriction enzyme, S subunit [EC:3.1.21.3]	EC:3.1.21.3	No
638199606	623						0.0e+00		KO:K03427	type I restriction enzyme M protein [EC:2.1.1.72]	EC:2.1.1.72	No
638199607	580						0.0e+00		KO:K06148	ATP-binding cassette, subfamily C, bacterial		No
638199608	579						0.0e+00		KO:K06147	ATP-binding cassette, subfamily B, bacterial		No
638199609	232						0.0e+00		KO:K01905	acetyl-CoA synthetase (ADP-forming) [EC:6.2.1.13]	EC:6.2.1.13	No
638199613	307						0.0e+00		KO:K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	EC:5.1.3.2	No
638199616	201						0.0e+00		KO:K07721	ArsR family transcriptional regulator		No
638199617	94						0.0e+00		KO:K07569	RNA-binding protein		No
638199618	163						0.0e+00		KO:K07095			No
638199619	200						0.0e+00		KO:K07464	putative RecB family exonuclease		No
638199621	481						0.0e+00		KO:K00302	sarcosine oxidase, subunit alpha [EC:1.5.3.1]	EC:1.5.3.1	No
638199624	379						0.0e+00		KO:K00303	sarcosine oxidase, subunit beta [EC:1.5.3.1]	EC:1.5.3.1	No
638199626	197						0.0e+00		KO:K00939	adenylate kinase [EC:2.7.4.3]	EC:2.7.4.3	No
638199627	468						0.0e+00		KO:K03076	preprotein translocase subunit SecY		No
638199628	147						0.0e+00		KO:K02876	large subunit ribosomal protein L15		No
638199629	155						0.0e+00		KO:K02907	large subunit ribosomal protein L30		No
638199630	236						0.0e+00		KO:K02988	small subunit ribosomal protein S5		No
638199631	203						0.0e+00		KO:K02881	large subunit ribosomal protein L18		No
638199632	151						0.0e+00		KO:K02885	large subunit ribosomal protein L19e		No
638199633	130						0.0e+00		KO:K02912	large subunit ribosomal protein L32e		No
638199634	184						0.0e+00		KO:K02933	large subunit ribosomal protein L6		No
638199635	130						0.0e+00		KO:K02994	small subunit ribosomal protein S8		No
638199636	56						0.0e+00		KO:K02954	small subunit ribosomal protein S14		No
638199637	188						0.0e+00		KO:K02931	large subunit ribosomal protein L5		No
638199638	243						0.0e+00		KO:K02987	small subunit ribosomal protein S4e		No
638199639	121						0.0e+00		KO:K02895	large subunit ribosomal protein L24		No
638199640	141						0.0e+00		KO:K02874	large subunit ribosomal protein L14		No
638199641	116						0.0e+00		KO:K02961	small subunit ribosomal protein S17		No
638199642	127						0.0e+00		KO:K03538	ribonuclease P protein subunit POP4 [EC:3.1.26.5]	EC:3.1.26.5	No
638199643	99						0.0e+00		KO:K03113	translation initiation factor 1		No
638199644	68						0.0e+00		KO:K02904	large subunit ribosomal protein L29		No
638199645	210						0.0e+00		KO:K02982	small subunit ribosomal protein S3		No
638199646	155						0.0e+00		KO:K02890	large subunit ribosomal protein L22		No
638199647	132						0.0e+00		KO:K02965	small subunit ribosomal protein S19		No
638199648	239						0.0e+00		KO:K02886	large subunit ribosomal protein L2		No
638199649	86						0.0e+00		KO:K02892	large subunit ribosomal protein L23		No
638199650	255						0.0e+00		KO:K02930	large subunit ribosomal protein L4e		No
638199651	361						0.0e+00		KO:K02906	large subunit ribosomal protein L3		No
638199652	258						0.0e+00		KO:K09142	hypothetical protein		No
638199654	137						0.0e+00		KO:K09152	hypothetical protein		No
638199655	417						0.0e+00		KO:K06885			No
638199657	269						0.0e+00		KO:K09007	hypothetical protein		No
638199658	212						0.0e+00		KO:K06974			No
638199660	198						0.0e+00		KO:K03151	thiamine biosynthesis protein ThiI		No
638199664	537						0.0e+00		KO:K01937	CTP synthase [EC:6.3.4.2]	EC:6.3.4.2	No
638199667	218						0.0e+00		KO:K05896	segregation and condensation protein A		No
638199668	1177						0.0e+00		KO:K03529	chromosome segregation protein		No
638199669	109	78	1	109	1	109	6.0e-42	170.2	KO:K06518	holin-like protein		Yes
638199671	194						0.0e+00		KO:K07052			No
638199672	441						0.0e+00		KO:K07472	TBP-interacting protein		No
638199673	408						0.0e+00		KO:K00021	hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34]	EC:1.1.1.34	No
638199676	316						0.0e+00		KO:K07728	putative transcriptional regulator		No
638199677	259	79.9	1	259	3	261	0.0e+00	438.3	KO:K00034	glucose 1-dehydrogenase [EC:1.1.1.47]	EC:1.1.1.47	Yes
638199679	159						0.0e+00		KO:K03637	molybdenum cofactor biosynthesis protein C		No
638199680	422						0.0e+00		KO:K06932			No
638199681	493						0.0e+00		KO:K03498	trk system potassium uptake protein TrkH		No
638199682	280						0.0e+00		KO:K02006	cobalt/nickel transport system ATP-binding protein		No
638199683	284						0.0e+00		KO:K01738	cysteine synthase A [EC:2.5.1.47]	EC:2.5.1.47	No
638199684	310						0.0e+00		KO:K01738	cysteine synthase A [EC:2.5.1.47]	EC:2.5.1.47	No
638199685	183						0.0e+00		KO:K05873	adenylate cyclase, class 2 [EC:4.6.1.1]	EC:4.6.1.1	No
638199686	188						0.0e+00		KO:K06974			No
638199687	346						0.0e+00		KO:K01179	endoglucanase [EC:3.2.1.4]	EC:3.2.1.4	No
638199688	209						0.0e+00		KO:K07572	putative nucleotide binding protein		No
638199689	269						0.0e+00		KO:K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	EC:2.1.1.182	No
638199690	404						0.0e+00		KO:K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	EC:2.5.1.6	No
638199692	286						0.0e+00		KO:K04763	integrase/recombinase XerD		No
638199693	310						0.0e+00		KO:K06982	pantoate kinase [EC:2.7.1.169]	EC:2.7.1.169	No
638199695	383						0.0e+00		KO:K00555	tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]		No
638199696	87						0.0e+00		KO:K02917	large subunit ribosomal protein L35Ae		No
638199697	334						0.0e+00		KO:K00150	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)) [EC:1.2.1.59]	EC:1.2.1.59	No
638199700	310						0.0e+00		KO:K00946	thiamine-monophosphate kinase [EC:2.7.4.16]	EC:2.7.4.16	No
638199701	172						0.0e+00		KO:K00567	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	EC:2.1.1.63	No
638199704	207						0.0e+00		KO:K09006	hypothetical protein		No
638199705	93						0.0e+00		KO:K03622	archaea-specific DNA-binding protein		No
638199706	795						0.0e+00		KO:K13525	transitional endoplasmic reticulum ATPase		No
638199707	628						0.0e+00		KO:K03738	aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5]	EC:1.2.7.5	No
638199710	287						0.0e+00		KO:K07052			No
638199715	123						0.0e+00		KO:K07062			No
638199721	429						0.0e+00		KO:K07496	putative transposase		No
638199722	212						0.0e+00		KO:K07450	putative resolvase		No
638199724	249						0.0e+00		KO:K07052			No
638199729	109						0.0e+00		KO:K06878	tRNA-binding protein		No
638199731	232	89	1	227	1	227	0.0e+00	404.1	KO:K01779	aspartate racemase [EC:5.1.1.13]	EC:5.1.1.13	Yes
638199733	165						0.0e+00		KO:K13993	HSP20 family protein		No
638199734	293						0.0e+00		KO:K00852	ribokinase [EC:2.7.1.15]	EC:2.7.1.15	No
638199735	272						0.0e+00		KO:K09686	antibiotic transport system permease protein		No
638199736	255						0.0e+00		KO:K09686	antibiotic transport system permease protein		No
638199737	318						0.0e+00		KO:K09687	antibiotic transport system ATP-binding protein		No
638199739	501	81.4	1	500	4	503	0.0e+00	788.5	KO:K03406	methyl-accepting chemotaxis protein		Yes
638199745	103						0.0e+00		KO:K03105	signal recognition particle subunit SRP19		No
638199747	253						0.0e+00		KO:K07442	tRNA (adenine57-N1/adenine58-N1)-methyltransferase [EC:2.1.1.219 2.1.1.220]		No
638199750	165						0.0e+00		KO:K06940			No
638199757	361						0.0e+00		KO:K01649	2-isopropylmalate synthase [EC:2.3.3.13]	EC:2.3.3.13	No
638199758	380						0.0e+00		KO:K01703	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.33	No
638199758	380						0.0e+00		KO:K01703	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.35	No
638199759	163						0.0e+00		KO:K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.33	No
638199759	163						0.0e+00		KO:K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.35	No
638199760	346						0.0e+00		KO:K00052	3-isopropylmalate dehydrogenase [EC:1.1.1.85]	EC:1.1.1.85	No
638199760	346						0.0e+00		KO:K05824	homoisocitrate dehydrogenase [EC:1.1.1.87]	EC:1.1.1.87	No
638199761	55	94.4	2	55	1	54	2.8e-24	110.5	KO:K05826	alpha-aminoadipate carrier protein LysW		Yes
638199762	273						0.0e+00		KO:K05827	alpha-aminoadipate--LysW ligase LysX [EC:6.3.2.-]	EC:6.3.2.-	No
638199763	330						0.0e+00		KO:K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	EC:1.2.1.38	No
638199763	330						0.0e+00		KO:K05829	N-acetyl-gamma-glutamyl-phosphate/LysW-gamma-L-alpha-aminoadipyl-6-phosphate reductase [EC:1.2.1.38 1.2.1.-]	EC:1.2.1.-	No
638199763	330						0.0e+00		KO:K05829	N-acetyl-gamma-glutamyl-phosphate/LysW-gamma-L-alpha-aminoadipyl-6-phosphate reductase [EC:1.2.1.38 1.2.1.-]	EC:1.2.1.38	No
638199764	248						0.0e+00		KO:K00930	acetylglutamate kinase [EC:2.7.2.8]	EC:2.7.2.8	No
638199764	248						0.0e+00		KO:K05828	acetylglutamate/LysW-gamma-L-alpha-aminoadipate kinase [EC:2.7.2.8 2.7.2.-]	EC:2.7.2.-	No
638199764	248						0.0e+00		KO:K05828	acetylglutamate/LysW-gamma-L-alpha-aminoadipate kinase [EC:2.7.2.8 2.7.2.-]	EC:2.7.2.8	No
638199765	364						0.0e+00		KO:K05830	acetylornithine/LysW-gamma-L-lysine aminotransferase [EC:2.6.1.11 2.6.1.-]	EC:2.6.1.-	No
638199765	364						0.0e+00		KO:K05830	acetylornithine/LysW-gamma-L-lysine aminotransferase [EC:2.6.1.11 2.6.1.-]	EC:2.6.1.11	No
638199766	337						0.0e+00		KO:K05831	LysW-gamma-L-lysine carboxypeptidase		No
638199768	220						0.0e+00		KO:K00615	transketolase [EC:2.2.1.1]	EC:2.2.1.1	No
638199769	317						0.0e+00		KO:K00615	transketolase [EC:2.2.1.1]	EC:2.2.1.1	No
638199770	262						0.0e+00		KO:K03856	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	EC:2.5.1.54	No
638199771	338						0.0e+00		KO:K01735	3-dehydroquinate synthase [EC:4.2.3.4]	EC:4.2.3.4	No
638199772	215						0.0e+00		KO:K03785	3-dehydroquinate dehydratase I [EC:4.2.1.10]	EC:4.2.1.10	No
638199773	264						0.0e+00		KO:K00014	shikimate dehydrogenase [EC:1.1.1.25]	EC:1.1.1.25	No
638199774	274						0.0e+00		KO:K00891	shikimate kinase [EC:2.7.1.71]	EC:2.7.1.71	No
638199775	404						0.0e+00		KO:K07335	basic membrane protein A and related proteins		No
