gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
638199455	248	35.36	2	246	7	269	2.0e-53	202	COG0555	ABC-type sulfate transport system, permease component	274
638199456	344	43.39	1	344	3	335	2.0e-93	336	COG3839	ABC-type sugar transport systems, ATPase components	338
638199457	163	52.3	1	163	5	178	3.0e-28	118	COG1268	Uncharacterized conserved protein	184
638199458	227	31.93	82	226	3	168	2.0e-22	99.6	COG0340	Biotin-(acetyl-CoA carboxylase) ligase	238
638199459	183	44.26	1	183	25	207	5.0e-62	230	COG1859	RNA:NAD 2'-phosphotransferase	211
638199461	464	16.74	1	460	17	489	6.0e-30	125	COG0286	Type I restriction-modification system methyltransferase subunit	489
638199463	226	23.33	16	225	13	194	5.0e-16	78	COG3634	Alkyl hydroperoxide reductase, large subunit	520
638199464	240	44.75	2	219	2	217	3.0e-56	211	COG1777	Predicted transcriptional regulators	217
638199465	64	46	9	58	190	239	2.0e-08	50.3	COG2768	Uncharacterized Fe-S center protein	354
638199466	393	34.26	1	390	2	387	1.0e-70	260	COG0644	Dehydrogenases (flavoproteins)	396
638199467	257	45.96	4	257	3	265	4.0e-79	287	COG0171	NAD synthase	268
638199469	148	46.31	1	148	1	147	3.0e-41	161	COG0314	Molybdopterin converting factor, large subunit	149
638199470	313	19.75	23	311	30	344	1.0e-14	74.3	COG0535	Predicted Fe-S oxidoreductases	347
638199471	251	45.49	9	250	2	238	1.0e-46	179	COG0467	RecA-superfamily ATPases implicated in signal transduction	260
638199472	251	31.97	12	250	1	233	4.0e-34	138	COG0467	RecA-superfamily ATPases implicated in signal transduction	260
638199474	372	50.89	1	371	4	395	4.0e-91	328	COG1784	Predicted membrane protein	395
638199476	187	35.94	1	186	5	196	1.0e-42	166	COG0235	Ribulose-5-phosphate 4-epimerase and related epimerases and aldolases	219
638199478	655	28.36	1	654	1	614	5.0e-121	428	COG1449	Alpha-amylase/alpha-mannosidase	615
638199479	453	33.92	7	452	1	415	3.0e-97	349	COG2182	Maltose-binding periplasmic proteins/domains	420
638199480	302	36.03	5	299	4	292	2.0e-52	199	COG1175	ABC-type sugar transport systems, permease components	295
638199481	412	46.12	195	412	68	282	1.0e-63	237	COG3833	ABC-type maltose transport systems, permease component	282
638199482	1362	31.25	786	1362	1	570	0.0e+00	756	COG4945	Membrane-anchored protein predicted to be involved in regulation of amylopullulanase	570
638199483	371	57.97	1	364	1	337	0.0e+00	463	COG3839	ABC-type sugar transport systems, ATPase components	338
638199484	345	39.08	1	342	3	341	3.0e-83	302	COG1467	Eukaryotic-type DNA primase, catalytic (small) subunit	341
638199485	400	32.32	4	388	2	363	9.0e-67	247	COG2219	Eukaryotic-type DNA primase, large subunit	363
638199486	357	49.19	1	357	28	398	8.0e-114	403	COG1341	Predicted GTPase or GTP-binding protein	398
638199487	155	40.91	26	90	19	84	8.0e-06	43.3	COG1497	Predicted transcriptional regulator	260
638199488	190	32.29	1	186	24	200	2.0e-39	155	COG0218	Predicted GTPase	200
638199489	399	63.8	1	392	10	404	0.0e+00	563	COG1222	ATP-dependent 26S proteasome regulatory subunit	406
638199490	362	51.14	1	352	1	338	2.0e-120	425	COG3839	ABC-type sugar transport systems, ATPase components	338
638199491	289	33.09	13	286	16	278	1.0e-38	153	COG0395	ABC-type sugar transport system, permease component	281
638199492	313	35.88	5	305	7	292	6.0e-42	165	COG1175	ABC-type sugar transport systems, permease components	295
638199493	545	26.62	5	530	1	420	3.0e-83	303	COG2182	Maltose-binding periplasmic proteins/domains	420
638199494	410	46.25	14	410	65	459	7.0e-125	440	COG1167	Transcriptional regulators containing a DNA-binding HTH domain and an aminotransferase domain (MocR family) and their eukaryotic orthologs	459
638199495	324	56.45	4	313	1	301	1.0e-104	372	COG1184	Translation initiation factor 2B subunit, eIF-2B alpha/beta/delta family	301
638199496	131	61.07	1	131	1	127	4.0e-45	173	COG1255	Uncharacterized protein conserved in archaea	129
638199497	70	41.89	1	65	4	77	4.0e-08	49.9	COG1873	Uncharacterized conserved protein	87
638199498	446	30.77	58	442	1	414	2.0e-71	263	COG1061	DNA or RNA helicases of superfamily II	442
638199499	279	46.13	1	278	4	281	8.0e-79	287	COG0421	Spermidine synthase	282
638199500	396	20.34	15	303	13	263	8.0e-06	45.3	COG3267	Type II secretory pathway, component ExeA (predicted ATPase)	269
638199501	170	31.22	1	170	1	189	4.0e-09	54.3	COG1988	Predicted membrane-bound metal-dependent hydrolases	190
638199502	202	36.14	1	198	3	203	3.0e-23	101	COG2095	Multiple antibiotic transporter	203
638199503	296	57.76	132	292	1	161	1.0e-54	206	COG5608	Conserved secreted protein	161
638199509	483	44.78	3	336	1	319	2.0e-126	445	COG4697	Uncharacterized protein conserved in archaea	319
638199510	190	64.74	2	190	2	189	2.0e-69	254	COG2029	Uncharacterized conserved protein	189
638199511	526	54.25	5	526	2	521	0.0e+00	651	COG1384	Lysyl-tRNA synthetase (class I)	521
638199513	227	45.63	41	140	54	154	5.0e-19	88	COG2226	Methylase involved in ubiquinone/menaquinone biosynthesis	238
638199514	318	42.5	1	317	1	312	4.0e-109	388	COG1907	Predicted archaeal sugar kinases	312
638199515	383	79.95	5	383	1	374	0.0e+00	549	COG2441	Predicted butyrate kinase	374
638199516	194	31.09	1	192	2	192	3.0e-37	148	COG1014	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit	203
638199517	384	20	22	360	32	396	2.0e-06	47.1	COG2211	Na+/melibiose symporter and related transporters	467
638199518	303	30.8	2	262	1	239	2.0e-29	122	COG0704	Phosphate uptake regulator	240
638199519	305	55.02	1	305	3	307	1.0e-94	339	COG1446	Asparaginase	307
638199520	387	23.73	5	375	15	382	6.0e-22	98.7	COG2814	Arabinose efflux permease	394
638199521	302	59.38	1	299	3	322	2.0e-104	372	COG2516	Biotin synthase-related enzyme	339
638199522	191	53.89	1	191	5	197	6.0e-59	220	COG3273	Uncharacterized conserved protein	204
638199523	205	59.31	4	205	1	204	2.0e-68	252	COG3273	Uncharacterized conserved protein	204
638199526	218	55.16	1	218	6	227	2.0e-61	228	COG2013	Uncharacterized conserved protein	227
638199527	234	59.23	1	230	5	237	2.0e-81	295	COG0152	Phosphoribosylaminoimidazolesuccinocarboxamide (SAICAR) synthase	247
638199528	447	58.17	7	447	1	458	0.0e+00	614	COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	470
638199530	434	52.51	1	434	1	435	0.0e+00	554	COG0017	Aspartyl/asparaginyl-tRNA synthetases	435
638199531	976	22.56	9	857	1	755	3.0e-109	390	COG1287	Uncharacterized membrane protein, required for N-linked glycosylation	773
638199532	598	54.05	2	598	2	597	0.0e+00	805	COG0449	Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains	597
638199534	197	41.75	4	194	28	220	9.0e-49	186	COG0638	20S proteasome, alpha and beta subunits	236
638199535	452	41.43	1	451	2	454	7.0e-110	391	COG0312	Predicted Zn-dependent proteases and their inactivated homologs	454
638199536	427	30.98	2	414	1	432	5.0e-69	255	COG0312	Predicted Zn-dependent proteases and their inactivated homologs	454
638199538	189	37.37	1	188	1	186	3.0e-34	138	COG3601	Predicted membrane protein	186
638199539	401	50.37	1	396	2	405	2.0e-130	459	COG0520	Selenocysteine lyase	405
638199540	233	25.86	1	230	3	229	3.0e-26	112	COG1011	Predicted hydrolase (HAD superfamily)	229
638199541	178	29.19	1	178	7	191	2.0e-27	115	COG1611	Predicted Rossmann fold nucleotide-binding protein	205
638199542	378	19.69	4	371	1	371	1.0e-22	101	COG0750	Predicted membrane-associated Zn-dependent proteases 1	375
638199544	237	56.78	6	237	12	247	1.0e-63	236	COG1836	Predicted membrane protein	247
638199545	204	60.7	1	197	3	201	6.0e-59	220	COG1326	Uncharacterized archaeal Zn-finger protein	201
638199546	175	43.75	1	175	5	179	4.0e-36	144	COG3371	Predicted membrane protein	181
638199547	233	24.06	50	233	2	179	2.0e-17	83.1	COG0778	Nitroreductase	207
638199548	356	33.68	79	356	1	266	7.0e-77	281	COG0468	RecA/RadA recombinase	279
638199549	248	29.5	74	205	103	236	3.0e-10	59.2	COG2890	Methylase of polypeptide chain release factors	280
638199551	179	29.63	6	139	150	283	8.0e-21	93.4	COG2905	Predicted signal-transduction protein containing cAMP-binding and CBS domains	610
638199552	632	65.87	2	209	2	202	4.0e-75	276	COG5270	PUA domain (predicted RNA-binding domain)	202
638199553	294	29.78	8	291	127	433	1.0e-64	240	COG0017	Aspartyl/asparaginyl-tRNA synthetases	435
638199554	215	45	3	201	1	192	4.0e-51	194	COG2236	Predicted phosphoribosyltransferases	192
638199556	133	28.7	2	101	165	272	6.0e-09	53.3	COG3185	4-hydroxyphenylpyruvate dioxygenase and related hemolysins	363
638199557	324	55.76	1	316	3	323	2.0e-116	412	COG1703	Putative periplasmic protein kinase ArgK and related GTPases of G3E family	323
638199558	146	54.81	9	143	12	143	2.0e-40	158	COG2185	Methylmalonyl-CoA mutase, C-terminal domain/subunit (cobalamin-binding)	143
638199559	210	71.5	3	202	1	198	2.0e-88	318	COG2117	Predicted subunit of tRNA(5-methylaminomethyl-2-thiouridylate) methyltransferase, contains the PP-loop ATPase domain	198
638199561	488	22.45	1	143	1	137	4.0e-08	53.3	COG0569	K+ transport systems, NAD-binding component	225
638199561	488	36.92	146	482	1	332	9.0e-62	231	COG0618	Exopolyphosphatase-related proteins	332
638199562	504	27.76	237	492	23	274	9.0e-31	128	COG0294	Dihydropteroate synthase and related enzymes	274
638199563	166	49.11	1	166	7	174	1.0e-44	172	COG1374	Protein involved in ribosomal biogenesis, contains PUA domain	176
638199564	280	30.94	1	276	11	282	5.0e-60	224	COG0616	Periplasmic serine proteases (ClpP class)	317
638199565	286	56.59	7	188	1	182	9.0e-29	120	COG1318	Predicted transcriptional regulators	182
638199566	247	47.97	1	242	1	241	3.0e-58	218	COG0467	RecA-superfamily ATPases implicated in signal transduction	260
638199567	185	54.21	1	184	24	207	4.0e-57	214	COG1852	Uncharacterized conserved protein	209
638199569	365	30.21	6	365	1	374	6.0e-65	241	COG0006	Xaa-Pro aminopeptidase	384
638199570	263	37.4	4	259	1	251	3.0e-41	162	COG1028	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	251
638199571	286	18.42	1	286	8	298	4.0e-19	89	COG1073	Hydrolases of the alpha/beta superfamily	299
638199572	430	23.13	1	399	6	398	4.0e-13	69.8	COG2211	Na+/melibiose symporter and related transporters	467
638199573	452	22.51	1	412	7	399	8.0e-21	95.3	COG2211	Na+/melibiose symporter and related transporters	467
638199574	250	31.78	6	243	5	256	1.0e-34	140	COG0584	Glycerophosphoryl diester phosphodiesterase	257
638199575	494	66.06	2	490	1	498	0.0e+00	800	COG0554	Glycerol kinase	499
638199577	497	38.05	3	420	2	429	6.0e-111	394	COG0579	Predicted dehydrogenase	429
638199578	407	26.18	1	323	4	345	2.0e-25	110	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component, and related enzymes	454
638199579	115	58.12	2	115	1	114	3.0e-33	133	COG3862	Uncharacterized protein with conserved CXXC pairs	117
638199580	83	69.88	1	83	1	83	2.0e-25	107	COG1997	Ribosomal protein L37AE/L43A	89
638199581	49	61.22	1	49	2	49	3.0e-08	50	COG1996	DNA-directed RNA polymerase, subunit RPC10 (contains C4-type Zn-finger)	49
638199582	224	37.88	1	198	3	191	9.0e-45	173	COG2136	Predicted exosome subunit/U3 small nucleolar ribonucleoprotein (snoRNP) component, contains IMP4 domain	191
638199583	77	67.57	4	77	5	78	8.0e-23	98.5	COG2892	Uncharacterized protein conserved in archaea	82
638199584	732	36.71	11	718	1	697	0.0e+00	665	COG0480	Translation elongation factors (GTPases)	697
638199585	267	53.53	1	267	6	271	4.0e-78	284	COG1967	Predicted membrane protein	271
638199586	254	35.47	4	252	2	260	6.0e-49	187	COG0483	Archaeal fructose-1,6-bisphosphatase and related enzymes of inositol monophosphatase family	260
638199587	752	55.93	1	539	4	542	0.0e+00	703	COG1111	ERCC4-like helicases	542
638199587	752	57.26	513	751	1	240	1.0e-74	275	COG1948	ERCC4-type nuclease	254
638199592	272	38.34	5	187	4	196	5.0e-51	194	COG3390	Uncharacterized protein conserved in archaea	196
638199594	375	28.68	1	371	24	407	1.0e-48	187	COG1599	Single-stranded DNA-binding replication protein A (RPA), large (70 kD) subunit and related ssDNA-binding proteins	407
638199595	192	37.02	1	177	4	184	9.0e-35	140	COG1386	Predicted transcriptional regulator containing the HTH domain	184
638199596	533	34.05	3	506	2	482	5.0e-80	292	COG1757	Na+/H+ antiporter	485
638199597	329	59.82	1	329	32	358	2.0e-129	455	COG1244	Predicted Fe-S oxidoreductase	358
638199598	206	61.58	2	203	6	208	4.0e-69	254	COG1590	Uncharacterized conserved protein	208
638199600	106	61.82	1	106	41	150	4.0e-26	109	COG1673	Uncharacterized protein conserved in archaea	151
638199601	409	16.92	25	298	1	308	2.0e-07	50.8	COG1305	Transglutaminase-like enzymes, putative cysteine proteases	319
638199602	105	32.32	1	97	120	216	1.0e-12	65.1	COG1451	Predicted metal-dependent hydrolase	223
638199603	1104	24.98	3	1101	1	962	0.0e+00	487	COG0610	Type I site-specific restriction-modification system, R (restriction) subunit and related helicases	962
638199604	385	16.49	6	374	1	355	2.0e-19	90.6	COG1672	Predicted ATPase (AAA+ superfamily)	359
638199605	427	23.34	30	423	1	391	5.0e-32	132	COG0732	Restriction endonuclease S subunits	391
