gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
650942016	282	53.77	7	204	1	187	2.0e-64	239	COG4902	Uncharacterized protein conserved in archaea	189
650942018	410	53.79	1	404	2	408	0.0e+00	534	COG3635	Predicted phosphoglycerate mutase, AP superfamily	408
650942019	434	51.14	1	434	1	435	0.0e+00	546	COG0017	Aspartyl/asparaginyl-tRNA synthetases	435
650942020	444	55.36	1	442	1	456	0.0e+00	602	COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	470
650942021	234	56.54	1	234	5	241	1.0e-80	292	COG0152	Phosphoribosylaminoimidazolesuccinocarboxamide (SAICAR) synthase	247
650942022	221	54.02	1	221	6	227	2.0e-60	225	COG2013	Uncharacterized conserved protein	227
650942025	293	36.98	2	286	1	311	1.0e-45	177	COG0524	Sugar kinases, ribokinase family	311
650942026	167	36.36	12	165	1	146	5.0e-21	93.9	COG0071	Molecular chaperone (small heat shock protein)	146
650942027	796	53	199	779	1	490	1.0e-126	447	COG0464	ATPases of the AAA+ class	494
650942028	91	80.22	1	91	1	91	6.0e-32	128	COG1581	Archaeal DNA-binding protein	91
650942029	198	48.37	1	198	1	215	9.0e-62	229	COG1458	Predicted DNA-binding protein containing PIN domain	221
650942031	338	20	165	319	306	434	1.0e-04	41.5	COG4783	Putative Zn-dependent protease, contains TPR repeats	484
650942032	172	27.85	18	170	16	168	1.0e-19	89.4	COG0350	Methylated DNA-protein cysteine methyltransferase	168
650942033	314	45.45	1	309	3	317	1.0e-75	276	COG0611	Thiamine monophosphate kinase	317
650942034	222	37.65	58	218	1	170	1.0e-23	103	COG4720	Predicted membrane protein	177
650942036	364	27.04	1	357	6	397	1.0e-26	114	COG0814	Amino acid permeases	415
650942037	334	20	2	319	1	335	8.0e-72	264	COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	335
650942038	85	52.94	2	85	10	94	8.0e-26	108	COG2451	Ribosomal protein L35AE/L33A	100
650942039	377	50.77	1	377	1	375	4.0e-128	451	COG1867	N2,N2-dimethylguanosine tRNA methyltransferase	380
650942041	302	45.97	2	299	1	283	6.0e-76	277	COG1829	Predicted archaeal kinase (sugar kinase superfamily)	283
650942042	277	38.7	3	268	9	296	1.0e-58	220	COG4974	Site-specific recombinase XerD	300
650942043	275	66.27	1	250	4	255	2.0e-65	243	COG4026	Uncharacterized protein containing TOPRIM domain, potential nuclease	290
650942044	401	71.07	2	401	1	400	0.0e+00	621	COG1812	Archaeal S-adenosylmethionine synthetase	400
650942045	275	43.49	13	271	1	259	6.0e-66	244	COG0030	Dimethyladenosine transferase (rRNA methylation)	259
650942046	205	61.39	7	205	1	202	4.0e-73	267	COG1491	Predicted RNA-binding protein	202
650942047	345	47.26	1	338	2	346	6.0e-98	351	COG1363	Cellulase M and related proteins	355
650942048	182	42.08	1	182	3	181	8.0e-48	183	COG1913	Predicted Zn-dependent proteases	181
650942049	273	36.23	3	255	29	299	4.0e-59	221	COG0031	Cysteine synthase	300
650942050	329	25.53	107	328	90	313	1.0e-22	100	COG0601	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	317
650942051	283	51.88	1	238	2	234	3.0e-71	262	COG1122	ABC-type cobalt transport system, ATPase component	235
650942052	495	38.09	15	485	2	484	5.0e-91	328	COG0168	Trk-type K+ transport systems, membrane components	499
650942053	435	49.17	1	419	1	415	2.0e-128	452	COG1571	Predicted DNA-binding protein containing a Zn-ribbon domain	421
650942056	210	42.16	2	204	85	288	7.0e-48	183	COG0053	Predicted Co/Zn/Cd cation transporters	304
650942057	154	55.13	1	154	2	150	4.0e-53	200	COG0315	Molybdenum cofactor biosynthesis enzyme	157
650942060	268	31.32	5	263	1	251	3.0e-29	122	COG1028	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	251
650942061	178	34.09	7	176	5	179	3.0e-21	95	COG1670	Acetyltransferases, including N-acetylases of ribosomal proteins	187
650942062	319	52.55	2	314	1	311	2.0e-80	292	COG1395	Predicted transcriptional regulator	313
650942063	453	36.92	1	453	12	450	1.0e-77	284	COG0534	Na+-driven multidrug efflux pump	455
650942064	250	33.33	1	245	3	242	3.0e-48	185	COG0455	ATPases involved in chromosome partitioning	262
650942065	408	50.96	5	408	1	411	0.0e+00	466	COG1257	Hydroxymethylglutaryl-CoA reductase	436
650942066	441	67.11	1	441	1	450	0.0e+00	607	COG1224	DNA helicase TIP49, TBP-interacting protein	450
650942067	1177	40.66	3	1164	2	1163	0.0e+00	614	COG1196	Chromosome segregation ATPases	1163
650942068	218	32.34	1	212	4	236	5.0e-28	117	COG1354	Uncharacterized conserved protein	248
650942070	536	67.79	2	533	1	533	0.0e+00	896	COG0504	CTP synthase (UTP-ammonia lyase)	533
650942071	473	49.89	9	469	3	456	0.0e+00	481	COG1042	Acyl-CoA synthetase (NDP forming)	598
650942072	238	24	1	237	5	249	3.0e-38	152	COG1042	Acyl-CoA synthetase (NDP forming)	598
650942074	201	44	1	198	176	374	9.0e-55	206	COG0301	Thiamine biosynthesis ATP pyrophosphatase	383
650942075	157	36.84	4	156	6	176	7.0e-23	99	COG3371	Predicted membrane protein	181
650942076	206	35.05	10	202	1	180	8.0e-42	163	COG1913	Predicted Zn-dependent proteases	181
650942077	269	43.71	3	267	5	282	3.0e-67	248	COG1469	Uncharacterized conserved protein	289
650942078	67	65.15	1	66	17	82	1.0e-12	65	COG2036	Histones H3 and H4	91
650942080	412	40.62	5	409	4	415	1.0e-98	353	COG1078	HD superfamily phosphohydrolases	421
650942081	131	36.64	1	131	2	119	1.0e-15	75.3	COG2450	Uncharacterized conserved protein	124
650942082	281	36.04	10	113	139	249	2.0e-13	69.9	COG2239	Mg/Co/Ni transporter MgtE (contains CBS domain)	451
650942083	298	54.37	42	296	5	266	1.0e-75	276	COG2106	Uncharacterized conserved protein	272
650942084	359	29.58	38	344	1	218	3.0e-48	186	COG0087	Ribosomal protein L3	218
650942085	255	35.51	1	243	2	214	5.0e-47	181	COG0088	Ribosomal protein L4	214
650942086	86	55.17	3	86	1	87	1.0e-20	91.4	COG0089	Ribosomal protein L23	94
650942087	239	46.06	1	238	34	268	2.0e-74	272	COG0090	Ribosomal protein L2	275
650942088	132	62.77	32	125	1	93	4.0e-35	140	COG0185	Ribosomal protein S19	93
650942089	155	42	7	155	1	120	9.0e-31	126	COG0091	Ribosomal protein L22	120
650942090	210	41.43	2	210	13	219	2.0e-53	202	COG0092	Ribosomal protein S3	233
650942091	68	49.25	2	68	4	69	1.0e-05	41.8	COG0255	Ribosomal protein L29	69
650942092	98	48.45	2	98	8	104	5.0e-22	96.1	COG0023	Translation initiation factor 1 (eIF-1/SUI1) and related proteins	104
650942093	89	62.5	2	88	6	93	2.0e-24	103	COG1588	RNase P/RNase MRP subunit p29	95
650942094	114	62.5	23	110	1	87	1.0e-25	107	COG0186	Ribosomal protein S17	87
650942095	141	50	20	141	1	122	6.0e-33	132	COG0093	Ribosomal protein L14	122
650942096	121	29.35	42	121	1	90	2.0e-13	67.6	COG0198	Ribosomal protein L24	104
650942097	248	62.04	4	248	2	238	5.0e-93	334	COG1471	Ribosomal protein S4E	241
650942098	186	44.91	8	165	14	180	3.0e-51	194	COG0094	Ribosomal protein L5	180
650942099	56	40.38	7	55	10	59	4.0e-06	42.9	COG0199	Ribosomal protein S14	61
650942100	130	52.63	1	130	1	132	7.0e-42	162	COG0096	Ribosomal protein S8	132
650942101	184	45.56	6	183	4	178	6.0e-45	173	COG0097	Ribosomal protein L6P/L9E	178
650942102	128	68.5	2	128	6	130	1.0e-35	141	COG1717	Ribosomal protein L32E	133
650942103	150	67.79	1	149	1	149	3.0e-42	164	COG2147	Ribosomal protein L19E	150
650942104	203	46.09	5	131	1	125	8.0e-36	143	COG0256	Ribosomal protein L18	125
650942105	236	40	27	231	1	181	8.0e-47	180	COG0098	Ribosomal protein S5	181
650942106	155	47.27	4	58	1	55	7.0e-16	76.7	COG1841	Ribosomal protein L30/L7E	55
650942107	147	30.26	2	147	1	151	4.0e-25	107	COG0200	Ribosomal protein L15	152
650942108	468	30.31	9	468	1	436	3.0e-77	282	COG0201	Preprotein translocase subunit SecY	436
650942109	196	59.47	2	191	4	189	1.0e-63	235	COG2019	Archaeal adenylate kinase	189
650942110	175	48	1	175	25	198	5.0e-48	183	COG1422	Predicted membrane protein	201
650942111	378	32.03	1	371	6	387	1.0e-66	247	COG0665	Glycine/D-amino acid oxidases (deaminating)	387
650942113	167	27.59	23	167	36	163	2.0e-17	82	COG1142	Fe-S-cluster-containing hydrogenase components 2	165
650942114	475	29.56	116	429	5	296	2.0e-24	107	COG0492	Thioredoxin reductase	305
650942115	186	56.15	1	186	1	183	3.0e-59	221	COG3620	Predicted transcriptional regulator with C-terminal CBS domains	187
650942116	201	26.47	1	198	16	188	6.0e-22	97.4	COG1468	RecB family exonuclease	190
650942117	164	37.28	1	161	2	165	1.0e-33	135	COG0622	Predicted phosphoesterase	172
650942118	92	47.92	1	92	1	96	4.0e-13	66.5	COG3277	RNA-binding protein involved in rRNA processing	98
650942119	203	42.4	4	203	2	217	3.0e-37	148	COG1777	Predicted transcriptional regulators	217
650942121	221	31.98	1	214	3	218	6.0e-27	114	COG0546	Predicted phosphatases	220
650942122	317	40.63	7	308	3	314	3.0e-61	229	COG0451	Nucleoside-diphosphate-sugar epimerases	314
650942123	232	24.39	1	230	3	244	3.0e-36	145	COG1042	Acyl-CoA synthetase (NDP forming)	598
650942127	382	18.8	139	367	151	383	3.0e-05	43.3	COG2814	Arabinose efflux permease	394
650942128	135	29.91	25	132	68	177	1.0e-06	45.8	COG0456	Acetyltransferases	177
650942139	37	50	1	30	128	157	1.0e-03	35.1	COG4902	Uncharacterized protein conserved in archaea	189
650942141	150	33.79	6	145	26	170	1.0e-19	89	COG2453	Predicted protein-tyrosine phosphatase	180
650942144	199	36.49	1	198	74	280	1.0e-37	149	COG2890	Methylase of polypeptide chain release factors	280
650942146	136	46.67	2	136	8	136	2.0e-27	114	COG1412	Uncharacterized proteins of PilT N-term./Vapc superfamily	136
650942147	411	75.31	6	411	5	413	0.0e+00	690	COG5257	Translation initiation factor 2, gamma subunit (eIF-2gamma; GTPase)	415
650942148	326	47.22	37	320	1	266	4.0e-82	298	COG0731	Fe-S oxidoreductases	296
650942150	231	38.32	39	231	223	424	5.0e-08	51.5	COG1404	Subtilisin-like serine proteases	508
650942152	301	30.74	1	293	3	288	1.0e-46	180	COG1767	Triphosphoribosyl-dephospho-CoA synthetase	288
650942154	101	65.15	35	100	17	82	2.0e-15	74.2	COG2036	Histones H3 and H4	91
650942155	444	28.11	10	415	28	453	2.0e-49	190	COG1032	Fe-S oxidoreductase	490
650942156	131	29.41	15	129	5	123	4.0e-15	73.8	COG1658	Small primase-like proteins (Toprim domain)	127
650942157	458	26.42	35	441	34	544	2.0e-42	166	COG0358	DNA primase (bacterial type)	568
650942158	361	43.41	1	358	2	357	1.0e-87	316	COG1208	Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunits (eIF-2Bgamma/eIF-2Bepsilon)	358
650942159	234	25.11	6	208	20	250	1.0e-22	100	COG1109	Phosphomannomutase	464
650942160	205	48.33	1	202	1	205	2.0e-55	208	COG0125	Thymidylate kinase	208
650942161	443	52.55	2	432	1	431	0.0e+00	561	COG0541	Signal recognition particle GTPase	451
650942162	80	37.18	1	76	67	144	1.0e-08	51.2	COG1522	Transcriptional regulators	154
650942163	173	31.5	18	143	2	114	2.0e-13	68.5	COG0727	Predicted Fe-S-cluster oxidoreductase	132
650942164	147	38.26	1	146	5	153	1.0e-24	105	COG1522	Transcriptional regulators	154
650942165	237	35.56	59	237	1	177	1.0e-30	126	COG0503	Adenine/guanine phosphoribosyltransferases and related PRPP-binding proteins	179
650942167	427	42.48	1	416	5	413	0.0e+00	517	COG0112	Glycine/serine hydroxymethyltransferase	413
650942168	239	36.6	1	227	3	229	7.0e-35	140	COG1011	Predicted hydrolase (HAD superfamily)	229
650942169	191	43.81	2	191	1	188	2.0e-42	165	COG2411	Uncharacterized conserved protein	188
650942170	200	14.89	12	105	1	92	9.0e-03	33.7	COG1086	Predicted nucleoside-diphosphate sugar epimerases	588
650942171	153	57.45	13	153	1	141	9.0e-38	149	COG2426	Predicted membrane protein	142
650942172	336	31.14	5	322	4	317	6.0e-52	198	COG0614	ABC-type Fe3+-hydroxamate transport system, periplasmic component	319
650942173	182	37.76	1	181	2	195	1.0e-31	129	COG1014	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit	203
650942174	281	43.07	7	274	1	273	3.0e-79	288	COG1013	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, beta subunit	294
650942175	385	38.73	12	382	5	360	7.0e-83	301	COG0674	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, alpha subunit	365
650942176	171	38.22	1	170	4	194	8.0e-30	123	COG1014	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit	203
650942177	283	42.07	13	276	6	274	1.0e-77	283	COG1013	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, beta subunit	294
650942178	396	38.48	20	395	1	361	4.0e-86	312	COG0674	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, alpha subunit	365
650942179	89	44.62	24	88	1	61	3.0e-08	50.2	COG1146	Ferredoxin	68
650942180	262	36.25	1	249	2	250	7.0e-65	240	COG1121	ABC-type Mn/Zn transport systems, ATPase component	254
650942181	276	25.36	1	276	9	270	1.0e-24	107	COG1108	ABC-type Mn2+/Zn2+ transport systems, permease components	274
650942182	221	37.73	2	217	1	199	7.0e-49	187	COG0164	Ribonuclease HII	199
650942183	509	48.99	58	503	1	437	7.0e-124	437	COG4346	Predicted membrane-bound dolichyl-phosphate-mannose-protein mannosyltransferase	438
650942184	394	46.32	1	394	1	401	2.0e-108	386	COG0303	Molybdopterin biosynthesis enzyme	404
650942185	457	55.85	6	452	15	466	0.0e+00	562	COG4809	Archaeal ADP-dependent phosphofructokinase/glucokinase	466
650942186	333	44.11	32	325	4	271	1.0e-75	276	COG0130	Pseudouridine synthase	271
650942188	210	42.29	15	209	102	298	9.0e-59	219	COG2813	16S RNA G1207 methylase RsmC	300
650942190	148	37.76	7	147	1	121	1.0e-32	132	COG0099	Ribosomal protein S13	121
650942191	182	33.13	6	168	8	159	8.0e-33	133	COG0522	Ribosomal protein S4 and related proteins	205
650942192	137	50	1	134	5	129	1.0e-38	151	COG0100	Ribosomal protein S11	129
650942193	259	25.9	3	248	6	310	4.0e-33	135	COG0202	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	317
650942195	120	66.67	1	120	3	122	3.0e-44	170	COG1727	Ribosomal protein L18E	122
650942196	142	41.86	1	116	15	142	2.0e-28	118	COG0102	Ribosomal protein L13	148
650942197	135	42.65	1	135	3	130	1.0e-34	138	COG0103	Ribosomal protein S9	130
650942198	65	73.02	1	63	1	63	2.0e-24	103	COG1644	DNA-directed RNA polymerase, subunit N (RpoN/RPB10)	63
650942200	57	33.33	1	56	11	67	9.0e-08	48.8	COG1758	DNA-directed RNA polymerase, subunit K/omega	74
650942201	341	29.67	1	340	1	418	2.0e-76	279	COG0148	Enolase	423
650942202	202	35.48	7	201	4	250	6.0e-53	200	COG0052	Ribosomal protein S2	252
650942203	292	48.48	1	290	2	279	8.0e-93	333	COG1355	Predicted dioxygenase	279
650942204	333	45.73	3	328	1	307	2.0e-83	302	COG1577	Mevalonate kinase	307
650942205	258	47.84	2	255	3	251	3.0e-63	235	COG1608	Predicted archaeal kinase	252
650942206	377	38.25	4	360	4	359	2.0e-85	309	COG1304	L-lactate dehydrogenase (FMN-dependent) and related alpha-hydroxy acid dehydrogenases	360
650942207	439	38.48	2	439	9	427	1.0e-110	393	COG0595	Predicted hydrolase of the metallo-beta-lactamase superfamily	555
650942208	341	44.41	6	341	3	322	9.0e-83	300	COG0142	Geranylgeranyl pyrophosphate synthase	322
650942209	277	40.57	1	277	1	279	7.0e-66	244	COG0061	Predicted sugar kinase	281
650942210	320	41.12	1	317	1	331	3.0e-79	289	COG0460	Homoserine dehydrogenase	333
650942214	965	33.95	1	896	2	801	0.0e+00	720	COG0495	Leucyl-tRNA synthetase	814
650942217	209	70.77	15	209	1	195	1.0e-68	252	COG1632	Ribosomal protein L15E	195
650942218	164	68.84	3	140	1	135	1.0e-57	215	COG0105	Nucleoside diphosphate kinase	135
650942219	641	26.88	1	634	7	652	5.0e-94	339	COG1199	Rad3-related DNA helicases	654
650942222	456	47.99	1	444	4	447	0.0e+00	531	COG0160	4-aminobutyrate aminotransferase and related aminotransferases	447
650942223	517	42.23	1	516	1	447	4.0e-126	445	COG1115	Na+/alanine symporter	452
650942226	317	51.08	1	315	6	329	3.0e-73	268	COG0714	MoxR-like ATPases	329
650942227	407	30.77	1	407	1	413	4.0e-59	222	COG1721	Uncharacterized conserved protein (some members contain a von Willebrand factor type A (vWA) domain)	416
650942230	87	43.04	7	84	105	183	2.0e-12	64.1	COG2119	Predicted membrane protein	190
650942231	390	48.72	8	390	2	392	1.0e-119	423	COG0436	Aspartate/tyrosine/aromatic aminotransferase	393
650942232	142	34.51	13	142	16	157	2.0e-15	74.6	COG1617	Uncharacterized conserved protein	158
650942233	63	41.67	4	63	2	61	4.0e-07	46.2	COG3609	Predicted transcriptional regulators containing the CopG/Arc/MetJ DNA-binding domain	89
650942234	408	47.69	31	354	10	326	8.0e-88	317	COG0206	Cell division GTPase	338
650942235	257	39.3	1	256	1	256	2.0e-52	199	COG1192	ATPases involved in chromosome partitioning	259
650942237	138	49.62	2	134	7	139	6.0e-39	153	COG0615	Cytidylyltransferase	140
650942238	172	47.09	1	172	1	161	2.0e-44	171	COG2016	Predicted RNA-binding protein (contains PUA domain)	161
650942239	211	34.82	2	207	14	236	8.0e-46	177	COG0284	Orotidine-5'-phosphate decarboxylase	240
650942240	200	35.21	12	78	7	77	4.0e-03	34.9	COG1321	Mn-dependent transcriptional regulator	154
650942241	350	67.81	1	350	4	354	0.0e+00	528	COG1568	Predicted methyltransferases	354
650942242	245	68.91	1	236	6	241	1.0e-92	333	COG1709	Predicted transcriptional regulator	241
650942243	261	71.09	1	255	1	256	2.0e-106	378	COG1701	Uncharacterized protein conserved in archaea	256
650942245	195	44.06	1	194	3	201	6.0e-47	180	COG1573	Uracil-DNA glycosylase	202
650942247	267	23.19	13	267	12	270	3.0e-17	82.2	COG1082	Sugar phosphate isomerases/epimerases	274
650942249	346	48.74	1	346	2	357	2.0e-104	372	COG0371	Glycerol dehydrogenase and related enzymes	360
650942250	141	50.69	1	140	3	145	3.0e-38	150	COG1860	Uncharacterized protein conserved in archaea	147
650942251	629	38.99	1	629	3	577	0.0e+00	541	COG0018	Arginyl-tRNA synthetase	577
650942252	356	51.11	1	356	1	352	2.0e-103	369	COG1537	Predicted RNA-binding proteins	352
650942253	120	46.22	1	119	1	119	1.0e-32	131	COG1369	RNase P/RNase MRP subunit POP5	124
650942254	300	60.88	5	298	2	284	2.0e-97	349	COG1405	Transcription initiation factor TFIIIB, Brf1 subunit/Transcription initiation factor TFIIB	285
650942255	341	35.57	11	338	1	309	6.0e-53	201	COG0258	5'-3' exonuclease (including N-terminal domain of PolI)	310
650942256	117	30.11	3	95	36	128	6.0e-13	66	COG3431	Predicted membrane protein	142
650942257	326	56.23	3	315	2	266	9.0e-109	386	COG4608	ABC-type oligopeptide transport system, ATPase component	309
650942258	329	57.89	8	329	1	315	3.0e-127	448	COG0444	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	316
650942259	383	41.57	38	368	6	288	2.0e-72	266	COG1173	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	289
650942260	333	43.37	4	333	1	315	8.0e-82	297	COG0601	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	317
650942261	706	23.56	210	692	37	468	2.0e-40	160	COG0747	ABC-type dipeptide transport system, periplasmic component	556
650942262	236	35.25	1	225	6	238	1.0e-53	202	COG0528	Uridylate kinase	238
650942264	102	45.63	1	102	3	104	2.0e-29	120	COG0051	Ribosomal protein S10	104
650942265	428	64.3	1	426	1	428	0.0e+00	618	COG5256	Translation elongation factor EF-1alpha (GTPase)	428
650942266	249	45.67	1	249	2	248	4.0e-57	214	COG0095	Lipoate-protein ligase A	248
650942267	286	43.77	1	280	8	288	5.0e-70	257	COG0053	Predicted Co/Zn/Cd cation transporters	304
650942268	141	34.82	2	112	1	107	3.0e-19	87.5	COG1310	Predicted metal-dependent protease of the PAD1/JAB1 superfamily	134
650942272	250	24	1	249	39	288	3.0e-04	39.5	COG0697	Permeases of the drug/metabolite transporter (DMT) superfamily	292
650942274	66	58.73	3	65	2	64	2.0e-20	90.4	COG2075	Ribosomal protein L24E	66
650942275	71	73.91	2	70	1	69	2.0e-18	83.8	COG2053	Ribosomal protein S28E/S33	69
650942276	123	56.78	5	122	1	116	5.0e-24	103	COG1358	Ribosomal protein HS6-type (S12/L30/L7a)	116
650942277	198	30.33	8	196	13	223	2.0e-11	62.8	COG0705	Uncharacterized membrane protein (homolog of Drosophila rhomboid)	228
650942278	234	46.23	24	233	3	211	8.0e-69	253	COG0177	Predicted EndoIII-related endonuclease	211
650942280	148	44.06	1	141	5	147	2.0e-27	115	COG1522	Transcriptional regulators	154
650942281	443	51.04	1	428	16	447	0.0e+00	501	COG0160	4-aminobutyrate aminotransferase and related aminotransferases	447
650942282	151	33.33	1	134	1	138	2.0e-12	65.2	COG1695	Predicted transcriptional regulators	138
650942283	328	46.25	1	306	2	293	1.0e-84	306	COG1131	ABC-type multidrug transport system, ATPase component	293
650942284	255	28.88	25	252	51	282	2.0e-11	63	COG0842	ABC-type multidrug transport system, permease component	286
650942285	1053	37.5	475	1022	18	509	1.0e-129	458	COG0532	Translation initiation factor 2 (IF-2; GTPase)	509
650942288	83	25	3	82	26	105	1.0e-03	35.3	COG1846	Transcriptional regulators	126
650942290	129	67.69	1	129	4	133	7.0e-35	139	COG1710	Uncharacterized protein conserved in archaea	139
650942291	415	58.6	2	415	1	470	1.0e-113	403	COG1771	Uncharacterized protein conserved in archaea	471
650942292	382	48.9	17	379	8	356	2.0e-120	425	COG1697	DNA topoisomerase VI, subunit A	356
