gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
650941953	288	1	288	PIRSF	PIRSF006816	IPR012165	Cytochrome-c3 hydrogenase, gamma subunit	GO:0050660|GO:0006221|GO:0051537
650941953	288	4	103	ProSiteProfiles	PS51384	IPR017927	Ferredoxin reductase-type FAD-binding domain	GO:0055114|GO:0016491
650941953	288	2	103	SUPERFAMILY	SSF63380	IPR017938	Riboflavin synthase-like beta-barrel	GO:0016491|GO:0055114
650941953	288	245	280	Pfam	PF10418	IPR019480	Dihydroorotate dehydrogenase, electron transfer subunit, iron-sulphur cluster binding domain	
650941953	288	250	279	Gene3D	G3DSA:2.10.240.10	IPR019480	Dihydroorotate dehydrogenase, electron transfer subunit, iron-sulphur cluster binding domain	
650941953	288	7	100	Gene3D	G3DSA:2.40.30.10			
650941953	288	7	246	PANTHER	PTHR19370			
650941953	288	7	246	PANTHER	PTHR19370:SF27			
650941953	288	96	280	SUPERFAMILY	SSF52343			
650941953	288	101	249	Gene3D	G3DSA:3.40.50.80			
650941954	245	2	168	Gene3D	G3DSA:3.40.50.700	IPR006137	NADH:ubiquinone oxidoreductase-like, 20kDa subunit	GO:0055114|GO:0048038|GO:0051539|GO:0008137
650941954	245	15	150	Pfam	PF01058	IPR006137	NADH:ubiquinone oxidoreductase-like, 20kDa subunit	GO:0055114|GO:0048038|GO:0051539|GO:0008137
650941954	245	3	215	SUPERFAMILY	SSF56770			
650941955	414	40	120	Pfam	PF00374	IPR001501	Nickel-dependent hydrogenase, large subunit	GO:0016151
650941955	414	228	410	Pfam	PF00374	IPR001501	Nickel-dependent hydrogenase, large subunit	GO:0016151
650941955	414	401	410	ProSitePatterns	PS00508	IPR018194	Nickel-dependent hydrogenase, large subunit, nickel binding site	GO:0016151|GO:0055114|GO:0008901
650941955	414	1	410	SUPERFAMILY	SSF56762			
650941955	414	2	410	Gene3D	G3DSA:1.10.645.10			
650941955	414	2	412	PANTHER	PTHR11993			
650941955	414	2	412	PANTHER	PTHR11993:SF9			
650941956	154	5	17	PRINTS	PR00446	IPR000671	Peptidase A31, hydrogen uptake protein	GO:0008233|GO:0008047
650941956	154	6	147	TIGRFAM	TIGR00072	IPR000671	Peptidase A31, hydrogen uptake protein	GO:0008233|GO:0008047
650941956	154	17	28	PRINTS	PR00446	IPR000671	Peptidase A31, hydrogen uptake protein	GO:0008233|GO:0008047
650941956	154	30	147	Pfam	PF01750	IPR000671	Peptidase A31, hydrogen uptake protein	GO:0008233|GO:0008047
650941956	154	53	63	PRINTS	PR00446	IPR000671	Peptidase A31, hydrogen uptake protein	GO:0008233|GO:0008047
650941956	154	65	81	PRINTS	PR00446	IPR000671	Peptidase A31, hydrogen uptake protein	GO:0008233|GO:0008047
650941956	154	4	150	Gene3D	G3DSA:3.40.50.1450	IPR023430	Peptidase HybD-like domain	
650941956	154	4	150	SUPERFAMILY	SSF53163	IPR023430	Peptidase HybD-like domain	
650941958	195	7	189	Pfam	PF03956	IPR005642	Protein of unknown function DUF340, prokaryotic membrane	
650941959	421	129	419	SUPERFAMILY	SSF51649	IPR000685	Ribulose bisphosphate carboxylase, large subunit, C-terminal	GO:0000287|GO:0015977|GO:0009536|GO:0016984
650941959	421	130	417	Gene3D	G3DSA:3.20.20.110	IPR000685	Ribulose bisphosphate carboxylase, large subunit, C-terminal	GO:0000287|GO:0015977|GO:0009536|GO:0016984
650941959	421	136	415	Pfam	PF00016	IPR000685	Ribulose bisphosphate carboxylase, large subunit, C-terminal	GO:0000287|GO:0015977|GO:0009536|GO:0016984
650941959	421	5	129	SUPERFAMILY	SSF54966	IPR017443	Ribulose bisphosphate carboxylase, large subunit, ferrodoxin-like N-terminal	GO:0015977|GO:0016984
650941959	421	6	129	Gene3D	G3DSA:3.30.70.150	IPR017443	Ribulose bisphosphate carboxylase, large subunit, ferrodoxin-like N-terminal	GO:0015977|GO:0016984
650941959	421	8	127	Pfam	PF02788	IPR017444	Ribulose bisphosphate carboxylase, large subunit, N-terminal	GO:0000287|GO:0016984|GO:0015977
650941959	421	8	416	Hamap	MF_01133	IPR017712	Ribulose bisphosphate carboxylase, type III	GO:0016984
650941959	421	9	415	TIGRFAM	TIGR03326	IPR017712	Ribulose bisphosphate carboxylase, type III	GO:0016984
650941959	421	90	415	PANTHER	PTHR23321			
650941959	421	90	415	PANTHER	PTHR23321:SF19			
650941961	385	1	377	PANTHER	PTHR14741			
650941961	385	1	377	PANTHER	PTHR14741:SF25			
650941961	385	40	159	SUPERFAMILY	SSF53335			
650941961	385	61	159	Gene3D	G3DSA:3.40.50.150			
650941961	385	85	154	Pfam	PF12847			
650941961	385	281	299	Gene3D	G3DSA:3.40.50.150			
650941962	426	250	348	Pfam	PF01066	IPR000462	CDP-alcohol phosphatidyltransferase	GO:0016020|GO:0008654|GO:0016780
650941962	426	291	313	ProSitePatterns	PS00379	IPR000462	CDP-alcohol phosphatidyltransferase	GO:0016020|GO:0008654|GO:0016780
650941962	426	3	209	Pfam	PF12804	IPR025877	MobA-like NTP transferase domain	
650941962	426	1	217	Gene3D	G3DSA:3.90.550.10			
650941962	426	1	217	SUPERFAMILY	SSF53448			
650941962	426	1	418	PANTHER	PTHR22572			
650941962	426	1	418	PANTHER	PTHR22572:SF33			
650941963	406	1	403	PIRSF	PIRSF000724	IPR001576	Phosphoglycerate kinase	GO:0004618|GO:0006096
650941963	406	2	399	SUPERFAMILY	SSF53748	IPR001576	Phosphoglycerate kinase	GO:0004618|GO:0006096
650941963	406	3	400	Hamap	MF_00145	IPR001576	Phosphoglycerate kinase	GO:0004618|GO:0006096
650941963	406	4	390	Pfam	PF00162	IPR001576	Phosphoglycerate kinase	GO:0004618|GO:0006096
650941963	406	4	398	PANTHER	PTHR11406	IPR001576	Phosphoglycerate kinase	GO:0004618|GO:0006096
650941963	406	8	24	PRINTS	PR00477	IPR001576	Phosphoglycerate kinase	GO:0004618|GO:0006096
650941963	406	29	51	PRINTS	PR00477	IPR001576	Phosphoglycerate kinase	GO:0004618|GO:0006096
650941963	406	105	120	PRINTS	PR00477	IPR001576	Phosphoglycerate kinase	GO:0004618|GO:0006096
650941963	406	140	162	PRINTS	PR00477	IPR001576	Phosphoglycerate kinase	GO:0004618|GO:0006096
650941963	406	170	192	PRINTS	PR00477	IPR001576	Phosphoglycerate kinase	GO:0004618|GO:0006096
650941963	406	193	212	PRINTS	PR00477	IPR001576	Phosphoglycerate kinase	GO:0004618|GO:0006096
650941963	406	321	346	PRINTS	PR00477	IPR001576	Phosphoglycerate kinase	GO:0004618|GO:0006096
650941963	406	354	365	PRINTS	PR00477	IPR001576	Phosphoglycerate kinase	GO:0004618|GO:0006096
650941963	406	376	393	PRINTS	PR00477	IPR001576	Phosphoglycerate kinase	GO:0004618|GO:0006096
650941963	406	3	178	Gene3D	G3DSA:3.40.50.1260	IPR015824	Phosphoglycerate kinase, N-terminal	GO:0004618|GO:0006096
650941963	406	179	390	Gene3D	G3DSA:3.40.50.1270	IPR015901	Phosphoglycerate kinase, C-terminal	GO:0006096|GO:0004618
650941963	406	13	23	ProSitePatterns	PS00111	IPR015911	Phosphoglycerate kinase, conserved site	GO:0006096|GO:0004618
650941965	836	14	97	Pfam	PF02359	IPR003338	CDC48, N-terminal subdomain	
650941965	836	14	98	SMART	SM01073	IPR003338	CDC48, N-terminal subdomain	
650941965	836	243	379	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0017111|GO:0000166
650941965	836	578	715	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0017111|GO:0000166
650941965	836	247	376	Pfam	PF00004	IPR003959	ATPase, AAA-type, core	GO:0005524
650941965	836	582	712	Pfam	PF00004	IPR003959	ATPase, AAA-type, core	GO:0005524
650941965	836	347	365	ProSitePatterns	PS00674	IPR003960	ATPase, AAA-type, conserved site	GO:0005524
650941965	836	683	701	ProSitePatterns	PS00674	IPR003960	ATPase, AAA-type, conserved site	GO:0005524
650941965	836	116	199	SMART	SM01072	IPR004201	CDC48, domain 2	
650941965	836	119	199	Pfam	PF02933	IPR004201	CDC48, domain 2	
650941965	836	7	830	PANTHER	PTHR23077:SF18	IPR005938	ATPase, AAA-type, CDC48	GO:0016787
650941965	836	13	824	TIGRFAM	TIGR01243	IPR005938	ATPase, AAA-type, CDC48	GO:0016787
650941965	836	10	97	SUPERFAMILY	SSF50692	IPR009010	Aspartate decarboxylase-like fold	
650941965	836	10	98	Gene3D	G3DSA:2.40.40.20	IPR009010	Aspartate decarboxylase-like fold	
650941965	836	7	830	PANTHER	PTHR23077			
650941965	836	98	212	SUPERFAMILY	SSF54585			
650941965	836	186	386	Gene3D	G3DSA:3.40.50.300			
650941965	836	205	399	SUPERFAMILY	SSF52540			
650941965	836	387	401	Gene3D	G3DSA:1.10.8.60			
650941965	836	428	429	Gene3D	G3DSA:3.40.50.300			
650941965	836	459	530	SUPERFAMILY	SSF52540			
650941965	836	461	471	Gene3D	G3DSA:3.40.50.300			
650941965	836	472	527	Gene3D	G3DSA:1.10.8.60			
650941965	836	540	818	SUPERFAMILY	SSF52540			
650941965	836	544	814	Gene3D	G3DSA:3.40.50.300			
650941966	413	18	404	TIGRFAM	TIGR00479	IPR001566	23S rRNA methyltransferase/RumA	GO:0006396|GO:0008173|GO:0003723
650941966	413	249	411	Pfam	PF05958	IPR010280	(Uracil-5)-methyltransferase	GO:0006396|GO:0008173
650941966	413	394	404	ProSitePatterns	PS01231	IPR010280	(Uracil-5)-methyltransferase	GO:0006396|GO:0008173
650941966	413	24	413	PANTHER	PTHR11061			
650941966	413	57	411	SUPERFAMILY	SSF53335			
650941966	413	240	408	Gene3D	G3DSA:3.40.50.150			
650941967	239	11	222	Pfam	PF01902	IPR002761	Domain of unknown function DUF71, ATP-binding domain	
650941967	239	11	229	TIGRFAM	TIGR00290	IPR002761	Domain of unknown function DUF71, ATP-binding domain	
650941967	239	11	222	TIGRFAM	TIGR00289	IPR005237	Conserved hypothetical protein CHP00289	
650941967	239	10	140	Gene3D	G3DSA:3.40.50.620	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold	
650941967	239	14	227	TIGRFAM	TIGR03679	IPR022427	Conserved hypothetical protein CHP03679, ATP-binding	
650941967	239	11	228	SUPERFAMILY	SSF52402			
650941967	239	12	235	PANTHER	PTHR12196			
650941967	239	78	99	Coils	Coil			
650941967	239	141	235	Gene3D	G3DSA:3.90.1490.10			
650941968	64	18	41	Pfam	PF00096	IPR007087	Zinc finger, C2H2	GO:0005622|GO:0008270
650941968	64	18	41	ProSiteProfiles	PS50157	IPR007087	Zinc finger, C2H2	GO:0005622|GO:0008270
650941968	64	20	41	ProSitePatterns	PS00028	IPR007087	Zinc finger, C2H2	GO:0005622|GO:0008270
650941968	64	12	38	Gene3D	G3DSA:3.30.160.60	IPR013087	Zinc finger C2H2-type/integrase DNA-binding domain	GO:0003676
650941968	64	18	41	SMART	SM00355	IPR015880	Zinc finger, C2H2-like	GO:0005622|GO:0008270
650941968	64	13	42	SUPERFAMILY	SSF57667			
650941970	252	172	223	Pfam	PF00294	IPR011611	PfkB	
650941970	252	1	241	SUPERFAMILY	SSF53613			
650941970	252	1	247	Gene3D	G3DSA:3.40.1190.20			
650941971	177	36	164	Gene3D	G3DSA:3.90.79.10	IPR000086	NUDIX hydrolase domain	GO:0016787
650941971	177	39	164	ProSiteProfiles	PS51462	IPR000086	NUDIX hydrolase domain	GO:0016787
650941971	177	42	162	Pfam	PF00293	IPR000086	NUDIX hydrolase domain	GO:0016787
650941971	177	36	166	SUPERFAMILY	SSF55811	IPR015797	NUDIX hydrolase domain-like	GO:0016787
650941971	177	73	94	ProSitePatterns	PS00893	IPR020084	NUDIX hydrolase, conserved site	GO:0016787
650941971	177	68	82	PRINTS	PR00502	IPR020476	NUDIX hydrolase	
650941971	177	82	97	PRINTS	PR00502	IPR020476	NUDIX hydrolase	
650941971	177	42	171	PANTHER	PTHR22769			
650941971	177	42	171	PANTHER	PTHR22769:SF0			
650941972	116	3	116	Gene3D	G3DSA:3.40.1230.10	IPR007523	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3	
650941972	116	3	116	SUPERFAMILY	SSF64076	IPR007523	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3	
650941972	116	4	113	Pfam	PF04430	IPR007523	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3	
650941973	481	1	480	PIRSF	PIRSF018875	IPR018646	Protein of unknown function DUF2074, permease	
650941973	481	37	475	Pfam	PF09847	IPR018646	Protein of unknown function DUF2074, permease	
650941974	253	2	232	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
650941974	253	41	161	Pfam	PF00005	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
650941974	253	26	209	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0017111|GO:0000166
650941974	253	1	221	PANTHER	PTHR24220			
650941974	253	1	221	SUPERFAMILY	SSF52540			
650941974	253	1	222	Gene3D	G3DSA:3.40.50.300			
650941975	374	4	374	PIRSF	PIRSF015647	IPR002803	Fructose-1,6-bisphosphatase, class V	
650941975	374	5	373	Pfam	PF01950	IPR002803	Fructose-1,6-bisphosphatase, class V	
650941975	374	6	372	SUPERFAMILY	SSF111249	IPR002803	Fructose-1,6-bisphosphatase, class V	
650941976	450	188	448	Pfam	PF01189	IPR001678	Bacterial Fmu (Sun)/eukaryotic nucleolar NOL1/Nop2p	
650941976	450	8	163	Gene3D	G3DSA:1.10.940.10	IPR006027	NusB/RsmB/TIM44	GO:0006355|GO:0003723
650941976	450	9	163	SUPERFAMILY	SSF48013	IPR006027	NusB/RsmB/TIM44	GO:0006355|GO:0003723
650941976	450	10	134	Pfam	PF01029	IPR006027	NusB/RsmB/TIM44	GO:0006355|GO:0003723
650941976	450	191	449	TIGRFAM	TIGR00446	IPR011023	Nop2p	GO:0003723|GO:0006364|GO:0008757
650941976	450	237	251	PRINTS	PR02008	IPR023267	RNA (C5-cytosine) methyltransferase	
650941976	450	266	276	PRINTS	PR02008	IPR023267	RNA (C5-cytosine) methyltransferase	
650941976	450	331	343	PRINTS	PR02008	IPR023267	RNA (C5-cytosine) methyltransferase	
650941976	450	381	397	PRINTS	PR02008	IPR023267	RNA (C5-cytosine) methyltransferase	
650941976	450	432	449	PRINTS	PR02008	IPR023267	RNA (C5-cytosine) methyltransferase	
650941976	450	49	449	PANTHER	PTHR22807			
650941976	450	148	449	SUPERFAMILY	SSF53335			
650941976	450	191	243	Gene3D	G3DSA:3.30.70.1170			
650941976	450	246	449	Gene3D	G3DSA:3.40.50.150			
650941977	209	15	175	SMART	SM00709	IPR004457	Zinc finger, ZPR1-type	GO:0008270
650941977	209	16	173	Pfam	PF03367	IPR004457	Zinc finger, ZPR1-type	GO:0008270
650941977	209	16	197	TIGRFAM	TIGR00310	IPR004457	Zinc finger, ZPR1-type	GO:0008270
650941977	209	17	182	TIGRFAM	TIGR00340	IPR004470	Zinc finger, ZPR1-type, subgroup	GO:0008270
650941977	209	3	176	PANTHER	PTHR10876			
650941977	209	3	176	PANTHER	PTHR10876:SF0			
650941979	322	10	315	PANTHER	PTHR11618	IPR000812	Transcription factor TFIIB	GO:0006352|GO:0006355|GO:0008270
650941979	322	23	43	PRINTS	PR00685	IPR000812	Transcription factor TFIIB	GO:0006352|GO:0006355|GO:0008270
650941979	322	45	58	PRINTS	PR00685	IPR000812	Transcription factor TFIIB	GO:0006352|GO:0006355|GO:0008270
650941979	322	58	79	PRINTS	PR00685	IPR000812	Transcription factor TFIIB	GO:0006352|GO:0006355|GO:0008270
650941979	322	160	179	PRINTS	PR00685	IPR000812	Transcription factor TFIIB	GO:0006352|GO:0006355|GO:0008270
650941979	322	186	201	PRINTS	PR00685	IPR000812	Transcription factor TFIIB	GO:0006352|GO:0006355|GO:0008270
650941979	322	215	233	PRINTS	PR00685	IPR000812	Transcription factor TFIIB	GO:0006352|GO:0006355|GO:0008270
650941979	322	249	265	PRINTS	PR00685	IPR000812	Transcription factor TFIIB	GO:0006352|GO:0006355|GO:0008270
650941979	322	281	295	PRINTS	PR00685	IPR000812	Transcription factor TFIIB	GO:0006352|GO:0006355|GO:0008270
650941979	322	7	38	ProSiteProfiles	PS51134	IPR013137	Zinc finger, TFIIB-type	GO:0008270|GO:0006355
650941979	322	10	50	Pfam	PF08271	IPR013137	Zinc finger, TFIIB-type	GO:0008270|GO:0006355
650941979	322	121	190	Pfam	PF00382	IPR013150	Transcription factor TFIIB, cyclin-related	GO:0003743|GO:0006413
650941979	322	216	286	Pfam	PF00382	IPR013150	Transcription factor TFIIB, cyclin-related	GO:0003743|GO:0006413
650941979	322	107	204	Gene3D	G3DSA:1.10.472.10	IPR013763	Cyclin-like	
650941979	322	117	204	SUPERFAMILY	SSF47954	IPR013763	Cyclin-like	
650941979	322	118	199	SMART	SM00385	IPR013763	Cyclin-like	
650941979	322	209	303	Gene3D	G3DSA:1.10.472.10	IPR013763	Cyclin-like	
650941979	322	210	307	SUPERFAMILY	SSF47954	IPR013763	Cyclin-like	
650941979	322	214	295	SMART	SM00385	IPR013763	Cyclin-like	
650941979	322	5	301	Hamap	MF_00383	IPR023484	Transcription initiation factor TFIIB, archaea	
650941979	322	152	167	ProSitePatterns	PS00782	IPR023486	Transcription factor TFIIB, conserved site	
650941979	322	248	263	ProSitePatterns	PS00782	IPR023486	Transcription factor TFIIB, conserved site	
650941979	322	3	54	Gene3D	G3DSA:2.20.25.10			
650941979	322	6	54	SUPERFAMILY	SSF57783			
650941979	322	106	127	Coils	Coil			
650941980	488	134	162	Coils	Coil			
650941980	488	365	393	Coils	Coil			
650941981	543	348	498	Pfam	PF04411	IPR007505	Protein of unknown function DUF524	
650941981	543	62	324	Pfam	PF09823	IPR018633	Domain of unknown function DUF2357	
650941982	643	257	436	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0017111|GO:0000166
650941982	643	99	120	Coils	Coil			
650941982	643	246	437	Gene3D	G3DSA:3.40.50.300			
650941982	643	246	484	SUPERFAMILY	SSF52540			
650941990	405	27	266	Pfam	PF01385	IPR001959	Transposase, probable, IS891/IS1136/IS1341	
650941990	405	236	313	TIGRFAM	TIGR01766	IPR010095	Transposase IS605, OrfB, C-terminal	
650941990	405	286	355	Pfam	PF07282	IPR010095	Transposase IS605, OrfB, C-terminal	
650941991	101	2	91	Pfam	PF01797	IPR002686	Transposase IS200-like	GO:0003677|GO:0004803|GO:0006313
650941991	101	2	91	SUPERFAMILY	SSF143422	IPR002686	Transposase IS200-like	GO:0003677|GO:0004803|GO:0006313
650941991	101	2	93	Gene3D	G3DSA:3.30.70.1290	IPR002686	Transposase IS200-like	GO:0003677|GO:0004803|GO:0006313
650941992	350	10	349	TIGRFAM	TIGR00748	IPR004656	Putative condensing enzyme FabH-related	
650941992	350	10	350	Hamap	MF_01409	IPR004656	Putative condensing enzyme FabH-related	
650941992	350	223	303	Pfam	PF08541	IPR013747	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C-terminal	GO:0008610|GO:0016747
650941992	350	110	171	Pfam	PF08545	IPR013751	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III	GO:0006633|GO:0004315
650941992	350	5	162	Gene3D	G3DSA:3.40.47.10	IPR016038	Thiolase-like, subgroup	GO:0008152|GO:0003824
650941992	350	163	303	Gene3D	G3DSA:3.40.47.10	IPR016038	Thiolase-like, subgroup	GO:0008152|GO:0003824
650941992	350	10	169	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0008152|GO:0003824
650941992	350	175	348	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0008152|GO:0003824
650941992	350	1	350	PANTHER	PTHR11877			
650941992	350	1	350	PANTHER	PTHR11877:SF2			
650941993	385	1	383	PIRSF	PIRSF000429	IPR002155	Thiolase	GO:0016747|GO:0008152
650941993	385	5	378	PANTHER	PTHR18919	IPR002155	Thiolase	GO:0016747|GO:0008152
650941993	385	3	116	Gene3D	G3DSA:3.40.47.10	IPR016038	Thiolase-like, subgroup	GO:0008152|GO:0003824
650941993	385	158	229	Gene3D	G3DSA:3.40.47.10	IPR016038	Thiolase-like, subgroup	GO:0008152|GO:0003824
650941993	385	258	355	Gene3D	G3DSA:3.40.47.10	IPR016038	Thiolase-like, subgroup	GO:0008152|GO:0003824
650941993	385	3	228	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0008152|GO:0003824
650941993	385	232	383	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0008152|GO:0003824
650941993	385	10	119	Pfam	PF00108	IPR020616	Thiolase, N-terminal	GO:0016747|GO:0008152
650941993	385	260	374	Pfam	PF02803	IPR020617	Thiolase, C-terminal	GO:0008152|GO:0016747
650941993	385	5	378	PANTHER	PTHR18919:SF8			
650941994	134	50	112	Pfam	PF01796	IPR002878	Domain of unknown function DUF35, OB-fold, C-terminal	
650941994	134	7	116	SUPERFAMILY	SSF50249	IPR016027	Nucleic acid-binding, OB-fold-like	
650941994	134	12	47	Pfam	PF12172	IPR022002	Domain of unknown function DUF35, rubredoxin-like zinc ribbon domain, N-terminal	
650941995	560	321	548	Pfam	PF14307			
650941998	637	117	318	Pfam	PF00493	IPR001208	Mini-chromosome maintenance, DNA-dependent ATPase	GO:0006260|GO:0005524|GO:0003677
650941998	637	468	628	SMART	SM00327	IPR002035	von Willebrand factor, type A	GO:0005515
650941998	637	470	606	ProSiteProfiles	PS50234	IPR002035	von Willebrand factor, type A	GO:0005515
650941998	637	33	228	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0017111|GO:0000166
650941998	637	4	611	PANTHER	PTHR32374			
650941998	637	4	611	PANTHER	PTHR32374:SF0			
650941998	637	10	210	Gene3D	G3DSA:3.40.50.300			
650941998	637	10	330	SUPERFAMILY	SSF52540			
650941998	637	238	259	Coils	Coil			
650941998	637	258	332	Gene3D	G3DSA:1.10.8.80			
650941998	637	471	610	SUPERFAMILY	SSF53300			
650941998	637	471	612	Pfam	PF13519			
650941998	637	472	606	Gene3D	G3DSA:3.40.50.410			
650941998	637	585	606	Coils	Coil			
650941999	1252	91	1197	Pfam	PF02514	IPR003672	CobN/magnesium chelatase	GO:0009058
650941999	1252	75	1205	TIGRFAM	TIGR02257	IPR011953	Cobaltochelatase, CobN subunit	
650941999	1252	76	1227	PANTHER	PTHR31098			
650941999	1252	76	1227	PANTHER	PTHR31098:SF0			
650942000	314	16	113	Pfam	PF07670	IPR011642	Nucleoside recognition Gate	GO:0001882
650942001	256	2	237	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
650942001	256	40	165	Pfam	PF00005	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
650942001	256	25	214	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0017111|GO:0000166
650942001	256	137	151	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0016887|GO:0005524
650942001	256	1	227	SUPERFAMILY	SSF52540			
650942001	256	1	231	Gene3D	G3DSA:3.40.50.300			
650942001	256	1	243	PANTHER	PTHR24220			
650942001	256	1	243	PANTHER	PTHR24220:SF73			
650942002	348	14	341	Pfam	PF01032	IPR000522	ABC transporter, permease protein	GO:0005215|GO:0016020
650942002	348	1	347	PANTHER	PTHR30472			
650942002	348	1	347	PANTHER	PTHR30472:SF4			
650942002	348	3	34	SUPERFAMILY	SSF81345			
650942002	348	3	343	Gene3D	G3DSA:1.10.3470.10			
650942002	348	66	341	SUPERFAMILY	SSF81345			
650942003	655	26	301	ProSiteProfiles	PS50983	IPR002491	ABC transporter periplasmic binding domain	GO:0005488
650942003	655	27	273	Pfam	PF01497	IPR002491	ABC transporter periplasmic binding domain	GO:0005488
650942003	655	343	635	ProSiteProfiles	PS50983	IPR002491	ABC transporter periplasmic binding domain	GO:0005488
650942003	655	344	603	Pfam	PF01497	IPR002491	ABC transporter periplasmic binding domain	GO:0005488
650942003	655	3	303	PANTHER	PTHR30535			
650942003	655	11	322	SUPERFAMILY	SSF53807			
650942003	655	23	144	Gene3D	G3DSA:3.40.50.1980			
650942003	655	145	305	Gene3D	G3DSA:3.40.50.1980			
650942003	655	325	636	SUPERFAMILY	SSF53807			
650942003	655	341	471	Gene3D	G3DSA:3.40.50.1980			
650942003	655	472	640	Gene3D	G3DSA:3.40.50.1980			
650942004	366	4	236	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
650942004	366	45	163	Pfam	PF00005	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
