gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
650942090	210	3	188	1.1e-29	90.8	TIGR01009	ribosomal protein S3, bacterial type
650942090	210	3	197	5.7e-98	313.4	TIGR01008	ribosomal protein S3, eukaryotic/archaeal type
650942091	68	5	61	2.3e-24	71.5	TIGR00012	ribosomal protein L29
650942092	98	2	97	1.3e-39	120.6	TIGR01158	translation initation factor SUI1, putative, prokaryotic
650942094	114	4	105	7.9e-53	163	TIGR03630	archaeal ribosomal protein S17P
650942095	141	10	141	1.6e-65	205	TIGR03673	50S ribosomal protein L14P
650942096	121	5	120	9.0e-65	202.5	TIGR01080	ribosomal protein L24p/L26e, archaeal/eukaryotic
650942101	184	8	177	6.5e-84	266.1	TIGR03653	archaeal ribosomal protein L6P
650942105	236	9	223	1.6e-111	356.8	TIGR01020	ribosomal protein S5(archaeal type)/S2(eukaryote cytosolic type)
650942106	155	4	155	5.4e-71	223.8	TIGR01309	50S ribosomal protein L30P, archaeal
650942108	468	27	459	1.3e-94	303.3	TIGR00967	preprotein translocase, SecY subunit
650942116	201	1	198	3.4e-35	107.6	TIGR00372	CRISPR-associated protein Cas4
650942117	164	1	157	4.8e-37	113.6	TIGR00040	phosphoesterase, MJ0936 family
650942121	221	43	190	3.9e-11	30.4	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
650942121	221	69	184	1.4e-11	32.1	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
650942144	199	16	194	3.4e-57	180.1	TIGR00537	HemK-related putative methylase
650942144	199	3	186	5.6e-27	81.5	TIGR00536	HemK family putative methylases
650942147	411	7	410	0.0e+00	701.1	TIGR03680	translation initiation factor 2 subunit gamma
650942147	411	9	197	9.1e-20	58.1	TIGR00231	small GTP-binding protein domain
650942148	326	15	315	0.0e+00	430.6	TIGR03972	wyosine biosynthesis protein TYW1
650942155	444	4	391	0.0e+00	479.6	TIGR04013	B12-binding domain/radical SAM domain protein, MJ_1487 family
650942160	205	1	194	5.2e-61	191.8	TIGR00041	thymidylate kinase
650942168	239	1	221	4.9e-96	309	TIGR02253	HAD superfamily (subfamily IA) hydrolase, TIGR02253
650942168	239	80	197	1.3e-16	49.3	TIGR01662	HAD-superfamily hydrolase, subfamily IIIA
650942168	239	84	194	3.1e-15	45	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
650942168	239	87	188	5.7e-18	54.1	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
650942173	182	3	180	1.2e-28	86.1	TIGR02175	2-oxoacid:acceptor oxidoreductase, gamma subunit, pyruvate/2-ketoisovalerate family
650942182	221	3	206	2.2e-82	262.1	TIGR00729	ribonuclease H, mammalian HI/archaeal HII subfamily
650942184	394	180	311	2.0e-23	69.1	TIGR00177	molybdenum cofactor synthesis domain
650942185	457	9	452	0.0e+00	720	TIGR02045	ADP-specific phosphofructokinase
650942186	333	13	333	0.0e+00	455	TIGR00425	rRNA pseudouridine synthase, putative
650942186	333	222	324	2.1e-14	41.4	TIGR00451	uncharacterized domain 2
650942186	333	44	155	1.4e-23	71.2	TIGR00431	tRNA pseudouridine 55 synthase
650942190	148	3	147	3.5e-68	214.5	TIGR03629	archaeal ribosomal protein S13P
650942191	182	1	161	7.0e-81	256	TIGR01018	ribosomal protein S4(archaeal type)/S9(eukaryote cytosolic type)
650942192	137	13	129	3.2e-71	223.5	TIGR03628	archaeal ribosomal protein S11P
650942196	142	2	142	1.3e-69	219.1	TIGR01077	ribosomal protein L13, archaeal/eukaryotic
650942197	135	3	135	1.4e-65	205.7	TIGR03627	archaeal ribosomal protein S9P
650942202	202	4	199	5.4e-105	336.1	TIGR01012	ribosomal protein Sa(cytosolic)/S2(archaeal)
650942204	333	7	297	9.5e-88	281.2	TIGR00549	mevalonate kinase
650942206	377	12	353	0.0e+00	438.5	TIGR02151	isopentenyl-diphosphate delta-isomerase, type 2
650942207	439	2	439	0.0e+00	561.2	TIGR00649	conserved hypothetical protein
650942214	965	7	965	0.0e+00	1208	TIGR00395	leucyl-tRNA synthetase, archaeal and cytosolic family
650942219	641	1	630	0.0e+00	520.7	TIGR00604	DNA repair helicase (rad3)
650942222	456	20	442	3.9e-110	354.2	TIGR00700	4-aminobutyrate aminotransferase, prokaryotic type
650942223	517	200	512	7.6e-95	304.2	TIGR00835	amino acid carrier protein
650942234	408	18	371	2.3e-111	358.5	TIGR00065	cell division protein FtsZ
650942237	138	1	64	2.4e-22	65.2	TIGR00125	cytidyltransferase-related domain
650942238	172	52	164	1.7e-33	102.2	TIGR00451	uncharacterized domain 2
650942238	172	6	169	1.3e-56	177.8	TIGR03684	arCOG04150 universal archaeal PUA-domain protein
650942239	211	2	202	1.6e-55	174.2	TIGR01740	orotidine 5'-phosphate decarboxylase, subfamily 1
650942245	195	18	194	1.1e-80	255.4	TIGR00758	uracil-DNA glycosylase, family 4
650942251	629	3	365	3.2e-80	256	TIGR00456	arginyl-tRNA synthetase
650942252	356	1	355	1.4e-109	352.6	TIGR00111	putative translation factor pelota
650942255	341	1	338	0.0e+00	514	TIGR03674	flap structure-specific endonuclease
650942257	326	230	322	1.3e-30	91.6	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
650942258	329	242	328	1.1e-35	107.8	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
650942262	236	3	224	2.5e-92	294.5	TIGR02076	uridylate kinase, putative
650942264	102	2	100	1.8e-56	174.9	TIGR01046	ribosomal protein S10(archaeal)/S20(eukaryotic)
650942265	428	1	426	3.9e-83	266.9	TIGR00485	translation elongation factor TU
650942265	428	1	428	0.0e+00	701	TIGR00483	translation elongation factor EF-1 alpha
650942265	428	5	195	1.8e-20	61	TIGR00231	small GTP-binding protein domain
650942266	249	4	249	3.2e-45	140.6	TIGR00545	lipoyltransferase and lipoate-protein ligase
650942267	286	4	284	2.7e-83	265.5	TIGR01297	cation diffusion facilitator family transporter
650942276	123	6	122	4.0e-61	190.4	TIGR03677	50S ribosomal protein L7Ae
650942278	234	24	216	1.9e-62	196.4	TIGR01083	endonuclease III
650942281	443	14	426	2.7e-103	331.7	TIGR00700	4-aminobutyrate aminotransferase, prokaryotic type
650942283	328	11	305	1.1e-125	404.9	TIGR01188	daunorubicin resistance ABC transporter ATP-binding subunit
650942284	255	10	249	1.0e-120	387.8	TIGR01247	daunorubicin resistance ABC transporter membrane protein
650942285	1053	20	110	4.2e-17	51.1	TIGR01445	intein N-terminal splicing region
650942285	1053	3	1052	0.0e+00	803.6	TIGR00491	translation initiation factor aIF-2/yIF-2
650942285	1053	455	476	7.7e-11	30.2	TIGR01443	intein C-terminal splicing region
650942285	1053	475	626	1.2e-15	45.7	TIGR00231	small GTP-binding protein domain
650942286	62	1	62	4.9e-20	57.6	TIGR04140	TIGR04140 family protein
650942293	563	9	533	0.0e+00	790.3	TIGR01052	DNA topoisomerase VI, B subunit
650942294	220	38	214	2.9e-74	234.6	TIGR03665	arCOG04150 universal archaeal KH domain protein
650942296	113	4	102	6.1e-37	111.9	TIGR00523	eukaryotic/archaeal initiation factor 1A
650942297	345	102	308	1.4e-73	233	TIGR00706	signal peptide peptidase SppA, 36K type
650942301	567	2	563	0.0e+00	728.4	TIGR00389	glycyl-tRNA synthetase, dimeric type
650942303	230	1	200	2.1e-23	69.3	TIGR00040	phosphoesterase, MJ0936 family
650942304	377	1	364	0.0e+00	459.9	TIGR00236	UDP-N-acetylglucosamine 2-epimerase
650942305	418	1	399	0.0e+00	428.9	TIGR03026	nucleotide sugar dehydrogenase
650942309	588	84	577	0.0e+00	558.3	TIGR00574	DNA ligase I, ATP-dependent (dnl1)
650942313	285	1	263	6.0e-92	293.9	TIGR00222	3-methyl-2-oxobutanoate hydroxymethyltransferase
650942315	313	39	311	8.9e-99	316	TIGR00446	NOL1/NOP2/sun family putative RNA methylase
650942323	277	25	252	4.4e-111	355.9	TIGR03633	proteasome endopeptidase complex, archaeal, alpha subunit
650942324	236	2	232	2.8e-96	307.4	TIGR00291	rRNA metabolism protein, SBDS family
650942326	249	9	238	2.8e-125	402.2	TIGR02065	archaeal exosome-like complex exonuclease 1
650942332	1118	519	1118	0.0e+00	1070.1	TIGR03670	DNA-directed RNA polymerase subunit B
650942333	907	5	894	0.0e+00	1441.6	TIGR02390	DNA-directed RNA polymerase subunit A'
650942334	396	17	385	0.0e+00	509.9	TIGR02389	DNA-directed RNA polymerase, subunit A''
650942336	145	1	145	2.3e-62	195.6	TIGR01952	NusA family KH domain protein, archaeal
650942337	147	9	147	3.9e-87	275.2	TIGR00982	ribosomal protein S23 (S12)
650942338	215	14	215	1.6e-97	310.6	TIGR01028	ribosomal protein S7(archaeal)/S5(eukaryotic)
650942340	118	4	118	1.3e-47	147.1	TIGR00283	peptidyl-tRNA hydrolase
650942341	413	6	413	1.1e-86	277.8	TIGR00094	tRNA pseudouridine synthase, TruD family
650942344	420	2	408	3.7e-117	377.6	TIGR00148	UbiD family decarboxylases
650942345	404	7	390	0.0e+00	499.2	TIGR01213	TIGR01213 family protein
650942348	266	3	266	4.3e-80	254.8	TIGR00162	TIGR00162 family protein
650942349	421	4	376	1.4e-130	422	TIGR00375	TIGR00375 family protein
650942361	438	5	438	0.0e+00	617.3	TIGR00458	aspartyl-tRNA synthetase, archaeal type
650942363	625	20	603	0.0e+00	576.8	TIGR00418	threonyl-tRNA synthetase
650942365	356	14	342	0.0e+00	432.2	TIGR00512	S-methyl-5-thioribose-1-phosphate isomerase
650942365	356	40	342	8.5e-119	383.1	TIGR00524	eIF-2B alpha/beta/delta-related uncharacterized proteins
650942367	226	3	225	7.4e-87	276.6	TIGR00659	TIGR00659 family protein
650942369	129	16	121	9.1e-15	41	TIGR00369	uncharacterized domain 1
650942372	266	1	221	1.6e-57	180.8	TIGR00071	pseudouridylate synthase I
650942377	346	18	326	5.7e-118	380.6	TIGR03682	diphthamide biosynthesis enzyme Dph2
650942377	346	3	314	2.3e-93	300	TIGR00322	diphthamide biosynthesis enzyme Dph1/Dph2 domain
650942379	251	2	251	1.6e-63	200.7	TIGR00486	dinuclear metal center protein, YbgI/SA1388 family
650942380	130	1	127	2.5e-51	159.3	TIGR00307	ribosomal protein S8.e
650942386	470	28	429	7.1e-81	258	TIGR00797	putative efflux protein, MATE family
650942387	455	28	434	5.0e-81	258.5	TIGR00797	putative efflux protein, MATE family
650942392	133	3	132	3.8e-49	152	TIGR00149	secondary thiamine-phosphate synthase enzyme
650942393	89	3	89	2.5e-35	108.1	TIGR01687	MoaD family protein, archaeal
650942393	89	3	89	9.3e-21	61.7	TIGR01682	molybdopterin converting factor, subunit 1, non-archaeal
650942394	451	11	263	1.3e-104	335	TIGR00097	phosphomethylpyrimidine kinase
650942414	138	4	132	1.9e-37	114.6	TIGR02793	nickel-responsive transcriptional regulator NikR
650942418	1156	315	386	1.7e-10	29.6	TIGR01445	intein N-terminal splicing region
650942418	1156	5	329	0.0e+00	503.8	TIGR01057	DNA topoisomerase I, archaeal
650942418	1156	760	782	1.7e-12	35	TIGR01443	intein C-terminal splicing region
650942421	269	7	251	1.2e-97	312.1	TIGR01694	5'-deoxy-5'-methylthioadenosine phosphorylase
650942427	259	4	252	1.7e-121	390.2	TIGR01969	cell division ATPase MinD, archaeal
650942430	503	2	500	0.0e+00	807.6	TIGR03327	AMP phosphorylase
650942430	503	3	494	0.0e+00	767.6	TIGR02645	putative thymidine phosphorylase
650942438	264	34	263	1.5e-91	291.9	TIGR00055	undecaprenyl diphosphate synthase
650942444	414	7	414	0.0e+00	598.4	TIGR03676	peptide chain release factor 1, archaeal and eukaryotic forms
650942450	177	9	173	4.4e-31	93.8	TIGR00270	TIGR00270 family protein
650942452	158	4	156	6.8e-43	132.1	TIGR00286	arginine decarboxylase, pyruvoyl-dependent
650942460	326	15	321	4.0e-77	245.6	TIGR00345	arsenite-activated ATPase ArsA
650942462	336	2	336	6.0e-124	399.3	TIGR02124	hydrogenase expression/formation protein HypE
650942463	322	44	317	2.9e-114	367	TIGR00064	signal recognition particle-docking protein FtsY
650942464	92	2	89	2.5e-32	97.2	TIGR00251	TIGR00251 family protein
650942466	387	79	191	2.7e-19	55.6	TIGR00231	small GTP-binding protein domain
650942472	323	202	306	9.5e-41	124.6	TIGR00269	TIGR00269 family protein
650942474	192	6	175	2.5e-67	213.2	TIGR02173	cytidylate kinase, putative
650942480	656	16	652	0.0e+00	824.5	TIGR00376	DNA helicase, putative
650942497	451	28	434	0.0e+00	635.7	TIGR01703	hydroxylamine reductase
650942504	573	3	573	0.0e+00	700	TIGR00463	glutamyl-tRNA synthetase, archaeal and eukaryotic family
650942506	1067	6	876	0.0e+00	1044.2	TIGR00392	isoleucyl-tRNA synthetase
650942523	272	12	267	1.6e-74	236.8	TIGR01496	dihydropteroate synthase
650942524	337	16	323	4.0e-52	163.4	TIGR00144	beta-RFAP synthase
650942530	315	8	311	0.0e+00	486.8	TIGR00658	ornithine carbamoyltransferase
650942531	400	22	394	0.0e+00	515.7	TIGR01109	sodium ion-translocating decarboxylase, beta subunit
650942533	117	4	81	1.9e-18	53.1	TIGR01195	sodium pump decarboxylases, gamma subunit
650942534	520	3	520	0.0e+00	1003.9	TIGR01117	methylmalonyl-CoA decarboxylase alpha subunit
650942535	140	7	140	2.3e-56	175.5	TIGR00311	translation initiation factor aIF-2, beta subunit, putative
650942536	1274	335	432	2.8e-26	79.5	TIGR01445	intein N-terminal splicing region
650942536	1274	498	520	3.3e-12	33.6	TIGR01443	intein C-terminal splicing region
650942538	170	1	157	2.6e-44	137.2	TIGR00040	phosphoesterase, MJ0936 family
650942539	344	2	325	0.0e+00	444	TIGR03399	RNA 3'-phosphate cyclase
650942543	110	1	108	1.0e-39	121.6	TIGR00264	alpha-NAC-related protein
650942546	184	8	174	1.5e-60	190	TIGR00336	orotate phosphoribosyltransferase
650942551	256	21	245	1.0e-80	257.4	TIGR01768	geranylgeranylglyceryl phosphate synthase family protein
650942551	256	22	228	2.0e-85	272.8	TIGR01769	phosphoglycerol geranylgeranyltransferase
650942558	219	2	211	1.0e-76	243.3	TIGR01351	adenylate kinases
650942559	583	4	338	1.2e-91	294.8	TIGR00449	tRNA-guanine transglycosylases, various specificities
650942559	583	4	434	0.0e+00	552.6	TIGR00432	tRNA-guanine transglycosylase, archaeosine-15-forming
650942559	583	475	577	2.4e-12	34.8	TIGR00451	uncharacterized domain 2
650942561	383	9	381	0.0e+00	562.7	TIGR03812	tyrosine decarboxylase MnfA
650942563	223	60	184	2.5e-14	40.1	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
650942564	81	1	73	1.3e-20	59.6	TIGR00304	TIGR00304 family protein
650942568	884	556	876	6.9e-15	40.4	TIGR03185	DNA sulfur modification protein DndD
650942573	252	4	251	8.5e-98	312.6	TIGR00292	thiazole biosynthesis enzyme
650942574	430	1	424	0.0e+00	616.6	TIGR00190	thiamine biosynthesis protein ThiC
650942575	219	1	217	2.8e-44	137.6	TIGR00081	phosphoribosylaminoimidazole-succinocarboxamide synthase
650942577	196	2	195	5.3e-55	172.2	TIGR01922	IMP cyclohydrolase
650942585	104	5	99	3.1e-35	106.7	TIGR01300	monovalent cation/proton antiporter, MnhG/PhaG subunit
650942590	139	1	136	1.0e-26	79.5	TIGR00100	hydrogenase nickel insertion protein HypA
650942593	160	13	157	2.6e-36	111.7	TIGR00142	hydrogenase maturation protease HycI
650942593	160	14	154	8.0e-33	100.6	TIGR00072	hydrogenase maturation protease
650942596	78	1	78	2.2e-27	81	TIGR00074	hydrogenase assembly chaperone HypC/HupF
650942597	372	1	371	0.0e+00	436	TIGR00075	hydrogenase expression/formation protein HypD
650942598	772	6	757	0.0e+00	889.7	TIGR00143	[NiFe] hydrogenase maturation protein HypF
650942600	615	1	606	0.0e+00	738.6	TIGR03336	indolepyruvate ferredoxin oxidoreductase, alpha subunit
650942611	105	27	104	2.4e-38	116.4	TIGR02179	2-oxoacid:acceptor oxidoreductase, delta subunit, pyruvate/2-ketoisovalerate family
650942614	105	28	104	7.5e-38	114.8	TIGR02179	2-oxoacid:acceptor oxidoreductase, delta subunit, pyruvate/2-ketoisovalerate family
650942615	185	1	182	2.4e-84	267.5	TIGR02175	2-oxoacid:acceptor oxidoreductase, gamma subunit, pyruvate/2-ketoisovalerate family
650942617	426	1	358	1.8e-97	313.4	TIGR03156	GTP-binding protein HflX
650942617	426	184	346	5.8e-18	52.3	TIGR00231	small GTP-binding protein domain
650942619	278	3	269	2.2e-116	373.8	TIGR00722	hydro-lyases, Fe-S type, tartrate/fumarate subfamily, alpha region
650942620	175	10	163	1.7e-53	167.1	TIGR00723	hydro-lyases, Fe-S type, tartrate/fumarate subfamily, beta region
650942621	226	1	226	3.8e-103	330.2	TIGR00035	aspartate racemase
650942622	172	4	171	8.0e-65	203.8	TIGR00636	ATP:cob(I)alamin adenosyltransferase
650942623	1212	1	1210	0.0e+00	1492.5	TIGR01054	reverse gyrase
650942645	394	2	383	0.0e+00	650.8	TIGR02460	mannosyl-3-phosphoglycerate synthase
650942646	243	3	221	2.7e-19	57.7	TIGR01484	HAD-superfamily hydrolase, subfamily IIB
650942646	243	3	222	8.6e-94	301.4	TIGR02461	mannosyl-3-phosphoglycerate phosphatase
650942646	243	3	240	1.3e-75	241.6	TIGR01486	mannosyl-3-phosphoglycerate phosphatase family
650942647	460	1	459	0.0e+00	526.7	TIGR01479	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase
650942649	456	2	451	0.0e+00	593	TIGR03990	phosphoglucosamine mutase
650942655	151	1	148	2.9e-18	52.6	TIGR00123	cobalamin biosynthesis protein CbiM
650942656	455	2	447	0.0e+00	560.9	TIGR02717	acetyl coenzyme A synthetase (ADP forming), alpha domain
650942657	644	15	636	0.0e+00	919.2	TIGR03336	indolepyruvate ferredoxin oxidoreductase, alpha subunit
650942658	202	4	194	6.1e-94	299.4	TIGR03334	indolepyruvate ferredoxin oxidoreductase, beta subunit
650942659	147	1	139	4.8e-64	200.5	TIGR00721	DNA-binding protein, Tfx family
650942661	239	3	198	4.0e-57	179.2	TIGR02170	thymidylate synthase, flavin-dependent
650942665	405	5	370	3.4e-104	335	TIGR00900	H+ Antiporter protein
650942671	53	7	50	1.0e-14	40.2	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
650942673	487	7	375	1.6e-90	290.4	TIGR01536	asparagine synthase (glutamine-hydrolyzing)
650942674	295	1	295	2.3e-121	391.9	TIGR00501	methionine aminopeptidase, type II
650942676	443	46	359	1.2e-46	145.5	TIGR00260	threonine synthase
650942677	648	12	648	0.0e+00	1004.2	TIGR03675	arCOG00543 universal archaeal KH-domain/beta-lactamase-domain protein
650942678	204	7	190	1.6e-84	268.1	TIGR03634	proteasome endopeptidase complex, archaeal, beta subunit
650942683	346	18	334	1.1e-124	401.7	TIGR00321	deoxyhypusine synthase
650942685	687	4	96	1.7e-32	98.7	TIGR01564	S-layer protein, MJ0822 family
650942688	327	18	314	2.3e-87	279.1	TIGR00745	2-dehydropantoate 2-reductase
650942689	214	7	214	2.7e-42	131	TIGR00153	TIGR00153 family protein
650942698	137	6	137	7.0e-39	118.7	TIGR00149	secondary thiamine-phosphate synthase enzyme
650942701	308	6	306	0.0e+00	449.2	TIGR00670	aspartate carbamoyltransferase
650942702	151	1	150	3.8e-70	220.6	TIGR00240	aspartate carbamoyltransferase, regulatory subunit
650942704	380	16	369	1.6e-122	395.1	TIGR01891	amidohydrolase
650942705	265	2	257	6.9e-105	336.1	TIGR00522	diphthine synthase
650942706	836	110	697	0.0e+00	880.4	TIGR02094	alpha-glucan phosphorylases
650942710	298	2	297	0.0e+00	441.9	TIGR01037	dihydroorotate dehydrogenase (subfamily 1) family protein
650942711	460	3	453	0.0e+00	632.9	TIGR02717	acetyl coenzyme A synthetase (ADP forming), alpha domain
650942719	299	3	296	1.6e-103	331.8	TIGR02651	ribonuclease Z
650942723	401	5	392	1.2e-99	319.7	TIGR00528	glycine cleavage system T protein
650942724	400	180	317	4.2e-37	113.5	TIGR00177	molybdenum cofactor synthesis domain
650942736	476	6	475	0.0e+00	585.3	TIGR01064	pyruvate kinase
650942738	442	5	437	0.0e+00	600.1	TIGR03385	CoA-disulfide reductase
650942741	314	2	313	0.0e+00	481.9	TIGR00746	carbamate kinase
650942747	397	48	176	1.5e-32	100.4	TIGR02221	CRISPR-associated protein, TM1812 family
650942747	397	95	112	3.0e-09	23.6	TIGR02549	CRISPR-associated DxTHG motif protein
650942748	359	8	173	8.4e-27	80.5	TIGR01894	CRISPR type III-B/RAMP module RAMP protein Cmr1
650942749	960	166	318	4.6e-33	100.7	TIGR02577	CRISPR-associated protein Cas10/Cmr2, subtype III-B
650942750	356	3	355	1.0e-62	198.2	TIGR01888	CRISPR type III-B/RAMP module-associated protein Cmr3
650942751	103	12	94	1.7e-40	123.5	TIGR02579	CRISPR-associated protein, Csx3 family
650942752	301	6	287	2.2e-85	272.9	TIGR02580	CRISPR type III-B/RAMP module RAMP protein Cmr4
650942753	156	3	151	1.9e-41	127.8	TIGR01881	CRISPR type III-B/RAMP module-associated protein Cmr5
650942754	344	99	344	2.7e-63	199.7	TIGR01898	CRISPR type III-B/RAMP module RAMP protein Cmr6
650942755	337	1	323	8.2e-102	326.8	TIGR00303	TIGR00303 family protein
650942756	288	1	286	5.0e-85	271.4	TIGR00380	cobalamin biosynthesis protein CobD
650942760	884	2	868	0.0e+00	907.5	TIGR00422	valyl-tRNA synthetase
650942764	432	260	342	1.1e-12	34.5	TIGR01766	transposase, IS605 OrfB family, central region
650942781	428	3	421	0.0e+00	439.9	TIGR00089	radical SAM methylthiotransferase, MiaB/RimO family
650942781	428	3	424	0.0e+00	467.1	TIGR01578	MiaB-like tRNA modifying enzyme, archaeal-type
650942783	472	15	470	0.0e+00	676.7	TIGR01316	glutamate synthase (NADPH), homotetrameric
650942797	492	11	492	1.6e-128	416.4	TIGR02121	sodium/proline symporter
650942797	492	41	440	1.9e-81	261.1	TIGR00813	transporter, SSS family
650942799	418	8	406	1.0e-84	270.8	TIGR00479	23S rRNA (uracil-5-)-methyltransferase RumA
650942801	204	1	198	8.4e-62	194.5	TIGR00427	membrane protein, MarC family
650942806	293	94	141	2.9e-17	49	TIGR01764	DNA binding domain, excisionase family
650942807	401	207	286	3.6e-28	84.2	TIGR01766	transposase, IS605 OrfB family, central region
650942809	651	135	630	0.0e+00	528.4	TIGR01525	heavy metal translocating P-type ATPase
650942809	651	135	645	0.0e+00	474.7	TIGR01512	heavy metal-(Cd/Co/Hg/Pb/Zn)-translocating P-type ATPase
650942809	651	155	646	1.8e-75	241.7	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
650942815	263	11	260	1.5e-85	272.5	TIGR00292	thiazole biosynthesis enzyme
650942818	387	1	383	0.0e+00	467.7	TIGR02080	O-succinylhomoserine (thiol)-lyase
650942818	387	3	384	0.0e+00	430.2	TIGR01329	cystathionine beta-lyase, eukaryotic
650942818	387	5	383	3.2e-96	309.8	TIGR01324	cystathionine beta-lyase, bacterial
