gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
644842194	361						0.0e+00		KO:K00966	mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	EC:2.7.7.13	No
644842195	622						0.0e+00		KO:K01596	phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	EC:4.1.1.32	No
644842197	278						0.0e+00		KO:K07244	mgtE-like transporter		No
644842203	300						0.0e+00		KO:K05715	2-phosphoglycerate kinase [EC:2.7.2.-]	EC:2.7.2.-	No
644842204	434						0.0e+00		KO:K05716	cyclic 2,3-diphosphoglycerate synthetase [EC:4.6.1.-]	EC:4.6.1.-	No
644842205	352						0.0e+00		KO:K02061	putative sulfate transport system substrate-binding protein		No
644842205	352						0.0e+00		KO:K15495	molybdate/tungstate transport system substrate-binding protein		No
644842206	248						0.0e+00		KO:K02060	putative sulfate transport system permease protein		No
644842206	248						0.0e+00		KO:K15496	molybdate/tungstate transport system permease protein		No
644842207	344						0.0e+00		KO:K02059	putative sulfate transport system ATP-binding protein		No
644842207	344						0.0e+00		KO:K15497	molybdate/tungstate transport system ATP-binding protein [EC:3.6.3.-]	EC:3.6.3.-	No
644842209	863						0.0e+00		KO:K03724	ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]	EC:3.6.4.-	No
644842213	641						0.0e+00		KO:K01322	prolyl oligopeptidase [EC:3.4.21.26]	EC:3.4.21.26	No
644842217	314						0.0e+00		KO:K03775	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]	EC:5.2.1.8	No
644842218	468						0.0e+00		KO:K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	EC:6.1.1.16	No
644842219	447						0.0e+00		KO:K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	EC:3.5.1.18	No
644842220	215						0.0e+00		KO:K07101			No
644842222	323						0.0e+00		KO:K02077	zinc/manganese transport system substrate-binding protein		No
644842223	301						0.0e+00		KO:K02057	simple sugar transport system permease protein		No
644842224	343						0.0e+00		KO:K02057	simple sugar transport system permease protein		No
644842225	509						0.0e+00		KO:K02056	simple sugar transport system ATP-binding protein [EC:3.6.3.17]	EC:3.6.3.17	No
644842226	414						0.0e+00		KO:K07335	basic membrane protein A and related proteins		No
644842228	454						0.0e+00		KO:K03431	phosphoglucosamine mutase [EC:5.4.2.10]	EC:5.4.2.10	No
644842232	201						0.0e+00		KO:K00859	dephospho-CoA kinase [EC:2.7.1.24]	EC:2.7.1.24	No
644842237	402						0.0e+00		KO:K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	EC:2.8.1.7	No
644842237	402						0.0e+00		KO:K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	EC:4.4.1.16	No
644842242	298						0.0e+00		KO:K07108			No
644842245	260	65.9	10	260	1	251	0.0e+00	362.1	KO:K06167	PhnP protein		Yes
644842246	220						0.0e+00		KO:K07043			No
644842247	349						0.0e+00		KO:K07022			No
644842253	233						0.0e+00		KO:K10773	endonuclease III [EC:4.2.99.18]	EC:4.2.99.18	No
644842256	326						0.0e+00		KO:K09687	antibiotic transport system ATP-binding protein		No
644842257	232						0.0e+00		KO:K09686	antibiotic transport system permease protein		No
644842258	413						0.0e+00		KO:K00927	phosphoglycerate kinase [EC:2.7.2.3]	EC:2.7.2.3	No
644842262	200						0.0e+00		KO:K09154	hypothetical protein		No
644842263	353	84.4	1	353	1	353	0.0e+00	607.8	KO:K02052	putative spermidine/putrescine transport system ATP-binding protein		Yes
644842264	614						0.0e+00		KO:K02018	molybdate transport system permease protein		No
644842267	375						0.0e+00		KO:K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]	EC:6.1.1.1	No
644842269	213						0.0e+00		KO:K07050			No
644842273	248						0.0e+00		KO:K03524	BirA family transcriptional regulator, biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	EC:6.3.4.15	No
644842274	282						0.0e+00		KO:K01623	fructose-bisphosphate aldolase, class I [EC:4.1.2.13]	EC:4.1.2.13	No
644842275	590						0.0e+00		KO:K01960	pyruvate carboxylase subunit B [EC:6.4.1.1]	EC:6.4.1.1	No
644842276	577						0.0e+00		KO:K06200	carbon starvation protein		No
644842279	330						0.0e+00		KO:K01551	arsenite-transporting ATPase [EC:3.6.3.16]	EC:3.6.3.16	No
644842288	220						0.0e+00		KO:K14568	essential for mitotic growth 1		No
644842289	138						0.0e+00		KO:K03263	translation initiation factor 5A		No
644842290	288						0.0e+00		KO:K01480	agmatinase [EC:3.5.3.11]	EC:3.5.3.11	No
644842291	572						0.0e+00		KO:K03281	chloride channel protein, CIC family		No
644842292	457						0.0e+00		KO:K15778	phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]	EC:5.4.2.2	No
644842292	457						0.0e+00		KO:K15778	phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]	EC:5.4.2.8	No
644842293	460						0.0e+00		KO:K00971	mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	EC:2.7.7.13	No
644842293	460						0.0e+00		KO:K01809	mannose-6-phosphate isomerase [EC:5.3.1.8]	EC:5.3.1.8	No
644842293	460						0.0e+00		KO:K16011	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]	EC:2.7.7.13	No
644842293	460						0.0e+00		KO:K16011	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]	EC:5.3.1.8	No
644842294	243						0.0e+00		KO:K07026	mannosyl-3-phosphoglycerate phosphatase [EC:3.1.3.70]	EC:3.1.3.70	No
644842295	394						0.0e+00		KO:K05947	mannosyl-3-phosphoglycerate synthase [EC:2.4.1.217]	EC:2.4.1.217	No
644842296	467						0.0e+00		KO:K00918	ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147]	EC:2.7.1.146	No
644842296	467						0.0e+00		KO:K00918	ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147]	EC:2.7.1.147	No
644842297	288						0.0e+00		KO:K07577	putative mRNA 3-end processing factor		No
644842298	138						0.0e+00		KO:K02437	glycine cleavage system H protein		No
644842302	958						0.0e+00		KO:K01869	leucyl-tRNA synthetase [EC:6.1.1.4]	EC:6.1.1.4	No
644842303	417	53.2	6	414	1	407	0.0e+00	436.4	KO:K06921			Yes
644842304	144						0.0e+00		KO:K07491	putative transposase		No
644842305	402	79.9	1	401	33	434	0.0e+00	658.7	KO:K07496	putative transposase		Yes
644842307	442						0.0e+00		KO:K00359	NADH oxidase [EC:1.6.-.-]	EC:1.6.-	No
644842309	389						0.0e+00		KO:K07562	nonsense-mediated mRNA decay protein 3		No
644842310	99						0.0e+00		KO:K09148	hypothetical protein		No
644842315	788						0.0e+00		KO:K01007	pyruvate, water dikinase [EC:2.7.9.2]	EC:2.7.9.2	No
644842319	305						0.0e+00		KO:K13051	beta-aspartyl-peptidase (threonine type) [EC:3.4.19.5]	EC:3.4.19.5	No
644842321	320						0.0e+00		KO:K01012	biotin synthetase [EC:2.8.1.6]	EC:2.8.1.6	No
644842323	307						0.0e+00		KO:K07179	RIO kinase 2 [EC:2.7.11.1]	EC:2.7.11.1	No
644842329	151						0.0e+00		KO:K08567	hydrogenase 2 maturation protease [EC:3.4.24.-]	EC:3.4.24.-	No
644842330	261						0.0e+00		KO:K09142	hypothetical protein		No
644842331	359						0.0e+00		KO:K02906	large subunit ribosomal protein L3		No
644842332	255						0.0e+00		KO:K02930	large subunit ribosomal protein L4e		No
644842333	86						0.0e+00		KO:K02892	large subunit ribosomal protein L23		No
644842334	241						0.0e+00		KO:K02886	large subunit ribosomal protein L2		No
644842335	133						0.0e+00		KO:K02965	small subunit ribosomal protein S19		No
644842336	154						0.0e+00		KO:K02890	large subunit ribosomal protein L22		No
644842337	207						0.0e+00		KO:K02982	small subunit ribosomal protein S3		No
644842338	66						0.0e+00		KO:K02904	large subunit ribosomal protein L29		No
644842339	94						0.0e+00		KO:K03113	translation initiation factor 1		No
644842340	122						0.0e+00		KO:K03538	ribonuclease P protein subunit POP4 [EC:3.1.26.5]	EC:3.1.26.5	No
644842341	111						0.0e+00		KO:K02961	small subunit ribosomal protein S17		No
644842342	141						0.0e+00		KO:K02874	large subunit ribosomal protein L14		No
644842343	120						0.0e+00		KO:K02895	large subunit ribosomal protein L24		No
644842344	248						0.0e+00		KO:K02987	small subunit ribosomal protein S4e		No
644842345	183						0.0e+00		KO:K02931	large subunit ribosomal protein L5		No
644842346	58						0.0e+00		KO:K02954	small subunit ribosomal protein S14		No
644842347	130						0.0e+00		KO:K02994	small subunit ribosomal protein S8		No
644842348	191						0.0e+00		KO:K02933	large subunit ribosomal protein L6		No
644842349	127						0.0e+00		KO:K02912	large subunit ribosomal protein L32e		No
644842350	148						0.0e+00		KO:K02885	large subunit ribosomal protein L19e		No
644842351	200						0.0e+00		KO:K02881	large subunit ribosomal protein L18		No
644842352	235						0.0e+00		KO:K02988	small subunit ribosomal protein S5		No
644842353	154						0.0e+00		KO:K02907	large subunit ribosomal protein L30		No
644842354	147						0.0e+00		KO:K02876	large subunit ribosomal protein L15		No
644842355	461						0.0e+00		KO:K03076	preprotein translocase subunit SecY		No
644842356	196						0.0e+00		KO:K00939	adenylate kinase [EC:2.7.4.3]	EC:2.7.4.3	No
644842358	88						0.0e+00		KO:K02915	large subunit ribosomal protein L34e		No
644842359	193						0.0e+00		KO:K00945	cytidylate kinase [EC:2.7.4.14]	EC:2.7.4.14	No
644842360	83						0.0e+00		KO:K02875	large subunit ribosomal protein L14e		No
644842361	260	91.9	1	260	1	260	0.0e+00	476.9	KO:K00540			Yes
644842365	121	41.9	1	105	42	146	1.0e-18	93.2	KO:K07062			Yes
644842367	501						0.0e+00		KO:K01190	beta-galactosidase [EC:3.2.1.23]	EC:3.2.1.23	No
644842372	682						0.0e+00		KO:K02035	peptide/nickel transport system substrate-binding protein		No
644842373	335						0.0e+00		KO:K02033	peptide/nickel transport system permease protein		No
644842374	282						0.0e+00		KO:K02034	peptide/nickel transport system permease protein		No
644842375	338						0.0e+00		KO:K02031	peptide/nickel transport system ATP-binding protein		No
644842376	272						0.0e+00		KO:K02032	peptide/nickel transport system ATP-binding protein		No
644842377	467	72.2	1	467	20	472	0.0e+00	719.2	KO:K01190	beta-galactosidase [EC:3.2.1.23]	EC:3.2.1.23	Yes
644842380	339						0.0e+00		KO:K03177	tRNA pseudouridine55 synthase [EC:5.4.99.25]	EC:5.4.99.25	No
644842380	339						0.0e+00		KO:K11131	H/ACA ribonucleoprotein complex subunit 4 [EC:5.4.99.-]	EC:5.4.99.-	No
644842383	156						0.0e+00		KO:K02952	small subunit ribosomal protein S13		No
644842384	180						0.0e+00		KO:K02986	small subunit ribosomal protein S4		No
644842385	139						0.0e+00		KO:K02948	small subunit ribosomal protein S11		No
644842386	271						0.0e+00		KO:K03047	DNA-directed RNA polymerase subunit D [EC:2.7.7.6]	EC:2.7.7.6	No
644842388	130						0.0e+00		KO:K02883	large subunit ribosomal protein L18e		No
644842389	142						0.0e+00		KO:K02871	large subunit ribosomal protein L13		No
644842390	143						0.0e+00		KO:K02996	small subunit ribosomal protein S9		No
644842391	68						0.0e+00		KO:K03058	DNA-directed RNA polymerase subunit N [EC:2.7.7.6]	EC:2.7.7.6	No
644842393	77						0.0e+00		KO:K03055	DNA-directed RNA polymerase subunit K [EC:2.7.7.6]	EC:2.7.7.6	No
644842394	341						0.0e+00		KO:K01689	enolase [EC:4.2.1.11]	EC:4.2.1.11	No
644842395	204						0.0e+00		KO:K02967	small subunit ribosomal protein S2		No
644842397	382						0.0e+00		KO:K03151	thiamine biosynthesis protein ThiI		No
644842399	208						0.0e+00		KO:K03151	thiamine biosynthesis protein ThiI		No
644842401	273						0.0e+00		KO:K01738	cysteine synthase A [EC:2.5.1.47]	EC:2.5.1.47	No
644842403	311						0.0e+00		KO:K00847	fructokinase [EC:2.7.1.4]	EC:2.7.1.4	No
644842404	435						0.0e+00		KO:K02027	multiple sugar transport system substrate-binding protein		No
644842405	293						0.0e+00		KO:K02025	multiple sugar transport system permease protein		No
644842406	281						0.0e+00		KO:K02026	multiple sugar transport system permease protein		No
644842407	418						0.0e+00		KO:K13057	trehalose synthase [EC:2.4.1.245]	EC:2.4.1.245	No
644842409	372						0.0e+00		KO:K10116	maltooligosaccharide transport system ATP-binding protein		No
644842413	543						0.0e+00		KO:K02063	thiamine transport system permease protein		No
644842414	334	78.7	1	333	1	333	0.0e+00	536.2	KO:K02062	thiamine transport system ATP-binding protein		Yes
644842415	357						0.0e+00		KO:K02064	thiamine transport system substrate-binding protein		No
644842417	260						0.0e+00		KO:K06971			No
644842418	197						0.0e+00		KO:K09006	hypothetical protein		No
644842423	328						0.0e+00		KO:K07080			No
644842425	280						0.0e+00		KO:K09716	hypothetical protein		No
644842426	378						0.0e+00		KO:K03531	cell division protein FtsZ		No
644842427	65						0.0e+00		KO:K07342	protein transport protein SEC61 subunit gamma and related proteins		No
644842428	155						0.0e+00		KO:K02601	transcriptional antiterminator NusG		No
644842429	166						0.0e+00		KO:K02867	large subunit ribosomal protein L11		No
644842430	221						0.0e+00		KO:K02863	large subunit ribosomal protein L1		No
644842431	338						0.0e+00		KO:K02864	large subunit ribosomal protein L10		No
644842432	104						0.0e+00		KO:K02869	large subunit ribosomal protein L12		No
644842433	156						0.0e+00		KO:K01494	dCTP deaminase [EC:3.5.4.13]	EC:3.5.4.13	No
644842439	82						0.0e+00		KO:K03053	DNA-directed RNA polymerase subunit H [EC:2.7.7.6]	EC:2.7.7.6	No
644842440	1118						0.0e+00		KO:K13798	DNA-directed RNA polymerase subunit B [EC:2.7.7.6]	EC:2.7.7.6	No
644842441	905						0.0e+00		KO:K03041	DNA-directed RNA polymerase subunit A' [EC:2.7.7.6]	EC:2.7.7.6	No
644842442	397						0.0e+00		KO:K03042	DNA-directed RNA polymerase subunit A" [EC:2.7.7.6]	EC:2.7.7.6	No
644842443	100						0.0e+00		KO:K02908	large subunit ribosomal protein L30e		No
644842444	145						0.0e+00		KO:K02600	N utilization substance protein A		No
644842445	147						0.0e+00		KO:K02950	small subunit ribosomal protein S12		No
644842446	217						0.0e+00		KO:K02992	small subunit ribosomal protein S7		No
644842454	348						0.0e+00		KO:K01733	threonine synthase [EC:4.2.3.1]	EC:4.2.3.1	No
644842455	277						0.0e+00		KO:K00757	uridine phosphorylase [EC:2.4.2.3]	EC:2.4.2.3	No
644842458	66						0.0e+00		KO:K02927	large subunit ribosomal protein L40e		No
644842463	356	60.1	3	356	2	356	0.0e+00	431.4	KO:K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	EC:3.4.13.9	Yes
644842464	514						0.0e+00		KO:K07047			No
644842465	300						0.0e+00		KO:K03110	fused signal recognition particle receptor		No
644842466	212						0.0e+00		KO:K05595	multiple antibiotic resistance protein		No
644842467	260						0.0e+00		KO:K02074	zinc/manganese transport system ATP-binding protein		No
644842468	273						0.0e+00		KO:K02075	zinc/manganese transport system permease protein		No
644842469	224						0.0e+00		KO:K03470	ribonuclease HII [EC:3.1.26.4]	EC:3.1.26.4	No
644842473	601						0.0e+00		KO:K00820	glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	EC:2.6.1.16	No
644842474	951						0.0e+00		KO:K07151	dolichyl-diphosphooligosaccharide--protein glycosyltransferase [EC:2.4.1.119]	EC:2.4.1.119	No
644842475	128						0.0e+00		KO:K02936	large subunit ribosomal protein L7Ae		No
644842476	70						0.0e+00		KO:K02979	small subunit ribosomal protein S28e		No
644842477	67						0.0e+00		KO:K02896	large subunit ribosomal protein L24e		No
644842482	108						0.0e+00		KO:K07143	UPF0148 protein		No
644842484	406						0.0e+00		KO:K13831	3-hexulose-6-phosphate synthase / 6-phospho-3-hexuloisomerase [EC:4.1.2.43 5.3.1.27]	EC:4.1.2.43	No
644842484	406						0.0e+00		KO:K13831	3-hexulose-6-phosphate synthase / 6-phospho-3-hexuloisomerase [EC:4.1.2.43 5.3.1.27]	EC:5.3.1.27	No
644842486	219						0.0e+00		KO:K07025	putative hydrolase of the HAD superfamily		No
644842489	207						0.0e+00		KO:K06950	uncharacterized protein		No
644842491	438						0.0e+00		KO:K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	EC:6.1.1.12	No
644842493	118						0.0e+00		KO:K04794	peptidyl-tRNA hydrolase, PTH2 family [EC:3.1.1.29]	EC:3.1.1.29	No
644842494	422						0.0e+00		KO:K06176	tRNA pseudouridine13 synthase [EC:5.4.99.27]	EC:5.4.99.27	No
644842495	234						0.0e+00		KO:K07024			No
644842496	250						0.0e+00		KO:K01591	orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]	EC:4.1.1.23	No
644842497	309						0.0e+00		KO:K00226	dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]	EC:1.3.98.1	No
644842498	235						0.0e+00		KO:K02823	dihydroorotate dehydrogenase electron transfer subunit		No
644842499	421						0.0e+00		KO:K01465	dihydroorotase [EC:3.5.2.3]	EC:3.5.2.3	No
644842500	150						0.0e+00		KO:K00610	aspartate carbamoyltransferase regulatory subunit		No
644842501	306						0.0e+00		KO:K00609	aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	EC:2.1.3.2	No
644842502	189						0.0e+00		KO:K00762	orotate phosphoribosyltransferase [EC:2.4.2.10]	EC:2.4.2.10	No
644842505	141						0.0e+00		KO:K03718	Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA		No
644842510	484						0.0e+00		KO:K07137			No
644842512	659	74.4	1	659	1	653	0.0e+00	1047	KO:K01176	alpha-amylase [EC:3.2.1.1]	EC:3.2.1.1	Yes
644842514	230						0.0e+00		KO:K07025	putative hydrolase of the HAD superfamily		No
644842517	389						0.0e+00		KO:K01592	tyrosine decarboxylase [EC:4.1.1.25]	EC:4.1.1.25	No
644842519	446						0.0e+00		KO:K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	EC:2.7.1.49	No
644842519	446						0.0e+00		KO:K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	EC:2.7.4.7	No
644842521	197						0.0e+00		KO:K00788	thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]	EC:2.5.1.3	No
644842522	268						0.0e+00		KO:K00878	hydroxyethylthiazole kinase [EC:2.7.1.50]	EC:2.7.1.50	No
644842523	217						0.0e+00		KO:K03707	thiaminase (transcriptional activator TenA) [EC:3.5.99.2]	EC:3.5.99.2	No
644842524	426	60.3	6	426	3	413	0.0e+00	508.4	KO:K03457	nucleobase:cation symporter-1, NCS1 family		Yes
644842525	338						0.0e+00		KO:K07446	tRNA (guanine10-N2)-dimethyltransferase [EC:2.1.1.213]		No
644842526	246						0.0e+00		KO:K07134			No
644842527	253						0.0e+00		KO:K03742	competence/damage-inducible protein CinA		No
644842528	485						0.0e+00		KO:K00873	pyruvate kinase [EC:2.7.1.40]	EC:2.7.1.40	No
644842532	350						0.0e+00		KO:K04070	putative pyruvate formate lyase activating enzyme [EC:1.97.1.4]	EC:1.97.1.4	No
644842533	621						0.0e+00		KO:K03738	aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5]	EC:1.2.7.5	No
644842536	76	59.2	1	76	1	76	1.4e-21	102.1	KO:K03636	molybdopterin synthase sulfur carrier subunit		Yes
644842538	217						0.0e+00		KO:K06974			No
644842539	281						0.0e+00		KO:K09719	hypothetical protein		No
644842540	128						0.0e+00		KO:K06199	CrcB protein		No
644842541	126						0.0e+00		KO:K09137	hypothetical protein		No
