gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
644842068	187	80	179	SUPERFAMILY	SSF50249	IPR016027	Nucleic acid-binding, OB-fold-like	
644842068	187	80	166	SMART	SM00316	IPR022967	RNA-binding domain, S1	
644842068	187	2	182	PANTHER	PTHR12709			
644842068	187	2	182	PANTHER	PTHR12709:SF1			
644842069	61	3	61	Pfam	PF06093	IPR022800	Spt4/RpoE2 zinc finger	
644842069	61	3	61	SUPERFAMILY	SSF63393			
644842070	180	3	178	PIRSF	PIRSF006533	IPR007164	Protein of unknown function DUF359	
644842070	180	9	176	Hamap	MF_00590	IPR007164	Protein of unknown function DUF359	
644842070	180	53	175	Pfam	PF04019	IPR007164	Protein of unknown function DUF359	
644842071	98	1	91	PANTHER	PTHR10496	IPR001976	Ribosomal protein S24e	GO:0003735|GO:0005840|GO:0006412|GO:0005622
644842071	98	20	97	Pfam	PF01282	IPR001976	Ribosomal protein S24e	GO:0003735|GO:0005840|GO:0006412|GO:0005622
644842071	98	1	98	Gene3D	G3DSA:3.30.70.330	IPR012677	Nucleotide-binding, alpha-beta plait	GO:0000166
644842071	98	1	97	SUPERFAMILY	SSF54189	IPR012678	Ribosomal protein L23/L15e core domain	GO:0003735|GO:0006412|GO:0005840|GO:0005622
644842071	98	60	82	ProSitePatterns	PS00529	IPR018098	Ribosomal S24e conserved site	
644842071	98	1	98	Hamap	MF_00545	IPR023647	Ribosomal protein S24e, archaeal	GO:0003735|GO:0005622|GO:0005840|GO:0006412
644842072	55	9	51	Pfam	PF01599	IPR002906	Ribosomal protein S27a	GO:0003735|GO:0005840|GO:0006412|GO:0005622
644842072	55	18	53	Gene3D	G3DSA:2.20.25.30	IPR011331	Ribosomal protein L37ae/L37e, N-terminal	GO:0005622|GO:0003735|GO:0005840|GO:0006412
644842072	55	9	55	SUPERFAMILY	SSF57829	IPR011332	Ribosomal protein, zinc-binding domain	GO:0003735|GO:0006412|GO:0005622|GO:0005840
644842072	55	7	54	Hamap	MF_00777	IPR022845	Ribosomal protein S27ae	
644842072	55	13	53	PANTHER	PTHR24691			
644842072	55	13	53	PANTHER	PTHR24691:SF4			
644842073	199	15	189	TIGRFAM	TIGR00537	IPR004557	Putative methylase	GO:0008168
644842073	199	9	178	Pfam	PF05175	IPR007848	Methyltransferase small domain	GO:0008168
644842073	199	3	180	SUPERFAMILY	SSF53335			
644842073	199	5	180	Gene3D	G3DSA:3.40.50.150			
644842073	199	14	191	PANTHER	PTHR18895			
644842075	247	43	171	Pfam	PF04055	IPR007197	Radical SAM	GO:0051536|GO:0003824
644842075	247	173	234	Pfam	PF08608	IPR013917	tRNA wybutosine-synthesis	
644842075	247	14	239	PANTHER	PTHR13930			
644842075	247	45	117	Pfam	PF13353			
644842075	247	56	219	SUPERFAMILY	SSF102114			
644842075	247	61	211	Gene3D	G3DSA:3.80.30.10			
644842076	740	60	192	SUPERFAMILY	SSF48239	IPR008930	Terpenoid cyclases/protein prenyltransferase alpha-alpha toroid	
644842076	740	270	350	SUPERFAMILY	SSF48239	IPR008930	Terpenoid cyclases/protein prenyltransferase alpha-alpha toroid	
644842076	740	290	346	SUPERFAMILY	SSF48239	IPR008930	Terpenoid cyclases/protein prenyltransferase alpha-alpha toroid	
644842076	740	403	501	SUPERFAMILY	SSF48239	IPR008930	Terpenoid cyclases/protein prenyltransferase alpha-alpha toroid	
644842076	740	24	193	Gene3D	G3DSA:1.50.10.20			
644842076	740	58	169	Pfam	PF13249			
644842076	740	259	351	Gene3D	G3DSA:1.50.10.20			
644842076	740	278	348	Pfam	PF13243			
644842076	740	396	496	Pfam	PF13243			
644842076	740	397	503	Gene3D	G3DSA:1.50.10.20			
644842077	367	93	113	PRINTS	PR00423	IPR000158	Cell division protein FtsZ	GO:0005525|GO:0005737
644842077	367	123	144	PRINTS	PR00423	IPR000158	Cell division protein FtsZ	GO:0005525|GO:0005737
644842077	367	183	205	PRINTS	PR00423	IPR000158	Cell division protein FtsZ	GO:0005525|GO:0005737
644842077	367	2	199	SMART	SM00864	IPR003008	Tubulin/FtsZ, GTPase domain	GO:0043234|GO:0051258
644842077	367	2	199	SUPERFAMILY	SSF52490	IPR003008	Tubulin/FtsZ, GTPase domain	GO:0043234|GO:0051258
644842077	367	2	216	Gene3D	G3DSA:3.40.50.1440	IPR003008	Tubulin/FtsZ, GTPase domain	GO:0043234|GO:0051258
644842077	367	24	169	Pfam	PF00091	IPR003008	Tubulin/FtsZ, GTPase domain	GO:0043234|GO:0051258
644842077	367	101	107	ProSitePatterns	PS00227	IPR017975	Tubulin, conserved site	GO:0005525|GO:0005874|GO:0007017
644842077	367	22	216	PANTHER	PTHR30314			
644842079	205	6	33	Pfam	PF04021	IPR007166	Class III signal peptide motif	
644842084	1096	365	442	Pfam	PF10102	IPR018765	Domain of unknown function DUF2341	
644842084	1096	541	632	Pfam	PF10102	IPR018765	Domain of unknown function DUF2341	
644842085	258	25	232	Pfam	PF09874	IPR018663	Protein of unknown function DUF2101, membrane	
644842086	188	2	186	TIGRFAM	TIGR00888	IPR004739	GMP synthase, N-terminal	GO:0006177|GO:0003922|GO:0005524
644842086	188	1	188	ProSiteProfiles	PS51273	IPR017926	Glutamine amidotransferase type 1	
644842086	188	4	182	Pfam	PF00117	IPR017926	Glutamine amidotransferase type 1	
644842086	188	1	187	Hamap	MF_01510	IPR023686	GMP synthase (glutamine-hydrolyzing) subunit A	GO:0003922
644842086	188	1	184	PANTHER	PTHR11922			
644842086	188	1	185	Gene3D	G3DSA:3.40.50.880			
644842086	188	1	185	SUPERFAMILY	SSF52317			
644842086	188	2	16	PRINTS	PR00097			
644842086	188	43	57	PRINTS	PR00099			
644842086	188	46	55	PRINTS	PR00096			
644842086	188	46	55	PRINTS	PR00097			
644842086	188	73	84	PRINTS	PR00096			
644842086	188	73	84	PRINTS	PR00097			
644842086	188	73	89	PRINTS	PR00099			
644842086	188	161	174	PRINTS	PR00096			
644842086	188	161	174	PRINTS	PR00097			
644842087	132	5	120	Pfam	PF05168	IPR007842	HEPN	
644842087	132	8	114	ProSiteProfiles	PS50910	IPR007842	HEPN	
644842087	132	1	22	Coils	Coil			
644842087	132	2	125	Gene3D	G3DSA:1.20.120.330			
644842087	132	7	122	SUPERFAMILY	SSF81593			
644842088	104	8	84	Pfam	PF01909	IPR002934	Nucleotidyl transferase domain	GO:0016779
644842088	104	2	103	Gene3D	G3DSA:3.30.460.10			
644842088	104	3	103	SUPERFAMILY	SSF81301			
644842089	313	10	313	TIGRFAM	TIGR00884	IPR001674	GMP synthase, C-terminal	GO:0006164|GO:0003922|GO:0005524|GO:0006177
644842089	313	225	312	Pfam	PF00958	IPR001674	GMP synthase, C-terminal	GO:0006164|GO:0003922|GO:0005524|GO:0006177
644842089	313	8	188	Gene3D	G3DSA:3.40.50.620	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold	
644842089	313	10	90	Pfam	PF02540	IPR022310	NAD/GMP synthase	
644842089	313	6	190	ProSiteProfiles	PS51553	IPR025777	GMP synthetase ATP pyrophosphatase domain	GO:0016462|GO:0005524
644842089	313	6	313	Hamap	MF_00345			
644842089	313	8	230	SUPERFAMILY	SSF52402			
644842089	313	9	313	PANTHER	PTHR11922			
644842089	313	9	313	PANTHER	PTHR11922:SF2			
644842089	313	191	313	Gene3D	G3DSA:3.30.300.10			
644842089	313	195	313	SUPERFAMILY	SSF54810			
644842090	483	97	152	ProSiteProfiles	PS51371	IPR000644	Cystathionine beta-synthase, core	GO:0005515
644842090	483	100	143	Pfam	PF00571	IPR000644	Cystathionine beta-synthase, core	GO:0005515
644842090	483	100	147	SMART	SM00116	IPR000644	Cystathionine beta-synthase, core	GO:0005515
644842090	483	150	202	Pfam	PF00571	IPR000644	Cystathionine beta-synthase, core	GO:0005515
644842090	483	154	213	ProSiteProfiles	PS51371	IPR000644	Cystathionine beta-synthase, core	GO:0005515
644842090	483	157	205	SMART	SM00116	IPR000644	Cystathionine beta-synthase, core	GO:0005515
644842090	483	13	468	Pfam	PF00478	IPR001093	IMP dehydrogenase/GMP reductase	GO:0055114|GO:0003824
644842090	483	14	450	TIGRFAM	TIGR01302	IPR005990	Inosine-5'-monophosphate dehydrogenase	GO:0055114|GO:0003938
644842090	483	12	480	Gene3D	G3DSA:3.20.20.70	IPR013785	Aldolase-type TIM barrel	GO:0003824
644842090	483	289	301	ProSitePatterns	PS00487	IPR015875	IMP dehydrogenase / GMP reductase, conserved site	GO:0016491|GO:0055114
644842090	483	1	483	PIRSF	PIRSF000130	IPR018529	Inosine-5'-monophosphate dehydrogenase-related	GO:0003938|GO:0055114
644842090	483	5	474	PANTHER	PTHR11911:SF6	IPR018529	Inosine-5'-monophosphate dehydrogenase-related	GO:0003938|GO:0055114
644842090	483	5	96	SUPERFAMILY	SSF51412			
644842090	483	5	474	PANTHER	PTHR11911			
644842090	483	70	202	SUPERFAMILY	SSF54631			
644842090	483	204	479	SUPERFAMILY	SSF51412			
644842091	333	151	333	Pfam	PF06973	IPR009720	IMP biosynthesis enzyme PurP, C-terminal	GO:0005524|GO:0016879|GO:0006188|GO:0000287
644842091	333	5	120	Pfam	PF06849	IPR010672	IMP biosynthesis enzyme PurP, N-terminal	GO:0016879|GO:0000287|GO:0006188|GO:0005524
644842091	333	93	324	ProSiteProfiles	PS50975	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
644842091	333	116	163	Gene3D	G3DSA:3.30.1490.20	IPR013815	ATP-grasp fold, subdomain 1	GO:0003824|GO:0005524
644842091	333	164	333	Gene3D	G3DSA:3.30.470.20	IPR013816	ATP-grasp fold, subdomain 2	GO:0005524
644842091	333	2	85	Gene3D	G3DSA:3.40.50.20	IPR016185	Pre-ATP-grasp fold	
644842091	333	2	99	SUPERFAMILY	SSF52440	IPR016185	Pre-ATP-grasp fold	
644842091	333	3	333	Hamap	MF_01163	IPR023656	IMP biosynthesis enzyme PurP	GO:0016879
644842091	333	103	333	SUPERFAMILY	SSF56059			
644842092	271	65	220	SUPERFAMILY	SSF48317	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase	GO:0016020|GO:0003824
644842092	271	129	221	Pfam	PF01569	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase	GO:0016020|GO:0003824
644842092	271	69	221	Gene3D	G3DSA:1.20.144.10	IPR016118	Phosphatidic acid phosphatase/chloroperoxidase, N-terminal	GO:0003824
644842093	275	104	272	Pfam	PF01729	IPR002638	Quinolinate phosphoribosyl transferase, C-terminal	GO:0009435|GO:0004514
644842093	275	104	273	SUPERFAMILY	SSF51690	IPR002638	Quinolinate phosphoribosyl transferase, C-terminal	GO:0009435|GO:0004514
644842093	275	7	273	TIGRFAM	TIGR00078	IPR004393	Nicotinate-nucleotide pyrophosphorylase	GO:0004514|GO:0019363
644842093	275	127	263	Gene3D	G3DSA:3.20.20.70	IPR013785	Aldolase-type TIM barrel	GO:0003824
644842093	275	7	126	Gene3D	G3DSA:3.90.1170.20	IPR022412	Quinolinate phosphoribosyl transferase, N-terminal	GO:0016763
644842093	275	16	102	Pfam	PF02749	IPR022412	Quinolinate phosphoribosyl transferase, N-terminal	GO:0016763
644842093	275	5	103	SUPERFAMILY	SSF54675			
644842093	275	6	274	PANTHER	PTHR32496			
644842093	275	6	274	PANTHER	PTHR32496:SF0			
644842093	275	181	202	Coils	Coil			
644842094	300	2	299	TIGRFAM	TIGR00550	IPR003473	Quinolinate synthetase A	GO:0008987|GO:0009435
644842094	300	5	298	Pfam	PF02445	IPR003473	Quinolinate synthetase A	GO:0008987|GO:0009435
644842094	300	1	298	Hamap	MF_00568	IPR023066	Quinolinate synthase A, type 2	GO:0016765
644842094	300	1	300	PANTHER	PTHR30573			
644842094	300	2	298	SUPERFAMILY	SSF142754			
644842095	461	5	347	Pfam	PF00890	IPR003953	FAD binding domain	
644842095	461	1	447	TIGRFAM	TIGR00551	IPR005288	L-aspartate oxidase	GO:0009435|GO:0055114|GO:0005737|GO:0008734
644842095	461	3	22	PRINTS	PR00368	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	GO:0055114
644842095	461	163	181	PRINTS	PR00368	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	GO:0055114
644842095	461	310	332	PRINTS	PR00368	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	GO:0055114
644842095	461	385	417	Gene3D	G3DSA:1.20.58.100	IPR015939	Fumarate reductase/succinate dehydrogenase flavoprotein-like, C-terminal	GO:0016491|GO:0055114
644842095	461	385	417	Pfam	PF02910	IPR015939	Fumarate reductase/succinate dehydrogenase flavoprotein-like, C-terminal	GO:0016491|GO:0055114
644842095	461	385	453	SUPERFAMILY	SSF46977	IPR015939	Fumarate reductase/succinate dehydrogenase flavoprotein-like, C-terminal	GO:0016491|GO:0055114
644842095	461	423	447	Gene3D	G3DSA:1.20.58.100	IPR015939	Fumarate reductase/succinate dehydrogenase flavoprotein-like, C-terminal	GO:0016491|GO:0055114
644842095	461	423	450	Pfam	PF02910	IPR015939	Fumarate reductase/succinate dehydrogenase flavoprotein-like, C-terminal	GO:0016491|GO:0055114
644842095	461	1	452	PANTHER	PTHR11632			
644842095	461	1	452	PANTHER	PTHR11632:SF6			
644842095	461	2	24	PRINTS	PR00411			
644842095	461	4	208	Gene3D	G3DSA:3.50.50.60			
644842095	461	5	229	SUPERFAMILY	SSF51905			
644842095	461	166	175	PRINTS	PR00411			
644842095	461	204	307	SUPERFAMILY	SSF56425			
644842095	461	209	303	Gene3D	G3DSA:3.90.700.10			
644842095	461	304	363	Gene3D	G3DSA:3.50.50.60			
644842095	461	311	365	SUPERFAMILY	SSF51905			
644842095	461	325	332	PRINTS	PR00411			
644842096	713	57	152	Pfam	PF00586	IPR000728	AIR synthase-related protein	GO:0003824
644842096	713	416	510	Pfam	PF00586	IPR000728	AIR synthase-related protein	GO:0003824
644842096	713	1	713	Hamap	MF_00420	IPR010074	Phosphoribosylformylglycinamidine synthase II	GO:0005737|GO:0006189|GO:0004642
644842096	713	2	706	TIGRFAM	TIGR01736	IPR010074	Phosphoribosylformylglycinamidine synthase II	GO:0005737|GO:0006189|GO:0004642
644842096	713	184	402	SUPERFAMILY	SSF56042	IPR010918	AIR synthase-related protein, C-terminal	
644842096	713	186	339	Pfam	PF02769	IPR010918	AIR synthase-related protein, C-terminal	
644842096	713	542	701	SUPERFAMILY	SSF56042	IPR010918	AIR synthase-related protein, C-terminal	
644842096	713	546	681	Pfam	PF02769	IPR010918	AIR synthase-related protein, C-terminal	
644842096	713	19	178	SUPERFAMILY	SSF55326	IPR016188	PurM, N-terminal-like	GO:0003824
644842096	713	376	534	SUPERFAMILY	SSF55326	IPR016188	PurM, N-terminal-like	GO:0003824
644842096	713	7	704	PANTHER	PTHR10099			
644842096	713	46	177	Gene3D	G3DSA:3.30.1330.10			
644842096	713	197	342	Gene3D	G3DSA:3.90.650.10			
644842096	713	394	537	Gene3D	G3DSA:3.30.1330.10			
644842096	713	546	681	Gene3D	G3DSA:3.90.650.10			
644842096	713	578	599	Coils	Coil			
644842097	225	5	222	Hamap	MF_00421	IPR010075	Phosphoribosylformylglycinamidine synthase I	GO:0005737|GO:0006189|GO:0004642
644842097	225	5	225	PIRSF	PIRSF001586	IPR010075	Phosphoribosylformylglycinamidine synthase I	GO:0005737|GO:0006189|GO:0004642
644842097	225	6	222	TIGRFAM	TIGR01737	IPR010075	Phosphoribosylformylglycinamidine synthase I	GO:0005737|GO:0006189|GO:0004642
644842097	225	7	225	ProSiteProfiles	PS51273	IPR017926	Glutamine amidotransferase type 1	
644842097	225	1	225	PANTHER	PTHR10099			
644842097	225	4	223	Gene3D	G3DSA:3.40.50.880			
644842097	225	5	223	Pfam	PF13507			
644842097	225	5	223	SUPERFAMILY	SSF52317			
644842098	81	2	78	Gene3D	G3DSA:3.30.1280.10	IPR003850	Phosphoribosylformylglycinamidine synthetase, PurS subunit	GO:0016879
644842098	81	3	77	Pfam	PF02700	IPR003850	Phosphoribosylformylglycinamidine synthetase, PurS subunit	GO:0016879
644842098	81	3	77	TIGRFAM	TIGR00302	IPR003850	Phosphoribosylformylglycinamidine synthetase, PurS subunit	GO:0016879
644842098	81	3	78	SUPERFAMILY	SSF82697			
644842099	383	192	383	Pfam	PF06973	IPR009720	IMP biosynthesis enzyme PurP, C-terminal	GO:0005524|GO:0016879|GO:0006188|GO:0000287
644842099	383	24	158	Pfam	PF06849	IPR010672	IMP biosynthesis enzyme PurP, N-terminal	GO:0016879|GO:0000287|GO:0006188|GO:0005524
644842099	383	191	383	Gene3D	G3DSA:3.30.470.20	IPR013816	ATP-grasp fold, subdomain 2	GO:0005524
644842099	383	4	124	Gene3D	G3DSA:3.40.50.20	IPR016185	Pre-ATP-grasp fold	
644842099	383	4	136	SUPERFAMILY	SSF52440	IPR016185	Pre-ATP-grasp fold	
644842099	383	142	383	SUPERFAMILY	SSF56059			
644842100	435	5	420	TIGRFAM	TIGR00877	IPR000115	Phosphoribosylglycinamide synthetase	GO:0004637|GO:0009113
644842100	435	5	421	Hamap	MF_00138	IPR000115	Phosphoribosylglycinamide synthetase	GO:0004637|GO:0009113
644842100	435	330	420	SUPERFAMILY	SSF51246	IPR011054	Rudiment single hybrid motif	
644842100	435	111	319	ProSiteProfiles	PS50975	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
644842100	435	125	190	Gene3D	G3DSA:3.30.1490.20	IPR013815	ATP-grasp fold, subdomain 1	GO:0003824|GO:0005524
644842100	435	192	329	Gene3D	G3DSA:3.30.470.20	IPR013816	ATP-grasp fold, subdomain 2	GO:0005524
644842100	435	4	105	SUPERFAMILY	SSF52440	IPR016185	Pre-ATP-grasp fold	
644842100	435	6	97	Gene3D	G3DSA:3.40.50.20	IPR016185	Pre-ATP-grasp fold	
644842100	435	293	300	ProSitePatterns	PS00184	IPR020559	Phosphoribosylglycinamide synthetase, conserved site	GO:0009113|GO:0004637
644842100	435	331	420	Pfam	PF02843	IPR020560	Phosphoribosylglycinamide synthetase, C-domain	GO:0009113|GO:0004637
644842100	435	333	419	Gene3D	G3DSA:3.90.600.10	IPR020560	Phosphoribosylglycinamide synthetase, C-domain	GO:0009113|GO:0004637
644842100	435	105	299	Pfam	PF01071	IPR020561	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain	
644842100	435	5	104	Pfam	PF02844	IPR020562	Phosphoribosylglycinamide synthetase, N-terminal	GO:0004637|GO:0009113
644842100	435	1	433	PANTHER	PTHR10520			
644842100	435	1	433	PANTHER	PTHR10520:SF10			
644842100	435	106	323	SUPERFAMILY	SSF56059			
644842101	414	17	146	SUPERFAMILY	SSF52540			
644842101	414	18	98	Pfam	PF13173			
644842101	414	18	128	Gene3D	G3DSA:3.40.50.300			
644842102	429	127	303	Pfam	PF02222	IPR003135	ATP-grasp fold, ATP-dependent carboxylate-amine ligase-type	
644842102	429	7	429	PANTHER	PTHR23047:SF2	IPR005862	Phosphoribosylglycinamide formyltransferase 2	GO:0009152|GO:0000287|GO:0005524|GO:0016742
644842102	429	12	411	Hamap	MF_01643	IPR005862	Phosphoribosylglycinamide formyltransferase 2	GO:0009152|GO:0000287|GO:0005524|GO:0016742
644842102	429	18	411	TIGRFAM	TIGR01142	IPR005862	Phosphoribosylglycinamide formyltransferase 2	GO:0009152|GO:0000287|GO:0005524|GO:0016742
644842102	429	339	410	SUPERFAMILY	SSF51246	IPR011054	Rudiment single hybrid motif	
644842102	429	123	319	ProSiteProfiles	PS50975	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
644842102	429	127	202	Gene3D	G3DSA:3.30.1490.20	IPR013815	ATP-grasp fold, subdomain 1	GO:0003824|GO:0005524
644842102	429	203	408	Gene3D	G3DSA:3.30.470.20	IPR013816	ATP-grasp fold, subdomain 2	GO:0005524
644842102	429	8	115	SUPERFAMILY	SSF52440	IPR016185	Pre-ATP-grasp fold	
644842102	429	10	126	Gene3D	G3DSA:3.40.50.20	IPR016185	Pre-ATP-grasp fold	
644842102	429	7	429	PANTHER	PTHR23047			
644842102	429	118	325	SUPERFAMILY	SSF56059			
644842103	350	61	155	Pfam	PF00586	IPR000728	AIR synthase-related protein	GO:0003824
644842103	350	17	349	Hamap	MF_00741_A	IPR004733	Phosphoribosylformylglycinamidine cyclo-ligase	GO:0006189|GO:0005737|GO:0004641
644842103	350	18	337	TIGRFAM	TIGR00878	IPR004733	Phosphoribosylformylglycinamidine cyclo-ligase	GO:0006189|GO:0005737|GO:0004641
644842103	350	182	342	SUPERFAMILY	SSF56042	IPR010918	AIR synthase-related protein, C-terminal	
644842103	350	188	341	Pfam	PF02769	IPR010918	AIR synthase-related protein, C-terminal	
644842103	350	17	180	SUPERFAMILY	SSF55326	IPR016188	PurM, N-terminal-like	GO:0003824
644842103	350	9	337	PANTHER	PTHR10520			
644842103	350	58	181	Gene3D	G3DSA:3.30.1330.10			
644842103	350	183	340	Gene3D	G3DSA:3.90.650.10			
644842104	233	1	233	PANTHER	PTHR11609	IPR001636	SAICAR synthetase	GO:0006164|GO:0004639
644842104	233	3	233	Hamap	MF_00137	IPR001636	SAICAR synthetase	GO:0006164|GO:0004639
644842104	233	5	229	TIGRFAM	TIGR00081	IPR001636	SAICAR synthetase	GO:0006164|GO:0004639
644842104	233	5	232	Pfam	PF01259	IPR001636	SAICAR synthetase	GO:0006164|GO:0004639
644842104	233	92	217	Gene3D	G3DSA:3.30.470.20	IPR013816	ATP-grasp fold, subdomain 2	GO:0005524
644842104	233	85	99	ProSitePatterns	PS01057	IPR018236	SAICAR synthetase, conserved site	GO:0004639|GO:0006164
