gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
644842139	120	42.52	3	116	49	175	9.0e-20	88.9	COG0456	Acetyltransferases	177
644842140	175	43.53	9	175	12	181	3.0e-34	138	COG1676	tRNA splicing endonuclease	181
644842141	395	52.17	1	388	1	388	0.0e+00	463	COG0156	7-keto-8-aminopelargonate synthetase and related enzymes	388
644842142	766	41.5	574	766	39	225	1.0e-24	108	COG0470	ATPase involved in DNA replication	324
644842143	487	27.47	1	214	11	229	8.0e-17	82.2	COG2256	ATPase related to the helicase subunit of the Holliday junction resolvase	436
644842144	333	37.87	2	331	7	338	4.0e-67	248	COG2520	Predicted methyltransferase	341
644842146	267	45.19	1	267	43	306	3.0e-78	284	COG2896	Molybdenum cofactor biosynthesis enzyme	322
644842148	463	18.04	2	455	14	465	7.0e-51	195	COG1530	Ribonucleases G and E	487
644842149	228	29.17	2	225	42	274	2.0e-46	179	COG0468	RecA/RadA recombinase	279
644842150	195	30.4	2	195	25	250	4.0e-24	104	COG2220	Predicted Zn-dependent hydrolases of the beta-lactamase fold	258
644842153	188	43.92	2	187	51	234	2.0e-34	139	COG4089	Predicted membrane protein	235
644842154	286	39.04	2	286	4	292	5.0e-75	274	COG0462	Phosphoribosylpyrophosphate synthetase	314
644842158	170	34.81	2	154	1	158	2.0e-26	112	COG4996	Predicted phosphatase	164
644842159	183	55.06	5	182	12	188	1.0e-58	219	COG2029	Uncharacterized conserved protein	189
644842163	526	47.47	1	526	1	521	0.0e+00	587	COG1384	Lysyl-tRNA synthetase (class I)	521
644842164	202	31.96	10	202	2	193	3.0e-35	141	COG1014	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit	203
644842165	141	38.3	1	141	2	141	2.0e-28	118	COG1321	Mn-dependent transcriptional regulator	154
644842166	453	51.12	7	450	1	436	3.0e-112	398	COG2252	Permeases	436
644842167	440	53.18	6	423	8	425	0.0e+00	493	COG0281	Malic enzyme	432
644842168	268	57.47	7	266	2	260	5.0e-97	347	COG1798	Diphthamide biosynthesis methyltransferase	260
644842170	350	66.95	1	350	4	354	0.0e+00	513	COG1568	Predicted methyltransferases	354
644842171	108	55.56	1	107	3	110	2.0e-29	121	COG2151	Predicted metal-sulfur cluster biosynthetic enzyme	111
644842172	67	41.18	4	66	1	68	3.0e-10	56.5	COG1141	Ferredoxin	68
644842173	59	50.75	1	59	1	67	6.0e-12	62.3	COG1141	Ferredoxin	68
644842174	390	37.05	2	379	1	405	2.0e-86	313	COG1488	Nicotinic acid phosphoribosyltransferase	405
644842175	115	36	1	114	1	125	2.0e-17	81.1	COG0720	6-pyruvoyl-tetrahydropterin synthase	127
644842177	732	44.89	5	562	4	553	0.0e+00	632	COG0143	Methionyl-tRNA synthetase	558
644842178	281	28.29	24	280	15	254	1.0e-25	110	COG2512	Uncharacterized membrane-associated protein/domain	258
644842180	254	38.98	1	251	4	257	4.0e-22	98.5	COG0730	Predicted permeases	258
644842181	332	42.32	1	332	3	347	2.0e-87	315	COG1363	Cellulase M and related proteins	355
644842182	185	52.46	1	181	3	185	1.0e-62	232	COG2101	TATA-box binding protein (TBP), component of TFIID and TFIIIB	185
644842184	513	21.24	17	513	2	427	4.0e-52	199	COG0595	Predicted hydrolase of the metallo-beta-lactamase superfamily	555
644842185	106	50	2	106	22	133	7.0e-25	105	COG1131	ABC-type multidrug transport system, ATPase component	293
644842186	173	42.86	2	168	138	293	4.0e-31	127	COG1131	ABC-type multidrug transport system, ATPase component	293
644842188	261	20.55	8	258	33	285	6.0e-11	61.5	COG0842	ABC-type multidrug transport system, permease component	286
644842189	202	36.32	1	199	1	195	3.0e-37	148	COG1014	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit	203
644842190	646	53.63	6	646	3	633	0.0e+00	790	COG4231	Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits	640
644842191	457	53.49	4	456	2	456	0.0e+00	470	COG1042	Acyl-CoA synthetase (NDP forming)	598
644842192	210	48.34	1	204	2	205	2.0e-51	195	COG0125	Thymidylate kinase	208
644842193	238	25.83	9	220	20	259	2.0e-21	95.8	COG1109	Phosphomannomutase	464
644842194	361	43.41	1	358	2	357	2.0e-86	312	COG1208	Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunits (eIF-2Bgamma/eIF-2Bepsilon)	358
644842195	622	40.16	15	607	8	608	0.0e+00	707	COG1274	Phosphoenolpyruvate carboxykinase (GTP)	608
644842197	278	37.81	80	278	2	202	6.0e-24	104	COG1824	Permease, similar to cation transporters	203
644842198	205	55.67	5	205	2	204	2.0e-67	248	COG3273	Uncharacterized conserved protein	204
644842199	197	53.12	1	190	5	196	4.0e-55	207	COG3273	Uncharacterized conserved protein	204
644842201	504	26.21	2	274	1	290	2.0e-39	157	COG1409	Predicted phosphohydrolases	301
644842202	139	32.52	11	132	151	273	2.0e-18	85.3	COG2905	Predicted signal-transduction protein containing cAMP-binding and CBS domains	610
644842203	300	46.13	1	292	1	295	9.0e-78	283	COG2074	2-phosphoglycerate kinase	299
644842204	434	31.25	1	430	7	429	4.0e-90	325	COG2403	Predicted GTPase	449
644842205	352	22.39	2	326	1	252	6.0e-37	148	COG0725	ABC-type molybdate transport system, periplasmic component	258
644842206	248	36.33	9	246	15	270	5.0e-50	191	COG0555	ABC-type sulfate transport system, permease component	274
644842207	344	43.19	1	344	3	335	5.0e-96	344	COG3839	ABC-type sugar transport systems, ATPase components	338
644842208	202	28.64	1	196	6	211	2.0e-13	69.5	COG0814	Amino acid permeases	415
644842209	863	63.8	11	856	1	798	0.0e+00	916	COG1201	Lhr-like helicases	814
644842213	641	42.14	22	637	2	647	0.0e+00	609	COG1505	Serine proteases of the peptidase family S9A	648
644842217	314	41.18	25	210	1	171	2.0e-35	143	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerases 2	174
644842218	468	55.53	1	466	8	464	0.0e+00	655	COG0215	Cysteinyl-tRNA synthetase	464
644842219	447	24.51	1	447	5	409	3.0e-45	176	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases	409
644842220	215	43	3	201	1	192	1.0e-47	183	COG2236	Predicted phosphoribosyltransferases	192
644842222	323	26.85	1	283	8	300	7.0e-33	134	COG0803	ABC-type metal ion transport system, periplasmic component/surface adhesin	303
644842223	301	45.07	1	301	3	303	2.0e-71	262	COG1079	Uncharacterized ABC-type transport system, permease component	304
644842224	343	41.67	8	334	11	342	2.0e-67	249	COG4603	ABC-type uncharacterized transport system, permease component	356
644842225	509	55.58	5	504	3	501	0.0e+00	648	COG3845	ABC-type uncharacterized transport systems, ATPase components	501
644842226	414	34.61	1	387	1	335	3.0e-63	236	COG1744	Uncharacterized ABC-type transport system, periplasmic component/surface lipoprotein	345
644842228	454	43.87	1	452	1	462	3.0e-118	419	COG1109	Phosphomannomutase	464
644842229	151	22.78	1	150	1	150	1.0e-12	65.8	COG0716	Flavodoxins	151
644842230	245	27.27	41	243	59	242	4.0e-20	91.9	COG2227	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase	243
644842231	191	45.56	1	167	4	164	2.0e-33	135	COG5418	Predicted secreted protein	164
644842232	201	29.21	8	196	2	193	1.0e-19	90	COG0237	Dephospho-CoA kinase	201
644842237	402	48.4	5	400	2	405	2.0e-124	439	COG0520	Selenocysteine lyase	405
644842239	194	22.83	2	177	3	176	3.0e-11	62.1	COG3601	Predicted membrane protein	186
644842242	298	43.68	127	294	3	176	2.0e-41	163	COG1992	Uncharacterized conserved protein	181
644842244	135	49.63	1	134	3	137	2.0e-41	161	COG0432	Uncharacterized conserved protein	137
644842245	260	24.12	10	243	4	247	7.0e-25	107	COG1235	Metal-dependent hydrolases of the beta-lactamase superfamily I	269
644842246	220	34.11	2	200	1	214	4.0e-31	128	COG1451	Predicted metal-dependent hydrolase	223
644842247	349	27.75	7	348	5	287	3.0e-46	179	COG2248	Predicted hydrolase (metallo-beta-lactamase superfamily)	304
644842248	139	34.02	38	134	37	131	2.0e-13	68.8	COG5485	Predicted ester cyclase	131
644842249	235	22.58	1	235	5	247	8.0e-35	140	COG1042	Acyl-CoA synthetase (NDP forming)	598
644842250	473	48.28	7	470	1	457	0.0e+00	469	COG1042	Acyl-CoA synthetase (NDP forming)	598
644842251	258	25.55	1	256	1	273	1.0e-29	123	COG1082	Sugar phosphate isomerases/epimerases	274
644842252	210	47.17	1	208	18	227	9.0e-54	203	COG2013	Uncharacterized conserved protein	227
644842253	233	44.66	19	222	3	205	7.0e-63	233	COG0177	Predicted EndoIII-related endonuclease	211
644842255	158	36.03	8	139	1	136	2.0e-14	71.8	COG1695	Predicted transcriptional regulators	138
644842256	326	47.06	1	305	2	293	7.0e-82	297	COG1131	ABC-type multidrug transport system, ATPase component	293
644842257	232	21.98	1	232	42	261	3.0e-07	49	COG1682	ABC-type polysaccharide/polyol phosphate export systems, permease component	263
644842258	413	46.31	1	403	4	395	7.0e-127	447	COG0126	3-phosphoglycerate kinase	395
644842261	685	18.5	123	453	1	287	5.0e-11	63.5	COG1409	Predicted phosphohydrolases	301
644842262	200	25.91	4	189	10	194	7.0e-19	87.3	COG2457	Uncharacterized conserved protein	199
644842263	353	49.15	1	351	3	352	1.0e-114	407	COG3842	ABC-type spermidine/putrescine transport systems, ATPase components	352
644842264	614	28.11	53	610	8	538	6.0e-66	245	COG1178	ABC-type Fe3+ transport system, permease component	540
644842265	489	29.8	115	362	36	271	7.0e-26	112	COG1840	ABC-type Fe3+ transport system, periplasmic component	299
644842266	380	43.28	321	380	805	871	9.0e-08	51.6	COG3889	Predicted solute binding protein	872
644842267	375	24.47	1	363	2	359	7.0e-73	267	COG0162	Tyrosyl-tRNA synthetase	401
644842269	213	39.33	1	213	1	235	2.0e-50	192	COG2872	Predicted metal-dependent hydrolases related to alanyl-tRNA synthetase HxxxH domain	241
644842272	428	45.69	9	424	2	402	9.0e-91	327	COG1301	Na+/H+-dicarboxylate symporters	415
644842273	248	44.73	16	246	1	236	2.0e-55	209	COG0340	Biotin-(acetyl-CoA carboxylase) ligase	238
644842274	282	47.27	1	274	1	265	3.0e-80	291	COG1830	DhnA-type fructose-1,6-bisphosphate aldolase and related enzymes	265
644842275	590	62.23	1	460	5	469	0.0e+00	670	COG5016	Pyruvate/oxaloacetate carboxyltransferase	472
644842276	577	41	1	571	1	561	2.0e-123	436	COG1966	Carbon starvation protein, predicted membrane protein	575
644842279	330	39.56	10	330	1	305	8.0e-68	250	COG0003	Oxyanion-translocating ATPase	322
644842282	310	43.55	6	309	50	354	4.0e-86	311	COG0144	tRNA and rRNA cytosine-C5-methylases	355
644842287	364	34.13	1	349	2	378	2.0e-72	266	COG1748	Saccharopine dehydrogenase and related proteins	389
644842288	220	53.88	1	215	2	217	1.0e-67	249	COG1756	Uncharacterized conserved protein	223
644842289	138	31.3	4	134	1	128	7.0e-28	116	COG0231	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	131
644842290	288	36.07	4	288	1	303	4.0e-57	214	COG0010	Arginase/agmatinase/formimionoglutamate hydrolase, arginase family	305
644842291	572	36.68	12	436	21	441	3.0e-63	236	COG0038	Chloride channel protein EriC	443
644842292	457	45.43	3	457	8	463	6.0e-122	431	COG1109	Phosphomannomutase	464
644842293	460	47.93	1	323	2	333	1.0e-120	426	COG0836	Mannose-1-phosphate guanylyltransferase	333
644842294	243	37.45	2	243	8	256	2.0e-59	222	COG3769	Predicted hydrolase (HAD superfamily)	274
644842296	467	44.52	15	466	1	464	2.0e-123	435	COG4809	Archaeal ADP-dependent phosphofructokinase/glucokinase	466
644842297	288	26.82	16	227	53	311	1.0e-27	117	COG1236	Predicted exonuclease of the beta-lactamase fold involved in RNA processing	427
644842298	138	56.59	10	137	2	130	7.0e-38	149	COG0509	Glycine cleavage system H protein (lipoate-binding)	131
644842300	458	35.37	16	454	15	450	2.0e-62	233	COG0534	Na+-driven multidrug efflux pump	455
644842302	958	34.16	3	871	6	789	0.0e+00	710	COG0495	Leucyl-tRNA synthetase	814
644842304	144	43.18	8	138	2	133	2.0e-31	128	COG1943	Transposase and inactivated derivatives	136
644842305	402	23.96	2	360	28	352	1.0e-32	134	COG0675	Transposase and inactivated derivatives	364
644842306	182	33.12	10	162	17	171	2.0e-09	55.3	COG3371	Predicted membrane protein	181
644842307	442	37.94	6	424	1	415	2.0e-63	236	COG0446	Uncharacterized NAD(FAD)-dependent dehydrogenases	415
644842308	355	40.98	4	352	1	361	1.0e-72	267	COG2441	Predicted butyrate kinase	374
644842309	389	37.37	3	388	2	353	4.0e-71	262	COG1499	NMD protein affecting ribosome stability and mRNA decay	355
644842310	99	64.65	1	99	2	100	1.0e-31	128	COG2412	Uncharacterized conserved protein	101
644842311	1870	19.06	601	979	98	442	1.0e-07	53.5	COG1404	Subtilisin-like serine proteases	508
644842312	380	49.48	1	378	1	387	7.0e-128	450	COG1473	Metal-dependent amidase/aminoacylase/carboxypeptidase	392
644842314	814	20.91	3	199	13	231	6.0e-12	66.6	COG1287	Uncharacterized membrane protein, required for N-linked glycosylation	773
644842315	788	45.44	2	770	1	740	0.0e+00	662	COG0574	Phosphoenolpyruvate synthase/pyruvate phosphate dikinase	740
644842316	318	22.38	19	295	106	362	1.0e-21	97.5	COG0675	Transposase and inactivated derivatives	364
644842317	459	36.36	21	459	15	452	1.0e-78	287	COG0534	Na+-driven multidrug efflux pump	455
644842318	304	28.03	2	263	1	239	3.0e-20	92.8	COG0704	Phosphate uptake regulator	240
644842319	305	48.21	1	302	3	304	3.0e-85	308	COG1446	Asparaginase	307
644842320	388	19.57	21	387	31	392	5.0e-19	89.1	COG2814	Arabinose efflux permease	394
644842321	320	44.07	7	318	3	327	1.0e-67	250	COG2516	Biotin synthase-related enzyme	339
644842323	307	50.66	4	306	1	299	5.0e-97	347	COG0478	RIO-like serine/threonine protein kinase fused to N-terminal HTH domain	304
644842324	345	20.39	1	345	30	387	3.0e-22	99.5	COG2814	Arabinose efflux permease	394
644842326	297	33.21	24	286	9	247	5.0e-46	178	COG0543	2-polyprenylphenol hydroxylase and related flavodoxin oxidoreductases	252
644842327	267	40	9	251	2	247	2.0e-61	229	COG1941	Coenzyme F420-reducing hydrogenase, gamma subunit	247
644842328	427	38.66	1	427	1	428	1.0e-120	427	COG3259	Coenzyme F420-reducing hydrogenase, alpha subunit	441
644842329	151	28.76	4	151	2	152	3.0e-21	94.6	COG0680	Ni,Fe-hydrogenase maturation factor	160
644842330	261	49.44	4	261	4	268	2.0e-67	249	COG2106	Uncharacterized conserved protein	272
644842331	359	29.58	38	344	1	218	3.0e-47	182	COG0087	Ribosomal protein L3	218
644842332	255	33.06	1	243	2	214	8.0e-44	170	COG0088	Ribosomal protein L4	214
644842333	86	48.28	3	86	1	87	3.0e-16	76.8	COG0089	Ribosomal protein L23	94
644842334	241	45.42	3	239	34	267	8.0e-72	263	COG0090	Ribosomal protein L2	275
644842335	133	60.64	33	126	1	93	4.0e-32	130	COG0185	Ribosomal protein S19	93
644842336	154	38.78	6	151	1	117	1.0e-26	112	COG0091	Ribosomal protein L22	120
644842337	207	40.1	2	207	13	216	2.0e-52	198	COG0092	Ribosomal protein S3	233
644842339	94	52.22	6	94	15	104	4.0e-21	93	COG0023	Translation initiation factor 1 (eIF-1/SUI1) and related proteins	104
644842340	122	54.44	35	122	2	91	1.0e-19	88.8	COG1588	RNase P/RNase MRP subunit p29	95
644842341	111	52.27	23	110	1	87	2.0e-22	97.2	COG0186	Ribosomal protein S17	87
644842342	141	47.62	20	141	1	122	3.0e-31	127	COG0093	Ribosomal protein L14	122
644842343	120	32.58	42	118	1	87	8.0e-12	62.6	COG0198	Ribosomal protein L24	104
644842344	248	57.14	4	248	2	238	3.0e-89	321	COG1471	Ribosomal protein S4E	241
644842345	183	42.51	5	162	14	180	2.0e-47	181	COG0094	Ribosomal protein L5	180
644842346	58	38.71	1	58	1	60	9.0e-06	41.7	COG0199	Ribosomal protein S14	61
644842347	130	48.12	1	130	1	132	9.0e-40	155	COG0096	Ribosomal protein S8	132
644842348	191	42.78	13	190	4	178	4.0e-43	167	COG0097	Ribosomal protein L6P/L9E	178
644842349	127	67.2	3	127	7	129	5.0e-35	139	COG1717	Ribosomal protein L32E	133
644842350	148	62.33	2	147	4	149	7.0e-37	146	COG2147	Ribosomal protein L19E	150
644842351	200	45.31	5	131	1	125	1.0e-34	139	COG0256	Ribosomal protein L18	125
644842352	235	41.18	27	230	1	180	6.0e-46	177	COG0098	Ribosomal protein S5	181
644842353	154	32.73	4	58	1	55	5.0e-13	67.1	COG1841	Ribosomal protein L30/L7E	55
644842354	147	28.29	2	147	1	151	3.0e-23	101	COG0200	Ribosomal protein L15	152
644842355	461	29.56	14	461	6	435	1.0e-71	263	COG0201	Preprotein translocase subunit SecY	436
644842356	196	52.63	2	191	4	189	8.0e-57	213	COG2019	Archaeal adenylate kinase	189
644842357	175	44.51	1	173	25	196	2.0e-43	168	COG1422	Predicted membrane protein	201
644842358	88	60.92	1	86	2	88	4.0e-19	86.5	COG2174	Ribosomal protein L34E	93
644842359	193	58.66	6	183	1	179	2.0e-70	258	COG1102	Cytidylate kinase	179
644842360	83	56.25	1	79	2	81	1.0e-14	71.6	COG2163	Ribosomal protein L14E/L6E/L27E	125
644842361	260	38.98	5	253	2	251	4.0e-52	198	COG1028	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	251
644842362	234	32.37	2	230	7	244	2.0e-40	159	COG4221	Short-chain alcohol dehydrogenase of unknown specificity	246
644842364	319	27.82	68	315	40	264	5.0e-35	141	COG2273	Beta-glucanase/Beta-glucan synthetase	355
644842367	501	35.8	1	491	4	459	1.0e-100	360	COG2723	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase	460
644842369	378	33.33	303	377	784	870	3.0e-08	53.5	COG3889	Predicted solute binding protein	872
644842372	682	22.47	1	569	3	545	2.0e-56	214	COG0747	ABC-type dipeptide transport system, periplasmic component	556
644842373	335	36.59	6	332	3	316	2.0e-66	246	COG0601	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	317
644842374	282	34.42	9	281	18	288	2.0e-45	176	COG1173	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components	289
644842375	338	43.33	7	332	4	316	6.0e-95	341	COG0444	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	316
644842376	272	41.8	24	261	17	259	1.0e-71	263	COG0444	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	316
644842377	467	32.58	1	455	21	459	1.0e-90	327	COG2723	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase	460
644842380	339	44.11	39	331	5	271	2.0e-74	272	COG0130	Pseudouridine synthase	271
644842381	195	39.5	1	194	103	298	8.0e-53	200	COG2813	16S RNA G1207 methylase RsmC	300
644842383	156	37.76	15	155	1	121	2.0e-29	121	COG0099	Ribosomal protein S13	121
644842384	180	32.52	6	168	8	159	3.0e-31	127	COG0522	Ribosomal protein S4 and related proteins	205
644842385	139	55.91	10	136	12	129	6.0e-39	153	COG0100	Ribosomal protein S11	129
644842386	271	22.4	10	264	1	314	9.0e-30	123	COG0202	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	317
644842388	130	60.66	9	130	1	122	7.0e-43	165	COG1727	Ribosomal protein L18E	122
644842389	142	43.09	1	110	15	136	5.0e-27	113	COG0102	Ribosomal protein L13	148
644842390	143	43.48	7	143	1	130	2.0e-33	134	COG0103	Ribosomal protein S9	130
644842391	68	68.25	4	66	1	63	2.0e-23	100	COG1644	DNA-directed RNA polymerase, subunit N (RpoN/RPB10)	63
644842393	77	32.2	19	76	9	67	5.0e-08	49.5	COG1758	DNA-directed RNA polymerase, subunit K/omega	74
644842394	341	30.62	1	340	1	418	1.0e-74	273	COG0148	Enolase	423
644842395	204	35.71	9	197	4	240	1.0e-51	196	COG0052	Ribosomal protein S2	252
644842396	202	25.12	1	200	3	203	2.0e-21	95.8	COG0778	Nitroreductase	207
644842397	382	46.24	1	369	1	366	3.0e-101	362	COG0301	Thiamine biosynthesis ATP pyrophosphatase	383
644842398	178	35.59	3	176	1	177	1.0e-24	106	COG3371	Predicted membrane protein	181
644842399	208	42.23	4	203	164	368	5.0e-52	197	COG0301	Thiamine biosynthesis ATP pyrophosphatase	383
644842401	273	37.99	3	263	29	299	2.0e-62	232	COG0031	Cysteine synthase	300
644842403	311	34.78	1	302	1	304	1.0e-45	176	COG0524	Sugar kinases, ribokinase family	311
644842404	435	24.94	27	435	1	429	3.0e-38	152	COG1653	ABC-type sugar transport system, periplasmic component	433
