gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
643420544	272	192	255	Pfam	PF03725	IPR015847	Exoribonuclease, phosphorolytic domain 2	
643420544	272	12	172	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
643420544	272	201	215	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
643420544	272	2	267	Hamap	MF_00622	IPR020869	Exosome complex exonuclease 2, probable	GO:0005737|GO:0008408|GO:0006401
643420544	272	1	272	PANTHER	PTHR11097			
643420546	132	57	130	Pfam	PF04472	IPR007561	Cell division protein SepF/SepF-related	GO:0000917
643420547	211	14	174	SMART	SM00709	IPR004457	Zinc finger, ZPR1-type	GO:0008270
643420547	211	15	172	Pfam	PF03367	IPR004457	Zinc finger, ZPR1-type	GO:0008270
643420547	211	15	204	TIGRFAM	TIGR00310	IPR004457	Zinc finger, ZPR1-type	GO:0008270
643420547	211	16	181	TIGRFAM	TIGR00340	IPR004470	Zinc finger, ZPR1-type, subgroup	GO:0008270
643420547	211	1	188	PANTHER	PTHR10876			
643420547	211	1	188	PANTHER	PTHR10876:SF0			
643420548	174	5	105	SMART	SM01022	IPR007374	ASCH domain	
643420548	174	6	86	Pfam	PF04266	IPR007374	ASCH domain	
643420548	174	3	143	SUPERFAMILY	SSF88697	IPR015947	PUA-like domain	
643420548	174	4	134	Gene3D	G3DSA:2.30.130.30			
643420549	333	155	326	Pfam	PF00742	IPR001342	Homoserine dehydrogenase, catalytic	GO:0055114|GO:0006520
643420549	333	9	146	Pfam	PF03447	IPR005106	Aspartate/homoserine dehydrogenase, NAD-binding	GO:0050661|GO:0055114|GO:0016491
643420549	333	2	166	Gene3D	G3DSA:3.40.50.720	IPR016040	NAD(P)-binding domain	GO:0000166
643420549	333	200	222	ProSitePatterns	PS01042	IPR019811	Homoserine dehydrogenase, conserved site	GO:0006520|GO:0055114
643420549	333	1	330	PIRSF	PIRSF036497	IPR022697	Homoserine dehydrogenase, short	GO:0004412|GO:0055114
643420549	333	2	333	PANTHER	PTHR21499			
643420549	333	2	333	PANTHER	PTHR21499:SF2			
643420549	333	3	176	SUPERFAMILY	SSF51735			
643420549	333	155	313	SUPERFAMILY	SSF55347			
643420549	333	167	309	Gene3D	G3DSA:3.30.360.10			
643420550	280	3	56	Pfam	PF00571	IPR000644	Cystathionine beta-synthase, core	GO:0005515
643420550	280	7	64	ProSiteProfiles	PS51371	IPR000644	Cystathionine beta-synthase, core	GO:0005515
643420550	280	10	58	SMART	SM00116	IPR000644	Cystathionine beta-synthase, core	GO:0005515
643420550	280	66	123	ProSiteProfiles	PS51371	IPR000644	Cystathionine beta-synthase, core	GO:0005515
643420550	280	67	115	Pfam	PF00571	IPR000644	Cystathionine beta-synthase, core	GO:0005515
643420550	280	69	117	SMART	SM00116	IPR000644	Cystathionine beta-synthase, core	GO:0005515
643420550	280	131	180	Pfam	PF00571	IPR000644	Cystathionine beta-synthase, core	GO:0005515
643420550	280	132	193	ProSiteProfiles	PS51371	IPR000644	Cystathionine beta-synthase, core	GO:0005515
643420550	280	135	183	SMART	SM00116	IPR000644	Cystathionine beta-synthase, core	GO:0005515
643420550	280	223	279	Pfam	PF00571	IPR000644	Cystathionine beta-synthase, core	GO:0005515
643420550	280	227	280	ProSiteProfiles	PS51371	IPR000644	Cystathionine beta-synthase, core	GO:0005515
643420550	280	230	278	SMART	SM00116	IPR000644	Cystathionine beta-synthase, core	GO:0005515
643420550	280	2	119	Gene3D	G3DSA:3.20.20.70	IPR013785	Aldolase-type TIM barrel	GO:0003824
643420550	280	120	183	Gene3D	G3DSA:3.20.20.70	IPR013785	Aldolase-type TIM barrel	GO:0003824
643420550	280	219	279	Gene3D	G3DSA:3.20.20.70	IPR013785	Aldolase-type TIM barrel	GO:0003824
643420550	280	1	117	SUPERFAMILY	SSF54631			
643420550	280	68	279	PANTHER	PTHR11911			
643420550	280	124	277	SUPERFAMILY	SSF54631			
643420551	375	1	375	PIRSF	PIRSF015658	IPR005661	Na+-transporting methylmalonyl-CoA/oxaloacetate decarboxylase, beta subunit	GO:0006814|GO:0016829
643420551	375	22	374	Pfam	PF03977	IPR005661	Na+-transporting methylmalonyl-CoA/oxaloacetate decarboxylase, beta subunit	GO:0006814|GO:0016829
643420551	375	23	369	TIGRFAM	TIGR01109	IPR005661	Na+-transporting methylmalonyl-CoA/oxaloacetate decarboxylase, beta subunit	GO:0006814|GO:0016829
643420552	154	86	153	ProSiteProfiles	PS50968	IPR000089	Biotin/lipoyl attachment	
643420552	154	88	153	Pfam	PF00364	IPR000089	Biotin/lipoyl attachment	
643420552	154	110	127	ProSitePatterns	PS00188	IPR001882	Biotin-binding site	
643420552	154	79	153	SUPERFAMILY	SSF51230	IPR011053	Single hybrid motif	
643420552	154	4	153	PANTHER	PTHR18866			
643420552	154	85	153	Gene3D	G3DSA:2.40.50.100			
643420553	128	7	87	TIGRFAM	TIGR01195	IPR005899	Sodium ion-translocating decarboxylase	GO:0015081|GO:0008948|GO:0016020|GO:0071436
643420553	128	9	87	Pfam	PF04277	IPR005899	Sodium ion-translocating decarboxylase	GO:0015081|GO:0008948|GO:0016020|GO:0071436
643420554	522	28	520	Pfam	PF01039	IPR000022	Carboxyl transferase	GO:0016874
643420554	522	9	224	ProSiteProfiles	PS50980	IPR011762	Acetyl-coenzyme A carboxyltransferase, N-terminal	GO:0016874
643420554	522	225	514	ProSiteProfiles	PS50989	IPR011763	Acetyl-coenzyme A carboxyltransferase, C-terminal	GO:0016874
643420554	522	1	259	Gene3D	G3DSA:3.90.226.10			
643420554	522	1	522	PANTHER	PTHR22855			
643420554	522	1	522	PANTHER	PTHR22855:SF14			
643420554	522	3	257	SUPERFAMILY	SSF52096			
643420554	522	244	522	SUPERFAMILY	SSF52096			
643420554	522	269	522	Gene3D	G3DSA:3.90.226.10			
643420555	143	18	138	Pfam	PF01873	IPR002735	Translation initiation factor IF2/IF5	GO:0003743|GO:0006413
643420555	143	30	137	SMART	SM00653	IPR002735	Translation initiation factor IF2/IF5	GO:0003743|GO:0006413
643420555	143	9	143	Hamap	MF_00232	IPR004458	Translation initiation factor 2, beta subunit	GO:0003743|GO:0006413
643420555	143	10	141	TIGRFAM	TIGR00311	IPR004458	Translation initiation factor 2, beta subunit	GO:0003743|GO:0006413
643420555	143	9	110	SUPERFAMILY	SSF100966	IPR016189	Translation initiation factor IF2/IF5, N-terminal	GO:0003743|GO:0006413
643420555	143	40	90	Gene3D	G3DSA:3.30.30.50	IPR016189	Translation initiation factor IF2/IF5, N-terminal	GO:0003743|GO:0006413
643420555	143	107	142	SUPERFAMILY	SSF75689	IPR016190	Translation initiation factor IF2/IF5, zinc-binding	GO:0006413|GO:0003743
643420555	143	1	140	PANTHER	PTHR23001			
643420555	143	1	140	PANTHER	PTHR23001:SF2			
643420556	1157	101	1068	SMART	SM00350	IPR001208	Mini-chromosome maintenance, DNA-dependent ATPase	GO:0003677|GO:0006260|GO:0005524
643420556	1157	266	335	Pfam	PF00493	IPR001208	Mini-chromosome maintenance, DNA-dependent ATPase	GO:0003677|GO:0006260|GO:0005524
643420556	1157	279	335	ProSiteProfiles	PS50051	IPR001208	Mini-chromosome maintenance, DNA-dependent ATPase	GO:0003677|GO:0006260|GO:0005524
643420556	1157	800	959	ProSiteProfiles	PS50051	IPR001208	Mini-chromosome maintenance, DNA-dependent ATPase	GO:0003677|GO:0006260|GO:0005524
643420556	1157	803	1067	Pfam	PF00493	IPR001208	Mini-chromosome maintenance, DNA-dependent ATPase	GO:0003677|GO:0006260|GO:0005524
643420556	1157	705	756	SMART	SM00530	IPR001387	Helix-turn-helix type 3	GO:0043565
643420556	1157	706	753	Pfam	PF01381	IPR001387	Helix-turn-helix type 3	GO:0043565
643420556	1157	706	756	ProSiteProfiles	PS50943	IPR001387	Helix-turn-helix type 3	GO:0043565
643420556	1157	768	815	SMART	SM00305	IPR003586	Hint domain C-terminal	
643420556	1157	334	457	SMART	SM00306	IPR003587	Hint domain N-terminal	
643420556	1157	133	181	Gene3D	G3DSA:2.20.28.10	IPR004039	Rubredoxin-type fold	
643420556	1157	496	633	ProSiteProfiles	PS50819	IPR004042	Intein DOD homing endonuclease	GO:0004519
643420556	1157	336	433	ProSiteProfiles	PS50817	IPR006141	Intein splice site	GO:0016539
643420556	1157	336	433	TIGRFAM	TIGR01445	IPR006141	Intein splice site	GO:0016539
643420556	1157	788	810	ProSiteProfiles	PS50818	IPR006141	Intein splice site	GO:0016539
643420556	1157	788	810	TIGRFAM	TIGR01443	IPR006141	Intein splice site	GO:0016539
643420556	1157	420	433	PRINTS	PR00379	IPR006142	Intein	GO:0016539
643420556	1157	493	505	PRINTS	PR00379	IPR006142	Intein	GO:0016539
643420556	1157	592	604	PRINTS	PR00379	IPR006142	Intein	GO:0016539
643420556	1157	620	635	PRINTS	PR00379	IPR006142	Intein	GO:0016539
643420556	1157	786	803	PRINTS	PR00379	IPR006142	Intein	GO:0016539
643420556	1157	804	813	PRINTS	PR00379	IPR006142	Intein	GO:0016539
643420556	1157	702	750	SUPERFAMILY	SSF47413	IPR010982	Lambda repressor-like, DNA-binding domain	GO:0003677
643420556	1157	703	746	Gene3D	G3DSA:1.10.260.40	IPR010982	Lambda repressor-like, DNA-binding domain	GO:0003677
643420556	1157	105	131	Gene3D	G3DSA:2.40.50.140	IPR012340	Nucleic acid-binding, OB-fold	
643420556	1157	182	251	Gene3D	G3DSA:2.40.50.140	IPR012340	Nucleic acid-binding, OB-fold	
643420556	1157	10	248	SUPERFAMILY	SSF50249	IPR016027	Nucleic acid-binding, OB-fold-like	
643420556	1157	2	101	Gene3D	G3DSA:3.30.1640.10			
643420556	1157	2	1073	PANTHER	PTHR11630			
643420556	1157	285	335	Gene3D	G3DSA:3.40.50.300			
643420556	1157	335	504	SUPERFAMILY	SSF51294			
643420556	1157	336	499	Gene3D	G3DSA:2.170.16.10			
643420556	1157	493	564	SUPERFAMILY	SSF55608			
643420556	1157	500	575	Gene3D	G3DSA:3.10.28.10			
643420556	1157	575	686	SUPERFAMILY	SSF55608			
643420556	1157	576	693	Gene3D	G3DSA:3.10.28.10			
643420556	1157	743	809	SUPERFAMILY	SSF51294			
643420556	1157	747	809	Gene3D	G3DSA:2.170.16.10			
