gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
643420727	496						0.0e+00		KO:K00111	glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	EC:1.1.5.3	No
643420733	226						0.0e+00		KO:K06953			No
643420737	446						0.0e+00		KO:K00282	glycine dehydrogenase subunit 1 [EC:1.4.4.2]	EC:1.4.4.2	No
643420738	502						0.0e+00		KO:K00283	glycine dehydrogenase subunit 2 [EC:1.4.4.2]	EC:1.4.4.2	No
643420743	82						0.0e+00		KO:K03053	DNA-directed RNA polymerase subunit H [EC:2.7.7.6]	EC:2.7.7.6	No
643420744	1120						0.0e+00		KO:K13798	DNA-directed RNA polymerase subunit B [EC:2.7.7.6]	EC:2.7.7.6	No
643420745	905						0.0e+00		KO:K03041	DNA-directed RNA polymerase subunit A' [EC:2.7.7.6]	EC:2.7.7.6	No
643420746	391						0.0e+00		KO:K03042	DNA-directed RNA polymerase subunit A" [EC:2.7.7.6]	EC:2.7.7.6	No
643420747	100						0.0e+00		KO:K02908	large subunit ribosomal protein L30e		No
643420748	145						0.0e+00		KO:K02600	N utilization substance protein A		No
643420749	147						0.0e+00		KO:K02950	small subunit ribosomal protein S12		No
643420750	215						0.0e+00		KO:K02992	small subunit ribosomal protein S7		No
643420757	67						0.0e+00		KO:K03154	sulfur carrier protein		No
643420764	94						0.0e+00		KO:K02929	large subunit ribosomal protein L44e		No
643420765	65						0.0e+00		KO:K02978	small subunit ribosomal protein S27e		No
643420766	275						0.0e+00		KO:K03237	translation initiation factor 2 subunit 1		No
643420767	58						0.0e+00		KO:K11130	H/ACA ribonucleoprotein complex subunit 3		No
643420768	266						0.0e+00		KO:K07159			No
643420769	204						0.0e+00		KO:K02007	cobalt/nickel transport system permease protein		No
643420770	82	75.3	1	81	1	81	2.6e-29	127.9	KO:K02009	cobalt transport protein		Yes
643420771	219						0.0e+00		KO:K02008	cobalt/nickel transport system permease protein		No
643420772	266						0.0e+00		KO:K02006	cobalt/nickel transport system ATP-binding protein		No
643420773	455						0.0e+00		KO:K01835	phosphoglucomutase [EC:5.4.2.2]	EC:5.4.2.2	No
643420773	455						0.0e+00		KO:K01840	phosphomannomutase [EC:5.4.2.8]	EC:5.4.2.8	No
643420773	455						0.0e+00		KO:K15778	phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]	EC:5.4.2.2	No
643420773	455						0.0e+00		KO:K15778	phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]	EC:5.4.2.8	No
643420774	460						0.0e+00		KO:K00971	mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	EC:2.7.7.13	No
643420774	460						0.0e+00		KO:K01809	mannose-6-phosphate isomerase [EC:5.3.1.8]	EC:5.3.1.8	No
643420774	460						0.0e+00		KO:K16011	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]	EC:2.7.7.13	No
643420774	460						0.0e+00		KO:K16011	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]	EC:5.3.1.8	No
643420775	453						0.0e+00		KO:K00918	ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147]	EC:2.7.1.146	No
643420775	453						0.0e+00		KO:K00918	ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147]	EC:2.7.1.147	No
643420776	189						0.0e+00		KO:K06859	glucose-6-phosphate isomerase, archaeal [EC:5.3.1.9]	EC:5.3.1.9	No
643420781	311						0.0e+00		KO:K00784	ribonuclease Z [EC:3.1.26.11]	EC:3.1.26.11	No
643420783	258						0.0e+00		KO:K02013	iron complex transport system ATP-binding protein [EC:3.6.3.34]	EC:3.6.3.34	No
643420784	344						0.0e+00		KO:K02015	iron complex transport system permease protein		No
643420785	378						0.0e+00		KO:K02016	iron complex transport system substrate-binding protein		No
643420786	232						0.0e+00		KO:K11261	formylmethanofuran dehydrogenase subunit E [EC:1.2.99.5]	EC:1.2.99.5	No
643420789	295						0.0e+00		KO:K03295	cation efflux system protein, CDF family		No
643420790	139						0.0e+00		KO:K04651	hydrogenase nickel incorporation protein HypA/HybF		No
643420791	248						0.0e+00		KO:K03593	ATP-binding protein involved in chromosome partitioning		No
643420792	158						0.0e+00		KO:K08315	hydrogenase 3 maturation protease [EC:3.4.23.51]	EC:3.4.23.51	No
643420793	193						0.0e+00		KO:K03752	molybdopterin-guanine dinucleotide biosynthesis protein A [EC:2.7.7.77]		No
643420794	146	74.3	1	136	5	140	0.0e+00	219.9	KO:K07076			Yes
643420795	521						0.0e+00		KO:K05568	multicomponent Na+:H+ antiporter subunit D		No
643420796	161						0.0e+00		KO:K05569	multicomponent Na+:H+ antiporter subunit E		No
643420797	130						0.0e+00		KO:K05567	multicomponent Na+:H+ antiporter subunit C		No
643420798	257						0.0e+00		KO:K05566	multicomponent Na+:H+ antiporter subunit B		No
643420800	118						0.0e+00		KO:K05571	multicomponent Na+:H+ antiporter subunit G		No
643420801	94						0.0e+00		KO:K05570	multicomponent Na+:H+ antiporter subunit F		No
643420803	266	70.6	4	262	5	268	0.0e+00	389.8	KO:K15832	formate hydrogenlyase subunit 7		Yes
643420806	300	55.3	11	300	15	305	0.0e+00	332	KO:K15829	formate hydrogenlyase subunit 4		Yes
643420807	659	41.8	2	654	6	640	0.0e+00	514.2	KO:K00540			Yes
643420808	483	62.6	6	481	5	480	0.0e+00	585.9	KO:K12139	hydrogenase-4 component D [EC:1.-.-.-]	EC:1.-	Yes
643420809	165	75	1	164	1	164	0.0e+00	276.9	KO:K00196	carbon-monoxide dehydrogenase iron sulfur subunit		Yes
643420810	689						0.0e+00		KO:K00123	formate dehydrogenase, alpha subunit [EC:1.2.1.2]	EC:1.2.1.2	No
643420812	81						0.0e+00		KO:K04653	hydrogenase expression/formation protein HypC		No
643420813	118						0.0e+00		KO:K04654	hydrogenase expression/formation protein HypD		No
643420814	230						0.0e+00		KO:K04654	hydrogenase expression/formation protein HypD		No
643420815	813						0.0e+00		KO:K04656	hydrogenase maturation protein HypF		No
643420816	336						0.0e+00		KO:K04655	hydrogenase expression/formation protein HypE		No
643420818	399	91.7	1	398	1	398	0.0e+00	745	KO:K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	EC:2.8.1.7	Yes
643420818	399	91.7	1	398	1	398	0.0e+00	745	KO:K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	EC:4.4.1.16	Yes
643420825	536						0.0e+00		KO:K02016	iron complex transport system substrate-binding protein		No
643420826	314						0.0e+00		KO:K02015	iron complex transport system permease protein		No
643420827	259						0.0e+00		KO:K02013	iron complex transport system ATP-binding protein [EC:3.6.3.34]	EC:3.6.3.34	No
643420832	246						0.0e+00		KO:K09138	hypothetical protein		No
643420834	441						0.0e+00		KO:K00359	NADH oxidase [EC:1.6.-.-]	EC:1.6.-	No
643420835	388						0.0e+00		KO:K07562	nonsense-mediated mRNA decay protein 3		No
643420836	99						0.0e+00		KO:K09148	hypothetical protein		No
643420840	782						0.0e+00		KO:K01007	pyruvate, water dikinase [EC:2.7.9.2]	EC:2.7.9.2	No
643420843	222						0.0e+00		KO:K00761	uracil phosphoribosyltransferase [EC:2.4.2.9]	EC:2.4.2.9	No
643420845	717						0.0e+00		KO:K03168	DNA topoisomerase I [EC:5.99.1.2]	EC:5.99.1.2	No
643420857	232						0.0e+00		KO:K01905	acetyl-CoA synthetase (ADP-forming) [EC:6.2.1.13]	EC:6.2.1.13	No
643420861	1221						0.0e+00		KO:K03170	reverse gyrase [EC:5.99.1.3 3.6.4.12]	EC:3.6.4.12	No
643420861	1221						0.0e+00		KO:K03170	reverse gyrase [EC:5.99.1.3 3.6.4.12]	EC:5.99.1.3	No
643420864	109						0.0e+00		KO:K07143	UPF0148 protein		No
643420866	406						0.0e+00		KO:K13831	3-hexulose-6-phosphate synthase / 6-phospho-3-hexuloisomerase [EC:4.1.2.43 5.3.1.27]	EC:4.1.2.43	No
643420866	406						0.0e+00		KO:K13831	3-hexulose-6-phosphate synthase / 6-phospho-3-hexuloisomerase [EC:4.1.2.43 5.3.1.27]	EC:5.3.1.27	No
643420868	214						0.0e+00		KO:K07025	putative hydrolase of the HAD superfamily		No
643420871	206						0.0e+00		KO:K06950	uncharacterized protein		No
643420873	443						0.0e+00		KO:K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	EC:6.1.1.12	No
643420875	118						0.0e+00		KO:K04794	peptidyl-tRNA hydrolase, PTH2 family [EC:3.1.1.29]	EC:3.1.1.29	No
643420876	416						0.0e+00		KO:K06176	tRNA pseudouridine13 synthase [EC:5.4.99.27]	EC:5.4.99.27	No
643420877	235						0.0e+00		KO:K07024			No
643420881	95						0.0e+00		KO:K09728	hypothetical protein		No
643420882	126						0.0e+00		KO:K09731	hypothetical protein		No
643420884	533						0.0e+00		KO:K01937	CTP synthase [EC:6.3.4.2]	EC:6.3.4.2	No
643420886	130						0.0e+00		KO:K02995	small subunit ribosomal protein S8e		No
643420888	358						0.0e+00		KO:K06943	nucleolar GTP-binding protein		No
643420889	268						0.0e+00		KO:K06897			No
643420890	271						0.0e+00		KO:K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	EC:3.6.1.27	No
643420891	419						0.0e+00		KO:K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	EC:2.3.1.157	No
643420891	419						0.0e+00		KO:K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	EC:2.7.7.23	No
643420895	295						0.0e+00		KO:K01265	methionyl aminopeptidase [EC:3.4.11.18]	EC:3.4.11.18	No
643420896	493						0.0e+00		KO:K03498	trk system potassium uptake protein TrkH		No
643420897	284						0.0e+00		KO:K02006	cobalt/nickel transport system ATP-binding protein		No
643420899	184						0.0e+00		KO:K05873	adenylate cyclase, class 2 [EC:4.6.1.1]	EC:4.6.1.1	No
643420900	184						0.0e+00		KO:K06974			No
643420902	345	91.3	1	345	1	345	0.0e+00	644.8	KO:K01179	endoglucanase [EC:3.2.1.4]	EC:3.2.1.4	Yes
643420904	133						0.0e+00		KO:K03552	holliday junction resolvase, archaea type		No
643420906	264						0.0e+00		KO:K00806	undecaprenyl diphosphate synthase [EC:2.5.1.31]	EC:2.5.1.31	No
643420906	264						0.0e+00		KO:K15888	tritrans,polycis-undecaprenyl-diphosphate synthase [geranylgeranyl-diphosphate specific] [EC:2.5.1.89]	EC:2.5.1.89	No
643420909	627						0.0e+00		KO:K01868	threonyl-tRNA synthetase [EC:6.1.1.3]	EC:6.1.1.3	No
643420910	195						0.0e+00		KO:K07573	exosome complex component CSL4		No
643420911	210						0.0e+00		KO:K09742	hypothetical protein		No
643420912	95						0.0e+00		KO:K03056	DNA-directed RNA polymerase subunit L [EC:2.7.7.6]	EC:2.7.7.6	No
643420916	335						0.0e+00		KO:K04773	protease IV [EC:3.4.21.-]	EC:3.4.21.-	No
643420919	272						0.0e+00		KO:K00796	dihydropteroate synthase [EC:2.5.1.15]	EC:2.5.1.15	No
643420921	325						0.0e+00		KO:K06984			No
643420922	263						0.0e+00		KO:K01741	DNA-(apurinic or apyrimidinic site) lyase [EC:4.2.99.18]	EC:4.2.99.18	No
643420923	288						0.0e+00		KO:K01992	ABC-2 type transport system permease protein		No
643420924	305						0.0e+00		KO:K01990	ABC-2 type transport system ATP-binding protein		No
643420927	267						0.0e+00		KO:K06173	tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	EC:5.4.99.12	No
643420928	572						0.0e+00		KO:K01890	phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]	EC:6.1.1.20	No
643420929	500						0.0e+00		KO:K01889	phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]	EC:6.1.1.20	No
643420930	350						0.0e+00		KO:K00060	threonine 3-dehydrogenase [EC:1.1.1.103]	EC:1.1.1.103	No
643420932	408						0.0e+00		KO:K00021	hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34]	EC:1.1.1.34	No
643420935	630						0.0e+00		KO:K03330	glutamyl-tRNA(Gln) amidotransferase subunit E [EC:6.3.5.7]	EC:6.3.5.7	No
643420936	439						0.0e+00		KO:K09482	glutamyl-tRNA(Gln) amidotransferase subunit D [EC:6.3.5.7]	EC:6.3.5.7	No
643420937	125						0.0e+00		KO:K07743	hypothetical protein		No
643420938	386						0.0e+00		KO:K07583	tRNA pseudouridine synthase 10 [EC:5.4.99.-]	EC:5.4.99.-	No
643420939	116						0.0e+00		KO:K02889	large subunit ribosomal protein L21e		No
643420940	120						0.0e+00		KO:K03051	DNA-directed RNA polymerase subunit F [EC:2.7.7.6]	EC:2.7.7.6	No
643420941	206						0.0e+00		KO:K07572	putative nucleotide binding protein		No
643420942	272						0.0e+00		KO:K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	EC:2.1.1.182	No
643420948	348						0.0e+00		KO:K04069	pyruvate formate lyase activating enzyme [EC:1.97.1.4]	EC:1.97.1.4	No
643420951	292						0.0e+00		KO:K07027			No
643420952	311						0.0e+00		KO:K00946	thiamine-monophosphate kinase [EC:2.7.4.16]	EC:2.7.4.16	No
643420956	573						0.0e+00		KO:K03281	chloride channel protein, CIC family		No
643420958	287						0.0e+00		KO:K01480	agmatinase [EC:3.5.3.11]	EC:3.5.3.11	No
643420959	136						0.0e+00		KO:K03263	translation initiation factor 5A		No
643420961	219						0.0e+00		KO:K14568	essential for mitotic growth 1		No
643420968	315						0.0e+00		KO:K00611	ornithine carbamoyltransferase [EC:2.1.3.3]	EC:2.1.3.3	No
643420970	245						0.0e+00		KO:K03465	thymidylate synthase (FAD) [EC:2.1.1.148]	EC:2.1.1.148	No
643420975	410						0.0e+00		KO:K01834	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.1]	EC:5.4.2.1	No
643420975	410						0.0e+00		KO:K15635	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.1]	EC:5.4.2.1	No
643420977	618						0.0e+00		KO:K03738	aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5]	EC:1.2.7.5	No
643420979	241						0.0e+00		KO:K07135			No
643420982	328						0.0e+00		KO:K06881	phosphoesterase RecJ domain-containing protein		No
643420984	116						0.0e+00		KO:K04798	prefoldin beta subunit		No
643420985	92						0.0e+00		KO:K09741	hypothetical protein		No
643420986	213						0.0e+00		KO:K14561	U3 small nucleolar ribonucleoprotein protein IMP4		No
643420987	49						0.0e+00		KO:K03059	DNA-directed RNA polymerase subunit P [EC:2.7.7.6]	EC:2.7.7.6	No
643420988	86						0.0e+00		KO:K02921	large subunit ribosomal protein L37Ae		No
643420995	440						0.0e+00		KO:K07472	TBP-interacting protein		No
643421002	83	74.4	1	82	1	82	1.5e-29	128.6	KO:K15383	MtN3 and saliva related transmembrane protein		Yes
643421009	128						0.0e+00		KO:K07108			No
643421010	454						0.0e+00		KO:K00378	hydroxylamine reductase [EC:1.7.-.-]	EC:1.7.-	No
643421013	446						0.0e+00		KO:K09155	hypothetical protein		No
643421016	153						0.0e+00		KO:K03718	Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA		No
643421017	443						0.0e+00		KO:K00823	4-aminobutyrate aminotransferase [EC:2.6.1.19]	EC:2.6.1.19	No
643421018	433						0.0e+00		KO:K03458	nucleobase:cation symporter-2, NCS2 family		No
643421020	232						0.0e+00		KO:K00338	NADH-quinone oxidoreductase subunit I [EC:1.6.5.3]	EC:1.6.5.3	No
643421021	391						0.0e+00		KO:K00333	NADH-quinone oxidoreductase subunit D [EC:1.6.5.3]	EC:1.6.5.3	No
643421022	177						0.0e+00		KO:K00332	NADH-quinone oxidoreductase subunit C [EC:1.6.5.3]	EC:1.6.5.3	No
643421023	190						0.0e+00		KO:K00331	NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]	EC:1.6.5.3	No
643421024	309						0.0e+00		KO:K00337	NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]	EC:1.6.5.3	No
